actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
346,PT11M40.00S,2024-12-02T02:20:05.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,56,58,2024-12-02T02:20:06Z,3360000,False,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,345.0,,,2.0,1.0,1.0,,,
347,PT11M34.00S,2024-12-02T02:20:10.5Z,3,REGULAR,3pt,Jump Shot,[],1641718,14.668199737187912,4.166666666666666,1610612762,59,58,2024-12-02T02:20:15Z,3370000,False,229.0,85.0,1,left,K. George 24' 3PT  (7 PTS) (C. Sexton 1 AST),"[1641718, 1629012]",1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,24.46,Made,7.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,,,,
349,PT11M11.00S,2024-12-02T02:20:33.6Z,3,REGULAR,2pt,Jump Shot,[],203076,90.22667542706965,19.852941176470587,1610612747,59,58,2024-12-02T02:20:48Z,3390000,False,-151.0,39.0,1,right,MISS A. Davis 15' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,15.58,Missed,,,,,,,,,,,,,,,,,,
350,PT11M09.00S,2024-12-02T02:20:35.6Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,59,58,2024-12-02T02:21:01Z,3400000,False,,,0,,W. Kessler REBOUND (Off:1 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,349.0,,,5.0,4.0,1.0,,,
351,PT11M00.00S,2024-12-02T02:20:48.9Z,3,REGULAR,foul,personal,[],1642261,,,1610612762,59,58,2024-12-02T02:20:55Z,3410000,False,,,0,,D. Knecht personal FOUL (3 PF),"[1642261, 1628374]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,3.0,0.0,Markkanen,1628374.0,,,,,,,,,
353,PT10M52.00S,2024-12-02T02:21:15.5Z,3,REGULAR,3pt,Jump Shot,[],1628381,29.25427069645204,22.794117647058822,1610612762,59,58,2024-12-02T02:21:20Z,3430000,False,136.0,222.0,1,left,MISS J. Collins 26' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
354,PT10M50.00S,2024-12-02T02:21:17.5Z,3,REGULAR,rebound,defensive,[],1642261,,,1610612747,59,58,2024-12-02T02:21:35Z,3440000,False,,,0,,D. Knecht REBOUND (Off:2 Def:4),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,353.0,,,6.0,4.0,2.0,,,
355,PT10M36.00S,2024-12-02T02:21:34.1Z,3,REGULAR,foul,personal,[],1629012,,,1610612747,59,58,2024-12-02T02:21:40Z,3450000,False,,,0,,C. Sexton personal FOUL (1 PF),"[1629012, 1629060]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,1.0,0.0,Hachimura,1629060.0,,,,,,,,,
357,PT10M24.00S,2024-12-02T02:22:03.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642261,91.67214191852825,52.69607843137255,1610612747,59,58,2024-12-02T02:22:30Z,3470000,False,13.0,26.0,1,right,MISS D. Knecht cutting DUNK - blocked,"[1642261, 1628381]",1610612747.0,LAL,cutting,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,2.91,Missed,,,,,,,,,,,Collins,1628381.0,,,,,,
358,PT10M24.00S,2024-12-02T02:22:03.0Z,3,REGULAR,block,,[],1628381,,,1610612747,59,58,2024-12-02T02:22:05Z,3480000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
359,PT10M22.00S,2024-12-02T02:22:05.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,59,58,2024-12-02T02:41:53Z,3490000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,357.0,,,3.0,2.0,1.0,,,
360,PT10M15.00S,2024-12-02T02:22:12.6Z,3,REGULAR,3pt,Jump Shot,[],1628374,5.075558475689881,95.34313725490196,1610612762,62,58,2024-12-02T02:22:17Z,3500000,False,-227.0,-5.0,1,left,L. Markkanen 3PT  (12 PTS) (J. Collins 2 AST),"[1628374, 1628381]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,22.68,Made,12.0,J. Collins,1628381.0,2.0,,,,,,,,,,,,,,
362,PT09M52.00S,2024-12-02T02:22:34.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,86.41590013140605,50.73529411764706,1610612747,62,60,2024-12-02T02:22:40Z,3520000,False,4.0,75.0,1,right,A. Davis 7' floating Jump Shot (17 PTS) (L. James 10 AST),"[203076, 2544]",1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.53,Made,17.0,L. James,2544.0,10.0,,,,,,,,,,,,,,
364,PT09M36.00S,2024-12-02T02:22:53.5Z,3,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612762,62,60,2024-12-02T02:23:00Z,3540000,False,,,0,,G. Vincent shooting personal FOUL (2 PF) (Markkanen 2 FT),"[1629216, 1628374]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,
366,PT09M36.00S,2024-12-02T02:23:20.4Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,62,60,2024-12-02T02:23:20Z,3560000,False,,,0,,MISS L. Markkanen Free Throw 1 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
367,PT09M36.00S,2024-12-02T02:23:20.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,62,60,2024-12-02T02:23:20Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,366.0,,,,,,,,
368,PT09M36.00S,2024-12-02T02:23:38.0Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,63,60,2024-12-02T02:23:38Z,3580000,False,,,0,,L. Markkanen Free Throw 2 of 2 (13 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
369,PT09M17.00S,2024-12-02T02:23:58.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,90.22667542706965,37.00980392156863,1610612747,63,62,2024-12-02T02:24:04Z,3590000,False,-65.0,39.0,1,right,L. James 7' driving floating bank Jump Shot (15 PTS),[2544],1610612747.0,LAL,driving floating bank,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,15.0,,,,,,,,,,,,,,,,,
370,PT09M02.00S,2024-12-02T02:24:12.8Z,3,REGULAR,3pt,Jump Shot,[],1628381,21.369908015768726,92.64705882352942,1610612762,63,62,2024-12-02T02:24:17Z,3600000,False,-213.0,148.0,1,left,MISS J. Collins 25' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
371,PT09M00.00S,2024-12-02T02:24:14.8Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,63,62,2024-12-02T02:24:17Z,3610000,False,,,0,,A. Davis REBOUND (Off:1 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,370.0,,,8.0,7.0,1.0,,,
372,PT08M53.00S,2024-12-02T02:24:24.3Z,3,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612747,63,62,2024-12-02T02:24:31Z,3620000,False,,,0,,C. Sexton shooting personal FOUL (2 PF) (Hachimura 2 FT),"[1629012, 1629060]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204059.0,2.0,0.0,Hachimura,1629060.0,,,,,,,,,
374,PT08M53.00S,2024-12-02T02:24:49.2Z,3,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,63,62,2024-12-02T02:24:49Z,3640000,False,,,0,,MISS R. Hachimura Free Throw 1 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
375,PT08M53.00S,2024-12-02T02:24:49.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,63,62,2024-12-02T02:24:49Z,3650000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,374.0,,,,,,,,
376,PT08M53.00S,2024-12-02T02:25:02.3Z,3,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,63,63,2024-12-02T02:25:02Z,3660000,False,,,0,,R. Hachimura Free Throw 2 of 2 (7 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
377,PT08M37.00S,2024-12-02T02:25:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,9.543363994743759,49.50980392156863,1610612762,63,63,2024-12-02T02:26:02Z,3670000,False,2.0,37.0,1,left,MISS C. Sexton driving reverse Layup - blocked,"[1629012, 2544]",1610612762.0,UTA,driving reverse,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,James,2544.0,,,,,,
378,PT08M37.00S,2024-12-02T02:25:21.5Z,3,REGULAR,block,,[],2544,,,1610612762,63,63,2024-12-02T02:25:23Z,3680000,False,,,0,,L. James BLOCK (2 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
379,PT08M36.00S,2024-12-02T02:25:22.5Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,63,63,2024-12-02T02:26:15Z,3690000,False,,,0,,W. Kessler REBOUND (Off:2 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,377.0,,,6.0,4.0,2.0,,,
380,PT08M34.00S,2024-12-02T02:25:25.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631117,5.590000152587891,50.0,1610612762,65,63,2024-12-02T02:26:20Z,3700000,False,0.0,0.0,1,left,W. Kessler putback DUNK (9 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.0,Made,9.0,,,,,,,,,,,,,,,,,
381,PT08M12.00S,2024-12-02T02:25:45.3Z,3,REGULAR,3pt,Jump Shot,[],203076,82.47371879106439,4.411764705882353,1610612747,65,66,2024-12-02T02:25:50Z,3710000,False,-228.0,112.0,1,right,A. Davis 25' 3PT  (20 PTS) (L. James 11 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,25.4,Made,20.0,L. James,2544.0,11.0,,,,,,,,,,,,,,
383,PT08M04.00S,2024-12-02T02:25:56.8Z,3,REGULAR,foul,personal,[],2544,,,1610612762,65,66,2024-12-02T02:26:01Z,3730000,False,,,0,,L. James personal FOUL (1 PF),"[2544, 1628381]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,203593.0,1.0,0.0,Collins,1628381.0,,,,,,,,,
385,PT07M53.00S,2024-12-02T02:26:23.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,9.017739816031538,56.372549019607845,1610612762,65,66,2024-12-02T02:27:25Z,3750000,False,-32.0,32.0,1,left,MISS L. Markkanen driving floating bank Shot,[1628374],1610612762.0,UTA,driving floating bank,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
386,PT07M53.00S,2024-12-02T02:26:23.5Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612762,65,66,2024-12-02T02:27:25Z,3760000,False,,,0,,C. Sexton REBOUND (Off:1 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,385.0,,,2.0,1.0,1.0,,,
387,PT07M43.00S,2024-12-02T02:26:33.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631117,6.389618922470433,54.41176470588235,1610612762,67,66,2024-12-02T02:26:37Z,3770000,False,-22.0,8.0,1,left,W. Kessler alley-oop DUNK (11 PTS) (C. Sexton 2 AST),"[1631117, 1629012]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.34,Made,11.0,C. Sexton,1629012.0,2.0,,,,,,,,,,,,,,
389,PT07M22.00S,2024-12-02T02:26:54.9Z,3,REGULAR,3pt,Jump Shot,[],203076,67.23061760840999,42.15686274509804,1610612747,67,66,2024-12-02T02:26:59Z,3790000,False,-39.0,256.0,1,right,MISS A. Davis 25' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,25.85,Missed,,,,,,,,,,,,,,,,,,
390,PT07M19.00S,2024-12-02T02:26:57.9Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,67,66,2024-12-02T02:26:59Z,3800000,False,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,389.0,,,4.0,3.0,1.0,,,
391,PT07M12.00S,2024-12-02T02:27:07.3Z,3,REGULAR,foul,personal,['2freethrow'],1642261,,,1610612762,67,66,2024-12-02T02:27:20Z,3810000,False,,,0,,D. Knecht shooting personal FOUL (4 PF) (Collins 2 FT),"[1642261, 1628381]",1610612747.0,LAL,shooting,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,4.0,0.0,Collins,1628381.0,,,,,,,,,
393,PT07M12.00S,2024-12-02T02:27:29.7Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,68,66,2024-12-02T02:27:29Z,3830000,False,,,0,,J. Collins Free Throw 1 of 2 (13 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
394,PT07M12.00S,2024-12-02T02:27:30.5Z,3,REGULAR,substitution,out,[],1642261,,,1610612762,68,66,2024-12-02T02:27:44Z,3840000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M12.00S,2024-12-02T02:27:30.5Z,3,REGULAR,substitution,in,[],1631108,,,1610612762,68,66,2024-12-02T02:27:44Z,3850000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M12.00S,2024-12-02T02:27:51.2Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,69,66,2024-12-02T02:27:51Z,3860000,False,,,0,,J. Collins Free Throw 2 of 2 (14 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
397,PT07M03.00S,2024-12-02T02:28:08.8Z,3,REGULAR,3pt,Jump Shot,[],2544,65.78515111695138,51.225490196078425,1610612747,69,66,2024-12-02T02:28:47Z,3870000,False,6.0,269.0,1,right,MISS L. James 26' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,26.92,Missed,,,,,,,,,,,,,,,,,,
398,PT07M00.00S,2024-12-02T02:28:11.8Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,69,66,2024-12-02T02:28:14Z,3880000,False,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,397.0,,,5.0,4.0,1.0,,,
399,PT06M49.00S,2024-12-02T02:28:22.1Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,69,66,2024-12-02T02:28:27Z,3890000,False,,,0,,K. George bad pass TURNOVER (4 TO),"[1641718, 203076]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,4.0,Davis,203076.0
400,PT06M49.00S,2024-12-02T02:28:22.1Z,3,REGULAR,steal,,[],203076,,,1610612747,69,66,2024-12-02T02:28:23Z,3900000,False,,,0,,A. Davis STEAL (2 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT06M42.00S,2024-12-02T02:28:29.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631108,78.40013140604468,89.70588235294117,1610612747,69,66,2024-12-02T02:28:35Z,3910000,False,199.0,151.0,1,right,MISS M. Christie 24' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,24.91,Missed,,,,,,,,,,,,,,,,,,
402,PT06M41.00S,2024-12-02T02:28:30.2Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,69,66,2024-12-02T02:28:35Z,3920000,False,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,401.0,,,6.0,5.0,1.0,,,
403,PT06M26.00S,2024-12-02T02:28:46.2Z,3,REGULAR,3pt,Jump Shot,[],1629012,5.075558475689881,3.431372549019608,1610612762,69,66,2024-12-02T02:28:50Z,3930000,False,233.0,-5.0,1,left,MISS C. Sexton 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
404,PT06M22.00S,2024-12-02T02:28:50.2Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612747,69,66,2024-12-02T02:28:50Z,3940000,False,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,403.0,,,2.0,2.0,0.0,,,
405,PT06M18.00S,2024-12-02T02:28:53.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,69.85873850197109,70.09803921568627,1610612747,69,66,2024-12-02T02:30:20Z,3950000,False,100.0,231.0,1,right,MISS G. Vincent 25' running pullup 3PT,[1629216],1610612747.0,LAL,running pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
406,PT06M15.00S,2024-12-02T02:28:56.4Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,69,66,2024-12-02T02:28:59Z,3960000,False,,,0,,J. Collins REBOUND (Off:1 Def:6),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,405.0,,,7.0,6.0,1.0,,,
409,PT06M03.00S,2024-12-02T02:29:08.1Z,3,REGULAR,3pt,Jump Shot,[],1641718,34.641918528252305,47.05882352941176,1610612762,69,66,2024-12-02T02:42:14Z,3990000,False,15.0,273.0,1,left,MISS K. George 27' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,27.35,Missed,,,,,,,,,,,,,,,,,,
410,PT06M03.00S,2024-12-02T02:29:08.1Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612747,69,66,2024-12-02T02:29:13Z,4000000,False,,,0,,G. Vincent REBOUND (Off:0 Def:3),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,409.0,,,3.0,3.0,0.0,,,
412,PT05M54.00S,2024-12-02T02:29:22.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,69,66,2024-12-02T02:29:22Z,4020000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M54.00S,2024-12-02T02:31:47.9Z,3,REGULAR,substitution,out,[],1629012,,,1610612747,69,66,2024-12-02T02:32:04Z,4030000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M54.00S,2024-12-02T02:31:47.9Z,3,REGULAR,substitution,out,[],1628374,,,1610612747,69,66,2024-12-02T02:32:04Z,4040000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M54.00S,2024-12-02T02:31:47.9Z,3,REGULAR,substitution,in,[],1641729,,,1610612747,69,66,2024-12-02T02:32:04Z,4050000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M54.00S,2024-12-02T02:31:47.9Z,3,REGULAR,substitution,in,[],1642268,,,1610612747,69,66,2024-12-02T02:32:04Z,4060000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M51.00S,2024-12-02T02:32:29.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203076,89.83245729303549,44.36274509803921,1610612747,69,68,2024-12-02T02:32:49Z,4070000,False,-28.0,43.0,1,right,A. Davis driving Hook (22 PTS) (G. Vincent 1 AST),"[203076, 1629216]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,22.0,G. Vincent,1629216.0,1.0,,,,,,,,,,,,,,
419,PT05M51.00S,2024-12-02T02:32:32.4Z,3,REGULAR,foul,personal,['1freethrow'],1631117,,,1610612747,69,68,2024-12-02T02:32:35Z,4090000,False,,,0,,W. Kessler shooting personal FOUL (3 PF) (Davis 1 FT),"[1631117, 203076]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1199.0,3.0,0.0,Davis,203076.0,,,,,,,,,
421,PT05M51.00S,2024-12-02T02:33:00.1Z,3,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,69,69,2024-12-02T02:33:00Z,4110000,False,,,0,,A. Davis Free Throw 1 of 1 (23 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
422,PT05M39.00S,2024-12-02T02:33:14.3Z,3,REGULAR,3pt,Jump Shot,[],1641718,30.962549277266753,25.735294117647058,1610612762,69,69,2024-12-02T02:33:34Z,4120000,False,121.0,239.0,1,left,MISS K. George 26' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.76,Missed,,,,,,,,,,,,,,,,,,
423,PT05M37.00S,2024-12-02T02:33:16.3Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612747,69,69,2024-12-02T02:33:42Z,4130000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,422.0,,,2.0,2.0,0.0,,,
424,PT05M33.00S,2024-12-02T02:33:20.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203076,93.51182654402102,55.392156862745104,1610612747,69,71,2024-12-02T02:33:27Z,4140000,False,27.0,8.0,1,right,A. Davis running Layup (25 PTS) (M. Christie 1 AST),"[203076, 1631108]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.83,Made,25.0,M. Christie,1631108.0,1.0,,,,,,,,,,,,,,
426,PT05M19.00S,2024-12-02T02:33:36.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629060,,,1610612762,69,71,2024-12-02T02:33:42Z,4160000,False,,,0,,R. Hachimura personal FOUL (2 PF) (George 2 FT),"[1629060, 1641718]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,,,,,,,203593.0,2.0,0.0,George,1641718.0,,,,,,,,,
428,PT05M19.00S,2024-12-02T02:34:08.1Z,3,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,70,71,2024-12-02T02:34:08Z,4180000,False,,,0,,K. George Free Throw 1 of 2 (8 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
429,PT05M19.00S,2024-12-02T02:34:24.8Z,3,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,71,71,2024-12-02T02:34:24Z,4190000,False,,,0,,K. George Free Throw 2 of 2 (9 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
430,PT05M04.00S,2024-12-02T02:34:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,86.67871222076215,36.27450980392157,1610612747,71,73,2024-12-02T02:34:56Z,4200000,False,-69.0,73.0,1,right,G. Vincent 10' driving finger roll Layup (10 PTS) (L. James 12 AST),"[1629216, 2544]",1610612747.0,LAL,driving finger roll,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Left,10.0,Made,10.0,L. James,2544.0,12.0,,,,,,,,,,,,,,
432,PT04M44.00S,2024-12-02T02:35:03.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,9.280551905387648,47.794117647058826,1610612762,73,73,2024-12-02T02:35:20Z,4220000,False,11.0,35.0,1,left,J. Collins DUNK (16 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.64,Made,16.0,,,,,,,,,,,,,,,,,
433,PT04M24.00S,2024-12-02T02:35:22.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.9060446780552,51.9607843137255,1610612747,73,75,2024-12-02T02:35:45Z,4230000,False,10.0,5.0,1,right,L. James driving reverse Layup (17 PTS),[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,1.09,Made,17.0,,,,,,,,,,,,,,,,,
