actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
509,PT10M31.00S,2025-03-20T02:49:20.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631131,9.149145860709593,53.431372549019606,1610612762,99,90,2025-03-20T02:50:02Z,5020000,False,-17.0,34.0,1,left,MISS O. Tshiebwe Layup - blocked,"[1631131, 203935]",1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,Smart,203935.0,,,,
510,PT10M31.00S,2025-03-20T02:49:20.6Z,4,REGULAR,block,,[],203935,,,1610612762,99,90,2025-03-20T02:49:25Z,5030000,False,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
511,PT10M31.00S,2025-03-20T02:49:20.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,99,90,2025-03-20T02:49:26Z,5040000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,509.0,,,,,,,,,,,,,,,,,
513,PT10M29.00S,2025-03-20T02:49:39.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630548,20.45006570302234,8.57843137254902,1610612762,102,90,2025-03-20T02:49:43Z,5060000,False,207.0,140.0,1,left,J. Juzang 24' 3PT  (3 PTS) (C. Sexton 4 AST),"[1630548, 1629012]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,24.98,Made,,,,,3.0,,,C. Sexton,1629012.0,4.0,,,,,,,,
515,PT10M10.00S,2025-03-20T02:49:57.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630264,84.97043363994744,41.42156862745098,1610612764,102,90,2025-03-20T02:50:51Z,5080000,False,-43.0,89.0,1,right,MISS A. Gill 9' driving Hook,[1630264],1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Center,9.86,Missed,,,,,,,,,,,,,,,,,,
516,PT10M09.00S,2025-03-20T02:49:58.6Z,4,REGULAR,rebound,defensive,[],1631131,,,1610612762,102,90,2025-03-20T02:50:03Z,5090000,False,,,0,,O. Tshiebwe REBOUND (Off:2 Def:4),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),8-16 Center,,,515.0,6.0,4.0,2.0,,,,,,,,,,,,,,
517,PT10M01.00S,2025-03-20T02:50:07.2Z,4,REGULAR,2pt,Jump Shot,[],1641729,12.171484888304862,32.59803921568628,1610612762,104,90,2025-03-20T02:50:12Z,5100000,False,87.0,62.0,1,left,B. Sensabaugh 10' driving floating bank Jump Shot (14 PTS) (C. Sexton 5 AST),"[1641729, 1629012]",1610612762.0,UTA,driving floating bank,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Right,10.68,Made,,,,,14.0,,,C. Sexton,1629012.0,5.0,,,,,,,,
519,PT09M46.00S,2025-03-20T02:50:20.9Z,4,REGULAR,2pt,Jump Shot,[],1641732,80.89684625492772,30.88235294117647,1610612764,104,90,2025-03-20T02:52:19Z,5120000,False,-96.0,127.0,1,right,MISS C. Jones 15' driving floating Shot,[1641732],1610612764.0,WAS,driving floating,,,Jones,C. Jones,,,,,Mid-Range,8-16 Left,15.9,Missed,,,,,,,,,,,,,,,,,,
520,PT09M44.00S,2025-03-20T02:50:22.9Z,4,REGULAR,rebound,defensive,[],1629012,,,1610612762,104,90,2025-03-20T02:50:26Z,5130000,False,,,0,,C. Sexton REBOUND (Off:1 Def:2),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,519.0,3.0,2.0,1.0,,,,,,,,,,,,,,
521,PT09M40.00S,2025-03-20T02:50:27.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,22.026938239159,89.95098039215686,1610612762,107,90,2025-03-20T02:50:33Z,5140000,False,-200.0,155.0,1,left,B. Sensabaugh 25' 3PT  (17 PTS) (J. Juzang 1 AST),"[1641729, 1630548]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,25.26,Made,,,,,17.0,,,J. Juzang,1630548.0,1.0,,,,,,,,
523,PT09M39.00S,2025-03-20T02:50:33.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,107,90,2025-03-20T02:50:33Z,5160000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M39.00S,2025-03-20T02:53:27.7Z,4,REGULAR,substitution,out,[],203935,,,1610612764,107,90,2025-03-20T02:53:35Z,5190000,False,,,0,,SUB out: M. Smart,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M39.00S,2025-03-20T02:53:27.7Z,4,REGULAR,substitution,in,[],1642358,,,1610612764,107,90,2025-03-20T02:53:35Z,5210000,False,,,0,,SUB in: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M39.00S,2025-03-20T02:53:27.7Z,4,REGULAR,substitution,out,[],1629012,,,1610612764,107,90,2025-03-20T02:53:52Z,5220000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M39.00S,2025-03-20T02:53:27.7Z,4,REGULAR,substitution,in,[],1642262,,,1610612764,107,90,2025-03-20T02:53:52Z,5230000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M22.00S,2025-03-20T02:53:59.0Z,4,REGULAR,2pt,Jump Shot,[],1630550,86.41590013140605,32.1078431372549,1610612764,107,90,2025-03-20T02:54:24Z,5240000,False,-89.0,75.0,1,right,MISS J. Thor 11' driving floating bank Shot,[1630550],1610612764.0,WAS,driving floating bank,,,Thor,J. Thor,,,,,Mid-Range,8-16 Left,11.69,Missed,,,,,,,,,,,,,,,,,,
532,PT09M18.00S,2025-03-20T02:54:03.0Z,4,REGULAR,rebound,defensive,[],1631131,,,1610612762,107,90,2025-03-20T02:54:24Z,5250000,False,,,0,,O. Tshiebwe REBOUND (Off:2 Def:5),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Mid-Range,8-16 Left,,,531.0,7.0,5.0,2.0,,,,,,,,,,,,,,
533,PT09M07.00S,2025-03-20T02:54:13.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630548,17.559132720105126,59.068627450980394,1610612762,109,90,2025-03-20T02:54:18Z,5260000,False,-45.0,113.0,1,left,J. Juzang 12' pullup Jump Shot (5 PTS) (J. Clarkson 4 AST),"[1630548, 203903]",1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Center,12.14,Made,,,,,5.0,,,J. Clarkson,203903.0,4.0,,,,,,,,
535,PT08M42.00S,2025-03-20T02:54:39.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641798,84.57621550591328,61.029411764705884,1610612764,109,90,2025-03-20T02:54:43Z,5280000,False,55.0,92.0,1,right,MISS J. Martin 10' driving floating Shot,[1641798],1610612764.0,WAS,driving floating,,,Martin,J. Martin,,,,,In The Paint (Non-RA),8-16 Center,10.77,Missed,,,,,,,,,,,,,,,,,,
536,PT08M40.00S,2025-03-20T02:54:41.1Z,4,REGULAR,rebound,defensive,[],1631131,,,1610612762,109,90,2025-03-20T02:54:43Z,5290000,False,,,0,,O. Tshiebwe REBOUND (Off:2 Def:6),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),8-16 Center,,,535.0,8.0,6.0,2.0,,,,,,,,,,,,,,
537,PT08M28.00S,2025-03-20T02:54:53.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,7.046649145860711,42.15686274509804,1610612762,111,90,2025-03-20T02:54:59Z,5300000,False,39.0,14.0,1,left,J. Clarkson driving Layup (14 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,4.15,Made,,,,,14.0,,,,,,,,,,,,,
538,PT08M09.00S,2025-03-20T02:55:12.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630550,93.24901445466492,53.18627450980392,1610612764,111,92,2025-03-20T02:56:05Z,5310000,False,16.0,11.0,1,right,J. Thor DUNK (6 PTS) (C. Jones 3 AST),"[1630550, 1641732]",1610612764.0,WAS,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,6.0,,,C. Jones,1641732.0,3.0,,,,,,,,
540,PT07M52.00S,2025-03-20T02:55:29.2Z,4,REGULAR,3pt,Jump Shot,[],203903,28.07161629434954,22.54901960784314,1610612762,111,92,2025-03-20T02:56:43Z,5330000,False,137.0,211.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
541,PT07M49.00S,2025-03-20T02:55:32.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,111,92,2025-03-20T02:55:35Z,5340000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,540.0,,,,,,,,,,,,,,,,,
543,PT07M49.00S,2025-03-20T02:55:40.6Z,4,REGULAR,substitution,out,[],1641729,,,1610612762,111,92,2025-03-20T02:55:48Z,5360000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M49.00S,2025-03-20T02:55:40.6Z,4,REGULAR,substitution,in,[],1641718,,,1610612762,111,92,2025-03-20T02:55:48Z,5370000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M45.00S,2025-03-20T02:56:25.5Z,4,REGULAR,turnover,bad pass,[],1631131,,,1610612762,111,92,2025-03-20T02:56:31Z,5390000,False,,,0,,O. Tshiebwe bad pass TURNOVER (1 TO),"[1631131, 1641732]",1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,,,,Jones,1641732.0,,,,,,
547,PT07M45.00S,2025-03-20T02:56:25.5Z,4,REGULAR,steal,,[],1641732,,,1610612764,111,92,2025-03-20T02:56:27Z,5400000,False,,,0,,C. Jones STEAL (2 STL),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
548,PT07M42.00S,2025-03-20T02:56:28.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641732,91.80354796320631,52.69607843137255,1610612764,111,94,2025-03-20T02:56:35Z,5410000,False,13.0,25.0,1,right,C. Jones running DUNK (19 PTS),[1641732],1610612764.0,WAS,running,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,19.0,,,,,,,,,,,,,
549,PT07M21.00S,2025-03-20T02:56:50.0Z,4,REGULAR,turnover,bad pass,[],203903,,,1610612762,111,94,2025-03-20T02:56:54Z,5420000,False,,,0,,J. Clarkson bad pass TURNOVER (3 TO),"[203903, 1641732]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,3.0,,,,Jones,1641732.0,,,,,,
550,PT07M21.00S,2025-03-20T02:56:50.0Z,4,REGULAR,steal,,[],1641732,,,1610612764,111,94,2025-03-20T02:56:51Z,5430000,False,,,0,,C. Jones STEAL (3 STL),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
551,PT07M17.00S,2025-03-20T02:56:53.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641732,91.80354796320631,54.65686274509803,1610612764,111,96,2025-03-20T02:56:59Z,5440000,False,23.0,25.0,1,right,C. Jones running Layup (21 PTS),[1641732],1610612764.0,WAS,running,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,21.0,,,,,,,,,,,,,
552,PT07M02.00S,2025-03-20T02:57:08.4Z,4,REGULAR,turnover,lost ball,[],203903,,,1610612762,111,96,2025-03-20T02:57:13Z,5450000,False,,,0,,J. Clarkson lost ball TURNOVER (4 TO),"[203903, 1630550]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,4.0,,,,Thor,1630550.0,,,,,,
553,PT07M02.00S,2025-03-20T02:57:08.4Z,4,REGULAR,steal,,[],1630550,,,1610612764,111,96,2025-03-20T02:57:10Z,5460000,False,,,0,,J. Thor STEAL (3 STL),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
554,PT06M58.00S,2025-03-20T02:57:13.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642358,92.46057818659659,40.931372549019606,1610612764,111,98,2025-03-20T02:59:06Z,5470000,False,-45.0,18.0,1,right,A. Johnson running alley-oop Layup (10 PTS) (J. Thor 2 AST),"[1642358, 1630550]",1610612764.0,WAS,running alley-oop,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.89,Made,,,,,10.0,,,J. Thor,1630550.0,2.0,,,,,,,,
556,PT06M44.00S,2025-03-20T02:57:27.6Z,4,REGULAR,foul,personal,['3freethrow'],1642358,,,1610612762,111,98,2025-03-20T02:57:34Z,5490000,False,,,0,,A. Johnson shooting personal FOUL (3 PF) (George 3 FT),"[1642358, 1641718]",1610612764.0,WAS,shooting,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,202901.0,,,,,,,,,3.0,0.0,George,1641718.0
558,PT06M44.00S,2025-03-20T02:57:57.5Z,4,REGULAR,freethrow,1 of 3,[],1641718,,,1610612762,111,98,2025-03-20T02:57:57Z,5510000,False,,,0,,MISS K. George Free Throw 1 of 3,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
559,PT06M44.00S,2025-03-20T02:57:57.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,111,98,2025-03-20T02:57:57Z,5520000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,558.0,,,,,,,,,,,,,,,,,
560,PT06M44.00S,2025-03-20T02:58:11.2Z,4,REGULAR,freethrow,2 of 3,[],1641718,,,1610612762,112,98,2025-03-20T02:58:11Z,5530000,False,,,0,,K. George Free Throw 2 of 3 (14 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
561,PT06M44.00S,2025-03-20T02:58:25.5Z,4,REGULAR,freethrow,3 of 3,[],1641718,,,1610612762,113,98,2025-03-20T02:58:25Z,5540000,False,,,0,,K. George Free Throw 3 of 3 (15 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
562,PT06M20.00S,2025-03-20T02:58:50.0Z,4,REGULAR,3pt,Jump Shot,[],1641798,76.82325886990802,12.009803921568627,1610612764,113,101,2025-03-20T02:58:55Z,5550000,False,-190.0,165.0,1,right,J. Martin 25' 3PT  (11 PTS) (J. Thor 3 AST),"[1641798, 1630550]",1610612764.0,WAS,,,,Martin,J. Martin,,,,,Above the Break 3,24+ Left Center,25.19,Made,,,,,11.0,,,J. Thor,1630550.0,3.0,,,,,,,,
564,PT06M02.00S,2025-03-20T02:59:10.4Z,4,REGULAR,turnover,traveling,[],203903,,,1610612762,113,101,2025-03-20T02:59:16Z,5570000,False,,,0,,J. Clarkson traveling TURNOVER (5 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202901.0,5.0,,,,,,,,,,,
565,PT06M02.00S,2025-03-20T02:59:13.9Z,4,REGULAR,substitution,out,[],203903,,,1610612764,113,101,2025-03-20T02:59:17Z,5580000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M02.00S,2025-03-20T02:59:13.9Z,4,REGULAR,substitution,in,[],1642268,,,1610612764,113,101,2025-03-20T02:59:17Z,5590000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M43.00S,2025-03-20T02:59:44.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641732,67.7562417871222,63.23529411764706,1610612764,113,104,2025-03-20T02:59:51Z,5600000,False,66.0,251.0,1,right,C. Jones 25' 3PT step back (24 PTS) (A. Johnson 4 AST),"[1641732, 1642358]",1610612764.0,WAS,step back,,,Jones,C. Jones,,,,,Above the Break 3,24+ Center,25.92,Made,,,,,24.0,,,A. Johnson,1642358.0,4.0,,,,,,,,
569,PT05M43.00S,2025-03-20T02:59:52.1Z,4,REGULAR,foul,personal,['1freethrow'],1642268,,,1610612764,113,104,2025-03-20T02:59:58Z,5620000,False,,,0,,I. Collier shooting personal FOUL (1 PF) (Jones 1 FT),"[1642268, 1641732]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,,,,,,202007.0,,,,,,,,,1.0,0.0,Jones,1641732.0
571,PT05M43.00S,2025-03-20T03:00:22.7Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1641732,,,1610612764,113,104,2025-03-20T03:00:25Z,5640000,False,,,0,,MISS C. Jones Free Throw 1 of 1,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
572,PT05M41.00S,2025-03-20T03:00:24.7Z,4,REGULAR,rebound,defensive,[],1630548,,,1610612762,113,104,2025-03-20T03:00:25Z,5650000,False,,,0,,J. Juzang REBOUND (Off:1 Def:5),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,571.0,6.0,5.0,1.0,,,,,,,,,,,,,,
573,PT05M28.00S,2025-03-20T03:00:36.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,9.411957950065702,60.78431372549019,1610612762,113,104,2025-03-20T03:00:41Z,5660000,False,-54.0,36.0,1,left,MISS K. George 6' driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,
574,PT05M26.00S,2025-03-20T03:00:38.8Z,4,REGULAR,rebound,defensive,[],1641798,,,1610612764,113,104,2025-03-20T03:00:41Z,5670000,False,,,0,,J. Martin REBOUND (Off:2 Def:3),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,573.0,5.0,3.0,2.0,,,,,,,,,,,,,,
575,PT05M14.00S,2025-03-20T03:00:50.9Z,4,REGULAR,3pt,Jump Shot,[],1630264,73.27529566360053,16.911764705882355,1610612764,113,104,2025-03-20T03:00:55Z,5680000,False,-165.0,199.0,1,right,MISS A. Gill 25' 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
576,PT05M12.00S,2025-03-20T03:00:52.9Z,4,REGULAR,rebound,defensive,[],1631131,,,1610612762,113,104,2025-03-20T03:00:55Z,5690000,False,,,0,,O. Tshiebwe REBOUND (Off:2 Def:7),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Above the Break 3,24+ Left Center,,,575.0,9.0,7.0,2.0,,,,,,,,,,,,,,
577,PT05M01.00S,2025-03-20T03:01:04.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,16.63929040735874,62.99019607843137,1610612762,115,104,2025-03-20T03:02:50Z,5700000,False,-65.0,104.0,1,left,I. Collier 12' driving floating Jump Shot (14 PTS),[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Left,12.26,Made,,,,,14.0,,,,,,,,,,,,,
578,PT04M44.00S,2025-03-20T03:01:20.2Z,4,REGULAR,3pt,Jump Shot,[],1641798,76.95466491458606,10.294117647058822,1610612764,115,104,2025-03-20T03:01:24Z,5710000,False,-199.0,164.0,1,right,MISS J. Martin 25' 3PT,[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
579,PT04M42.00S,2025-03-20T03:01:22.2Z,4,REGULAR,rebound,defensive,[],1631131,,,1610612762,115,104,2025-03-20T03:01:24Z,5720000,False,,,0,,O. Tshiebwe REBOUND (Off:2 Def:8),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Above the Break 3,24+ Left Center,,,578.0,10.0,8.0,2.0,,,,,,,,,,,,,,
581,PT04M22.00S,2025-03-20T03:01:57.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641718,12.302890932982917,41.17647058823529,1610612762,117,104,2025-03-20T03:02:02Z,5740000,False,44.0,63.0,1,left,K. George 7' driving DUNK (17 PTS),[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,7.7,Made,,,,,17.0,,,,,,,,,,,,,
582,PT04M00.00S,2025-03-20T03:02:20.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,91.80354796320631,58.82352941176471,1610612764,117,106,2025-03-20T03:02:24Z,5750000,False,44.0,25.0,1,right,A. Johnson driving Layup (12 PTS),[1642358],1610612764.0,WAS,driving,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.04,Made,,,,,12.0,,,,,,,,,,,,,
583,PT03M53.00S,2025-03-20T03:02:35.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,117,106,2025-03-20T03:02:35Z,5760000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M53.00S,2025-03-20T03:04:56.8Z,4,REGULAR,substitution,out,[],1631131,,,1610612762,117,106,2025-03-20T03:05:07Z,5770000,False,,,0,,SUB out: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M53.00S,2025-03-20T03:04:56.8Z,4,REGULAR,substitution,in,[],1642271,,,1610612762,117,106,2025-03-20T03:05:07Z,5780000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M45.00S,2025-03-20T03:05:38.0Z,4,REGULAR,2pt,Jump Shot,[],1641718,24.26084099868594,61.76470588235294,1610612762,117,106,2025-03-20T03:05:43Z,5790000,False,-59.0,176.0,1,left,MISS K. George 18' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Left Center,18.52,Missed,,,,,,,,,,,,,,,,,,
587,PT03M41.00S,2025-03-20T03:05:42.0Z,4,REGULAR,rebound,defensive,[],1641798,,,1610612764,117,106,2025-03-20T03:05:43Z,5800000,False,,,0,,J. Martin REBOUND (Off:2 Def:4),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,Mid-Range,16-24 Left Center,,,586.0,6.0,4.0,2.0,,,,,,,,,,,,,,
588,PT03M19.00S,2025-03-20T03:06:04.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630550,92.72339027595268,44.36274509803921,1610612764,117,108,2025-03-20T03:06:40Z,5810000,False,-28.0,16.0,1,right,J. Thor cutting Layup (8 PTS) (A. Gill 2 AST),"[1630550, 1630264]",1610612764.0,WAS,cutting,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,8.0,,,A. Gill,1630264.0,2.0,,,,,,,,
590,PT03M05.00S,2025-03-20T03:06:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630548,11.251642575558476,43.38235294117647,1610612762,119,108,2025-03-20T03:06:22Z,5830000,False,33.0,53.0,1,left,J. Juzang 6' driving finger roll Layup (7 PTS) (K. Filipowski 2 AST),"[1630548, 1642271]",1610612762.0,UTA,driving finger roll,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,,,,,7.0,,,K. Filipowski,1642271.0,2.0,,,,,,,,
592,PT02M48.00S,2025-03-20T03:06:36.5Z,4,REGULAR,foul,offensive,[],1630264,,,1610612764,119,108,2025-03-20T03:06:42Z,5850000,False,,,0,,A. Gill offensive FOUL (3 PF),"[1630264, 1641718]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Center,,,,,,,,202007.0,,,,,,,,,3.0,0.0,George,1641718.0
594,PT02M48.00S,2025-03-20T03:06:36.5Z,4,REGULAR,turnover,offensive foul,[],1630264,,,1610612764,119,108,2025-03-20T03:06:36Z,5870000,False,,,0,,A. Gill offensive foul TURNOVER (2 TO),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Center,,,,,,,,202007.0,2.0,,,,,,,,,,,
595,PT02M34.00S,2025-03-20T03:07:06.8Z,4,REGULAR,foul,personal,['2freethrow'],1642358,,,1610612762,119,108,2025-03-20T03:07:13Z,5880000,False,,,0,,A. Johnson shooting personal FOUL (4 PF) (Filipowski 2 FT),"[1642358, 1642271]",1610612764.0,WAS,shooting,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202901.0,,,,,,,,,4.0,0.0,Filipowski,1642271.0
597,PT02M34.00S,2025-03-20T03:07:37.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642271,,,1610612762,119,108,2025-03-20T03:07:37Z,5900000,False,,,0,,MISS K. Filipowski Free Throw 1 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
598,PT02M34.00S,2025-03-20T03:07:37.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,119,108,2025-03-20T03:07:37Z,5910000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,597.0,,,,,,,,,,,,,,,,,
