actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
369,PT06M36.00S,2022-01-20T04:34:16.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.93495400788436,46.07843137254902,1610612743,67,71,2022-01-20T04:34:24Z,3670000,-20.0,23.0,1,right,N. Jokic driving finger roll Layup (20 PTS) (M. Morris 6 AST),"[203999, 1628420]",1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,3.04,Made,20.0,,,,,,,,M. Morris,1628420.0,6.0,,,,,,,,
371,PT06M19.00S,2022-01-20T04:34:32.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,14.011169513797633,40.68627450980392,1610612746,67,71,2022-01-20T04:34:37Z,3690000,47.0,79.0,1,left,MISS I. Zubac 9' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,9.19,Missed,,,,,,,,,,,,,,,,,,,
372,PT06M17.00S,2022-01-20T04:34:34.7Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,67,71,2022-01-20T04:34:37Z,3700000,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,371.0,2.0,2.0,0.0,,,,,,,,,,,
373,PT06M08.00S,2022-01-20T04:34:43.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.72339027595268,53.18627450980392,1610612743,69,71,2022-01-20T04:34:49Z,3710000,16.0,16.0,1,right,N. Jokic driving reverse Layup (22 PTS) (W. Barton 4 AST),"[203999, 203115]",1610612743.0,DEN,driving reverse,,,Jokic,N. Jokic,,,,,2.25,Made,22.0,,,,,,,,W. Barton,203115.0,4.0,,,,,,,,
385,PT05M48.00S,2022-01-20T04:35:19.7Z,3,REGULAR,turnover,3-second-violation,[],1627826,,,1610612746,69,71,2022-01-20T04:36:26Z,3735000,,,0,,I. Zubac 3-second-violation TURNOVER (2 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,2.0,,,,,,,,,,,,202058.0,,,,,
376,PT05M48.00S,2022-01-20T04:35:24.5Z,3,REGULAR,substitution,out,[],1627826,,,1610612743,69,71,2022-01-20T04:36:26Z,3740000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M48.00S,2022-01-20T04:35:24.5Z,3,REGULAR,substitution,in,[],1628392,,,1610612743,69,71,2022-01-20T04:36:26Z,3750000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT05M32.00S,2022-01-20T04:35:52.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201145,91.80354796320631,3.9215686274509802,1610612743,69,71,2022-01-20T04:36:26Z,3760000,-230.0,25.0,1,right,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
379,PT05M29.00S,2022-01-20T04:35:55.5Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612746,69,71,2022-01-20T04:35:55Z,3770000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,378.0,1.0,1.0,0.0,,,,,,,,,,,
380,PT05M12.00S,2022-01-20T04:36:12.6Z,3,REGULAR,turnover,bad pass,[],1628392,,,1610612746,69,71,2022-01-20T04:36:47Z,3780000,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 201145]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,1.0,Green,201145.0,,,,,,,,,,,,,,,
381,PT05M12.00S,2022-01-20T04:36:12.6Z,3,REGULAR,steal,,[],201145,,,1610612743,69,71,2022-01-20T04:36:15Z,3790000,,,0,,J. Green STEAL (2 STL),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M08.00S,2022-01-20T04:36:16.3Z,3,REGULAR,turnover,lost ball,[],201145,,,1610612743,69,71,2022-01-20T04:36:50Z,3800000,,,0,,J. Green lost ball TURNOVER (1 TO),"[201145, 1629599]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,1.0,Coffey,1629599.0,,,,,,,,,,,,,,,
383,PT05M08.00S,2022-01-20T04:36:16.3Z,3,REGULAR,steal,,[],1629599,,,1610612746,69,71,2022-01-20T04:36:18Z,3810000,,,0,,A. Coffey STEAL (2 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M05.00S,2022-01-20T04:36:21.3Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612746,69,71,2022-01-20T04:36:45Z,3820000,,,0,,N. Jokic shooting personal FOUL (2 PF) (Winslow 2 FT),"[203999, 1626159]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Winslow,1626159.0,
387,PT05M05.00S,2022-01-20T04:36:59.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626159,,,1610612746,69,72,2022-01-20T04:37:28Z,3840000,,,0,,J. Winslow Free Throw 1 of 2 (6 PTS),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
388,PT05M05.00S,2022-01-20T04:37:00.2Z,3,REGULAR,substitution,out,[],1628420,,,1610612746,69,72,2022-01-20T04:37:05Z,3850000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M05.00S,2022-01-20T04:37:00.2Z,3,REGULAR,substitution,in,[],1630267,,,1610612746,69,72,2022-01-20T04:37:05Z,3860000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M05.00S,2022-01-20T04:36:59.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1626159,,,1610612746,69,72,2022-01-20T04:37:28Z,3870000,,,0,,MISS J. Winslow Free Throw 2 of 2,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,Missed,,,,,,,,,,,,,,,,,,,
391,PT05M03.00S,2022-01-20T04:37:01.0Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,69,72,2022-01-20T04:37:28Z,3880000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,390.0,3.0,3.0,0.0,,,,,,,,,,,
392,PT05M00.00S,2022-01-20T04:37:26.2Z,3,REGULAR,foul,technical,['1freethrow'],1629611,,,1610612743,69,72,2022-01-20T04:37:46Z,3890000,,,0,,T. Mann technical FOUL (1 Tech),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,1155.0,1.0,1.0,,,
393,PT05M00.00S,2022-01-20T04:37:54.0Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,70,72,2022-01-20T04:37:54Z,3900000,,,0,,N. Jokic technical Free Throw 1 of 1 (23 PTS),[203999],1610612743.0,DEN,technical,,,Jokic,N. Jokic,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
394,PT04M47.00S,2022-01-20T04:38:27.1Z,3,REGULAR,3pt,Jump Shot,[],203932,89.96386333771353,4.6568627450980395,1610612743,70,72,2022-01-20T04:38:36Z,3910000,-227.0,42.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
395,PT04M43.00S,2022-01-20T04:38:31.1Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,70,72,2022-01-20T04:38:36Z,3920000,,,0,,N. Jokic REBOUND (Off:3 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,394.0,6.0,3.0,3.0,,,,,,,,,,,
396,PT04M42.00S,2022-01-20T04:38:32.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,92.9862023653088,54.41176470588235,1610612743,70,72,2022-01-20T04:38:45Z,3930000,22.0,13.0,1,right,MISS N. Jokic putback Layup,[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,,
397,PT04M42.00S,2022-01-20T04:38:32.3Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,70,72,2022-01-20T04:39:44Z,3940000,,,0,,N. Jokic REBOUND (Off:4 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,396.0,7.0,3.0,4.0,,,,,,,,,,,
398,PT04M40.00S,2022-01-20T04:38:35.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,72,72,2022-01-20T04:40:06Z,3950000,0.0,0.0,1,right,N. Jokic putback Layup (25 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,0.0,Made,25.0,,,,,,,,,,,,,,,,,,
399,PT04M40.00S,2022-01-20T04:38:44.1Z,3,REGULAR,foul,technical,['1freethrow'],203999,,,1610612746,72,72,2022-01-20T04:39:08Z,3960000,,,0,,N. Jokic technical FOUL (1 Tech),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,1627961.0,2.0,1.0,,,
400,PT04M40.00S,2022-01-20T04:39:12.5Z,3,REGULAR,freethrow,1 of 1,[],1628379,,,1610612746,72,73,2022-01-20T04:39:12Z,3970000,,,0,,L. Kennard technical Free Throw 1 of 1 (3 PTS),[1628379],1610612746.0,LAC,technical,,,Kennard,L. Kennard,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
401,PT04M40.00S,2022-01-20T04:39:17.9Z,3,REGULAR,substitution,out,[],203932,,,1610612746,72,73,2022-01-20T04:39:36Z,3980000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M40.00S,2022-01-20T04:39:17.9Z,3,REGULAR,substitution,in,[],1628432,,,1610612746,72,73,2022-01-20T04:39:36Z,3990000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M17.00S,2022-01-20T04:40:02.6Z,3,REGULAR,2pt,Jump Shot,[],202339,20.581471747700395,20.34313725490196,1610612746,72,73,2022-01-20T04:40:08Z,4000000,148.0,141.0,1,left,MISS E. Bledsoe 20' pullup Shot,[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,20.46,Missed,,,,,,,,,,,,,,,,,,,
404,PT04M14.00S,2022-01-20T04:40:05.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,72,73,2022-01-20T04:40:08Z,4010000,,,0,,N. Jokic REBOUND (Off:4 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,403.0,8.0,4.0,4.0,,,,,,,,,,,
405,PT04M05.00S,2022-01-20T04:40:22.6Z,3,REGULAR,turnover,3-second-violation,[],203999,,,1610612743,72,73,2022-01-20T04:40:29Z,4020000,,,0,,N. Jokic 3-second-violation TURNOVER (4 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,4.0,,,,,,,,,,,,202058.0,,,,,
406,PT03M49.00S,2022-01-20T04:40:45.5Z,3,REGULAR,turnover,lost ball,[],202339,,,1610612746,72,73,2022-01-20T04:40:50Z,4030000,,,0,,E. Bledsoe lost ball TURNOVER (1 TO),"[202339, 203999]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,1.0,Jokic,203999.0,,,,,,,,,,,,,,,
407,PT03M49.00S,2022-01-20T04:40:45.5Z,3,REGULAR,steal,,[],203999,,,1610612743,72,73,2022-01-20T04:41:54Z,4040000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M42.00S,2022-01-20T04:40:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630267,93.24901445466492,54.166666666666664,1610612743,72,73,2022-01-20T04:41:23Z,4050000,21.0,11.0,1,right,MISS F. Campazzo running finger roll Layup,[1630267],1610612743.0,DEN,running finger roll,,,Campazzo,F. Campazzo,,,,,2.35,Missed,,,,,,,,,,,,,,,,,,,
412,PT03M41.00S,2022-01-20T04:41:20.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,72,73,2022-01-20T04:41:20Z,4060000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,408.0,,,,,,,,,,,,,,
409,PT03M41.00S,2022-01-20T04:41:20.9Z,3,REGULAR,jumpball,recovered,[],201145,,,1610612743,72,73,2022-01-20T04:41:20Z,4070000,,,0,,Jump Ball N. Jokic vs. A. Coffey: Tip to J. Green,"[201145, 203999, 1629599]",1610612743.0,DEN,heldball,J. Green,201145.0,Green,J. Green,Jokic,203999.0,Coffey,1629599.0,,,,,,,,,,,,,,,,,,,,,
413,PT03M26.00S,2022-01-20T04:41:36.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630267,66.70499342969777,44.36274509803921,1610612743,72,73,2022-01-20T04:41:43Z,4100000,-28.0,260.0,1,right,MISS F. Campazzo 26' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
414,PT03M23.00S,2022-01-20T04:41:39.3Z,3,REGULAR,rebound,defensive,[],1626159,,,1610612746,72,73,2022-01-20T04:41:43Z,4110000,,,0,,J. Winslow REBOUND (Off:0 Def:5),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,413.0,5.0,5.0,0.0,,,,,,,,,,,
415,PT03M20.00S,2022-01-20T04:41:45.0Z,3,REGULAR,violation,kicked ball,[],201145,,,1610612746,72,73,2022-01-20T04:41:51Z,4120000,,,0,,J. Green kicked ball VIOLATION,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1155.0,,,,,
416,PT03M20.00S,2022-01-20T04:41:48.4Z,3,REGULAR,substitution,out,[],203115,,,1610612746,72,73,2022-01-20T04:41:58Z,4130000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M20.00S,2022-01-20T04:41:48.4Z,3,REGULAR,substitution,out,[],201145,,,1610612746,72,73,2022-01-20T04:41:58Z,4140000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M20.00S,2022-01-20T04:41:48.4Z,3,REGULAR,substitution,out,[],1629599,,,1610612746,72,73,2022-01-20T04:41:58Z,4150000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M20.00S,2022-01-20T04:41:48.4Z,3,REGULAR,substitution,in,[],1628420,,,1610612746,72,73,2022-01-20T04:41:58Z,4160000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M20.00S,2022-01-20T04:41:48.4Z,3,REGULAR,substitution,in,[],203932,,,1610612746,72,73,2022-01-20T04:41:58Z,4170000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M20.00S,2022-01-20T04:41:48.4Z,3,REGULAR,substitution,in,[],1630527,,,1610612746,72,73,2022-01-20T04:41:58Z,4180000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M13.00S,2022-01-20T04:42:15.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,11.645860709592641,58.82352941176471,1610612746,72,73,2022-01-20T04:42:21Z,4190000,-44.0,57.0,1,left,MISS I. Hartenstein 7' floating Shot,[1628392],1610612746.0,LAC,floating,,,Hartenstein,I. Hartenstein,,,,,7.21,Missed,,,,,,,,,,,,,,,,,,,
423,PT03M11.00S,2022-01-20T04:42:17.5Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,72,73,2022-01-20T04:42:21Z,4200000,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,422.0,2.0,2.0,0.0,,,,,,,,,,,
424,PT03M08.00S,2022-01-20T04:42:29.8Z,3,REGULAR,foul,offensive,[],203999,,,1610612743,72,73,2022-01-20T04:42:44Z,4210000,,,0,,N. Jokic offensive FOUL (3 PF),"[203999, 1628392]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,202058.0,3.0,1.0,Hartenstein,1628392.0,
426,PT03M08.00S,2022-01-20T04:42:29.8Z,3,REGULAR,turnover,offensive foul,[],203999,,,1610612743,72,73,2022-01-20T04:42:29Z,4230000,,,0,,N. Jokic offensive foul TURNOVER (5 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,5.0,,,,,,,,,,,,202058.0,,,,,
427,PT02M53.00S,2022-01-20T04:43:09.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,27.677398160315374,18.872549019607842,1610612746,72,73,2022-01-20T04:43:22Z,4240000,156.0,208.0,1,left,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
428,PT02M49.00S,2022-01-20T04:43:13.7Z,3,REGULAR,rebound,offensive,[],1626159,,,1610612746,72,73,2022-01-20T04:43:22Z,4250000,,,0,,J. Winslow REBOUND (Off:1 Def:5),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,427.0,6.0,5.0,1.0,,,,,,,,,,,
429,PT02M48.00S,2022-01-20T04:43:15.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628379,22.815374507227332,11.519607843137255,1610612746,72,73,2022-01-20T04:43:24Z,4260000,192.0,162.0,1,left,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
430,PT02M45.00S,2022-01-20T04:43:18.1Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,72,73,2022-01-20T04:44:15Z,4270000,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,429.0,3.0,3.0,0.0,,,,,,,,,,,
431,PT02M43.00S,2022-01-20T04:43:21.9Z,3,REGULAR,foul,personal,[],1626159,,,1610612743,72,73,2022-01-20T04:44:09Z,4280000,,,0,,J. Winslow take personal FOUL (2 PF),"[1626159, 203932]",1610612746.0,LAC,take,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Gordon,203932.0,
433,PT02M43.00S,2022-01-20T04:43:33.8Z,3,REGULAR,substitution,out,[],1630267,,,1610612743,72,73,2022-01-20T04:43:45Z,4300000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M43.00S,2022-01-20T04:43:33.8Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,72,73,2022-01-20T04:43:45Z,4310000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M31.00S,2022-01-20T04:44:01.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626159,,,1610612743,72,73,2022-01-20T04:44:12Z,4320000,,,0,,J. Winslow personal FOUL (3 PF) (Jokic 2 FT),"[1626159, 203999]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Jokic,203999.0,
437,PT02M31.00S,2022-01-20T04:44:26.1Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,73,73,2022-01-20T04:44:26Z,4340000,,,0,,N. Jokic Free Throw 1 of 2 (26 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
438,PT02M31.00S,2022-01-20T04:44:41.5Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,74,73,2022-01-20T04:44:41Z,4350000,,,0,,N. Jokic Free Throw 2 of 2 (27 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
439,PT02M16.00S,2022-01-20T04:45:00.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,7.440867279894875,55.392156862745104,1610612746,74,73,2022-01-20T04:45:07Z,4360000,-27.0,17.0,1,left,MISS I. Hartenstein cutting Layup,[1628392],1610612746.0,LAC,cutting,,,Hartenstein,I. Hartenstein,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,,
440,PT02M13.00S,2022-01-20T04:45:03.3Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,74,73,2022-01-20T04:45:07Z,4370000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,439.0,2.0,2.0,0.0,,,,,,,,,,,
441,PT02M07.00S,2022-01-20T04:45:06.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203932,93.77463863337714,46.81372549019608,1610612743,76,73,2022-01-20T04:47:35Z,4380000,-16.0,6.0,1,right,A. Gordon DUNK (14 PTS) (B. Hyland 2 AST),"[203932, 1630538]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1.7,Made,14.0,,,,,,,,B. Hyland,1630538.0,2.0,,,,,,,,
443,PT02M07.00S,2022-01-20T04:45:21.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626159,,,1610612743,76,73,2022-01-20T04:45:32Z,4400000,,,0,,J. Winslow shooting personal FOUL (4 PF) (Gordon 1 FT),"[1626159, 203932]",1610612746.0,LAC,shooting,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,1155.0,4.0,0.0,Gordon,203932.0,
445,PT02M07.00S,2022-01-20T04:45:57.4Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],203932,,,1610612743,77,73,2022-01-20T04:46:53Z,4420000,,,0,,A. Gordon Free Throw 1 of 1 (15 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
446,PT01M54.00S,2022-01-20T04:46:12.7Z,3,REGULAR,3pt,Jump Shot,[],202339,32.40801576872536,62.254901960784316,1610612746,77,76,2022-01-20T04:46:18Z,4430000,-61.0,252.0,1,left,E. Bledsoe 25' 3PT  (6 PTS) (I. Hartenstein 3 AST),"[202339, 1628392]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,25.94,Made,6.0,,,,,,,,I. Hartenstein,1628392.0,3.0,,,,,,,,
448,PT01M30.00S,2022-01-20T04:46:35.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,83.52496714848883,42.40196078431372,1610612743,77,76,2022-01-20T04:46:46Z,4450000,-38.0,102.0,1,right,MISS M. Morris 10' driving floating Shot,[1628420],1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,10.92,Missed,,,,,,,,,,,,,,,,,,,
449,PT01M29.00S,2022-01-20T04:46:36.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,77,76,2022-01-20T04:46:46Z,4460000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,448.0,,,,,,,,,,,,,,
450,PT01M29.00S,2022-01-20T04:46:49.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626159,,,1610612743,77,76,2022-01-20T04:49:34Z,4470000,,,0,,J. Winslow personal FOUL (5 PF) (Jokic 2 FT),"[1626159, 203999]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,1627961.0,5.0,0.0,Jokic,203999.0,
452,PT01M29.00S,2022-01-20T04:47:09.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,78,76,2022-01-20T04:47:09Z,4490000,,,0,,N. Jokic Free Throw 1 of 2 (28 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,28.0,,,,,,,,,,,,,,,,,,
453,PT01M29.00S,2022-01-20T04:47:21.6Z,3,REGULAR,substitution,out,[],1626159,,,1610612743,78,76,2022-01-20T04:47:40Z,4500000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M29.00S,2022-01-20T04:47:21.6Z,3,REGULAR,substitution,in,[],1629611,,,1610612743,78,76,2022-01-20T04:47:40Z,4510000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M29.00S,2022-01-20T04:47:47.8Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612743,78,76,2022-01-20T04:47:47Z,4520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M29.00S,2022-01-20T04:48:57.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,79,76,2022-01-20T04:48:57Z,4530000,,,0,,N. Jokic Free Throw 2 of 2 (29 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,29.0,,,,,,,,,,,,,,,,,,
457,PT01M18.00S,2022-01-20T04:49:14.5Z,3,REGULAR,foul,personal,[],1628432,,,1610612746,79,76,2022-01-20T04:49:50Z,4540000,,,0,,D. Reed personal FOUL (3 PF),"[1628432, 1630527]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Boston Jr.,1630527.0,
459,PT01M18.00S,2022-01-20T04:49:23.8Z,3,REGULAR,substitution,out,[],203999,,,1610612746,79,76,2022-01-20T04:49:29Z,4560000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
