actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
372,PT08M54.00S,2022-03-27T02:27:28.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629676,87.72996057818659,75.98039215686273,1610612760,62,60,2022-03-27T02:27:32Z,3650000,130.0,63.0,1,right,I. Roby 14' bank Jump Shot (8 PTS) (A. Pokusevski 3 AST),"[1629676, 1630197]",1610612760.0,OKC,bank,,,Roby,I. Roby,,,,,14.43,Made,,,8.0,A. Pokusevski,1630197.0,3.0,,,,,,,,,,,,,
374,PT08M39.00S,2022-03-27T02:27:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,8.623521681997373,49.754901960784316,1610612743,64,60,2022-03-27T02:27:48Z,3670000,1.0,29.0,1,left,N. Jokic finger roll Layup (19 PTS) (W. Barton 4 AST),"[203999, 203115]",1610612743.0,DEN,finger roll,,,Jokic,N. Jokic,,,,,2.86,Made,,,19.0,W. Barton,203115.0,4.0,,,,,,,,,,,,,
376,PT08M39.00S,2022-03-27T02:27:44.9Z,3,REGULAR,foul,personal,['1freethrow'],1629676,,,1610612743,64,60,2022-03-27T02:27:53Z,3690000,,,0,,I. Roby shooting personal FOUL (3 PF) (Jokic 1 FT),"[1629676, 203999]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,202035.0,,,,,3.0,0.0,Jokic,203999.0,,,,,,,,,
378,PT08M39.00S,2022-03-27T02:28:10.2Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,65,60,2022-03-27T02:28:40Z,3710000,,,0,,N. Jokic Free Throw 1 of 1 (20 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,20.0,,,,,,,,,,,,,,,,
379,PT08M25.00S,2022-03-27T02:28:21.2Z,3,REGULAR,turnover,traveling,[],1630177,,,1610612760,65,60,2022-03-27T02:28:26Z,3720000,,,0,,T. Maledon traveling TURNOVER (1 TO),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,201246.0,,,,,,,,,1.0,,,,,,,,
380,PT08M16.00S,2022-03-27T02:28:56.8Z,3,REGULAR,foul,offensive,[],203999,,,1610612743,65,60,2022-03-27T02:39:22Z,3730000,,,0,,N. Jokic off-the-ball offensive FOUL (2 PF),"[203999, 1630177]",1610612743.0,DEN,off-the-ball,,,Jokic,N. Jokic,,,,,,,,202058.0,,,,,2.0,0.0,Maledon,1630177.0,,,,,,,,,
382,PT08M16.00S,2022-03-27T02:28:56.8Z,3,REGULAR,turnover,offensive foul,[],203999,,,1610612743,65,60,2022-03-27T02:28:56Z,3750000,,,0,,N. Jokic offensive foul TURNOVER (3 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,202058.0,,,,,,,,,3.0,,,,,,,,
383,PT08M00.00S,2022-03-27T02:29:21.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630544,82.34231274638634,36.27450980392157,1610612760,65,60,2022-03-27T02:29:26Z,3760000,-69.0,113.0,1,right,MISS T. Mann 13' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,13.26,Missed,,,,,,,,,,,,,,,,,,,
384,PT07M57.00S,2022-03-27T02:29:24.7Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,65,60,2022-03-27T02:29:26Z,3770000,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,383.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
385,PT07M53.00S,2022-03-27T02:29:29.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203115,7.5722733245729295,46.07843137254902,1610612743,67,60,2022-03-27T02:29:33Z,3780000,20.0,19.0,1,left,W. Barton running Layup (13 PTS),[203115],1610612743.0,DEN,running,,,Barton,W. Barton,,,,,2.71,Made,,,13.0,,,,,,,,,,,,,,,,
386,PT07M46.00S,2022-03-27T02:29:35.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,82.91721419185282,44.829963235294116,1610612760,67,62,2022-03-27T02:40:21Z,3790000,-26.0,108.0,1,right,A. Pokusevski 11' pullup Jump Shot (12 PTS),[1630197],1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,11.12,Made,,,12.0,,,,,,,,,,,,,,,,
387,PT07M35.00S,2022-03-27T02:29:46.4Z,3,REGULAR,3pt,Jump Shot,[],203932,30.831143232588698,25.0,1610612743,70,62,2022-03-27T02:29:51Z,3800000,125.0,237.0,1,left,A. Gordon 26' 3PT  (12 PTS) (W. Barton 5 AST),"[203932, 203115]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,26.82,Made,,,12.0,W. Barton,203115.0,5.0,,,,,,,,,,,,,
389,PT07M17.00S,2022-03-27T02:30:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,92.32917214191852,54.90196078431373,1610612760,70,62,2022-03-27T02:30:12Z,3820000,25.0,20.0,1,right,MISS T. Mann driving reverse Layup - blocked,"[1630544, 203999]",1610612760.0,OKC,driving reverse,,,Mann,T. Mann,,,,,3.14,Missed,,,,,,,,,,,,,,,,,Jokic,203999.0,
390,PT07M17.00S,2022-03-27T02:30:04.5Z,3,REGULAR,block,,[],203999,,,1610612760,70,62,2022-03-27T02:30:06Z,3830000,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M15.00S,2022-03-27T02:30:06.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,70,62,2022-03-27T02:30:12Z,3840000,,,0,,N. Jokic REBOUND (Off:2 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,389.0,,,,,,,,,,,,,10.0,8.0,2.0,,,
392,PT07M11.00S,2022-03-27T02:30:10.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628420,6.258212877792378,55.392156862745104,1610612743,70,62,2022-03-27T02:30:17Z,3850000,-27.0,6.0,1,left,MISS M. Morris running reverse Layup,[1628420],1610612743.0,DEN,running reverse,,,Morris,M. Morris,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,,
393,PT07M10.00S,2022-03-27T02:30:11.4Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,70,62,2022-03-27T02:30:17Z,3860000,,,0,,A. Pokusevski REBOUND (Off:0 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,392.0,,,,,,,,,,,,,4.0,4.0,0.0,,,
394,PT06M58.00S,2022-03-27T02:30:23.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,92.32917214191852,54.90196078431373,1610612760,70,64,2022-03-27T02:30:26Z,3870000,25.0,20.0,1,right,A. Wiggins Layup (2 PTS) (I. Roby 2 AST),"[1630598, 1629676]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,3.14,Made,,,2.0,I. Roby,1629676.0,2.0,,,,,,,,,,,,,
396,PT06M36.00S,2022-03-27T02:30:45.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,13.091327201051248,53.92156862745098,1610612743,70,64,2022-03-27T02:30:50Z,3890000,-20.0,71.0,1,left,MISS J. Green 7' turnaround fadeaway Shot,[201145],1610612743.0,DEN,turnaround fadeaway,,,Green,J. Green,,,,,7.33,Missed,,,,,,,,,,,,,,,,,,,
397,PT06M34.00S,2022-03-27T02:30:47.0Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,70,64,2022-03-27T02:30:50Z,3900000,,,0,,I. Roby REBOUND (Off:1 Def:4),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,396.0,,,,,,,,,,,,,5.0,4.0,1.0,,,
398,PT06M27.00S,2022-03-27T02:30:53.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,92.06636005256242,42.64705882352941,1610612760,70,66,2022-03-27T02:30:58Z,3910000,-37.0,22.0,1,right,I. Roby driving Layup (10 PTS),[1629676],1610612760.0,OKC,driving,,,Roby,I. Roby,,,,,4.29,Made,,,10.0,,,,,,,,,,,,,,,,
399,PT06M16.00S,2022-03-27T02:31:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,9.017739816031538,50.73529411764706,1610612743,70,66,2022-03-27T02:31:11Z,3920000,-4.0,32.0,1,left,MISS A. Gordon Layup - blocked,"[203932, 1630598]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,3.25,Missed,,,,,,,,,,,,,,,,,Wiggins,1630598.0,
400,PT06M16.00S,2022-03-27T02:31:05.1Z,3,REGULAR,block,,[],1630598,,,1610612743,70,66,2022-03-27T02:31:07Z,3930000,,,0,,A. Wiggins BLOCK (1 BLK),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M11.00S,2022-03-27T02:31:10.1Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,70,66,2022-03-27T02:31:11Z,3940000,,,0,,A. Gordon REBOUND (Off:2 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,399.0,,,,,,,,,,,,,7.0,5.0,2.0,,,
402,PT06M11.00S,2022-03-27T02:31:10.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,5.590000152587891,50.0,1610612743,70,66,2022-03-27T02:31:10Z,3950000,0.0,0.0,1,left,MISS A. Gordon tip Layup,[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
403,PT06M10.00S,2022-03-27T02:31:10.7Z,3,REGULAR,rebound,defensive,[],1630177,,,1610612760,70,66,2022-03-27T02:31:10Z,3960000,,,0,,T. Maledon REBOUND (Off:0 Def:4),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,402.0,,,,,,,,,,,,,4.0,4.0,0.0,,,
404,PT05M59.00S,2022-03-27T02:31:22.9Z,3,REGULAR,turnover,bad pass,[],1630177,,,1610612760,70,66,2022-03-27T02:31:29Z,3970000,,,0,,T. Maledon bad pass TURNOVER (2 TO),"[1630177, 203999]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,2.0,Jokic,203999.0,,,,,,
405,PT05M59.00S,2022-03-27T02:31:22.9Z,3,REGULAR,steal,,[],203999,,,1610612743,70,66,2022-03-27T02:31:25Z,3980000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M58.00S,2022-03-27T02:31:26.0Z,3,REGULAR,foul,personal,[],1629676,,,1610612743,70,66,2022-03-27T02:31:45Z,3990000,,,0,,I. Roby personal FOUL (4 PF),"[1629676, 203999]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,201246.0,,,,,4.0,0.0,Jokic,203999.0,,,,,,,,,
408,PT05M58.00S,2022-03-27T02:31:46.9Z,3,REGULAR,substitution,out,[],1629676,,,1610612743,70,66,2022-03-27T02:31:50Z,4010000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M58.00S,2022-03-27T02:31:46.9Z,3,REGULAR,substitution,in,[],1630846,,,1610612743,70,66,2022-03-27T02:31:50Z,4020000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M45.00S,2022-03-27T02:32:09.6Z,3,REGULAR,foul,personal,['2freethrow'],1630177,,,1610612743,70,66,2022-03-27T02:32:20Z,4030000,,,0,,T. Maledon shooting personal FOUL (3 PF) (Jokic 2 FT),"[1630177, 203999]",1610612760.0,OKC,shooting,,,Maledon,T. Maledon,,,,,,,,202058.0,,,,,3.0,0.0,Jokic,203999.0,,,,,,,,,
412,PT05M45.00S,2022-03-27T02:32:32.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203999,,,1610612743,71,66,2022-03-27T02:32:32Z,4050000,,,0,,N. Jokic Free Throw 1 of 2 (21 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,21.0,,,,,,,,,,,,,,,,
413,PT05M45.00S,2022-03-27T02:32:33.0Z,3,REGULAR,substitution,out,[],1630197,,,1610612743,71,66,2022-03-27T02:32:42Z,4060000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M45.00S,2022-03-27T02:32:33.0Z,3,REGULAR,substitution,in,[],1630249,,,1610612743,71,66,2022-03-27T02:32:42Z,4070000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M45.00S,2022-03-27T02:32:55.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203999,,,1610612743,72,66,2022-03-27T02:32:55Z,4080000,,,0,,N. Jokic Free Throw 2 of 2 (22 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,22.0,,,,,,,,,,,,,,,,
416,PT05M37.00S,2022-03-27T02:33:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,92.85479632063075,55.14705882352941,1610612760,72,66,2022-03-27T02:33:09Z,4090000,26.0,15.0,1,right,MISS T. Maledon driving finger roll Layup,[1630177],1610612760.0,OKC,driving finger roll,,,Maledon,T. Maledon,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,,
417,PT05M35.00S,2022-03-27T02:33:06.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,72,66,2022-03-27T02:33:09Z,4100000,,,0,,N. Jokic REBOUND (Off:2 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,416.0,,,,,,,,,,,,,11.0,9.0,2.0,,,
418,PT05M22.00S,2022-03-27T02:33:19.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,10.068988173455978,50.73529411764706,1610612743,74,66,2022-03-27T02:33:26Z,4110000,-4.0,42.0,1,left,N. Jokic floating Jump Shot (24 PTS) (W. Barton 6 AST),"[203999, 203115]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,4.23,Made,,,24.0,W. Barton,203115.0,6.0,,,,,,,,,,,,,
420,PT05M11.00S,2022-03-27T02:33:29.9Z,3,REGULAR,turnover,lost ball,[],1630544,,,1610612760,74,66,2022-03-27T02:33:39Z,4130000,,,0,,T. Mann lost ball TURNOVER (5 TO),"[1630544, 201145]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,5.0,Green,201145.0,,,,,,
421,PT05M11.00S,2022-03-27T02:33:29.9Z,3,REGULAR,steal,,[],201145,,,1610612743,74,66,2022-03-27T02:33:31Z,4140000,,,0,,J. Green STEAL (1 STL),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M07.00S,2022-03-27T02:33:35.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628420,5.338370565045992,46.81372549019608,1610612743,74,66,2022-03-27T02:33:45Z,4150000,16.0,-2.0,1,left,MISS M. Morris running Layup,[1628420],1610612743.0,DEN,running,,,Morris,M. Morris,,,,,1.61,Missed,,,,,,,,,,,,,,,,,,,
424,PT05M07.00S,2022-03-27T02:33:35.0Z,3,REGULAR,rebound,offensive,[],201145,,,1610612743,74,66,2022-03-27T02:33:45Z,4170000,,,0,,J. Green REBOUND (Off:2 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,422.0,,,,,,,,,,,,,4.0,2.0,2.0,,,
425,PT05M07.00S,2022-03-27T02:33:40.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",201145,5.590000152587891,50.0,1610612743,76,66,2022-03-27T02:34:05Z,4180000,0.0,0.0,1,left,J. Green tip Layup (8 PTS),[201145],1610612743.0,DEN,tip,,,Green,J. Green,,,,,0.0,Made,,,8.0,,,,,,,,,,,,,,,,
426,PT05M07.00S,2022-03-27T02:33:43.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,76,66,2022-03-27T02:33:43Z,4190000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M07.00S,2022-03-27T02:35:56.2Z,3,REGULAR,substitution,out,[],201145,,,1610612760,76,66,2022-03-27T02:36:19Z,4200000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M07.00S,2022-03-27T02:35:56.2Z,3,REGULAR,substitution,out,[],1630544,,,1610612760,76,66,2022-03-27T02:36:19Z,4210000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M07.00S,2022-03-27T02:35:56.2Z,3,REGULAR,substitution,in,[],203085,,,1610612760,76,66,2022-03-27T02:36:19Z,4220000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M07.00S,2022-03-27T02:35:56.2Z,3,REGULAR,substitution,in,[],1630322,,,1610612760,76,66,2022-03-27T02:36:19Z,4230000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M47.00S,2022-03-27T02:36:50.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,92.46057818659659,54.65686274509803,1610612760,76,68,2022-03-27T02:36:53Z,4240000,23.0,18.0,1,right,V. Krejci cutting Layup (5 PTS) (T. Maledon 2 AST),"[1630249, 1630177]",1610612760.0,OKC,cutting,,,Krejci,V. Krejci,,,,,2.97,Made,,,5.0,T. Maledon,1630177.0,2.0,,,,,,,,,,,,,
435,PT04M25.00S,2022-03-27T02:37:12.7Z,3,REGULAR,turnover,out-of-bounds,[],203085,,,1610612743,76,68,2022-03-27T02:37:17Z,4260000,,,0,,A. Rivers bad pass out-of-bounds TURNOVER (2 TO),[203085],1610612743.0,DEN,bad pass,,,Rivers,A. Rivers,,,,,,,,201246.0,,,,,,,,,2.0,,,,,,,,
436,PT04M14.00S,2022-03-27T02:37:33.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630322,72.22404730617609,21.07843137254902,1610612760,76,68,2022-03-27T02:37:37Z,4270000,-145.0,209.0,1,right,MISS L. Waters III 25' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
437,PT04M12.00S,2022-03-27T02:37:35.3Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,76,68,2022-03-27T02:37:37Z,4280000,,,0,,W. Barton REBOUND (Off:0 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,436.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
438,PT04M07.00S,2022-03-27T02:37:42.4Z,3,REGULAR,foul,personal,['2freethrow'],1630322,,,1610612743,76,68,2022-03-27T02:37:57Z,4290000,,,0,,L. Waters III shooting personal FOUL (2 PF) (Barton 2 FT),"[1630322, 203115]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,,,,202035.0,,,,,2.0,0.0,Barton,203115.0,,,,,,,,,
440,PT04M07.00S,2022-03-27T02:38:24.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203115,,,1610612743,77,68,2022-03-27T02:38:24Z,4310000,,,0,,W. Barton Free Throw 1 of 2 (14 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,,,14.0,,,,,,,,,,,,,,,,
441,PT04M07.00S,2022-03-27T02:38:24.5Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,77,68,2022-03-27T02:38:30Z,4320000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M07.00S,2022-03-27T02:38:24.5Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,77,68,2022-03-27T02:38:30Z,4330000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M07.00S,2022-03-27T02:38:41.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203115,,,1610612743,78,68,2022-03-27T02:38:41Z,4340000,,,0,,W. Barton Free Throw 2 of 2 (15 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,,,15.0,,,,,,,,,,,,,,,,
444,PT03M56.00S,2022-03-27T02:38:54.2Z,3,REGULAR,turnover,bad pass,[],1630322,,,1610612760,78,68,2022-03-27T02:38:57Z,4350000,,,0,,L. Waters III bad pass TURNOVER (1 TO),"[1630322, 203085]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,1.0,Rivers,203085.0,,,,,,
445,PT03M56.00S,2022-03-27T02:38:54.2Z,3,REGULAR,steal,,[],203085,,,1610612743,78,68,2022-03-27T02:38:56Z,4360000,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M53.00S,2022-03-27T02:38:59.0Z,3,REGULAR,turnover,out-of-bounds,[],203115,,,1610612743,78,68,2022-03-27T02:39:06Z,4370000,,,0,,W. Barton step out-of-bounds TURNOVER (3 TO),[203115],1610612743.0,DEN,step,,,Barton,W. Barton,,,,,,,,201246.0,,,,,,,,,3.0,,,,,,,,
447,PT03M42.00S,2022-03-27T02:39:23.8Z,3,REGULAR,turnover,bad pass,[],1630177,,,1610612760,78,68,2022-03-27T02:39:28Z,4380000,,,0,,T. Maledon bad pass TURNOVER (3 TO),"[1630177, 203085]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,3.0,Rivers,203085.0,,,,,,
448,PT03M42.00S,2022-03-27T02:39:23.8Z,3,REGULAR,steal,,[],203085,,,1610612743,78,68,2022-03-27T02:39:25Z,4390000,,,0,,A. Rivers STEAL (2 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M39.00S,2022-03-27T02:39:27.4Z,3,REGULAR,turnover,lost ball,[],1630538,,,1610612743,78,68,2022-03-27T02:39:30Z,4400000,,,0,,B. Hyland lost ball TURNOVER (3 TO),"[1630538, 1630322]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,3.0,Waters III,1630322.0,,,,,,
450,PT03M39.00S,2022-03-27T02:39:27.4Z,3,REGULAR,steal,,[],1630322,,,1610612760,78,68,2022-03-27T02:39:28Z,4410000,,,0,,L. Waters III STEAL (2 STL),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M28.00S,2022-03-27T02:39:38.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630846,84.97043363994744,57.84313725490197,1610612760,78,70,2022-03-27T02:39:43Z,4420000,39.0,89.0,1,right,O. Sarr 9' floating Jump Shot (5 PTS) (V. Krejci 2 AST),"[1630846, 1630249]",1610612760.0,OKC,floating,,,Sarr,O. Sarr,,,,,9.71,Made,,,5.0,V. Krejci,1630249.0,2.0,,,,,,,,,,,,,
453,PT03M16.00S,2022-03-27T02:39:49.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,7.703679369250986,49.01960784313725,1610612743,80,70,2022-03-27T02:39:55Z,4440000,5.0,20.0,1,left,A. Gordon cutting DUNK (14 PTS) (N. Jokic 6 AST),"[203932, 203999]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,2.05,Made,,,14.0,N. Jokic,203999.0,6.0,,,,,,,,,,,,,
455,PT03M03.00S,2022-03-27T02:40:03.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,93.24901445466492,54.90196078431373,1610612760,80,70,2022-03-27T02:40:09Z,4460000,25.0,11.0,1,right,MISS T. Maledon driving Layup - blocked,"[1630177, 203999]",1610612760.0,OKC,driving,,,Maledon,T. Maledon,,,,,2.69,Missed,,,,,,,,,,,,,,,,,Jokic,203999.0,
456,PT03M03.00S,2022-03-27T02:40:03.8Z,3,REGULAR,block,,[],203999,,,1610612760,80,70,2022-03-27T02:40:05Z,4470000,,,0,,N. Jokic BLOCK (2 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M03.00S,2022-03-27T02:40:03.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,80,70,2022-03-27T02:40:09Z,4480000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,455.0,,,,,,,,,,,,,,,,,,
458,PT03M03.00S,2022-03-27T02:40:06.6Z,3,REGULAR,substitution,out,[],1630177,,,1610612760,80,70,2022-03-27T02:40:16Z,4490000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M03.00S,2022-03-27T02:40:06.6Z,3,REGULAR,substitution,out,[],1630598,,,1610612760,80,70,2022-03-27T02:40:16Z,4500000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M03.00S,2022-03-27T02:40:06.6Z,3,REGULAR,substitution,in,[],1630544,,,1610612760,80,70,2022-03-27T02:40:16Z,4510000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M03.00S,2022-03-27T02:40:06.6Z,3,REGULAR,substitution,in,[],1630197,,,1610612760,80,70,2022-03-27T02:40:16Z,4520000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M51.00S,2022-03-27T02:40:38.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,68.15045992115637,16.176470588235293,1610612760,80,70,2022-03-27T02:40:44Z,4530000,-169.0,247.0,1,right,MISS T. Mann 29' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,29.93,Missed,,,,,,,,,,,,,,,,,,,
