actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
455,PT12M00.00S,2022-01-17T02:44:40.9Z,4,REGULAR,substitution,out,['startperiod'],1626220,,,1610612762,88,91,2022-01-17T02:45:13Z,4430000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-01-17T02:44:40.9Z,4,REGULAR,substitution,in,['startperiod'],1630192,,,1610612762,88,91,2022-01-17T02:45:13Z,4440000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-01-17T02:44:40.9Z,4,REGULAR,substitution,in,['startperiod'],201145,,,1610612762,88,91,2022-01-17T02:45:13Z,4450000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2022-01-17T02:44:40.9Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612762,88,91,2022-01-17T02:45:13Z,4460000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-01-17T02:44:40.9Z,4,REGULAR,substitution,in,['startperiod'],1629672,,,1610612762,88,91,2022-01-17T02:45:13Z,4470000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-01-17T02:45:07.7Z,4,REGULAR,period,start,[],0,,,1610612743,88,91,2022-01-17T02:45:13Z,4480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT11M46.00S,2022-01-17T02:45:21.6Z,4,REGULAR,2pt,Jump Shot,[],1628432,78.13731931668858,66.42156862745098,1610612743,88,91,2022-01-17T02:45:27Z,4490000,82.0,153.0,1,right,MISS D. Reed 17' pullup Shot,[1628432],1610612743.0,DEN,pullup,,,Reed,D. Reed,,,,,17.36,Missed,,,,,,,,,,,,,,,,,,
462,PT11M42.00S,2022-01-17T02:45:25.6Z,4,REGULAR,rebound,defensive,[],1629672,,,1610612762,88,91,2022-01-17T02:45:27Z,4500000,,,0,,E. Paschall REBOUND (Off:0 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,461.0,1.0,1.0,0.0,,,,,,,,,,,,,
463,PT11M24.00S,2022-01-17T02:45:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,7.178055190538765,53.92156862745098,1610612762,88,93,2022-01-17T02:45:48Z,4510000,-20.0,15.0,1,left,E. Paschall driving Layup (6 PTS) (J. Clarkson 3 AST),"[1629672, 203903]",1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,2.47,Made,6.0,,,,,,,J. Clarkson,203903.0,3.0,,,,,,,,
465,PT11M24.00S,2022-01-17T02:45:45.7Z,4,REGULAR,foul,personal,['1freethrow'],1630192,,,1610612762,88,93,2022-01-17T02:45:57Z,4530000,,,0,,Z. Nnaji shooting personal FOUL (2 PF) (Paschall 1 FT),"[1630192, 1629672]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,,,,,,,,1199.0,,,,,,,2.0,0.0,Paschall,1629672.0,,
467,PT11M24.00S,2022-01-17T02:46:06.1Z,4,REGULAR,freethrow,1 of 1,[],1629672,,,1610612762,88,94,2022-01-17T02:46:06Z,4550000,,,0,,E. Paschall Free Throw 1 of 1 (7 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
468,PT11M12.00S,2022-01-17T02:46:19.3Z,4,REGULAR,3pt,Jump Shot,[],1630538,73.9323258869908,82.59803921568627,1610612743,88,94,2022-01-17T02:46:42Z,4560000,163.0,193.0,1,right,MISS B. Hyland 25' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,
469,PT11M10.00S,2022-01-17T02:46:21.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,88,94,2022-01-17T02:46:42Z,4570000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,468.0,,,,,,,,,,,,,,,,
470,PT11M10.00S,2022-01-17T02:46:26.1Z,4,REGULAR,foul,personal,[],1630267,,,1610612762,88,94,2022-01-17T02:46:31Z,4580000,,,0,,F. Campazzo loose ball personal FOUL (3 PF),"[1630267, 201144]",1610612743.0,DEN,loose ball,,,Campazzo,F. Campazzo,,,,,,,,,,,,1628951.0,,,,,,,3.0,0.0,Conley,201144.0,,
472,PT11M00.00S,2022-01-17T02:46:45.4Z,4,REGULAR,3pt,Jump Shot,[],201144,31.61957950065703,63.23529411764706,1610612762,88,97,2022-01-17T02:47:02Z,4600000,-66.0,245.0,1,left,M. Conley 25' 3PT  (8 PTS) (J. Ingles 4 AST),"[201144, 204060]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,25.35,Made,8.0,,,,,,,J. Ingles,204060.0,4.0,,,,,,,,
474,PT10M58.00S,2022-01-17T02:46:51.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,88,97,2022-01-17T02:46:51Z,4620000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT10M37.00S,2022-01-17T02:50:02.7Z,4,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612743,88,97,2022-01-17T02:50:11Z,4630000,,,0,,B. Hyland bad pass out-of-bounds TURNOVER (1 TO),[1630538],1610612743.0,DEN,bad pass,,,Hyland,B. Hyland,,,,,,,,,,,,1199.0,1.0,,,,,,,,,,,
476,PT10M27.00S,2022-01-17T02:50:24.6Z,4,REGULAR,foul,personal,[],1630192,,,1610612762,88,97,2022-01-17T02:50:32Z,4640000,,,0,,Z. Nnaji personal FOUL (3 PF),"[1630192, 201144]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,1199.0,,,,,,,3.0,0.0,Conley,201144.0,,
478,PT10M20.00S,2022-01-17T02:50:49.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,7.30946123521682,50.73529411764706,1610612762,88,99,2022-01-17T02:50:55Z,4660000,-4.0,16.0,1,left,R. Gobert cutting Layup (14 PTS) (J. Ingles 5 AST),"[203497, 204060]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,1.66,Made,14.0,,,,,,,J. Ingles,204060.0,5.0,,,,,,,,
480,PT10M20.00S,2022-01-17T02:50:51.3Z,4,REGULAR,foul,personal,['1freethrow'],1628432,,,1610612762,88,99,2022-01-17T02:50:59Z,4680000,,,0,,D. Reed shooting personal FOUL (2 PF) (Gobert 1 FT),"[1628432, 203497]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,,,,,,,,1204.0,,,,,,,2.0,0.0,Gobert,203497.0,,
482,PT10M20.00S,2022-01-17T02:51:06.1Z,4,REGULAR,substitution,out,[],1630192,,,1610612762,88,99,2022-01-17T02:51:46Z,4700000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
483,PT10M20.00S,2022-01-17T02:51:06.1Z,4,REGULAR,substitution,in,[],203932,,,1610612762,88,99,2022-01-17T02:51:46Z,4710000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
484,PT10M20.00S,2022-01-17T02:51:23.4Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],203497,,,1610612762,88,100,2022-01-17T02:51:23Z,4720000,,,0,,R. Gobert Free Throw 1 of 1 (15 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
485,PT10M02.00S,2022-01-17T02:51:42.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201145,92.85479632063075,42.64705882352941,1610612743,88,100,2022-01-17T02:51:47Z,4730000,-37.0,15.0,1,right,MISS J. Green driving Layup - blocked,"[201145, 203903]",1610612743.0,DEN,driving,,,Green,J. Green,,,,,3.96,Missed,,,,,,,,,,,,,,,,,Clarkson,203903.0
486,PT10M02.00S,2022-01-17T02:51:42.8Z,4,REGULAR,block,,[],203903,,,1610612743,88,100,2022-01-17T02:52:50Z,4740000,,,0,,J. Clarkson BLOCK (1 BLK),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
487,PT09M58.00S,2022-01-17T02:51:46.8Z,4,REGULAR,rebound,defensive,[],204060,,,1610612762,88,100,2022-01-17T02:51:47Z,4750000,,,0,,J. Ingles REBOUND (Off:0 Def:4),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,485.0,4.0,4.0,0.0,,,,,,,,,,,,,
488,PT09M58.00S,2022-01-17T02:51:49.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612762,88,100,2022-01-17T02:52:04Z,4760000,,,0,,F. Campazzo take personal FOUL (4 PF) (Clarkson 2 FT),"[1630267, 203903]",1610612743.0,DEN,take,,,Campazzo,F. Campazzo,,,,,,,,,,,,1199.0,,,,,,,4.0,0.0,Clarkson,203903.0,,
490,PT09M58.00S,2022-01-17T02:52:19.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203903,,,1610612762,88,101,2022-01-17T02:52:19Z,4780000,,,0,,J. Clarkson Free Throw 1 of 2 (13 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
491,PT09M58.00S,2022-01-17T02:52:19.6Z,4,REGULAR,substitution,out,[],1630267,,,1610612762,88,101,2022-01-17T02:52:31Z,4790000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M58.00S,2022-01-17T02:52:19.6Z,4,REGULAR,substitution,out,[],203497,,,1610612762,88,101,2022-01-17T02:52:31Z,4800000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
493,PT09M58.00S,2022-01-17T02:52:19.6Z,4,REGULAR,substitution,in,[],1628420,,,1610612762,88,101,2022-01-17T02:52:31Z,4810000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M58.00S,2022-01-17T02:52:19.6Z,4,REGULAR,substitution,in,[],200752,,,1610612762,88,101,2022-01-17T02:52:31Z,4820000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M58.00S,2022-01-17T02:52:43.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203903,,,1610612762,88,102,2022-01-17T02:52:43Z,4830000,,,0,,J. Clarkson Free Throw 2 of 2 (14 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
496,PT09M48.00S,2022-01-17T02:53:00.8Z,4,REGULAR,foul,personal,[],1629672,,,1610612743,88,102,2022-01-17T02:53:28Z,4840000,,,0,,E. Paschall personal FOUL (1 PF),"[1629672, 203932]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,1199.0,,,,,,,1.0,0.0,Gordon,203932.0,,
498,PT09M39.00S,2022-01-17T02:53:24.5Z,4,REGULAR,2pt,Jump Shot,[],203932,83.39356110381078,14.460784313725492,1610612743,88,102,2022-01-17T02:53:33Z,4860000,-178.0,104.0,1,right,MISS A. Gordon 20' step back Shot,[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,20.57,Missed,,,,,,,,,,,,,,,,,,
499,PT09M35.00S,2022-01-17T02:53:28.3Z,4,REGULAR,rebound,defensive,[],200752,,,1610612762,88,102,2022-01-17T02:53:28Z,4870000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,498.0,1.0,1.0,0.0,,,,,,,,,,,,,
500,PT09M22.00S,2022-01-17T02:53:41.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200752,9.280551905387648,44.85294117647059,1610612762,88,102,2022-01-17T02:53:46Z,4880000,26.0,35.0,1,left,MISS R. Gay driving Layup,[200752],1610612762.0,UTA,driving,,,Gay,R. Gay,,,,,4.32,Missed,,,,,,,,,,,,,,,,,,
501,PT09M20.00S,2022-01-17T02:53:43.8Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,88,102,2022-01-17T02:53:46Z,4890000,,,0,,A. Gordon REBOUND (Off:2 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,500.0,6.0,4.0,2.0,,,,,,,,,,,,,
502,PT09M18.00S,2022-01-17T02:53:52.4Z,4,REGULAR,foul,personal,[],204060,,,1610612743,88,102,2022-01-17T02:56:26Z,4900000,,,0,,J. Ingles take personal FOUL (1 PF),"[204060, 203932]",1610612762.0,UTA,take,,,Ingles,J. Ingles,,,,,,,,,,,,1628951.0,,,,,,,1.0,0.0,Gordon,203932.0,,
504,PT09M18.00S,2022-01-17T02:53:58.9Z,4,REGULAR,substitution,out,[],1628432,,,1610612743,88,102,2022-01-17T02:54:21Z,4920000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M18.00S,2022-01-17T02:53:58.9Z,4,REGULAR,substitution,out,[],201145,,,1610612743,88,102,2022-01-17T02:54:21Z,4930000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M18.00S,2022-01-17T02:53:58.9Z,4,REGULAR,substitution,out,[],1629672,,,1610612743,88,102,2022-01-17T02:54:21Z,4940000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M18.00S,2022-01-17T02:53:58.9Z,4,REGULAR,substitution,in,[],203115,,,1610612743,88,102,2022-01-17T02:54:21Z,4950000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M18.00S,2022-01-17T02:53:58.9Z,4,REGULAR,substitution,in,[],203999,,,1610612743,88,102,2022-01-17T02:54:21Z,4960000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M18.00S,2022-01-17T02:53:58.9Z,4,REGULAR,substitution,in,[],203497,,,1610612743,88,102,2022-01-17T02:54:21Z,4970000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M10.00S,2022-01-17T02:54:26.4Z,4,REGULAR,2pt,Jump Shot,[],203999,75.77201051248358,37.254901960784316,1610612743,90,102,2022-01-17T02:54:31Z,4980000,-64.0,175.0,1,right,N. Jokic 18' Jump Shot (25 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,18.64,Made,25.0,,,,,,,M. Morris,1628420.0,2.0,,,,,,,,
512,PT08M57.00S,2022-01-17T02:54:38.9Z,4,REGULAR,3pt,Jump Shot,[],204060,28.991458607095925,74.50980392156863,1610612762,90,102,2022-01-17T02:54:51Z,5000000,-123.0,220.0,1,left,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,
513,PT08M56.00S,2022-01-17T02:54:42.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,90,102,2022-01-17T02:54:42Z,5010000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,512.0,,,,,,,,,,,,,,,,
514,PT08M34.00S,2022-01-17T02:55:10.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.32917214191852,42.64705882352941,1610612743,90,102,2022-01-17T02:57:25Z,5020000,-37.0,20.0,1,right,MISS N. Jokic driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,4.17,Missed,,,,,,,,,,,,,,,,,,
515,PT08M32.00S,2022-01-17T02:55:12.0Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,90,102,2022-01-17T02:55:19Z,5030000,,,0,,N. Jokic REBOUND (Off:2 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,514.0,12.0,10.0,2.0,,,,,,,,,,,,,
516,PT08M32.00S,2022-01-17T02:55:16.0Z,4,REGULAR,foul,personal,[],200752,,,1610612743,90,102,2022-01-17T02:55:38Z,5040000,,,0,,R. Gay personal FOUL (3 PF),"[200752, 203999]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,1628951.0,,,,,,,3.0,0.0,Jokic,203999.0,,
518,PT08M32.00S,2022-01-17T02:55:21.0Z,4,REGULAR,substitution,out,[],204060,,,1610612743,90,102,2022-01-17T02:55:28Z,5060000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M32.00S,2022-01-17T02:55:21.0Z,4,REGULAR,substitution,in,[],1626220,,,1610612743,90,102,2022-01-17T02:55:28Z,5070000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M23.00S,2022-01-17T02:55:45.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628420,91.80354796320631,96.07843137254902,1610612743,90,102,2022-01-17T02:55:50Z,5080000,230.0,25.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,
521,PT08M21.00S,2022-01-17T02:55:47.1Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,90,102,2022-01-17T02:55:50Z,5090000,,,0,,R. Gobert REBOUND (Off:5 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,520.0,15.0,10.0,5.0,,,,,,,,,,,,,
522,PT08M12.00S,2022-01-17T02:55:57.3Z,4,REGULAR,3pt,Jump Shot,[],203903,28.33442838370565,77.69607843137256,1610612762,90,102,2022-01-17T02:56:03Z,5100000,-138.0,214.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,
523,PT08M08.00S,2022-01-17T02:56:01.3Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,90,102,2022-01-17T02:56:03Z,5110000,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,522.0,2.0,2.0,0.0,,,,,,,,,,,,,
524,PT08M02.00S,2022-01-17T02:56:07.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,88.51839684625493,42.15686274509804,1610612743,90,102,2022-01-17T02:58:36Z,5120000,-39.0,55.0,1,right,MISS W. Barton 6' driving floating Shot,[203115],1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,6.79,Missed,,,,,,,,,,,,,,,,,,
525,PT08M00.00S,2022-01-17T02:56:09.1Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,90,102,2022-01-17T02:56:22Z,5130000,,,0,,J. Clarkson REBOUND (Off:0 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,524.0,4.0,4.0,0.0,,,,,,,,,,,,,
526,PT07M56.00S,2022-01-17T02:56:15.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612762,90,102,2022-01-17T02:56:30Z,5140000,,,0,,N. Jokic shooting personal FOUL (4 PF) (Gobert 2 FT),"[203999, 203497]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,1628951.0,,,,,,,4.0,0.0,Gobert,203497.0,,
528,PT07M56.00S,2022-01-17T02:56:55.0Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,90,103,2022-01-17T02:56:55Z,5160000,,,0,,R. Gobert Free Throw 1 of 2 (16 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
529,PT07M56.00S,2022-01-17T02:56:55.5Z,4,REGULAR,substitution,out,[],200752,,,1610612762,90,103,2022-01-17T02:57:07Z,5170000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M56.00S,2022-01-17T02:56:55.5Z,4,REGULAR,substitution,out,[],201144,,,1610612762,90,103,2022-01-17T02:57:07Z,5180000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M56.00S,2022-01-17T02:56:55.5Z,4,REGULAR,substitution,in,[],202711,,,1610612762,90,103,2022-01-17T02:57:07Z,5190000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M56.00S,2022-01-17T02:56:55.5Z,4,REGULAR,substitution,in,[],1628378,,,1610612762,90,103,2022-01-17T02:57:07Z,5200000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M56.00S,2022-01-17T02:57:15.2Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,90,103,2022-01-17T02:57:15Z,5210000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
534,PT07M54.00S,2022-01-17T02:57:15.9Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,90,103,2022-01-17T02:57:15Z,5220000,,,0,,N. Jokic REBOUND (Off:2 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,533.0,13.0,11.0,2.0,,,,,,,,,,,,,
535,PT07M40.00S,2022-01-17T02:57:30.4Z,4,REGULAR,3pt,Jump Shot,[],1630538,70.38436268068331,23.03921568627451,1610612743,93,103,2022-01-17T02:57:35Z,5230000,-135.0,226.0,1,right,B. Hyland 26' 3PT  (11 PTS) (N. Jokic 12 AST),"[1630538, 203999]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,26.31,Made,11.0,,,,,,,N. Jokic,203999.0,12.0,,,,,,,,
537,PT07M23.00S,2022-01-17T02:57:47.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,13.354139290407357,41.17647058823529,1610612762,93,105,2022-01-17T02:57:54Z,5250000,44.0,73.0,1,left,D. Mitchell 8' driving floating Jump Shot (25 PTS) (R. O'Neale 1 AST),"[1628378, 1626220]",1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,8.53,Made,25.0,,,,,,,R. O'Neale,1626220.0,1.0,,,,,,,,
539,PT07M13.00S,2022-01-17T02:57:57.2Z,4,REGULAR,3pt,Jump Shot,[],1628420,87.72996057818659,95.09803921568627,1610612743,93,105,2022-01-17T02:58:01Z,5270000,225.0,63.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,
540,PT07M10.00S,2022-01-17T02:58:00.2Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,93,105,2022-01-17T02:58:01Z,5280000,,,0,,R. Gobert REBOUND (Off:5 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,539.0,16.0,11.0,5.0,,,,,,,,,,,,,
541,PT06M51.00S,2022-01-17T02:58:18.7Z,4,REGULAR,3pt,Jump Shot,[],1628378,33.85348226018397,49.50980392156863,1610612762,93,108,2022-01-17T02:58:23Z,5290000,2.0,266.0,1,left,D. Mitchell 26' 3PT pullup (28 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,26.57,Made,28.0,,,,,,,,,,,,,,,,,
542,PT06M42.00S,2022-01-17T02:58:28.1Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630538,93.24901445466492,44.85294117647059,1610612743,95,108,2022-01-17T02:59:48Z,5300000,-26.0,11.0,1,right,B. Hyland running pullup Jump Shot (13 PTS) (N. Jokic 13 AST),"[1630538, 203999]",1610612743.0,DEN,running pullup,,,Hyland,B. Hyland,,,,,2.8,Made,13.0,,,,,,,N. Jokic,203999.0,13.0,,,,,,,,
544,PT06M21.00S,2022-01-17T02:58:55.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612762,95,108,2022-01-17T02:59:10Z,5320000,,,0,,N. Jokic personal FOUL (5 PF) (Bogdanovic 2 FT),"[203999, 202711]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,1199.0,,,,,,,5.0,0.0,Bogdanovic,202711.0,,
546,PT06M21.00S,2022-01-17T02:59:22.7Z,4,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,95,108,2022-01-17T02:59:22Z,5340000,,,0,,MISS B. Bogdanovic Free Throw 1 of 2,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,
547,PT06M21.00S,2022-01-17T02:59:22.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,95,108,2022-01-17T02:59:22Z,5350000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,546.0,,,,,,,,,,,,,,,,
548,PT06M21.00S,2022-01-17T02:59:38.5Z,4,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,95,109,2022-01-17T02:59:38Z,5360000,,,0,,B. Bogdanovic Free Throw 2 of 2 (19 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
