actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
551,PT06M55.00S,2021-12-16T04:03:52.2Z,4,REGULAR,foul,personal,[],203999,,,1610612750,96,110,2021-12-16T04:04:14Z,5450000,,,0,,N. Jokic personal FOUL (4 PF),"[203999, 1626157]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,203591.0,4.0,0.0,Towns,1626157.0,,
553,PT06M47.00S,2021-12-16T04:04:28.2Z,4,REGULAR,3pt,Jump Shot,[],201976,93.9060446780552,2.941176470588235,1610612750,96,110,2021-12-16T04:04:35Z,5470000,-235.0,5.0,1,right,MISS P. Beverley 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
554,PT06M42.00S,2021-12-16T04:04:33.2Z,4,REGULAR,rebound,defensive,[],1628427,,,1610612743,96,110,2021-12-16T04:04:35Z,5480000,,,0,,V. Cancar REBOUND (Off:0 Def:6),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,553.0,6.0,6.0,0.0,,,,,,,
555,PT06M28.00S,2021-12-16T04:04:47.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628427,8.492115637319317,47.05882352941176,1610612743,96,110,2021-12-16T04:04:55Z,5490000,15.0,27.0,1,left,MISS V. Cancar floating Shot,[1628427],1610612743.0,DEN,floating,,,Cancar,V. Cancar,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,
556,PT06M25.00S,2021-12-16T04:04:50.2Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,96,110,2021-12-16T04:04:55Z,5500000,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,555.0,5.0,5.0,0.0,,,,,,,
557,PT06M08.00S,2021-12-16T04:05:07.7Z,4,REGULAR,foul,offensive,[],1626157,,,1610612750,96,110,2021-12-16T04:05:28Z,5510000,,,0,,K. Towns offensive FOUL (4 PF),"[1626157, 1630192]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,202007.0,4.0,0.0,Nnaji,1630192.0,,
559,PT06M08.00S,2021-12-16T04:05:07.7Z,4,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,96,110,2021-12-16T04:05:07Z,5530000,,,0,,K. Towns offensive foul TURNOVER (2 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,2.0,,,,,,,202007.0,,,,,,
560,PT05M55.00S,2021-12-16T04:05:36.1Z,4,REGULAR,turnover,bad pass,[],1628420,,,1610612743,96,110,2021-12-16T04:06:44Z,5540000,,,0,,M. Morris bad pass TURNOVER (4 TO),"[1628420, 1630162]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,4.0,Edwards,1630162.0,,,,,,,,,,,
561,PT05M55.00S,2021-12-16T04:05:36.1Z,4,REGULAR,steal,,[],1630162,,,1610612750,96,110,2021-12-16T04:05:38Z,5550000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M51.00S,2021-12-16T04:05:39.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,92.06636005256242,49.50980392156863,1610612750,96,110,2021-12-16T04:05:47Z,5560000,-2.0,22.0,1,right,MISS A. Edwards running DUNK,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,2.22,Missed,,,,,,,,,,,,,,,,,,
564,PT05M47.00S,2021-12-16T04:05:43.9Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,96,110,2021-12-16T04:05:43Z,5580000,,,0,,F. Campazzo REBOUND (Off:0 Def:3),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,562.0,3.0,3.0,0.0,,,,,,,
565,PT05M45.00S,2021-12-16T04:05:48.4Z,4,REGULAR,foul,personal,['2freethrow'],201976,,,1610612743,96,110,2021-12-16T04:10:13Z,5590000,,,0,,P. Beverley shooting personal FOUL (4 PF) (Cancar 2 FT),"[201976, 1628427]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,202007.0,4.0,0.0,Cancar,1628427.0,,
653,PT05M45.00S,2021-12-16T04:06:08.8Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,96,110,2021-12-16T04:22:07Z,5605000,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M45.00S,2021-12-16T04:06:29.2Z,4,REGULAR,freethrow,1 of 2,[],1628427,,,1610612743,97,110,2021-12-16T04:08:21Z,5610000,,,0,,V. Cancar Free Throw 1 of 2 (1 PTS),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
579,PT05M45.00S,2021-12-16T04:06:29.2Z,4,REGULAR,freethrow,2 of 2,[],1628427,,,1610612743,98,110,2021-12-16T04:08:21Z,5615000,,,0,,V. Cancar Free Throw 2 of 2 (2 PTS),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
568,PT05M45.00S,2021-12-16T04:06:35.8Z,4,REGULAR,substitution,out,[],1630192,,,1610612750,98,110,2021-12-16T04:08:21Z,5620000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M45.00S,2021-12-16T04:06:35.8Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,98,110,2021-12-16T04:08:21Z,5630000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M45.00S,2021-12-16T04:06:35.8Z,4,REGULAR,substitution,in,[],203932,,,1610612750,98,110,2021-12-16T04:08:21Z,5640000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M45.00S,2021-12-16T04:06:35.8Z,4,REGULAR,substitution,in,[],1626156,,,1610612750,98,110,2021-12-16T04:08:21Z,5650000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M32.00S,2021-12-16T04:07:10.5Z,4,REGULAR,2pt,Jump Shot,[],1626157,74.06373193166885,36.76470588235294,1610612750,98,112,2021-12-16T04:07:17Z,5660000,-66.0,191.0,1,right,K. Towns 20' Jump Shot (32 PTS) (D. Russell 7 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,20.24,Made,32.0,D. Russell,1626156.0,7.0,,,,,,,,,,,,,,
574,PT05M18.00S,2021-12-16T04:07:29.4Z,4,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612743,98,112,2021-12-16T04:07:45Z,5680000,,,0,,J. Vanderbilt shooting personal FOUL (4 PF) (Jokic 2 FT),"[1629020, 203999]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,203591.0,4.0,0.0,Jokic,203999.0,,
576,PT05M18.00S,2021-12-16T04:07:56.5Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,98,112,2021-12-16T04:07:56Z,5700000,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,
577,PT05M18.00S,2021-12-16T04:07:56.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,98,112,2021-12-16T04:07:56Z,5710000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,576.0,,,,,,,,,,
578,PT05M18.00S,2021-12-16T04:08:10.6Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,99,112,2021-12-16T04:08:10Z,5720000,,,0,,N. Jokic Free Throw 2 of 2 (27 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
580,PT04M54.00S,2021-12-16T04:08:34.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.9862023653088,50.98039215686274,1610612750,99,114,2021-12-16T04:08:40Z,5730000,5.0,13.0,1,right,A. Edwards driving Layup (29 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,1.43,Made,29.0,,,,,,,,,,,,,,,,,
581,PT04M49.00S,2021-12-16T04:08:41.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203932,8.886333771353483,47.794117647058826,1610612743,99,114,2021-12-16T04:09:03Z,5740000,11.0,31.0,1,left,MISS A. Gordon running reverse Layup - blocked,"[203932, 1626157]",1610612743.0,DEN,running reverse,,,Gordon,A. Gordon,,,,,3.29,Missed,,,,,,,,,,,,,,,,,Towns,1626157.0
582,PT04M49.00S,2021-12-16T04:08:41.0Z,4,REGULAR,block,,[],1626157,,,1610612743,99,114,2021-12-16T04:08:45Z,5750000,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M49.00S,2021-12-16T04:08:41.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,99,114,2021-12-16T04:09:03Z,5760000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,581.0,,,,,,,,,,
584,PT04M49.00S,2021-12-16T04:08:51.2Z,4,REGULAR,substitution,out,[],1628427,,,1610612743,99,114,2021-12-16T04:08:56Z,5770000,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M49.00S,2021-12-16T04:08:51.2Z,4,REGULAR,substitution,in,[],201145,,,1610612743,99,114,2021-12-16T04:08:56Z,5780000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M38.00S,2021-12-16T04:09:13.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630267,26.231931668856767,81.37254901960785,1610612743,99,114,2021-12-16T04:09:25Z,5790000,-157.0,194.0,1,left,MISS F. Campazzo 24' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,
587,PT04M34.00S,2021-12-16T04:09:17.1Z,4,REGULAR,rebound,defensive,[],201976,,,1610612750,99,114,2021-12-16T04:09:25Z,5800000,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,586.0,2.0,2.0,0.0,,,,,,,
588,PT04M18.00S,2021-12-16T04:09:33.0Z,4,REGULAR,3pt,Jump Shot,[],1630162,66.83639947437582,50.245098039215684,1610612750,99,117,2021-12-16T04:12:59Z,5810000,1.0,259.0,1,right,A. Edwards 25' 3PT pullup (32 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,25.92,Made,32.0,,,,,,,,,,,,,,,,,
590,PT04M04.00S,2021-12-16T04:09:58.9Z,4,REGULAR,turnover,3-second-violation,[],201145,,,1610612743,99,117,2021-12-16T04:11:48Z,5830000,,,0,,J. Green 3-second-violation TURNOVER (3 TO),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,3.0,,,,,,,202007.0,,,,,,
591,PT03M45.00S,2021-12-16T04:10:21.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,68.80749014454665,70.09803921568627,1610612750,99,120,2021-12-16T04:11:48Z,5840000,100.0,241.0,1,right,A. Edwards 26' 3PT step back (35 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,26.08,Made,35.0,,,,,,,,,,,,,,,,,
592,PT03M41.00S,2021-12-16T04:10:28.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,99,120,2021-12-16T04:10:28Z,5850000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M41.00S,2021-12-16T04:12:01.9Z,4,REGULAR,substitution,out,[],1628420,,,1610612743,99,120,2021-12-16T04:12:13Z,5860000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M41.00S,2021-12-16T04:12:01.9Z,4,REGULAR,substitution,out,[],203999,,,1610612743,99,120,2021-12-16T04:12:13Z,5870000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M41.00S,2021-12-16T04:12:01.9Z,4,REGULAR,substitution,out,[],203932,,,1610612743,99,120,2021-12-16T04:12:13Z,5880000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M41.00S,2021-12-16T04:12:01.9Z,4,REGULAR,substitution,in,[],1628427,,,1610612743,99,120,2021-12-16T04:12:13Z,5890000,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M41.00S,2021-12-16T04:12:01.9Z,4,REGULAR,substitution,in,[],1629626,,,1610612743,99,120,2021-12-16T04:12:13Z,5900000,,,0,,SUB in: B. Bol,[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M41.00S,2021-12-16T04:12:01.9Z,4,REGULAR,substitution,in,[],1627822,,,1610612743,99,120,2021-12-16T04:12:13Z,5910000,,,0,,SUB in: P. Cornelie,[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M25.00S,2021-12-16T04:12:17.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627822,9.937582128777924,35.53921568627451,1610612743,101,120,2021-12-16T04:14:06Z,5940000,72.0,41.0,1,left,P. Cornelie 8' bank Hook (2 PTS) (F. Campazzo 8 AST),"[1627822, 1630267]",1610612743.0,DEN,bank,,,Cornelie,P. Cornelie,,,,,8.31,Made,2.0,F. Campazzo,1630267.0,8.0,,,,,,,,,,,,,,
603,PT03M09.00S,2021-12-16T04:12:34.1Z,4,REGULAR,3pt,Jump Shot,[],1630162,59.740473061760845,32.59803921568628,1610612750,101,123,2021-12-16T04:12:42Z,5960000,-87.0,326.0,1,right,A. Edwards 33' 3PT  (38 PTS) (P. Beverley 8 AST),"[1630162, 201976]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,33.73,Made,38.0,P. Beverley,201976.0,8.0,,,,,,,,,,,,,,
605,PT02M49.00S,2021-12-16T04:12:53.9Z,4,REGULAR,3pt,Jump Shot,[],1630267,34.510512483574246,43.38235294117647,1610612743,104,123,2021-12-16T04:12:58Z,5980000,33.0,272.0,1,left,F. Campazzo 27' 3PT  (6 PTS) (B. Bol 1 AST),"[1630267, 1629626]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,27.39,Made,6.0,B. Bol,1629626.0,1.0,,,,,,,,,,,,,,
607,PT02M29.00S,2021-12-16T04:13:14.4Z,4,REGULAR,3pt,Jump Shot,[],1630162,68.80749014454665,63.970588235294116,1610612750,104,123,2021-12-16T04:13:22Z,6000000,70.0,241.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,
608,PT02M26.00S,2021-12-16T04:13:17.4Z,4,REGULAR,rebound,defensive,[],1627822,,,1610612743,104,123,2021-12-16T04:13:22Z,6010000,,,0,,P. Cornelie REBOUND (Off:0 Def:1),[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,,607.0,1.0,1.0,0.0,,,,,,,
609,PT02M17.00S,2021-12-16T04:13:27.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,18.873193166885677,57.84313725490197,1610612743,104,123,2021-12-16T04:13:35Z,6020000,-39.0,125.0,1,left,MISS B. Bol 13' driving floating Shot,[1629626],1610612743.0,DEN,driving floating,,,Bol,B. Bol,,,,,13.09,Missed,,,,,,,,,,,,,,,,,,
610,PT02M16.00S,2021-12-16T04:13:28.3Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,104,123,2021-12-16T04:13:35Z,6030000,,,0,,D. Russell REBOUND (Off:0 Def:8),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,609.0,8.0,8.0,0.0,,,,,,,
611,PT02M16.00S,2021-12-16T04:13:34.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,104,123,2021-12-16T04:13:34Z,6040000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M16.00S,2021-12-16T04:15:06.7Z,4,REGULAR,substitution,out,[],201145,,,1610612750,104,123,2021-12-16T04:15:23Z,6050000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M16.00S,2021-12-16T04:15:06.7Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,104,123,2021-12-16T04:15:23Z,6060000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M16.00S,2021-12-16T04:15:06.7Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,104,123,2021-12-16T04:15:23Z,6070000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M16.00S,2021-12-16T04:15:06.7Z,4,REGULAR,substitution,out,[],1629020,,,1610612750,104,123,2021-12-16T04:15:23Z,6080000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M16.00S,2021-12-16T04:15:06.7Z,4,REGULAR,substitution,out,[],201976,,,1610612750,104,123,2021-12-16T04:15:23Z,6090000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M16.00S,2021-12-16T04:15:06.7Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,104,123,2021-12-16T04:15:23Z,6100000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M16.00S,2021-12-16T04:15:06.7Z,4,REGULAR,substitution,in,[],1630192,,,1610612750,104,123,2021-12-16T04:15:23Z,6110000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M16.00S,2021-12-16T04:15:06.7Z,4,REGULAR,substitution,in,[],1630195,,,1610612750,104,123,2021-12-16T04:15:23Z,6120000,,,0,,SUB in: L. Bolmaro,[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M16.00S,2021-12-16T04:15:06.7Z,4,REGULAR,substitution,in,[],1627774,,,1610612750,104,123,2021-12-16T04:15:23Z,6130000,,,0,,SUB in: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M16.00S,2021-12-16T04:15:06.7Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,104,123,2021-12-16T04:15:23Z,6140000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M16.00S,2021-12-16T04:15:06.7Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,104,123,2021-12-16T04:15:23Z,6150000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M16.00S,2021-12-16T04:15:06.7Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,104,123,2021-12-16T04:15:23Z,6160000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M48.00S,2021-12-16T04:15:26.9Z,4,REGULAR,2pt,Jump Shot,[],1629669,79.188567674113,40.931372549019606,1610612750,104,123,2021-12-16T04:15:41Z,6180000,-45.0,143.0,1,right,MISS J. Nowell 15' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,15.01,Missed,,,,,,,,,,,,,,,,,,
626,PT01M44.00S,2021-12-16T04:15:30.9Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,104,123,2021-12-16T04:16:21Z,6190000,,,0,,Z. Nnaji REBOUND (Off:3 Def:5),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,625.0,8.0,5.0,3.0,,,,,,,
627,PT01M40.00S,2021-12-16T04:15:34.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630192,33.459264126149804,53.67647058823529,1610612743,104,123,2021-12-16T04:16:08Z,6200000,-18.0,262.0,1,left,MISS Z. Nnaji 26' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,
628,PT01M39.00S,2021-12-16T04:15:36.5Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,104,123,2021-12-16T04:15:36Z,6210000,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,627.0,5.0,4.0,1.0,,,,,,,
629,PT01M39.00S,2021-12-16T04:15:39.0Z,4,REGULAR,foul,personal,['2freethrow'],1630267,,,1610612750,104,123,2021-12-16T04:15:53Z,6220000,,,0,,F. Campazzo shooting personal FOUL (2 PF) (Reid 2 FT),"[1630267, 1629675]",1610612743.0,DEN,shooting,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Reid,1629675.0,,
631,PT01M39.00S,2021-12-16T04:16:04.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629675,,,1610612750,104,123,2021-12-16T04:16:04Z,6240000,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Missed,,,,,,,,,,,,,,,,,,
632,PT01M39.00S,2021-12-16T04:16:04.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,104,123,2021-12-16T04:16:04Z,6250000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,631.0,,,,,,,,,,
633,PT01M39.00S,2021-12-16T04:16:12.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629675,,,1610612750,104,124,2021-12-16T04:16:12Z,6260000,,,0,,N. Reid Free Throw 2 of 2 (6 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
634,PT01M21.00S,2021-12-16T04:16:31.2Z,4,REGULAR,3pt,Jump Shot,[],1627822,31.09395532194481,68.62745098039215,1610612743,104,124,2021-12-16T04:16:40Z,6270000,-93.0,240.0,1,left,MISS P. Cornelie 25' 3PT,[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
635,PT01M16.00S,2021-12-16T04:16:36.2Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,104,124,2021-12-16T04:16:40Z,6280000,,,0,,J. McDaniels REBOUND (Off:1 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,634.0,6.0,5.0,1.0,,,,,,,
636,PT01M13.00S,2021-12-16T04:16:39.8Z,4,REGULAR,3pt,Jump Shot,[],1629669,68.15045992115637,70.58823529411765,1610612750,104,124,2021-12-16T04:18:13Z,6290000,103.0,247.0,1,right,MISS J. Nowell 26' running pullup 3PT,[1629669],1610612750.0,MIN,running pullup,,,Nowell,J. Nowell,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
637,PT01M10.00S,2021-12-16T04:16:42.8Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,104,124,2021-12-16T04:16:47Z,6300000,,,0,,Z. Nnaji REBOUND (Off:3 Def:6),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,636.0,9.0,6.0,3.0,,,,,,,
638,PT00M54.70S,2021-12-16T04:16:59.2Z,4,REGULAR,turnover,bad pass,[],1630267,,,1610612743,104,124,2021-12-16T04:17:04Z,6310000,,,0,,F. Campazzo bad pass TURNOVER (1 TO),"[1630267, 1630183]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,1.0,McDaniels,1630183.0,,,,,,,,,,,
639,PT00M54.70S,2021-12-16T04:16:59.2Z,4,REGULAR,steal,,[],1630183,,,1610612750,104,124,2021-12-16T04:17:01Z,6320000,,,0,,J. McDaniels STEAL (3 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M52.60S,2021-12-16T04:17:03.7Z,4,REGULAR,turnover,traveling,[],1629669,,,1610612750,104,124,2021-12-16T04:17:16Z,6330000,,,0,,J. Nowell traveling TURNOVER (1 TO),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,1.0,,,,,,,203591.0,,,,,,
641,PT00M40.40S,2021-12-16T04:17:28.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627822,5.732588699080158,46.07843137254902,1610612743,106,124,2021-12-16T04:17:34Z,6340000,20.0,1.0,1,left,P. Cornelie DUNK (4 PTS) (B. Bol 2 AST),"[1627822, 1629626]",1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,1.96,Made,4.0,B. Bol,1629626.0,2.0,,,,,,,,,,,,,,
