actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
546,PT08M27.00S,2022-02-27T04:11:23.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,94,92,2022-02-27T04:11:27Z,5410000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,545.0,,,,,,,,,,,,,,
547,PT08M15.00S,2022-02-27T04:11:53.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,89.43823915900131,48.529411764705884,1610612758,94,94,2022-02-27T04:12:03Z,5420000,-7.0,47.0,1,right,D. Sabonis Hook (11 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,4.74,Made,11.0,,,,,,,,,,,,,,,,,,
548,PT08M15.00S,2022-02-27T04:11:55.3Z,4,REGULAR,foul,personal,['1freethrow'],202326,,,1610612758,94,94,2022-02-27T04:12:16Z,5430000,,,0,,D. Cousins shooting personal FOUL (3 PF) (Sabonis 1 FT),"[202326, 1627734]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,,,202037.0,,3.0,0.0,Sabonis,1627734.0,,,,,
550,PT08M15.00S,2022-02-27T04:12:24.2Z,4,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,94,94,2022-02-27T04:12:32Z,5450000,,,0,,MISS D. Sabonis Free Throw 1 of 1,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
551,PT08M14.00S,2022-02-27T04:12:25.2Z,4,REGULAR,rebound,defensive,[],202326,,,1610612743,94,94,2022-02-27T04:13:46Z,5460000,,,0,,D. Cousins REBOUND (Off:1 Def:7),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,550.0,8.0,7.0,1.0,,,,,,,,,,,
552,PT08M14.00S,2022-02-27T04:12:27.8Z,4,REGULAR,foul,personal,[],1628978,,,1610612743,94,94,2022-02-27T04:13:05Z,5470000,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 202326]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,1146.0,,1.0,0.0,Cousins,202326.0,,,,,
554,PT08M00.00S,2022-02-27T04:13:00.8Z,4,REGULAR,3pt,Jump Shot,[],1627854,27.020367936925098,19.11764705882353,1610612743,94,94,2022-02-27T04:13:08Z,5490000,154.0,201.0,1,left,MISS B. Forbes 25' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
555,PT07M55.00S,2022-02-27T04:13:04.9Z,4,REGULAR,rebound,defensive,[],203087,,,1610612758,94,94,2022-02-27T04:13:04Z,5500000,,,0,,J. Lamb REBOUND (Off:0 Def:4),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,554.0,4.0,4.0,0.0,,,,,,,,,,,
556,PT07M48.00S,2022-02-27T04:13:11.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203087,91.5407358738502,40.68627450980392,1610612758,94,94,2022-02-27T04:14:14Z,5510000,-47.0,27.0,1,right,MISS J. Lamb driving Layup,[203087],1610612758.0,SAC,driving,,,Lamb,J. Lamb,,,,,5.39,Missed,,,,,,,,,,,,,,,,,,,
557,PT07M45.00S,2022-02-27T04:13:14.7Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,94,94,2022-02-27T04:13:38Z,5520000,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,556.0,11.0,8.0,3.0,,,,,,,,,,,
558,PT07M45.00S,2022-02-27T04:13:14.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,94,94,2022-02-27T04:13:14Z,5530000,0.0,0.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
559,PT07M45.00S,2022-02-27T04:13:22.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,94,94,2022-02-27T04:13:22Z,5540000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,558.0,,,,,,,,,,,,,,
560,PT07M45.00S,2022-02-27T04:13:25.2Z,4,REGULAR,foul,personal,[],1627734,,,1610612743,94,94,2022-02-27T04:13:30Z,5550000,,,0,,D. Sabonis loose ball personal FOUL (4 PF),"[1627734, 203085]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,202037.0,,4.0,0.0,Rivers,203085.0,,,,,
562,PT07M45.00S,2022-02-27T04:13:31.7Z,4,REGULAR,substitution,out,[],1627854,,,1610612743,94,94,2022-02-27T04:13:37Z,5570000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M45.00S,2022-02-27T04:13:31.7Z,4,REGULAR,substitution,in,[],203115,,,1610612743,94,94,2022-02-27T04:13:37Z,5580000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M30.00S,2022-02-27T04:14:06.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612743,94,94,2022-02-27T04:14:30Z,5590000,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Cousins 2 FT),"[1628978, 202326]",1610612758.0,SAC,shooting,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Cousins,202326.0,,,,,
566,PT07M30.00S,2022-02-27T04:14:34.1Z,4,REGULAR,foul,technical,['1freethrow'],202326,,,1610612743,94,94,2022-02-27T04:14:52Z,5610000,,,0,,D. Cousins technical FOUL (1 Tech),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,202037.0,,3.0,1.0,,,,,,,
567,PT07M30.00S,2022-02-27T04:14:52.7Z,4,REGULAR,freethrow,1 of 1,[],203084,,,1610612743,94,95,2022-02-27T04:14:52Z,5620000,,,0,,H. Barnes technical Free Throw 1 of 1 (19 PTS),[203084],1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
568,PT07M30.00S,2022-02-27T04:15:21.3Z,4,REGULAR,freethrow,1 of 2,[],202326,,,1610612743,95,95,2022-02-27T04:15:59Z,5630000,,,0,,D. Cousins Free Throw 1 of 2 (9 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
569,PT07M30.00S,2022-02-27T04:15:21.9Z,4,REGULAR,substitution,out,[],203210,,,1610612743,95,95,2022-02-27T04:15:30Z,5640000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M30.00S,2022-02-27T04:15:21.9Z,4,REGULAR,substitution,out,[],1630538,,,1610612743,95,95,2022-02-27T04:15:30Z,5650000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M30.00S,2022-02-27T04:15:21.9Z,4,REGULAR,substitution,in,[],1628420,,,1610612743,95,95,2022-02-27T04:15:30Z,5660000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M30.00S,2022-02-27T04:15:21.9Z,4,REGULAR,substitution,in,[],203932,,,1610612743,95,95,2022-02-27T04:15:30Z,5670000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M30.00S,2022-02-27T04:15:21.3Z,4,REGULAR,freethrow,2 of 2,[],202326,,,1610612743,95,95,2022-02-27T04:15:59Z,5680000,,,0,,MISS D. Cousins Free Throw 2 of 2,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
574,PT07M28.00S,2022-02-27T04:15:23.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,95,95,2022-02-27T04:15:59Z,5690000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,573.0,,,,,,,,,,,,,,
575,PT07M28.00S,2022-02-27T04:15:44.6Z,4,REGULAR,substitution,out,[],202326,,,1610612758,95,95,2022-02-27T04:15:55Z,5700000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M28.00S,2022-02-27T04:15:44.6Z,4,REGULAR,substitution,in,[],203999,,,1610612758,95,95,2022-02-27T04:15:55Z,5710000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M21.00S,2022-02-27T04:16:11.8Z,4,REGULAR,turnover,traveling,[],1628368,,,1610612758,95,95,2022-02-27T04:16:16Z,5720000,,,0,,D. Fox traveling TURNOVER (3 TO),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,202037.0,3.0,,,,,,,,,
578,PT07M11.00S,2022-02-27T04:16:31.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203115,13.354139290407357,4.901960784313726,1610612743,98,95,2022-02-27T04:16:36Z,5730000,225.0,73.0,1,left,W. Barton 3PT  (10 PTS) (N. Jokic 10 AST),"[203115, 203999]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,23.7,Made,10.0,N. Jokic,203999.0,10.0,,,,,,,,,,,,,,,
580,PT06M52.00S,2022-02-27T04:16:49.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,87.99277266754271,43.38235294117647,1610612758,98,95,2022-02-27T04:17:10Z,5750000,-33.0,60.0,1,right,MISS D. Sabonis 6' driving floating Shot,[1627734],1610612758.0,SAC,driving floating,,,Sabonis,D. Sabonis,,,,,6.89,Missed,,,,,,,,,,,,,,,,,,,
581,PT06M52.00S,2022-02-27T04:16:49.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,98,95,2022-02-27T04:17:10Z,5760000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,580.0,,,,,,,,,,,,,,
582,PT06M52.00S,2022-02-27T04:16:56.4Z,4,REGULAR,substitution,out,[],1628978,,,1610612743,98,95,2022-02-27T04:17:13Z,5770000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M52.00S,2022-02-27T04:16:56.4Z,4,REGULAR,substitution,in,[],203200,,,1610612743,98,95,2022-02-27T04:17:13Z,5780000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M42.00S,2022-02-27T04:17:20.6Z,4,REGULAR,3pt,Jump Shot,[],203932,25.443495400788436,13.23529411764706,1610612743,98,95,2022-02-27T04:17:24Z,5790000,184.0,187.0,1,left,MISS A. Gordon 26' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
585,PT06M38.00S,2022-02-27T04:17:24.6Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,98,95,2022-02-27T04:17:24Z,5800000,,,0,,D. Sabonis REBOUND (Off:3 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,584.0,12.0,9.0,3.0,,,,,,,,,,,
586,PT06M29.00S,2022-02-27T04:17:32.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,86.41590013140605,50.0,1610612758,98,97,2022-02-27T04:17:40Z,5810000,0.0,75.0,1,right,D. Fox 7' driving floating Jump Shot (24 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,7.52,Made,24.0,,,,,,,,,,,,,,,,,,
587,PT06M16.00S,2022-02-27T04:17:46.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,5.732588699080158,54.41176470588235,1610612743,100,97,2022-02-27T04:17:51Z,5820000,-22.0,1.0,1,left,M. Morris cutting Layup (16 PTS) (N. Jokic 11 AST),"[1628420, 203999]",1610612743.0,DEN,cutting,,,Morris,M. Morris,,,,,2.21,Made,16.0,N. Jokic,203999.0,11.0,,,,,,,,,,,,,,,
589,PT06M08.00S,2022-02-27T04:17:57.5Z,4,REGULAR,foul,personal,[],203932,,,1610612758,100,97,2022-02-27T04:18:12Z,5840000,,,0,,A. Gordon personal FOUL (5 PF),"[203932, 1627734]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,202037.0,,5.0,0.0,Sabonis,1627734.0,,,,,
591,PT05M58.00S,2022-02-27T04:18:24.7Z,4,REGULAR,3pt,Jump Shot,[],1627734,66.83639947437582,62.99019607843137,1610612758,100,97,2022-02-27T04:18:34Z,5860000,65.0,259.0,1,right,MISS D. Sabonis 26' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
592,PT05M56.00S,2022-02-27T04:18:26.7Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,100,97,2022-02-27T04:18:34Z,5870000,,,0,,M. Morris REBOUND (Off:1 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,591.0,3.0,2.0,1.0,,,,,,,,,,,
593,PT05M52.00S,2022-02-27T04:18:30.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,8.623521681997373,51.470588235294116,1610612743,100,97,2022-02-27T04:18:39Z,5880000,-7.0,29.0,1,left,MISS N. Jokic running Layup - blocked,"[203999, 1627734]",1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,2.95,Missed,,,,,,,,,,,,,,,,,Sabonis,1627734.0,
594,PT05M52.00S,2022-02-27T04:18:30.6Z,4,REGULAR,block,,[],1627734,,,1610612743,100,97,2022-02-27T04:18:32Z,5890000,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M50.00S,2022-02-27T04:18:32.6Z,4,REGULAR,rebound,defensive,[],203087,,,1610612758,100,97,2022-02-27T04:18:39Z,5900000,,,0,,J. Lamb REBOUND (Off:0 Def:5),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,593.0,5.0,5.0,0.0,,,,,,,,,,,
596,PT05M46.00S,2022-02-27T04:18:41.1Z,4,REGULAR,foul,personal,['2freethrow'],203115,,,1610612758,100,97,2022-02-27T04:18:48Z,5910000,,,0,,W. Barton shooting personal FOUL (2 PF) (Lamb 2 FT),"[203115, 203087]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Lamb,203087.0,,,,,
598,PT05M46.00S,2022-02-27T04:18:57.3Z,4,REGULAR,foul,technical,['1freethrow'],203085,,,1610612758,100,97,2022-02-27T04:19:08Z,5930000,,,0,,A. Rivers technical FOUL (1 Tech),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,202037.0,,0.0,1.0,,,,,,,
599,PT05M46.00S,2022-02-27T04:19:30.1Z,4,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,100,98,2022-02-27T04:19:30Z,5940000,,,0,,H. Barnes technical Free Throw 1 of 1 (20 PTS),[203084],1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
600,PT05M46.00S,2022-02-27T04:19:53.5Z,4,REGULAR,freethrow,1 of 2,[],203087,,,1610612758,100,99,2022-02-27T04:19:53Z,5950000,,,0,,J. Lamb Free Throw 1 of 2 (10 PTS),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
601,PT05M46.00S,2022-02-27T04:20:09.4Z,4,REGULAR,freethrow,2 of 2,[],203087,,,1610612758,100,100,2022-02-27T04:20:09Z,5960000,,,0,,J. Lamb Free Throw 2 of 2 (11 PTS),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
602,PT05M34.00S,2022-02-27T04:20:24.6Z,4,REGULAR,2pt,Jump Shot,[],203999,14.14257555847569,18.38235294117647,1610612743,102,100,2022-02-27T04:20:31Z,5970000,158.0,80.0,1,left,N. Jokic 17' Jump Shot (16 PTS) (A. Rivers 2 AST),"[203999, 203085]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,17.74,Made,16.0,A. Rivers,203085.0,2.0,,,,,,,,,,,,,,,
603,PT05M24.00S,2022-02-27T04:20:33.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,80.3712220762155,41.42156862745098,1610612758,102,102,2022-02-27T04:20:37Z,5980000,-43.0,132.0,1,right,D. Fox 13' fadeaway Jump Shot (26 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,13.88,Made,26.0,,,,,,,,,,,,,,,,,,
604,PT05M03.00S,2022-02-27T04:20:55.0Z,4,REGULAR,2pt,Jump Shot,[],203999,16.245072273324574,21.323529411764707,1610612743,102,102,2022-02-27T04:20:59Z,5990000,143.0,100.0,1,left,MISS N. Jokic 17' fadeaway Shot,[203999],1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,17.49,Missed,,,,,,,,,,,,,,,,,,,
605,PT05M00.00S,2022-02-27T04:20:58.0Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,102,102,2022-02-27T04:20:59Z,6000000,,,0,,D. Fox REBOUND (Off:0 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,604.0,5.0,5.0,0.0,,,,,,,,,,,
606,PT04M48.00S,2022-02-27T04:21:09.9Z,4,REGULAR,2pt,Hook,[],203084,90.3580814717477,33.82352941176471,1610612758,102,102,2022-02-27T04:21:14Z,6010000,-81.0,38.0,1,right,MISS H. Barnes 8' turnaround Hook,[203084],1610612758.0,SAC,turnaround,,,Barnes,H. Barnes,,,,,8.94,Missed,,,,,,,,,,,,,,,,,,,
607,PT04M45.00S,2022-02-27T04:21:12.9Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,102,102,2022-02-27T04:21:14Z,6020000,,,0,,N. Jokic REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,606.0,8.0,6.0,2.0,,,,,,,,,,,
608,PT04M38.00S,2022-02-27T04:21:20.0Z,4,REGULAR,3pt,Jump Shot,[],203085,9.937582128777924,4.901960784313726,1610612743,102,102,2022-02-27T04:21:23Z,6030000,225.0,41.0,1,left,MISS A. Rivers 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
609,PT04M36.00S,2022-02-27T04:21:22.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,102,102,2022-02-27T04:21:23Z,6040000,,,0,,D. Sabonis REBOUND (Off:3 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,608.0,13.0,10.0,3.0,,,,,,,,,,,
610,PT04M21.00S,2022-02-27T04:21:37.3Z,4,REGULAR,2pt,Jump Shot,[],203084,84.31340341655716,25.245098039215684,1610612758,102,104,2022-02-27T04:21:45Z,6050000,-124.0,95.0,1,right,H. Barnes 15' driving floating Jump Shot (22 PTS),[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,15.6,Made,22.0,,,,,,,,,,,,,,,,,,
612,PT04M02.00S,2022-02-27T04:21:55.2Z,4,REGULAR,3pt,Jump Shot,[],203932,28.465834428383708,76.9607843137255,1610612743,105,104,2022-02-27T04:22:00Z,6060000,-135.0,215.0,1,left,A. Gordon 25' 3PT  (23 PTS) (A. Rivers 3 AST),"[203932, 203085]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,25.38,Made,23.0,A. Rivers,203085.0,3.0,,,,,,,,,,,,,,,
614,PT03M53.00S,2022-02-27T04:22:07.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,105,104,2022-02-27T04:22:07Z,6080000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M44.00S,2022-02-27T04:23:54.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,87.72996057818659,58.08823529411765,1610612758,105,104,2022-02-27T04:23:59Z,6090000,40.0,63.0,1,right,MISS H. Barnes 7' driving floating Shot,[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,7.47,Missed,,,,,,,,,,,,,,,,,,,
616,PT03M42.00S,2022-02-27T04:23:56.8Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,105,104,2022-02-27T04:23:59Z,6100000,,,0,,N. Jokic REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,615.0,9.0,7.0,2.0,,,,,,,,,,,
617,PT03M30.00S,2022-02-27T04:24:08.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,14.011169513797633,34.068627450980394,1610612743,107,104,2022-02-27T04:24:12Z,6110000,80.0,79.0,1,left,M. Morris 11' driving floating Jump Shot (18 PTS),[1628420],1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,11.24,Made,18.0,,,,,,,,,,,,,,,,,,
618,PT03M19.00S,2022-02-27T04:24:19.1Z,4,REGULAR,3pt,Jump Shot,[],1628368,66.83639947437582,44.6078431372549,1610612758,107,104,2022-02-27T04:24:25Z,6120000,-27.0,259.0,1,right,MISS D. Fox 26' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
619,PT03M16.00S,2022-02-27T04:24:22.1Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,107,104,2022-02-27T04:24:25Z,6130000,,,0,,M. Morris REBOUND (Off:1 Def:3),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,618.0,4.0,3.0,1.0,,,,,,,,,,,
620,PT03M06.00S,2022-02-27T04:24:32.8Z,4,REGULAR,3pt,Jump Shot,[],203115,21.76412614980289,11.76470588235294,1610612743,107,104,2022-02-27T04:24:38Z,6140000,191.0,152.0,1,left,MISS W. Barton 24' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,,
621,PT03M03.00S,2022-02-27T04:24:35.8Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,107,104,2022-02-27T04:24:38Z,6150000,,,0,,D. Sabonis REBOUND (Off:3 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,620.0,14.0,11.0,3.0,,,,,,,,,,,
622,PT02M54.00S,2022-02-27T04:24:44.5Z,4,REGULAR,3pt,Jump Shot,[],203200,67.62483574244416,69.36274509803921,1610612758,107,104,2022-02-27T04:24:54Z,6160000,97.0,252.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
623,PT02M50.00S,2022-02-27T04:24:48.2Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,107,104,2022-02-27T04:24:48Z,6170000,,,0,,D. Sabonis REBOUND (Off:4 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,622.0,15.0,11.0,4.0,,,,,,,,,,,
624,PT02M40.00S,2022-02-27T04:25:00.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612758,107,104,2022-02-27T04:25:25Z,6180000,,,0,,A. Rivers shooting personal FOUL (1 PF) (Lamb 2 FT),"[203085, 203087]",1610612743.0,DEN,shooting,,,Rivers,A. Rivers,,,,,,,,,,,,,,,202037.0,,1.0,1.0,Lamb,203087.0,,,,,
626,PT02M40.00S,2022-02-27T04:25:30.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203087,,,1610612758,107,104,2022-02-27T04:25:30Z,6200000,,,0,,MISS J. Lamb Free Throw 1 of 2,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,Missed,,,,,,,,,,,,,,,,,,,
627,PT02M40.00S,2022-02-27T04:25:30.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,107,104,2022-02-27T04:25:30Z,6210000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,
628,PT02M40.00S,2022-02-27T04:25:46.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203087,,,1610612758,107,105,2022-02-27T04:25:46Z,6220000,,,0,,J. Lamb Free Throw 2 of 2 (12 PTS),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
629,PT02M29.00S,2022-02-27T04:26:02.1Z,4,REGULAR,2pt,Jump Shot,[],203999,19.66162943495401,27.450980392156865,1610612743,107,105,2022-02-27T04:26:10Z,6230000,113.0,132.0,1,left,MISS N. Jokic 17' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,17.38,Missed,,,,,,,,,,,,,,,,,,,
630,PT02M27.00S,2022-02-27T04:26:04.1Z,4,REGULAR,rebound,defensive,[],203087,,,1610612758,107,105,2022-02-27T04:26:06Z,6240000,,,0,,J. Lamb REBOUND (Off:0 Def:6),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,629.0,6.0,6.0,0.0,,,,,,,,,,,
631,PT02M12.00S,2022-02-27T04:26:19.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,85.49605781865965,59.31372549019608,1610612758,107,107,2022-02-27T04:26:26Z,6250000,47.0,84.0,1,right,H. Barnes 9' turnaround fadeaway Jump Shot (24 PTS),[203084],1610612758.0,SAC,turnaround fadeaway,,,Barnes,H. Barnes,,,,,9.59,Made,24.0,,,,,,,,,,,,,,,,,,
