actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
456,PT04M36.00S,2022-04-02T02:46:27.7Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,83,86,2022-04-02T02:46:44Z,4530000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M36.00S,2022-04-02T02:46:27.7Z,3,REGULAR,substitution,in,[],1629162,,,1610612743,83,86,2022-04-02T02:46:44Z,4540000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M27.00S,2022-04-02T02:46:54.5Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612743,83,86,2022-04-02T02:47:01Z,4550000,,,0,,N. Reid shooting personal FOUL (4 PF) (Jokic 2 FT),"[1629675, 203999]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,1628159.0,4.0,0.0,Jokic,203999.0,,,
460,PT04M27.00S,2022-04-02T02:47:20.4Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,84,86,2022-04-02T02:47:20Z,4570000,,,0,,N. Jokic Free Throw 1 of 2 (30 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,30.0,,,,,,,,,,,,,,,,,,
461,PT04M27.00S,2022-04-02T02:47:24.4Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,84,86,2022-04-02T02:47:27Z,4580000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M27.00S,2022-04-02T02:47:24.4Z,3,REGULAR,substitution,in,[],203085,,,1610612743,84,86,2022-04-02T02:47:27Z,4590000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M27.00S,2022-04-02T02:47:33.5Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,85,86,2022-04-02T02:47:33Z,4600000,,,0,,N. Jokic Free Throw 2 of 2 (31 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,31.0,,,,,,,,,,,,,,,,,,
464,PT04M12.00S,2022-04-02T02:47:52.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,85,86,2022-04-02T02:47:52Z,4610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M06.00S,2022-04-02T02:48:12.6Z,3,REGULAR,3pt,Jump Shot,[],1627736,68.9388961892247,72.79411764705883,1610612750,85,86,2022-04-02T02:48:19Z,4620000,114.0,239.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
466,PT04M03.00S,2022-04-02T02:48:15.6Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,85,86,2022-04-02T02:48:19Z,4630000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,465.0,2.0,2.0,0.0,,,,,,,,
467,PT03M43.00S,2022-04-02T02:48:35.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203210,7.5722733245729295,53.431372549019606,1610612743,85,86,2022-04-02T02:48:42Z,4640000,-17.0,19.0,1,left,MISS J. Green cutting Layup - blocked,"[203210, 1629675]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,2.54,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0,
468,PT03M43.00S,2022-04-02T02:48:35.6Z,3,REGULAR,block,,[],1629675,,,1610612743,85,86,2022-04-02T02:50:01Z,4650000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M43.00S,2022-04-02T02:48:35.6Z,3,REGULAR,rebound,offensive,[],203210,,,1610612743,85,86,2022-04-02T02:48:42Z,4660000,,,0,,J. Green REBOUND (Off:2 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,467.0,3.0,1.0,2.0,,,,,,,,
470,PT03M43.00S,2022-04-02T02:48:41.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629162,,,1610612743,85,86,2022-04-02T02:48:49Z,4670000,,,0,,J. McLaughlin shooting personal FOUL (2 PF) (Green 2 FT),"[1629162, 203210]",1610612750.0,MIN,shooting,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Green,203210.0,,,
472,PT03M43.00S,2022-04-02T02:49:05.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203210,,,1610612743,86,86,2022-04-02T02:49:05Z,4690000,,,0,,J. Green Free Throw 1 of 2 (5 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
473,PT03M43.00S,2022-04-02T02:49:24.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203210,,,1610612743,87,86,2022-04-02T02:49:24Z,4700000,,,0,,J. Green Free Throw 2 of 2 (6 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
474,PT03M31.00S,2022-04-02T02:49:37.0Z,3,REGULAR,3pt,Jump Shot,[],1627736,92.9862023653088,2.2058823529411766,1610612750,87,89,2022-04-02T02:49:45Z,4710000,-239.0,13.0,1,right,M. Beasley 3PT  (7 PTS) (J. McLaughlin 2 AST),"[1627736, 1629162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.94,Made,7.0,,,,J. McLaughlin,1629162.0,2.0,,,,,,,,,,,,
476,PT03M17.00S,2022-04-02T02:49:50.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.463206307490145,45.34313725490196,1610612743,89,89,2022-04-02T02:49:56Z,4730000,23.0,46.0,1,left,N. Jokic turnaround Hook (33 PTS) (A. Rivers 1 AST),"[203999, 203085]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,5.15,Made,33.0,,,,A. Rivers,203085.0,1.0,,,,,,,,,,,,
478,PT03M06.00S,2022-04-02T02:50:02.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,87.07293035479631,48.03921568627451,1610612750,89,89,2022-04-02T02:50:11Z,4750000,-10.0,69.0,1,right,MISS J. McLaughlin 6' driving floating Shot,[1629162],1610612750.0,MIN,driving floating,,,McLaughlin,J. McLaughlin,,,,,6.97,Missed,,,,,,,,,,,,,,,,,,,
479,PT03M02.00S,2022-04-02T02:50:06.6Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,89,89,2022-04-02T02:50:11Z,4760000,,,0,,A. Edwards REBOUND (Off:2 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,478.0,6.0,4.0,2.0,,,,,,,,
480,PT02M58.00S,2022-04-02T02:50:09.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627752,94.30026281208936,50.245098039215684,1610612750,89,91,2022-04-02T02:50:38Z,4770000,1.0,1.0,1,right,T. Prince running DUNK (12 PTS) (A. Edwards 6 AST),"[1627752, 1630162]",1610612750.0,MIN,running,,,Prince,T. Prince,,,,,0.16,Made,12.0,,,,A. Edwards,1630162.0,6.0,,,,,,,,,,,,
482,PT02M40.00S,2022-04-02T02:50:28.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203210,5.995400788436268,44.6078431372549,1610612743,91,91,2022-04-02T02:51:08Z,4790000,27.0,4.0,1,left,J. Green turnaround Hook (8 PTS) (N. Jokic 6 AST),"[203210, 203999]",1610612743.0,DEN,turnaround,,,Green,J. Green,,,,,2.73,Made,8.0,,,,N. Jokic,203999.0,6.0,,,,,,,,,,,,
484,PT02M40.00S,2022-04-02T02:50:33.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,91,91,2022-04-02T02:50:33Z,4810000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M31.00S,2022-04-02T02:52:18.3Z,3,REGULAR,foul,offensive,['inpenalty'],1629675,,,1610612750,91,91,2022-04-02T02:52:28Z,4820000,,,0,,N. Reid offensive FOUL (5 PF),"[1629675, 203085]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,1627962.0,5.0,0.0,Rivers,203085.0,,,
487,PT02M31.00S,2022-04-02T02:52:18.3Z,3,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,91,91,2022-04-02T02:52:18Z,4840000,,,0,,N. Reid offensive foul TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,1.0,,,,,,,,,,1627962.0,,,,,,,
488,PT02M13.00S,2022-04-02T02:52:49.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203999,11.645860709592641,47.05882352941176,1610612743,91,91,2022-04-02T02:53:01Z,4850000,15.0,57.0,1,left,MISS N. Jokic Hook,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,5.89,Missed,,,,,,,,,,,,,,,,,,,
489,PT02M10.00S,2022-04-02T02:52:52.7Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,91,91,2022-04-02T02:53:01Z,4860000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,488.0,1.0,1.0,0.0,,,,,,,,
490,PT02M05.00S,2022-04-02T02:52:59.7Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612750,91,91,2022-04-02T02:53:13Z,4870000,,,0,,N. Jokic shooting personal FOUL (2 PF) (Reid 2 FT),"[203999, 1629675]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,1628159.0,2.0,1.0,Reid,1629675.0,,,
492,PT02M05.00S,2022-04-02T02:53:38.2Z,3,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,91,92,2022-04-02T02:54:08Z,4890000,,,0,,N. Reid Free Throw 1 of 2 (9 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
493,PT02M05.00S,2022-04-02T02:53:40.1Z,3,REGULAR,substitution,out,[],203932,,,1610612750,91,92,2022-04-02T02:53:44Z,4900000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M05.00S,2022-04-02T02:53:40.1Z,3,REGULAR,substitution,in,[],1628432,,,1610612750,91,92,2022-04-02T02:53:44Z,4910000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M05.00S,2022-04-02T02:53:38.2Z,3,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,91,92,2022-04-02T02:54:08Z,4920000,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
496,PT02M03.00S,2022-04-02T02:53:40.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,91,92,2022-04-02T02:54:08Z,4930000,,,0,,N. Jokic REBOUND (Off:4 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,495.0,11.0,7.0,4.0,,,,,,,,
497,PT01M49.00S,2022-04-02T02:54:16.8Z,3,REGULAR,3pt,Jump Shot,[],1630538,34.773324572930356,47.549019607843135,1610612743,94,92,2022-04-02T02:54:23Z,4940000,12.0,274.0,1,left,B. Hyland 27' 3PT pullup (12 PTS),[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,27.47,Made,12.0,,,,,,,,,,,,,,,,,,
498,PT01M31.00S,2022-04-02T02:54:35.0Z,3,REGULAR,3pt,Jump Shot,[],1629675,66.5735873850197,53.92156862745098,1610612750,94,92,2022-04-02T02:54:40Z,4950000,20.0,262.0,1,right,MISS N. Reid 26' step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
499,PT01M29.00S,2022-04-02T02:54:37.0Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,94,92,2022-04-02T02:54:40Z,4960000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,498.0,3.0,3.0,0.0,,,,,,,,
500,PT01M15.00S,2022-04-02T02:54:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203085,11.251642575558476,50.0,1610612743,94,92,2022-04-02T02:55:01Z,4970000,0.0,53.0,1,left,MISS A. Rivers driving floating Shot,[203085],1610612743.0,DEN,driving floating,,,Rivers,A. Rivers,,,,,5.33,Missed,,,,,,,,,,,,,,,,,,,
501,PT01M15.00S,2022-04-02T02:54:55.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,94,92,2022-04-02T02:54:55Z,4980000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,
502,PT01M15.00S,2022-04-02T02:54:59.7Z,3,REGULAR,substitution,out,[],203999,,,1610612743,94,92,2022-04-02T02:55:06Z,4990000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M15.00S,2022-04-02T02:54:59.7Z,3,REGULAR,substitution,out,[],1629675,,,1610612743,94,92,2022-04-02T02:55:06Z,5000000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M15.00S,2022-04-02T02:54:59.7Z,3,REGULAR,substitution,in,[],202326,,,1610612743,94,92,2022-04-02T02:55:06Z,5010000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M15.00S,2022-04-02T02:54:59.7Z,3,REGULAR,substitution,in,[],1629020,,,1610612743,94,92,2022-04-02T02:55:06Z,5020000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M11.00S,2022-04-02T02:55:24.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,29.38567674113009,19.362745098039216,1610612743,94,92,2022-04-02T02:55:30Z,5030000,153.0,224.0,1,left,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,,
507,PT01M06.00S,2022-04-02T02:55:29.7Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,94,92,2022-04-02T02:55:30Z,5040000,,,0,,M. Beasley REBOUND (Off:0 Def:4),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,506.0,4.0,4.0,0.0,,,,,,,,
508,PT00M47.30S,2022-04-02T02:55:48.2Z,3,REGULAR,3pt,Jump Shot,[],1627736,78.79434954007884,90.68627450980392,1610612750,94,95,2022-04-02T02:55:53Z,5050000,203.0,147.0,1,right,M. Beasley 25' 3PT  (10 PTS) (A. Edwards 7 AST),"[1627736, 1630162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.08,Made,10.0,,,,A. Edwards,1630162.0,7.0,,,,,,,,,,,,
510,PT00M31.30S,2022-04-02T02:56:10.2Z,3,REGULAR,turnover,double dribble,[],202326,,,1610612743,94,95,2022-04-02T02:56:21Z,5070000,,,0,,D. Cousins double dribble TURNOVER (3 TO),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,3.0,,,,,,,,,,1628159.0,,,,,,,
511,PT00M09.60S,2022-04-02T02:56:50.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629162,67.36202365308804,54.65686274509803,1610612750,94,98,2022-04-02T02:56:55Z,5080000,23.0,254.0,1,right,J. McLaughlin 25' 3PT pullup (6 PTS),[1629162],1610612750.0,MIN,pullup,,,McLaughlin,J. McLaughlin,,,,,25.54,Made,6.0,,,,,,,,,,,,,,,,,,
512,PT00M02.80S,2022-04-02T02:57:03.0Z,3,REGULAR,3pt,Jump Shot,[],1630538,33.98488830486202,46.81372549019608,1610612743,94,98,2022-04-02T02:57:08Z,5090000,16.0,267.0,1,left,MISS B. Hyland 26' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
513,PT00M02.80S,2022-04-02T02:57:03.0Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,94,98,2022-04-02T02:57:08Z,5100000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,512.0,4.0,3.0,1.0,,,,,,,,
514,PT00M00.00S,2022-04-02T02:57:08.7Z,3,REGULAR,period,end,[],0,,,1610612750,94,98,2022-04-02T02:57:08Z,5110000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-04-02T02:58:09.4Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,94,98,2022-04-02T02:59:50Z,5120000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-04-02T02:58:09.4Z,4,REGULAR,substitution,out,['startperiod'],1629020,,,1610612750,94,98,2022-04-02T02:59:50Z,5130000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-04-02T02:58:09.4Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,94,98,2022-04-02T02:59:50Z,5140000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-04-02T02:58:09.4Z,4,REGULAR,substitution,in,['startperiod'],201976,,,1610612750,94,98,2022-04-02T02:59:50Z,5150000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-04-02T02:59:52.2Z,4,REGULAR,period,start,[],0,,,1610612743,94,98,2022-04-02T02:59:52Z,5160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M54.00S,2022-04-02T02:59:58.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,32.40801576872536,35.53921568627451,1610612743,94,98,2022-04-02T03:00:18Z,5170000,72.0,252.0,1,left,MISS B. Hyland 26' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
521,PT11M50.00S,2022-04-02T03:00:02.1Z,4,REGULAR,rebound,offensive,[],202326,,,1610612743,94,98,2022-04-02T03:00:18Z,5180000,,,0,,D. Cousins REBOUND (Off:1 Def:0),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,520.0,1.0,0.0,1.0,,,,,,,,
522,PT11M47.00S,2022-04-02T03:00:03.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203210,5.995400788436268,51.9607843137255,1610612743,96,98,2022-04-02T03:00:12Z,5190000,-10.0,4.0,1,left,J. Green DUNK (10 PTS) (D. Cousins 1 AST),"[203210, 202326]",1610612743.0,DEN,,,,Green,J. Green,,,,,1.05,Made,10.0,,,,D. Cousins,202326.0,1.0,,,,,,,,,,,,
524,PT11M31.00S,2022-04-02T03:00:19.8Z,4,REGULAR,3pt,Jump Shot,[],1626157,73.66951379763469,16.42156862745098,1610612750,96,101,2022-04-02T03:00:26Z,5210000,-168.0,195.0,1,right,K. Towns 25' 3PT  (30 PTS) (J. McLaughlin 3 AST),"[1626157, 1629162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.73,Made,30.0,,,,J. McLaughlin,1629162.0,3.0,,,,,,,,,,,,
526,PT11M12.00S,2022-04-02T03:00:39.0Z,4,REGULAR,3pt,Jump Shot,[],202326,29.6484888304862,72.05882352941177,1610612743,96,101,2022-04-02T03:00:45Z,5230000,-110.0,226.0,1,left,MISS D. Cousins 25' 3PT,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
527,PT11M09.00S,2022-04-02T03:00:42.0Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,96,101,2022-04-02T03:00:45Z,5240000,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,526.0,6.0,5.0,1.0,,,,,,,,
528,PT11M00.00S,2022-04-02T03:00:53.7Z,4,REGULAR,foul,personal,['2freethrow'],202326,,,1610612750,96,101,2022-04-02T03:01:00Z,5250000,,,0,,D. Cousins shooting personal FOUL (5 PF) (Beverley 2 FT),"[202326, 201976]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,1627962.0,5.0,1.0,Beverley,201976.0,,,
530,PT11M00.00S,2022-04-02T03:01:22.4Z,4,REGULAR,freethrow,1 of 2,[],201976,,,1610612750,96,102,2022-04-02T03:01:22Z,5270000,,,0,,P. Beverley Free Throw 1 of 2 (5 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
531,PT11M00.00S,2022-04-02T03:01:41.0Z,4,REGULAR,freethrow,2 of 2,[],201976,,,1610612750,96,103,2022-04-02T03:01:41Z,5280000,,,0,,P. Beverley Free Throw 2 of 2 (6 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
532,PT10M45.00S,2022-04-02T03:01:57.5Z,4,REGULAR,turnover,bad pass,[],202326,,,1610612743,96,103,2022-04-02T03:02:03Z,5290000,,,0,,D. Cousins bad pass TURNOVER (4 TO),"[202326, 1627736]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,4.0,Beasley,1627736.0,,,,,,,,,,,,,,,
533,PT10M45.00S,2022-04-02T03:01:57.5Z,4,REGULAR,steal,,[],1627736,,,1610612750,96,103,2022-04-02T03:01:59Z,5300000,,,0,,M. Beasley STEAL (2 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M44.00S,2022-04-02T03:02:02.0Z,4,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612750,96,103,2022-04-02T03:04:27Z,5310000,,,0,,B. Hyland clear-path personal FOUL (1 PF) (Beasley 2 FT),"[1630538, 1627736]",1610612743.0,DEN,clear-path,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Beasley,1627736.0,,,
536,PT10M44.00S,2022-04-02T03:02:11.5Z,4,REGULAR,substitution,out,[],202326,,,1610612750,96,103,2022-04-02T03:02:18Z,5330000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M44.00S,2022-04-02T03:02:11.5Z,4,REGULAR,substitution,in,[],203999,,,1610612750,96,103,2022-04-02T03:02:18Z,5340000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M44.00S,2022-04-02T03:02:21.0Z,4,REGULAR,instantreplay,request,[],0,,,1610612750,96,103,2022-04-02T03:03:39Z,5350000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,1148.0,,,,,,,Clear Path - Overturn Call
539,PT10M44.00S,2022-04-02T03:02:21.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627736,,,1610612750,96,104,2022-04-02T03:04:15Z,5360000,,,0,,M. Beasley clear-path Free Throw 1 of 2 (11 PTS),[1627736],1610612750.0,MIN,clear-path,,,Beasley,M. Beasley,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
540,PT10M44.00S,2022-04-02T03:02:21.1Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1627736,,,1610612750,96,105,2022-04-02T03:04:15Z,5370000,,,0,,M. Beasley clear-path Free Throw 2 of 2 (12 PTS),[1627736],1610612750.0,MIN,clear-path,,,Beasley,M. Beasley,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
541,PT10M29.00S,2022-04-02T03:04:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,92.9862023653088,53.67647058823529,1610612750,96,105,2022-04-02T03:04:52Z,5380000,18.0,13.0,1,right,MISS K. Towns cutting Layup - blocked,"[1626157, 1628432]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,2.28,Missed,,,,,,,,,,,,,,,,,Reed,1628432.0,
545,PT10M29.00S,2022-04-02T03:04:45.7Z,4,REGULAR,block,,[],1628432,,,1610612750,96,105,2022-04-02T03:05:18Z,5385000,,,0,,D. Reed BLOCK (1 BLK),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M26.00S,2022-04-02T03:04:48.7Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,96,105,2022-04-02T03:04:52Z,5390000,,,0,,B. Hyland REBOUND (Off:0 Def:4),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,541.0,4.0,4.0,0.0,,,,,,,,
543,PT10M10.00S,2022-04-02T03:05:09.2Z,4,REGULAR,foul,personal,[],201976,,,1610612743,96,105,2022-04-02T03:05:19Z,5400000,,,0,,P. Beverley personal FOUL (4 PF),"[201976, 1630538]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,1627962.0,4.0,0.0,Hyland,1630538.0,,,
