actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
280,PT05M40.00S,2022-01-22T02:59:20.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,7.046649145860711,46.32352941176471,1610612743,49,57,2022-01-22T02:59:25Z,2670000,18.0,14.0,1,left,M. Morris driving Layup (10 PTS) (W. Barton 2 AST),"[1628420, 203115]",1610612743.0,DEN,driving,,,Morris,M. Morris,,,,,2.29,Made,,,,,,,10.0,W. Barton,203115.0,2.0,,,,,,,,,
281,PT05M25.00S,2022-01-22T02:59:36.2Z,2,REGULAR,2pt,Jump Shot,[],1629630,85.3646517739816,30.88235294117647,1610612763,49,59,2022-01-22T02:59:45Z,2680000,-96.0,85.0,1,right,J. Morant 12' driving floating Jump Shot (17 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,12.8,Made,,,,,,,17.0,,,,,,,,,,,,
282,PT05M12.00S,2022-01-22T02:59:49.2Z,2,REGULAR,2pt,Jump Shot,[],1628420,20.97568988173456,57.59803921568627,1610612743,49,59,2022-01-22T02:59:55Z,2690000,-38.0,145.0,1,left,MISS M. Morris 14' floating Shot,[1628420],1610612743.0,DEN,floating,,,Morris,M. Morris,,,,,14.96,Missed,,,,,,,,,,,,,,,,,,,
283,PT05M09.00S,2022-01-22T02:59:52.2Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,49,59,2022-01-22T02:59:55Z,2700000,,,0,,J. Morant REBOUND (Off:1 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,282.0,2.0,1.0,1.0,,,,,,,,,,,,,
284,PT05M04.00S,2022-01-22T02:59:57.4Z,2,REGULAR,2pt,Jump Shot,[],1629630,91.5407358738502,31.862745098039213,1610612763,49,61,2022-01-22T03:00:31Z,2710000,-91.0,27.0,1,right,J. Morant 9' pullup Jump Shot (19 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,9.46,Made,,,,,,,19.0,,,,,,,,,,,,
285,PT04M41.00S,2022-01-22T03:00:20.3Z,2,REGULAR,turnover,bad pass,[],203115,,,1610612743,49,61,2022-01-22T03:00:26Z,2720000,,,0,,W. Barton bad pass TURNOVER (2 TO),"[203115, 203500]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,2.0,Adams,203500.0,
286,PT04M41.00S,2022-01-22T03:00:20.3Z,2,REGULAR,steal,,[],203500,,,1610612763,49,61,2022-01-22T03:00:22Z,2730000,,,0,,S. Adams STEAL (3 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M32.00S,2022-01-22T03:00:29.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629630,77.34888304862024,50.49019607843137,1610612763,49,61,2022-01-22T03:00:34Z,2740000,2.0,160.0,1,right,MISS J. Morant 16' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,16.04,Missed,,,,,,,,,,,,,,,,,,,
288,PT04M32.00S,2022-01-22T03:00:29.5Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,49,61,2022-01-22T03:00:34Z,2750000,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,287.0,5.0,4.0,1.0,,,,,,,,,,,,,
289,PT04M20.00S,2022-01-22T03:00:43.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203500,,,1610612743,49,61,2022-01-22T03:01:03Z,2760000,,,0,,S. Adams personal FOUL (1 PF) (Jokic 2 FT),"[203500, 203999]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Jokic,203999.0,,,,
291,PT04M20.00S,2022-01-22T03:01:12.1Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,49,61,2022-01-22T03:01:12Z,2780000,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
292,PT04M20.00S,2022-01-22T03:01:12.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,49,61,2022-01-22T03:01:12Z,2790000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,
293,PT04M20.00S,2022-01-22T03:01:12.7Z,2,REGULAR,substitution,out,[],1627854,,,1610612743,49,61,2022-01-22T03:01:18Z,2800000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M20.00S,2022-01-22T03:01:12.7Z,2,REGULAR,substitution,out,[],1629634,,,1610612743,49,61,2022-01-22T03:01:18Z,2810000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M20.00S,2022-01-22T03:01:12.7Z,2,REGULAR,substitution,in,[],201145,,,1610612743,49,61,2022-01-22T03:01:18Z,2820000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M20.00S,2022-01-22T03:01:12.7Z,2,REGULAR,substitution,in,[],1628991,,,1610612743,49,61,2022-01-22T03:01:18Z,2830000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M20.00S,2022-01-22T03:01:38.9Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,50,61,2022-01-22T03:01:38Z,2840000,,,0,,N. Jokic Free Throw 2 of 2 (5 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
298,PT04M02.00S,2022-01-22T03:01:58.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203500,87.07293035479631,43.13725490196079,1610612763,50,63,2022-01-22T03:02:04Z,2850000,-34.0,69.0,1,right,S. Adams 7' turnaround Hook (4 PTS),[203500],1610612763.0,MEM,turnaround,,,Adams,S. Adams,,,,,7.71,Made,,,,,,,4.0,,,,,,,,,,,,
299,PT03M52.00S,2022-01-22T03:02:10.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201145,8.754927726675426,49.754901960784316,1610612743,52,63,2022-01-22T03:23:42Z,2860000,1.0,30.0,1,left,J. Green Hook (7 PTS) (A. Gordon 5 AST),"[201145, 203932]",1610612743.0,DEN,,,,Green,J. Green,,,,,2.98,Made,,,,,,,7.0,A. Gordon,203932.0,5.0,,,,,,,,,
301,PT03M52.00S,2022-01-22T03:02:12.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630533,,,1610612743,52,63,2022-01-22T03:02:30Z,2880000,,,0,,Z. Williams shooting personal FOUL (1 PF) (Green 1 FT),"[1630533, 201145]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Green,201145.0,,,,
303,PT03M52.00S,2022-01-22T03:02:20.6Z,2,REGULAR,substitution,out,[],1630533,,,1610612743,52,63,2022-01-22T03:03:08Z,2900000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M52.00S,2022-01-22T03:02:20.6Z,2,REGULAR,substitution,out,[],1629633,,,1610612743,52,63,2022-01-22T03:03:08Z,2910000,,,0,,SUB out: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M52.00S,2022-01-22T03:02:20.6Z,2,REGULAR,substitution,in,[],1629723,,,1610612743,52,63,2022-01-22T03:03:08Z,2920000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M52.00S,2022-01-22T03:02:20.6Z,2,REGULAR,substitution,in,[],1629001,,,1610612743,52,63,2022-01-22T03:03:08Z,2930000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M52.00S,2022-01-22T03:02:49.0Z,2,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,53,63,2022-01-22T03:02:49Z,2940000,,,0,,J. Green Free Throw 1 of 1 (8 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
308,PT03M41.00S,2022-01-22T03:03:06.2Z,2,REGULAR,3pt,Jump Shot,[],1629001,90.62089356110381,97.30392156862744,1610612763,53,63,2022-01-22T03:03:12Z,2950000,237.0,36.0,1,right,MISS D. Melton 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,,
309,PT03M38.00S,2022-01-22T03:03:09.2Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,53,63,2022-01-22T03:03:12Z,2960000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,308.0,3.0,3.0,0.0,,,,,,,,,,,,,
310,PT03M32.00S,2022-01-22T03:03:15.5Z,2,REGULAR,3pt,Jump Shot,[],203115,30.831143232588698,31.372549019607842,1610612743,53,63,2022-01-22T03:03:21Z,2970000,93.0,237.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
311,PT03M29.00S,2022-01-22T03:03:18.5Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,53,63,2022-01-22T03:03:21Z,2980000,,,0,,J. Morant REBOUND (Off:1 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,310.0,3.0,2.0,1.0,,,,,,,,,,,,,
312,PT03M18.00S,2022-01-22T03:03:29.9Z,2,REGULAR,2pt,Jump Shot,[],1629630,76.69185282522996,46.81372549019608,1610612763,53,63,2022-01-22T03:03:35Z,2990000,-16.0,167.0,1,right,MISS J. Morant 16' step back Shot,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,16.74,Missed,,,,,,,,,,,,,,,,,,,
313,PT03M15.00S,2022-01-22T03:03:32.9Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,53,63,2022-01-22T03:03:35Z,3000000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,312.0,1.0,1.0,0.0,,,,,,,,,,,,,
314,PT03M05.00S,2022-01-22T03:03:43.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,12.434296977660972,42.15686274509804,1610612743,53,63,2022-01-22T03:03:52Z,3010000,39.0,64.0,1,left,MISS A. Gordon 7' fadeaway Shot - blocked,"[203932, 1628991]",1610612743.0,DEN,fadeaway,,,Gordon,A. Gordon,,,,,7.54,Missed,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,
315,PT03M05.00S,2022-01-22T03:03:43.1Z,2,REGULAR,block,,[],1628991,,,1610612743,53,63,2022-01-22T03:03:45Z,3020000,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M02.00S,2022-01-22T03:03:46.1Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,53,63,2022-01-22T03:03:52Z,3030000,,,0,,A. Gordon REBOUND (Off:4 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,314.0,4.0,0.0,4.0,,,,,,,,,,,,,
317,PT02M57.00S,2022-01-22T03:03:50.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628420,24.129434954007884,11.27450980392157,1610612743,53,63,2022-01-22T03:03:56Z,3040000,194.0,174.0,1,left,MISS M. Morris 26' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
318,PT02M54.00S,2022-01-22T03:03:53.7Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,53,63,2022-01-22T03:03:56Z,3050000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,317.0,2.0,2.0,0.0,,,,,,,,,,,,,
319,PT02M44.00S,2022-01-22T03:04:06.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612763,53,63,2022-01-22T03:04:18Z,3060000,,,0,,J. Green personal FOUL (2 PF) (Jackson Jr. 2 FT),"[201145, 1628991]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Jackson Jr.,1628991.0,,,,
321,PT02M44.00S,2022-01-22T03:04:31.6Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",201145,,,1610612763,53,63,2022-01-22T03:04:38Z,3080000,,,0,,J. Green technical FOUL (1 Tech),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,1198.0,2.0,1.0,,,,,,
322,PT02M44.00S,2022-01-22T03:04:47.6Z,2,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,53,64,2022-01-22T03:04:47Z,3090000,,,0,,J. Morant technical Free Throw 1 of 1 (20 PTS),[1629630],1610612763.0,MEM,technical,,,Morant,J. Morant,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
323,PT02M44.00S,2022-01-22T03:05:14.6Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,53,64,2022-01-22T03:05:14Z,3100000,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
324,PT02M44.00S,2022-01-22T03:05:14.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,53,64,2022-01-22T03:05:14Z,3110000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,323.0,,,,,,,,,,,,,,,,
325,PT02M44.00S,2022-01-22T03:05:31.2Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,53,65,2022-01-22T03:05:31Z,3120000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
326,PT02M34.00S,2022-01-22T03:05:44.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612743,53,65,2022-01-22T03:05:52Z,3130000,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Gordon 2 FT),"[1628991, 203932]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Gordon,203932.0,,,,
328,PT02M34.00S,2022-01-22T03:06:09.3Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,54,65,2022-01-22T03:06:09Z,3150000,,,0,,A. Gordon Free Throw 1 of 2 (7 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
329,PT02M34.00S,2022-01-22T03:06:26.0Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,55,65,2022-01-22T03:06:26Z,3160000,,,0,,A. Gordon Free Throw 2 of 2 (8 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
330,PT02M28.00S,2022-01-22T03:06:39.2Z,2,REGULAR,foul,offensive,['inpenalty'],1628991,,,1610612763,55,65,2022-01-22T03:06:48Z,3170000,,,0,,J. Jackson Jr. offensive FOUL (3 PF),"[1628991, 201145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,202026.0,3.0,0.0,Green,201145.0,,,,
332,PT02M28.00S,2022-01-22T03:06:39.2Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,55,65,2022-01-22T03:06:39Z,3190000,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,202026.0,,,,,1.0,,,
333,PT02M28.00S,2022-01-22T03:06:49.8Z,2,REGULAR,substitution,out,[],1628991,,,1610612743,55,65,2022-01-22T03:06:52Z,3200000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M28.00S,2022-01-22T03:06:49.8Z,2,REGULAR,substitution,in,[],1630214,,,1610612743,55,65,2022-01-22T03:06:52Z,3210000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M17.00S,2022-01-22T03:07:11.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203999,32.276609724047304,52.20588235294118,1610612743,55,65,2022-01-22T03:07:16Z,3220000,-11.0,251.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
336,PT02M14.00S,2022-01-22T03:07:14.8Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,55,65,2022-01-22T03:07:16Z,3230000,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,335.0,3.0,3.0,0.0,,,,,,,,,,,,,
337,PT01M58.00S,2022-01-22T03:07:31.3Z,2,REGULAR,3pt,Jump Shot,[],1629001,67.62483574244416,27.941176470588236,1610612763,55,65,2022-01-22T03:07:36Z,3240000,-110.0,252.0,1,right,MISS D. Melton 27' pullup 3PT,[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,27.49,Missed,,,,,,,,,,,,,,,,,,,
338,PT01M56.00S,2022-01-22T03:07:33.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,55,65,2022-01-22T03:07:36Z,3250000,,,0,,N. Jokic REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,337.0,6.0,5.0,1.0,,,,,,,,,,,,,
339,PT01M44.00S,2022-01-22T03:07:45.6Z,2,REGULAR,3pt,Jump Shot,[],203115,19.530223390275953,5.637254901960785,1610612743,55,65,2022-01-22T03:07:50Z,3260000,222.0,131.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
340,PT01M40.00S,2022-01-22T03:07:49.6Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,55,65,2022-01-22T03:07:50Z,3270000,,,0,,D. Melton REBOUND (Off:0 Def:4),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,339.0,4.0,4.0,0.0,,,,,,,,,,,,,
341,PT01M27.00S,2022-01-22T03:08:02.7Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,55,65,2022-01-22T03:08:12Z,3280000,,,0,,J. Morant bad pass TURNOVER (3 TO),"[1629630, 203932]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,3.0,Gordon,203932.0,
342,PT01M27.00S,2022-01-22T03:08:02.7Z,2,REGULAR,steal,,[],203932,,,1610612743,55,65,2022-01-22T03:08:04Z,3290000,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M21.00S,2022-01-22T03:08:08.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203115,7.440867279894875,45.09803921568628,1610612743,55,65,2022-01-22T03:08:18Z,3300000,25.0,17.0,1,left,MISS W. Barton running Layup,[203115],1610612743.0,DEN,running,,,Barton,W. Barton,,,,,3.01,Missed,,,,,,,,,,,,,,,,,,,
344,PT01M18.00S,2022-01-22T03:08:11.0Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,55,65,2022-01-22T03:08:11Z,3310000,,,0,,N. Jokic REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,343.0,7.0,5.0,2.0,,,,,,,,,,,,,
345,PT01M18.00S,2022-01-22T03:08:11.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203999,5.590000152587891,50.0,1610612743,57,65,2022-01-22T03:08:22Z,3320000,0.0,0.0,1,left,N. Jokic tip Layup (7 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Made,,,,,,,7.0,,,,,,,,,,,,
346,PT00M52.60S,2022-01-22T03:08:38.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,81.94809461235218,37.254901960784316,1610612763,57,65,2022-01-22T03:08:44Z,3330000,-64.0,117.0,1,right,MISS J. Morant 13' floating Shot,[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,13.34,Missed,,,,,,,,,,,,,,,,,,,
348,PT00M48.60S,2022-01-22T03:08:42.1Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,57,65,2022-01-22T03:08:44Z,3350000,,,0,,N. Jokic REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,346.0,8.0,6.0,2.0,,,,,,,,,,,,,
349,PT00M44.10S,2022-01-22T03:08:46.4Z,2,REGULAR,3pt,Jump Shot,[],1628420,25.18068331143233,13.970588235294118,1610612743,60,65,2022-01-22T03:08:53Z,3360000,180.0,184.0,1,left,M. Morris 25' 3PT  (13 PTS) (W. Barton 3 AST),"[1628420, 203115]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.76,Made,,,,,,,13.0,W. Barton,203115.0,3.0,,,,,,,,,
351,PT00M30.60S,2022-01-22T03:09:03.6Z,2,REGULAR,3pt,Jump Shot,[],1629630,64.99671484888306,50.98039215686274,1610612763,60,68,2022-01-22T03:09:11Z,3380000,5.0,277.0,1,right,J. Morant 27' 3PT  (23 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,27.65,Made,,,,,,,23.0,,,,,,,,,,,,
352,PT00M18.20S,2022-01-22T03:09:27.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,60,68,2022-01-22T03:09:27Z,3390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M11.30S,2022-01-22T03:10:01.6Z,2,REGULAR,3pt,Jump Shot,[],203999,32.14520367936925,75.73529411764706,1610612743,63,68,2022-01-22T03:10:06Z,3400000,-129.0,250.0,1,left,N. Jokic 28' 3PT  (10 PTS) (W. Barton 4 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,28.09,Made,,,,,,,10.0,W. Barton,203115.0,4.0,,,,,,,,,
355,PT00M00.00S,2022-01-22T03:10:22.1Z,2,REGULAR,3pt,Jump Shot,[],1629001,63.15703022339028,52.20588235294118,1610612763,63,68,2022-01-22T03:10:27Z,3420000,11.0,294.0,1,right,MISS D. Melton 29' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,29.4,Missed,,,,,,,,,,,,,,,,,,,
356,PT00M00.00S,2022-01-22T03:10:25.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,63,68,2022-01-22T03:10:25Z,3430000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,355.0,,,,,,,,,,,,,,,,
357,PT00M00.00S,2022-01-22T03:10:30.5Z,2,REGULAR,period,end,[],0,,,1610612763,63,68,2022-01-22T03:10:30Z,3440000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-01-22T03:25:20.5Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,63,68,2022-01-22T03:25:42Z,3450000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-01-22T03:25:20.5Z,3,REGULAR,substitution,out,['startperiod'],1630214,,,1610612763,63,68,2022-01-22T03:25:42Z,3460000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-01-22T03:25:20.5Z,3,REGULAR,substitution,in,['startperiod'],1630533,,,1610612763,63,68,2022-01-22T03:25:42Z,3470000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-01-22T03:25:20.5Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,63,68,2022-01-22T03:25:42Z,3480000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-01-22T03:25:43.6Z,3,REGULAR,period,start,[],0,,,1610612743,63,68,2022-01-22T03:25:43Z,3490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT11M46.00S,2022-01-22T03:25:57.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,86.94152431011827,46.07843137254902,1610612743,65,68,2022-01-22T03:26:55Z,3500000,-20.0,70.0,1,right,N. Jokic 7' turnaround Hook (12 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,7.29,Made,,,,,,,12.0,,,,,,,,,,,,
364,PT11M34.00S,2022-01-22T03:26:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.046649145860711,52.450980392156865,1610612763,65,70,2022-01-22T03:27:19Z,3510000,-12.0,14.0,1,left,J. Morant Layup (25 PTS) (S. Adams 1 AST),"[1629630, 203500]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,1.84,Made,,,,,,,25.0,S. Adams,203500.0,1.0,,,,,,,,,
