actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,jumpBallRecoverdPersonId
537,PT07M33.00S,2021-11-06T23:02:50.8Z,4,REGULAR,3pt,Jump Shot,[],1630267,30.56833114323259,27.696078431372552,1610612743,83,81,2021-11-06T23:02:56Z,5270000,112.0,235.0,1,left,MISS F. Campazzo 25' pullup 3PT,[1630267],1610612743.0,DEN,pullup,,,,,,25.99,Missed,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,
538,PT07M30.00S,2021-11-06T23:02:53.8Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,83,81,2021-11-06T23:02:53Z,5280000,,,0,,J. Tate REBOUND (Off:1 Def:5),[1630256],1610612745.0,HOU,,,,,,,,,Tate,J. Tate,537.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,
539,PT07M20.00S,2021-11-06T23:03:03.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,93.51182654402102,50.0,1610612745,83,83,2021-11-06T23:04:23Z,5290000,0.0,8.0,1,right,C. Wood cutting DUNK (10 PTS) (A. Sengun 3 AST),"[1626174, 1630578]",1610612745.0,HOU,cutting,,,,,,0.85,Made,Wood,C. Wood,,,,,,,,10.0,A. Sengun,1630578.0,3.0,,,,,,,,,
541,PT07M20.00S,2021-11-06T23:03:06.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,83,83,2021-11-06T23:03:06Z,5310000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M20.00S,2021-11-06T23:05:35.8Z,4,REGULAR,substitution,out,[],203210,,,1610612743,83,83,2021-11-06T23:06:02Z,5320000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,
543,PT07M20.00S,2021-11-06T23:05:35.8Z,4,REGULAR,substitution,out,[],1630538,,,1610612743,83,83,2021-11-06T23:06:02Z,5330000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,
544,PT07M20.00S,2021-11-06T23:05:35.8Z,4,REGULAR,substitution,out,[],1630267,,,1610612743,83,83,2021-11-06T23:06:02Z,5340000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,,,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,
545,PT07M20.00S,2021-11-06T23:05:35.8Z,4,REGULAR,substitution,out,[],1630578,,,1610612743,83,83,2021-11-06T23:06:02Z,5350000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,
546,PT07M20.00S,2021-11-06T23:05:35.8Z,4,REGULAR,substitution,in,[],1628420,,,1610612743,83,83,2021-11-06T23:06:02Z,5360000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,
547,PT07M20.00S,2021-11-06T23:05:35.8Z,4,REGULAR,substitution,in,[],203999,,,1610612743,83,83,2021-11-06T23:06:02Z,5370000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,
548,PT07M20.00S,2021-11-06T23:05:35.8Z,4,REGULAR,substitution,in,[],203115,,,1610612743,83,83,2021-11-06T23:06:02Z,5380000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,,,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,
549,PT07M20.00S,2021-11-06T23:05:35.8Z,4,REGULAR,substitution,in,[],1628464,,,1610612743,83,83,2021-11-06T23:06:02Z,5390000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,
550,PT06M58.00S,2021-11-06T23:06:25.4Z,4,REGULAR,3pt,Jump Shot,[],203999,30.305519053876477,25.49019607843137,1610612743,83,83,2021-11-06T23:06:30Z,5400000,123.0,232.0,1,left,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,,,,26.27,Missed,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,
551,PT06M54.00S,2021-11-06T23:06:29.4Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,83,83,2021-11-06T23:06:30Z,5410000,,,0,,C. Wood REBOUND (Off:0 Def:13),[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,550.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,
552,PT06M41.00S,2021-11-06T23:06:42.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,88.38699080157687,38.72549019607843,1610612745,83,83,2021-11-06T23:07:38Z,5420000,-56.0,57.0,1,right,MISS C. Wood 8' turnaround Shot,[1626174],1610612745.0,HOU,turnaround,,,,,,8.0,Missed,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,
553,PT06M40.00S,2021-11-06T23:06:43.2Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,83,83,2021-11-06T23:06:47Z,5430000,,,0,,N. Jokic REBOUND (Off:2 Def:12),[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,552.0,14.0,12.0,2.0,,,,,,,,,,,,,,,,
554,PT06M22.00S,2021-11-06T23:07:01.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.463206307490145,47.794117647058826,1610612743,85,83,2021-11-06T23:09:15Z,5440000,11.0,46.0,1,left,N. Jokic Hook (27 PTS),[203999],1610612743.0,DEN,,,,,,,4.72,Made,Jokic,N. Jokic,,,,,,,,27.0,,,,,,,,,,,,
555,PT06M05.00S,2021-11-06T23:07:17.8Z,4,REGULAR,3pt,Jump Shot,[],1626174,75.90341655716163,11.27450980392157,1610612745,85,83,2021-11-06T23:07:23Z,5450000,-194.0,174.0,1,right,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,,,,26.03,Missed,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,
556,PT06M04.00S,2021-11-06T23:07:18.8Z,4,REGULAR,rebound,defensive,[],203085,,,1610612743,85,83,2021-11-06T23:07:23Z,5460000,,,0,,A. Rivers REBOUND (Off:0 Def:2),[203085],1610612743.0,DEN,,,,,,,,,Rivers,A. Rivers,555.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,
557,PT05M57.00S,2021-11-06T23:07:26.6Z,4,REGULAR,3pt,Jump Shot,[],1628420,8.623521681997373,94.6078431372549,1610612743,85,83,2021-11-06T23:07:30Z,5470000,-223.0,29.0,1,left,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,,,,22.48,Missed,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,
558,PT05M54.00S,2021-11-06T23:07:29.6Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,85,83,2021-11-06T23:07:30Z,5480000,,,0,,C. Wood REBOUND (Off:0 Def:14),[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,557.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,
559,PT05M34.00S,2021-11-06T23:07:49.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,93.11760840998686,47.30392156862745,1610612745,85,85,2021-11-06T23:07:55Z,5490000,-13.0,12.0,1,right,C. Wood cutting DUNK (12 PTS) (J. Green 2 AST),"[1626174, 1630224]",1610612745.0,HOU,cutting,,,,,,1.82,Made,Wood,C. Wood,,,,,,,,12.0,J. Green,1630224.0,2.0,,,,,,,,,
561,PT05M11.00S,2021-11-06T23:08:12.5Z,4,REGULAR,3pt,Jump Shot,[],201145,10.33180026281209,3.1862745098039214,1610612743,88,85,2021-11-06T23:08:16Z,5510000,234.0,45.0,1,left,J. Green 3PT  (8 PTS) (W. Barton 5 AST),"[201145, 203115]",1610612743.0,DEN,,,,,,,23.83,Made,Green,J. Green,,,,,,,,8.0,W. Barton,203115.0,5.0,,,,,,,,,
563,PT04M49.00S,2021-11-06T23:08:34.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201569,92.72339027595268,45.09803921568628,1610612745,88,87,2021-11-06T23:08:41Z,5530000,-25.0,16.0,1,right,E. Gordon driving Layup (12 PTS),[201569],1610612745.0,HOU,driving,,,,,,2.92,Made,Gordon,E. Gordon,,,,,,,,12.0,,,,,,,,,,,,
564,PT04M34.00S,2021-11-06T23:08:52.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,88,87,2021-11-06T23:08:52Z,5540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M34.00S,2021-11-06T23:08:53.2Z,4,REGULAR,substitution,out,[],203085,,,1610612743,88,87,2021-11-06T23:09:01Z,5550000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,,,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,
566,PT04M34.00S,2021-11-06T23:08:53.2Z,4,REGULAR,substitution,out,[],201145,,,1610612743,88,87,2021-11-06T23:09:01Z,5560000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,
567,PT04M34.00S,2021-11-06T23:08:53.2Z,4,REGULAR,substitution,out,[],201569,,,1610612743,88,87,2021-11-06T23:09:01Z,5570000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,
568,PT04M34.00S,2021-11-06T23:08:53.2Z,4,REGULAR,substitution,in,[],203932,,,1610612743,88,87,2021-11-06T23:09:01Z,5580000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,,,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,
569,PT04M34.00S,2021-11-06T23:08:53.2Z,4,REGULAR,substitution,in,[],1628408,,,1610612743,88,87,2021-11-06T23:09:01Z,5590000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,,,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,
570,PT04M34.00S,2021-11-06T23:08:53.2Z,4,REGULAR,substitution,in,[],1629645,,,1610612743,88,87,2021-11-06T23:09:01Z,5600000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,
571,PT04M27.00S,2021-11-06T23:09:18.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,18.084756898817346,49.26470588235294,1610612743,88,87,2021-11-06T23:09:25Z,5610000,4.0,117.0,1,left,MISS N. Jokic 11' Jump Shot,[203999],1610612743.0,DEN,,,,,,,11.76,Missed,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,
572,PT04M24.00S,2021-11-06T23:09:21.4Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,88,87,2021-11-06T23:09:25Z,5620000,,,0,,J. Tate REBOUND (Off:1 Def:6),[1630256],1610612745.0,HOU,,,,,,,,,Tate,J. Tate,571.0,7.0,6.0,1.0,,,,,,,,,,,,,,,,
573,PT04M12.00S,2021-11-06T23:09:33.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,92.19776609724047,57.84313725490197,1610612745,88,87,2021-11-06T23:09:41Z,5630000,39.0,21.0,1,right,MISS K. Porter Jr. driving reverse Layup - blocked,"[1629645, 203932]",1610612745.0,HOU,driving reverse,,,,,,4.44,Missed,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,Gordon,203932.0,,,,,,,
574,PT04M12.00S,2021-11-06T23:09:33.3Z,4,REGULAR,block,,[],203932,,,1610612745,88,87,2021-11-06T23:09:35Z,5640000,,,0,,A. Gordon BLOCK (2 BLK),[203932],1610612743.0,DEN,,,,,,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,
575,PT04M10.00S,2021-11-06T23:09:35.3Z,4,REGULAR,rebound,offensive,[],1629645,,,1610612745,88,87,2021-11-06T23:09:41Z,5650000,,,0,,K. Porter Jr. REBOUND (Off:2 Def:1),[1629645],1610612745.0,HOU,,,,,,,,,Porter Jr.,K. Porter Jr.,573.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,
576,PT04M08.00S,2021-11-06T23:09:43.3Z,4,REGULAR,foul,personal,['2freethrow'],203999,,,1610612745,88,87,2021-11-06T23:10:11Z,5660000,,,0,,N. Jokic shooting personal FOUL (4 PF) (Tate 2 FT),"[203999, 1630256]",1610612743.0,DEN,shooting,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,203177.0,4.0,0.0,Tate,1630256.0,,
578,PT04M08.00S,2021-11-06T23:09:43.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630256,,,1610612745,88,88,2021-11-06T23:11:02Z,5680000,,,0,,J. Tate Free Throw 1 of 2 (9 PTS),[1630256],1610612745.0,HOU,,,,,,,,Made,Tate,J. Tate,,,,,,,,9.0,,,,,,,,,,,,
579,PT04M08.00S,2021-11-06T23:09:43.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630256,,,1610612745,88,89,2021-11-06T23:11:02Z,5690000,,,0,,J. Tate Free Throw 2 of 2 (10 PTS),[1630256],1610612745.0,HOU,,,,,,,,Made,Tate,J. Tate,,,,,,,,10.0,,,,,,,,,,,,
580,PT03M52.00S,2021-11-06T23:11:22.2Z,4,REGULAR,foul,offensive,[],203999,,,1610612743,88,89,2021-11-06T23:11:41Z,5700000,,,0,,N. Jokic offensive FOUL (5 PF),"[203999, 1628464]",1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,1628172.0,5.0,0.0,Theis,1628464.0,,
582,PT03M52.00S,2021-11-06T23:11:22.2Z,4,REGULAR,turnover,offensive foul,[],203999,,,1610612743,88,89,2021-11-06T23:11:22Z,5720000,,,0,,N. Jokic offensive foul TURNOVER (5 TO),[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,,,,,5.0,,,,,,,,,1628172.0,,,,,,
583,PT03M44.00S,2021-11-06T23:11:49.7Z,4,REGULAR,turnover,lost ball,[],1629645,,,1610612745,88,89,2021-11-06T23:11:55Z,5730000,,,0,,K. Porter Jr. lost ball TURNOVER (3 TO),"[1629645, 1628408]",1610612745.0,HOU,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,3.0,Dozier,1628408.0,,,,,,,,,,,,,
584,PT03M44.00S,2021-11-06T23:11:49.7Z,4,REGULAR,steal,,[],1628408,,,1610612743,88,89,2021-11-06T23:11:51Z,5740000,,,0,,P. Dozier STEAL (2 STL),[1628408],1610612743.0,DEN,,,,,,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,
585,PT03M40.00S,2021-11-06T23:11:53.6Z,4,REGULAR,turnover,bad pass,[],1628408,,,1610612743,88,89,2021-11-06T23:11:59Z,5750000,,,0,,P. Dozier bad pass TURNOVER (1 TO),"[1628408, 1630224]",1610612743.0,DEN,,,,,,,,,Dozier,P. Dozier,,,,,1.0,Green,1630224.0,,,,,,,,,,,,,
586,PT03M40.00S,2021-11-06T23:11:53.6Z,4,REGULAR,steal,,[],1630224,,,1610612745,88,89,2021-11-06T23:11:55Z,5760000,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,
587,PT03M37.00S,2021-11-06T23:11:59.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628408,,,1610612745,88,89,2021-11-06T23:12:54Z,5770000,,,0,,P. Dozier shooting personal FOUL (4 PF) (Green 2 FT),"[1628408, 1630224]",1610612743.0,DEN,shooting,,,,,,,,Dozier,P. Dozier,,,,,,,,,,,,,,201639.0,4.0,0.0,Green,1630224.0,,
589,PT03M37.00S,2021-11-06T23:12:32.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630224,,,1610612745,88,90,2021-11-06T23:12:32Z,5790000,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[1630224],1610612745.0,HOU,,,,,,,,Made,Green,J. Green,,,,,,,,8.0,,,,,,,,,,,,
590,PT03M37.00S,2021-11-06T23:12:52.0Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630224,,,1610612745,88,91,2021-11-06T23:12:52Z,5800000,,,0,,J. Green Free Throw 2 of 2 (9 PTS),[1630224],1610612745.0,HOU,,,,,,,,Made,Green,J. Green,,,,,,,,9.0,,,,,,,,,,,,
591,PT03M24.00S,2021-11-06T23:13:10.3Z,4,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612743,88,91,2021-11-06T23:13:18Z,5810000,,,0,,C. Wood shooting personal FOUL (2 PF) (Jokic 2 FT),"[1626174, 203999]",1610612745.0,HOU,shooting,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,201639.0,2.0,0.0,Jokic,203999.0,,
593,PT03M24.00S,2021-11-06T23:13:35.3Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,89,91,2021-11-06T23:13:35Z,5830000,,,0,,N. Jokic Free Throw 1 of 2 (28 PTS),[203999],1610612743.0,DEN,,,,,,,,Made,Jokic,N. Jokic,,,,,,,,28.0,,,,,,,,,,,,
594,PT03M24.00S,2021-11-06T23:13:53.5Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,89,91,2021-11-06T23:13:53Z,5840000,,,0,,MISS N. Jokic Free Throw 2 of 2,[203999],1610612743.0,DEN,,,,,,,,Missed,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,
595,PT03M21.00S,2021-11-06T23:13:54.0Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,89,91,2021-11-06T23:13:54Z,5850000,,,0,,C. Wood REBOUND (Off:0 Def:15),[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,594.0,15.0,15.0,0.0,,,,,,,,,,,,,,,,
596,PT03M09.00S,2021-11-06T23:14:08.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,89,91,2021-11-06T23:14:08Z,5860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M09.00S,2021-11-06T23:14:09.6Z,4,REGULAR,substitution,out,[],1630224,,,1610612745,89,91,2021-11-06T23:14:17Z,5870000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,
598,PT03M09.00S,2021-11-06T23:14:09.6Z,4,REGULAR,substitution,in,[],201569,,,1610612745,89,91,2021-11-06T23:14:17Z,5880000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,
599,PT03M04.00S,2021-11-06T23:14:31.7Z,4,REGULAR,turnover,bad pass,[],1628464,,,1610612745,89,91,2021-11-06T23:14:38Z,5890000,,,0,,D. Theis bad pass TURNOVER (1 TO),"[1628464, 203999]",1610612745.0,HOU,,,,,,,,,Theis,D. Theis,,,,,1.0,Jokic,203999.0,,,,,,,,,,,,,
600,PT03M04.00S,2021-11-06T23:14:31.7Z,4,REGULAR,steal,,[],203999,,,1610612743,89,91,2021-11-06T23:14:33Z,5900000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,
601,PT03M04.00S,2021-11-06T23:14:33.5Z,4,REGULAR,foul,personal,[],1626174,,,1610612743,89,91,2021-11-06T23:14:45Z,5910000,,,0,,C. Wood personal FOUL (3 PF),"[1626174, 203999]",1610612745.0,HOU,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,203177.0,3.0,0.0,Jokic,203999.0,,
603,PT02M56.00S,2021-11-06T23:14:52.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203999,31.09395532194481,62.00980392156863,1610612743,89,91,2021-11-06T23:14:57Z,5930000,-60.0,240.0,1,left,MISS N. Jokic 24' 3PT,[203999],1610612743.0,DEN,,,,,,,24.72,Missed,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,
604,PT02M53.00S,2021-11-06T23:14:55.9Z,4,REGULAR,rebound,defensive,[],201569,,,1610612745,89,91,2021-11-06T23:14:57Z,5940000,,,0,,E. Gordon REBOUND (Off:1 Def:3),[201569],1610612745.0,HOU,,,,,,,,,Gordon,E. Gordon,603.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,
605,PT02M46.00S,2021-11-06T23:15:03.4Z,4,REGULAR,3pt,Jump Shot,[],1628464,68.67608409986859,68.13725490196079,1610612745,89,94,2021-11-06T23:15:08Z,5950000,91.0,242.0,1,right,D. Theis 25' 3PT  (18 PTS) (E. Gordon 3 AST),"[1628464, 201569]",1610612745.0,HOU,,,,,,,25.83,Made,Theis,D. Theis,,,,,,,,18.0,E. Gordon,201569.0,3.0,,,,,,,,,
607,PT02M44.00S,2021-11-06T23:15:09.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,89,94,2021-11-06T23:15:09Z,5970000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT02M24.00S,2021-11-06T23:17:03.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,12.828515111695138,41.66666666666667,1610612743,89,94,2021-11-06T23:17:08Z,5980000,42.0,68.0,1,left,MISS N. Jokic 7' turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,,,,7.99,Missed,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,
609,PT02M22.00S,2021-11-06T23:17:05.7Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,89,94,2021-11-06T23:17:08Z,5990000,,,0,,C. Wood REBOUND (Off:0 Def:16),[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,608.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,
610,PT02M06.00S,2021-11-06T23:17:21.1Z,4,REGULAR,3pt,Jump Shot,[],201569,75.24638633377135,85.04901960784314,1610612745,89,94,2021-11-06T23:17:26Z,6000000,175.0,180.0,1,right,MISS E. Gordon 25' step back 3PT,[201569],1610612745.0,HOU,step back,,,,,,25.13,Missed,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,
611,PT02M03.00S,2021-11-06T23:17:24.1Z,4,REGULAR,rebound,defensive,[],1628408,,,1610612743,89,94,2021-11-06T23:17:26Z,6010000,,,0,,P. Dozier REBOUND (Off:0 Def:3),[1628408],1610612743.0,DEN,,,,,,,,,Dozier,P. Dozier,610.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,
612,PT01M54.00S,2021-11-06T23:17:33.3Z,4,REGULAR,3pt,Jump Shot,[],203932,8.360709592641262,3.6764705882352944,1610612743,92,94,2021-11-06T23:17:37Z,6020000,232.0,26.0,1,left,A. Gordon 3PT  (6 PTS) (P. Dozier 4 AST),"[203932, 1628408]",1610612743.0,DEN,,,,,,,23.31,Made,Gordon,A. Gordon,,,,,,,,6.0,P. Dozier,1628408.0,4.0,,,,,,,,,
614,PT01M29.00S,2021-11-06T23:18:02.4Z,4,REGULAR,2pt,Jump Shot,[],1629645,93.38042049934296,91.42156862745098,1610612745,92,94,2021-11-06T23:18:09Z,6040000,207.0,10.0,1,right,MISS K. Porter Jr. 20' step back Shot,[1629645],1610612745.0,HOU,step back,,,,,,20.73,Missed,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,
615,PT01M25.00S,2021-11-06T23:18:05.9Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,92,94,2021-11-06T23:18:05Z,6050000,,,0,,J. Tate REBOUND (Off:2 Def:6),[1630256],1610612745.0,HOU,,,,,,,,,Tate,J. Tate,614.0,8.0,6.0,2.0,,,,,,,,,,,,,,,,
616,PT01M14.00S,2021-11-06T23:18:17.3Z,4,REGULAR,turnover,lost ball,[],1626174,,,1610612745,92,94,2021-11-06T23:18:22Z,6060000,,,0,,C. Wood lost ball TURNOVER (4 TO),"[1626174, 1628408]",1610612745.0,HOU,,,,,,,,,Wood,C. Wood,,,,,4.0,Dozier,1628408.0,,,,,,,,,,,,,
617,PT01M14.00S,2021-11-06T23:18:17.3Z,4,REGULAR,steal,,[],1628408,,,1610612743,92,94,2021-11-06T23:18:19Z,6070000,,,0,,P. Dozier STEAL (3 STL),[1628408],1610612743.0,DEN,,,,,,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,
618,PT00M51.40S,2021-11-06T23:18:40.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203932,6.258212877792378,95.09803921568627,1610612743,95,94,2021-11-06T23:19:49Z,6080000,-225.0,6.0,1,left,A. Gordon 3PT  (9 PTS) (W. Barton 6 AST),"[203932, 203115]",1610612743.0,DEN,,,,,,,22.56,Made,Gordon,A. Gordon,,,,,,,,9.0,W. Barton,203115.0,6.0,,,,,,,,,
630,PT00M51.40S,2021-11-06T23:19:15.6Z,4,REGULAR,instantreplay,request,[],0,,,1610612745,95,94,2021-11-06T23:27:51Z,6100000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,Changed to 3-pt FG,
621,PT00M35.40S,2021-11-06T23:19:50.7Z,4,REGULAR,2pt,Jump Shot,[],1629645,79.31997371879106,50.245098039215684,1610612745,95,94,2021-11-06T23:19:59Z,6110000,1.0,142.0,1,right,MISS K. Porter Jr. 14' pullup bank Shot,[1629645],1610612745.0,HOU,pullup bank,,,,,,14.19,Missed,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,
622,PT00M33.60S,2021-11-06T23:19:52.5Z,4,REGULAR,rebound,defensive,[],1628408,,,1610612743,95,94,2021-11-06T23:19:59Z,6120000,,,0,,P. Dozier REBOUND (Off:0 Def:4),[1628408],1610612743.0,DEN,,,,,,,,,Dozier,P. Dozier,621.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,
623,PT00M12.80S,2021-11-06T23:20:13.3Z,4,REGULAR,3pt,Jump Shot,[],1628408,9.411957950065702,3.1862745098039214,1610612743,95,94,2021-11-06T23:20:20Z,6130000,234.0,36.0,1,left,MISS P. Dozier fadeaway 3PT,[1628408],1610612743.0,DEN,fadeaway,,,,,,23.69,Missed,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,
624,PT00M09.70S,2021-11-06T23:20:16.4Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,95,94,2021-11-06T23:20:20Z,6140000,,,0,,C. Wood REBOUND (Off:0 Def:17),[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,623.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,
