actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
275,PT02M59.00S,2021-10-23T01:59:16.0Z,2,REGULAR,foul,personal,['1freethrow'],203932,,,1610612759,45,41,2021-10-23T01:59:23Z,2690000,,,0,,A. Gordon shooting personal FOUL (2 PF) (Johnson 1 FT),"[203932, 1629640]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,,,,,2882.0,,,,2.0,0.0,Johnson,1629640.0,,
277,PT02M59.00S,2021-10-23T01:59:26.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,45,41,2021-10-23T02:00:09Z,2710000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M59.00S,2021-10-23T02:02:18.3Z,2,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,45,42,2021-10-23T02:02:18Z,2720000,,,0,,K. Johnson Free Throw 1 of 1 (14 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
279,PT02M53.00S,2021-10-23T02:02:28.3Z,2,REGULAR,foul,offensive,[],203999,,,1610612743,45,42,2021-10-23T02:03:03Z,2730000,,,0,,N. Jokic charge offensive FOUL (2 PF),"[203999, 1628401]",1610612743.0,DEN,charge,,,Jokic,N. Jokic,,,,,,,,,,,,,,,1627963.0,,,,2.0,0.0,White,1628401.0,,
281,PT02M53.00S,2021-10-23T02:02:28.3Z,2,REGULAR,turnover,offensive foul,[],203999,,,1610612743,45,42,2021-10-23T02:02:28Z,2750000,,,0,,N. Jokic offensive foul TURNOVER (3 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,1627963.0,3.0,,,,,,,,
284,PT02M38.00S,2021-10-23T02:02:56.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,11.514454664914586,47.549019607843135,1610612759,45,44,2021-10-23T02:03:09Z,2760000,12.0,56.0,1,left,K. Johnson driving floating Jump Shot (16 PTS) (D. White 5 AST),"[1629640, 1628401]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,5.7,Made,16.0,D. White,1628401.0,5.0,,,,,,,,,,,,,,
286,PT02M25.00S,2021-10-23T02:03:09.1Z,2,REGULAR,3pt,Jump Shot,[],1628420,92.19776609724047,4.166666666666666,1610612743,48,44,2021-10-23T02:03:14Z,2780000,-229.0,21.0,1,right,M. Morris 3PT  (5 PTS) (W. Barton 3 AST),"[1628420, 203115]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.01,Made,5.0,W. Barton,203115.0,3.0,,,,,,,,,,,,,,
288,PT02M07.00S,2021-10-23T02:03:28.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,48,44,2021-10-23T02:03:28Z,2800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M04.00S,2021-10-23T02:03:49.5Z,2,REGULAR,foul,offensive,[],1627749,,,1610612759,48,44,2021-10-23T02:03:56Z,2810000,,,0,,D. Murray offensive FOUL (2 PF),"[1627749, 1628420]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,2882.0,,,,2.0,0.0,Morris,1628420.0,,
291,PT02M04.00S,2021-10-23T02:03:49.5Z,2,REGULAR,turnover,offensive foul,[],1627749,,,1610612759,48,44,2021-10-23T02:03:49Z,2830000,,,0,,D. Murray offensive foul TURNOVER (4 TO),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,2882.0,4.0,,,,,,,,
292,PT01M47.00S,2021-10-23T02:04:12.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628420,79.05716162943496,25.245098039215684,1610612743,50,44,2021-10-23T02:04:21Z,2840000,-124.0,144.0,1,right,M. Morris 19' pullup Jump Shot (7 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,19.02,Made,7.0,,,,,,,,,,,,,,,,,
293,PT01M32.00S,2021-10-23T02:04:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,14.536793692509855,41.66666666666667,1610612759,50,44,2021-10-23T02:04:30Z,2850000,42.0,84.0,1,left,MISS D. McDermott 9' fadeaway Shot,[203926],1610612759.0,SAS,fadeaway,,,McDermott,D. McDermott,,,,,9.39,Missed,,,,,,,,,,,,,,,,,,
294,PT01M31.00S,2021-10-23T02:04:27.7Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,50,44,2021-10-23T02:04:30Z,2860000,,,0,,N. Jokic REBOUND (Off:3 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,293.0,4.0,1.0,3.0,,,,,,,,,,
295,PT01M28.00S,2021-10-23T02:04:31.9Z,2,REGULAR,turnover,lost ball,[],1629008,,,1610612743,50,44,2021-10-23T02:04:36Z,2870000,,,0,,M. Porter Jr. lost ball TURNOVER (1 TO),"[1629008, 1629640]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,1.0,Johnson,1629640.0,,,,,,
296,PT01M28.00S,2021-10-23T02:04:31.9Z,2,REGULAR,steal,,[],1629640,,,1610612759,50,44,2021-10-23T02:11:50Z,2880000,,,0,,K. Johnson STEAL (2 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M14.00S,2021-10-23T02:04:45.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628401,6.652431011826544,47.05882352941176,1610612759,50,46,2021-10-23T02:04:50Z,2890000,15.0,10.0,1,left,D. White cutting Layup (7 PTS) (J. Poeltl 1 AST),"[1628401, 1627751]",1610612759.0,SAS,cutting,,,White,D. White,,,,,1.78,Made,7.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
299,PT01M06.00S,2021-10-23T02:04:52.8Z,2,REGULAR,3pt,Jump Shot,[],203115,91.01511169513797,96.32352941176471,1610612743,53,46,2021-10-23T02:05:00Z,2910000,232.0,32.0,1,right,W. Barton 3PT  (8 PTS) (M. Morris 1 AST),"[203115, 1628420]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,23.38,Made,8.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,
301,PT00M53.90S,2021-10-23T02:05:07.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.389618922470433,54.166666666666664,1610612759,53,48,2021-10-23T02:05:13Z,2930000,-21.0,8.0,1,left,J. Poeltl cutting Layup (4 PTS) (D. Murray 3 AST),"[1627751, 1627749]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,2.21,Made,4.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,
303,PT00M42.00S,2021-10-23T02:05:23.6Z,2,REGULAR,turnover,traveling,[],1628420,,,1610612743,53,48,2021-10-23T02:05:32Z,2950000,,,0,,M. Morris traveling TURNOVER (1 TO),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,200834.0,1.0,,,,,,,,
304,PT00M42.00S,2021-10-23T02:05:28.4Z,2,REGULAR,substitution,out,[],1629008,,,1610612759,53,48,2021-10-23T02:05:36Z,2960000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M42.00S,2021-10-23T02:05:28.4Z,2,REGULAR,substitution,in,[],1628408,,,1610612759,53,48,2021-10-23T02:05:36Z,2970000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M31.70S,2021-10-23T02:05:56.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627749,10.200394218134035,44.85294117647059,1610612759,53,48,2021-10-23T02:06:05Z,2980000,26.0,43.0,1,left,MISS D. Murray turnaround Shot,[1627749],1610612759.0,SAS,turnaround,,,Murray,D. Murray,,,,,5.04,Missed,,,,,,,,,,,,,,,,,,
307,PT00M30.70S,2021-10-23T02:05:57.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,53,48,2021-10-23T02:06:05Z,2990000,,,0,,N. Jokic REBOUND (Off:3 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,306.0,5.0,2.0,3.0,,,,,,,,,,
308,PT00M30.70S,2021-10-23T02:05:59.4Z,2,REGULAR,foul,personal,[],1627749,,,1610612743,53,48,2021-10-23T02:06:20Z,3000000,,,0,,D. Murray personal FOUL (3 PF),"[1627749, 203999]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,200834.0,,,,3.0,0.0,Jokic,203999.0,,
310,PT00M30.70S,2021-10-23T02:06:10.9Z,2,REGULAR,substitution,out,[],1627749,,,1610612743,53,48,2021-10-23T02:06:15Z,3020000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M30.70S,2021-10-23T02:06:10.9Z,2,REGULAR,substitution,in,[],1629022,,,1610612743,53,48,2021-10-23T02:06:15Z,3030000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M18.70S,2021-10-23T02:06:41.7Z,2,REGULAR,turnover,out-of-bounds,[],1628420,,,1610612743,53,48,2021-10-23T02:06:49Z,3040000,,,0,,M. Morris bad pass out-of-bounds TURNOVER (2 TO),[1628420],1610612743.0,DEN,bad pass,,,Morris,M. Morris,,,,,,,,,,,,,,,1627963.0,2.0,,,,,,,,
313,PT00M18.10S,2021-10-23T02:06:46.2Z,2,REGULAR,substitution,out,[],1628420,,,1610612759,53,48,2021-10-23T02:06:58Z,3050000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M18.10S,2021-10-23T02:06:46.2Z,2,REGULAR,substitution,out,[],203999,,,1610612759,53,48,2021-10-23T02:06:58Z,3060000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M18.10S,2021-10-23T02:06:46.2Z,2,REGULAR,substitution,in,[],201145,,,1610612759,53,48,2021-10-23T02:06:58Z,3070000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M18.10S,2021-10-23T02:06:46.2Z,2,REGULAR,substitution,in,[],1630267,,,1610612759,53,48,2021-10-23T02:06:58Z,3080000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M02.10S,2021-10-23T02:07:23.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629640,10.988830486202366,28.431372549019606,1610612759,53,50,2021-10-23T02:07:29Z,3090000,108.0,51.0,1,left,K. Johnson 11' turnaround bank Jump Shot (18 PTS),[1629640],1610612759.0,SAS,turnaround bank,,,Johnson,K. Johnson,,,,,11.92,Made,18.0,,,,,,,,,,,,,,,,,
318,PT00M00.10S,2021-10-23T02:07:29.5Z,2,REGULAR,3pt,Jump Shot,[],1630267,34.773324572930356,82.1078431372549,1610612743,53,50,2021-10-23T02:08:05Z,3100000,161.0,561.0,1,right,MISS F. Campazzo 58' running 3PT,[1630267],1610612743.0,DEN,running,,,Campazzo,F. Campazzo,,,,,58.31,Missed,,,,,,,,,,,,,,,,,,
319,PT00M00.10S,2021-10-23T02:07:29.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,53,50,2021-10-23T02:08:05Z,3110000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,318.0,,,,,,,,,,,,,
320,PT00M00.00S,2021-10-23T02:07:41.5Z,2,REGULAR,period,end,[],0,,,1610612743,53,50,2021-10-23T02:07:41Z,3120000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-10-23T02:22:13.0Z,3,REGULAR,substitution,out,['startperiod'],1628408,,,1610612743,53,50,2021-10-23T02:22:54Z,3130000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-10-23T02:22:13.0Z,3,REGULAR,substitution,out,['startperiod'],201145,,,1610612743,53,50,2021-10-23T02:22:54Z,3140000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-10-23T02:22:13.0Z,3,REGULAR,substitution,out,['startperiod'],1630267,,,1610612743,53,50,2021-10-23T02:22:54Z,3150000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-10-23T02:22:13.0Z,3,REGULAR,substitution,out,['startperiod'],1629022,,,1610612743,53,50,2021-10-23T02:22:54Z,3160000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-10-23T02:22:13.0Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612743,53,50,2021-10-23T02:22:54Z,3170000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-10-23T02:22:13.0Z,3,REGULAR,substitution,in,['startperiod'],203999,,,1610612743,53,50,2021-10-23T02:22:54Z,3180000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-10-23T02:22:13.0Z,3,REGULAR,substitution,in,['startperiod'],1628420,,,1610612743,53,50,2021-10-23T02:22:54Z,3190000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-10-23T02:22:13.0Z,3,REGULAR,substitution,in,['startperiod'],1629008,,,1610612743,53,50,2021-10-23T02:22:54Z,3200000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-10-23T02:22:13.0Z,3,REGULAR,substitution,in,['startperiod'],1627854,,,1610612743,53,50,2021-10-23T02:22:54Z,3210000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2021-10-23T02:22:13.0Z,3,REGULAR,substitution,in,['startperiod'],1627749,,,1610612743,53,50,2021-10-23T02:22:54Z,3220000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-10-23T02:22:56.1Z,3,REGULAR,period,start,[],0,,,1610612759,53,50,2021-10-23T02:22:56Z,3230000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M48.00S,2021-10-23T02:23:08.8Z,3,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612759,53,50,2021-10-23T02:23:58Z,3240000,,,0,,J. Poeltl bad pass out-of-bounds TURNOVER (1 TO),[1627751],1610612759.0,SAS,bad pass,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1627963.0,1.0,,,,,,,,
333,PT11M28.00S,2021-10-23T02:23:34.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,6.389618922470433,50.245098039215684,1610612743,55,50,2021-10-23T02:24:41Z,3250000,-1.0,8.0,1,left,A. Gordon alley-oop Layup (6 PTS) (N. Jokic 4 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,0.77,Made,6.0,N. Jokic,203999.0,4.0,,,,,,,,,,,,,,
335,PT11M18.00S,2021-10-23T02:23:50.4Z,3,REGULAR,foul,personal,[],1629008,,,1610612759,55,50,2021-10-23T02:24:12Z,3270000,,,0,,M. Porter Jr. personal FOUL (3 PF),"[1629008, 1627751]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Poeltl,1627751.0,,
337,PT11M12.00S,2021-10-23T02:24:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,94.1688567674113,44.36274509803921,1610612759,55,50,2021-10-23T02:24:27Z,3290000,-28.0,2.0,1,right,MISS D. White driving Layup,[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,2.83,Missed,,,,,,,,,,,,,,,,,,
338,PT11M07.00S,2021-10-23T02:24:13.3Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,55,50,2021-10-23T02:24:27Z,3300000,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,337.0,4.0,3.0,1.0,,,,,,,,,,
339,PT11M07.00S,2021-10-23T02:24:13.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612759,55,52,2021-10-23T02:24:13Z,3310000,0.0,0.0,1,right,J. Poeltl putback DUNK (6 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,
340,PT10M50.00S,2021-10-23T02:24:31.4Z,3,REGULAR,3pt,Jump Shot,[],1629008,32.013797634691194,49.754901960784316,1610612743,55,52,2021-10-23T02:24:37Z,3320000,1.0,248.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,
341,PT10M45.00S,2021-10-23T02:24:36.4Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,55,52,2021-10-23T02:24:37Z,3330000,,,0,,D. Murray REBOUND (Off:1 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,340.0,3.0,2.0,1.0,,,,,,,,,,
342,PT10M38.00S,2021-10-23T02:24:42.9Z,3,REGULAR,2pt,Jump Shot,[],1629640,79.58278580814718,50.245098039215684,1610612759,55,54,2021-10-23T02:24:47Z,3340000,1.0,139.0,1,right,K. Johnson 13' pullup Jump Shot (20 PTS),[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,13.94,Made,20.0,,,,,,,,,,,,,,,,,
343,PT10M20.00S,2021-10-23T02:25:01.3Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,55,54,2021-10-23T02:25:07Z,3350000,,,0,,N. Jokic bad pass TURNOVER (4 TO),"[203999, 1627749]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,4.0,Murray,1627749.0,,,,,,
344,PT10M20.00S,2021-10-23T02:25:01.3Z,3,REGULAR,steal,,[],1627749,,,1610612759,55,54,2021-10-23T02:25:03Z,3360000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
345,PT10M17.00S,2021-10-23T02:25:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,92.06636005256242,54.90196078431373,1610612759,55,56,2021-10-23T02:25:13Z,3370000,25.0,22.0,1,right,D. Murray running Layup (8 PTS),[1627749],1610612759.0,SAS,running,,,Murray,D. Murray,,,,,3.3,Made,8.0,,,,,,,,,,,,,,,,,
346,PT09M58.00S,2021-10-23T02:25:22.5Z,3,REGULAR,3pt,Jump Shot,[],203115,29.77989487516426,25.98039215686275,1610612743,55,56,2021-10-23T02:25:29Z,3380000,120.0,227.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
347,PT09M56.00S,2021-10-23T02:25:24.5Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,55,56,2021-10-23T02:25:29Z,3390000,,,0,,N. Jokic REBOUND (Off:4 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,346.0,6.0,2.0,4.0,,,,,,,,,,
348,PT09M50.00S,2021-10-23T02:25:32.4Z,3,REGULAR,turnover,bad pass,[],1628420,,,1610612743,55,56,2021-10-23T02:25:36Z,3400000,,,0,,M. Morris bad pass TURNOVER (3 TO),"[1628420, 1627749]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,3.0,Murray,1627749.0,,,,,,
349,PT09M50.00S,2021-10-23T02:25:32.4Z,3,REGULAR,steal,,[],1627749,,,1610612759,55,56,2021-10-23T02:25:33Z,3410000,,,0,,D. Murray STEAL (2 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
350,PT09M45.00S,2021-10-23T02:25:36.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627749,71.30420499342969,24.509803921568626,1610612759,55,59,2021-10-23T02:25:43Z,3420000,-127.0,217.0,1,right,D. Murray 25' 3PT  (11 PTS) (K. Johnson 2 AST),"[1627749, 1629640]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,25.19,Made,11.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,
352,PT09M43.00S,2021-10-23T02:25:43.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,55,59,2021-10-23T02:25:43Z,3440000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT09M43.00S,2021-10-23T02:28:07.9Z,3,REGULAR,substitution,out,[],1627854,,,1610612743,55,59,2021-10-23T02:28:24Z,3450000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M43.00S,2021-10-23T02:28:07.9Z,3,REGULAR,substitution,in,[],203926,,,1610612743,55,59,2021-10-23T02:28:24Z,3460000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
355,PT09M25.00S,2021-10-23T02:28:47.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.85742444152431,35.049019607843135,1610612743,57,59,2021-10-23T02:29:07Z,3470000,75.0,50.0,1,left,N. Jokic 8' turnaround Hook (15 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,8.98,Made,15.0,,,,,,,,,,,,,,,,,
356,PT09M10.00S,2021-10-23T02:29:01.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,82.86793692509855,50.49019607843137,1610612759,57,61,2021-10-23T02:29:12Z,3480000,2.0,109.0,1,right,J. Poeltl 10' floating Jump Shot (8 PTS) (D. White 6 AST),"[1627751, 1628401]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,10.85,Made,8.0,D. White,1628401.0,6.0,,,,,,,,,,,,,,
358,PT08M54.00S,2021-10-23T02:29:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,6.258212877792378,54.41176470588235,1610612743,59,61,2021-10-23T02:29:23Z,3500000,-22.0,6.0,1,left,M. Morris driving Layup (9 PTS),[1628420],1610612743.0,DEN,driving,,,Morris,M. Morris,,,,,2.3,Made,9.0,,,,,,,,,,,,,,,,,
359,PT08M32.00S,2021-10-23T02:29:39.7Z,3,REGULAR,3pt,Jump Shot,[],203926,91.93495400788436,3.431372549019608,1610612759,59,61,2021-10-23T02:29:44Z,3510000,-233.0,23.0,1,right,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,
360,PT08M29.00S,2021-10-23T02:29:42.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,59,61,2021-10-23T02:29:44Z,3520000,,,0,,N. Jokic REBOUND (Off:4 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,359.0,7.0,3.0,4.0,,,,,,,,,,
361,PT08M23.00S,2021-10-23T02:29:49.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,9.280551905387648,47.05882352941176,1610612743,59,61,2021-10-23T02:29:54Z,3530000,15.0,35.0,1,left,MISS W. Barton driving finger roll Layup,[203115],1610612743.0,DEN,driving finger roll,,,Barton,W. Barton,,,,,3.77,Missed,,,,,,,,,,,,,,,,,,
362,PT08M18.00S,2021-10-23T02:29:54.7Z,3,REGULAR,rebound,offensive,[],203115,,,1610612743,59,61,2021-10-23T02:29:54Z,3540000,,,0,,W. Barton REBOUND (Off:1 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,361.0,3.0,2.0,1.0,,,,,,,,,,
363,PT08M18.00S,2021-10-23T02:29:53.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203115,5.590000152587891,50.0,1610612743,61,61,2021-10-23T02:29:53Z,3550000,0.0,0.0,1,left,W. Barton tip Layup (10 PTS),[203115],1610612743.0,DEN,tip,,,Barton,W. Barton,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,
364,PT08M03.00S,2021-10-23T02:30:08.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,81.15965834428384,39.950980392156865,1610612759,61,63,2021-10-23T02:30:14Z,3560000,-50.0,125.0,1,right,D. Murray 13' Jump Shot (13 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,13.43,Made,13.0,,,,,,,,,,,,,,,,,
365,PT07M44.00S,2021-10-23T02:30:27.9Z,3,REGULAR,2pt,Jump Shot,[],203115,18.610381077529567,25.0,1610612743,61,63,2021-10-23T02:30:36Z,3570000,125.0,122.0,1,left,MISS W. Barton 17' fadeaway Shot,[203115],1610612743.0,DEN,fadeaway,,,Barton,W. Barton,,,,,17.49,Missed,,,,,,,,,,,,,,,,,,
366,PT07M41.00S,2021-10-23T02:30:30.9Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,61,63,2021-10-23T02:30:36Z,3580000,,,0,,D. Murray REBOUND (Off:1 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,365.0,4.0,3.0,1.0,,,,,,,,,,
