actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
459,PT10M46.00S,2021-11-19T03:46:51.3Z,4,REGULAR,steal,,[],1630210,,,1610612743,69,91,2021-11-19T03:55:28Z,4510000,,,0,,M. Howard STEAL (1 STL),[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,
460,PT10M46.00S,2021-11-19T03:46:53.2Z,4,REGULAR,foul,personal,[],203552,,,1610612743,69,91,2021-11-19T03:47:03Z,4520000,,,0,,S. Curry take personal FOUL (3 PF),"[203552, 203085]",1610612755.0,PHI,take,,,Curry,S. Curry,,,,,,,,,,,,,,,2003.0,,3.0,0.0,Rivers,203085.0,,,,
462,PT10M46.00S,2021-11-19T03:47:00.0Z,4,REGULAR,substitution,out,[],1628408,,,1610612743,69,91,2021-11-19T03:47:04Z,4540000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
463,PT10M46.00S,2021-11-19T03:47:00.0Z,4,REGULAR,substitution,in,[],203115,,,1610612743,69,91,2021-11-19T03:47:04Z,4550000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
464,PT10M34.00S,2021-11-19T03:47:26.0Z,4,REGULAR,turnover,lost ball,[],1630538,,,1610612743,69,91,2021-11-19T03:50:06Z,4560000,,,0,,B. Hyland lost ball TURNOVER (2 TO),"[1630538, 1629646]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,2.0,,,,,,,Bassey,1629646.0
465,PT10M34.00S,2021-11-19T03:47:26.0Z,4,REGULAR,steal,,[],1629646,,,1610612755,69,91,2021-11-19T03:48:26Z,4570000,,,0,,C. Bassey STEAL (1 STL),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
466,PT10M18.00S,2021-11-19T03:47:42.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629646,68.41327201051249,30.392156862745097,1610612755,69,91,2021-11-19T03:47:48Z,4580000,-98.0,244.0,1,right,MISS C. Bassey 26' 3PT,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,
467,PT10M17.00S,2021-11-19T03:47:45.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,69,91,2021-11-19T03:47:45Z,4590000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,466.0,,,,,,,,,,,,,,,,,
468,PT10M17.00S,2021-11-19T03:47:46.0Z,4,REGULAR,substitution,out,[],1630538,,,1610612743,69,91,2021-11-19T03:47:50Z,4600000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
469,PT10M17.00S,2021-11-19T03:47:46.0Z,4,REGULAR,substitution,in,[],1628420,,,1610612743,69,91,2021-11-19T03:47:50Z,4610000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
470,PT10M04.00S,2021-11-19T03:48:09.5Z,4,REGULAR,3pt,Jump Shot,[],203085,7.178055190538765,96.07843137254902,1610612743,72,91,2021-11-19T03:48:21Z,4620000,-230.0,15.0,1,left,A. Rivers 3PT  (3 PTS) (W. Barton 7 AST),"[203085, 203115]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,23.09,Made,,,,,3.0,W. Barton,203115.0,7.0,,,,,,,,,,
472,PT09M48.00S,2021-11-19T03:48:27.0Z,4,REGULAR,turnover,out-of-bounds,[],1629003,,,1610612755,72,91,2021-11-19T03:48:34Z,4640000,,,0,,S. Milton bad pass out-of-bounds TURNOVER (2 TO),[1629003],1610612755.0,PHI,bad pass,,,Milton,S. Milton,,,,,,,,,,,,,,,1628951.0,2.0,,,,,,,,
473,PT09M39.00S,2021-11-19T03:48:40.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628420,6.258212877792378,56.86274509803921,1610612743,74,91,2021-11-19T03:48:47Z,4650000,-34.0,6.0,1,left,M. Morris driving Layup (9 PTS),[1628420],1610612743.0,DEN,driving,,,Morris,M. Morris,,,,,3.49,Made,,,,,9.0,,,,,,,,,,,,,
474,PT09M39.00S,2021-11-19T03:48:44.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,74,91,2021-11-19T03:48:44Z,4660000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT09M39.00S,2021-11-19T03:51:38.3Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612755,74,91,2021-11-19T03:51:38Z,4670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT09M28.00S,2021-11-19T03:51:55.9Z,4,REGULAR,turnover,lost ball,[],1627777,,,1610612755,74,91,2021-11-19T03:52:02Z,4680000,,,0,,G. Niang lost ball TURNOVER (2 TO),"[1627777, 203210]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,2.0,,,,,,,Green,203210.0
477,PT09M28.00S,2021-11-19T03:51:55.9Z,4,REGULAR,steal,,[],203210,,,1610612743,74,91,2021-11-19T03:51:58Z,4690000,,,0,,J. Green STEAL (1 STL),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
478,PT09M28.00S,2021-11-19T03:51:59.1Z,4,REGULAR,foul,personal,[],1627777,,,1610612743,74,91,2021-11-19T03:52:13Z,4700000,,,0,,G. Niang take personal FOUL (3 PF),"[1627777, 203210]",1610612755.0,PHI,take,,,Niang,G. Niang,,,,,,,,,,,,,,,1628951.0,,3.0,0.0,Green,203210.0,,,,
480,PT09M17.00S,2021-11-19T03:52:15.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630210,23.866622864651774,55.392156862745104,1610612743,74,91,2021-11-19T03:52:20Z,4720000,-27.0,172.0,1,left,MISS M. Howard 17' pullup Shot,[1630210],1610612743.0,DEN,pullup,,,Howard,M. Howard,,,,,17.39,Missed,,,,,,,,,,,,,,,,,,
481,PT09M14.00S,2021-11-19T03:52:18.4Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,74,91,2021-11-19T03:52:20Z,4730000,,,0,,F. Korkmaz REBOUND (Off:0 Def:3),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,480.0,3.0,3.0,0.0,,,,,,,,,,,,,,
482,PT08M59.00S,2021-11-19T03:52:32.9Z,4,REGULAR,2pt,Jump Shot,[],203552,73.80091984231275,76.9607843137255,1610612755,74,93,2021-11-19T03:52:44Z,4740000,135.0,194.0,1,right,S. Curry 23' pullup Jump Shot (20 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,23.61,Made,,,,,20.0,,,,,,,,,,,,,
483,PT08M42.00S,2021-11-19T03:52:49.7Z,4,REGULAR,2pt,Jump Shot,[],1628420,22.026938239159,54.166666666666664,1610612743,74,93,2021-11-19T03:52:55Z,4750000,-21.0,155.0,1,left,MISS M. Morris 15' step back Shot,[1628420],1610612743.0,DEN,step back,,,Morris,M. Morris,,,,,15.6,Missed,,,,,,,,,,,,,,,,,,
484,PT08M39.00S,2021-11-19T03:52:53.1Z,4,REGULAR,rebound,offensive,[],203085,,,1610612743,74,93,2021-11-19T03:52:53Z,4760000,,,0,,A. Rivers REBOUND (Off:2 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,483.0,3.0,1.0,2.0,,,,,,,,,,,,,,
485,PT08M38.00S,2021-11-19T03:52:54.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203085,21.107095926412615,91.66666666666666,1610612743,74,93,2021-11-19T03:52:58Z,4770000,-208.0,146.0,1,left,MISS A. Rivers 25' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
486,PT08M38.00S,2021-11-19T03:52:54.1Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,74,93,2021-11-19T03:52:58Z,4780000,,,0,,F. Korkmaz REBOUND (Off:0 Def:4),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,485.0,4.0,4.0,0.0,,,,,,,,,,,,,,
487,PT08M29.00S,2021-11-19T03:53:02.7Z,4,REGULAR,3pt,Jump Shot,[],203552,63.6826544021025,39.46078431372549,1610612755,74,93,2021-11-19T03:54:36Z,4790000,-53.0,289.0,1,right,MISS S. Curry 29' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,29.37,Missed,,,,,,,,,,,,,,,,,,
488,PT08M29.00S,2021-11-19T03:53:02.7Z,4,REGULAR,rebound,defensive,[],1630210,,,1610612743,74,93,2021-11-19T03:54:27Z,4800000,,,0,,M. Howard REBOUND (Off:0 Def:1),[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,487.0,1.0,1.0,0.0,,,,,,,,,,,,,,
489,PT08M22.00S,2021-11-19T03:53:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,11.12023653088042,40.68627450980392,1610612743,74,93,2021-11-19T03:53:29Z,4810000,47.0,52.0,1,left,MISS M. Morris 6' driving finger roll Layup - blocked,"[1628420, 1627777]",1610612743.0,DEN,driving finger roll,,,Morris,M. Morris,,,,,6.98,Missed,,,,,,,,,,,,,,,Niang,1627777.0,,
490,PT08M22.00S,2021-11-19T03:53:17.5Z,4,REGULAR,block,,[],1627777,,,1610612743,74,93,2021-11-19T03:53:21Z,4820000,,,0,,G. Niang BLOCK (1 BLK),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
491,PT08M22.00S,2021-11-19T03:53:17.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,74,93,2021-11-19T03:53:29Z,4830000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,489.0,,,,,,,,,,,,,,,,,
492,PT08M22.00S,2021-11-19T03:53:22.8Z,4,REGULAR,substitution,out,[],1630210,,,1610612743,74,93,2021-11-19T03:53:28Z,4840000,,,0,,SUB out: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,
493,PT08M22.00S,2021-11-19T03:53:22.8Z,4,REGULAR,substitution,in,[],203999,,,1610612743,74,93,2021-11-19T03:53:28Z,4850000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
494,PT08M17.00S,2021-11-19T03:53:38.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203210,31.882391590013142,37.00980392156863,1610612743,77,93,2021-11-19T03:53:44Z,4860000,65.0,247.0,1,left,J. Green 25' 3PT  (6 PTS) (W. Barton 8 AST),"[203210, 203115]",1610612743.0,DEN,,,,Green,J. Green,,,,,25.56,Made,,,,,6.0,W. Barton,203115.0,8.0,,,,,,,,,,
496,PT07M53.00S,2021-11-19T03:54:01.9Z,4,REGULAR,turnover,bad pass,[],203552,,,1610612755,77,93,2021-11-19T03:59:37Z,4880000,,,0,,S. Curry bad pass TURNOVER (2 TO),"[203552, 1628420]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,2.0,,,,,,,Morris,1628420.0
497,PT07M53.00S,2021-11-19T03:54:01.9Z,4,REGULAR,steal,,[],1628420,,,1610612743,77,93,2021-11-19T03:54:03Z,4890000,,,0,,M. Morris STEAL (2 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
498,PT07M51.00S,2021-11-19T03:54:04.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628420,7.440867279894875,47.549019607843135,1610612743,79,93,2021-11-19T03:54:42Z,4900000,12.0,17.0,1,left,M. Morris running finger roll Layup (11 PTS),[1628420],1610612743.0,DEN,running finger roll,,,Morris,M. Morris,,,,,2.13,Made,,,,,11.0,,,,,,,,,,,,,
499,PT07M48.00S,2021-11-19T03:54:14.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,79,93,2021-11-19T03:54:14Z,4910000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT07M48.00S,2021-11-19T03:56:28.2Z,4,REGULAR,substitution,out,[],203210,,,1610612755,79,93,2021-11-19T03:56:51Z,4920000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
501,PT07M48.00S,2021-11-19T03:56:28.2Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,79,93,2021-11-19T03:56:51Z,4930000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
502,PT07M48.00S,2021-11-19T03:56:28.2Z,4,REGULAR,substitution,out,[],1627788,,,1610612755,79,93,2021-11-19T03:56:51Z,4940000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
503,PT07M48.00S,2021-11-19T03:56:28.2Z,4,REGULAR,substitution,in,[],203932,,,1610612755,79,93,2021-11-19T03:56:51Z,4950000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
504,PT07M48.00S,2021-11-19T03:56:28.2Z,4,REGULAR,substitution,in,[],202699,,,1610612755,79,93,2021-11-19T03:56:51Z,4960000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
505,PT07M48.00S,2021-11-19T03:56:28.2Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,79,93,2021-11-19T03:56:51Z,4970000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
506,PT07M30.00S,2021-11-19T03:57:14.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,84.57621550591328,54.166666666666664,1610612755,79,95,2021-11-19T03:57:19Z,4980000,21.0,92.0,1,right,T. Harris 9' driving floating Jump Shot (15 PTS),[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,9.48,Made,,,,,15.0,,,,,,,,,,,,,
507,PT07M13.00S,2021-11-19T03:57:30.5Z,4,REGULAR,2pt,Jump Shot,[],203999,23.078186596583443,55.392156862745104,1610612743,79,95,2021-11-19T03:57:37Z,4990000,-27.0,164.0,1,left,MISS N. Jokic 16' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,16.66,Missed,,,,,,,,,,,,,,,,,,
508,PT07M10.00S,2021-11-19T03:57:33.5Z,4,REGULAR,rebound,offensive,[],203932,,,1610612743,79,95,2021-11-19T03:57:37Z,5000000,,,0,,A. Gordon REBOUND (Off:3 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,507.0,4.0,1.0,3.0,,,,,,,,,,,,,,
509,PT07M01.00S,2021-11-19T03:57:43.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203085,7.703679369250986,45.588235294117645,1610612743,81,95,2021-11-19T03:57:47Z,5010000,22.0,20.0,1,left,A. Rivers Layup (5 PTS) (N. Jokic 7 AST),"[203085, 203999]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,2.97,Made,,,,,5.0,N. Jokic,203999.0,7.0,,,,,,,,,,
511,PT06M40.00S,2021-11-19T03:58:05.7Z,4,REGULAR,foul,personal,['2freethrow'],203999,,,1610612755,81,95,2021-11-19T03:58:25Z,5030000,,,0,,N. Jokic shooting personal FOUL (3 PF) (Bassey 2 FT),"[203999, 1629646]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,202053.0,,3.0,0.0,Bassey,1629646.0,,,,
513,PT06M40.00S,2021-11-19T03:58:36.7Z,4,REGULAR,freethrow,1 of 2,[],1629646,,,1610612755,81,95,2021-11-19T03:58:36Z,5050000,,,0,,MISS C. Bassey Free Throw 1 of 2,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,Missed,,,,,,,,,,,,,,,,,,
514,PT06M40.00S,2021-11-19T03:58:36.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,81,95,2021-11-19T03:58:36Z,5060000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,513.0,,,,,,,,,,,,,,,,,
515,PT06M40.00S,2021-11-19T03:58:55.9Z,4,REGULAR,freethrow,2 of 2,[],1629646,,,1610612755,81,96,2021-11-19T03:58:55Z,5070000,,,0,,C. Bassey Free Throw 2 of 2 (12 PTS),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
516,PT06M17.00S,2021-11-19T03:59:21.1Z,4,REGULAR,2pt,Jump Shot,[],203932,6.389618922470433,75.73529411764706,1610612743,81,96,2021-11-19T03:59:30Z,5080000,-129.0,8.0,1,left,MISS A. Gordon 12' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,12.89,Missed,,,,,,,,,,,,,,,,,,
517,PT06M15.00S,2021-11-19T03:59:23.1Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,81,96,2021-11-19T03:59:30Z,5090000,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,516.0,4.0,4.0,0.0,,,,,,,,,,,,,,
518,PT06M04.00S,2021-11-19T03:59:35.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,92.59198423127464,51.71568627450981,1610612755,81,98,2021-11-19T03:59:43Z,5100000,9.0,17.0,1,right,T. Harris driving DUNK (17 PTS),[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,1.91,Made,,,,,17.0,,,,,,,,,,,,,
519,PT06M04.00S,2021-11-19T03:59:43.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,81,98,2021-11-19T03:59:43Z,5110000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M04.00S,2021-11-19T04:00:48.6Z,4,REGULAR,substitution,out,[],203932,,,1610612743,81,98,2021-11-19T04:01:03Z,5120000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M04.00S,2021-11-19T04:00:48.6Z,4,REGULAR,substitution,out,[],1629646,,,1610612743,81,98,2021-11-19T04:01:03Z,5130000,,,0,,SUB out: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M04.00S,2021-11-19T04:00:48.6Z,4,REGULAR,substitution,in,[],1628408,,,1610612743,81,98,2021-11-19T04:01:03Z,5140000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
523,PT06M04.00S,2021-11-19T04:00:48.6Z,4,REGULAR,substitution,in,[],203083,,,1610612743,81,98,2021-11-19T04:01:03Z,5150000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
524,PT05M46.00S,2021-11-19T04:01:21.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,81,98,2021-11-19T04:01:21Z,5160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT05M40.00S,2021-11-19T04:01:35.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203085,7.35873850197109,54.92493872549019,1610612743,81,98,2021-11-19T04:03:59Z,5165000,-25.0,17.0,1,left,MISS A. Rivers reverse Layup,[203085],1610612743.0,DEN,reverse,,,Rivers,A. Rivers,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,
540,PT05M40.00S,2021-11-19T04:01:35.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,81,98,2021-11-19T04:03:59Z,5167500,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,,
525,PT05M40.00S,2021-11-19T04:01:49.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,81,98,2021-11-19T04:02:23Z,5170000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,
526,PT05M18.00S,2021-11-19T04:02:23.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,86.94152431011827,62.00980392156863,1610612755,81,98,2021-11-19T04:02:28Z,5180000,60.0,70.0,1,right,MISS T. Harris 9' turnaround fadeaway Shot,[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,9.23,Missed,,,,,,,,,,,,,,,,,,
527,PT05M16.00S,2021-11-19T04:02:25.9Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,81,98,2021-11-19T04:02:28Z,5190000,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,526.0,9.0,8.0,1.0,,,,,,,,,,,,,,
528,PT05M10.00S,2021-11-19T04:02:31.6Z,4,REGULAR,3pt,Jump Shot,[],203115,29.77989487516426,26.225490196078432,1610612743,81,98,2021-11-19T04:02:38Z,5200000,119.0,227.0,1,left,MISS W. Barton 25' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
529,PT05M07.00S,2021-11-19T04:02:34.6Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,81,98,2021-11-19T04:02:38Z,5210000,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,528.0,5.0,5.0,0.0,,,,,,,,,,,,,,
530,PT04M55.00S,2021-11-19T04:02:47.1Z,4,REGULAR,2pt,Jump Shot,[],203552,86.41590013140605,26.225490196078432,1610612755,81,98,2021-11-19T04:02:51Z,5220000,-119.0,75.0,1,right,MISS S. Curry 14' driving floating bank Shot,[203552],1610612755.0,PHI,driving floating bank,,,Curry,S. Curry,,,,,14.07,Missed,,,,,,,,,,,,,,,,,,
531,PT04M52.00S,2021-11-19T04:02:50.1Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,81,98,2021-11-19T04:02:51Z,5230000,,,0,,N. Jokic REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,530.0,10.0,9.0,1.0,,,,,,,,,,,,,,
532,PT04M46.00S,2021-11-19T04:02:55.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628408,12.697109067017081,39.46078431372549,1610612743,81,98,2021-11-19T04:03:00Z,5240000,53.0,67.0,1,left,MISS P. Dozier 8' turnaround fadeaway Shot,[1628408],1610612743.0,DEN,turnaround fadeaway,,,Dozier,P. Dozier,,,,,8.52,Missed,,,,,,,,,,,,,,,,,,
533,PT04M44.00S,2021-11-19T04:02:57.0Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,81,98,2021-11-19T04:03:00Z,5250000,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,532.0,6.0,6.0,0.0,,,,,,,,,,,,,,
534,PT04M32.00S,2021-11-19T04:03:09.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.38042049934296,55.14705882352941,1610612755,81,100,2021-11-19T04:03:15Z,5260000,26.0,10.0,1,right,T. Maxey driving finger roll Layup (19 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,2.75,Made,,,,,19.0,,,,,,,,,,,,,
535,PT04M25.00S,2021-11-19T04:03:21.2Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612743,81,100,2021-11-19T04:03:32Z,5270000,,,0,,A. Drummond shooting personal FOUL (5 PF) (Jokic 2 FT),"[203083, 203999]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,,202053.0,,5.0,0.0,Jokic,203999.0,,,,
537,PT04M25.00S,2021-11-19T04:03:43.6Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,81,100,2021-11-19T04:03:43Z,5290000,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,
538,PT04M25.00S,2021-11-19T04:03:43.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,81,100,2021-11-19T04:03:43Z,5300000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,537.0,,,,,,,,,,,,,,,,,
541,PT04M25.00S,2021-11-19T04:04:00.7Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,82,100,2021-11-19T04:04:00Z,5310000,,,0,,N. Jokic Free Throw 2 of 2 (30 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
542,PT04M23.00S,2021-11-19T04:04:05.6Z,4,REGULAR,foul,personal,[],1628420,,,1610612755,82,100,2021-11-19T04:04:16Z,5320000,,,0,,M. Morris take personal FOUL (4 PF),"[1628420, 1630178]",1610612743.0,DEN,take,,,Morris,M. Morris,,,,,,,,,,,,,,,202053.0,,4.0,0.0,Maxey,1630178.0,,,,
544,PT04M23.00S,2021-11-19T04:04:15.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,82,100,2021-11-19T04:04:15Z,5340000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT04M23.00S,2021-11-19T04:05:13.2Z,4,REGULAR,substitution,out,[],203115,,,1610612755,82,100,2021-11-19T04:05:32Z,5350000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
546,PT04M23.00S,2021-11-19T04:05:13.2Z,4,REGULAR,substitution,out,[],1628420,,,1610612755,82,100,2021-11-19T04:05:32Z,5360000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
