actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
357,PT08M28.00S,2022-04-06T02:27:46.6Z,3,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,54,68,2022-04-06T02:27:46Z,3530000,,,0,,MISS T. Jones Free Throw 1 of 2,[1630200],1610612759.0,SAS,,,,,,,,Missed,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
358,PT08M28.00S,2022-04-06T02:27:46.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,54,68,2022-04-06T02:27:46Z,3540000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,357.0,,,,,,,,,,
359,PT08M28.00S,2022-04-06T02:28:00.5Z,3,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,54,68,2022-04-06T02:28:00Z,3550000,,,0,,MISS T. Jones Free Throw 2 of 2,[1630200],1610612759.0,SAS,,,,,,,,Missed,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
360,PT08M26.00S,2022-04-06T02:28:01.2Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,54,68,2022-04-06T02:28:01Z,3560000,,,0,,W. Barton REBOUND (Off:1 Def:2),[203115],1610612743.0,DEN,,,,,,,,,,Barton,W. Barton,,,,,,,,,359.0,3.0,2.0,1.0,,,,,,,
361,PT08M09.00S,2022-04-06T02:28:18.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.915243101182654,63.725490196078425,1610612743,54,68,2022-04-06T02:28:23Z,3570000,-69.0,13.0,1,left,MISS N. Jokic 6' driving Layup - blocked,"[203999, 1630563]",1610612743.0,DEN,driving,,,,,,6.97,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,Primo,1630563.0,,
362,PT08M09.00S,2022-04-06T02:28:18.4Z,3,REGULAR,block,,[],1630563,,,1610612743,54,68,2022-04-06T02:28:20Z,3580000,,,0,,J. Primo BLOCK (1 BLK),[1630563],1610612759.0,SAS,,,,,,,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
363,PT08M07.00S,2022-04-06T02:28:20.4Z,3,REGULAR,rebound,defensive,[],1630563,,,1610612759,54,68,2022-04-06T02:28:23Z,3590000,,,0,,J. Primo REBOUND (Off:0 Def:4),[1630563],1610612759.0,SAS,,,,,,,,,,Primo,J. Primo,,,,,,,,,361.0,4.0,4.0,0.0,,,,,,,
364,PT08M01.00S,2022-04-06T02:28:26.4Z,3,REGULAR,3pt,Jump Shot,[],1629640,94.95729303547962,3.1862745098039214,1610612759,54,68,2022-04-06T02:28:32Z,3600000,-234.0,-5.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,,,,23.42,Missed,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
365,PT07M58.00S,2022-04-06T02:28:29.4Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,54,68,2022-04-06T02:28:32Z,3610000,,,0,,M. Morris REBOUND (Off:1 Def:4),[1628420],1610612743.0,DEN,,,,,,,,,,Morris,M. Morris,,,,,,,,,364.0,5.0,4.0,1.0,,,,,,,
366,PT07M43.00S,2022-04-06T02:28:44.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,11.251642575558476,53.431372549019606,1610612743,54,68,2022-04-06T02:28:48Z,3620000,-17.0,53.0,1,left,MISS N. Jokic turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,,,,5.6,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
367,PT07M41.00S,2022-04-06T02:28:46.2Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,54,68,2022-04-06T02:28:48Z,3630000,,,0,,J. Poeltl REBOUND (Off:0 Def:7),[1627751],1610612759.0,SAS,,,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,366.0,7.0,7.0,0.0,,,,,,,
368,PT07M35.00S,2022-04-06T02:28:52.7Z,3,REGULAR,3pt,Jump Shot,[],1629640,74.19513797634691,17.647058823529413,1610612759,54,71,2022-04-06T02:28:56Z,3640000,-162.0,190.0,1,right,K. Johnson 24' 3PT  (10 PTS) (T. Jones 7 AST),"[1629640, 1630200]",1610612759.0,SAS,,,,,,,24.96,Made,10.0,Johnson,K. Johnson,T. Jones,1630200.0,7.0,,,,,,,,,,,,,,,,
370,PT07M21.00S,2022-04-06T02:29:10.3Z,3,REGULAR,foul,technical,['1freethrow'],1627751,,,1610612743,54,71,2022-04-06T02:29:27Z,3660000,,,0,,J. Poeltl defensive-3-second technical FOUL (1 Tech),[1627751],1610612759.0,SAS,defensive-3-second,,,,,,,,,Poeltl,J. Poeltl,,,,1146.0,3.0,1.0,,,,,,,,,,,,,
371,PT07M21.00S,2022-04-06T02:29:32.4Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,55,71,2022-04-06T02:29:32Z,3670000,,,0,,N. Jokic technical Free Throw 1 of 1 (26 PTS),[203999],1610612743.0,DEN,technical,,,,,,,Made,26.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
372,PT07M14.00S,2022-04-06T02:29:52.4Z,3,REGULAR,2pt,Jump Shot,[],203999,23.603810775295663,37.00980392156863,1610612743,57,71,2022-04-06T02:29:56Z,3680000,65.0,169.0,1,left,N. Jokic 18' Jump Shot (28 PTS) (W. Barton 4 AST),"[203999, 203115]",1610612743.0,DEN,,,,,,,18.14,Made,28.0,Jokic,N. Jokic,W. Barton,203115.0,4.0,,,,,,,,,,,,,,,,
374,PT06M59.00S,2022-04-06T02:30:08.3Z,3,REGULAR,turnover,bad pass,[],1627751,,,1610612759,57,71,2022-04-06T02:30:12Z,3700000,,,0,,J. Poeltl bad pass TURNOVER (3 TO),"[1627751, 203085]",1610612759.0,SAS,,,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,3.0,Rivers,203085.0,,,,
375,PT06M59.00S,2022-04-06T02:30:08.3Z,3,REGULAR,steal,,[],203085,,,1610612743,57,71,2022-04-06T02:30:10Z,3710000,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,,,,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,
376,PT06M48.00S,2022-04-06T02:30:18.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203115,8.623521681997373,59.068627450980394,1610612743,57,71,2022-04-06T02:30:28Z,3720000,-45.0,29.0,1,left,MISS W. Barton bank Shot,[203115],1610612743.0,DEN,bank,,,,,,5.36,Missed,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
377,PT06M47.00S,2022-04-06T02:30:20.1Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,57,71,2022-04-06T02:30:20Z,3730000,,,0,,A. Gordon REBOUND (Off:2 Def:7),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,376.0,9.0,7.0,2.0,,,,,,,
378,PT06M46.00S,2022-04-06T02:30:21.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203932,6.521024967148489,54.65686274509803,1610612743,59,71,2022-04-06T02:30:32Z,3740000,-23.0,9.0,1,left,A. Gordon putback Layup (13 PTS),[203932],1610612743.0,DEN,putback,,,,,,2.49,Made,13.0,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
379,PT06M31.00S,2022-04-06T02:30:35.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,83.78777923784494,49.26470588235294,1610612759,59,71,2022-04-06T02:30:40Z,3750000,-4.0,100.0,1,right,MISS J. Poeltl 10' floating Shot,[1627751],1610612759.0,SAS,floating,,,,,,10.0,Missed,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
380,PT06M29.00S,2022-04-06T02:30:37.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,59,71,2022-04-06T02:30:40Z,3760000,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,379.0,7.0,7.0,0.0,,,,,,,
381,PT06M25.00S,2022-04-06T02:30:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203085,6.915243101182654,44.85294117647059,1610612743,61,71,2022-04-06T02:30:48Z,3770000,26.0,13.0,1,left,A. Rivers running finger roll Layup (8 PTS) (N. Jokic 3 AST),"[203085, 203999]",1610612743.0,DEN,running finger roll,,,,,,2.86,Made,8.0,Rivers,A. Rivers,N. Jokic,203999.0,3.0,,,,,,,,,,,,,,,,
383,PT06M25.00S,2022-04-06T02:30:47.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,61,71,2022-04-06T02:30:47Z,3790000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M25.00S,2022-04-06T02:33:05.8Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,61,71,2022-04-06T02:33:21Z,3800000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
385,PT06M25.00S,2022-04-06T02:33:05.8Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,61,71,2022-04-06T02:33:21Z,3810000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
386,PT06M25.00S,2022-04-06T02:33:05.8Z,3,REGULAR,substitution,in,[],1629022,,,1610612759,61,71,2022-04-06T02:33:21Z,3820000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,
387,PT06M25.00S,2022-04-06T02:33:05.8Z,3,REGULAR,substitution,in,[],1626196,,,1610612759,61,71,2022-04-06T02:33:21Z,3830000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
388,PT06M07.00S,2022-04-06T02:33:51.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,89.30683311432325,49.01960784313725,1610612759,61,73,2022-04-06T02:33:59Z,3840000,-5.0,48.0,1,right,K. Johnson driving finger roll Layup (12 PTS) (J. Richardson 1 AST),"[1629640, 1626196]",1610612759.0,SAS,driving finger roll,,,,,,4.82,Made,12.0,Johnson,K. Johnson,J. Richardson,1626196.0,1.0,,,,,,,,,,,,,,,,
390,PT05M58.00S,2022-04-06T02:34:00.0Z,3,REGULAR,3pt,Jump Shot,[],1628420,25.18068331143233,83.08823529411765,1610612743,61,73,2022-04-06T02:34:07Z,3860000,-165.0,184.0,1,left,MISS M. Morris 24' 3PT,[1628420],1610612743.0,DEN,,,,,,,24.76,Missed,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
391,PT05M55.00S,2022-04-06T02:34:03.0Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612759,61,73,2022-04-06T02:34:07Z,3870000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,,,,,,,Walker IV,L. Walker IV,,,,,,,,,390.0,1.0,1.0,0.0,,,,,,,
392,PT05M51.00S,2022-04-06T02:34:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,92.46057818659659,45.588235294117645,1610612759,61,75,2022-04-06T02:34:14Z,3880000,-22.0,18.0,1,right,K. Johnson running finger roll Layup (14 PTS) (L. Walker IV 2 AST),"[1629640, 1629022]",1610612759.0,SAS,running finger roll,,,,,,2.88,Made,14.0,Johnson,K. Johnson,L. Walker IV,1629022.0,2.0,,,,,,,,,,,,,,,,
394,PT05M27.00S,2022-04-06T02:34:31.7Z,3,REGULAR,2pt,Jump Shot,[],203999,11.777266754270697,77.45098039215686,1610612743,63,75,2022-04-06T02:34:36Z,3900000,-137.0,58.0,1,left,N. Jokic 14' step back Jump Shot (30 PTS),[203999],1610612743.0,DEN,step back,,,,,,14.91,Made,30.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
395,PT05M13.00S,2022-04-06T02:34:45.4Z,3,REGULAR,3pt,Jump Shot,[],1629640,66.5735873850197,54.166666666666664,1610612759,63,75,2022-04-06T02:34:50Z,3910000,21.0,262.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,,,,26.25,Missed,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
396,PT05M10.00S,2022-04-06T02:34:48.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,63,75,2022-04-06T02:34:50Z,3920000,,,0,,N. Jokic REBOUND (Off:0 Def:8),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,395.0,8.0,8.0,0.0,,,,,,,
397,PT05M05.00S,2022-04-06T02:34:53.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203932,5.863994743758213,47.30392156862745,1610612743,65,75,2022-04-06T02:34:57Z,3930000,13.0,3.0,1,left,A. Gordon DUNK (15 PTS) (N. Jokic 4 AST),"[203932, 203999]",1610612743.0,DEN,,,,,,,1.37,Made,15.0,Gordon,A. Gordon,N. Jokic,203999.0,4.0,,,,,,,,,,,,,,,,
399,PT04M49.00S,2022-04-06T02:35:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,91.27792378449409,44.11764705882353,1610612759,65,77,2022-04-06T02:35:46Z,3950000,-29.0,29.0,1,right,K. Johnson driving finger roll Layup (16 PTS) (J. Poeltl 3 AST),"[1629640, 1627751]",1610612759.0,SAS,driving finger roll,,,,,,4.16,Made,16.0,Johnson,K. Johnson,J. Poeltl,1627751.0,3.0,,,,,,,,,,,,,,,,
401,PT04M49.00S,2022-04-06T02:35:12.6Z,3,REGULAR,foul,personal,['1freethrow'],203999,,,1610612759,65,77,2022-04-06T02:35:34Z,3970000,,,0,,N. Jokic shooting personal FOUL (3 PF) (Johnson 1 FT),"[203999, 1629640]",1610612743.0,DEN,shooting,,,,,,,,,Jokic,N. Jokic,,,,1204.0,3.0,1.0,Johnson,1629640.0,,,,,,,,,,,
403,PT04M49.00S,2022-04-06T02:35:21.0Z,3,REGULAR,substitution,out,[],1630563,,,1610612759,65,77,2022-04-06T02:35:46Z,3990000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,,,,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
404,PT04M49.00S,2022-04-06T02:35:21.0Z,3,REGULAR,substitution,out,[],1627751,,,1610612759,65,77,2022-04-06T02:35:46Z,4000000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
405,PT04M49.00S,2022-04-06T02:35:21.0Z,3,REGULAR,substitution,in,[],1628966,,,1610612759,65,77,2022-04-06T02:35:46Z,4010000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,
406,PT04M49.00S,2022-04-06T02:35:21.0Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,65,77,2022-04-06T02:35:46Z,4020000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,,,,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,
407,PT04M49.00S,2022-04-06T02:36:01.2Z,3,REGULAR,stoppage,other,[],0,,,1610612759,65,77,2022-04-06T02:36:01Z,4030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M49.00S,2022-04-06T02:36:31.6Z,3,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,65,77,2022-04-06T02:36:34Z,4040000,,,0,,MISS K. Johnson Free Throw 1 of 1,[1629640],1610612759.0,SAS,,,,,,,,Missed,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
409,PT04M47.00S,2022-04-06T02:36:33.6Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,65,77,2022-04-06T02:36:34Z,4050000,,,0,,W. Barton REBOUND (Off:1 Def:3),[203115],1610612743.0,DEN,,,,,,,,,,Barton,W. Barton,,,,,,,,,408.0,4.0,3.0,1.0,,,,,,,
410,PT04M35.00S,2022-04-06T02:36:47.2Z,3,REGULAR,turnover,traveling,[],203932,,,1610612743,65,77,2022-04-06T02:36:52Z,4060000,,,0,,A. Gordon traveling TURNOVER (2 TO),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,1204.0,,,,,,,,,2.0,,,,,,
411,PT04M18.00S,2022-04-06T02:37:09.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628380,91.93495400788436,40.44117647058824,1610612759,65,77,2022-04-06T02:37:16Z,4070000,-48.0,23.0,1,right,MISS Z. Collins Layup - blocked,"[1628380, 203932]",1610612759.0,SAS,,,,,,,5.32,Missed,,Collins,Z. Collins,,,,,,,,,,,,,,,,Gordon,203932.0,,
412,PT04M18.00S,2022-04-06T02:37:09.2Z,3,REGULAR,block,,[],203932,,,1610612759,65,77,2022-04-06T02:37:12Z,4080000,,,0,,A. Gordon BLOCK (2 BLK),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
413,PT04M16.00S,2022-04-06T02:37:11.2Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,65,77,2022-04-06T02:37:16Z,4090000,,,0,,A. Gordon REBOUND (Off:2 Def:8),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,411.0,10.0,8.0,2.0,,,,,,,
414,PT04M11.00S,2022-04-06T02:37:17.3Z,3,REGULAR,3pt,Jump Shot,[],203085,26.10052562417871,84.31372549019608,1610612743,65,77,2022-04-06T02:37:23Z,4100000,-172.0,193.0,1,left,MISS A. Rivers 25' 3PT,[203085],1610612743.0,DEN,,,,,,,25.81,Missed,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,
415,PT04M07.00S,2022-04-06T02:37:20.7Z,3,REGULAR,rebound,offensive,[],1628420,,,1610612743,65,77,2022-04-06T02:37:20Z,4110000,,,0,,M. Morris REBOUND (Off:2 Def:4),[1628420],1610612743.0,DEN,,,,,,,,,,Morris,M. Morris,,,,,,,,,414.0,6.0,4.0,2.0,,,,,,,
416,PT04M02.00S,2022-04-06T02:37:25.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,8.886333771353483,46.32352941176471,1610612743,67,77,2022-04-06T02:37:30Z,4120000,18.0,31.0,1,left,N. Jokic Layup (32 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,,,,,,,3.6,Made,32.0,Jokic,N. Jokic,M. Morris,1628420.0,2.0,,,,,,,,,,,,,,,,
418,PT03M49.00S,2022-04-06T02:37:37.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,81.42247043363994,36.27450980392157,1610612759,67,77,2022-04-06T02:37:42Z,4140000,-69.0,122.0,1,right,MISS J. Richardson 14' floating Shot,[1626196],1610612759.0,SAS,floating,,,,,,14.01,Missed,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
419,PT03M48.00S,2022-04-06T02:37:38.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,67,77,2022-04-06T02:37:42Z,4150000,,,0,,N. Jokic REBOUND (Off:0 Def:9),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,418.0,9.0,9.0,0.0,,,,,,,
420,PT03M40.00S,2022-04-06T02:37:48.6Z,3,REGULAR,foul,personal,[],1626196,,,1610612743,67,77,2022-04-06T02:38:07Z,4160000,,,0,,J. Richardson personal FOUL (1 PF),"[1626196, 203115]",1610612759.0,SAS,,,,,,,,,,Richardson,J. Richardson,,,,202027.0,1.0,0.0,Barton,203115.0,,,,,,,,,,,
422,PT03M40.00S,2022-04-06T02:38:04.5Z,3,REGULAR,substitution,out,[],203085,,,1610612743,67,77,2022-04-06T02:38:10Z,4180000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,,,,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,
423,PT03M40.00S,2022-04-06T02:38:04.5Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,67,77,2022-04-06T02:38:10Z,4190000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
424,PT03M30.00S,2022-04-06T02:38:43.7Z,3,REGULAR,3pt,Jump Shot,[],203999,30.436925098554536,69.11764705882352,1610612743,67,77,2022-04-06T02:38:48Z,4200000,-96.0,234.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,,,,25.24,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
425,PT03M26.00S,2022-04-06T02:38:47.7Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612759,67,77,2022-04-06T02:38:48Z,4210000,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612759.0,SAS,,,,,,,,,,Walker IV,L. Walker IV,,,,,,,,,424.0,2.0,2.0,0.0,,,,,,,
426,PT03M21.00S,2022-04-06T02:38:51.8Z,3,REGULAR,3pt,Jump Shot,[],1629022,73.40670170827858,80.14705882352942,1610612759,67,80,2022-04-06T02:38:59Z,4220000,151.0,197.0,1,right,L. Walker IV 24' 3PT pullup (3 PTS),[1629022],1610612759.0,SAS,pullup,,,,,,24.84,Made,3.0,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,
427,PT03M04.00S,2022-04-06T02:39:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.521024967148489,53.92156862745098,1610612743,67,80,2022-04-06T02:39:12Z,4230000,-20.0,9.0,1,left,MISS A. Gordon driving reverse Layup,[203932],1610612743.0,DEN,driving reverse,,,,,,2.15,Missed,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
428,PT03M03.00S,2022-04-06T02:39:09.3Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,67,80,2022-04-06T02:39:12Z,4240000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:1),[1628966],1610612759.0,SAS,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,427.0,2.0,1.0,1.0,,,,,,,
429,PT02M55.00S,2022-04-06T02:39:17.8Z,3,REGULAR,3pt,Jump Shot,[],1629022,92.32917214191852,4.6568627450980395,1610612759,67,80,2022-04-06T02:39:23Z,4250000,-227.0,20.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612759.0,SAS,,,,,,,22.75,Missed,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,
430,PT02M52.00S,2022-04-06T02:39:20.8Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,67,80,2022-04-06T02:39:23Z,4260000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,429.0,1.0,1.0,0.0,,,,,,,
431,PT02M48.00S,2022-04-06T02:39:25.3Z,3,REGULAR,3pt,Jump Shot,[],203115,31.882391590013142,56.61764705882353,1610612743,70,80,2022-04-06T02:39:30Z,4270000,-33.0,247.0,1,left,W. Barton 24' 3PT pullup (6 PTS) (B. Hyland 2 AST),"[203115, 1630538]",1610612743.0,DEN,pullup,,,,,,24.94,Made,6.0,Barton,W. Barton,B. Hyland,1630538.0,2.0,,,,,,,,,,,,,,,,
433,PT02M34.00S,2022-04-06T02:39:39.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,86.41590013140605,51.225490196078425,1610612759,70,80,2022-04-06T02:39:46Z,4290000,6.0,75.0,1,right,MISS Z. Collins 7' floating Shot,[1628380],1610612759.0,SAS,floating,,,,,,7.54,Missed,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,
434,PT02M30.00S,2022-04-06T02:39:43.1Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,70,80,2022-04-06T02:39:46Z,4300000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,433.0,2.0,2.0,0.0,,,,,,,
435,PT02M26.00S,2022-04-06T02:39:48.0Z,3,REGULAR,3pt,Jump Shot,[],203115,29.25427069645204,21.323529411764707,1610612743,73,80,2022-04-06T02:40:16Z,4310000,143.0,222.0,1,left,W. Barton 26' 3PT  (9 PTS) (B. Hyland 3 AST),"[203115, 1630538]",1610612743.0,DEN,,,,,,,26.47,Made,9.0,Barton,W. Barton,B. Hyland,1630538.0,3.0,,,,,,,,,,,,,,,,
437,PT02M26.00S,2022-04-06T02:39:54.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,73,80,2022-04-06T02:39:54Z,4330000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M26.00S,2022-04-06T02:41:04.5Z,3,REGULAR,substitution,out,[],1628420,,,1610612759,73,80,2022-04-06T02:41:28Z,4340000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
439,PT02M26.00S,2022-04-06T02:41:04.5Z,3,REGULAR,substitution,out,[],203932,,,1610612759,73,80,2022-04-06T02:41:28Z,4350000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
440,PT02M26.00S,2022-04-06T02:41:04.5Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,73,80,2022-04-06T02:41:28Z,4360000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
441,PT02M26.00S,2022-04-06T02:41:04.5Z,3,REGULAR,substitution,out,[],1626196,,,1610612759,73,80,2022-04-06T02:41:28Z,4370000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
442,PT02M26.00S,2022-04-06T02:41:04.5Z,3,REGULAR,substitution,in,[],1628432,,,1610612759,73,80,2022-04-06T02:41:28Z,4380000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,,,,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,
443,PT02M26.00S,2022-04-06T02:41:04.5Z,3,REGULAR,substitution,in,[],203210,,,1610612759,73,80,2022-04-06T02:41:28Z,4390000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
