actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
378,PT07M34.00S,2022-02-09T03:31:01.2Z,3,REGULAR,3pt,Jump Shot,[],203932,13.748357424441524,5.637254901960785,1610612743,92,70,2022-02-09T03:31:07Z,3710000,222.0,77.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,
379,PT07M32.00S,2022-02-09T03:31:03.2Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,92,70,2022-02-09T03:31:07Z,3720000,,,0,,E. Fournier REBOUND (Off:1 Def:3),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,378.0,4.0,3.0,1.0,,,,,,,,,,,,,,
380,PT07M23.00S,2022-02-09T03:31:11.8Z,3,REGULAR,3pt,Jump Shot,[],202689,69.07030223390277,68.13725490196079,1610612752,92,70,2022-02-09T03:31:19Z,3730000,91.0,238.0,1,right,MISS K. Walker 25' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
381,PT07M20.00S,2022-02-09T03:31:14.8Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,92,70,2022-02-09T03:31:19Z,3740000,,,0,,A. Gordon REBOUND (Off:1 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,380.0,6.0,5.0,1.0,,,,,,,,,,,,,,
382,PT07M11.00S,2022-02-09T03:31:23.0Z,3,REGULAR,3pt,Jump Shot,[],203115,29.517082785808146,70.34313725490196,1610612743,95,70,2022-02-09T03:31:33Z,3750000,-102.0,225.0,1,left,W. Barton 24' 3PT pullup (13 PTS) (A. Gordon 2 AST),"[203115, 203932]",1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,24.69,Made,,,,,13.0,A. Gordon,203932.0,2.0,,,,,,,,,,
383,PT06M54.00S,2022-02-09T03:31:42.8Z,3,REGULAR,foul,personal,[],203999,,,1610612752,95,70,2022-02-09T03:31:56Z,3760000,,,0,,N. Jokic personal FOUL (2 PF),"[203999, 201959]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,1148.0,,,,2.0,0.0,Gibson,201959.0,,
386,PT06M46.00S,2022-02-09T03:32:11.9Z,3,REGULAR,3pt,Jump Shot,[],1629628,69.59592641261499,74.01960784313727,1610612752,95,73,2022-02-09T03:32:16Z,3780000,120.0,233.0,1,right,R. Barrett 26' 3PT  (14 PTS) (J. Randle 5 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,26.24,Made,,,,,14.0,J. Randle,203944.0,5.0,,,,,,,,,,
388,PT06M32.00S,2022-02-09T03:32:24.6Z,3,REGULAR,3pt,Jump Shot,[],203999,27.54599211563732,21.568627450980394,1610612743,95,73,2022-02-09T03:32:30Z,3800000,142.0,206.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,
389,PT06M28.00S,2022-02-09T03:32:28.6Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,95,73,2022-02-09T03:32:30Z,3810000,,,0,,K. Walker REBOUND (Off:0 Def:2),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,388.0,2.0,2.0,0.0,,,,,,,,,,,,,,
390,PT06M21.00S,2022-02-09T03:32:36.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202689,94.1688567674113,52.94117647058824,1610612752,95,73,2022-02-09T03:33:32Z,3820000,15.0,2.0,1,right,MISS K. Walker driving finger roll Layup,[202689],1610612752.0,NYK,driving finger roll,,,Walker,K. Walker,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,
391,PT06M20.00S,2022-02-09T03:32:37.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,95,73,2022-02-09T03:32:41Z,3830000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,,,
395,PT06M20.00S,2022-02-09T03:32:49.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,95,73,2022-02-09T03:34:07Z,3835000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M04.00S,2022-02-09T03:33:03.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,5.995400788436268,50.73529411764706,1610612743,97,73,2022-02-09T03:33:09Z,3840000,-4.0,4.0,1,left,N. Jokic cutting DUNK (17 PTS) (A. Gordon 3 AST),"[203999, 203932]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,0.54,Made,,,,,17.0,A. Gordon,203932.0,3.0,,,,,,,,,,
394,PT06M03.00S,2022-02-09T03:33:09.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,97,73,2022-02-09T03:33:14Z,3860000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M44.00S,2022-02-09T03:36:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,91.93495400788436,44.11764705882353,1610612752,97,73,2022-02-09T03:36:19Z,3870000,-29.0,23.0,1,right,MISS R. Barrett driving finger roll Layup,[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,3.75,Missed,,,,,,,,,,,,,,,,,,
397,PT05M42.00S,2022-02-09T03:36:16.8Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,97,73,2022-02-09T03:36:19Z,3880000,,,0,,A. Gordon REBOUND (Off:1 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,396.0,7.0,6.0,1.0,,,,,,,,,,,,,,
398,PT05M37.00S,2022-02-09T03:36:21.3Z,3,REGULAR,3pt,Jump Shot,[],203115,5.995400788436268,95.58823529411765,1610612743,100,73,2022-02-09T03:36:27Z,3890000,-228.0,4.0,1,left,W. Barton 3PT  (16 PTS) (M. Morris 6 AST),"[203115, 1628420]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,22.79,Made,,,,,16.0,M. Morris,1628420.0,6.0,,,,,,,,,,
400,PT05M23.00S,2022-02-09T03:36:37.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612752,100,73,2022-02-09T03:36:49Z,3910000,,,0,,J. Green shooting personal FOUL (1 PF) (Randle 2 FT),"[201145, 203944]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,201246.0,,,,1.0,0.0,Randle,203944.0,,
402,PT05M23.00S,2022-02-09T03:37:04.2Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,100,74,2022-02-09T03:37:04Z,3930000,,,0,,J. Randle Free Throw 1 of 2 (19 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
403,PT05M23.00S,2022-02-09T03:37:04.9Z,3,REGULAR,substitution,out,[],202689,,,1610612752,100,74,2022-02-09T03:37:10Z,3940000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M23.00S,2022-02-09T03:37:04.9Z,3,REGULAR,substitution,in,[],202692,,,1610612752,100,74,2022-02-09T03:37:10Z,3950000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M23.00S,2022-02-09T03:37:24.4Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,100,75,2022-02-09T03:37:24Z,3960000,,,0,,J. Randle Free Throw 2 of 2 (20 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
406,PT05M18.00S,2022-02-09T03:37:38.1Z,3,REGULAR,foul,personal,[],203944,,,1610612743,100,75,2022-02-09T03:37:47Z,3970000,,,0,,J. Randle personal FOUL (3 PF),"[203944, 203999]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,1148.0,,,,3.0,0.0,Jokic,203999.0,,
408,PT05M15.00S,2022-02-09T03:37:57.5Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,100,75,2022-02-09T03:38:04Z,3990000,,,0,,N. Jokic lost ball TURNOVER (5 TO),"[203999, 201959]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,5.0,Gibson,201959.0,,,,,,
409,PT05M15.00S,2022-02-09T03:37:57.5Z,3,REGULAR,steal,,[],201959,,,1610612752,100,75,2022-02-09T03:37:59Z,4000000,,,0,,T. Gibson STEAL (2 STL),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M10.00S,2022-02-09T03:38:02.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,91.14651773981603,42.64705882352941,1610612752,100,75,2022-02-09T03:38:14Z,4010000,-37.0,31.0,1,right,MISS R. Barrett DUNK - blocked,"[1629628, 203932]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,4.79,Missed,,,,,,,,,,,,,,,,,Gordon,203932.0
423,PT05M10.00S,2022-02-09T03:38:02.7Z,3,REGULAR,block,,[],203932,,,1610612752,100,75,2022-02-09T03:39:33Z,4015000,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M07.00S,2022-02-09T03:38:05.7Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,100,75,2022-02-09T03:39:33Z,4020000,,,0,,A. Gordon REBOUND (Off:1 Def:7),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,410.0,8.0,7.0,1.0,,,,,,,,,,,,,,
413,PT05M06.00S,2022-02-09T03:38:06.0Z,3,REGULAR,turnover,lost ball,[],203932,,,1610612743,100,75,2022-02-09T03:38:26Z,4040000,,,0,,A. Gordon lost ball TURNOVER (1 TO),"[203932, 203095]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,1.0,Fournier,203095.0,,,,,,
414,PT05M06.00S,2022-02-09T03:38:06.0Z,3,REGULAR,steal,,[],203095,,,1610612752,100,75,2022-02-09T03:38:09Z,4050000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M05.00S,2022-02-09T03:38:09.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,93.64323258869908,2.450980392156863,1610612752,100,78,2022-02-09T03:38:29Z,4060000,-238.0,7.0,1,right,E. Fournier 3PT  (19 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.78,Made,,,,,19.0,,,,,,,,,,,,,
416,PT05M05.00S,2022-02-09T03:38:15.2Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,100,78,2022-02-09T03:38:33Z,4070000,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,1148.0,,,,,,,,,
417,PT04M54.00S,2022-02-09T03:38:37.7Z,3,REGULAR,foul,offensive,['inpenalty'],203115,,,1610612743,100,78,2022-02-09T03:39:03Z,4080000,,,0,,W. Barton offensive FOUL (4 PF),"[203115, 203095]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,1627964.0,,,,4.0,0.0,Fournier,203095.0,,
419,PT04M54.00S,2022-02-09T03:38:37.7Z,3,REGULAR,turnover,offensive foul,[],203115,,,1610612743,100,78,2022-02-09T03:38:37Z,4100000,,,0,,W. Barton offensive foul TURNOVER (1 TO),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,1627964.0,1.0,,,,,,,,
420,PT04M35.00S,2022-02-09T03:39:05.4Z,3,REGULAR,violation,kicked ball,[],201145,,,1610612752,100,78,2022-02-09T03:39:15Z,4110000,,,0,,J. Green kicked ball VIOLATION,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,201246.0,,,,,,,,,
421,PT04M35.00S,2022-02-09T03:39:17.1Z,3,REGULAR,substitution,out,[],201145,,,1610612752,100,78,2022-02-09T03:39:22Z,4120000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M35.00S,2022-02-09T03:39:17.1Z,3,REGULAR,substitution,in,[],1630192,,,1610612752,100,78,2022-02-09T03:39:22Z,4130000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M27.00S,2022-02-09T03:39:37.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202692,86.67871222076215,57.59803921568627,1610612752,100,80,2022-02-09T03:39:42Z,4140000,38.0,73.0,1,right,A. Burks 8' driving floating Jump Shot (5 PTS) (T. Gibson 1 AST),"[202692, 201959]",1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,8.2,Made,,,,,5.0,T. Gibson,201959.0,1.0,,,,,,,,,,
426,PT04M27.00S,2022-02-09T03:39:42.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,100,80,2022-02-09T03:39:42Z,4160000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M08.00S,2022-02-09T03:41:19.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.046649145860711,54.166666666666664,1610612743,100,80,2022-02-09T03:43:07Z,4170000,-21.0,14.0,1,left,MISS N. Jokic driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,2.49,Missed,,,,,,,,,,,,,,,,,,
428,PT04M07.00S,2022-02-09T03:41:20.2Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,100,80,2022-02-09T03:41:24Z,4180000,,,0,,N. Jokic REBOUND (Off:3 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,427.0,9.0,6.0,3.0,,,,,,,,,,,,,,
429,PT04M06.00S,2022-02-09T03:41:21.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,8.360709592641262,53.18627450980392,1610612743,100,80,2022-02-09T03:43:16Z,4190000,-16.0,26.0,1,left,MISS N. Jokic putback Layup,[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,
430,PT04M04.00S,2022-02-09T03:41:23.1Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,100,80,2022-02-09T03:41:54Z,4200000,,,0,,E. Fournier REBOUND (Off:1 Def:4),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,429.0,5.0,4.0,1.0,,,,,,,,,,,,,,
431,PT04M00.00S,2022-02-09T03:41:26.9Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629628,92.19776609724047,71.56862745098039,1610612752,100,80,2022-02-09T03:41:39Z,4210000,108.0,21.0,1,right,MISS R. Barrett 10' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,10.98,Missed,,,,,,,,,,,,,,,,,,
432,PT03M59.00S,2022-02-09T03:41:27.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,100,80,2022-02-09T03:41:39Z,4220000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,431.0,,,,,,,,,,,,,,,,,
433,PT03M59.00S,2022-02-09T03:41:31.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612752,100,80,2022-02-09T03:41:40Z,4230000,,,0,,Z. Nnaji loose ball personal FOUL (3 PF) (Randle 2 FT),"[1630192, 203944]",1610612743.0,DEN,loose ball,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,1627964.0,,,,3.0,0.0,Randle,203944.0,,
435,PT03M59.00S,2022-02-09T03:41:59.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,100,81,2022-02-09T03:42:23Z,4250000,,,0,,J. Randle Free Throw 1 of 2 (21 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
436,PT03M59.00S,2022-02-09T03:41:59.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,100,81,2022-02-09T03:42:23Z,4260000,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,
437,PT03M56.00S,2022-02-09T03:42:02.8Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,100,81,2022-02-09T03:42:23Z,4270000,,,0,,J. Randle REBOUND (Off:2 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,436.0,6.0,4.0,2.0,,,,,,,,,,,,,,
438,PT03M53.00S,2022-02-09T03:42:21.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203944,87.33574244415243,44.85294117647059,1610612752,100,83,2022-02-09T03:42:25Z,4280000,-26.0,67.0,1,right,J. Randle 7' turnaround Hook (23 PTS),[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,7.13,Made,,,,,23.0,,,,,,,,,,,,,
439,PT03M40.00S,2022-02-09T03:42:34.2Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,100,83,2022-02-09T03:42:38Z,4290000,,,0,,N. Jokic bad pass TURNOVER (6 TO),"[203999, 203095]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,6.0,Fournier,203095.0,,,,,,
440,PT03M40.00S,2022-02-09T03:42:34.2Z,3,REGULAR,steal,,[],203095,,,1610612752,100,83,2022-02-09T03:42:35Z,4300000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M38.00S,2022-02-09T03:42:37.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203095,93.24901445466492,47.794117647058826,1610612752,100,85,2022-02-09T03:42:43Z,4310000,-11.0,11.0,1,right,E. Fournier running DUNK (21 PTS),[203095],1610612752.0,NYK,running,,,Fournier,E. Fournier,,,,,1.56,Made,,,,,21.0,,,,,,,,,,,,,
442,PT03M35.00S,2022-02-09T03:42:44.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,100,85,2022-02-09T03:42:44Z,4320000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M35.00S,2022-02-09T03:43:49.4Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,100,85,2022-02-09T03:44:05Z,4330000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M35.00S,2022-02-09T03:43:49.4Z,3,REGULAR,substitution,out,[],203999,,,1610612743,100,85,2022-02-09T03:44:05Z,4340000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M35.00S,2022-02-09T03:43:49.4Z,3,REGULAR,substitution,in,[],203210,,,1610612743,100,85,2022-02-09T03:44:05Z,4350000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M35.00S,2022-02-09T03:43:49.4Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,100,85,2022-02-09T03:44:05Z,4360000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M21.00S,2022-02-09T03:44:14.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203210,7.30946123521682,50.245098039215684,1610612743,102,85,2022-02-09T03:44:18Z,4370000,-1.0,16.0,1,left,J. Green cutting Layup (13 PTS) (A. Gordon 4 AST),"[203210, 203932]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,1.62,Made,,,,,13.0,A. Gordon,203932.0,4.0,,,,,,,,,,
449,PT03M04.00S,2022-02-09T03:44:30.8Z,3,REGULAR,3pt,Jump Shot,[],203944,67.36202365308804,34.068627450980394,1610612752,102,85,2022-02-09T03:44:37Z,4390000,-80.0,254.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,
450,PT03M01.00S,2022-02-09T03:44:33.8Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,102,85,2022-02-09T03:44:37Z,4400000,,,0,,J. Randle REBOUND (Off:3 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,449.0,7.0,4.0,3.0,,,,,,,,,,,,,,
451,PT02M59.00S,2022-02-09T03:44:35.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,91.40932982917214,48.77450980392157,1610612752,102,87,2022-02-09T03:44:40Z,4410000,-6.0,28.0,1,right,J. Randle driving Layup (25 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,2.89,Made,,,,,25.0,,,,,,,,,,,,,
452,PT02M43.00S,2022-02-09T03:44:52.9Z,3,REGULAR,turnover,lost ball,[],203115,,,1610612743,102,87,2022-02-09T03:44:57Z,4420000,,,0,,W. Barton lost ball TURNOVER (2 TO),"[203115, 203095]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,2.0,Fournier,203095.0,,,,,,
453,PT02M43.00S,2022-02-09T03:44:52.9Z,3,REGULAR,steal,,[],203095,,,1610612752,102,87,2022-02-09T03:44:54Z,4430000,,,0,,E. Fournier STEAL (3 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M38.00S,2022-02-09T03:44:57.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629628,89.83245729303549,2.450980392156863,1610612752,102,87,2022-02-09T03:45:04Z,4440000,-238.0,43.0,1,right,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,24.16,Missed,,,,,,,,,,,,,,,,,,
455,PT02M34.00S,2022-02-09T03:45:01.5Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,102,87,2022-02-09T03:45:04Z,4450000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,454.0,2.0,2.0,0.0,,,,,,,,,,,,,,
456,PT02M26.00S,2022-02-09T03:45:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,20.318659658344284,37.254901960784316,1610612743,104,87,2022-02-09T03:45:13Z,4460000,64.0,138.0,1,left,B. Hyland 15' pullup Jump Shot (16 PTS),[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,15.24,Made,,,,,16.0,,,,,,,,,,,,,
457,PT02M08.00S,2022-02-09T03:45:27.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201959,86.15308804204993,47.05882352941176,1610612752,104,89,2022-02-09T03:47:01Z,4470000,-15.0,78.0,1,right,T. Gibson 7' floating Jump Shot (12 PTS) (E. Fournier 2 AST),"[201959, 203095]",1610612752.0,NYK,floating,,,Gibson,T. Gibson,,,,,7.91,Made,,,,,12.0,E. Fournier,203095.0,2.0,,,,,,,,,,
459,PT01M48.00S,2022-02-09T03:45:47.1Z,3,REGULAR,turnover,lost ball,[],1630192,,,1610612743,104,89,2022-02-09T03:45:52Z,4490000,,,0,,Z. Nnaji lost ball TURNOVER (1 TO),"[1630192, 203944]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,1.0,Randle,203944.0,,,,,,
460,PT01M48.00S,2022-02-09T03:45:47.1Z,3,REGULAR,steal,,[],203944,,,1610612752,104,89,2022-02-09T03:45:49Z,4500000,,,0,,J. Randle STEAL (3 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M43.00S,2022-02-09T03:45:52.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203095,91.80354796320631,2.696078431372549,1610612752,104,89,2022-02-09T03:45:59Z,4510000,-237.0,25.0,1,right,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,
462,PT01M42.00S,2022-02-09T03:45:53.4Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,104,89,2022-02-09T03:48:25Z,4520000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,461.0,3.0,3.0,0.0,,,,,,,,,,,,,,
463,PT01M29.00S,2022-02-09T03:46:05.7Z,3,REGULAR,2pt,Jump Shot,[],203210,23.209592641261498,17.401960784313726,1610612743,106,89,2022-02-09T03:48:00Z,4530000,163.0,166.0,1,left,J. Green 23' Jump Shot (15 PTS) (B. Hyland 2 AST),"[203210, 1630538]",1610612743.0,DEN,,,,Green,J. Green,,,,,23.24,Made,,,,,15.0,B. Hyland,1630538.0,2.0,,,,,,,,,,
465,PT01M04.00S,2022-02-09T03:46:31.2Z,3,REGULAR,3pt,Jump Shot,[],203095,73.27529566360053,81.61764705882352,1610612752,106,89,2022-02-09T03:46:40Z,4550000,158.0,199.0,1,right,MISS E. Fournier 25' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
466,PT01M00.00S,2022-02-09T03:46:35.2Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,106,89,2022-02-09T03:46:40Z,4560000,,,0,,W. Barton REBOUND (Off:1 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,465.0,2.0,1.0,1.0,,,,,,,,,,,,,,
467,PT00M59.70S,2022-02-09T03:46:37.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630192,6.389618922470433,49.26470588235294,1610612743,108,89,2022-02-09T03:46:44Z,4570000,4.0,8.0,1,left,Z. Nnaji running DUNK (11 PTS) (W. Barton 5 AST),"[1630192, 203115]",1610612743.0,DEN,running,,,Nnaji,Z. Nnaji,,,,,0.85,Made,,,,,11.0,W. Barton,203115.0,5.0,,,,,,,,,,
