actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
334,PT00M54.90S,2025-04-05T00:08:03.3Z,2,REGULAR,3pt,Jump Shot,[],1642275,69.46452036793693,74.75490196078431,1610612766,47,65,2025-04-05T00:08:07Z,3300000,False,124.0,235.0,1,right,MISS T. Salaün 26' 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
335,PT00M52.80S,2025-04-05T00:08:05.4Z,2,REGULAR,rebound,defensive,[],201942,,,1610612758,47,65,2025-04-05T00:08:07Z,3310000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,,,
336,PT00M43.60S,2025-04-05T00:08:15.6Z,2,REGULAR,foul,offensive,['inpenalty'],1642269,,,1610612758,47,65,2025-04-05T00:08:31Z,3320000,False,,,0,,D. Carter offensive FOUL (4 PF),"[1642269, 1629006]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,4.0,0.0,Okogie,1629006.0,,,,
338,PT00M43.60S,2025-04-05T00:08:15.6Z,2,REGULAR,turnover,offensive foul,[],1642269,,,1610612758,47,65,2025-04-05T00:08:15Z,3340000,False,,,0,,D. Carter offensive foul TURNOVER (1 TO),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,1.0,,,,,,,,,,,
339,PT00M43.60S,2025-04-05T00:08:33.8Z,2,REGULAR,substitution,out,[],1642269,,,1610612766,47,65,2025-04-05T00:08:39Z,3350000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M43.60S,2025-04-05T00:08:33.8Z,2,REGULAR,substitution,in,[],1631165,,,1610612766,47,65,2025-04-05T00:08:39Z,3360000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M29.70S,2025-04-05T00:08:58.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,91.93495400788436,48.28431372549019,1610612766,47,65,2025-04-05T00:09:03Z,3370000,False,-9.0,23.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
342,PT00M28.80S,2025-04-05T00:08:59.4Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,47,65,2025-04-05T00:09:03Z,3380000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,341.0,5.0,2.0,3.0,,,,,,,,,,,,,,
343,PT00M28.80S,2025-04-05T00:09:02.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631217,94.40999984741211,50.0,1610612766,49,65,2025-04-05T00:17:59Z,3390000,False,0.0,0.0,1,right,M. Diabaté tip Layup (6 PTS),[1631217],1610612766.0,CHA,tip,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,6.0,,,,,,,,,,,,,
344,PT00M07.90S,2025-04-05T00:09:24.4Z,2,REGULAR,3pt,Jump Shot,[],1631099,13.87976346911958,95.83333333333334,1610612758,49,68,2025-04-05T00:09:27Z,3400000,False,-229.0,78.0,1,left,K. Murray 24' 3PT  (5 PTS) (D. DeRozan 1 AST),"[1631099, 201942]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,24.21,Made,,,,,5.0,,,D. DeRozan,201942.0,1.0,,,,,,,,
346,PT00M01.70S,2025-04-05T00:09:34.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642275,90.3580814717477,55.88235294117647,1610612766,49,68,2025-04-05T00:18:46Z,3420000,False,29.0,38.0,1,right,MISS T. Salaün driving Layup - blocked,"[1642275, 1631165]",1610612766.0,CHA,driving,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,Ellis,1631165.0,,
347,PT00M01.70S,2025-04-05T00:09:34.5Z,2,REGULAR,block,,[],1631165,,,1610612766,49,68,2025-04-05T00:09:36Z,3430000,False,,,0,,K. Ellis BLOCK (1 BLK),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
348,PT00M01.70S,2025-04-05T00:09:34.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,49,68,2025-04-05T00:09:42Z,3440000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,346.0,,,,,,,,,,,,,,,,,
350,PT00M00.00S,2025-04-05T00:09:51.1Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612758,49,68,2025-04-05T00:09:57Z,3460000,False,,,0,,D. DeRozan bad pass TURNOVER (2 TO),"[201942, 1629006]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,,,,,,,,,,Okogie,1629006.0
351,PT00M00.00S,2025-04-05T00:09:51.1Z,2,REGULAR,steal,,[],1629006,,,1610612766,49,68,2025-04-05T00:09:54Z,3470000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
352,PT00M00.00S,2025-04-05T00:09:57.9Z,2,REGULAR,period,end,[],0,,,1610612766,49,68,2025-04-05T00:09:57Z,3480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2025-04-05T00:24:21.2Z,3,REGULAR,substitution,out,['startperiod'],1629006,,,1610612766,49,68,2025-04-05T00:25:15Z,3490000,False,,,0,,SUB out: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-04-05T00:24:21.2Z,3,REGULAR,substitution,out,['startperiod'],1631217,,,1610612766,49,68,2025-04-05T00:25:15Z,3500000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-04-05T00:24:21.2Z,3,REGULAR,substitution,out,['startperiod'],1642275,,,1610612766,49,68,2025-04-05T00:25:15Z,3510000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-04-05T00:24:21.2Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612766,49,68,2025-04-05T00:25:15Z,3520000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-04-05T00:24:21.2Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612766,49,68,2025-04-05T00:25:15Z,3530000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-04-05T00:24:21.2Z,3,REGULAR,substitution,in,['startperiod'],1629610,,,1610612766,49,68,2025-04-05T00:25:15Z,3540000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-04-05T00:24:21.2Z,3,REGULAR,substitution,in,['startperiod'],203552,,,1610612766,49,68,2025-04-05T00:25:15Z,3550000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-04-05T00:24:21.2Z,3,REGULAR,substitution,in,['startperiod'],203897,,,1610612766,49,68,2025-04-05T00:25:15Z,3560000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-04-05T00:25:12.8Z,3,REGULAR,period,start,[],0,,,1610612766,49,68,2025-04-05T00:25:15Z,3570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M37.00S,2025-04-05T00:25:35.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,10.85742444152431,49.50980392156863,1610612766,49,68,2025-04-05T00:26:15Z,3580000,False,2.0,50.0,1,left,MISS M. Bridges driving Hook,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,,,,,,,,,,
363,PT11M35.00S,2025-04-05T00:25:36.7Z,3,REGULAR,rebound,offensive,[],203994,,,1610612766,49,68,2025-04-05T00:25:36Z,3590000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:4),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,362.0,5.0,4.0,1.0,,,,,,,,,,,,,,
364,PT11M34.00S,2025-04-05T00:25:37.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203994,7.835085413929041,50.245098039215684,1610612766,49,68,2025-04-05T00:27:04Z,3600000,False,-1.0,21.0,1,left,MISS J. Nurkić Hook - blocked,"[203994, 1631099]",1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,Murray,1631099.0,,
365,PT11M34.00S,2025-04-05T00:25:37.8Z,3,REGULAR,block,,[],1631099,,,1610612766,49,68,2025-04-05T00:25:40Z,3610000,False,,,0,,K. Murray BLOCK (2 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
366,PT11M34.00S,2025-04-05T00:25:37.8Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,49,68,2025-04-05T00:25:43Z,3620000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:6),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,364.0,7.0,6.0,1.0,,,,,,,,,,,,,,
367,PT11M29.00S,2025-04-05T00:25:43.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203897,95.6143232588699,51.470588235294116,1610612758,49,70,2025-04-05T00:25:49Z,3630000,False,7.0,-11.0,1,right,Z. LaVine running Layup (12 PTS),[203897],1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,12.0,,,,,,,,,,,,,
368,PT11M13.00S,2025-04-05T00:25:59.5Z,3,REGULAR,3pt,Jump Shot,[],1628970,27.677398160315374,22.30392156862745,1610612766,49,70,2025-04-05T00:27:57Z,3640000,False,138.0,208.0,1,left,MISS M. Bridges 24' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,,
369,PT11M11.00S,2025-04-05T00:26:01.5Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,49,70,2025-04-05T00:26:04Z,3650000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:7),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,368.0,8.0,7.0,1.0,,,,,,,,,,,,,,
370,PT11M06.00S,2025-04-05T00:26:05.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203897,67.49342969776609,23.03921568627451,1610612758,49,70,2025-04-05T00:28:31Z,3660000,False,-135.0,253.0,1,right,MISS Z. LaVine 28' running pullup 3PT,[203897],1610612758.0,SAC,running pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,28.68,Missed,,,,,,,,,,,,,,,,,,
371,PT11M02.00S,2025-04-05T00:26:09.9Z,3,REGULAR,rebound,defensive,[],1629610,,,1610612766,49,70,2025-04-05T00:26:15Z,3670000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:4),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,,,370.0,4.0,4.0,0.0,,,,,,,,,,,,,,
372,PT10M52.00S,2025-04-05T00:26:22.6Z,3,REGULAR,foul,personal,[],1627734,,,1610612766,49,70,2025-04-05T00:26:29Z,3680000,False,,,0,,D. Sabonis personal FOUL (3 PF),"[1627734, 203994]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,,1627963.0,,,,,3.0,0.0,Nurkić,203994.0,,,,
374,PT10M42.00S,2025-04-05T00:26:52.5Z,3,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612766,49,70,2025-04-05T00:27:15Z,3700000,False,,,0,,K. Ellis shooting personal FOUL (2 PF) (Bridges 2 FT),"[1631165, 1628970]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,,,,,2.0,0.0,Bridges,1628970.0,,,,
376,PT10M42.00S,2025-04-05T00:27:17.7Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,50,70,2025-04-05T00:27:17Z,3720000,False,,,0,,M. Bridges Free Throw 1 of 2 (12 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
377,PT10M42.00S,2025-04-05T00:27:31.3Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,51,70,2025-04-05T00:27:31Z,3730000,False,,,0,,M. Bridges Free Throw 2 of 2 (13 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
378,PT10M20.00S,2025-04-05T00:27:56.8Z,3,REGULAR,turnover,lost ball,[],1631099,,,1610612758,51,70,2025-04-05T00:28:01Z,3740000,False,,,0,,K. Murray lost ball TURNOVER (1 TO),"[1631099, 1642354]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,,,,Simpson,1642354.0
379,PT10M20.00S,2025-04-05T00:27:56.8Z,3,REGULAR,steal,,[],1642354,,,1610612766,51,70,2025-04-05T00:27:58Z,3750000,False,,,0,,K. Simpson STEAL (1 STL),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
380,PT10M09.00S,2025-04-05T00:28:09.3Z,3,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612766,51,70,2025-04-05T00:28:26Z,3760000,False,,,0,,K. Ellis shooting personal FOUL (3 PF) (Jeffries 2 FT),"[1631165, 1629610]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,,,,,3.0,0.0,Jeffries,1629610.0,,,,
382,PT10M09.00S,2025-04-05T00:28:37.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629610,,,1610612766,52,70,2025-04-05T00:28:37Z,3780000,False,,,0,,D. Jeffries Free Throw 1 of 2 (1 PTS),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
383,PT10M09.00S,2025-04-05T00:28:51.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629610,,,1610612766,52,70,2025-04-05T00:28:51Z,3790000,False,,,0,,MISS D. Jeffries Free Throw 2 of 2,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
384,PT10M08.00S,2025-04-05T00:28:54.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,52,70,2025-04-05T00:28:54Z,3800000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,383.0,,,,,,,,,,,,,,,,,
387,PT09M54.00S,2025-04-05T00:29:37.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629610,6.521024967148489,97.79411764705883,1610612766,52,70,2025-04-05T00:29:45Z,3830000,False,-239.0,9.0,1,left,MISS D. Jeffries 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,23.92,Missed,,,,,,,,,,,,,,,,,,
388,PT09M50.00S,2025-04-05T00:29:40.6Z,3,REGULAR,rebound,defensive,[],201942,,,1610612758,52,70,2025-04-05T00:29:40Z,3840000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,,,387.0,4.0,4.0,0.0,,,,,,,,,,,,,,
389,PT09M42.00S,2025-04-05T00:29:50.4Z,3,REGULAR,2pt,Jump Shot,[],201942,79.05716162943496,48.28431372549019,1610612758,52,72,2025-04-05T00:32:09Z,3850000,False,-9.0,144.0,1,right,D. DeRozan 14' pullup Jump Shot (15 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,14.47,Made,,,,,15.0,,,,,,,,,,,,,
390,PT09M18.00S,2025-04-05T00:30:13.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,10.200394218134035,50.49019607843137,1610612766,54,72,2025-04-05T00:32:44Z,3860000,False,-2.0,43.0,1,left,J. Nurkić driving Hook (6 PTS),[203994],1610612766.0,CHA,driving,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,4.35,Made,,,,,6.0,,,,,,,,,,,,,
391,PT08M55.00S,2025-04-05T00:30:36.2Z,3,REGULAR,3pt,Jump Shot,[],1627734,69.72733245729303,71.81372549019608,1610612758,54,72,2025-04-05T00:30:40Z,3870000,False,109.0,232.0,1,right,MISS D. Sabonis 25' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
392,PT08M53.00S,2025-04-05T00:30:38.2Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,54,72,2025-04-05T00:30:40Z,3880000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,391.0,2.0,2.0,0.0,,,,,,,,,,,,,,
393,PT08M42.00S,2025-04-05T00:30:49.9Z,3,REGULAR,3pt,Jump Shot,[],1628970,27.54599211563732,19.11764705882353,1610612766,54,72,2025-04-05T00:33:27Z,3890000,False,154.0,206.0,1,left,MISS M. Bridges 25' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
394,PT08M42.00S,2025-04-05T00:30:49.9Z,3,REGULAR,rebound,defensive,[],1631165,,,1610612758,54,72,2025-04-05T00:33:27Z,3900000,False,,,0,,K. Ellis REBOUND (Off:1 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,393.0,2.0,1.0,1.0,,,,,,,,,,,,,,
395,PT08M33.00S,2025-04-05T00:30:59.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203897,70.51576872536137,22.30392156862745,1610612758,54,75,2025-04-05T00:37:20Z,3910000,False,-138.0,225.0,1,right,Z. LaVine 26' 3PT running (15 PTS) (D. DeRozan 2 AST),"[203897, 201942]",1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,26.4,Made,,,,,15.0,,,D. DeRozan,201942.0,2.0,,,,,,,,
397,PT08M16.00S,2025-04-05T00:31:16.2Z,3,REGULAR,3pt,Jump Shot,[],1642354,27.020367936925098,80.14705882352942,1610612766,54,75,2025-04-05T00:37:38Z,3930000,False,-151.0,201.0,1,left,MISS K. Simpson 25' pullup 3PT,[1642354],1610612766.0,CHA,pullup,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
398,PT08M14.00S,2025-04-05T00:31:18.2Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,54,75,2025-04-05T00:31:20Z,3940000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:8),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,397.0,9.0,8.0,1.0,,,,,,,,,,,,,,
399,PT08M04.00S,2025-04-05T00:31:28.2Z,3,REGULAR,2pt,Jump Shot,[],203897,82.78580814717476,71.34650735294117,1610612758,54,75,2025-04-05T00:38:01Z,3950000,False,107.0,109.0,1,right,MISS Z. LaVine 15' pullup Shot,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,15.27,Missed,,,,,,,,,,,,,,,,,,
400,PT08M02.00S,2025-04-05T00:31:30.2Z,3,REGULAR,rebound,defensive,[],203552,,,1610612766,54,75,2025-04-05T00:31:42Z,3960000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,399.0,3.0,3.0,0.0,,,,,,,,,,,,,,
401,PT07M44.00S,2025-04-05T00:31:46.8Z,3,REGULAR,3pt,Jump Shot,[],203994,26.10052562417871,84.55882352941177,1610612766,54,75,2025-04-05T00:31:51Z,3970000,False,-173.0,193.0,1,left,MISS J. Nurkić 25' 3PT,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
402,PT07M42.00S,2025-04-05T00:31:48.8Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,54,75,2025-04-05T00:31:51Z,3980000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:9),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,401.0,10.0,9.0,1.0,,,,,,,,,,,,,,
403,PT07M35.00S,2025-04-05T00:31:56.7Z,3,REGULAR,2pt,Jump Shot,[],201942,86.41590013140605,71.07843137254902,1610612758,54,77,2025-04-05T00:32:03Z,3990000,False,105.0,75.0,1,right,D. DeRozan 12' fadeaway Jump Shot (17 PTS),[201942],1610612758.0,SAC,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,12.95,Made,,,,,17.0,,,,,,,,,,,,,
404,PT07M34.00S,2025-04-05T00:32:01.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,54,77,2025-04-05T00:32:01Z,4000000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M34.00S,2025-04-05T00:33:30.4Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,54,77,2025-04-05T00:35:01Z,4010000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M34.00S,2025-04-05T00:33:30.4Z,3,REGULAR,substitution,out,[],203994,,,1610612766,54,77,2025-04-05T00:35:01Z,4020000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M34.00S,2025-04-05T00:33:30.4Z,3,REGULAR,substitution,in,[],1642275,,,1610612766,54,77,2025-04-05T00:35:01Z,4030000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M34.00S,2025-04-05T00:33:30.4Z,3,REGULAR,substitution,in,[],1631217,,,1610612766,54,77,2025-04-05T00:35:01Z,4040000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M18.00S,2025-04-05T00:35:09.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,5.075558475689881,46.32352941176471,1610612766,56,77,2025-04-05T00:35:16Z,4050000,False,18.0,-5.0,1,left,M. Diabaté cutting Layup (8 PTS) (T. Salaün 1 AST),"[1631217, 1642275]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,8.0,,,T. Salaün,1642275.0,1.0,,,,,,,,
411,PT07M04.00S,2025-04-05T00:35:24.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,87.72996057818659,51.470588235294116,1610612758,56,77,2025-04-05T00:39:33Z,4070000,False,7.0,63.0,1,right,MISS D. DeRozan 6' driving floating Shot,[201942],1610612758.0,SAC,driving floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,,,,,,
412,PT07M02.00S,2025-04-05T00:35:26.5Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,56,77,2025-04-05T00:35:26Z,4080000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,411.0,9.0,4.0,5.0,,,,,,,,,,,,,,
413,PT07M02.00S,2025-04-05T00:35:27.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,92.46057818659659,48.529411764705884,1610612758,56,77,2025-04-05T00:35:33Z,4090000,False,-7.0,18.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
414,PT07M00.00S,2025-04-05T00:35:29.1Z,3,REGULAR,rebound,defensive,[],1642275,,,1610612766,56,77,2025-04-05T00:35:33Z,4100000,False,,,0,,T. Salaün REBOUND (Off:1 Def:2),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Restricted Area,0-8 Center,,,413.0,3.0,2.0,1.0,,,,,,,,,,,,,,
