actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
511,PT08M25.00S,2024-11-29T18:56:44.5Z,4,REGULAR,substitution,out,[],1628969,,,1610612752,82,78,2024-11-29T18:56:56Z,5020000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M25.00S,2024-11-29T18:56:44.5Z,4,REGULAR,substitution,in,[],1628384,,,1610612752,82,78,2024-11-29T18:56:56Z,5030000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M13.00S,2024-11-29T18:57:27.1Z,4,REGULAR,3pt,Jump Shot,[],1626166,68.28186596583443,71.56862745098039,1610612752,82,81,2024-11-29T18:57:33Z,5040000,False,108.0,246.0,1,right,C. Payne 26' 3PT  (6 PTS) (M. McBride 1 AST),"[1626166, 1630540]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,26.83,Made,6.0,,,M. McBride,1630540.0,1.0,,,,,,,,,,,,
515,PT08M13.00S,2024-11-29T18:57:32.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,82,81,2024-11-29T18:57:32Z,5060000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M13.00S,2024-11-29T18:59:04.0Z,4,REGULAR,substitution,out,[],1628998,,,1610612766,82,81,2024-11-29T19:00:24Z,5070000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M13.00S,2024-11-29T18:59:04.0Z,4,REGULAR,substitution,out,[],1642354,,,1610612766,82,81,2024-11-29T19:00:24Z,5080000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M13.00S,2024-11-29T18:59:04.0Z,4,REGULAR,substitution,in,[],203995,,,1610612766,82,81,2024-11-29T19:00:24Z,5090000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M13.00S,2024-11-29T18:59:04.0Z,4,REGULAR,substitution,in,[],1630182,,,1610612766,82,81,2024-11-29T19:00:24Z,5100000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M57.00S,2024-11-29T19:00:41.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,12.434296977660972,37.745098039215684,1610612766,82,81,2024-11-29T19:01:41Z,5110000,False,61.0,64.0,1,left,MISS N. Smith Jr. 8' driving floating Shot,[1641733],1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.89,Missed,,,,,,,,,,,,,,,,,,
521,PT07M55.00S,2024-11-29T19:00:43.2Z,4,REGULAR,rebound,offensive,[],1631217,,,1610612766,82,81,2024-11-29T19:01:41Z,5120000,False,,,0,,M. Diabaté REBOUND (Off:5 Def:5),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Right,,,,520.0,,,,,,,,,10.0,5.0,5.0,,,,,
522,PT07M41.00S,2024-11-29T19:00:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203995,3.892904073587385,49.754901960784316,1610612766,82,81,2024-11-29T19:02:32Z,5130000,False,1.0,-16.0,1,left,MISS V. Micić driving finger roll Layup,[203995],1610612766.0,CHA,driving finger roll,,,Micić,V. Micić,,,,,In The Paint (Non-RA),0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
523,PT07M39.00S,2024-11-29T19:00:59.1Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,82,81,2024-11-29T19:02:32Z,5140000,False,,,0,,J. Hart REBOUND (Off:3 Def:8),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,522.0,,,,,,,,,11.0,8.0,3.0,,,,,
524,PT07M30.00S,2024-11-29T19:01:08.5Z,4,REGULAR,3pt,Jump Shot,[],1626166,66.5735873850197,53.18627450980392,1610612752,82,81,2024-11-29T19:02:49Z,5150000,False,16.0,262.0,1,right,MISS C. Payne 26' 3PT,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,
525,PT07M28.00S,2024-11-29T19:01:10.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,82,81,2024-11-29T19:02:49Z,5160000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,524.0,,,,,,,,,,,,,,,,
527,PT07M28.00S,2024-11-29T19:01:16.7Z,4,REGULAR,substitution,out,[],1641733,,,1610612766,82,81,2024-11-29T19:01:19Z,5180000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M28.00S,2024-11-29T19:01:16.7Z,4,REGULAR,substitution,in,[],1641706,,,1610612766,82,81,2024-11-29T19:01:19Z,5190000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M28.00S,2024-11-29T19:01:16.7Z,4,REGULAR,substitution,out,[],203552,,,1610612766,82,81,2024-11-29T19:01:27Z,5200000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M28.00S,2024-11-29T19:01:16.7Z,4,REGULAR,substitution,in,[],1642275,,,1610612766,82,81,2024-11-29T19:01:27Z,5210000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M15.00S,2024-11-29T19:01:42.6Z,4,REGULAR,foul,personal,[],1628384,,,1610612766,82,81,2024-11-29T19:01:48Z,5220000,False,,,0,,O. Anunoby personal FOUL (2 PF),"[1628384, 1641706]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,2003.0,,,,2.0,0.0,Miller,1641706.0,,,,,,,,
533,PT07M10.00S,2024-11-29T19:02:06.1Z,4,REGULAR,3pt,Jump Shot,[],1641706,28.597240473061763,78.43137254901961,1610612766,82,81,2024-11-29T19:03:47Z,5240000,False,-142.0,216.0,1,left,MISS B. Miller 25' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
534,PT07M08.00S,2024-11-29T19:02:08.1Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,82,81,2024-11-29T19:03:47Z,5250000,False,,,0,,M. McBride REBOUND (Off:2 Def:3),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,533.0,,,,,,,,,5.0,3.0,2.0,,,,,
535,PT07M02.00S,2024-11-29T19:02:14.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630540,94.43166885676742,48.03921568627451,1610612752,82,81,2024-11-29T19:04:30Z,5260000,False,-10.0,0.0,1,right,MISS M. McBride running Layup,[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
536,PT07M01.00S,2024-11-29T19:02:15.5Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,82,81,2024-11-29T19:04:30Z,5270000,False,,,0,,M. Diabaté REBOUND (Off:5 Def:6),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,535.0,,,,,,,,,11.0,6.0,5.0,,,,,
538,PT06M55.00S,2024-11-29T19:02:31.1Z,4,REGULAR,substitution,out,[],1626166,,,1610612766,82,81,2024-11-29T19:02:45Z,5290000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M55.00S,2024-11-29T19:02:31.1Z,4,REGULAR,substitution,in,[],1628973,,,1610612766,82,81,2024-11-29T19:02:45Z,5300000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M40.00S,2024-11-29T19:03:22.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642275,6.389618922470433,53.18627450980392,1610612766,82,81,2024-11-29T19:16:54Z,5320000,False,-16.0,8.0,1,left,MISS T. Salaün driving reverse Layup - blocked,"[1642275, 1626157]",1610612766.0,CHA,driving reverse,,,Salaün,T. Salaün,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,Towns,1626157.0
542,PT06M40.00S,2024-11-29T19:03:22.0Z,4,REGULAR,block,,[],1626157,,,1610612766,82,81,2024-11-29T19:03:24Z,5330000,False,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
543,PT06M38.00S,2024-11-29T19:03:24.0Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,82,81,2024-11-29T19:16:54Z,5340000,False,,,0,,K. Towns REBOUND (Off:4 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,541.0,,,,,,,,,12.0,8.0,4.0,,,,,
544,PT06M34.00S,2024-11-29T19:03:27.1Z,4,REGULAR,turnover,lost ball,[],1628384,,,1610612752,82,81,2024-11-29T19:03:34Z,5350000,False,,,0,,O. Anunoby lost ball TURNOVER (4 TO),"[1628384, 1641706]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,4.0,Miller,1641706.0,,
545,PT06M34.00S,2024-11-29T19:03:27.1Z,4,REGULAR,steal,,[],1641706,,,1610612766,82,81,2024-11-29T19:03:29Z,5360000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
546,PT06M16.00S,2024-11-29T19:03:44.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,28.203022339027594,18.872549019607842,1610612766,85,81,2024-11-29T19:03:48Z,5370000,False,156.0,213.0,1,left,B. Miller 26' 3PT pullup (18 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.35,Made,18.0,,,,,,,,,,,,,,,,,
547,PT06M00.00S,2024-11-29T19:04:00.7Z,4,REGULAR,3pt,Jump Shot,[],1626157,88.51839684625493,3.431372549019608,1610612752,85,84,2024-11-29T19:07:49Z,5380000,False,-233.0,55.0,1,right,K. Towns 3PT  (19 PTS) (J. Hart 5 AST),"[1626157, 1628404]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,23.93,Made,19.0,,,J. Hart,1628404.0,5.0,,,,,,,,,,,,
549,PT05M37.00S,2024-11-29T19:04:25.1Z,4,REGULAR,3pt,Jump Shot,[],1630182,5.863994743758213,95.09803921568627,1610612766,85,84,2024-11-29T19:09:01Z,5400000,False,-225.0,3.0,1,left,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
550,PT05M35.00S,2024-11-29T19:04:27.1Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,85,84,2024-11-29T19:09:01Z,5410000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,549.0,,,,,,,,,4.0,3.0,1.0,,,,,
551,PT05M23.00S,2024-11-29T19:04:39.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,90.09526938239159,42.40196078431372,1610612752,85,84,2024-11-29T19:09:55Z,5420000,False,-38.0,41.0,1,right,MISS K. Towns driving floating bank Shot,[1626157],1610612752.0,NYK,driving floating bank,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,,
552,PT05M21.00S,2024-11-29T19:04:41.3Z,4,REGULAR,rebound,defensive,[],1642275,,,1610612766,85,84,2024-11-29T19:09:55Z,5430000,False,,,0,,T. Salaün REBOUND (Off:0 Def:7),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,551.0,,,,,,,,,7.0,7.0,0.0,,,,,
553,PT05M06.00S,2024-11-29T19:04:56.8Z,4,REGULAR,3pt,Jump Shot,[],1642275,33.98488830486202,42.8921568627451,1610612766,85,84,2024-11-29T19:10:48Z,5440000,False,36.0,267.0,1,left,MISS T. Salaün 26' pullup 3PT,[1642275],1610612766.0,CHA,pullup,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Center,26.93,Missed,,,,,,,,,,,,,,,,,,
554,PT05M04.00S,2024-11-29T19:04:58.8Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,85,84,2024-11-29T19:10:48Z,5450000,False,,,0,,J. Brunson REBOUND (Off:0 Def:5),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,553.0,,,,,,,,,5.0,5.0,0.0,,,,,
555,PT04M48.00S,2024-11-29T19:05:12.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.94809461235218,50.73529411764706,1610612752,85,86,2024-11-29T19:05:17Z,5460000,False,4.0,117.0,1,right,J. Brunson 11' pullup Jump Shot (22 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.73,Made,22.0,,,,,,,,,,,,,,,,,
556,PT04M32.00S,2024-11-29T19:05:28.0Z,4,REGULAR,turnover,bad pass,[],203995,,,1610612766,85,86,2024-11-29T19:05:34Z,5470000,False,,,0,,V. Micić bad pass TURNOVER (2 TO),"[203995, 1626157]",1610612766.0,CHA,,,,Micić,V. Micić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Towns,1626157.0,,
557,PT04M32.00S,2024-11-29T19:05:28.0Z,4,REGULAR,steal,,[],1626157,,,1610612752,85,86,2024-11-29T19:12:33Z,5480000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
558,PT04M30.00S,2024-11-29T19:05:30.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630540,93.11760840998686,47.30392156862745,1610612752,85,88,2024-11-29T19:05:38Z,5490000,False,-13.0,12.0,1,right,M. McBride running DUNK (14 PTS),[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,1.82,Made,14.0,,,,,,,,,,,,,,,,,
559,PT04M30.00S,2024-11-29T19:05:40.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,85,88,2024-11-29T19:05:40Z,5500000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M05.00S,2024-11-29T19:08:53.2Z,4,REGULAR,3pt,Jump Shot,[],1630182,3.630091984231275,3.6764705882352944,1610612766,85,88,2024-11-29T19:09:02Z,5510000,False,232.0,-18.0,1,left,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
561,PT04M02.00S,2024-11-29T19:08:56.2Z,4,REGULAR,rebound,offensive,[],1642275,,,1610612766,85,88,2024-11-29T19:09:02Z,5520000,False,,,0,,T. Salaün REBOUND (Off:1 Def:7),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Right Corner 3,24+ Right,,,,560.0,,,,,,,,,8.0,7.0,1.0,,,,,
562,PT03M56.00S,2024-11-29T19:09:04.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203995,25.04927726675427,86.02941176470588,1610612766,85,88,2024-11-29T19:13:26Z,5530000,False,-180.0,183.0,1,left,MISS V. Micić 25' pullup 3PT,[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
563,PT03M53.00S,2024-11-29T19:09:07.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,85,88,2024-11-29T19:13:26Z,5540000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,562.0,,,,,,,,,,,,,,,,
565,PT03M36.00S,2024-11-29T19:09:31.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,93.11760840998686,47.05882352941176,1610612752,85,90,2024-11-29T19:14:04Z,5560000,False,-15.0,12.0,1,right,J. Brunson driving floating bank Jump Shot (24 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.91,Made,24.0,,,,,,,,,,,,,,,,,
566,PT03M18.00S,2024-11-29T19:09:50.9Z,4,REGULAR,3pt,Jump Shot,[],1630182,3.892904073587385,96.56862745098039,1610612766,88,90,2024-11-29T19:09:54Z,5570000,False,-233.0,-16.0,1,left,J. Green 3PT  (12 PTS) (V. Micić 7 AST),"[1630182, 203995]",1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.33,Made,12.0,,,V. Micić,203995.0,7.0,,,,,,,,,,,,
568,PT02M59.00S,2024-11-29T19:10:08.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,88.64980289093299,48.77450980392157,1610612752,88,92,2024-11-29T19:14:37Z,5590000,False,-6.0,54.0,1,right,J. Brunson driving floating Jump Shot (26 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.45,Made,26.0,,,,,,,,,,,,,,,,,
569,PT02M43.00S,2024-11-29T19:10:28.1Z,4,REGULAR,turnover,out-of-bounds,[],1641706,,,1610612766,88,92,2024-11-29T19:10:39Z,5600000,False,,,0,,B. Miller lost ball out-of-bounds TURNOVER (6 TO),[1641706],1610612766.0,CHA,lost ball,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,2003.0,,,,,,,,,,,6.0,,,,
570,PT02M31.00S,2024-11-29T19:10:48.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,66.04796320630749,52.20588235294118,1610612752,88,92,2024-11-29T19:15:12Z,5610000,False,11.0,267.0,1,right,MISS J. Brunson 26' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.68,Missed,,,,,,,,,,,,,,,,,,
571,PT02M29.00S,2024-11-29T19:10:50.6Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,88,92,2024-11-29T19:15:12Z,5620000,False,,,0,,J. Hart REBOUND (Off:4 Def:8),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,570.0,,,,,,,,,12.0,8.0,4.0,,,,,
572,PT02M17.00S,2024-11-29T19:11:01.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628404,93.9060446780552,48.28431372549019,1610612752,88,94,2024-11-29T19:11:07Z,5630000,False,-9.0,5.0,1,right,J. Hart cutting Layup (13 PTS) (K. Towns 5 AST),"[1628404, 1626157]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.98,Made,13.0,,,K. Towns,1626157.0,5.0,,,,,,,,,,,,
574,PT02M03.00S,2024-11-29T19:11:24.6Z,4,REGULAR,foul,personal,[],1628384,,,1610612766,88,94,2024-11-29T19:16:18Z,5650000,False,,,0,,O. Anunoby personal FOUL (3 PF),"[1628384, 1641706]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,,,,,1628954.0,,,,3.0,0.0,Miller,1641706.0,,,,,,,,
576,PT02M03.00S,2024-11-29T19:11:39.3Z,4,REGULAR,substitution,out,[],1642275,,,1610612766,88,94,2024-11-29T19:11:43Z,5670000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT02M03.00S,2024-11-29T19:11:39.3Z,4,REGULAR,substitution,in,[],1628998,,,1610612766,88,94,2024-11-29T19:11:43Z,5680000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT01M48.00S,2024-11-29T19:12:06.8Z,4,REGULAR,2pt,Jump Shot,[],203995,7.5722733245729295,70.09803921568627,1610612766,88,94,2024-11-29T19:17:52Z,5690000,False,-100.0,19.0,1,left,MISS V. Micić 10' fadeaway Shot,[203995],1610612766.0,CHA,fadeaway,,,Micić,V. Micić,,,,,Mid-Range,8-16 Left,10.22,Missed,,,,,,,,,,,,,,,,,,
579,PT01M46.00S,2024-11-29T19:12:08.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,88,94,2024-11-29T19:17:52Z,5700000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,8-16 Left,,,,578.0,,,,,,,,,,,,,,,,
581,PT01M33.00S,2024-11-29T19:12:45.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631217,6.258212877792378,53.18627450980392,1610612766,90,94,2024-11-29T19:18:19Z,5720000,False,-16.0,6.0,1,left,M. Diabaté cutting DUNK (4 PTS) (C. Martin 4 AST),"[1631217, 1628998]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,1.71,Made,4.0,,,C. Martin,1628998.0,4.0,,,,,,,,,,,,
583,PT01M17.00S,2024-11-29T19:13:13.4Z,4,REGULAR,violation,kicked ball,[],1631217,,,1610612752,90,94,2024-11-29T19:13:26Z,5740000,False,,,0,,M. Diabaté kicked ball VIOLATION,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,1627534.0,,,,,,,,,,,,,,,
584,PT01M05.00S,2024-11-29T19:13:54.3Z,4,REGULAR,foul,personal,['3freethrow'],1631217,,,1610612752,90,94,2024-11-29T19:14:02Z,5750000,False,,,0,,M. Diabaté shooting personal FOUL (4 PF) (Brunson 3 FT),"[1631217, 1628973]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,,,1627534.0,,,,4.0,0.0,Brunson,1628973.0,,,,,,,,
586,PT01M05.00S,2024-11-29T19:14:26.8Z,4,REGULAR,freethrow,1 of 3,[],1628973,,,1610612752,90,94,2024-11-29T19:14:26Z,5770000,False,,,0,,MISS J. Brunson Free Throw 1 of 3,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
587,PT01M05.00S,2024-11-29T19:14:26.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,90,94,2024-11-29T19:14:26Z,5780000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,586.0,,,,,,,,,,,,,,,,
588,PT01M05.00S,2024-11-29T19:14:46.1Z,4,REGULAR,freethrow,2 of 3,[],1628973,,,1610612752,90,95,2024-11-29T19:14:46Z,5790000,False,,,0,,J. Brunson Free Throw 2 of 3 (27 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
589,PT01M05.00S,2024-11-29T19:15:06.1Z,4,REGULAR,freethrow,3 of 3,[],1628973,,,1610612752,90,96,2024-11-29T19:15:06Z,5800000,False,,,0,,J. Brunson Free Throw 3 of 3 (28 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
590,PT00M48.20S,2024-11-29T19:15:27.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,6.258212877792378,51.71568627450981,1610612766,92,96,2024-11-29T19:19:40Z,5810000,False,-9.0,6.0,1,left,M. Diabaté cutting DUNK (6 PTS) (V. Micić 8 AST),"[1631217, 203995]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,1.07,Made,6.0,,,V. Micić,203995.0,8.0,,,,,,,,,,,,
592,PT00M48.20S,2024-11-29T19:15:30.1Z,4,REGULAR,foul,personal,['1freethrow'],1628973,,,1610612766,92,96,2024-11-29T19:15:47Z,5830000,False,,,0,,J. Brunson shooting personal FOUL (3 PF) (Diabaté 1 FT),"[1628973, 1631217]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,1627534.0,,,,3.0,0.0,Diabaté,1631217.0,,,,,,,,
594,PT00M48.20S,2024-11-29T19:15:48.6Z,4,REGULAR,substitution,out,[],203995,,,1610612766,92,96,2024-11-29T19:15:54Z,5850000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT00M48.20S,2024-11-29T19:15:48.6Z,4,REGULAR,substitution,in,[],1642275,,,1610612766,92,96,2024-11-29T19:15:54Z,5860000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT00M48.20S,2024-11-29T19:16:08.9Z,4,REGULAR,freethrow,1 of 1,[],1631217,,,1610612766,92,96,2024-11-29T19:16:08Z,5870000,False,,,0,,MISS M. Diabaté Free Throw 1 of 1,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
