actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
501,PT00M07.20S,2025-01-26T01:48:13.6Z,3,REGULAR,rebound,offensive,[],203552,,,1610612766,91,68,2025-01-26T01:50:04Z,4920000,False,,,0,,S. Curry REBOUND (Off:2 Def:2),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,500.0,4.0,2.0,2.0,,,,,,,,,,
502,PT00M00.10S,2025-01-26T01:48:19.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629006,88.69908015768725,58.63970588235294,1610612766,93,68,2025-01-26T01:50:30Z,4930000,False,43.0,54.0,1,right,J. Okogie 6' driving Layup (7 PTS) (S. Curry 2 AST),"[1629006, 203552]",1610612766.0,CHA,driving,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,6.89,Made,,,,,,,,,,,7.0,S. Curry,203552.0,2.0,,
504,PT00M00.00S,2025-01-26T01:48:27.7Z,3,REGULAR,period,end,[],0,,,1610612740,93,68,2025-01-26T01:48:27Z,4950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2025-01-26T01:48:51.4Z,4,REGULAR,substitution,out,['startperiod'],1629006,,,1610612740,93,68,2025-01-26T01:50:55Z,4960000,False,,,0,,SUB out: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2025-01-26T01:48:51.4Z,4,REGULAR,substitution,out,['startperiod'],1629750,,,1610612740,93,68,2025-01-26T01:50:55Z,4970000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-01-26T01:48:51.4Z,4,REGULAR,substitution,out,['startperiod'],203468,,,1610612740,93,68,2025-01-26T01:50:55Z,4980000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-01-26T01:48:51.4Z,4,REGULAR,substitution,in,['startperiod'],201959,,,1610612740,93,68,2025-01-26T01:50:55Z,4990000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-01-26T01:48:51.4Z,4,REGULAR,substitution,in,['startperiod'],1641722,,,1610612740,93,68,2025-01-26T01:50:55Z,5000000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-01-26T01:48:51.4Z,4,REGULAR,substitution,in,['startperiod'],1641810,,,1610612740,93,68,2025-01-26T01:50:55Z,5010000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-01-26T01:50:55.7Z,4,REGULAR,period,start,[],0,,,1610612740,93,68,2025-01-26T01:50:55Z,5020000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT11M44.00S,2025-01-26T01:51:11.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,11.300919842312751,48.08134191176471,1610612740,93,70,2025-01-26T01:51:45Z,5030000,False,10.0,54.0,1,left,Z. Williamson driving Layup (17 PTS) (A. Reeves 1 AST),"[1629627, 1641810]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,5.46,Made,,,,,,,,,,,17.0,A. Reeves,1641810.0,1.0,,
514,PT11M22.00S,2025-01-26T01:51:34.2Z,4,REGULAR,2pt,Jump Shot,[],203552,92.85479632063075,71.56862745098039,1610612766,95,70,2025-01-26T01:52:09Z,5050000,False,108.0,15.0,1,right,S. Curry 10' Jump Shot (16 PTS) (T. Gibson 2 AST),"[203552, 201959]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,10.88,Made,,,,,,,,,,,16.0,T. Gibson,201959.0,2.0,,
516,PT11M10.00S,2025-01-26T01:51:46.1Z,4,REGULAR,3pt,Jump Shot,[],1630526,7.095926412614986,3.8985906862745026,1610612740,95,70,2025-01-26T01:52:35Z,5070000,False,231.0,14.0,1,left,MISS J. Robinson-Earl 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,,23.09,Missed,,,,,,,,,,,,,,,,
517,PT11M08.00S,2025-01-26T01:51:48.1Z,4,REGULAR,rebound,defensive,[],1629610,,,1610612766,95,70,2025-01-26T01:52:35Z,5080000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:3),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Right Corner 3,24+ Right,,,,,,,516.0,3.0,3.0,0.0,,,,,,,,,,
518,PT11M00.00S,2025-01-26T01:51:56.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203995,86.59658344283837,46.89414828431373,1610612766,95,70,2025-01-26T01:53:38Z,5090000,False,-16.0,73.0,1,right,MISS V. Micić 7' pullup Shot - blocked,"[203995, 1630631]",1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,In The Paint (Non-RA),0-8 Center,,,7.51,Missed,Alvarado,1630631.0,,,,,,,,,,,,,,
519,PT11M00.00S,2025-01-26T01:51:56.9Z,4,REGULAR,block,,[],1630631,,,1610612766,95,70,2025-01-26T01:51:58Z,5100000,False,,,0,,J. Alvarado BLOCK (1 BLK),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
520,PT10M59.00S,2025-01-26T01:51:57.9Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612740,95,70,2025-01-26T01:53:27Z,5110000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,518.0,1.0,1.0,0.0,,,,,,,,,,
521,PT10M50.00S,2025-01-26T01:52:06.4Z,4,REGULAR,3pt,Jump Shot,[],1630631,7.227332457293031,3.653492647058826,1610612740,95,70,2025-01-26T01:54:01Z,5120000,False,232.0,15.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,23.22,Missed,,,,,,,,,,,,,,,,
522,PT10M48.00S,2025-01-26T01:52:08.4Z,4,REGULAR,rebound,defensive,[],1629610,,,1610612766,95,70,2025-01-26T01:54:01Z,5130000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:4),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Right Corner 3,24+ Right,,,,,,,521.0,4.0,4.0,0.0,,,,,,,,,,
523,PT10M33.00S,2025-01-26T01:52:23.7Z,4,REGULAR,3pt,Jump Shot,[],1628970,75.16425755584757,88.45741421568627,1610612766,95,70,2025-01-26T01:54:21Z,5140000,False,192.0,181.0,1,right,MISS M. Bridges 26' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,26.41,Missed,,,,,,,,,,,,,,,,
524,PT10M31.00S,2025-01-26T01:52:25.7Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612740,95,70,2025-01-26T01:54:21Z,5150000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,,,,,523.0,2.0,2.0,0.0,,,,,,,,,,
525,PT10M23.00S,2025-01-26T01:52:33.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,35.26609724047306,59.55882352941176,1610612740,95,73,2025-01-26T01:54:59Z,5160000,False,-48.0,279.0,1,left,J. Hawkins 28' 3PT running (8 PTS) (Z. Williamson 1 AST),"[1641722, 1629627]",1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,28.31,Made,,,,,,,,,,,8.0,Z. Williamson,1629627.0,1.0,,
527,PT10M08.00S,2025-01-26T01:52:49.1Z,4,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612766,95,73,2025-01-26T01:55:31Z,5180000,False,,,0,,Z. Williamson shooting personal FOUL (4 PF) (Bridges 2 FT),"[1629627, 1628970]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,202058.0,,,,,,,,,,4.0,0.0,Bridges,1628970.0,,,,,,
529,PT10M08.00S,2025-01-26T01:53:14.5Z,4,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,96,73,2025-01-26T01:53:14Z,5200000,False,,,0,,M. Bridges Free Throw 1 of 2 (21 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,,,,,,,21.0,,,,,
530,PT10M08.00S,2025-01-26T01:53:29.6Z,4,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,97,73,2025-01-26T01:53:29Z,5210000,False,,,0,,M. Bridges Free Throw 2 of 2 (22 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,,,,,,,22.0,,,,,
531,PT09M57.00S,2025-01-26T01:53:42.3Z,4,REGULAR,3pt,Jump Shot,[],1630526,29.566360052562416,77.42800245098039,1610612740,97,73,2025-01-26T01:56:09Z,5220000,False,-137.0,225.0,1,left,MISS J. Robinson-Earl 26' 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,26.38,Missed,,,,,,,,,,,,,,,,
532,PT09M55.00S,2025-01-26T01:53:44.3Z,4,REGULAR,rebound,defensive,[],1629610,,,1610612766,97,73,2025-01-26T01:56:09Z,5230000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:5),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,,,,,,,531.0,5.0,5.0,0.0,,,,,,,,,,
533,PT09M48.00S,2025-01-26T01:53:51.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629610,67.23061760840999,36.029411764705884,1610612766,97,73,2025-01-26T01:56:40Z,5240000,False,-70.0,256.0,1,right,MISS D. Jeffries 26' running pullup 3PT,[1629610],1610612766.0,CHA,running pullup,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Center,,,26.49,Missed,,,,,,,,,,,,,,,,
534,PT09M46.00S,2025-01-26T01:53:53.2Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,97,73,2025-01-26T01:56:40Z,5250000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,533.0,1.0,1.0,0.0,,,,,,,,,,
535,PT09M40.00S,2025-01-26T01:53:59.3Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629627,12.746386333771355,50.83486519607843,1610612740,97,75,2025-01-26T01:57:18Z,5260000,False,-4.0,67.0,1,left,Z. Williamson 6' running pullup Jump Shot (19 PTS) (J. Alvarado 5 AST),"[1629627, 1630631]",1610612740.0,NOP,running pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,6.74,Made,,,,,,,,,,,19.0,J. Alvarado,1630631.0,5.0,,
537,PT09M17.00S,2025-01-26T01:54:21.8Z,4,REGULAR,3pt,Jump Shot,[],203552,95.48291721419186,95.58823529411765,1610612766,97,75,2025-01-26T01:57:41Z,5280000,False,228.0,-10.0,1,right,MISS S. Curry 3PT,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,22.81,Missed,,,,,,,,,,,,,,,,
538,PT09M14.00S,2025-01-26T01:54:24.8Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612740,97,75,2025-01-26T01:57:41Z,5290000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:3),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,,,,,,537.0,3.0,3.0,0.0,,,,,,,,,,
539,PT09M05.00S,2025-01-26T01:54:34.2Z,4,REGULAR,foul,personal,['2freethrow'],1629610,,,1610612740,97,75,2025-01-26T01:58:08Z,5300000,False,,,0,,D. Jeffries shooting personal FOUL (3 PF) (Williamson 2 FT),"[1629610, 1629627]",1610612766.0,CHA,shooting,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,,,,,,,,,,3.0,0.0,Williamson,1629627.0,,,,,,
541,PT09M05.00S,2025-01-26T01:55:03.3Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,97,75,2025-01-26T01:58:54Z,5325000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
542,PT09M05.00S,2025-01-26T01:55:03.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,97,75,2025-01-26T01:58:54Z,5332500,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,541.0,,,,,,,,,,,,,
551,PT09M05.00S,2025-01-26T01:55:03.3Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,97,76,2025-01-26T01:58:54Z,5336250,False,,,0,,Z. Williamson Free Throw 2 of 2 (20 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,,,,,,,,,,,20.0,,,,,
543,PT09M05.00S,2025-01-26T01:55:04.2Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,97,76,2025-01-26T01:58:54Z,5340000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M05.00S,2025-01-26T01:55:04.2Z,4,REGULAR,substitution,out,[],203552,,,1610612766,97,76,2025-01-26T01:58:54Z,5350000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M05.00S,2025-01-26T01:55:04.2Z,4,REGULAR,substitution,out,[],201959,,,1610612766,97,76,2025-01-26T01:58:54Z,5360000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M05.00S,2025-01-26T01:55:04.2Z,4,REGULAR,substitution,out,[],1641810,,,1610612766,97,76,2025-01-26T01:58:54Z,5370000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M05.00S,2025-01-26T01:55:04.2Z,4,REGULAR,substitution,in,[],1630182,,,1610612766,97,76,2025-01-26T01:58:54Z,5380000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M05.00S,2025-01-26T01:55:04.2Z,4,REGULAR,substitution,in,[],1631217,,,1610612766,97,76,2025-01-26T01:58:54Z,5390000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M05.00S,2025-01-26T01:55:04.2Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,97,76,2025-01-26T01:58:54Z,5400000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M05.00S,2025-01-26T01:55:04.2Z,4,REGULAR,substitution,in,[],1630530,,,1610612766,97,76,2025-01-26T01:58:54Z,5410000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M48.00S,2025-01-26T01:56:18.1Z,4,REGULAR,3pt,Jump Shot,[],1630163,63.81406044678055,12.009803921568627,1610612766,97,76,2025-01-26T01:58:44Z,5415000,False,-190.0,288.0,1,right,MISS L. Ball 34' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,34.47,Missed,,,,,,,,,,,,,,,,
553,PT08M44.00S,2025-01-26T01:56:22.1Z,4,REGULAR,rebound,offensive,[],1631217,,,1610612766,97,76,2025-01-26T01:58:44Z,5417500,False,,,0,,M. Diabaté REBOUND (Off:4 Def:7),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,,,,,552.0,11.0,7.0,4.0,,,,,,,,,,
554,PT08M37.00S,2025-01-26T01:56:29.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630163,84.7568988173456,55.962775735294116,1610612766,97,76,2025-01-26T01:59:56Z,5450000,False,30.0,91.0,1,right,MISS L. Ball 9' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,9.56,Missed,,,,,,,,,,,,,,,,
555,PT08M34.00S,2025-01-26T01:56:32.3Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,97,76,2025-01-26T01:59:56Z,5460000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:6),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,554.0,8.0,6.0,2.0,,,,,,,,,,
556,PT08M27.00S,2025-01-26T01:56:37.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,9.329829172141928,43.826593137254896,1610612740,97,78,2025-01-26T02:00:21Z,5470000,False,31.0,35.0,1,left,Z. Williamson driving reverse Layup (22 PTS),[1629627],1610612740.0,NOP,driving reverse,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,4.68,Made,,,,,,,,,,,22.0,,,,,
557,PT08M16.00S,2025-01-26T01:56:51.3Z,4,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612766,97,78,2025-01-26T01:57:07Z,5480000,False,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Ball 2 FT),"[1630526, 1630163]",1610612740.0,NOP,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,1627541.0,,,,,,,,,,1.0,0.0,Ball,1630163.0,,,,,,
559,PT08M16.00S,2025-01-26T01:57:16.9Z,4,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,98,78,2025-01-26T01:57:44Z,5500000,False,,,0,,L. Ball Free Throw 1 of 2 (22 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,Made,,,,,,,,,,,22.0,,,,,
560,PT08M16.00S,2025-01-26T01:57:16.9Z,4,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,98,78,2025-01-26T01:57:44Z,5510000,False,,,0,,MISS L. Ball Free Throw 2 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
561,PT08M14.00S,2025-01-26T01:57:18.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,98,78,2025-01-26T01:57:44Z,5520000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,560.0,,,,,,,,,,,,,
563,PT08M10.00S,2025-01-26T01:57:57.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,75.24638633377135,87.99019607843137,1610612766,98,78,2025-01-26T02:01:03Z,5540000,False,190.0,180.0,1,right,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,26.19,Missed,,,,,,,,,,,,,,,,
564,PT08M07.00S,2025-01-26T01:58:00.4Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,98,78,2025-01-26T02:01:03Z,5550000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,563.0,4.0,3.0,1.0,,,,,,,,,,
565,PT08M01.00S,2025-01-26T01:58:05.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629627,16.162943495400782,45.91375612745098,1610612740,98,80,2025-01-26T02:01:31Z,5560000,False,20.0,99.0,1,left,Z. Williamson 10' running Layup (24 PTS),[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,10.15,Made,,,,,,,,,,,24.0,,,,,
566,PT07M44.00S,2025-01-26T01:58:22.7Z,4,REGULAR,turnover,lost ball,[],1630182,,,1610612766,98,80,2025-01-26T02:01:51Z,5570000,False,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630182, 1630530]",1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,,,Murphy III,1630530.0
567,PT07M44.00S,2025-01-26T01:58:22.7Z,4,REGULAR,steal,,[],1630530,,,1610612740,98,80,2025-01-26T01:58:24Z,5580000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
568,PT07M30.00S,2025-01-26T01:58:35.4Z,4,REGULAR,turnover,bad pass,[],1630526,,,1610612740,98,80,2025-01-26T02:02:29Z,5590000,False,,,0,,J. Robinson-Earl bad pass TURNOVER (1 TO),"[1630526, 1630163]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,,,Ball,1630163.0
569,PT07M30.00S,2025-01-26T01:58:35.4Z,4,REGULAR,steal,,[],1630163,,,1610612766,98,80,2025-01-26T01:58:36Z,5600000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
570,PT07M27.00S,2025-01-26T01:58:41.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630163,92.3784494086728,57.43336397058824,1610612766,100,80,2025-01-26T02:02:44Z,5610000,False,37.0,19.0,1,right,L. Ball running Layup (24 PTS),[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,4.18,Made,,,,,,,,,,,24.0,,,,,
571,PT07M27.00S,2025-01-26T01:58:42.8Z,4,REGULAR,violation,defensive goaltending,[],1641722,,,1610612766,100,80,2025-01-26T01:58:58Z,5620000,False,,,0,,J. Hawkins defensive goaltending VIOLATION,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,1627519.0,,,,,,,,,,,,,,,,,,,
572,PT07M27.00S,2025-01-26T01:58:54.1Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,100,80,2025-01-26T01:59:07Z,5630000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,1627519.0,,,,,,,,,,,,,,,,,,,
573,PT07M19.00S,2025-01-26T01:59:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,10.906701708278575,58.62055759803921,1610612740,100,80,2025-01-26T02:03:49Z,5640000,False,-43.0,50.0,1,left,MISS Z. Williamson 6' driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,6.6,Missed,,,,,,,,,,,,,,,,
575,PT07M18.00S,2025-01-26T01:59:20.2Z,4,REGULAR,rebound,offensive,[],1629627,,,1610612740,100,80,2025-01-26T02:03:49Z,5660000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:6),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,573.0,9.0,6.0,3.0,,,,,,,,,,
576,PT07M16.00S,2025-01-26T01:59:22.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,6.521024967148489,50.0,1610612740,100,82,2025-01-26T02:04:01Z,5670000,False,0.0,9.0,1,left,Z. Williamson putback Layup (26 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,0.88,Made,,,,,,,,,,,26.0,,,,,
577,PT07M03.00S,2025-01-26T01:59:35.9Z,4,REGULAR,foul,personal,[],1630631,,,1610612766,100,82,2025-01-26T02:04:35Z,5680000,False,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 1630163]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Left Center,202058.0,,,,,,,,,,1.0,0.0,Ball,1630163.0,,,,,,
579,PT07M03.00S,2025-01-26T01:59:40.9Z,4,REGULAR,substitution,out,[],1629610,,,1610612766,100,82,2025-01-26T01:59:53Z,5700000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M03.00S,2025-01-26T01:59:40.9Z,4,REGULAR,substitution,out,[],1629627,,,1610612766,100,82,2025-01-26T01:59:53Z,5710000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M03.00S,2025-01-26T01:59:40.9Z,4,REGULAR,substitution,in,[],1629006,,,1610612766,100,82,2025-01-26T01:59:53Z,5720000,False,,,0,,SUB in: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M03.00S,2025-01-26T01:59:40.9Z,4,REGULAR,substitution,in,[],1629750,,,1610612766,100,82,2025-01-26T01:59:53Z,5730000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
