actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
166,PT10M21.00S,2024-11-28T00:40:55.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203995,84.1819973718791,51.9607843137255,1610612766,28,29,2024-11-28T00:43:26Z,1630000,False,10.0,96.0,1,right,V. Micić 9' pullup Jump Shot (2 PTS),[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,In The Paint (Non-RA),8-16 Center,9.67,Made,,,,,,,,,2.0,,,,,,,,,
168,PT10M09.00S,2024-11-28T00:41:08.7Z,2,REGULAR,turnover,bad pass,[],202692,,,1610612748,28,29,2024-11-28T00:43:52Z,1640000,False,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 201959]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Gibson,201959.0
169,PT10M09.00S,2024-11-28T00:41:08.7Z,2,REGULAR,steal,,[],201959,,,1610612766,28,29,2024-11-28T00:41:10Z,1650000,False,,,0,,T. Gibson STEAL (1 STL),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
170,PT10M08.00S,2024-11-28T00:41:15.3Z,2,REGULAR,foul,personal,[],202692,,,1610612766,28,29,2024-11-28T00:41:24Z,1660000,False,,,0,,A. Burks personal FOUL (1 PF),"[202692, 1628998]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,,,,1662.0,1.0,0.0,Martin,1628998.0,,,,,,,,,,
172,PT10M01.00S,2024-11-28T00:41:29.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,64.60249671484888,34.31372549019608,1610612766,28,29,2024-11-28T00:44:33Z,1680000,False,-78.0,280.0,1,right,MISS B. Miller 29' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,29.1,Missed,,,,,,,,,,,,,,,,,,
173,PT09M59.00S,2024-11-28T00:41:31.7Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,28,29,2024-11-28T00:44:33Z,1690000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,,,172.0,,,,,,,2.0,2.0,0.0,,,,,,
174,PT09M57.00S,2024-11-28T00:41:37.9Z,2,REGULAR,foul,personal,[],201959,,,1610612748,28,29,2024-11-28T00:41:51Z,1700000,False,,,0,,T. Gibson personal FOUL (1 PF),"[201959, 1631170]",1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Left,,,,,,201638.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,,
176,PT09M46.00S,2024-11-28T00:42:04.6Z,2,REGULAR,3pt,Jump Shot,[],1629639,32.14520367936925,62.5,1610612748,28,29,2024-11-28T00:45:09Z,1720000,False,-62.0,250.0,1,left,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
177,PT09M44.00S,2024-11-28T00:42:06.6Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,28,29,2024-11-28T00:45:09Z,1730000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,176.0,,,,,,,1.0,1.0,0.0,,,,,,
178,PT09M35.00S,2024-11-28T00:42:16.2Z,2,REGULAR,3pt,Jump Shot,[],1628998,73.66951379763469,82.59803921568627,1610612766,28,29,2024-11-28T00:45:36Z,1740000,False,163.0,195.0,1,right,MISS C. Martin 25' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
179,PT09M33.00S,2024-11-28T00:42:18.2Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,28,29,2024-11-28T00:45:36Z,1750000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,178.0,,,,,,,2.0,2.0,0.0,,,,,,
180,PT09M25.00S,2024-11-28T00:42:25.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,6.652431011826544,44.85294117647059,1610612748,28,31,2024-11-28T00:42:33Z,1760000,False,26.0,10.0,1,left,T. Herro running finger roll Layup (6 PTS),[1629639],1610612748.0,MIA,running finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.76,Made,,,,,,,,,6.0,,,,,,,,,
181,PT09M12.00S,2024-11-28T00:42:37.2Z,2,REGULAR,2pt,Jump Shot,[],203995,86.81011826544021,24.754901960784316,1610612766,28,31,2024-11-28T00:42:41Z,1770000,False,-126.0,71.0,1,right,MISS V. Micić 14' pullup Shot,[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Mid-Range,8-16 Left,14.5,Missed,,,,,,,,,,,,,,,,,,
182,PT09M09.00S,2024-11-28T00:42:40.2Z,2,REGULAR,rebound,defensive,[],202692,,,1610612748,28,31,2024-11-28T00:42:41Z,1780000,False,,,0,,A. Burks REBOUND (Off:1 Def:2),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Mid-Range,8-16 Left,,,,,181.0,,,,,,,3.0,2.0,1.0,,,,,,
183,PT09M04.00S,2024-11-28T00:42:47.9Z,2,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612748,28,31,2024-11-28T00:43:03Z,1790000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Jaquez Jr. 2 FT),"[1628998, 1631170]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,1662.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,,
185,PT09M04.00S,2024-11-28T00:43:18.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631170,,,1610612748,28,32,2024-11-28T00:43:18Z,1810000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (6 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
186,PT09M04.00S,2024-11-28T00:43:19.6Z,2,REGULAR,substitution,out,[],1641733,,,1610612748,28,32,2024-11-28T00:43:25Z,1820000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M04.00S,2024-11-28T00:43:19.6Z,2,REGULAR,substitution,out,[],201959,,,1610612748,28,32,2024-11-28T00:43:25Z,1830000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M04.00S,2024-11-28T00:43:19.6Z,2,REGULAR,substitution,in,[],1631217,,,1610612748,28,32,2024-11-28T00:43:25Z,1840000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M04.00S,2024-11-28T00:43:19.6Z,2,REGULAR,substitution,in,[],1630182,,,1610612748,28,32,2024-11-28T00:43:25Z,1850000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M04.00S,2024-11-28T00:43:41.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631170,,,1610612748,28,33,2024-11-28T00:43:41Z,1860000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (7 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
192,PT08M50.00S,2024-11-28T00:44:06.1Z,2,REGULAR,turnover,out-of-bounds,[],203995,,,1610612766,28,33,2024-11-28T00:47:23Z,1880000,False,,,0,,V. Micić bad pass out-of-bounds TURNOVER (1 TO),[203995],1610612766.0,CHA,bad pass,,,Micić,V. Micić,,,,,Right Corner 3,24+ Right,,,,,,1628172.0,,,,,,,,,,,,1.0,,
193,PT08M36.00S,2024-11-28T00:44:24.8Z,2,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,28,33,2024-11-28T00:44:30Z,1890000,False,,,0,,T. Herro bad pass out-of-bounds TURNOVER (1 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,,,1628172.0,,,,,,,,,,,,1.0,,
194,PT08M19.00S,2024-11-28T00:44:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203995,93.51182654402102,55.392156862745104,1610612766,30,33,2024-11-28T00:44:47Z,1900000,False,27.0,8.0,1,right,V. Micić driving Layup (4 PTS) (C. Martin 1 AST),"[203995, 1628998]",1610612766.0,CHA,driving,,,Micić,V. Micić,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,,,4.0,,,,C. Martin,1628998.0,1.0,,,
196,PT08M05.00S,2024-11-28T00:44:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,6.521024967148489,47.05882352941176,1610612748,30,35,2024-11-28T00:45:01Z,1920000,False,15.0,9.0,1,left,A. Burks driving Layup (2 PTS),[202692],1610612748.0,MIA,driving,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,2.0,,,,,,,,,
197,PT07M56.00S,2024-11-28T00:45:16.5Z,2,REGULAR,foul,technical,['1freethrow'],1628389,,,1610612766,30,35,2024-11-28T00:48:38Z,1930000,False,,,0,,B. Adebayo defensive-3-second technical FOUL (1 Tech),[1628389],1610612748.0,MIA,defensive-3-second,,,Adebayo,B. Adebayo,,,,,,,,,,,,1662.0,0.0,1.0,,,,,,,,,,,,
198,PT07M56.00S,2024-11-28T00:45:31.4Z,2,REGULAR,freethrow,1 of 1,[],1641706,,,1610612766,30,35,2024-11-28T00:45:31Z,1940000,False,,,0,,MISS B. Miller technical Free Throw 1 of 1,[1641706],1610612766.0,CHA,technical,,,Miller,B. Miller,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT07M56.00S,2024-11-28T00:45:31.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,30,35,2024-11-28T00:45:31Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,
200,PT07M56.00S,2024-11-28T00:45:51.9Z,2,REGULAR,turnover,bad pass,[],1641706,,,1610612766,30,35,2024-11-28T00:45:57Z,1960000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 1628389]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Adebayo,1628389.0
201,PT07M56.00S,2024-11-28T00:45:51.9Z,2,REGULAR,steal,,[],1628389,,,1610612748,30,35,2024-11-28T00:45:54Z,1970000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
202,PT07M55.00S,2024-11-28T00:45:57.5Z,2,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,30,35,2024-11-28T00:46:07Z,1980000,False,,,0,,B. Adebayo step out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,step,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,201638.0,,,,,,,,,,,,1.0,,
203,PT07M40.00S,2024-11-28T00:46:23.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203995,77.61169513797634,47.549019607843135,1610612766,32,35,2024-11-28T00:46:28Z,1990000,False,-12.0,158.0,1,right,V. Micić 15' pullup Jump Shot (6 PTS),[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Mid-Range,8-16 Center,15.85,Made,,,,,,,,,6.0,,,,,,,,,
204,PT07M29.00S,2024-11-28T00:46:37.8Z,2,REGULAR,3pt,Jump Shot,[],1629639,33.065045992115635,55.392156862745104,1610612748,32,35,2024-11-28T00:50:04Z,2000000,False,-27.0,258.0,1,left,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.97,Missed,,,,,,,,,,,,,,,,,,
205,PT07M27.00S,2024-11-28T00:46:39.8Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,32,35,2024-11-28T00:50:04Z,2010000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,204.0,,,,,,,1.0,1.0,0.0,,,,,,
206,PT07M20.00S,2024-11-28T00:46:46.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628998,90.22667542706965,47.549019607843135,1610612766,32,35,2024-11-28T00:50:44Z,2020000,False,-12.0,39.0,1,right,MISS C. Martin running finger roll Layup,[1628998],1610612766.0,CHA,running finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
207,PT07M19.00S,2024-11-28T00:46:47.3Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,32,35,2024-11-28T00:50:44Z,2030000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,206.0,,,,,,,3.0,3.0,0.0,,,,,,
208,PT07M14.00S,2024-11-28T00:46:53.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631170,9.280551905387648,44.36274509803921,1610612748,32,35,2024-11-28T00:51:18Z,2040000,False,28.0,35.0,1,left,MISS J. Jaquez Jr. running Layup - blocked,"[1631170, 1630182]",1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,Green,1630182.0,,,,,,,,,,,,,,,,
209,PT07M14.00S,2024-11-28T00:46:53.4Z,2,REGULAR,block,,[],1630182,,,1610612748,32,35,2024-11-28T00:56:55Z,2050000,False,,,0,,J. Green BLOCK (1 BLK),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
210,PT07M13.00S,2024-11-28T00:46:54.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,32,35,2024-11-28T00:51:18Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,208.0,,,,,,,,,,,,,,,
212,PT07M13.00S,2024-11-28T00:47:11.4Z,2,REGULAR,substitution,out,[],1628998,,,1610612748,32,35,2024-11-28T00:47:27Z,2080000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M13.00S,2024-11-28T00:47:11.4Z,2,REGULAR,substitution,out,[],1626179,,,1610612748,32,35,2024-11-28T00:47:27Z,2090000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M13.00S,2024-11-28T00:47:11.4Z,2,REGULAR,substitution,out,[],202692,,,1610612748,32,35,2024-11-28T00:47:27Z,2100000,False,,,0,,SUB out: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M13.00S,2024-11-28T00:47:11.4Z,2,REGULAR,substitution,in,[],1642275,,,1610612748,32,35,2024-11-28T00:47:27Z,2110000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M13.00S,2024-11-28T00:47:11.4Z,2,REGULAR,substitution,in,[],202710,,,1610612748,32,35,2024-11-28T00:47:27Z,2120000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M13.00S,2024-11-28T00:47:11.4Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,32,35,2024-11-28T00:47:27Z,2130000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M04.00S,2024-11-28T00:47:41.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,6.652431011826544,47.794117647058826,1610612748,32,37,2024-11-28T00:47:46Z,2140000,False,11.0,10.0,1,left,B. Adebayo alley-oop DUNK (4 PTS) (T. Herro 2 AST),"[1628389, 1629639]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,4.0,,,,T. Herro,1629639.0,2.0,,,
220,PT06M55.00S,2024-11-28T00:47:52.3Z,2,REGULAR,3pt,Jump Shot,[],1641706,81.15965834428384,92.40196078431373,1610612766,32,37,2024-11-28T00:52:44Z,2160000,False,212.0,125.0,1,right,MISS B. Miller 24' step back 3PT,[1641706],1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,24.59,Missed,,,,,,,,,,,,,,,,,,
221,PT06M53.00S,2024-11-28T00:47:54.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,32,37,2024-11-28T00:52:44Z,2170000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,220.0,,,,,,,,,,,,,,,
223,PT06M53.00S,2024-11-28T00:48:05.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,32,37,2024-11-28T00:48:05Z,2190000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M48.00S,2024-11-28T00:51:08.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641706,92.85479632063075,47.549019607843135,1610612766,34,37,2024-11-28T00:51:12Z,2200000,False,-12.0,15.0,1,right,B. Miller driving Layup (5 PTS) (V. Micić 1 AST),"[1641706, 203995]",1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,,,,,5.0,,,,V. Micić,203995.0,1.0,,,
226,PT06M29.00S,2024-11-28T00:51:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,17.296320630749015,53.67647058823529,1610612748,34,37,2024-11-28T00:53:50Z,2220000,False,-18.0,110.0,1,left,MISS B. Adebayo 11' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,11.16,Missed,,,,,,,,,,,,,,,,,,
227,PT06M27.00S,2024-11-28T00:51:31.5Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,34,37,2024-11-28T00:53:50Z,2230000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,226.0,,,,,,,5.0,3.0,2.0,,,,,,
228,PT06M10.00S,2024-11-28T00:51:48.0Z,2,REGULAR,3pt,Jump Shot,[],1641706,73.27529566360053,15.931372549019606,1610612766,37,37,2024-11-28T00:54:25Z,2240000,False,-170.0,199.0,1,right,B. Miller 26' 3PT step back (8 PTS),[1641706],1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.17,Made,,,,,,,,,8.0,,,,,,,,,
229,PT05M49.00S,2024-11-28T00:52:08.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,7.046649145860711,44.36274509803921,1610612748,37,39,2024-11-28T00:52:11Z,2250000,False,28.0,14.0,1,left,J. Jaquez Jr. driving Layup (9 PTS),[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.14,Made,,,,,,,,,9.0,,,,,,,,,
230,PT05M27.00S,2024-11-28T00:52:32.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,92.19776609724047,55.14705882352941,1610612766,37,39,2024-11-28T00:55:07Z,2260000,False,26.0,21.0,1,right,MISS B. Miller driving Layup,[1641706],1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
231,PT05M25.00S,2024-11-28T00:52:34.1Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,37,39,2024-11-28T00:55:07Z,2270000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,230.0,,,,,,,1.0,1.0,0.0,,,,,,
232,PT05M19.00S,2024-11-28T00:52:40.8Z,2,REGULAR,violation,kicked ball,[],1642275,,,1610612748,37,39,2024-11-28T00:52:46Z,2280000,False,,,0,,T. Salaün kicked ball VIOLATION,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,1662.0,,,,,,,,,,,,,,
233,PT05M19.00S,2024-11-28T00:52:55.3Z,2,REGULAR,substitution,out,[],203995,,,1610612748,37,39,2024-11-28T00:52:59Z,2290000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M19.00S,2024-11-28T00:52:55.3Z,2,REGULAR,substitution,in,[],1630163,,,1610612748,37,39,2024-11-28T00:52:59Z,2300000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M03.00S,2024-11-28T00:53:20.3Z,2,REGULAR,3pt,Jump Shot,[],1628389,9.017739816031538,2.450980392156863,1610612748,37,39,2024-11-28T00:55:38Z,2310000,False,238.0,32.0,1,left,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,23.99,Missed,,,,,,,,,,,,,,,,,,
236,PT05M01.00S,2024-11-28T00:53:22.3Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,37,39,2024-11-28T00:55:38Z,2320000,False,,,0,,L. Ball REBOUND (Off:1 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,,,235.0,,,,,,,5.0,4.0,1.0,,,,,,
237,PT04M50.00S,2024-11-28T00:53:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642275,92.9862023653088,52.20588235294118,1610612766,37,39,2024-11-28T00:56:53Z,2330000,False,11.0,13.0,1,right,MISS T. Salaün driving Layup,[1642275],1610612766.0,CHA,driving,,,Salaün,T. Salaün,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
238,PT04M49.00S,2024-11-28T00:53:34.2Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,37,39,2024-11-28T00:57:01Z,2340000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,237.0,,,,,,,3.0,3.0,0.0,,,,,,
239,PT04M37.00S,2024-11-28T00:53:46.8Z,2,REGULAR,3pt,Jump Shot,[],1631170,5.863994743758213,96.56862745098039,1610612748,37,39,2024-11-28T00:57:29Z,2350000,False,-233.0,3.0,1,left,MISS J. Jaquez Jr. step back 3PT,[1631170],1610612748.0,MIA,step back,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
240,PT04M33.00S,2024-11-28T00:53:50.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,37,39,2024-11-28T00:57:43Z,2360000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,,,,,239.0,,,,,,,,,,,,,,,
242,PT04M33.00S,2024-11-28T00:53:59.9Z,2,REGULAR,substitution,out,[],1630182,,,1610612748,37,39,2024-11-28T00:54:28Z,2380000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M33.00S,2024-11-28T00:53:59.9Z,2,REGULAR,substitution,out,[],1641706,,,1610612748,37,39,2024-11-28T00:54:28Z,2390000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M33.00S,2024-11-28T00:53:59.9Z,2,REGULAR,substitution,in,[],1628998,,,1610612748,37,39,2024-11-28T00:54:28Z,2400000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M33.00S,2024-11-28T00:53:59.9Z,2,REGULAR,substitution,in,[],203552,,,1610612748,37,39,2024-11-28T00:54:28Z,2410000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M32.00S,2024-11-28T00:54:36.0Z,2,REGULAR,turnover,traveling,[],1631170,,,1610612748,37,39,2024-11-28T00:54:43Z,2420000,False,,,0,,J. Jaquez Jr. traveling TURNOVER (1 TO),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,201638.0,,,,,,,,,,,,1.0,,
247,PT04M25.00S,2024-11-28T00:54:56.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,65.1281208935611,64.2156862745098,1610612766,37,39,2024-11-28T00:58:30Z,2430000,False,71.0,275.0,1,right,MISS L. Ball 28' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,28.43,Missed,,,,,,,,,,,,,,,,,,
