actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
348,PT08M47.00S,2025-03-06T01:26:38.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,92.46057818659659,46.568627450980394,1610612766,65,73,2025-03-06T01:26:44Z,3390000,False,-17.0,18.0,1,right,M. Williams Layup (2 PTS) (L. Ball 4 AST),"[1631109, 1630163]",1610612766.0,CHA,,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.52,Made,2.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,
350,PT08M47.00S,2025-03-06T01:26:41.6Z,3,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612766,65,73,2025-03-06T01:26:54Z,3410000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Williams 1 FT),"[1630183, 1631109]",1610612750.0,MIN,2002.0,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,0.0,Williams,1631109.0,,,,
352,PT08M47.00S,2025-03-06T01:27:02.1Z,3,REGULAR,freethrow,1 of 1,[],1631109,,,1610612766,65,73,2025-03-06T01:27:05Z,3430000,False,,,0,,MISS M. Williams Free Throw 1 of 1,[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,
353,PT08M43.00S,2025-03-06T01:27:06.1Z,3,REGULAR,rebound,offensive,[],1629610,,,1610612766,65,73,2025-03-06T01:27:05Z,3440000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:0),[1629610],1610612766.0,CHA,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,352.0,1.0,0.0,1.0,,,,,,,,,
354,PT08M42.00S,2025-03-06T01:27:08.2Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612766,65,73,2025-03-06T01:27:19Z,3450000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Williams 2 FT),"[1629675, 1631109]",1610612750.0,MIN,1830.0,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,0.0,Williams,1631109.0,,,,
356,PT08M42.00S,2025-03-06T01:27:32.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631109,,,1610612766,66,73,2025-03-06T01:27:48Z,3470000,False,,,0,,M. Williams Free Throw 1 of 2 (3 PTS),[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
357,PT08M42.00S,2025-03-06T01:27:32.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631109,,,1610612766,66,73,2025-03-06T01:27:48Z,3480000,False,,,0,,MISS M. Williams Free Throw 2 of 2,[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,
358,PT08M39.00S,2025-03-06T01:27:35.0Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,66,73,2025-03-06T01:27:48Z,3490000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:2),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,357.0,4.0,2.0,2.0,,,,,,,,,
359,PT08M32.00S,2025-03-06T01:27:57.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,10.726018396846255,49.50980392156863,1610612750,66,75,2025-03-06T01:30:00Z,3500000,False,2.0,48.0,1,left,J. Randle driving floating bank Jump Shot (16 PTS) (J. McDaniels 2 AST),"[203944, 1630183]",1610612750.0,MIN,,driving floating bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,16.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,,
360,PT08M32.00S,2025-03-06T01:28:02.3Z,3,REGULAR,foul,personal,['1freethrow'],1628970,,,1610612750,66,75,2025-03-06T01:28:11Z,3510000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Randle 1 FT),"[1628970, 203944]",1610612766.0,CHA,2002.0,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,0.0,Randle,203944.0,,,,
363,PT08M32.00S,2025-03-06T01:28:26.7Z,3,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,66,76,2025-03-06T01:28:26Z,3530000,False,,,0,,J. Randle Free Throw 1 of 1 (17 PTS),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,
364,PT08M20.00S,2025-03-06T01:28:40.6Z,3,REGULAR,3pt,Jump Shot,[],1630163,70.38436268068331,75.0,1610612766,66,76,2025-03-06T01:30:46Z,3540000,False,125.0,226.0,1,right,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,
365,PT08M14.00S,2025-03-06T01:28:46.6Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,66,76,2025-03-06T01:28:46Z,3550000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:3),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,364.0,5.0,3.0,2.0,,,,,,,,,
366,PT08M05.00S,2025-03-06T01:28:55.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,33.590670170827856,52.94117647058824,1610612750,66,76,2025-03-06T01:29:00Z,3560000,False,-15.0,263.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,
367,PT08M02.00S,2025-03-06T01:28:58.5Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612766,66,76,2025-03-06T01:29:00Z,3570000,False,,,0,,M. Williams REBOUND (Off:0 Def:5),[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,366.0,5.0,5.0,0.0,,,,,,,,,
368,PT07M55.00S,2025-03-06T01:29:06.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,84.31340341655716,43.38235294117647,1610612766,68,76,2025-03-06T01:29:12Z,3580000,False,-33.0,95.0,1,right,L. Ball 10' pullup Jump Shot (12 PTS),[1630163],1610612766.0,CHA,,pullup,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,10.06,Made,12.0,,,,,,,,,,,,,,,,
369,PT07M37.00S,2025-03-06T01:29:23.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,31.882391590013142,60.049019607843135,1610612750,68,76,2025-03-06T01:29:29Z,3590000,False,-50.0,247.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,
370,PT07M32.00S,2025-03-06T01:29:28.1Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,68,76,2025-03-06T01:29:29Z,3600000,False,,,0,,L. Ball REBOUND (Off:2 Def:3),[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,369.0,5.0,3.0,2.0,,,,,,,,,
371,PT07M23.00S,2025-03-06T01:29:37.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,93.77463863337714,50.49019607843137,1610612766,70,76,2025-03-06T01:29:42Z,3610000,False,2.0,6.0,1,right,M. Williams DUNK (5 PTS) (D. Jeffries 2 AST),"[1631109, 1629610]",1610612766.0,CHA,,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.65,Made,5.0,D. Jeffries,1629610.0,2.0,,,,,,,,,,,,,
373,PT07M09.00S,2025-03-06T01:29:50.6Z,3,REGULAR,3pt,Jump Shot,[],1630183,8.886333771353483,3.6764705882352944,1610612750,70,79,2025-03-06T01:32:27Z,3630000,False,232.0,31.0,1,left,J. McDaniels 3PT pullup (25 PTS) (J. Randle 6 AST),"[1630183, 203944]",1610612750.0,MIN,,pullup,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.37,Made,25.0,J. Randle,203944.0,6.0,,,,,,,,,,,,,
375,PT06M52.00S,2025-03-06T01:30:07.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,89.56964520367937,60.78431372549019,1610612766,72,79,2025-03-06T01:32:48Z,3650000,False,54.0,46.0,1,right,L. Ball 7' driving floating Jump Shot (14 PTS),[1630163],1610612766.0,CHA,,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,14.0,,,,,,,,,,,,,,,,
376,PT06M34.00S,2025-03-06T01:30:26.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,7.835085413929041,47.549019607843135,1610612750,72,81,2025-03-06T01:30:31Z,3660000,False,12.0,21.0,1,left,J. McDaniels Layup (27 PTS) (J. Randle 7 AST),"[1630183, 203944]",1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.44,Made,27.0,J. Randle,203944.0,7.0,,,,,,,,,,,,,
378,PT06M26.00S,2025-03-06T01:30:40.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,72,81,2025-03-06T01:30:40Z,3680000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M26.00S,2025-03-06T01:30:41.8Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,72,81,2025-03-06T01:33:25Z,3690000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M26.00S,2025-03-06T01:30:41.8Z,3,REGULAR,substitution,out,[],1631109,,,1610612766,72,81,2025-03-06T01:33:25Z,3700000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M26.00S,2025-03-06T01:30:41.8Z,3,REGULAR,substitution,out,[],1628978,,,1610612766,72,81,2025-03-06T01:33:25Z,3710000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M26.00S,2025-03-06T01:30:41.8Z,3,REGULAR,substitution,out,[],1629675,,,1610612766,72,81,2025-03-06T01:33:25Z,3720000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M26.00S,2025-03-06T01:30:41.8Z,3,REGULAR,substitution,in,[],203994,,,1610612766,72,81,2025-03-06T01:33:25Z,3730000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M26.00S,2025-03-06T01:30:41.8Z,3,REGULAR,substitution,in,[],1642275,,,1610612766,72,81,2025-03-06T01:33:25Z,3740000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M26.00S,2025-03-06T01:30:41.8Z,3,REGULAR,substitution,in,[],1630545,,,1610612766,72,81,2025-03-06T01:33:25Z,3750000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M26.00S,2025-03-06T01:30:41.8Z,3,REGULAR,substitution,in,[],1629638,,,1610612766,72,81,2025-03-06T01:33:25Z,3760000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M12.00S,2025-03-06T01:33:48.2Z,3,REGULAR,3pt,Jump Shot,[],1629610,75.77201051248358,13.23529411764706,1610612766,72,81,2025-03-06T01:33:53Z,3770000,False,-184.0,175.0,1,right,MISS D. Jeffries 25' 3PT,[1629610],1610612766.0,CHA,,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,
388,PT06M10.00S,2025-03-06T01:33:50.2Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,72,81,2025-03-06T01:33:53Z,3780000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,387.0,2.0,2.0,0.0,,,,,,,,,
389,PT06M00.00S,2025-03-06T01:34:00.8Z,3,REGULAR,3pt,Jump Shot,[],1630183,29.122864651773984,76.22549019607843,1610612750,72,81,2025-03-06T01:34:06Z,3790000,False,-131.0,221.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,
390,PT05M56.00S,2025-03-06T01:34:04.8Z,3,REGULAR,rebound,defensive,[],1642275,,,1610612766,72,81,2025-03-06T01:34:06Z,3800000,False,,,0,,T. Salaün REBOUND (Off:1 Def:4),[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,,,,,,,389.0,5.0,4.0,1.0,,,,,,,,,
391,PT05M45.00S,2025-03-06T01:34:14.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,92.85479632063075,42.40196078431372,1610612766,72,81,2025-03-06T03:50:01Z,3810000,False,-38.0,15.0,1,right,MISS L. Ball driving floating bank Shot,[1630163],1610612766.0,CHA,,driving floating bank,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,
392,PT05M43.00S,2025-03-06T01:34:16.7Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612750,72,81,2025-03-06T01:34:20Z,3820000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,391.0,2.0,1.0,1.0,,,,,,,,,
393,PT05M37.00S,2025-03-06T01:34:22.8Z,3,REGULAR,3pt,Jump Shot,[],1630162,31.61957950065703,63.48039215686274,1610612750,72,84,2025-03-06T01:34:33Z,3830000,False,-67.0,245.0,1,left,A. Edwards 25' 3PT  (19 PTS) (J. Randle 8 AST),"[1630162, 203944]",1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.38,Made,19.0,J. Randle,203944.0,8.0,,,,,,,,,,,,,
395,PT05M27.00S,2025-03-06T01:34:38.3Z,3,REGULAR,violation,kicked ball,[],1630183,,,1610612766,72,84,2025-03-06T01:34:58Z,3850000,False,,,0,,J. McDaniels kicked ball VIOLATION,[1630183],1610612750.0,MIN,1627541.0,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M27.00S,2025-03-06T01:34:41.9Z,3,REGULAR,substitution,in,[],1641878,,,1610612766,72,84,2025-03-06T01:34:45Z,3870000,False,,,0,,SUB in: D. Baugh,[1641878],1610612766.0,CHA,,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M27.00S,2025-03-06T01:34:41.9Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,72,84,2025-03-06T01:35:14Z,3875000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M16.00S,2025-03-06T01:35:03.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641878,91.93495400788436,47.30392156862745,1610612766,72,84,2025-03-06T01:35:51Z,3880000,False,-13.0,23.0,1,right,MISS D. Baugh driving floating bank Shot,[1641878],1610612766.0,CHA,,driving floating bank,,,Baugh,D. Baugh,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,
399,PT05M13.00S,2025-03-06T01:35:06.1Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,72,84,2025-03-06T01:35:51Z,3890000,False,,,0,,J. Randle REBOUND (Off:2 Def:4),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,398.0,6.0,4.0,2.0,,,,,,,,,
400,PT05M11.00S,2025-03-06T01:35:09.2Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612750,72,84,2025-03-06T01:35:25Z,3900000,False,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1629610]",1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,,,Jeffries,1629610.0,,
401,PT05M11.00S,2025-03-06T01:35:09.2Z,3,REGULAR,steal,,[],1629610,,,1610612766,72,84,2025-03-06T01:35:11Z,3910000,False,,,0,,D. Jeffries STEAL (1 STL),[1629610],1610612766.0,CHA,,,,,Jeffries,D. Jeffries,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
403,PT05M06.00S,2025-03-06T01:35:19.0Z,3,REGULAR,turnover,out-of-bounds,[],1629610,,,1610612766,72,84,2025-03-06T01:35:31Z,3920000,False,,,0,,D. Jeffries lost ball out-of-bounds TURNOVER (1 TO),[1629610],1610612766.0,CHA,2002.0,lost ball,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,,,
404,PT04M43.00S,2025-03-06T01:36:03.1Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612750,72,84,2025-03-06T01:36:07Z,3930000,False,,,0,,J. Randle bad pass TURNOVER (2 TO),"[203944, 1641878]",1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2.0,,,,,Baugh,1641878.0,,
405,PT04M43.00S,2025-03-06T01:36:03.1Z,3,REGULAR,steal,,[],1641878,,,1610612766,72,84,2025-03-06T01:39:55Z,3940000,False,,,0,,D. Baugh STEAL (1 STL),[1641878],1610612766.0,CHA,,,,,Baugh,D. Baugh,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,
406,PT04M36.00S,2025-03-06T01:36:10.2Z,3,REGULAR,turnover,lost ball,[],1642275,,,1610612766,72,84,2025-03-06T01:36:14Z,3950000,False,,,0,,T. Salaün lost ball TURNOVER (2 TO),"[1642275, 1630183]",1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,McDaniels,1630183.0,,
407,PT04M36.00S,2025-03-06T01:36:10.2Z,3,REGULAR,steal,,[],1630183,,,1610612750,72,84,2025-03-06T01:40:04Z,3960000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
408,PT04M25.00S,2025-03-06T01:36:20.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,7.703679369250986,52.450980392156865,1610612750,72,86,2025-03-06T01:38:52Z,3970000,False,-12.0,20.0,1,left,A. Edwards driving reverse Layup (21 PTS),[1630162],1610612750.0,MIN,,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.34,Made,21.0,,,,,,,,,,,,,,,,
409,PT04M11.00S,2025-03-06T01:36:41.1Z,3,REGULAR,turnover,bad pass,[],1642275,,,1610612766,72,86,2025-03-06T01:36:49Z,3980000,False,,,0,,T. Salaün bad pass TURNOVER (3 TO),"[1642275, 1630183]",1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,,,McDaniels,1630183.0,,
410,PT04M11.00S,2025-03-06T01:36:41.1Z,3,REGULAR,steal,,[],1630183,,,1610612750,72,86,2025-03-06T01:49:12Z,3990000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
412,PT04M11.00S,2025-03-06T01:37:09.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,72,86,2025-03-06T01:37:09Z,4010000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M11.00S,2025-03-06T01:37:11.0Z,3,REGULAR,substitution,out,[],1629610,,,1610612750,72,86,2025-03-06T01:39:55Z,4020000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M11.00S,2025-03-06T01:37:11.0Z,3,REGULAR,substitution,out,[],1641733,,,1610612750,72,86,2025-03-06T01:39:55Z,4030000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M11.00S,2025-03-06T01:37:11.0Z,3,REGULAR,substitution,out,[],203994,,,1610612750,72,86,2025-03-06T01:39:55Z,4040000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M11.00S,2025-03-06T01:37:11.0Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,72,86,2025-03-06T01:39:55Z,4050000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M11.00S,2025-03-06T01:37:11.0Z,3,REGULAR,substitution,out,[],203944,,,1610612750,72,86,2025-03-06T01:39:55Z,4060000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M11.00S,2025-03-06T01:37:11.0Z,3,REGULAR,substitution,in,[],1631217,,,1610612750,72,86,2025-03-06T01:39:55Z,4070000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M11.00S,2025-03-06T01:37:11.0Z,3,REGULAR,substitution,in,[],1628970,,,1610612750,72,86,2025-03-06T01:39:55Z,4080000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M11.00S,2025-03-06T01:37:11.0Z,3,REGULAR,substitution,in,[],203552,,,1610612750,72,86,2025-03-06T01:39:55Z,4090000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M11.00S,2025-03-06T01:37:11.0Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,72,86,2025-03-06T01:39:55Z,4100000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M11.00S,2025-03-06T01:37:11.0Z,3,REGULAR,substitution,in,[],1641740,,,1610612750,72,86,2025-03-06T01:39:55Z,4110000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M51.00S,2025-03-06T01:40:27.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641740,6.915243101182654,96.32352941176471,1610612750,72,89,2025-03-06T01:40:33Z,4120000,False,-232.0,13.0,1,left,J. Clark 3PT  (3 PTS) (N. Alexander-Walker 3 AST),"[1641740, 1629638]",1610612750.0,MIN,,,,,Clark,J. Clark,,,,,Left Corner 3,24+ Left,23.19,Made,3.0,N. Alexander-Walker,1629638.0,3.0,,,,,,,,,,,,,
425,PT03M33.00S,2025-03-06T01:40:45.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,89.17542706964521,47.794117647058826,1610612766,72,89,2025-03-06T01:40:51Z,4140000,False,-11.0,49.0,1,right,MISS M. Bridges Layup - blocked,"[1628970, 1630162]",1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,Edwards,1630162.0
426,PT03M33.00S,2025-03-06T01:40:45.4Z,3,REGULAR,block,,[],1630162,,,1610612766,72,89,2025-03-06T01:40:48Z,4150000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
427,PT03M29.00S,2025-03-06T01:40:49.4Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,72,89,2025-03-06T01:40:51Z,4160000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,425.0,3.0,3.0,0.0,,,,,,,,,
428,PT03M17.00S,2025-03-06T01:41:01.8Z,3,REGULAR,3pt,Jump Shot,[],1630545,10.988830486202366,4.411764705882353,1610612750,72,92,2025-03-06T01:41:07Z,4170000,False,228.0,51.0,1,left,T. Shannon Jr. 3PT  (4 PTS) (N. Reid 2 AST),"[1630545, 1629675]",1610612750.0,MIN,,,,,Shannon Jr.,T. Shannon Jr.,,,,,Right Corner 3,24+ Right,23.35,Made,4.0,N. Reid,1629675.0,2.0,,,,,,,,,,,,,
430,PT02M56.00S,2025-03-06T01:41:22.0Z,3,REGULAR,3pt,Jump Shot,[],1628970,91.67214191852825,4.411764705882353,1610612766,72,92,2025-03-06T01:41:26Z,4190000,False,-228.0,26.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,
431,PT02M54.00S,2025-03-06T01:41:24.0Z,3,REGULAR,rebound,offensive,[],1642275,,,1610612766,72,92,2025-03-06T01:41:26Z,4200000,False,,,0,,T. Salaün REBOUND (Off:2 Def:4),[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,Left Corner 3,24+ Left,,,,,,,430.0,6.0,4.0,2.0,,,,,,,,,
