actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
448,PT03M39.00S,2024-12-07T19:44:06.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,74,84,2024-12-07T19:44:06Z,4410000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,447.0,,,,,,,,,,,,,,,,,
449,PT03M39.00S,2024-12-07T19:44:24.3Z,3,REGULAR,freethrow,2 of 2,[],1627777,,,1610612739,74,85,2024-12-07T19:44:24Z,4420000,False,,,0,,G. Niang Free Throw 2 of 2 (3 PTS),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,Made,,,3.0,,,,,,,,,,,,,,,
450,PT03M25.00S,2024-12-07T19:44:40.9Z,3,REGULAR,turnover,lost ball,[],1642354,,,1610612766,74,85,2024-12-07T19:47:44Z,4430000,False,,,0,,K. Simpson lost ball TURNOVER (1 TO),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Mid-Range,16-24 Center,,,,1627964.0,,,,,,1.0,,,,,,,,,,
451,PT03M25.00S,2024-12-07T19:44:49.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642354,,,1610612739,74,85,2024-12-07T19:45:01Z,4440000,False,,,0,,K. Simpson loose ball personal FOUL (3 PF) (Merrill 2 FT),"[1642354, 1630241]",1610612766.0,CHA,loose ball,,,Simpson,K. Simpson,,,,,Mid-Range,16-24 Center,,,,1155.0,,3.0,0.0,Merrill,1630241.0,,,,,,,,,,,
453,PT03M25.00S,2024-12-07T19:45:14.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630241,,,1610612739,74,86,2024-12-07T19:45:14Z,4460000,False,,,0,,S. Merrill Free Throw 1 of 2 (3 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,Made,,,3.0,,,,,,,,,,,,,,,
454,PT03M25.00S,2024-12-07T19:45:15.7Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,74,86,2024-12-07T19:45:26Z,4470000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M25.00S,2024-12-07T19:45:15.7Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,74,86,2024-12-07T19:45:26Z,4480000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M25.00S,2024-12-07T19:45:15.7Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,74,86,2024-12-07T19:45:26Z,4490000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M25.00S,2024-12-07T19:45:15.7Z,3,REGULAR,substitution,in,[],1628378,,,1610612739,74,86,2024-12-07T19:45:26Z,4500000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M25.00S,2024-12-07T19:45:39.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630241,,,1610612739,74,87,2024-12-07T19:45:39Z,4510000,False,,,0,,S. Merrill Free Throw 2 of 2 (4 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,Made,,,4.0,,,,,,,,,,,,,,,
459,PT03M00.00S,2024-12-07T19:46:05.7Z,3,REGULAR,3pt,Jump Shot,[],1641733,69.20170827858082,78.18627450980392,1610612766,74,87,2024-12-07T19:46:11Z,4520000,False,141.0,237.0,1,right,MISS N. Smith Jr. 27' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,27.57,Missed,,,,,,,,,,,,,,,,,,
460,PT03M00.00S,2024-12-07T19:46:05.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,74,87,2024-12-07T19:46:11Z,4530000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,459.0,,,,,,,,,,,,,,,,,
462,PT02M47.00S,2024-12-07T19:46:41.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641733,88.64980289093299,50.245098039215684,1610612766,76,87,2024-12-07T19:49:28Z,4550000,False,1.0,54.0,1,right,N. Smith Jr. turnaround Jump Shot (2 PTS),[1641733],1610612766.0,CHA,turnaround,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,,,2.0,,,,,,,,,,,,,,,
463,PT02M33.00S,2024-12-07T19:46:59.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631209,,,1610612739,76,87,2024-12-07T19:47:26Z,4560000,False,,,0,,I. Wong personal FOUL (1 PF) (LeVert 2 FT),"[1631209, 1627747]",1610612766.0,CHA,,,,Wong,I. Wong,,,,,Above the Break 3,24+ Right Center,,,,1146.0,,1.0,0.0,LeVert,1627747.0,,,,,,,,,,,
465,PT02M33.00S,2024-12-07T19:47:33.7Z,3,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,76,88,2024-12-07T19:47:33Z,4580000,False,,,0,,C. LeVert Free Throw 1 of 2 (5 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,5.0,,,,,,,,,,,,,,,
466,PT02M33.00S,2024-12-07T19:47:48.5Z,3,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,76,89,2024-12-07T19:47:48Z,4590000,False,,,0,,C. LeVert Free Throw 2 of 2 (6 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,6.0,,,,,,,,,,,,,,,
467,PT02M21.00S,2024-12-07T19:48:03.8Z,3,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612766,76,89,2024-12-07T19:48:10Z,4600000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Wong 2 FT),"[1627747, 1631209]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,1146.0,,1.0,0.0,Wong,1631209.0,,,,,,,,,,,
469,PT02M21.00S,2024-12-07T19:48:25.5Z,3,REGULAR,freethrow,1 of 2,[],1631209,,,1610612766,77,89,2024-12-07T19:48:25Z,4620000,False,,,0,,I. Wong Free Throw 1 of 2 (1 PTS),[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,Made,,,1.0,,,,,,,,,,,,,,,
470,PT02M21.00S,2024-12-07T19:48:38.7Z,3,REGULAR,freethrow,2 of 2,[],1631209,,,1610612766,78,89,2024-12-07T19:48:38Z,4630000,False,,,0,,I. Wong Free Throw 2 of 2 (2 PTS),[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,Made,,,2.0,,,,,,,,,,,,,,,
471,PT02M12.00S,2024-12-07T19:48:50.0Z,3,REGULAR,turnover,bad pass,[],1630596,,,1610612739,78,89,2024-12-07T19:48:58Z,4640000,False,,,0,,E. Mobley bad pass TURNOVER (2 TO),"[1630596, 1631209]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2.0,,,,Wong,1631209.0,,,,,
472,PT02M12.00S,2024-12-07T19:48:50.0Z,3,REGULAR,steal,,[],1631209,,,1610612766,78,89,2024-12-07T19:48:51Z,4650000,False,,,0,,I. Wong STEAL (1 STL),[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
473,PT02M09.00S,2024-12-07T19:48:53.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631209,92.9862023653088,49.01960784313725,1610612766,80,89,2024-12-07T19:49:04Z,4660000,False,-5.0,13.0,1,right,I. Wong running DUNK (4 PTS),[1631209],1610612766.0,CHA,running,,,Wong,I. Wong,,,,,Restricted Area,0-8 Center,1.43,Made,,,4.0,,,,,,,,,,,,,,,
474,PT02M08.00S,2024-12-07T19:49:11.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612739,80,89,2024-12-07T19:49:11Z,4670000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M53.00S,2024-12-07T19:50:41.5Z,3,REGULAR,turnover,bad pass,[],1630596,,,1610612739,80,89,2024-12-07T19:50:51Z,4680000,False,,,0,,E. Mobley bad pass TURNOVER (3 TO),"[1630596, 1642354]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,3.0,,,,Simpson,1642354.0,,,,,
476,PT01M53.00S,2024-12-07T19:50:41.5Z,3,REGULAR,steal,,[],1642354,,,1610612766,80,89,2024-12-07T19:50:46Z,4690000,False,,,0,,K. Simpson STEAL (1 STL),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
477,PT01M35.00S,2024-12-07T19:51:01.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631209,91.14651773981603,53.92156862745098,1610612766,82,89,2024-12-07T19:52:33Z,4700000,False,20.0,31.0,1,right,I. Wong driving Layup (6 PTS),[1631209],1610612766.0,CHA,driving,,,Wong,I. Wong,,,,,Restricted Area,0-8 Center,3.64,Made,,,6.0,,,,,,,,,,,,,,,
478,PT01M35.00S,2024-12-07T19:51:10.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630241,,,1610612766,82,89,2024-12-07T19:51:17Z,4710000,False,,,0,,S. Merrill shooting personal FOUL (3 PF) (Wong 1 FT),"[1630241, 1631209]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,1627964.0,,3.0,0.0,Wong,1631209.0,,,,,,,,,,,
480,PT01M35.00S,2024-12-07T19:51:34.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1631209,,,1610612766,83,89,2024-12-07T19:51:34Z,4730000,False,,,0,,I. Wong Free Throw 1 of 1 (7 PTS),[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,Made,,,7.0,,,,,,,,,,,,,,,
481,PT01M22.00S,2024-12-07T19:51:51.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641733,,,1610612739,83,89,2024-12-07T19:52:00Z,4740000,False,,,0,,N. Smith Jr. shooting personal FOUL (3 PF) (Mitchell 2 FT),"[1641733, 1628378]",1610612766.0,CHA,shooting,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,1627964.0,,3.0,0.0,Mitchell,1628378.0,,,,,,,,,,,
483,PT01M22.00S,2024-12-07T19:52:17.0Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,83,90,2024-12-07T19:52:47Z,4760000,False,,,0,,D. Mitchell Free Throw 1 of 2 (10 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,10.0,,,,,,,,,,,,,,,
484,PT01M22.00S,2024-12-07T19:52:17.0Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,83,90,2024-12-07T19:52:47Z,4770000,False,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
485,PT01M17.00S,2024-12-07T19:52:22.0Z,3,REGULAR,rebound,offensive,[],1628378,,,1610612739,83,90,2024-12-07T19:52:47Z,4780000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,484.0,,,,,,,,,,,,,5.0,4.0,1.0,,
486,PT01M16.00S,2024-12-07T19:52:44.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,6.258212877792378,49.26470588235294,1610612739,83,90,2024-12-07T19:54:13Z,4790000,False,4.0,6.0,1,left,MISS D. Mitchell reverse Layup,[1628378],1610612739.0,CLE,reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.73,Missed,,,,,,,,,,,,,,,,,,
487,PT01M14.00S,2024-12-07T19:52:46.5Z,3,REGULAR,rebound,defensive,[],1629610,,,1610612766,83,90,2024-12-07T19:52:46Z,4800000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:4),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,486.0,,,,,,,,,,,,,5.0,4.0,1.0,,
488,PT01M08.00S,2024-12-07T19:52:52.1Z,3,REGULAR,3pt,Jump Shot,[],1641733,68.54467805519053,24.754901960784316,1610612766,83,90,2024-12-07T19:55:19Z,4810000,False,-126.0,243.0,1,right,MISS N. Smith Jr. 27' step back 3PT,[1641733],1610612766.0,CHA,step back,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,27.4,Missed,,,,,,,,,,,,,,,,,,
489,PT01M03.00S,2024-12-07T19:52:57.1Z,3,REGULAR,rebound,offensive,[],1631209,,,1610612766,83,90,2024-12-07T19:53:00Z,4820000,False,,,0,,I. Wong REBOUND (Off:1 Def:0),[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,Above the Break 3,24+ Left Center,,,488.0,,,,,,,,,,,,,1.0,0.0,1.0,,
490,PT01M02.00S,2024-12-07T19:52:58.5Z,3,REGULAR,turnover,bad pass,[],1631209,,,1610612766,83,90,2024-12-07T19:53:03Z,4830000,False,,,0,,I. Wong bad pass TURNOVER (1 TO),"[1631209, 1627747]",1610612766.0,CHA,,,,Wong,I. Wong,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1.0,,,,LeVert,1627747.0,,,,,
491,PT01M02.00S,2024-12-07T19:52:58.5Z,3,REGULAR,steal,,[],1627747,,,1610612739,83,90,2024-12-07T19:53:00Z,4840000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
492,PT00M54.70S,2024-12-07T19:53:06.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,28.203022339027594,17.15686274509804,1610612739,83,93,2024-12-07T19:53:11Z,4850000,False,164.0,213.0,1,left,D. Mitchell 26' 3PT  (13 PTS) (G. Niang 2 AST),"[1628378, 1627777]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.86,Made,,,13.0,,,,,,G. Niang,1627777.0,2.0,,,,,,,
494,PT00M35.00S,2024-12-07T19:53:29.5Z,3,REGULAR,3pt,Jump Shot,[],1629610,95.6143232588699,3.9215686274509802,1610612766,83,93,2024-12-07T19:53:34Z,4870000,False,-230.0,-11.0,1,right,MISS D. Jeffries 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
495,PT00M33.00S,2024-12-07T19:53:31.5Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,83,93,2024-12-07T19:53:31Z,4880000,False,,,0,,G. Niang REBOUND (Off:0 Def:5),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,494.0,,,,,,,,,,,,,5.0,5.0,0.0,,
496,PT00M14.30S,2024-12-07T19:53:50.2Z,3,REGULAR,turnover,lost ball,[],1627747,,,1610612739,83,93,2024-12-07T19:53:54Z,4890000,False,,,0,,C. LeVert lost ball TURNOVER (1 TO),"[1627747, 1630182]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1.0,,,,Green,1630182.0,,,,,
497,PT00M14.30S,2024-12-07T19:53:50.2Z,3,REGULAR,steal,,[],1630182,,,1610612766,83,93,2024-12-07T19:53:51Z,4900000,False,,,0,,J. Green STEAL (2 STL),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
498,PT00M00.00S,2024-12-07T19:54:05.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631209,92.19776609724047,50.245098039215684,1610612766,83,93,2024-12-07T19:54:10Z,4910000,False,1.0,21.0,1,right,MISS I. Wong driving Layup - blocked,"[1631209, 1627747]",1610612766.0,CHA,driving,,,Wong,I. Wong,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,LeVert,1627747.0
499,PT00M00.00S,2024-12-07T19:54:05.3Z,3,REGULAR,block,,[],1627747,,,1610612766,83,93,2024-12-07T19:54:07Z,4920000,False,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
500,PT00M00.00S,2024-12-07T19:54:05.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,83,93,2024-12-07T19:54:10Z,4930000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,498.0,,,,,,,,,,,,,,,,,
501,PT00M00.00S,2024-12-07T19:54:22.3Z,3,REGULAR,period,end,[],0,,,1610612766,83,93,2024-12-07T19:54:22Z,4940000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2024-12-07T19:55:54.4Z,4,REGULAR,substitution,out,['startperiod'],1629610,,,1610612766,83,93,2024-12-07T19:56:46Z,4950000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2024-12-07T19:55:54.4Z,4,REGULAR,substitution,out,['startperiod'],1641733,,,1610612766,83,93,2024-12-07T19:56:46Z,4960000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-12-07T19:55:54.4Z,4,REGULAR,substitution,out,['startperiod'],1630182,,,1610612766,83,93,2024-12-07T19:56:46Z,4970000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2024-12-07T19:55:54.4Z,4,REGULAR,substitution,out,['startperiod'],1642354,,,1610612766,83,93,2024-12-07T19:56:46Z,4980000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2024-12-07T19:55:54.4Z,4,REGULAR,substitution,out,['startperiod'],1627747,,,1610612766,83,93,2024-12-07T19:56:46Z,4990000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-12-07T19:55:54.4Z,4,REGULAR,substitution,in,['startperiod'],201959,,,1610612766,83,93,2024-12-07T19:56:46Z,5000000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-12-07T19:55:54.4Z,4,REGULAR,substitution,in,['startperiod'],203995,,,1610612766,83,93,2024-12-07T19:56:46Z,5010000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2024-12-07T19:55:54.4Z,4,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,83,93,2024-12-07T19:56:46Z,5020000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2024-12-07T19:55:54.4Z,4,REGULAR,substitution,in,['startperiod'],1628998,,,1610612766,83,93,2024-12-07T19:56:46Z,5030000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2024-12-07T19:55:54.4Z,4,REGULAR,substitution,in,['startperiod'],1629660,,,1610612766,83,93,2024-12-07T19:56:46Z,5040000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2024-12-07T19:56:54.4Z,4,REGULAR,period,start,[],0,,,1610612766,83,93,2024-12-07T19:56:54Z,5050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M34.00S,2024-12-07T19:57:19.5Z,4,REGULAR,3pt,Jump Shot,[],1631209,93.38042049934296,3.1862745098039214,1610612766,83,93,2024-12-07T19:57:22Z,5060000,False,-234.0,10.0,1,right,MISS I. Wong 3PT,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
514,PT11M32.00S,2024-12-07T19:57:21.3Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612739,83,93,2024-12-07T19:57:21Z,5070000,False,,,0,,G. Niang REBOUND (Off:0 Def:6),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,513.0,,,,,,,,,,,,,6.0,6.0,0.0,,
515,PT11M18.00S,2024-12-07T19:57:35.9Z,4,REGULAR,3pt,Jump Shot,[],1627777,11.251642575558476,3.9215686274509802,1610612739,83,93,2024-12-07T19:57:39Z,5080000,False,230.0,53.0,1,left,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
516,PT11M15.00S,2024-12-07T19:57:38.9Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,83,93,2024-12-07T19:57:39Z,5090000,False,,,0,,C. Martin REBOUND (Off:0 Def:7),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,515.0,,,,,,,,,,,,,7.0,7.0,0.0,,
517,PT10M56.00S,2024-12-07T19:57:59.9Z,4,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612766,83,93,2024-12-07T19:58:07Z,5100000,False,,,0,,E. Mobley shooting personal FOUL (4 PF) (Wong 2 FT),"[1630596, 1631209]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,1155.0,,4.0,0.0,Wong,1631209.0,,,,,,,,,,,
519,PT10M56.00S,2024-12-07T19:58:23.6Z,4,REGULAR,freethrow,1 of 2,[],1631209,,,1610612766,84,93,2024-12-07T19:58:23Z,5120000,False,,,0,,I. Wong Free Throw 1 of 2 (8 PTS),[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,Made,,,8.0,,,,,,,,,,,,,,,
520,PT10M56.00S,2024-12-07T19:58:36.4Z,4,REGULAR,freethrow,2 of 2,[],1631209,,,1610612766,85,93,2024-12-07T19:58:36Z,5130000,False,,,0,,I. Wong Free Throw 2 of 2 (9 PTS),[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,Made,,,9.0,,,,,,,,,,,,,,,
521,PT10M47.00S,2024-12-07T19:58:47.0Z,4,REGULAR,3pt,Jump Shot,[],1628378,32.802233902759525,54.41176470588235,1610612739,85,93,2024-12-07T19:59:33Z,5140000,False,-22.0,256.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
522,PT10M45.00S,2024-12-07T19:58:49.0Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,85,93,2024-12-07T19:58:51Z,5150000,False,,,0,,C. Martin REBOUND (Off:0 Def:8),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,521.0,,,,,,,,,,,,,8.0,8.0,0.0,,
523,PT10M27.00S,2024-12-07T19:59:09.7Z,4,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612766,85,93,2024-12-07T19:59:19Z,5160000,False,,,0,,T. Jerome shooting personal FOUL (2 PF) (Miller 2 FT),"[1629660, 1641706]",1610612739.0,CLE,shooting,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,,,,1146.0,,2.0,0.0,Miller,1641706.0,,,,,,,,,,,
525,PT10M27.00S,2024-12-07T19:59:35.9Z,4,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,86,93,2024-12-07T19:59:35Z,5180000,False,,,0,,B. Miller Free Throw 1 of 2 (18 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,18.0,,,,,,,,,,,,,,,
526,PT10M27.00S,2024-12-07T19:59:53.2Z,4,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,87,93,2024-12-07T19:59:53Z,5190000,False,,,0,,B. Miller Free Throw 2 of 2 (19 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,19.0,,,,,,,,,,,,,,,
527,PT10M19.00S,2024-12-07T20:00:05.1Z,4,REGULAR,foul,offensive,[],1627777,,,1610612739,87,93,2024-12-07T20:00:24Z,5200000,False,,,0,,G. Niang offensive FOUL (2 PF),"[1627777, 203995]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,1627964.0,,2.0,0.0,Micić,203995.0,,,,,,,,,,,
529,PT10M19.00S,2024-12-07T20:00:05.1Z,4,REGULAR,turnover,offensive foul,[],1627777,,,1610612739,87,93,2024-12-07T20:00:05Z,5220000,False,,,0,,G. Niang offensive foul TURNOVER (1 TO),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,1627964.0,,,,,,1.0,,,,,,,,,,
530,PT09M55.00S,2024-12-07T20:00:35.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201959,92.19776609724047,49.754901960784316,1610612766,87,93,2024-12-07T20:00:39Z,5230000,False,-1.0,21.0,1,right,MISS T. Gibson Layup - blocked,"[201959, 1630596]",1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
