actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
169,PT10M24.00S,2024-11-07T00:38:23.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627736,15.982260183968464,62.254901960784316,1610612765,23,29,2024-11-07T00:38:28Z,1690000,False,-61.0,98.0,1,left,MISS M. Beasley 11' driving floating Shot,[1627736],1610612765.0,DET,driving floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Left,11.53,Missed,,,,,,,,,,,,,,,,,,
170,PT10M21.00S,2024-11-07T00:38:26.2Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,23,29,2024-11-07T01:11:44Z,1700000,False,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Left,,,,,169.0,3.0,2.0,1.0,,,,,,,,,,,,
171,PT10M11.00S,2024-11-07T00:38:35.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,87.72996057818659,37.99019607843137,1610612766,23,29,2024-11-07T00:38:40Z,1710000,False,-60.0,63.0,1,right,MISS L. Ball 8' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Left,8.69,Missed,,,,,,,,,,,,,,,,,,
172,PT10M07.00S,2024-11-07T00:38:39.1Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,23,29,2024-11-07T00:38:39Z,1720000,False,,,0,,R. Holland II REBOUND (Off:0 Def:2),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Left,,,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,
173,PT10M05.00S,2024-11-07T00:38:52.4Z,2,REGULAR,foul,personal,[],1630182,,,1610612765,23,29,2024-11-07T00:39:02Z,1730000,False,,,0,,J. Green personal FOUL (2 PF),"[1630182, 1641842]",1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1626302.0,2.0,0.0,Holland II,1641842.0,,,
175,PT10M05.00S,2024-11-07T00:39:01.9Z,2,REGULAR,substitution,out,[],1642275,,,1610612765,23,29,2024-11-07T00:39:05Z,1750000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M05.00S,2024-11-07T00:39:01.9Z,2,REGULAR,substitution,in,[],1628970,,,1610612765,23,29,2024-11-07T00:39:05Z,1760000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M04.00S,2024-11-07T00:39:14.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,11.251642575558476,52.450980392156865,1610612765,23,29,2024-11-07T01:12:31Z,1770000,False,-12.0,53.0,1,left,MISS C. Cunningham turnaround Hook,[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
178,PT10M02.00S,2024-11-07T00:39:16.3Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,23,29,2024-11-07T01:12:31Z,1780000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,177.0,2.0,1.0,1.0,,,,,,,,,,,,
179,PT09M56.00S,2024-11-07T00:39:22.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,78.53153745072274,91.17647058823529,1610612766,23,29,2024-11-07T01:12:48Z,1790000,False,206.0,149.0,1,right,MISS L. Ball 25' running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
180,PT09M54.00S,2024-11-07T00:39:24.1Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612765,23,29,2024-11-07T01:12:48Z,1800000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:3),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,179.0,3.0,3.0,0.0,,,,,,,,,,,,
181,PT09M49.00S,2024-11-07T00:39:27.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,26.757555847568987,14.460784313725492,1610612765,23,29,2024-11-07T01:13:08Z,1810000,False,178.0,199.0,1,left,MISS M. Beasley 26' running pullup 3PT,[1627736],1610612765.0,DET,running pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
182,PT09M47.00S,2024-11-07T00:39:29.9Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,23,29,2024-11-07T01:13:08Z,1820000,False,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,181.0,4.0,3.0,1.0,,,,,,,,,,,,
183,PT09M35.00S,2024-11-07T00:39:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201959,93.24901445466492,50.0,1610612766,25,29,2024-11-07T00:39:43Z,1830000,False,0.0,11.0,1,right,T. Gibson cutting Layup (4 PTS) (L. Ball 3 AST),"[201959, 1630163]",1610612766.0,CHA,cutting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,4.0,,,,,,,,,L. Ball,1630163.0,3.0
185,PT09M20.00S,2024-11-07T00:39:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,15.062417871222076,40.68627450980392,1610612765,25,31,2024-11-07T00:40:05Z,1850000,False,47.0,89.0,1,left,C. Cunningham 10' driving floating Jump Shot (16 PTS) (I. Stewart 4 AST),"[1630595, 1630191]",1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,10.06,Made,,,,,,,16.0,,,,,,,,,I. Stewart,1630191.0,4.0
186,PT09M01.00S,2024-11-07T00:40:13.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,92.9862023653088,52.69607843137255,1610612766,25,31,2024-11-07T00:40:19Z,1860000,False,13.0,13.0,1,right,MISS J. Green driving reverse Layup,[1630182],1610612766.0,CHA,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,,
187,PT08M58.00S,2024-11-07T00:40:16.1Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,25,31,2024-11-07T00:40:16Z,1870000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,186.0,3.0,3.0,0.0,,,,,,,,,,,,
188,PT08M55.00S,2024-11-07T00:40:19.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,26.49474375821288,82.84313725490196,1610612765,25,31,2024-11-07T00:43:58Z,1880000,False,-164.0,197.0,1,left,MISS M. Beasley 25' running 3PT,[1627736],1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
189,PT08M53.00S,2024-11-07T00:40:21.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,25,31,2024-11-07T00:43:58Z,1890000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,188.0,,,,,,,,,,,,,,,
192,PT08M53.00S,2024-11-07T00:40:50.2Z,2,REGULAR,substitution,out,[],201959,,,1610612765,25,31,2024-11-07T00:40:53Z,1910000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M53.00S,2024-11-07T00:40:50.2Z,2,REGULAR,substitution,in,[],1631217,,,1610612765,25,31,2024-11-07T00:40:53Z,1920000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M39.00S,2024-11-07T00:41:06.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641842,27.94021024967148,81.61764705882352,1610612765,25,34,2024-11-07T00:44:20Z,1930000,False,-158.0,210.0,1,left,R. Holland II 26' 3PT step back (3 PTS) (C. Cunningham 2 AST),"[1641842, 1630595]",1610612765.0,DET,step back,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,26.29,Made,,,,,,,3.0,,,,,,,,,C. Cunningham,1630595.0,2.0
196,PT08M30.00S,2024-11-07T00:41:15.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.64323258869908,51.9607843137255,1610612766,27,34,2024-11-07T00:41:19Z,1950000,False,10.0,7.0,1,right,M. Bridges driving Layup (5 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,,,5.0,,,,,,,,,,,
197,PT08M19.00S,2024-11-07T00:41:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.521024967148489,52.94117647058824,1610612765,27,34,2024-11-07T00:41:30Z,1960000,False,-15.0,9.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
198,PT08M16.00S,2024-11-07T00:41:30.1Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,27,34,2024-11-07T00:41:30Z,1970000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,
199,PT08M09.00S,2024-11-07T00:41:36.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,92.85479632063075,45.588235294117645,1610612766,27,34,2024-11-07T00:45:01Z,1980000,False,-22.0,15.0,1,right,MISS J. Green driving floating bank Shot,[1630182],1610612766.0,CHA,driving floating bank,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
200,PT08M08.00S,2024-11-07T00:41:37.4Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,27,34,2024-11-07T00:41:41Z,1990000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,199.0,3.0,3.0,0.0,,,,,,,,,,,,
201,PT08M07.00S,2024-11-07T00:41:41.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630595,7.178055190538765,53.431372549019606,1610612765,27,34,2024-11-07T00:45:25Z,2000000,False,-17.0,15.0,1,left,MISS C. Cunningham running Layup - blocked,"[1630595, 1628998]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.28,Missed,Martin,1628998.0,,,,,,,,,,,,,,,,
202,PT08M07.00S,2024-11-07T00:41:41.9Z,2,REGULAR,block,,[],1628998,,,1610612765,27,34,2024-11-07T00:41:44Z,2010000,False,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT08M05.00S,2024-11-07T00:41:43.9Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,27,34,2024-11-07T00:45:25Z,2020000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,201.0,2.0,2.0,0.0,,,,,,,,,,,,
204,PT07M56.00S,2024-11-07T00:41:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,92.59198423127464,47.30392156862745,1610612766,29,34,2024-11-07T00:45:59Z,2030000,False,-13.0,17.0,1,right,M. Diabaté driving Layup (2 PTS) (L. Ball 4 AST),"[1631217, 1630163]",1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,,,2.0,,,,,,,,,L. Ball,1630163.0,4.0
206,PT07M56.00S,2024-11-07T00:41:57.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,29,34,2024-11-07T00:41:57Z,2050000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M56.00S,2024-11-07T00:42:21.6Z,2,REGULAR,substitution,out,[],1630182,,,1610612765,29,34,2024-11-07T00:44:53Z,2060000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M56.00S,2024-11-07T00:42:21.6Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,29,34,2024-11-07T00:44:53Z,2070000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M56.00S,2024-11-07T00:42:21.6Z,2,REGULAR,substitution,out,[],1627736,,,1610612765,29,34,2024-11-07T00:44:53Z,2080000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M56.00S,2024-11-07T00:42:21.6Z,2,REGULAR,substitution,out,[],1631323,,,1610612765,29,34,2024-11-07T00:44:53Z,2090000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M56.00S,2024-11-07T00:42:21.6Z,2,REGULAR,substitution,in,[],1630544,,,1610612765,29,34,2024-11-07T00:44:53Z,2100000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M56.00S,2024-11-07T00:42:21.6Z,2,REGULAR,substitution,in,[],203501,,,1610612765,29,34,2024-11-07T00:44:53Z,2110000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M56.00S,2024-11-07T00:42:21.6Z,2,REGULAR,substitution,in,[],202699,,,1610612765,29,34,2024-11-07T00:44:53Z,2120000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M56.00S,2024-11-07T00:42:21.6Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,29,34,2024-11-07T00:44:53Z,2130000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M39.00S,2024-11-07T00:45:09.9Z,2,REGULAR,2pt,Jump Shot,[],1641842,14.799605781865965,79.90196078431373,1610612765,29,34,2024-11-07T00:46:17Z,2140000,False,-150.0,87.0,1,left,MISS R. Holland II 17' pullup Shot,[1641842],1610612765.0,DET,pullup,,,Holland II,R. Holland II,,,,,Mid-Range,16-24 Left,17.28,Missed,,,,,,,,,,,,,,,,,,
216,PT07M35.00S,2024-11-07T00:45:13.9Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612766,29,34,2024-11-07T00:45:15Z,2150000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left,,,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,
217,PT07M23.00S,2024-11-07T00:45:25.5Z,2,REGULAR,3pt,Jump Shot,[],1628998,71.30420499342969,18.872549019607842,1610612766,32,34,2024-11-07T00:46:52Z,2160000,False,-156.0,217.0,1,right,C. Martin 26' 3PT pullup (5 PTS),[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,26.72,Made,,,,,,,5.0,,,,,,,,,,,
218,PT06M58.00S,2024-11-07T00:45:50.8Z,2,REGULAR,2pt,Jump Shot,[],203501,10.726018396846255,23.52941176470588,1610612765,32,34,2024-11-07T00:45:54Z,2170000,False,132.0,48.0,1,left,MISS T. Hardaway Jr. 14' turnaround fadeaway Shot,[203501],1610612765.0,DET,turnaround fadeaway,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,14.09,Missed,,,,,,,,,,,,,,,,,,
219,PT06M55.00S,2024-11-07T00:45:53.8Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,32,34,2024-11-07T00:45:54Z,2180000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,218.0,3.0,2.0,1.0,,,,,,,,,,,,
220,PT06M42.00S,2024-11-07T00:46:07.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631217,88.25558475689881,48.77450980392157,1610612766,32,34,2024-11-07T00:46:11Z,2190000,False,-6.0,58.0,1,right,MISS M. Diabaté fadeaway Shot,[1631217],1610612766.0,CHA,fadeaway,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,5.82,Missed,,,,,,,,,,,,,,,,,,
221,PT06M39.00S,2024-11-07T00:46:10.1Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,32,34,2024-11-07T00:46:11Z,2200000,False,,,0,,R. Holland II REBOUND (Off:0 Def:3),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,220.0,3.0,3.0,0.0,,,,,,,,,,,,
222,PT06M31.00S,2024-11-07T00:46:18.3Z,2,REGULAR,3pt,Jump Shot,[],1631093,32.14520367936925,69.36274509803921,1610612765,32,37,2024-11-07T00:47:39Z,2210000,False,-97.0,250.0,1,left,J. Ivey 26' 3PT pullup (7 PTS) (I. Stewart 5 AST),"[1631093, 1630191]",1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.78,Made,,,,,,,7.0,,,,,,,,,I. Stewart,1630191.0,5.0
224,PT06M17.00S,2024-11-07T00:46:42.3Z,2,REGULAR,foul,personal,[],1631093,,,1610612766,32,37,2024-11-07T00:46:52Z,2230000,False,,,0,,J. Ivey personal FOUL (1 PF),"[1631093, 1628998]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1626302.0,1.0,0.0,Martin,1628998.0,,,
226,PT06M17.00S,2024-11-07T00:46:54.3Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,32,37,2024-11-07T00:47:23Z,2250000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M17.00S,2024-11-07T00:46:54.3Z,2,REGULAR,substitution,out,[],1641842,,,1610612766,32,37,2024-11-07T00:47:23Z,2260000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M17.00S,2024-11-07T00:46:54.3Z,2,REGULAR,substitution,out,[],1630191,,,1610612766,32,37,2024-11-07T00:47:23Z,2270000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M17.00S,2024-11-07T00:46:54.3Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,32,37,2024-11-07T00:47:23Z,2280000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M17.00S,2024-11-07T00:46:54.3Z,2,REGULAR,substitution,in,[],1631323,,,1610612766,32,37,2024-11-07T00:47:23Z,2290000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M17.00S,2024-11-07T00:46:54.3Z,2,REGULAR,substitution,in,[],1630194,,,1610612766,32,37,2024-11-07T00:47:23Z,2300000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M10.00S,2024-11-07T00:47:24.7Z,2,REGULAR,turnover,traveling,[],1631217,,,1610612766,32,37,2024-11-07T00:48:24Z,2310000,False,,,0,,M. Diabaté traveling TURNOVER (1 TO),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,,,1626302.0,,,,,,,
233,PT05M54.00S,2024-11-07T00:47:37.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202699,21.107095926412615,72.30392156862744,1610612765,32,37,2024-11-07T00:49:12Z,2320000,False,-112.0,146.0,1,left,MISS T. Harris 18' turnaround Shot,[202699],1610612765.0,DET,turnaround,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,18.36,Missed,,,,,,,,,,,,,,,,,,
234,PT05M52.00S,2024-11-07T00:47:39.4Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,32,37,2024-11-07T00:49:12Z,2330000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Left Center,,,,,233.0,3.0,3.0,0.0,,,,,,,,,,,,
235,PT05M42.00S,2024-11-07T00:47:46.6Z,2,REGULAR,3pt,Jump Shot,[],1641706,74.06373193166885,86.27450980392157,1610612766,32,37,2024-11-07T00:47:52Z,2340000,False,181.0,191.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
236,PT05M41.00S,2024-11-07T00:47:50.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,32,37,2024-11-07T00:47:50Z,2350000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,235.0,,,,,,,,,,,,,,,
238,PT05M41.00S,2024-11-07T00:47:59.1Z,2,REGULAR,substitution,out,[],1631323,,,1610612766,32,37,2024-11-07T00:48:27Z,2370000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M41.00S,2024-11-07T00:47:59.1Z,2,REGULAR,substitution,in,[],1630595,,,1610612766,32,37,2024-11-07T00:48:27Z,2380000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M41.00S,2024-11-07T00:47:59.1Z,2,REGULAR,substitution,out,[],1631217,,,1610612766,32,37,2024-11-07T00:48:57Z,2385000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M41.00S,2024-11-07T00:47:59.1Z,2,REGULAR,substitution,in,[],1629684,,,1610612766,32,37,2024-11-07T00:48:57Z,2387500,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M29.00S,2024-11-07T00:48:29.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,66.96780551905388,48.03921568627451,1610612766,35,37,2024-11-07T00:48:34Z,2390000,False,-10.0,258.0,1,right,M. Bridges 25' 3PT  (8 PTS) (G. Williams 2 AST),"[1628970, 1629684]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.82,Made,,,,,,,8.0,,,,,,,,,G. Williams,1629684.0,2.0
244,PT05M19.00S,2024-11-07T00:48:43.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,10.068988173455978,50.49019607843137,1610612765,35,37,2024-11-07T00:50:36Z,2430000,False,-2.0,42.0,1,left,MISS C. Cunningham driving Layup - blocked,"[1630595, 1629684]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,4.22,Missed,Williams,1629684.0,,,,,,,,,,,,,,,,
245,PT05M19.00S,2024-11-07T00:48:43.0Z,2,REGULAR,block,,[],1629684,,,1610612765,35,37,2024-11-07T00:48:45Z,2440000,False,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
246,PT05M17.00S,2024-11-07T00:48:45.0Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,35,37,2024-11-07T00:50:36Z,2450000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,244.0,4.0,3.0,1.0,,,,,,,,,,,,
247,PT05M13.00S,2024-11-07T00:48:49.7Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612766,35,37,2024-11-07T00:49:10Z,2460000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Bridges 2 FT),"[202699, 1628970]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202027.0,1.0,0.0,Bridges,1628970.0,,,
251,PT05M13.00S,2024-11-07T00:49:14.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628970,,,1610612766,36,37,2024-11-07T00:49:14Z,2480000,False,,,0,,M. Bridges Free Throw 1 of 2 (9 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
252,PT05M13.00S,2024-11-07T00:49:29.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628970,,,1610612766,37,37,2024-11-07T00:49:29Z,2490000,False,,,0,,M. Bridges Free Throw 2 of 2 (10 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
