actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
573,PT07M45.00S,2025-02-22T04:42:57.2Z,4,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,106,103,2025-02-22T04:43:31Z,5670000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (15 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
574,PT07M45.00S,2025-02-22T04:42:57.7Z,4,REGULAR,substitution,out,[],1628988,,,1610612745,106,103,2025-02-22T04:43:04Z,5680000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M45.00S,2025-02-22T04:42:57.7Z,4,REGULAR,substitution,out,[],201144,,,1610612745,106,103,2025-02-22T04:43:04Z,5690000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M45.00S,2025-02-22T04:42:57.7Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,106,103,2025-02-22T04:43:04Z,5700000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M45.00S,2025-02-22T04:42:57.7Z,4,REGULAR,substitution,in,[],1641740,,,1610612745,106,103,2025-02-22T04:43:04Z,5710000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M45.00S,2025-02-22T04:42:57.2Z,4,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,106,103,2025-02-22T04:43:31Z,5720000,False,,,0,,MISS J. Smith Jr. Free Throw 2 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
579,PT07M45.00S,2025-02-22T04:42:57.2Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,106,103,2025-02-22T04:43:31Z,5730000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,578.0,6.0,6.0,0.0,,,,
580,PT07M27.00S,2025-02-22T04:43:43.4Z,4,REGULAR,3pt,Jump Shot,[],1630162,20.318659658344284,92.15686274509804,1610612750,106,103,2025-02-22T04:43:49Z,5740000,False,-211.0,138.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
581,PT07M26.00S,2025-02-22T04:43:44.4Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,106,103,2025-02-22T04:43:49Z,5750000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:7),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,580.0,7.0,7.0,0.0,,,,
582,PT07M07.00S,2025-02-22T04:44:02.7Z,4,REGULAR,turnover,lost ball,[],1630578,,,1610612745,106,103,2025-02-22T04:44:06Z,5760000,False,,,0,,A. Sengun lost ball TURNOVER (8 TO),"[1630578, 1641740]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,8.0,,,,,,,Clark,1641740.0
583,PT07M07.00S,2025-02-22T04:44:02.7Z,4,REGULAR,steal,,[],1641740,,,1610612750,106,103,2025-02-22T04:44:04Z,5770000,False,,,0,,J. Clark STEAL (2 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
584,PT07M04.00S,2025-02-22T04:44:05.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630545,6.521024967148489,52.20588235294118,1610612750,106,105,2025-02-22T04:44:12Z,5780000,False,-11.0,9.0,1,left,T. Shannon Jr. running DUNK (6 PTS) (J. Clark 2 AST),"[1630545, 1641740]",1610612750.0,MIN,running,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,1.41,Made,6.0,,,,,,J. Clark,1641740.0,2.0,,,,,,,,,
586,PT06M48.00S,2025-02-22T04:44:24.8Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612745,106,105,2025-02-22T04:44:33Z,5800000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Green 2 FT),"[1630183, 1630224]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,1627534.0,1.0,0.0,Green,1630224.0,,,,,,,,,,,,
588,PT06M48.00S,2025-02-22T04:44:36.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,106,105,2025-02-22T04:44:36Z,5820000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M48.00S,2025-02-22T04:47:56.1Z,4,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,106,105,2025-02-22T04:48:16Z,5830000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
592,PT06M48.00S,2025-02-22T04:47:56.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,106,105,2025-02-22T04:48:16Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,591.0,,,,,,,
593,PT06M48.00S,2025-02-22T04:47:56.1Z,4,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,106,105,2025-02-22T04:48:16Z,5850000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
594,PT06M48.00S,2025-02-22T04:47:56.1Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,106,105,2025-02-22T04:48:16Z,5860000,False,,,0,,N. Alexander-Walker REBOUND (Off:2 Def:3),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,593.0,5.0,3.0,2.0,,,,
595,PT06M26.00S,2025-02-22T04:48:31.6Z,4,REGULAR,turnover,bad pass,[],1630183,,,1610612750,106,105,2025-02-22T04:48:37Z,5870000,False,,,0,,J. McDaniels bad pass TURNOVER (2 TO),"[1630183, 1641708]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,,,,,,,Thompson,1641708.0
596,PT06M26.00S,2025-02-22T04:48:31.6Z,4,REGULAR,steal,,[],1641708,,,1610612745,106,105,2025-02-22T04:48:33Z,5880000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
597,PT06M17.00S,2025-02-22T04:48:40.7Z,4,REGULAR,turnover,lost ball,[],1631095,,,1610612745,106,105,2025-02-22T04:48:44Z,5890000,False,,,0,,J. Smith Jr. lost ball TURNOVER (3 TO),"[1631095, 1641740]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,,,,,,,Clark,1641740.0
598,PT06M17.00S,2025-02-22T04:48:40.7Z,4,REGULAR,steal,,[],1641740,,,1610612750,106,105,2025-02-22T04:51:00Z,5900000,False,,,0,,J. Clark STEAL (3 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
599,PT06M13.00S,2025-02-22T04:48:44.8Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630162,30.962549277266753,32.59803921568628,1610612750,106,105,2025-02-22T04:51:24Z,5910000,False,87.0,239.0,1,left,MISS A. Edwards 25' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
600,PT06M10.00S,2025-02-22T04:48:47.8Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,106,105,2025-02-22T04:51:24Z,5920000,False,,,0,,A. Thompson REBOUND (Off:2 Def:7),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,599.0,9.0,7.0,2.0,,,,
601,PT05M58.00S,2025-02-22T04:48:59.6Z,4,REGULAR,2pt,Jump Shot,[],1630224,80.3712220762155,30.14705882352941,1610612745,108,105,2025-02-22T04:49:05Z,5930000,False,-99.0,132.0,1,right,J. Green 16' step back Jump Shot (28 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,16.52,Made,28.0,,,,,,,,,,,,,,,,,
602,PT05M57.00S,2025-02-22T04:49:06.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,108,105,2025-02-22T04:49:06Z,5940000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M57.00S,2025-02-22T04:51:55.1Z,4,REGULAR,substitution,out,[],1641740,,,1610612750,108,105,2025-02-22T04:52:21Z,5950000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M57.00S,2025-02-22T04:51:55.1Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,108,105,2025-02-22T04:52:21Z,5960000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M35.00S,2025-02-22T04:52:48.7Z,4,REGULAR,3pt,Jump Shot,[],1630183,7.178055190538765,96.56862745098039,1610612750,108,105,2025-02-22T04:52:54Z,5970000,False,-233.0,15.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
606,PT05M34.00S,2025-02-22T04:52:49.7Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,108,105,2025-02-22T04:52:54Z,5980000,False,,,0,,N. Reid REBOUND (Off:1 Def:7),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,605.0,8.0,7.0,1.0,,,,
607,PT05M30.00S,2025-02-22T04:52:54.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,30.56833114323259,28.431372549019606,1610612750,108,108,2025-02-22T04:52:59Z,5990000,False,108.0,235.0,1,left,N. Alexander-Walker 25' 3PT  (16 PTS) (T. Shannon Jr. 2 AST),"[1629638, 1630545]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.84,Made,16.0,,,,,,T. Shannon Jr.,1630545.0,2.0,,,,,,,,,
609,PT05M06.00S,2025-02-22T04:53:18.2Z,4,REGULAR,3pt,Jump Shot,[],1630224,76.42904073587385,9.558823529411764,1610612745,111,108,2025-02-22T04:53:22Z,6010000,False,-202.0,169.0,1,right,J. Green 26' 3PT step back (31 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.36,Made,31.0,,,,,,,,,,,,,,,,,
610,PT04M46.00S,2025-02-22T04:53:38.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,12.302890932982917,54.90196078431373,1610612750,111,108,2025-02-22T04:53:47Z,6020000,False,-25.0,63.0,1,left,MISS A. Edwards 6' driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.77,Missed,,,,,,,,,,,,,,,,,,
611,PT04M45.00S,2025-02-22T04:53:39.0Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,111,108,2025-02-22T04:53:47Z,6030000,False,,,0,,A. Sengun REBOUND (Off:4 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,610.0,12.0,8.0,4.0,,,,
612,PT04M22.00S,2025-02-22T04:54:02.0Z,4,REGULAR,3pt,Jump Shot,[],1630578,66.96780551905388,75.98039215686273,1610612745,111,108,2025-02-22T04:54:07Z,6040000,False,130.0,258.0,1,right,MISS A. Sengun 28' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,28.89,Missed,,,,,,,,,,,,,,,,,,
613,PT04M21.00S,2025-02-22T04:54:03.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,111,108,2025-02-22T04:54:11Z,6050000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,612.0,,,,,,,
614,PT04M21.00S,2025-02-22T04:54:12.2Z,4,REGULAR,foul,personal,[],1630183,,,1610612745,111,108,2025-02-22T04:54:35Z,6060000,False,,,0,,J. McDaniels loose ball personal FOUL (2 PF),"[1630183, 1641708]",1610612750.0,MIN,loose ball,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,1627534.0,2.0,0.0,Thompson,1641708.0,,,,,,,,,,,,
616,PT04M15.00S,2025-02-22T04:54:31.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,67.23061760840999,49.01960784313725,1610612745,111,108,2025-02-22T04:54:38Z,6080000,False,-5.0,256.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
617,PT04M12.00S,2025-02-22T04:54:34.4Z,4,REGULAR,rebound,defensive,[],1630545,,,1610612750,111,108,2025-02-22T04:54:38Z,6090000,False,,,0,,T. Shannon Jr. REBOUND (Off:1 Def:2),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,616.0,3.0,2.0,1.0,,,,
618,PT04M12.00S,2025-02-22T04:54:41.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,111,108,2025-02-22T04:54:41Z,6100000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M12.00S,2025-02-22T04:55:30.3Z,4,REGULAR,substitution,out,[],1630545,,,1610612750,111,108,2025-02-22T04:56:06Z,6110000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M12.00S,2025-02-22T04:55:30.3Z,4,REGULAR,substitution,in,[],201144,,,1610612750,111,108,2025-02-22T04:56:06Z,6120000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M57.00S,2025-02-22T04:56:30.1Z,4,REGULAR,3pt,Jump Shot,[],1630183,10.988830486202366,3.9215686274509802,1610612750,111,108,2025-02-22T04:56:39Z,6130000,False,230.0,51.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
622,PT03M55.00S,2025-02-22T04:56:32.1Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,111,108,2025-02-22T04:56:39Z,6140000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:8),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,621.0,8.0,8.0,0.0,,,,
623,PT03M49.00S,2025-02-22T04:56:42.4Z,4,REGULAR,violation,kicked ball,[],1630183,,,1610612745,111,108,2025-02-22T04:56:47Z,6150000,False,,,0,,J. McDaniels kicked ball VIOLATION,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,202007.0,,,,,,,,,,,,,,,,
624,PT03M45.00S,2025-02-22T04:57:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.27792378449409,52.94117647058824,1610612745,111,108,2025-02-22T04:57:16Z,6160000,False,15.0,29.0,1,right,MISS A. Sengun driving Layup - blocked,"[1630578, 1630162]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,Edwards,1630162.0,,
625,PT03M45.00S,2025-02-22T04:57:10.5Z,4,REGULAR,block,,[],1630162,,,1610612745,111,108,2025-02-22T04:57:13Z,6170000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT03M45.00S,2025-02-22T04:57:10.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,111,108,2025-02-22T04:57:16Z,6180000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,624.0,,,,,,,
628,PT03M36.00S,2025-02-22T04:57:31.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630578,80.23981603153744,50.73529411764706,1610612745,111,108,2025-02-22T04:57:38Z,6200000,False,4.0,133.0,1,right,MISS A. Sengun 13' floating Shot,[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,13.33,Missed,,,,,,,,,,,,,,,,,,
629,PT03M35.00S,2025-02-22T04:57:32.0Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,111,108,2025-02-22T04:57:38Z,6210000,False,,,0,,A. Sengun REBOUND (Off:5 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,628.0,13.0,8.0,5.0,,,,
630,PT03M35.00S,2025-02-22T04:57:36.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201144,,,1610612745,111,108,2025-02-22T04:58:04Z,6220000,False,,,0,,M. Conley personal FOUL (4 PF) (Sengun 2 FT),"[201144, 1630578]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,202007.0,4.0,0.0,Sengun,1630578.0,,,,,,,,,,,,
632,PT03M35.00S,2025-02-22T04:58:24.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,112,108,2025-02-22T04:58:24Z,6240000,False,,,0,,A. Sengun Free Throw 1 of 2 (21 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
633,PT03M35.00S,2025-02-22T04:58:45.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,113,108,2025-02-22T04:58:45Z,6250000,False,,,0,,A. Sengun Free Throw 2 of 2 (22 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
634,PT03M23.00S,2025-02-22T04:59:02.4Z,4,REGULAR,foul,personal,[],1641708,,,1610612750,113,108,2025-02-22T04:59:21Z,6260000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641708, 1630162]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,1627534.0,3.0,0.0,Edwards,1630162.0,,,,,,,,,,,,
636,PT03M14.00S,2025-02-22T04:59:33.7Z,4,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,113,108,2025-02-22T05:02:00Z,6280000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (3 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,,,,1626301.0,,,,,,,,3.0,,,,,,,,
637,PT03M14.00S,2025-02-22T04:59:51.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,113,108,2025-02-22T05:02:05Z,6290000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M02.00S,2025-02-22T05:02:42.4Z,4,REGULAR,turnover,out-of-bounds,[],1631095,,,1610612745,113,108,2025-02-22T05:02:51Z,6320000,False,,,0,,J. Smith Jr. bad pass out-of-bounds TURNOVER (4 TO),[1631095],1610612745.0,HOU,bad pass,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,202007.0,,,,,,,,4.0,,,,,,,,
641,PT02M52.00S,2025-02-22T05:02:57.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630183,7.703679369250986,48.77450980392157,1610612750,113,110,2025-02-22T05:03:01Z,6330000,False,6.0,20.0,1,left,J. McDaniels driving Layup (21 PTS) (A. Edwards 3 AST),"[1630183, 1630162]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.08,Made,21.0,,,,,,A. Edwards,1630162.0,3.0,,,,,,,,,
643,PT02M40.00S,2025-02-22T05:03:15.2Z,4,REGULAR,foul,personal,['inpenalty'],1630162,,,1610612745,113,110,2025-02-22T05:03:32Z,6350000,False,,,0,,A. Edwards double personal FOUL (1 PF),"[1630162, 1630578]",1610612750.0,MIN,double,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,1627534.0,1.0,1.0,Sengun,1630578.0,,,,,,,,,,,,
645,PT02M40.00S,2025-02-22T05:03:15.2Z,4,REGULAR,foul,personal,[],1630578,,,1610612745,113,110,2025-02-22T05:03:26Z,6370000,False,,,0,,A. Sengun double personal FOUL (4 PF),"[1630578, 1630162]",1610612745.0,HOU,double,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,1627534.0,4.0,0.0,Edwards,1630162.0,,,,,,,,,,,,
647,PT02M27.00S,2025-02-22T05:03:54.6Z,4,REGULAR,2pt,Jump Shot,[],1628415,82.9993429697766,65.93137254901961,1610612745,113,110,2025-02-22T05:04:01Z,6390000,False,80.0,107.0,1,right,MISS D. Brooks 13' turnaround Shot,[1628415],1610612745.0,HOU,turnaround,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,13.37,Missed,,,,,,,,,,,,,,,,,,
648,PT02M27.00S,2025-02-22T05:03:54.6Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,113,110,2025-02-22T05:04:01Z,6400000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,647.0,3.0,3.0,0.0,,,,
649,PT02M09.00S,2025-02-22T05:04:13.0Z,4,REGULAR,2pt,Jump Shot,[],1630162,20.581471747700395,70.83333333333334,1610612750,113,110,2025-02-22T05:04:21Z,6410000,False,-104.0,141.0,1,left,MISS A. Edwards 17' fadeaway Shot,[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,17.53,Missed,,,,,,,,,,,,,,,,,,
650,PT02M08.00S,2025-02-22T05:04:14.0Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,113,110,2025-02-22T05:04:21Z,6420000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,649.0,5.0,5.0,0.0,,,,
651,PT01M48.00S,2025-02-22T05:04:33.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,85.62746386333771,37.99019607843137,1610612745,113,110,2025-02-22T05:04:58Z,6430000,False,-60.0,83.0,1,right,MISS J. Smith Jr. 10' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,10.21,Missed,,,,,,,,,,,,,,,,,,
652,PT01M47.00S,2025-02-22T05:04:34.9Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,113,110,2025-02-22T05:04:43Z,6440000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,651.0,4.0,4.0,0.0,,,,
653,PT01M35.00S,2025-02-22T05:04:47.0Z,4,REGULAR,3pt,Jump Shot,[],1630183,31.882391590013142,62.00980392156863,1610612750,113,110,2025-02-22T05:04:53Z,6450000,False,-60.0,247.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
654,PT01M34.00S,2025-02-22T05:04:48.0Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,113,110,2025-02-22T05:04:53Z,6460000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:9),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,653.0,9.0,9.0,0.0,,,,
655,PT01M11.00S,2025-02-22T05:05:11.0Z,4,REGULAR,2pt,Jump Shot,[],1630578,90.48948751642575,68.13725490196079,1610612745,115,110,2025-02-22T05:05:18Z,6470000,False,91.0,37.0,1,right,A. Sengun 9' turnaround fadeaway bank Jump Shot (24 PTS),[1630578],1610612745.0,HOU,turnaround fadeaway bank,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,9.79,Made,24.0,,,,,,,,,,,,,,,,,
656,PT01M00.00S,2025-02-22T05:05:24.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,25.57490144546649,13.23529411764706,1610612750,115,110,2025-02-22T05:05:34Z,6480000,False,184.0,188.0,1,left,MISS A. Edwards 26' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
