actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
543,PT03M01.00S,2024-11-24T02:53:39.0Z,3,REGULAR,3pt,Jump Shot,[],1631095,29.517082785808146,19.362745098039216,1610612745,65,63,2024-11-24T02:53:46Z,5280000,False,153.0,225.0,1,left,MISS J. Smith Jr. 27' 3PT,[1631095],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Smith Jr.,J. Smith Jr.,,,27.22,Missed,,,,,,,,,,,,,
544,PT02M59.00S,2024-11-24T02:53:41.0Z,3,REGULAR,rebound,defensive,[],1631200,,,1610612757,65,63,2024-11-24T02:57:14Z,5290000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,,Murray,K. Murray,,,,,543.0,1.0,1.0,0.0,,,,,,,,,
545,PT02M45.00S,2024-11-24T02:53:55.3Z,3,REGULAR,3pt,Jump Shot,[],1630625,73.27529566360053,13.23529411764706,1610612757,65,66,2024-11-24T02:54:00Z,5300000,False,-184.0,199.0,1,right,D. Banton 27' 3PT  (4 PTS) (D. Avdija 1 AST),"[1630625, 1630166]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,,,,Banton,D. Banton,,,27.07,Made,,,,,4.0,,,,D. Avdija,1630166.0,1.0,,
547,PT02M27.00S,2024-11-24T02:54:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,7.5722733245729295,45.588235294117645,1610612745,65,66,2024-11-24T03:00:14Z,5320000,False,22.0,19.0,1,left,MISS T. Eason driving Layup,[1631106],1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,,,,Eason,T. Eason,,,2.89,Missed,,,,,,,,,,,,,
548,PT02M26.00S,2024-11-24T02:54:13.5Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,65,66,2024-11-24T02:54:17Z,5330000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,Avdija,D. Avdija,,,,,547.0,4.0,4.0,0.0,,,,,,,,,
549,PT02M21.00S,2024-11-24T02:54:19.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,93.24901445466492,51.470588235294116,1610612757,65,68,2024-11-24T02:54:32Z,5340000,False,7.0,11.0,1,right,D. Avdija running finger roll Layup (10 PTS),[1630166],1610612757.0,POR,running finger roll,,,,,,Restricted Area,0-8 Center,,,,Avdija,D. Avdija,,,1.33,Made,,,,,10.0,,,,,,,,
550,PT02M00.00S,2024-11-24T02:54:39.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,12.959921156373195,44.6078431372549,1610612745,65,68,2024-11-24T02:54:45Z,5350000,False,27.0,69.0,1,left,MISS A. Sengun 7' Layup - blocked,"[1630578, 1630166]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sengun,A. Sengun,,,7.44,Missed,,,,,,,Avdija,1630166.0,,,,,
551,PT02M00.00S,2024-11-24T02:54:39.7Z,3,REGULAR,block,,[],1630166,,,1610612745,65,68,2024-11-24T02:54:41Z,5360000,False,,,0,,D. Avdija BLOCK (2 BLK),[1630166],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,
552,PT01M58.00S,2024-11-24T02:54:41.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,65,68,2024-11-24T02:54:45Z,5370000,False,,,0,,D. Avdija REBOUND (Off:0 Def:5),[1630166],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Avdija,D. Avdija,,,,,550.0,5.0,5.0,0.0,,,,,,,,,
553,PT01M55.00S,2024-11-24T02:54:45.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630625,71.82982917214193,13.480392156862745,1610612757,65,68,2024-11-24T05:04:01Z,5380000,False,-183.0,212.0,1,right,MISS D. Banton 28' running 3PT,[1630625],1610612757.0,POR,running,,,,,,Above the Break 3,24+ Left Center,,,,Banton,D. Banton,,,28.0,Missed,,,,,,,,,,,,,
554,PT01M51.00S,2024-11-24T02:54:49.8Z,3,REGULAR,rebound,offensive,[],1641871,,,1610612757,65,68,2024-11-24T03:12:02Z,5390000,False,,,0,,D. Reath REBOUND (Off:1 Def:0),[1641871],1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,,,,Reath,D. Reath,,,,,553.0,1.0,0.0,1.0,,,,,,,,,
556,PT01M51.00S,2024-11-24T02:55:02.3Z,3,REGULAR,substitution,out,[],1631106,,,1610612757,65,68,2024-11-24T02:55:07Z,5410000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,
557,PT01M51.00S,2024-11-24T02:55:02.3Z,3,REGULAR,substitution,out,[],1630578,,,1610612757,65,68,2024-11-24T02:55:07Z,5420000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
558,PT01M51.00S,2024-11-24T02:55:02.3Z,3,REGULAR,substitution,in,[],1629111,,,1610612757,65,68,2024-11-24T02:55:07Z,5430000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,
559,PT01M51.00S,2024-11-24T02:55:02.3Z,3,REGULAR,substitution,in,[],1628415,,,1610612757,65,68,2024-11-24T02:55:07Z,5440000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,
560,PT01M41.00S,2024-11-24T02:55:29.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1631200,92.9862023653088,47.05882352941176,1610612757,65,70,2024-11-24T02:56:32Z,5450000,False,-15.0,13.0,1,right,K. Murray driving Layup (4 PTS),[1631200],1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,,,,Murray,K. Murray,,,1.99,Made,,,,,4.0,,,,,,,,
563,PT01M41.00S,2024-11-24T02:55:43.3Z,3,REGULAR,violation,defensive goaltending,[],1641708,,,1610612757,65,70,2024-11-24T02:56:32Z,5480000,False,,,0,,A. Thompson defensive goaltending VIOLATION,[1641708],1610612745.0,HOU,,,,,,,,,2004.0,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,
564,PT01M23.00S,2024-11-24T02:56:13.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,11.12023653088042,47.30392156862745,1610612745,67,70,2024-11-24T02:56:22Z,5490000,False,13.0,52.0,1,left,F. VanVleet driving floating bank Jump Shot (6 PTS),[1627832],1610612745.0,HOU,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,,,,VanVleet,F. VanVleet,,,5.37,Made,,,,,6.0,,,,,,,,
565,PT00M58.60S,2024-11-24T02:56:37.6Z,3,REGULAR,3pt,Jump Shot,[],1631101,69.99014454664915,25.245098039215684,1610612757,67,70,2024-11-24T02:56:45Z,5500000,False,-124.0,230.0,1,right,MISS S. Sharpe 26' step back 3PT,[1631101],1610612757.0,POR,step back,,,,,,Above the Break 3,24+ Left Center,,,,Sharpe,S. Sharpe,,,26.08,Missed,,,,,,,,,,,,,
566,PT00M56.30S,2024-11-24T02:56:39.9Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,67,70,2024-11-24T02:56:45Z,5510000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,VanVleet,F. VanVleet,,,,,565.0,4.0,4.0,0.0,,,,,,,,,
567,PT00M40.00S,2024-11-24T02:56:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,11.383048620236531,47.05882352941176,1610612745,69,70,2024-11-24T02:57:04Z,5520000,False,15.0,55.0,1,left,D. Brooks driving finger roll Layup (4 PTS) (F. VanVleet 1 AST),"[1628415, 1627832]",1610612745.0,HOU,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,,,,Brooks,D. Brooks,,,5.64,Made,,,,,4.0,,,,F. VanVleet,1627832.0,1.0,,
569,PT00M36.30S,2024-11-24T02:57:10.3Z,3,REGULAR,3pt,Jump Shot,[],1630625,67.36202365308804,26.96078431372549,1610612757,69,73,2024-11-24T02:57:20Z,5540000,False,-115.0,254.0,1,right,D. Banton 27' 3PT pullup (7 PTS),[1630625],1610612757.0,POR,pullup,,,,,,Above the Break 3,24+ Left Center,,,,Banton,D. Banton,,,27.92,Made,,,,,7.0,,,,,,,,
570,PT00M28.70S,2024-11-24T02:57:22.3Z,3,REGULAR,2pt,Jump Shot,[],1628415,10.988830486202366,23.52941176470588,1610612745,71,73,2024-11-24T02:57:28Z,5550000,False,132.0,51.0,1,left,D. Brooks 14' pullup Jump Shot (6 PTS),[1628415],1610612745.0,HOU,pullup,,,,,,Mid-Range,8-16 Right,,,,Brooks,D. Brooks,,,14.18,Made,,,,,6.0,,,,,,,,
571,PT00M05.70S,2024-11-24T02:57:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,96.00854139290408,51.9607843137255,1610612757,71,73,2024-11-24T02:58:06Z,5560000,False,10.0,-15.0,1,right,MISS D. Banton driving Layup,[1630625],1610612757.0,POR,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Banton,D. Banton,,,1.79,Missed,,,,,,,,,,,,,
572,PT00M03.60S,2024-11-24T02:57:55.1Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,71,73,2024-11-24T02:58:06Z,5570000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:5),[1627832],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,VanVleet,F. VanVleet,,,,,571.0,5.0,5.0,0.0,,,,,,,,,
573,PT00M00.80S,2024-11-24T02:57:59.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,11.908672798948752,45.09803921568628,1610612745,71,73,2024-11-24T03:03:42Z,5580000,False,25.0,59.0,1,left,MISS F. VanVleet 6' driving Layup,[1627832],1610612745.0,HOU,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,VanVleet,F. VanVleet,,,6.43,Missed,,,,,,,,,,,,,
574,PT00M00.10S,2024-11-24T02:58:00.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,71,73,2024-11-24T02:58:24Z,5590000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,573.0,,,,,,,,,,,,
575,PT00M00.00S,2024-11-24T02:58:07.7Z,3,REGULAR,period,end,[],0,,,1610612745,71,73,2024-11-24T02:58:07Z,5600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT12M00.00S,2024-11-24T03:00:22.3Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612745,71,73,2024-11-24T03:00:39Z,5610000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
578,PT12M00.00S,2024-11-24T03:00:22.3Z,4,REGULAR,substitution,out,['startperiod'],1631095,,,1610612745,71,73,2024-11-24T03:00:39Z,5620000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,
579,PT12M00.00S,2024-11-24T03:00:22.3Z,4,REGULAR,substitution,out,['startperiod'],1628415,,,1610612745,71,73,2024-11-24T03:00:39Z,5630000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,
580,PT12M00.00S,2024-11-24T03:00:22.3Z,4,REGULAR,substitution,out,['startperiod'],1641871,,,1610612745,71,73,2024-11-24T03:00:39Z,5640000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,,,,,,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,
581,PT12M00.00S,2024-11-24T03:00:22.3Z,4,REGULAR,substitution,in,['startperiod'],1630224,,,1610612745,71,73,2024-11-24T03:00:39Z,5650000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
582,PT12M00.00S,2024-11-24T03:00:22.3Z,4,REGULAR,substitution,in,['startperiod'],1642263,,,1610612745,71,73,2024-11-24T03:00:39Z,5660000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,,,,,,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,
583,PT12M00.00S,2024-11-24T03:00:22.3Z,4,REGULAR,substitution,in,['startperiod'],1631106,,,1610612745,71,73,2024-11-24T03:00:39Z,5670000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,
584,PT12M00.00S,2024-11-24T03:00:22.3Z,4,REGULAR,substitution,in,['startperiod'],1629014,,,1610612745,71,73,2024-11-24T03:00:39Z,5680000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,,,,,,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,
585,PT12M00.00S,2024-11-24T03:00:42.6Z,4,REGULAR,period,start,[],0,,,1610612745,71,73,2024-11-24T03:00:42Z,5690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT11M45.00S,2024-11-24T03:00:56.7Z,4,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612745,71,73,2024-11-24T03:01:05Z,5700000,False,,,0,,A. Simons shooting personal FOUL (4 PF) (Thompson 2 FT),"[1629014, 1641708]",1610612757.0,POR,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,4.0,0.0,Simons,A. Simons,Thompson,1641708.0,,,,,,,,,,,,,,,
588,PT11M45.00S,2024-11-24T03:01:24.3Z,4,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,72,73,2024-11-24T03:01:24Z,5720000,False,,,0,,A. Thompson Free Throw 1 of 2 (12 PTS),[1641708],1610612745.0,HOU,,,,,,,,,,,,Thompson,A. Thompson,,,,Made,,,,,12.0,,,,,,,,
589,PT11M45.00S,2024-11-24T03:01:40.6Z,4,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,73,73,2024-11-24T03:01:40Z,5730000,False,,,0,,A. Thompson Free Throw 2 of 2 (13 PTS),[1641708],1610612745.0,HOU,,,,,,,,,,,,Thompson,A. Thompson,,,,Made,,,,,13.0,,,,,,,,
590,PT11M32.00S,2024-11-24T03:01:57.7Z,4,REGULAR,3pt,Jump Shot,[],1631101,65.91655716162943,36.029411764705884,1610612757,73,76,2024-11-24T03:02:04Z,5740000,False,-70.0,268.0,1,right,S. Sharpe 27' 3PT pullup (18 PTS),[1631101],1610612757.0,POR,pullup,,,,,,Above the Break 3,24+ Center,,,,Sharpe,S. Sharpe,,,27.69,Made,,,,,18.0,,,,,,,,
592,PT11M06.00S,2024-11-24T03:02:24.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,12.434296977660972,44.85294117647059,1610612745,73,76,2024-11-24T03:02:36Z,5760000,False,26.0,64.0,1,left,MISS R. Sheppard 6' driving floating Shot - blocked,"[1642263, 1630625]",1610612745.0,HOU,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sheppard,R. Sheppard,,,6.93,Missed,,,,,,,Banton,1630625.0,,,,,
593,PT11M06.00S,2024-11-24T03:02:24.8Z,4,REGULAR,block,,[],1630625,,,1610612745,73,76,2024-11-24T03:02:27Z,5770000,False,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,
594,PT11M04.00S,2024-11-24T03:02:26.8Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,73,76,2024-11-24T03:02:36Z,5780000,False,,,0,,T. Eason REBOUND (Off:2 Def:1),[1631106],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Eason,T. Eason,,,,,592.0,3.0,1.0,2.0,,,,,,,,,
595,PT11M01.00S,2024-11-24T03:02:29.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,7.703679369250986,47.794117647058826,1610612745,73,76,2024-11-24T03:02:40Z,5790000,False,11.0,20.0,1,left,MISS T. Eason putback Layup,[1631106],1610612745.0,HOU,putback,,,,,,Restricted Area,0-8 Center,,,,Eason,T. Eason,,,2.27,Missed,,,,,,,,,,,,,
596,PT10M59.00S,2024-11-24T03:02:30.9Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,73,76,2024-11-24T03:02:30Z,5800000,False,,,0,,D. Banton REBOUND (Off:0 Def:6),[1630625],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,Banton,D. Banton,,,,,595.0,6.0,6.0,0.0,,,,,,,,,
597,PT10M56.00S,2024-11-24T03:02:34.1Z,4,REGULAR,3pt,Jump Shot,[],1630166,92.59198423127464,97.30392156862744,1610612757,73,76,2024-11-24T03:33:39Z,5810000,False,237.0,17.0,1,right,MISS D. Avdija 3PT,[1630166],1610612757.0,POR,,,,,,,Right Corner 3,24+ Right,,,,Avdija,D. Avdija,,,23.71,Missed,,,,,,,,,,,,,
598,PT10M53.00S,2024-11-24T03:02:37.1Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,73,76,2024-11-24T03:02:49Z,5820000,False,,,0,,T. Eason REBOUND (Off:2 Def:2),[1631106],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,,Eason,T. Eason,,,,,597.0,4.0,2.0,2.0,,,,,,,,,
599,PT10M50.00S,2024-11-24T03:02:42.1Z,4,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612745,73,76,2024-11-24T03:02:50Z,5830000,False,,,0,,D. Banton shooting personal FOUL (4 PF) (Eason 2 FT),"[1630625, 1631106]",1610612757.0,POR,shooting,,,,,,In The Paint (Non-RA),8-16 Right,1627519.0,4.0,0.0,Banton,D. Banton,Eason,1631106.0,,,,,,,,,,,,,,,
601,PT10M50.00S,2024-11-24T03:03:06.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631106,,,1610612745,74,76,2024-11-24T03:08:04Z,5850000,False,,,0,,T. Eason Free Throw 1 of 2 (3 PTS),[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,Made,,,,,3.0,,,,,,,,
602,PT10M50.00S,2024-11-24T03:03:06.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631106,,,1610612745,75,76,2024-11-24T03:08:04Z,5860000,False,,,0,,T. Eason Free Throw 2 of 2 (4 PTS),[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,Made,,,,,4.0,,,,,,,,
603,PT10M31.00S,2024-11-24T03:03:42.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,85.75886990801577,44.11764705882353,1610612757,75,78,2024-11-24T03:03:48Z,5870000,False,-29.0,81.0,1,right,A. Simons 8' driving floating Jump Shot (12 PTS),[1629014],1610612757.0,POR,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Simons,A. Simons,,,8.65,Made,,,,,12.0,,,,,,,,
604,PT10M05.00S,2024-11-24T03:04:07.9Z,4,REGULAR,3pt,Jump Shot,[],1629111,33.590670170827856,35.78431372549019,1610612745,75,78,2024-11-24T03:04:14Z,5880000,False,71.0,263.0,1,left,MISS J. Landale 27' 3PT,[1629111],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Landale,J. Landale,,,27.27,Missed,,,,,,,,,,,,,
605,PT10M02.00S,2024-11-24T03:04:10.9Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,75,78,2024-11-24T03:04:14Z,5890000,False,,,0,,T. Eason REBOUND (Off:3 Def:2),[1631106],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Eason,T. Eason,,,,,604.0,5.0,2.0,3.0,,,,,,,,,
606,PT09M51.00S,2024-11-24T03:04:21.9Z,4,REGULAR,turnover,lost ball,[],1642263,,,1610612745,75,78,2024-11-24T03:04:26Z,5900000,False,,,0,,R. Sheppard lost ball TURNOVER (1 TO),"[1642263, 1631101]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Sheppard,R. Sheppard,,,,,,,,,,1.0,,,,,,Sharpe,1631101.0
607,PT09M51.00S,2024-11-24T03:04:21.9Z,4,REGULAR,steal,,[],1631101,,,1610612757,75,78,2024-11-24T03:04:23Z,5910000,False,,,0,,S. Sharpe STEAL (2 STL),[1631101],1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,
608,PT09M48.00S,2024-11-24T03:04:25.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631101,91.67214191852825,45.588235294117645,1610612757,75,80,2024-11-24T03:05:02Z,5920000,False,-22.0,26.0,1,right,S. Sharpe running Layup (20 PTS),[1631101],1610612757.0,POR,running,,,,,,Restricted Area,0-8 Center,,,,Sharpe,S. Sharpe,,,3.4,Made,,,,,20.0,,,,,,,,
609,PT09M48.00S,2024-11-24T03:04:30.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,75,80,2024-11-24T03:04:30Z,5930000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT09M48.00S,2024-11-24T03:05:34.5Z,4,REGULAR,substitution,out,[],1629111,,,1610612745,75,80,2024-11-24T03:07:15Z,5940000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,
611,PT09M48.00S,2024-11-24T03:05:34.5Z,4,REGULAR,substitution,out,[],1642263,,,1610612745,75,80,2024-11-24T03:07:15Z,5950000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,,,,,,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,
612,PT09M48.00S,2024-11-24T03:05:34.5Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,75,80,2024-11-24T03:07:15Z,5960000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
613,PT09M48.00S,2024-11-24T03:05:34.5Z,4,REGULAR,substitution,in,[],1627832,,,1610612745,75,80,2024-11-24T03:07:15Z,5970000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
614,PT09M27.00S,2024-11-24T03:07:42.8Z,4,REGULAR,3pt,Jump Shot,[],1630224,31.882391590013142,25.735294117647058,1610612745,75,80,2024-11-24T03:07:49Z,5980000,False,121.0,247.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Green,J. Green,,,27.54,Missed,,,,,,,,,,,,,
615,PT09M24.00S,2024-11-24T03:07:45.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,75,80,2024-11-24T03:07:49Z,5990000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,614.0,,,,,,,,,,,,
617,PT09M05.00S,2024-11-24T03:08:12.9Z,4,REGULAR,3pt,Jump Shot,[],1630625,75.24638633377135,85.5392156862745,1610612757,75,80,2024-11-24T03:08:21Z,6010000,False,178.0,180.0,1,right,MISS D. Banton 25' 3PT,[1630625],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,,Banton,D. Banton,,,25.31,Missed,,,,,,,,,,,,,
618,PT09M02.00S,2024-11-24T03:08:15.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,75,80,2024-11-24T03:08:21Z,6020000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,617.0,,,,,,,,,,,,
620,PT08M49.00S,2024-11-24T03:08:34.8Z,4,REGULAR,3pt,Jump Shot,[],1627832,29.517082785808146,81.86274509803921,1610612745,75,80,2024-11-24T03:08:41Z,6040000,False,-159.0,225.0,1,left,MISS F. VanVleet 27' 3PT,[1627832],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,VanVleet,F. VanVleet,,,27.57,Missed,,,,,,,,,,,,,
621,PT08M45.00S,2024-11-24T03:08:38.8Z,4,REGULAR,rebound,defensive,[],1631101,,,1610612757,75,80,2024-11-24T03:08:41Z,6050000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:2),[1631101],1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,,,,Sharpe,S. Sharpe,,,,,620.0,3.0,2.0,1.0,,,,,,,,,
622,PT08M33.00S,2024-11-24T03:08:50.5Z,4,REGULAR,3pt,Jump Shot,[],1631200,74.19513797634691,11.519607843137255,1610612757,75,80,2024-11-24T03:08:57Z,6060000,False,-192.0,190.0,1,right,MISS K. Murray 27' 3PT,[1631200],1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,,,,Murray,K. Murray,,,27.05,Missed,,,,,,,,,,,,,
623,PT08M30.00S,2024-11-24T03:08:53.5Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612757,75,80,2024-11-24T03:08:57Z,6070000,False,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,,,,Avdija,D. Avdija,,,,,622.0,6.0,5.0,1.0,,,,,,,,,
624,PT08M25.00S,2024-11-24T03:08:58.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631200,94.1688567674113,97.05882352941177,1610612757,75,83,2024-11-24T03:09:04Z,6080000,False,235.0,2.0,1,right,K. Murray 3PT  (7 PTS) (D. Avdija 2 AST),"[1631200, 1630166]",1610612757.0,POR,,,,,,,Right Corner 3,24+ Right,,,,Murray,K. Murray,,,23.53,Made,,,,,7.0,,,,D. Avdija,1630166.0,2.0,,
626,PT08M24.00S,2024-11-24T03:09:06.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,75,83,2024-11-24T03:09:06Z,6100000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
