actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
432,PT04M02.00S,2024-12-30T01:41:20.2Z,3,REGULAR,substitution,out,[],1641708,,,1610612745,75,66,2024-12-30T01:41:24Z,4280000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M02.00S,2024-12-30T01:41:20.2Z,3,REGULAR,substitution,out,[],1626179,,,1610612745,75,66,2024-12-30T01:41:24Z,4290000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M02.00S,2024-12-30T01:41:20.2Z,3,REGULAR,substitution,in,[],1628988,,,1610612745,75,66,2024-12-30T01:41:24Z,4300000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M02.00S,2024-12-30T01:41:20.2Z,3,REGULAR,substitution,in,[],202692,,,1610612745,75,66,2024-12-30T01:41:24Z,4310000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M42.00S,2024-12-30T01:41:46.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,25.443495400788436,14.215686274509803,1610612745,75,66,2024-12-30T01:41:53Z,4320000,False,179.0,187.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,25.86,Missed,,,,,,,,,,,,,,,
437,PT03M38.00S,2024-12-30T01:41:50.3Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,75,66,2024-12-30T01:41:53Z,4330000,False,,,0,,S. Adams REBOUND (Off:4 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,436.0,,,,,,,,,,7.0,3.0,4.0,,
438,PT03M33.00S,2024-12-30T01:41:55.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628988,14.799605781865965,47.30392156862745,1610612745,75,66,2024-12-30T01:42:02Z,4340000,False,13.0,87.0,1,left,MISS A. Holiday 8' turnaround fadeaway Shot,[1628988],1610612745.0,HOU,turnaround fadeaway,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,8.76,Missed,,,,,,,,,,,,,,,
439,PT03M31.00S,2024-12-30T01:41:57.5Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,75,66,2024-12-30T01:42:02Z,4350000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,438.0,,,,,,,,,,3.0,3.0,0.0,,
440,PT03M25.00S,2024-12-30T01:42:06.0Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612748,75,66,2024-12-30T01:42:25Z,4360000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Herro 2 FT),"[1628415, 1629639]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1830.0,2.0,1.0,Herro,1629639.0,,,,,
442,PT03M25.00S,2024-12-30T01:42:35.8Z,3,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,75,66,2024-12-30T01:42:35Z,4380000,False,,,0,,MISS T. Herro Free Throw 1 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
443,PT03M25.00S,2024-12-30T01:42:35.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,75,66,2024-12-30T01:42:35Z,4390000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,442.0,,,,,,,,,,,,,,
444,PT03M25.00S,2024-12-30T01:42:37.3Z,3,REGULAR,substitution,out,[],1631095,,,1610612748,75,66,2024-12-30T01:42:41Z,4400000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M25.00S,2024-12-30T01:42:37.3Z,3,REGULAR,substitution,in,[],1641708,,,1610612748,75,66,2024-12-30T01:42:41Z,4410000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M25.00S,2024-12-30T01:42:56.9Z,3,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,75,67,2024-12-30T01:42:56Z,4420000,False,,,0,,T. Herro Free Throw 2 of 2 (19 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,,
447,PT03M08.00S,2024-12-30T01:43:15.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,10.726018396846255,45.588235294117645,1610612745,75,67,2024-12-30T01:43:22Z,4430000,False,22.0,48.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,5.31,Missed,,,,,,,,,,,,,,,
448,PT03M06.00S,2024-12-30T01:43:18.2Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,75,67,2024-12-30T01:43:18Z,4440000,False,,,0,,S. Adams REBOUND (Off:5 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,447.0,,,,,,,,,,8.0,3.0,5.0,,
449,PT03M05.00S,2024-12-30T01:43:19.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,8.09789750328515,96.32352941176471,1610612745,75,67,2024-12-30T01:43:25Z,4450000,False,-232.0,24.0,1,left,MISS D. Brooks 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,23.28,Missed,,,,,,,,,,,,,,,
450,PT03M05.00S,2024-12-30T01:43:19.2Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,75,67,2024-12-30T01:43:25Z,4460000,False,,,0,,K. Ware REBOUND (Off:1 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,,,,,,449.0,,,,,,,,,,4.0,3.0,1.0,,
451,PT02M54.00S,2024-12-30T01:43:29.6Z,3,REGULAR,3pt,Jump Shot,[],202692,70.90998685939553,16.176470588235293,1610612748,75,67,2024-12-30T01:43:36Z,4470000,False,-169.0,221.0,1,right,MISS A. Burks 27' 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,,27.82,Missed,,,,,,,,,,,,,,,
452,PT02M52.00S,2024-12-30T01:43:31.6Z,3,REGULAR,rebound,defensive,[],203500,,,1610612745,75,67,2024-12-30T01:43:36Z,4480000,False,,,0,,S. Adams REBOUND (Off:5 Def:4),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,451.0,,,,,,,,,,9.0,4.0,5.0,,
453,PT02M42.00S,2024-12-30T01:43:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,7.046649145860711,47.549019607843135,1610612745,77,67,2024-12-30T01:43:46Z,4490000,False,12.0,14.0,1,left,A. Holiday driving Layup (2 PTS),[1628988],1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,1.84,Made,,2.0,,,,,,,,,,,,,
454,PT02M30.00S,2024-12-30T01:43:54.2Z,3,REGULAR,foul,personal,[],1628988,,,1610612748,77,67,2024-12-30T01:44:05Z,4500000,False,,,0,,A. Holiday personal FOUL (1 PF),"[1628988, 1629639]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1830.0,1.0,0.0,Herro,1629639.0,,,,,
456,PT02M19.00S,2024-12-30T01:44:21.9Z,3,REGULAR,3pt,Jump Shot,[],202692,87.07293035479631,2.696078431372549,1610612748,77,70,2024-12-30T01:44:27Z,4520000,False,-237.0,69.0,1,right,A. Burks 24' 3PT  (3 PTS) (T. Herro 5 AST),"[202692, 1629639]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,,,,24.64,Made,,3.0,T. Herro,1629639.0,5.0,,,,,,,,,,
458,PT02M09.00S,2024-12-30T01:44:32.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,6.783837056504599,43.38235294117647,1610612745,79,70,2024-12-30T01:44:36Z,4540000,False,33.0,11.0,1,left,A. Thompson driving Layup (5 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,3.5,Made,,5.0,,,,,,,,,,,,,
459,PT01M53.00S,2024-12-30T01:44:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642276,93.77463863337714,45.588235294117645,1610612748,79,72,2024-12-30T01:44:52Z,4550000,False,-22.0,6.0,1,right,K. Ware cutting Layup (3 PTS) (T. Herro 6 AST),"[1642276, 1629639]",1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,2.29,Made,,3.0,T. Herro,1629639.0,6.0,,,,,,,,,,
461,PT01M45.00S,2024-12-30T01:44:57.1Z,3,REGULAR,2pt,Jump Shot,[],1630224,22.026938239159,27.205882352941174,1610612745,79,72,2024-12-30T01:45:03Z,4570000,False,114.0,155.0,1,left,MISS J. Green 19' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,19.21,Missed,,,,,,,,,,,,,,,
462,PT01M42.00S,2024-12-30T01:45:00.1Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,79,72,2024-12-30T01:45:03Z,4580000,False,,,0,,N. Jović REBOUND (Off:2 Def:4),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Mid-Range,16-24 Right Center,,,,,,461.0,,,,,,,,,,6.0,4.0,2.0,,
463,PT01M32.00S,2024-12-30T01:45:09.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,91.40932982917214,45.34313725490196,1610612748,79,74,2024-12-30T01:45:14Z,4590000,False,-23.0,28.0,1,right,K. Ware alley-oop DUNK (5 PTS) (T. Herro 7 AST),"[1642276, 1629639]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,3.67,Made,,5.0,T. Herro,1629639.0,7.0,,,,,,,,,,
465,PT01M31.00S,2024-12-30T01:45:14.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,79,74,2024-12-30T01:45:14Z,4610000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M31.00S,2024-12-30T01:46:35.5Z,3,REGULAR,substitution,out,[],1628415,,,1610612745,79,74,2024-12-30T01:46:55Z,4620000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M31.00S,2024-12-30T01:46:35.5Z,3,REGULAR,substitution,out,[],203500,,,1610612745,79,74,2024-12-30T01:46:55Z,4630000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M31.00S,2024-12-30T01:46:35.5Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,79,74,2024-12-30T01:46:55Z,4640000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M31.00S,2024-12-30T01:46:35.5Z,3,REGULAR,substitution,in,[],1631095,,,1610612745,79,74,2024-12-30T01:46:55Z,4650000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M19.00S,2024-12-30T01:47:05.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,15.588042049934298,48.77450980392157,1610612745,79,74,2024-12-30T01:47:10Z,4660000,False,6.0,94.0,1,left,MISS A. Sengun 9' driving Hook - blocked,"[1630578, 1642276]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,9.42,Missed,,,,,,,,,,,,,,Ware,1642276.0
471,PT01M19.00S,2024-12-30T01:47:05.7Z,3,REGULAR,block,,[],1642276,,,1610612745,79,74,2024-12-30T01:47:08Z,4670000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
472,PT01M15.00S,2024-12-30T01:47:09.7Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,79,74,2024-12-30T01:47:10Z,4680000,False,,,0,,A. Thompson REBOUND (Off:2 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,470.0,,,,,,,,,,3.0,1.0,2.0,,
473,PT01M11.00S,2024-12-30T01:47:13.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,30.17411300919842,20.34313725490196,1610612745,79,74,2024-12-30T01:47:20Z,4690000,False,148.0,231.0,1,left,MISS J. Smith Jr. 27' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,27.46,Missed,,,,,,,,,,,,,,,
474,PT01M09.00S,2024-12-30T01:47:15.6Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,79,74,2024-12-30T01:47:20Z,4700000,False,,,0,,K. Ware REBOUND (Off:1 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,,473.0,,,,,,,,,,5.0,4.0,1.0,,
475,PT01M03.00S,2024-12-30T01:47:21.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631107,70.51576872536137,18.627450980392158,1610612748,79,77,2024-12-30T01:47:35Z,4710000,False,-157.0,225.0,1,right,N. Jović 27' 3PT running (13 PTS) (T. Herro 8 AST),"[1631107, 1629639]",1610612748.0,MIA,running,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,,,,27.41,Made,,13.0,T. Herro,1629639.0,8.0,,,,,,,,,,
477,PT00M45.10S,2024-12-30T01:47:41.3Z,3,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612745,79,77,2024-12-30T01:47:47Z,4730000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Green 2 FT),"[1642276, 1630224]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Green,1630224.0,,,,,
479,PT00M45.10S,2024-12-30T01:48:06.6Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,80,77,2024-12-30T01:48:27Z,4750000,False,,,0,,J. Green Free Throw 1 of 2 (19 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,,
480,PT00M45.10S,2024-12-30T01:48:06.6Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,80,77,2024-12-30T01:48:27Z,4760000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
481,PT00M45.10S,2024-12-30T01:48:06.6Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,80,77,2024-12-30T01:48:27Z,4770000,False,,,0,,K. Ware REBOUND (Off:1 Def:5),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,480.0,,,,,,,,,,6.0,5.0,1.0,,
482,PT00M31.80S,2024-12-30T01:48:34.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,83.52496714848883,49.754901960784316,1610612748,80,79,2024-12-30T01:48:44Z,4780000,False,-1.0,102.0,1,right,T. Herro 10' driving floating Jump Shot (21 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,10.24,Made,,21.0,,,,,,,,,,,,,
483,PT00M22.20S,2024-12-30T01:48:47.9Z,3,REGULAR,2pt,Jump Shot,[],1628988,23.47240473061761,45.83333333333333,1610612745,80,79,2024-12-30T01:48:56Z,4790000,False,21.0,168.0,1,left,MISS A. Holiday 16' driving floating Shot,[1628988],1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Center,,,,16.94,Missed,,,,,,,,,,,,,,,
484,PT00M19.60S,2024-12-30T01:48:50.5Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,80,79,2024-12-30T01:48:50Z,4800000,False,,,0,,A. Sengun REBOUND (Off:3 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,,,483.0,,,,,,,,,,12.0,9.0,3.0,,
485,PT00M19.60S,2024-12-30T01:48:51.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,6.258212877792378,48.03921568627451,1610612745,82,79,2024-12-30T01:49:31Z,4810000,False,10.0,6.0,1,left,A. Sengun putback Layup (16 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,1.17,Made,,16.0,,,,,,,,,,,,,
486,PT00M00.00S,2024-12-30T01:49:12.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,93.51182654402102,46.07843137254902,1610612748,82,81,2024-12-30T01:49:20Z,4820000,False,-20.0,8.0,1,right,H. Highsmith reverse Layup (12 PTS) (N. Jović 5 AST),"[1629312, 1631107]",1610612748.0,MIA,reverse,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,2.14,Made,,12.0,N. Jović,1631107.0,5.0,,,,,,,,,,
489,PT00M00.00S,2024-12-30T01:50:29.2Z,3,REGULAR,period,end,[],0,,,1610612745,82,81,2024-12-30T01:50:29Z,4850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2024-12-30T01:51:00.3Z,4,REGULAR,substitution,out,['startperiod'],1628988,,,1610612745,82,81,2024-12-30T01:51:58Z,4860000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2024-12-30T01:51:00.3Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612745,82,81,2024-12-30T01:51:58Z,4870000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2024-12-30T01:51:00.3Z,4,REGULAR,substitution,out,['startperiod'],1631095,,,1610612745,82,81,2024-12-30T01:51:58Z,4880000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2024-12-30T01:51:00.3Z,4,REGULAR,substitution,out,['startperiod'],1629639,,,1610612745,82,81,2024-12-30T01:51:58Z,4890000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2024-12-30T01:51:00.3Z,4,REGULAR,substitution,out,['startperiod'],1629312,,,1610612745,82,81,2024-12-30T01:51:58Z,4900000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2024-12-30T01:51:00.3Z,4,REGULAR,substitution,in,['startperiod'],1628415,,,1610612745,82,81,2024-12-30T01:51:58Z,4910000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2024-12-30T01:51:00.3Z,4,REGULAR,substitution,in,['startperiod'],1627832,,,1610612745,82,81,2024-12-30T01:51:58Z,4920000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2024-12-30T01:51:00.3Z,4,REGULAR,substitution,in,['startperiod'],1641715,,,1610612745,82,81,2024-12-30T01:51:58Z,4930000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2024-12-30T01:51:00.3Z,4,REGULAR,substitution,in,['startperiod'],1631170,,,1610612745,82,81,2024-12-30T01:51:58Z,4940000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-12-30T01:51:00.3Z,4,REGULAR,substitution,in,['startperiod'],1626179,,,1610612745,82,81,2024-12-30T01:51:58Z,4950000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-12-30T01:51:57.3Z,4,REGULAR,period,start,[],0,,,1610612748,82,81,2024-12-30T01:51:58Z,4960000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M46.00S,2024-12-30T01:52:12.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642276,92.32917214191852,44.85294117647059,1610612748,82,83,2024-12-30T01:52:17Z,4970000,False,-26.0,20.0,1,right,K. Ware Layup (7 PTS) (N. Jović 6 AST),"[1642276, 1631107]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,3.23,Made,,7.0,N. Jović,1631107.0,6.0,,,,,,,,,,
504,PT11M46.00S,2024-12-30T01:52:14.3Z,4,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612748,82,83,2024-12-30T01:52:25Z,4990000,False,,,0,,A. Sengun shooting personal FOUL (3 PF) (Ware 1 FT),"[1630578, 1642276]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,3.0,0.0,Ware,1642276.0,,,,,
506,PT11M46.00S,2024-12-30T01:52:46.9Z,4,REGULAR,freethrow,1 of 1,[],1642276,,,1610612748,82,83,2024-12-30T01:52:52Z,5010000,False,,,0,,MISS K. Ware Free Throw 1 of 1,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
507,PT11M46.00S,2024-12-30T01:52:46.9Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,82,83,2024-12-30T01:52:52Z,5020000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,506.0,,,,,,,,,,1.0,1.0,0.0,,
508,PT11M34.00S,2024-12-30T01:52:59.8Z,4,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612745,82,83,2024-12-30T01:53:10Z,5030000,False,,,0,,K. Ware shooting personal FOUL (2 PF) (Sengun 2 FT),"[1642276, 1630578]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,2.0,0.0,Sengun,1630578.0,,,,,
510,PT11M34.00S,2024-12-30T01:53:30.5Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,83,83,2024-12-30T01:53:30Z,5050000,False,,,0,,A. Sengun Free Throw 1 of 2 (17 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,,
511,PT11M34.00S,2024-12-30T01:53:50.5Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,84,83,2024-12-30T01:53:50Z,5060000,False,,,0,,A. Sengun Free Throw 2 of 2 (18 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,,
512,PT11M19.00S,2024-12-30T01:54:10.9Z,4,REGULAR,2pt,Layup,[],1631107,87.86136662286465,29.65686274509804,1610612748,84,83,2024-12-30T01:54:22Z,5070000,False,-102.0,62.0,1,right,MISS N. Jović 11' driving Layup - blocked,"[1631107, 1628415]",1610612748.0,MIA,driving,,,Jović,N. Jović,,,,,Mid-Range,8-16 Left,,,,11.89,Missed,,,,,,,,,,,,,,Brooks,1628415.0
513,PT11M19.00S,2024-12-30T01:54:10.9Z,4,REGULAR,block,,[],1628415,,,1610612748,84,83,2024-12-30T01:54:14Z,5080000,False,,,0,,D. Brooks BLOCK (1 BLK),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
514,PT11M19.00S,2024-12-30T01:54:10.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,84,83,2024-12-30T01:54:22Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,512.0,,,,,,,,,,,,,,
516,PT11M11.00S,2024-12-30T01:54:31.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,81.553876478318,4.166666666666666,1610612748,84,83,2024-12-30T01:54:40Z,5110000,False,-229.0,121.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,25.91,Missed,,,,,,,,,,,,,,,
517,PT11M10.00S,2024-12-30T01:54:32.1Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,84,83,2024-12-30T01:54:40Z,5120000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:2),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,,,516.0,,,,,,,,,,2.0,2.0,0.0,,
