actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
248,PT02M43.00S,2025-03-09T00:56:58.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,14.717477003942179,46.790747549019606,1610612745,64,53,2025-03-09T01:00:20Z,2470000,False,16.0,86.0,1,left,T. Eason 8' turnaround Jump Shot (8 PTS),[1631106],1610612745.0,HOU,turnaround,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,8.73,Made,,,,,8.0,,,,,,,,,,,,
249,PT02M30.00S,2025-03-09T00:57:05.7Z,2,REGULAR,3pt,Jump Shot,[],203468,80.3712220762155,92.64705882352942,1610612740,64,53,2025-03-09T01:00:50Z,2480000,False,213.0,132.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,25.08,Missed,,,,,,,,,,,,,,,,,
250,PT02M28.00S,2025-03-09T00:57:07.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,64,53,2025-03-09T01:00:50Z,2490000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,249.0,,,,,,,,,,,,,,,,
251,PT02M28.00S,2025-03-09T00:57:13.5Z,2,REGULAR,foul,personal,[],1642274,,,1610612745,64,53,2025-03-09T01:01:01Z,2500000,False,,,0,,Y. Missi loose ball personal FOUL (1 PF),"[1642274, 1641708]",1610612740.0,NOP,loose ball,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1628481.0,,,,,,,,,,,1.0,0.0,Thompson,1641708.0,,,,,
253,PT02M28.00S,2025-03-09T00:57:36.6Z,2,REGULAR,substitution,out,[],1642274,,,1610612745,64,53,2025-03-09T00:57:39Z,2520000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT02M28.00S,2025-03-09T00:57:36.6Z,2,REGULAR,substitution,in,[],1629627,,,1610612745,64,53,2025-03-09T00:57:39Z,2530000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT02M16.00S,2025-03-09T00:57:57.0Z,2,REGULAR,3pt,Jump Shot,[],1630224,34.84108081471747,51.122089460784316,1610612745,64,53,2025-03-09T01:01:26Z,2540000,False,-6.0,275.0,1,left,MISS J. Green 27' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,27.51,Missed,,,,,,,,,,,,,,,,,
256,PT02M14.00S,2025-03-09T00:57:59.0Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,64,53,2025-03-09T01:01:26Z,2550000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:4),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,255.0,4.0,4.0,0.0,,,,,,,,,,,,,
257,PT01M59.00S,2025-03-09T00:58:16.0Z,2,REGULAR,3pt,Jump Shot,[],1630631,92.9862023653088,96.56862745098039,1610612740,64,53,2025-03-09T01:01:43Z,2560000,False,233.0,13.0,1,right,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,23.32,Missed,,,,,,,,,,,,,,,,,
258,PT01M57.00S,2025-03-09T00:58:18.0Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,64,53,2025-03-09T01:18:19Z,2570000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,,,,257.0,1.0,1.0,0.0,,,,,,,,,,,,,
300,PT01M56.00S,2025-03-09T00:58:19.1Z,2,REGULAR,turnover,out-of-bounds,[],1631106,,,1610612745,64,53,2025-03-09T01:18:12Z,2575000,False,,,0,,T. Eason lost ball out-of-bounds TURNOVER (1 TO),[1631106],1610612745.0,HOU,lost ball,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Right,1151.0,,,,,,,,,,,,,,,1.0,,,,
260,PT01M48.00S,2025-03-09T00:58:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630530,89.22470433639947,54.98238357843137,1610612740,64,55,2025-03-09T01:18:02Z,2590000,False,25.0,49.0,1,right,T. Murphy III driving finger roll Layup (6 PTS) (Z. Williamson 2 AST),"[1630530, 1629627]",1610612740.0,NOP,driving finger roll,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,5.48,Made,,,,,6.0,Z. Williamson,1629627.0,2.0,,,,,,,,,
262,PT01M34.00S,2025-03-09T00:58:57.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,10.77529566360053,42.01133578431373,1610612745,66,55,2025-03-09T01:02:56Z,2610000,False,40.0,49.0,1,left,A. Thompson 6' driving finger roll Layup (9 PTS),[1641708],1610612745.0,HOU,driving finger roll,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,6.3,Made,,,,,9.0,,,,,,,,,,,,
264,PT01M21.00S,2025-03-09T00:59:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,91.06438896189225,55.28875612745098,1610612740,66,55,2025-03-09T01:03:14Z,2620000,False,26.0,31.0,1,right,MISS K. Olynyk driving Layup - blocked,"[203482, 1630578]",1610612740.0,NOP,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,4.11,Missed,,,,,,,,,,,,,,,,Sengun,1630578.0
265,PT01M21.00S,2025-03-09T00:59:10.7Z,2,REGULAR,block,,[],1630578,,,1610612740,66,55,2025-03-09T00:59:12Z,2630000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT01M20.00S,2025-03-09T00:59:11.7Z,2,REGULAR,rebound,offensive,[],1630530,,,1610612740,66,55,2025-03-09T01:03:14Z,2640000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,264.0,4.0,3.0,1.0,,,,,,,,,,,,,
267,PT01M12.00S,2025-03-09T00:59:20.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203482,93.29829172141919,74.48682598039215,1610612740,66,55,2025-03-09T01:03:34Z,2650000,False,122.0,10.0,1,right,MISS K. Olynyk 12' fadeaway Shot,[203482],1610612740.0,NOP,fadeaway,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,12.28,Missed,,,,,,,,,,,,,,,,,
268,PT01M10.00S,2025-03-09T00:59:22.0Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,66,55,2025-03-09T01:03:34Z,2660000,False,,,0,,J. Green REBOUND (Off:0 Def:7),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,267.0,7.0,7.0,0.0,,,,,,,,,,,,,
269,PT00M53.50S,2025-03-09T00:59:38.5Z,2,REGULAR,3pt,Jump Shot,[],1628415,27.30987187910644,17.378982843137265,1610612745,66,55,2025-03-09T01:04:01Z,2670000,False,163.0,204.0,1,left,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,26.13,Missed,,,,,,,,,,,,,,,,,
270,PT00M49.90S,2025-03-09T00:59:42.1Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,66,55,2025-03-09T01:04:01Z,2680000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,269.0,3.0,3.0,0.0,,,,,,,,,,,,,
271,PT00M41.90S,2025-03-09T00:59:51.4Z,2,REGULAR,2pt,Jump Shot,[],1630530,76.60972404730617,50.81571691176471,1610612740,66,55,2025-03-09T01:04:43Z,2690000,False,4.0,167.0,1,right,MISS T. Murphy III 16' pullup Shot,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Center,,16.75,Missed,,,,,,,,,,,,,,,,,
272,PT00M39.70S,2025-03-09T00:59:53.6Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,66,55,2025-03-09T01:04:43Z,2700000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,271.0,3.0,2.0,1.0,,,,,,,,,,,,,
273,PT00M33.40S,2025-03-09T00:59:57.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,27.83549605781866,16.153492647058826,1610612745,69,55,2025-03-09T01:05:04Z,2710000,False,169.0,209.0,1,left,J. Green 26' 3PT running (8 PTS) (A. Thompson 5 AST),"[1630224, 1641708]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,26.91,Made,,,,,8.0,A. Thompson,1641708.0,5.0,,,,,,,,,
275,PT00M16.30S,2025-03-09T01:00:21.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,88.17345597897503,62.611060049019606,1610612740,69,55,2025-03-09T01:05:38Z,2730000,False,63.0,59.0,1,right,MISS J. Alvarado 8' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Right,,8.62,Missed,,,,,,,,,,,,,,,,,
276,PT00M16.30S,2025-03-09T01:00:21.2Z,2,REGULAR,rebound,offensive,[],1630631,,,1610612740,69,55,2025-03-09T01:05:38Z,2740000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Right,,,,275.0,4.0,3.0,1.0,,,,,,,,,,,,,
277,PT00M10.60S,2025-03-09T01:00:24.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203468,72.93035479632063,18.60447303921569,1610612740,69,58,2025-03-09T01:05:46Z,2750000,False,-157.0,202.0,1,right,C. McCollum 25' 3PT  (15 PTS) (J. Alvarado 6 AST),"[203468, 1630631]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,25.58,Made,,,,,15.0,J. Alvarado,1630631.0,6.0,,,,,,,,,
279,PT00M03.10S,2025-03-09T01:00:37.4Z,2,REGULAR,3pt,Jump Shot,[],1628415,11.12023653088042,3.1862745098039214,1610612745,72,58,2025-03-09T01:00:41Z,2770000,False,234.0,52.0,1,left,D. Brooks 3PT  (11 PTS) (A. Thompson 6 AST),"[1628415, 1641708]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,23.98,Made,,,,,11.0,A. Thompson,1641708.0,6.0,,,,,,,,,
281,PT00M03.00S,2025-03-09T01:00:44.4Z,2,REGULAR,turnover,bad pass,[],1629627,,,1610612740,72,58,2025-03-09T01:06:12Z,2790000,False,,,0,,Z. Williamson bad pass TURNOVER (3 TO),"[1629627, 1628415]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,Brooks,1628415.0,,
282,PT00M03.00S,2025-03-09T01:00:44.4Z,2,REGULAR,steal,,[],1628415,,,1610612745,72,58,2025-03-09T01:00:48Z,2800000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT00M01.50S,2025-03-09T01:00:49.3Z,2,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612745,72,58,2025-03-09T01:06:21Z,2810000,False,,,0,,Z. Williamson shooting personal FOUL (1 PF) (Brooks 2 FT),"[1629627, 1628415]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,1.0,0.0,Brooks,1628415.0,,,,,
285,PT00M01.50S,2025-03-09T01:01:14.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628415,,,1610612745,73,58,2025-03-09T01:01:14Z,2830000,False,,,0,,D. Brooks Free Throw 1 of 2 (12 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
286,PT00M01.50S,2025-03-09T01:01:15.7Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,73,58,2025-03-09T01:01:19Z,2840000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT00M01.50S,2025-03-09T01:01:15.7Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,73,58,2025-03-09T01:01:19Z,2850000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT00M01.50S,2025-03-09T01:01:39.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628415,,,1610612745,74,58,2025-03-09T01:01:39Z,2860000,False,,,0,,D. Brooks Free Throw 2 of 2 (13 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
289,PT00M00.00S,2025-03-09T01:01:59.1Z,2,REGULAR,period,end,[],0,,,1610612740,74,58,2025-03-09T01:01:59Z,2870000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2025-03-09T01:17:05.9Z,3,REGULAR,substitution,out,['startperiod'],1631095,,,1610612740,74,58,2025-03-09T01:17:18Z,2880000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2025-03-09T01:17:05.9Z,3,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,74,58,2025-03-09T01:17:18Z,2890000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2025-03-09T01:17:05.9Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612740,74,58,2025-03-09T01:17:18Z,2900000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2025-03-09T01:17:05.9Z,3,REGULAR,substitution,in,['startperiod'],1642274,,,1610612740,74,58,2025-03-09T01:17:18Z,2910000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2025-03-09T01:17:34.4Z,3,REGULAR,period,start,[],0,,,1610612745,74,58,2025-03-09T01:17:34Z,2920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2025-03-09T01:17:37.0Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,74,58,2025-03-09T01:17:50Z,2930000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,,,,,,
298,PT11M46.00S,2025-03-09T01:17:49.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,87.25361366622865,39.192708333333336,1610612745,76,58,2025-03-09T01:18:56Z,2940000,False,-54.0,67.0,1,right,A. Thompson 8' driving finger roll Layup (11 PTS) (D. Brooks 1 AST),"[1641708, 1628415]",1610612745.0,HOU,driving finger roll,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,8.63,Made,,,,,11.0,D. Brooks,1628415.0,1.0,,,,,,,,,
301,PT11M23.00S,2025-03-09T01:18:11.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.1268068331143235,53.431372549019606,1610612740,76,60,2025-03-09T01:18:17Z,2960000,False,-17.0,5.0,1,left,Z. Williamson driving reverse Layup (10 PTS) (Y. Missi 1 AST),"[1629627, 1642274]",1610612740.0,NOP,driving reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,1.79,Made,,,,,10.0,Y. Missi,1642274.0,1.0,,,,,,,,,
303,PT11M11.00S,2025-03-09T01:18:25.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,87.51642575558475,56.8359375,1610612745,76,60,2025-03-09T01:19:55Z,2980000,False,34.0,65.0,1,right,MISS J. Green 7' driving floating bank Shot,[1630224],1610612745.0,HOU,driving floating bank,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,7.33,Missed,,,,,,,,,,,,,,,,,
305,PT11M08.00S,2025-03-09T01:18:28.0Z,3,REGULAR,rebound,offensive,[],1628415,,,1610612745,76,60,2025-03-09T01:19:47Z,3000000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,303.0,2.0,1.0,1.0,,,,,,,,,,,,,
306,PT11M02.00S,2025-03-09T01:18:32.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,73.71879106438897,12.477022058823522,1610612745,76,60,2025-03-09T01:20:15Z,3010000,False,-188.0,195.0,1,right,MISS D. Brooks 27' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,27.02,Missed,,,,,,,,,,,,,,,,,
307,PT11M00.00S,2025-03-09T01:18:34.7Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,76,60,2025-03-09T01:20:15Z,3020000,False,,,0,,A. Sengun REBOUND (Off:2 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,306.0,2.0,0.0,2.0,,,,,,,,,,,,,
308,PT11M00.00S,2025-03-09T01:18:37.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630578,90.93298291721419,54.51133578431372,1610612745,76,60,2025-03-09T01:20:25Z,3030000,False,23.0,33.0,1,right,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,3.97,Missed,,,,,,,,,,,,,,,,,
309,PT10M58.00S,2025-03-09T01:18:39.9Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,76,60,2025-03-09T01:20:25Z,3040000,False,,,0,,C. McCollum REBOUND (Off:2 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,308.0,3.0,1.0,2.0,,,,,,,,,,,,,
310,PT10M54.00S,2025-03-09T01:18:42.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203468,7.227332457293031,55.69852941176471,1610612740,76,60,2025-03-09T01:20:43Z,3050000,False,-28.0,15.0,1,left,MISS C. McCollum running Layup - blocked,"[203468, 1641708]",1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,3.24,Missed,,,,,,,,,,,,,,,,Thompson,1641708.0
311,PT10M54.00S,2025-03-09T01:18:42.1Z,3,REGULAR,block,,[],1641708,,,1610612740,76,60,2025-03-09T01:19:28Z,3060000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
312,PT10M52.00S,2025-03-09T01:18:44.1Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,76,60,2025-03-09T01:20:43Z,3070000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,310.0,3.0,2.0,1.0,,,,,,,,,,,,,
313,PT10M49.00S,2025-03-09T01:18:48.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630224,88.30486202365309,52.041207107843135,1610612745,78,60,2025-03-09T01:21:10Z,3080000,False,10.0,57.0,1,right,J. Green running DUNK (10 PTS) (D. Brooks 2 AST),"[1630224, 1628415]",1610612745.0,HOU,running,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,5.83,Made,,,,,10.0,D. Brooks,1628415.0,2.0,,,,,,,,,
315,PT10M41.00S,2025-03-09T01:19:09.8Z,3,REGULAR,foul,personal,[],1630578,,,1610612740,78,60,2025-03-09T01:21:21Z,3100000,False,,,0,,A. Sengun personal FOUL (2 PF),"[1630578, 203482]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1628481.0,,,,,,,,,,,2.0,0.0,Olynyk,203482.0,,,,,
317,PT10M36.00S,2025-03-09T01:19:35.2Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612740,78,60,2025-03-09T01:21:32Z,3120000,False,,,0,,A. Sengun shooting personal FOUL (3 PF) (Williamson 2 FT),"[1630578, 1629627]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,1628481.0,,,,,,,,,,,3.0,0.0,Williamson,1629627.0,,,,,
319,PT10M36.00S,2025-03-09T01:20:06.9Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,78,60,2025-03-09T01:20:26Z,3140000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
320,PT10M36.00S,2025-03-09T01:20:06.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,78,60,2025-03-09T01:20:26Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,
321,PT10M36.00S,2025-03-09T01:20:06.9Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,78,60,2025-03-09T01:20:26Z,3160000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
322,PT10M35.00S,2025-03-09T01:20:07.9Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,78,60,2025-03-09T01:21:45Z,3170000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,321.0,4.0,3.0,1.0,,,,,,,,,,,,,
323,PT10M24.00S,2025-03-09T01:20:36.7Z,3,REGULAR,3pt,Jump Shot,[],1631106,70.35767082785809,77.18290441176471,1610612745,78,60,2025-03-09T01:22:04Z,3180000,False,136.0,226.0,1,right,MISS T. Eason 26' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,26.38,Missed,,,,,,,,,,,,,,,,,
324,PT10M23.00S,2025-03-09T01:20:37.7Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,78,60,2025-03-09T01:20:45Z,3190000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,323.0,5.0,3.0,2.0,,,,,,,,,,,,,
325,PT10M21.00S,2025-03-09T01:20:42.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,71.67173127463863,81.34957107843138,1610612745,78,60,2025-03-09T01:22:44Z,3200000,False,157.0,214.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,26.51,Missed,,,,,,,,,,,,,,,,,
326,PT10M17.00S,2025-03-09T01:20:46.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,78,60,2025-03-09T01:22:44Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,325.0,,,,,,,,,,,,,,,,
328,PT10M11.00S,2025-03-09T01:21:31.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,75.9526938239159,11.251531862745097,1610612745,78,60,2025-03-09T01:23:03Z,3230000,False,-194.0,174.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,26.0,Missed,,,,,,,,,,,,,,,,,
329,PT10M09.00S,2025-03-09T01:21:33.5Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,78,60,2025-03-09T01:23:03Z,3240000,False,,,0,,A. Sengun REBOUND (Off:3 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,328.0,3.0,0.0,3.0,,,,,,,,,,,,,
330,PT10M09.00S,2025-03-09T01:21:36.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,92.90407358738501,44.443167892156865,1610612745,78,60,2025-03-09T01:23:22Z,3250000,False,-28.0,14.0,1,right,MISS A. Sengun putback Layup - blocked,"[1630578, 203482]",1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,3.12,Missed,,,,,,,,,,,,,,,,Olynyk,203482.0
331,PT10M09.00S,2025-03-09T01:21:36.0Z,3,REGULAR,block,,[],203482,,,1610612745,78,60,2025-03-09T01:21:38Z,3260000,False,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
332,PT10M07.00S,2025-03-09T01:21:38.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,78,60,2025-03-09T01:23:22Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,330.0,,,,,,,,,,,,,,,,
334,PT10M03.00S,2025-03-09T01:21:56.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630578,91.98423127463863,45.19761029411765,1610612745,80,60,2025-03-09T01:23:37Z,3290000,False,-24.0,23.0,1,right,A. Sengun driving DUNK (12 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,3.31,Made,,,,,12.0,,,,,,,,,,,,
