actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
430,PT05M44.00S,2025-03-16T01:33:08.7Z,3,REGULAR,3pt,Jump Shot,[],1630224,71.43561103810775,14.460784313725492,1610612745,73,72,2025-03-16T01:33:15Z,4260000,False,-178.0,216.0,1,right,MISS J. Green 27' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,27.97,Missed,,,,,,,,,,,,,,,,,,
431,PT05M41.00S,2025-03-16T01:33:11.4Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,73,72,2025-03-16T01:33:11Z,4270000,False,,,0,,J. Tate REBOUND (Off:2 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,430.0,2.0,0.0,2.0,,,,,,,,,,,,,,
432,PT05M37.00S,2025-03-16T01:33:18.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631207,,,1610612745,73,72,2025-03-16T01:33:45Z,4280000,False,,,0,,D. Terry personal FOUL (2 PF) (Sengun 2 FT),"[1631207, 1630578]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627963.0,,,,,,,2.0,0.0,Sengun,1630578.0,,
434,PT05M37.00S,2025-03-16T01:33:54.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,74,72,2025-03-16T01:33:54Z,4300000,False,,,0,,A. Sengun Free Throw 1 of 2 (13 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
435,PT05M37.00S,2025-03-16T01:33:54.9Z,3,REGULAR,substitution,out,[],1628415,,,1610612745,74,72,2025-03-16T01:34:00Z,4310000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M37.00S,2025-03-16T01:33:54.9Z,3,REGULAR,substitution,in,[],203500,,,1610612745,74,72,2025-03-16T01:34:00Z,4320000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M37.00S,2025-03-16T01:34:27.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,75,72,2025-03-16T01:34:27Z,4330000,False,,,0,,A. Sengun Free Throw 2 of 2 (14 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
438,PT05M37.00S,2025-03-16T01:34:36.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,75,72,2025-03-16T01:34:36Z,4340000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M37.00S,2025-03-16T01:36:20.1Z,3,REGULAR,substitution,out,[],1630578,,,1610612741,75,72,2025-03-16T01:37:25Z,4350000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M37.00S,2025-03-16T01:36:20.1Z,3,REGULAR,substitution,out,[],1628989,,,1610612741,75,72,2025-03-16T01:37:25Z,4360000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M37.00S,2025-03-16T01:36:20.1Z,3,REGULAR,substitution,out,[],1630200,,,1610612741,75,72,2025-03-16T01:37:25Z,4370000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M37.00S,2025-03-16T01:36:20.1Z,3,REGULAR,substitution,in,[],1628415,,,1610612741,75,72,2025-03-16T01:37:25Z,4380000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M37.00S,2025-03-16T01:36:20.1Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,75,72,2025-03-16T01:37:25Z,4390000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M37.00S,2025-03-16T01:36:20.1Z,3,REGULAR,substitution,in,[],1630188,,,1610612741,75,72,2025-03-16T01:37:25Z,4400000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M15.00S,2025-03-16T01:37:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.1268068331143235,47.794117647058826,1610612741,75,74,2025-03-16T01:37:57Z,4410000,False,11.0,5.0,1,left,C. White driving finger roll Layup (15 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,15.0,,,,,,,,,,,,,
446,PT04M49.00S,2025-03-16T01:38:18.3Z,3,REGULAR,3pt,Jump Shot,[],1630224,65.39093298291722,62.00980392156863,1610612745,75,74,2025-03-16T01:38:23Z,4420000,False,60.0,273.0,1,right,MISS J. Green 27' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,27.93,Missed,,,,,,,,,,,,,,,,,,
447,PT04M49.00S,2025-03-16T01:38:18.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,75,74,2025-03-16T01:41:30Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,446.0,,,,,,,,,,,,,,,,,
476,PT04M49.00S,2025-03-16T01:38:20.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612745,75,74,2025-03-16T01:42:21Z,4435000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,101284.0,,,,,,,,,,,,
449,PT04M31.00S,2025-03-16T01:38:50.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202696,17.0335085413929,43.627450980392155,1610612741,75,76,2025-03-16T01:42:21Z,4450000,False,32.0,108.0,1,left,N. Vučević 11' turnaround fadeaway Jump Shot (12 PTS),[202696],1610612741.0,CHI,turnaround fadeaway,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,11.22,Made,,,,,12.0,,,,,,,,,,,,,
450,PT04M15.00S,2025-03-16T01:39:06.4Z,3,REGULAR,3pt,Jump Shot,[],1627832,72.48685939553219,8.823529411764707,1610612745,75,76,2025-03-16T01:39:13Z,4460000,False,-206.0,206.0,1,right,MISS F. VanVleet 29' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,29.13,Missed,,,,,,,,,,,,,,,,,,
451,PT04M15.00S,2025-03-16T01:39:06.4Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,75,76,2025-03-16T01:39:13Z,4470000,False,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,450.0,5.0,2.0,3.0,,,,,,,,,,,,,,
452,PT04M11.00S,2025-03-16T01:39:10.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,92.72339027595268,44.6078431372549,1610612745,75,76,2025-03-16T01:39:17Z,4480000,False,-27.0,16.0,1,right,MISS S. Adams putback Layup,[203500],1610612745.0,HOU,putback,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,,
453,PT04M09.00S,2025-03-16T01:39:12.9Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612741,75,76,2025-03-16T01:39:17Z,4490000,False,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,452.0,4.0,4.0,0.0,,,,,,,,,,,,,,
454,PT04M03.00S,2025-03-16T01:39:19.7Z,3,REGULAR,3pt,Jump Shot,[],1629632,29.25427069645204,17.15686274509804,1610612741,75,76,2025-03-16T01:39:26Z,4500000,False,164.0,222.0,1,left,MISS C. White 27' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Right Center,27.65,Missed,,,,,,,,,,,,,,,,,,
455,PT03M59.00S,2025-03-16T01:39:23.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,75,76,2025-03-16T01:39:26Z,4510000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,454.0,,,,,,,,,,,,,,,,,
457,PT03M59.00S,2025-03-16T01:39:29.3Z,3,REGULAR,substitution,out,[],1627832,,,1610612745,75,76,2025-03-16T01:39:50Z,4530000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M59.00S,2025-03-16T01:39:29.3Z,3,REGULAR,substitution,in,[],201145,,,1610612745,75,76,2025-03-16T01:39:50Z,4540000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M48.00S,2025-03-16T01:40:08.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,83.52496714848883,51.71568627450981,1610612745,75,76,2025-03-16T01:40:14Z,4550000,False,9.0,102.0,1,right,MISS J. Green 10' turnaround fadeaway Shot,[1630224],1610612745.0,HOU,turnaround fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,10.28,Missed,,,,,,,,,,,,,,,,,,
460,PT03M44.00S,2025-03-16T01:40:12.7Z,3,REGULAR,rebound,offensive,[],201145,,,1610612745,75,76,2025-03-16T01:40:12Z,4560000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,459.0,1.0,0.0,1.0,,,,,,,,,,,,,,
461,PT03M43.00S,2025-03-16T01:40:13.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201145,91.27792378449409,55.88235294117647,1610612745,75,76,2025-03-16T01:41:40Z,4570000,False,29.0,29.0,1,right,MISS J. Green putback Layup - blocked,"[201145, 1631207]",1610612745.0,HOU,putback,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,Terry,1631207.0,,,,,,,,,
462,PT03M43.00S,2025-03-16T01:40:13.6Z,3,REGULAR,block,,[],1631207,,,1610612745,75,76,2025-03-16T01:40:15Z,4580000,False,,,0,,D. Terry BLOCK (1 BLK),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
463,PT03M43.00S,2025-03-16T01:40:13.6Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,75,76,2025-03-16T01:40:21Z,4590000,False,,,0,,J. Tate REBOUND (Off:3 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,461.0,3.0,0.0,3.0,,,,,,,,,,,,,,
464,PT03M43.00S,2025-03-16T01:40:21.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641763,,,1610612745,75,76,2025-03-16T01:40:37Z,4600000,False,,,0,,J. Phillips shooting personal FOUL (2 PF) (Tate 2 FT),"[1641763, 1630256]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,,101284.0,,,,,,,2.0,0.0,Tate,1630256.0,,
466,PT03M43.00S,2025-03-16T01:40:57.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630256,,,1610612745,76,76,2025-03-16T01:40:57Z,4620000,False,,,0,,J. Tate Free Throw 1 of 2 (3 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
467,PT03M43.00S,2025-03-16T01:40:58.3Z,3,REGULAR,substitution,out,[],202696,,,1610612745,76,76,2025-03-16T01:41:04Z,4630000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M43.00S,2025-03-16T01:40:58.3Z,3,REGULAR,substitution,in,[],1628380,,,1610612745,76,76,2025-03-16T01:41:04Z,4640000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M43.00S,2025-03-16T01:41:23.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630256,,,1610612745,77,76,2025-03-16T01:41:23Z,4650000,False,,,0,,J. Tate Free Throw 2 of 2 (4 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
470,PT03M29.00S,2025-03-16T01:41:40.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,7.440867279894875,47.05882352941176,1610612741,77,76,2025-03-16T01:43:25Z,4660000,False,15.0,17.0,1,left,MISS C. White driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
471,PT03M27.00S,2025-03-16T01:41:42.4Z,3,REGULAR,rebound,defensive,[],203500,,,1610612745,77,76,2025-03-16T01:41:42Z,4670000,False,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,470.0,6.0,3.0,3.0,,,,,,,,,,,,,,
472,PT03M15.00S,2025-03-16T01:41:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,92.32917214191852,44.11764705882353,1610612745,79,76,2025-03-16T01:42:15Z,4680000,False,-29.0,20.0,1,right,D. Brooks driving Layup (11 PTS),[1628415],1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.53,Made,,,,,11.0,,,,,,,,,,,,,
473,PT03M03.00S,2025-03-16T01:42:05.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,5.863994743758213,50.0,1610612741,79,78,2025-03-16T01:44:02Z,4690000,False,0.0,3.0,1,left,J. Smith driving Layup (2 PTS) (J. Phillips 1 AST),"[1630188, 1641763]",1610612741.0,CHI,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,2.0,,,,,J. Phillips,1641763.0,1.0,,,,,,
475,PT02M48.00S,2025-03-16T01:42:20.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203500,85.49605781865965,62.745098039215684,1610612745,81,78,2025-03-16T01:44:22Z,4710000,False,64.0,84.0,1,right,S. Adams 10' Hook (4 PTS) (J. Green 2 AST),"[203500, 201145]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Right,10.53,Made,,,,,4.0,,,,,J. Green,201145.0,2.0,,,,,,
478,PT02M43.00S,2025-03-16T01:42:25.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,7.835085413929041,50.245098039215684,1610612741,81,80,2025-03-16T01:42:35Z,4730000,False,-1.0,21.0,1,left,J. Smith cutting DUNK (4 PTS) (D. Terry 3 AST),"[1630188, 1631207]",1610612741.0,CHI,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,4.0,,,,,D. Terry,1631207.0,3.0,,,,,,
480,PT02M25.00S,2025-03-16T01:42:44.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.64323258869908,54.41176470588235,1610612745,81,80,2025-03-16T01:42:49Z,4750000,False,22.0,7.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
481,PT02M23.00S,2025-03-16T01:42:46.5Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612741,81,80,2025-03-16T01:42:49Z,4760000,False,,,0,,J. Smith REBOUND (Off:0 Def:5),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,480.0,5.0,5.0,0.0,,,,,,,,,,,,,,
482,PT02M15.00S,2025-03-16T01:42:54.4Z,3,REGULAR,3pt,Jump Shot,[],1631207,27.020367936925098,10.784313725490197,1610612741,81,83,2025-03-16T01:42:58Z,4770000,False,196.0,201.0,1,left,D. Terry 28' 3PT  (11 PTS) (J. Smith 1 AST),"[1631207, 1630188]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,28.12,Made,,,,,11.0,,,,,J. Smith,1630188.0,1.0,,,,,,
484,PT01M52.00S,2025-03-16T01:43:22.8Z,3,REGULAR,foul,offensive,[],1628415,,,1610612745,81,83,2025-03-16T01:43:37Z,4790000,False,,,0,,D. Brooks offensive FOUL (4 PF),"[1628415, 1631207]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,,,,,,,4.0,0.0,Terry,1631207.0,,
486,PT01M52.00S,2025-03-16T01:43:22.8Z,3,REGULAR,turnover,offensive foul,[],1628415,,,1610612745,81,83,2025-03-16T01:43:22Z,4810000,False,,,0,,D. Brooks offensive foul TURNOVER (3 TO),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,3.0,,,,,,,,,,,
487,PT01M52.00S,2025-03-16T01:43:32.0Z,3,REGULAR,substitution,out,[],1628415,,,1610612741,81,83,2025-03-16T01:43:50Z,4820000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M52.00S,2025-03-16T01:43:32.0Z,3,REGULAR,substitution,out,[],201145,,,1610612741,81,83,2025-03-16T01:43:50Z,4830000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M52.00S,2025-03-16T01:43:32.0Z,3,REGULAR,substitution,in,[],1630578,,,1610612741,81,83,2025-03-16T01:43:50Z,4840000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M52.00S,2025-03-16T01:43:32.0Z,3,REGULAR,substitution,in,[],1631095,,,1610612741,81,83,2025-03-16T01:43:50Z,4850000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M40.00S,2025-03-16T01:43:59.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,25.706307490144546,82.1078431372549,1610612741,81,83,2025-03-16T01:44:03Z,4860000,False,-161.0,189.0,1,left,MISS J. Smith 24' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
492,PT01M36.00S,2025-03-16T01:44:03.8Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,81,83,2025-03-16T01:44:03Z,4870000,False,,,0,,J. Tate REBOUND (Off:3 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,491.0,4.0,1.0,3.0,,,,,,,,,,,,,,
493,PT01M33.00S,2025-03-16T01:44:06.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630578,93.77463863337714,54.41176470588235,1610612745,83,83,2025-03-16T01:44:11Z,4880000,False,22.0,6.0,1,right,A. Sengun running Layup (16 PTS) (J. Tate 1 AST),"[1630578, 1630256]",1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,16.0,,,,,J. Tate,1630256.0,1.0,,,,,,
495,PT01M30.00S,2025-03-16T01:44:12.9Z,3,REGULAR,foul,offensive,['inpenalty'],1631207,,,1610612741,83,83,2025-03-16T01:44:20Z,4900000,False,,,0,,D. Terry offensive FOUL (3 PF),"[1631207, 1630256]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,101284.0,,,,,,,3.0,0.0,Tate,1630256.0,,
497,PT01M30.00S,2025-03-16T01:44:12.9Z,3,REGULAR,turnover,offensive foul,[],1631207,,,1610612741,83,83,2025-03-16T01:44:12Z,4920000,False,,,0,,D. Terry offensive foul TURNOVER (1 TO),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,101284.0,1.0,,,,,,,,,,,
498,PT01M18.00S,2025-03-16T01:44:44.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630578,81.553876478318,47.794117647058826,1610612745,83,83,2025-03-16T01:44:53Z,4930000,False,-11.0,121.0,1,right,MISS A. Sengun 12' floating Shot,[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,12.14,Missed,,,,,,,,,,,,,,,,,,
499,PT01M16.00S,2025-03-16T01:44:46.2Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612741,83,83,2025-03-16T01:44:53Z,4940000,False,,,0,,Z. Collins REBOUND (Off:2 Def:1),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,498.0,3.0,1.0,2.0,,,,,,,,,,,,,,
500,PT01M16.00S,2025-03-16T01:45:06.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,83,83,2025-03-16T01:45:06Z,4950000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M16.00S,2025-03-16T01:46:09.6Z,3,REGULAR,substitution,out,[],1630256,,,1610612741,83,83,2025-03-16T01:46:38Z,4960000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M16.00S,2025-03-16T01:46:09.6Z,3,REGULAR,substitution,out,[],1641763,,,1610612741,83,83,2025-03-16T01:46:38Z,4970000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M16.00S,2025-03-16T01:46:09.6Z,3,REGULAR,substitution,out,[],1631207,,,1610612741,83,83,2025-03-16T01:46:38Z,4980000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M16.00S,2025-03-16T01:46:09.6Z,3,REGULAR,substitution,in,[],1628988,,,1610612741,83,83,2025-03-16T01:46:38Z,4990000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M16.00S,2025-03-16T01:46:09.6Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,83,83,2025-03-16T01:46:38Z,5000000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M16.00S,2025-03-16T01:46:09.6Z,3,REGULAR,substitution,in,[],1630200,,,1610612741,83,83,2025-03-16T01:46:38Z,5010000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M16.00S,2025-03-16T01:47:32.2Z,3,REGULAR,jumpball,recovered,[],1630224,,,1610612741,83,83,2025-03-16T01:47:42Z,5030000,False,,,0,,Jump Ball A. Sengun vs. Z. Collins: Tip to J. Green,"[1630224, 1630578, 1628380]",1610612745.0,HOU,heldball,J. Green,1630224.0,Green,J. Green,Sengun,1630578.0,Collins,1628380.0,,,,,,,,,,,,,,,,,,,,,,
511,PT01M13.00S,2025-03-16T01:47:32.2Z,3,REGULAR,turnover,lost ball,[],1628380,,,1610612741,83,83,2025-03-16T01:47:32Z,5060000,False,,,0,,Z. Collins lost ball TURNOVER (1 TO),"[1628380, 1630578]",1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,1.0,,,,,,,,,,Sengun,1630578.0
512,PT01M13.00S,2025-03-16T01:47:32.2Z,3,REGULAR,steal,,[],1630578,,,1610612745,83,83,2025-03-16T01:47:32Z,5070000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M08.00S,2025-03-16T01:47:36.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631095,77.7431011826544,55.14705882352941,1610612745,85,83,2025-03-16T01:47:41Z,5080000,False,26.0,157.0,1,right,J. Smith Jr. 15' pullup Jump Shot (10 PTS),[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,15.88,Made,,,,,10.0,,,,,,,,,,,,,
514,PT00M56.00S,2025-03-16T01:47:48.8Z,3,REGULAR,3pt,Jump Shot,[],1629632,24.129434954007884,12.5,1610612741,85,83,2025-03-16T01:47:56Z,5090000,False,188.0,174.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
515,PT00M55.20S,2025-03-16T01:47:49.6Z,3,REGULAR,rebound,defensive,[],203500,,,1610612745,85,83,2025-03-16T01:47:56Z,5100000,False,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,514.0,7.0,4.0,3.0,,,,,,,,,,,,,,
516,PT00M54.30S,2025-03-16T01:47:55.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630172,,,1610612745,85,83,2025-03-16T01:47:59Z,5110000,False,,,0,,P. Williams personal FOUL (1 PF) (Adams 2 FT),"[1630172, 203500]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627963.0,,,,,,,1.0,0.0,Adams,203500.0,,
