actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
411,PT06M24.00S,2025-01-20T20:31:26.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641709,,,1610612765,64,77,2025-01-20T20:31:26Z,4070000,False,,,0,,A. Thompson Free Throw 2 of 2 (9 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,9.0,,,,,,,,,,,,
412,PT06M05.00S,2025-01-20T20:31:47.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,6.1268068331143235,54.90196078431373,1610612745,64,77,2025-01-20T20:37:21Z,4080000,False,-25.0,5.0,1,left,MISS A. Thompson bank Shot,[1641708],1610612745.0,HOU,bank,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
413,PT06M03.00S,2025-01-20T20:31:49.2Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,64,77,2025-01-20T20:31:51Z,4090000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,412.0,,,,,,,,,3.0,3.0,0.0,,,,,,
414,PT05M56.00S,2025-01-20T20:31:56.5Z,3,REGULAR,turnover,lost ball,[],1631105,,,1610612765,64,77,2025-01-20T20:32:01Z,4100000,False,,,0,,J. Duren lost ball TURNOVER (2 TO),"[1631105, 1631106]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,2.0,Eason,1631106.0,,,,,,,,,,,,,
415,PT05M56.00S,2025-01-20T20:31:56.5Z,3,REGULAR,steal,,[],1631106,,,1610612745,64,77,2025-01-20T20:31:58Z,4110000,False,,,0,,T. Eason STEAL (3 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT05M37.00S,2025-01-20T20:32:16.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631106,15.850854139290407,60.29411764705882,1610612745,64,77,2025-01-20T20:38:40Z,4120000,False,-51.0,96.0,1,left,MISS T. Eason 10' floating Shot,[1631106],1610612745.0,HOU,floating,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,10.94,Missed,,,,,,,,,,,,,,,,,,
417,PT05M34.00S,2025-01-20T20:32:19.8Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,64,77,2025-01-20T20:38:40Z,4130000,False,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,416.0,,,,,,,,,3.0,2.0,1.0,,,,,,
420,PT05M32.00S,2025-01-20T20:32:22.5Z,3,REGULAR,turnover,out-of-bounds,[],1631106,,,1610612745,64,77,2025-01-20T20:32:30Z,4160000,False,,,0,,T. Eason bad pass out-of-bounds TURNOVER (1 TO),[1631106],1610612745.0,HOU,bad pass,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,2534.0,1.0,,,,,,,,,,,,,,,
422,PT05M18.00S,2025-01-20T20:32:51.5Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612765,64,77,2025-01-20T20:32:58Z,4180000,False,,,0,,D. Brooks shooting personal FOUL (3 PF) (Cunningham 2 FT),"[1628415, 1630595]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,203054.0,,,,,,,,,,,3.0,0.0,Cunningham,1630595.0,,
424,PT05M18.00S,2025-01-20T20:33:18.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630595,,,1610612765,64,78,2025-01-20T20:33:18Z,4200000,False,,,0,,C. Cunningham Free Throw 1 of 2 (27 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,,27.0,,,,,,,,,,,,
425,PT05M18.00S,2025-01-20T20:33:19.4Z,3,REGULAR,substitution,out,[],1641709,,,1610612765,64,78,2025-01-20T20:33:27Z,4210000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M18.00S,2025-01-20T20:33:19.4Z,3,REGULAR,substitution,in,[],1627736,,,1610612765,64,78,2025-01-20T20:33:27Z,4220000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M18.00S,2025-01-20T20:33:45.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630595,,,1610612765,64,79,2025-01-20T20:33:45Z,4230000,False,,,0,,C. Cunningham Free Throw 2 of 2 (28 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,,28.0,,,,,,,,,,,,
428,PT05M03.00S,2025-01-20T20:34:03.5Z,3,REGULAR,3pt,Jump Shot,[],1627832,29.77989487516426,81.61764705882352,1610612745,67,79,2025-01-20T20:34:08Z,4240000,False,-158.0,227.0,1,left,F. VanVleet 27' 3PT  (17 PTS) (A. Sengun 5 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,27.7,Made,,,,,,17.0,A. Sengun,1630578.0,5.0,,,,,,,,,
430,PT04M38.00S,2025-01-20T20:34:28.9Z,3,REGULAR,3pt,Jump Shot,[],203501,68.28186596583443,35.294117647058826,1610612765,67,79,2025-01-20T20:40:16Z,4260000,False,-74.0,246.0,1,right,MISS T. Hardaway Jr. 25' step back 3PT,[203501],1610612765.0,DET,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
431,PT04M35.00S,2025-01-20T20:34:31.9Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,67,79,2025-01-20T20:34:34Z,4270000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,430.0,,,,,,,,,4.0,4.0,0.0,,,,,,
432,PT04M26.00S,2025-01-20T20:34:40.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,11.777266754270697,46.81372549019608,1610612745,69,79,2025-01-20T20:34:44Z,4280000,False,16.0,58.0,1,left,A. Sengun 6' turnaround Hook (6 PTS) (A. Thompson 3 AST),"[1630578, 1641708]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.03,Made,,,,,,6.0,A. Thompson,1641708.0,3.0,,,,,,,,,
433,PT04M09.00S,2025-01-20T20:34:57.4Z,3,REGULAR,3pt,Jump Shot,[],1627736,79.84559789750328,7.107843137254902,1610612765,69,82,2025-01-20T20:35:01Z,4290000,False,-214.0,137.0,1,right,M. Beasley 25' 3PT  (11 PTS) (J. Duren 2 AST),"[1627736, 1631105]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.45,Made,,,,,,11.0,J. Duren,1631105.0,2.0,,,,,,,,,
435,PT03M48.00S,2025-01-20T20:35:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.258212877792378,48.03921568627451,1610612745,71,82,2025-01-20T20:35:26Z,4310000,False,10.0,6.0,1,left,A. Sengun driving Layup (8 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,8.0,,,,,,,,,,,,
436,PT03M48.00S,2025-01-20T20:35:22.8Z,3,REGULAR,foul,personal,['1freethrow'],1631105,,,1610612745,71,82,2025-01-20T20:35:28Z,4320000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Sengun 1 FT),"[1631105, 1630578]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,203054.0,,,,,,,,,,,2.0,0.0,Sengun,1630578.0,,
438,PT03M48.00S,2025-01-20T20:35:30.7Z,3,REGULAR,substitution,out,[],1628415,,,1610612745,71,82,2025-01-20T20:36:28Z,4340000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M48.00S,2025-01-20T20:35:30.7Z,3,REGULAR,substitution,out,[],1631105,,,1610612745,71,82,2025-01-20T20:36:28Z,4350000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M48.00S,2025-01-20T20:35:30.7Z,3,REGULAR,substitution,in,[],1641715,,,1610612745,71,82,2025-01-20T20:36:28Z,4360000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M48.00S,2025-01-20T20:35:30.7Z,3,REGULAR,substitution,in,[],1630191,,,1610612745,71,82,2025-01-20T20:36:28Z,4370000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M48.00S,2025-01-20T20:36:10.1Z,3,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,72,82,2025-01-20T20:36:10Z,4380000,False,,,0,,A. Sengun Free Throw 1 of 1 (9 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,9.0,,,,,,,,,,,,
443,PT03M34.00S,2025-01-20T20:36:25.7Z,3,REGULAR,3pt,Jump Shot,[],1627736,72.48685939553219,79.41176470588235,1610612765,72,82,2025-01-20T20:36:30Z,4390000,False,147.0,206.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
444,PT03M30.00S,2025-01-20T20:36:29.7Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,72,82,2025-01-20T20:36:30Z,4400000,False,,,0,,A. Thompson REBOUND (Off:0 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,443.0,,,,,,,,,5.0,5.0,0.0,,,,,,
445,PT03M19.00S,2025-01-20T20:36:40.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,14.273981603153747,40.44117647058824,1610612745,74,82,2025-01-20T20:36:48Z,4410000,False,48.0,82.0,1,left,A. Sengun 9' driving bank Hook (11 PTS),[1630578],1610612745.0,HOU,driving bank,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.47,Made,,,,,,11.0,,,,,,,,,,,,
447,PT03M04.00S,2025-01-20T20:36:59.9Z,3,REGULAR,substitution,out,[],203501,,,1610612765,74,82,2025-01-20T20:37:04Z,4430000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M04.00S,2025-01-20T20:36:59.9Z,3,REGULAR,substitution,in,[],1631323,,,1610612765,74,82,2025-01-20T20:37:04Z,4440000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M56.00S,2025-01-20T20:37:19.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630595,93.64323258869908,52.450980392156865,1610612765,74,84,2025-01-20T20:37:24Z,4450000,False,12.0,7.0,1,right,C. Cunningham driving DUNK (30 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,30.0,,,,,,,,,,,,
450,PT02M47.00S,2025-01-20T20:37:27.9Z,3,REGULAR,turnover,lost ball,[],1641715,,,1610612745,74,84,2025-01-20T20:37:31Z,4460000,False,,,0,,C. Whitmore lost ball TURNOVER (1 TO),"[1641715, 1627736]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Center,,,,,1.0,Beasley,1627736.0,,,,,,,,,,,,,
451,PT02M47.00S,2025-01-20T20:37:27.9Z,3,REGULAR,steal,,[],1627736,,,1610612765,74,84,2025-01-20T20:37:29Z,4470000,False,,,0,,M. Beasley STEAL (2 STL),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
452,PT02M41.00S,2025-01-20T20:37:34.1Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,74,84,2025-01-20T20:37:38Z,4480000,False,,,0,,C. Cunningham bad pass TURNOVER (9 TO),"[1630595, 1631106]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,,,,,9.0,Eason,1631106.0,,,,,,,,,,,,,
453,PT02M41.00S,2025-01-20T20:37:34.1Z,3,REGULAR,steal,,[],1631106,,,1610612745,74,84,2025-01-20T20:37:35Z,4490000,False,,,0,,T. Eason STEAL (4 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
454,PT02M34.00S,2025-01-20T20:37:40.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641708,7.703679369250986,51.9607843137255,1610612745,74,84,2025-01-20T20:43:09Z,4500000,False,-10.0,20.0,1,left,MISS A. Thompson running DUNK - blocked,"[1641708, 1630191]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0
455,PT02M34.00S,2025-01-20T20:37:40.4Z,3,REGULAR,block,,[],1630191,,,1610612745,74,84,2025-01-20T20:37:42Z,4510000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
456,PT02M32.00S,2025-01-20T20:37:42.4Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,74,84,2025-01-20T20:37:47Z,4520000,False,,,0,,A. Thompson REBOUND (Off:1 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,454.0,,,,,,,,,6.0,5.0,1.0,,,,,,
457,PT02M30.00S,2025-01-20T20:37:44.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641715,6.783837056504599,2.941176470588235,1610612745,77,84,2025-01-20T20:37:53Z,4530000,False,235.0,11.0,1,left,C. Whitmore 3PT  (8 PTS) (A. Thompson 4 AST),"[1641715, 1641708]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Right Corner 3,24+ Right,23.56,Made,,,,,,8.0,A. Thompson,1641708.0,4.0,,,,,,,,,
459,PT02M28.00S,2025-01-20T20:37:53.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,77,84,2025-01-20T20:37:53Z,4550000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M28.00S,2025-01-20T20:39:43.4Z,3,REGULAR,substitution,out,[],1641708,,,1610612765,77,84,2025-01-20T20:40:40Z,4560000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M28.00S,2025-01-20T20:39:43.4Z,3,REGULAR,substitution,out,[],202699,,,1610612765,77,84,2025-01-20T20:40:40Z,4570000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M28.00S,2025-01-20T20:39:43.4Z,3,REGULAR,substitution,in,[],1628988,,,1610612765,77,84,2025-01-20T20:40:40Z,4580000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M28.00S,2025-01-20T20:39:43.4Z,3,REGULAR,substitution,in,[],1641842,,,1610612765,77,84,2025-01-20T20:40:40Z,4590000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M16.00S,2025-01-20T20:41:00.9Z,3,REGULAR,2pt,Jump Shot,[],1627736,73.98160315374507,64.23866421568627,1610612765,77,84,2025-01-20T20:41:08Z,4600000,False,71.0,192.0,1,right,MISS M. Beasley 20' pullup Shot,[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,20.49,Missed,,,,,,,,,,,,,,,,,,
466,PT02M13.00S,2025-01-20T20:41:03.9Z,3,REGULAR,rebound,defensive,[],1628988,,,1610612745,77,84,2025-01-20T20:41:08Z,4610000,False,,,0,,A. Holiday REBOUND (Off:0 Def:2),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Right Center,,,465.0,,,,,,,,,2.0,2.0,0.0,,,,,,
467,PT01M56.00S,2025-01-20T20:41:21.3Z,3,REGULAR,3pt,Jump Shot,[],1627832,33.590670170827856,48.77450980392157,1610612745,77,84,2025-01-20T20:45:16Z,4620000,False,6.0,263.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
468,PT01M55.00S,2025-01-20T20:41:22.3Z,3,REGULAR,rebound,offensive,[],1641715,,,1610612745,77,84,2025-01-20T20:41:48Z,4630000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:3),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,,,467.0,,,,,,,,,4.0,3.0,1.0,,,,,,
469,PT01M55.00S,2025-01-20T20:41:25.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641715,5.863994743758213,49.01960784313725,1610612745,79,84,2025-01-20T20:41:51Z,4640000,False,5.0,3.0,1,left,C. Whitmore putback Layup (10 PTS),[1641715],1610612745.0,HOU,putback,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,10.0,,,,,,,,,,,,
470,PT01M33.00S,2025-01-20T20:41:43.4Z,3,REGULAR,turnover,bad pass,[],1630191,,,1610612765,79,84,2025-01-20T20:41:47Z,4650000,False,,,0,,I. Stewart bad pass TURNOVER (1 TO),"[1630191, 1627832]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,1.0,VanVleet,1627832.0,,,,,,,,,,,,,
471,PT01M33.00S,2025-01-20T20:41:43.4Z,3,REGULAR,steal,,[],1627832,,,1610612745,79,84,2025-01-20T20:41:45Z,4660000,False,,,0,,F. VanVleet STEAL (5 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
472,PT01M23.00S,2025-01-20T20:41:53.4Z,3,REGULAR,turnover,bad pass,[],1641715,,,1610612745,79,84,2025-01-20T20:41:58Z,4670000,False,,,0,,C. Whitmore bad pass TURNOVER (2 TO),"[1641715, 1641842]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,2.0,Holland II,1641842.0,,,,,,,,,,,,,
473,PT01M23.00S,2025-01-20T20:41:53.4Z,3,REGULAR,steal,,[],1641842,,,1610612765,79,84,2025-01-20T20:41:55Z,4680000,False,,,0,,R. Holland II STEAL (1 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
474,PT01M19.00S,2025-01-20T20:41:57.7Z,3,REGULAR,turnover,lost ball,[],1641842,,,1610612765,79,84,2025-01-20T20:42:02Z,4690000,False,,,0,,R. Holland II lost ball TURNOVER (1 TO),"[1641842, 1627832]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Center,,,,,1.0,VanVleet,1627832.0,,,,,,,,,,,,,
475,PT01M19.00S,2025-01-20T20:41:57.7Z,3,REGULAR,steal,,[],1627832,,,1610612745,79,84,2025-01-20T20:41:59Z,4700000,False,,,0,,F. VanVleet STEAL (6 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
476,PT01M15.00S,2025-01-20T20:42:01.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628988,28.728646517739815,76.7156862745098,1610612745,79,84,2025-01-20T20:42:06Z,4710000,False,-134.0,218.0,1,left,MISS A. Holiday 25' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
477,PT01M13.00S,2025-01-20T20:42:03.9Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,79,84,2025-01-20T20:42:03Z,4720000,False,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,476.0,,,,,,,,,6.0,4.0,2.0,,,,,,
478,PT01M06.00S,2025-01-20T20:42:10.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,92.9862023653088,47.05882352941176,1610612765,79,86,2025-01-20T20:42:17Z,4730000,False,-15.0,13.0,1,right,I. Stewart DUNK (4 PTS) (C. Cunningham 7 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,4.0,C. Cunningham,1630595.0,7.0,,,,,,,,,
480,PT00M50.40S,2025-01-20T20:42:29.6Z,3,REGULAR,foul,personal,[],1641842,,,1610612745,79,86,2025-01-20T20:42:36Z,4750000,False,,,0,,R. Holland II personal FOUL (1 PF),"[1641842, 1627832]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Center,,,,2534.0,,,,,,,,,,,1.0,0.0,VanVleet,1627832.0,,
482,PT00M38.90S,2025-01-20T20:42:58.5Z,3,REGULAR,3pt,Jump Shot,[],1641715,9.806176084099869,96.81372549019608,1610612745,79,86,2025-01-20T20:43:05Z,4770000,False,-234.0,40.0,1,left,MISS C. Whitmore 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Left Corner 3,24+ Left,23.74,Missed,,,,,,,,,,,,,,,,,,
483,PT00M34.20S,2025-01-20T20:43:03.2Z,3,REGULAR,rebound,defensive,[],1631323,,,1610612765,79,86,2025-01-20T20:43:18Z,4780000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,,,482.0,,,,,,,,,2.0,2.0,0.0,,,,,,
484,PT00M31.40S,2025-01-20T20:43:06.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627736,93.24901445466492,47.794117647058826,1610612765,79,88,2025-01-20T20:43:18Z,4790000,False,-11.0,11.0,1,right,M. Beasley running Layup (13 PTS) (R. Holland II 1 AST),"[1627736, 1641842]",1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,13.0,R. Holland II,1641842.0,1.0,,,,,,,,,
487,PT00M15.90S,2025-01-20T20:43:37.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612745,79,88,2025-01-20T20:43:53Z,4820000,False,,,0,,I. Stewart shooting personal FOUL (3 PF) (VanVleet 2 FT),"[1630191, 1627832]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,203054.0,,,,,,,,,,,3.0,0.0,VanVleet,1627832.0,,
489,PT00M15.90S,2025-01-20T20:44:07.0Z,3,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,80,88,2025-01-20T20:44:07Z,4840000,False,,,0,,F. VanVleet Free Throw 1 of 2 (18 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,18.0,,,,,,,,,,,,
490,PT00M15.90S,2025-01-20T20:44:08.3Z,3,REGULAR,substitution,out,[],1641715,,,1610612745,80,88,2025-01-20T20:44:30Z,4850000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M15.90S,2025-01-20T20:44:08.3Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,80,88,2025-01-20T20:44:30Z,4860000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M15.90S,2025-01-20T20:44:08.3Z,3,REGULAR,substitution,out,[],1641842,,,1610612745,80,88,2025-01-20T20:44:30Z,4870000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M15.90S,2025-01-20T20:44:08.3Z,3,REGULAR,substitution,in,[],1641708,,,1610612745,80,88,2025-01-20T20:44:30Z,4880000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M15.90S,2025-01-20T20:44:08.3Z,3,REGULAR,substitution,in,[],1628415,,,1610612745,80,88,2025-01-20T20:44:30Z,4890000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M15.90S,2025-01-20T20:44:08.3Z,3,REGULAR,substitution,in,[],203501,,,1610612745,80,88,2025-01-20T20:44:30Z,4900000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M15.90S,2025-01-20T20:44:07.0Z,3,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,80,88,2025-01-20T20:44:46Z,4910000,False,,,0,,MISS F. VanVleet Free Throw 2 of 2,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
