actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
420,PT04M33.00S,2025-02-13T03:02:05.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641715,89.43823915900131,50.245098039215684,1610612745,75,78,2025-02-13T03:02:12Z,4120000,False,1.0,47.0,1,right,MISS C. Whitmore driving floating Shot,[1641715],1610612745.0,HOU,driving floating,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,4.68,Missed,,,,,,,,,,,,,,,
421,PT04M30.00S,2025-02-13T03:02:08.4Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,75,78,2025-02-13T03:02:12Z,4130000,False,,,0,,S. Adams REBOUND (Off:4 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,420.0,,,,,,,,,,5.0,1.0,4.0
422,PT04M30.00S,2025-02-13T03:02:08.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612745,75,78,2025-02-13T03:02:08Z,4140000,False,0.0,0.0,1,right,MISS S. Adams tip Layup,[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
423,PT04M28.00S,2025-02-13T03:02:10.2Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,75,78,2025-02-13T03:02:10Z,4150000,False,,,0,,T. Eason REBOUND (Off:4 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,,,,,422.0,,,,,,,,,,8.0,4.0,4.0
424,PT04M28.00S,2025-02-13T03:02:10.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,94.40999984741211,50.0,1610612745,77,78,2025-02-13T03:02:10Z,4160000,False,0.0,0.0,1,right,T. Eason tip Layup (19 PTS),[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,19.0,,,,,,,,,,,
435,PT04M20.00S,2025-02-13T03:02:22.9Z,3,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612756,77,78,2025-02-13T03:16:12Z,4185000,False,,,0,,T. Eason shooting personal FOUL (2 PF) (Jones 2 FT),"[1631106, 1626145]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2534.0,2.0,0.0,Jones,1626145.0,,,
429,PT04M20.00S,2025-02-13T03:02:23.5Z,3,REGULAR,substitution,out,[],1631106,,,1610612756,77,78,2025-02-13T03:02:37Z,4210000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M20.00S,2025-02-13T03:02:23.5Z,3,REGULAR,substitution,out,[],1626220,,,1610612756,77,78,2025-02-13T03:02:37Z,4220000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M20.00S,2025-02-13T03:02:23.5Z,3,REGULAR,substitution,out,[],1630208,,,1610612756,77,78,2025-02-13T03:02:37Z,4230000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M20.00S,2025-02-13T03:02:23.5Z,3,REGULAR,substitution,in,[],1630256,,,1610612756,77,78,2025-02-13T03:02:37Z,4240000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M20.00S,2025-02-13T03:02:23.5Z,3,REGULAR,substitution,in,[],203486,,,1610612756,77,78,2025-02-13T03:02:37Z,4250000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M20.00S,2025-02-13T03:02:23.5Z,3,REGULAR,substitution,in,[],1629626,,,1610612756,77,78,2025-02-13T03:02:37Z,4260000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M20.00S,2025-02-13T03:03:35.9Z,3,REGULAR,freethrow,1 of 2,[],1626145,,,1610612756,77,78,2025-02-13T03:04:24Z,4290000,False,,,0,,MISS T. Jones Free Throw 1 of 2,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
438,PT04M20.00S,2025-02-13T03:03:35.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,77,78,2025-02-13T03:04:24Z,4300000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,437.0,,,,,,,,,,,,
439,PT04M20.00S,2025-02-13T03:03:35.9Z,3,REGULAR,freethrow,2 of 2,[],1626145,,,1610612756,77,79,2025-02-13T03:04:24Z,4310000,False,,,0,,T. Jones Free Throw 2 of 2 (8 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,Made,,,,8.0,,,,,,,,,,,
440,PT04M04.00S,2025-02-13T03:03:39.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,92.59198423127464,57.107843137254896,1610612745,79,79,2025-02-13T03:16:58Z,4320000,False,36.0,17.0,1,right,S. Adams DUNK (4 PTS) (D. Brooks 2 AST),"[203500, 1628415]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,3.94,Made,,,,4.0,D. Brooks,1628415.0,2.0,,,,,,,,
442,PT04M04.00S,2025-02-13T03:03:43.0Z,3,REGULAR,foul,personal,['1freethrow'],203486,,,1610612745,79,79,2025-02-13T03:03:53Z,4340000,False,,,0,,M. Plumlee shooting personal FOUL (3 PF) (Adams 1 FT),"[203486, 203500]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,3.0,0.0,Adams,203500.0,,,
444,PT04M04.00S,2025-02-13T03:03:54.0Z,3,REGULAR,substitution,out,[],1628415,,,1610612745,79,79,2025-02-13T03:04:17Z,4360000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M04.00S,2025-02-13T03:03:54.0Z,3,REGULAR,substitution,out,[],1626145,,,1610612745,79,79,2025-02-13T03:04:17Z,4370000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M04.00S,2025-02-13T03:03:54.0Z,3,REGULAR,substitution,in,[],1641708,,,1610612745,79,79,2025-02-13T03:04:17Z,4380000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M04.00S,2025-02-13T03:03:54.0Z,3,REGULAR,substitution,in,[],1631221,,,1610612745,79,79,2025-02-13T03:04:17Z,4390000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M04.00S,2025-02-13T03:04:11.8Z,3,REGULAR,freethrow,1 of 1,[],203500,,,1610612745,80,79,2025-02-13T03:04:11Z,4400000,False,,,0,,S. Adams Free Throw 1 of 1 (5 PTS),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,Made,,,,5.0,,,,,,,,,,,
449,PT03M46.00S,2025-02-13T03:04:31.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,12.828515111695138,58.57843137254902,1610612756,80,81,2025-02-13T03:04:37Z,4410000,False,-43.0,68.0,1,left,K. Durant 8' turnaround fadeaway Jump Shot (28 PTS),[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,,,,8.05,Made,,,,28.0,,,,,,,,,,,
450,PT03M31.00S,2025-02-13T03:04:46.4Z,3,REGULAR,foul,personal,['2freethrow'],201142,,,1610612745,80,81,2025-02-13T03:05:00Z,4420000,False,,,0,,K. Durant shooting personal FOUL (3 PF) (Thompson 2 FT),"[201142, 1641708]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1628481.0,3.0,0.0,Thompson,1641708.0,,,
452,PT03M31.00S,2025-02-13T03:05:17.8Z,3,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,81,81,2025-02-13T03:05:17Z,4440000,False,,,0,,A. Thompson Free Throw 1 of 2 (16 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Made,,,,16.0,,,,,,,,,,,
453,PT03M31.00S,2025-02-13T03:05:33.6Z,3,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,82,81,2025-02-13T03:05:33Z,4450000,False,,,0,,A. Thompson Free Throw 2 of 2 (17 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Made,,,,17.0,,,,,,,,,,,
454,PT03M14.00S,2025-02-13T03:05:56.2Z,3,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,82,81,2025-02-13T03:06:03Z,4460000,False,,,0,,K. Durant lost ball out-of-bounds TURNOVER (5 TO),[201142],1610612756.0,PHX,lost ball,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,5.0,,,,,,,,,,,,2534.0,,,,,,,
455,PT03M04.00S,2025-02-13T03:06:16.3Z,3,REGULAR,turnover,3-second-violation,[],203500,,,1610612745,82,81,2025-02-13T03:06:34Z,4470000,False,,,0,,S. Adams 3-second-violation TURNOVER (1 TO),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,2534.0,,,,,,,
456,PT02M44.00S,2025-02-13T03:06:46.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203486,8.754927726675426,48.28431372549019,1610612756,82,83,2025-02-13T04:31:22Z,4480000,False,9.0,30.0,1,left,M. Plumlee Hook (4 PTS) (C. Gillespie 2 AST),"[203486, 1631221]",1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,3.1,Made,,,,4.0,C. Gillespie,1631221.0,2.0,,,,,,,,
458,PT02M28.00S,2025-02-13T03:07:02.2Z,3,REGULAR,3pt,Jump Shot,[],1630256,94.03745072273325,3.6764705882352944,1610612745,82,83,2025-02-13T03:07:07Z,4500000,False,-232.0,4.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,,,,23.16,Missed,,,,,,,,,,,,,,,
459,PT02M27.00S,2025-02-13T03:07:03.2Z,3,REGULAR,rebound,defensive,[],203486,,,1610612756,82,83,2025-02-13T03:07:07Z,4510000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Left Corner 3,24+ Left,,,,,,,,458.0,,,,,,,,,,4.0,3.0,1.0
460,PT02M11.00S,2025-02-13T03:07:19.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,15.982260183968464,40.44117647058824,1610612756,82,85,2025-02-13T03:07:26Z,4520000,False,48.0,98.0,1,left,B. Bol 10' fadeaway Jump Shot (10 PTS) (C. Gillespie 3 AST),"[1629626, 1631221]",1610612756.0,PHX,fadeaway,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,10.88,Made,,,,10.0,C. Gillespie,1631221.0,3.0,,,,,,,,
462,PT01M56.00S,2025-02-13T03:07:34.9Z,3,REGULAR,3pt,Jump Shot,[],1630224,68.41327201051249,72.05882352941177,1610612745,82,85,2025-02-13T03:07:55Z,4540000,False,110.0,244.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,26.81,Missed,,,,,,,,,,,,,,,
463,PT01M54.00S,2025-02-13T03:07:37.3Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,82,85,2025-02-13T03:07:37Z,4550000,False,,,0,,S. Adams REBOUND (Off:5 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,,,462.0,,,,,,,,,,6.0,1.0,5.0
464,PT01M54.00S,2025-02-13T03:07:40.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631221,,,1610612745,82,85,2025-02-13T03:10:35Z,4560000,False,,,0,,C. Gillespie shooting personal FOUL (1 PF) (Adams 2 FT),"[1631221, 203500]",1610612756.0,PHX,shooting,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,1.0,0.0,Adams,203500.0,,,
467,PT01M54.00S,2025-02-13T03:08:01.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,82,85,2025-02-13T03:08:01Z,4580000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M54.00S,2025-02-13T03:08:05.6Z,3,REGULAR,substitution,out,[],203486,,,1610612745,82,85,2025-02-13T03:10:34Z,4590000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M54.00S,2025-02-13T03:08:05.6Z,3,REGULAR,substitution,in,[],1630208,,,1610612745,82,85,2025-02-13T03:10:34Z,4600000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M54.00S,2025-02-13T03:10:56.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612745,82,85,2025-02-13T03:10:56Z,4610000,False,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
472,PT01M54.00S,2025-02-13T03:10:56.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,82,85,2025-02-13T03:10:56Z,4620000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,471.0,,,,,,,,,,,,
473,PT01M54.00S,2025-02-13T03:10:56.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612745,82,85,2025-02-13T03:11:16Z,4630000,False,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
474,PT01M53.00S,2025-02-13T03:10:57.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,82,85,2025-02-13T03:11:16Z,4640000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,473.0,,,,,,,,,,,,
476,PT01M53.00S,2025-02-13T03:11:14.1Z,3,REGULAR,substitution,out,[],203500,,,1610612756,82,85,2025-02-13T03:11:18Z,4660000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M53.00S,2025-02-13T03:11:14.1Z,3,REGULAR,substitution,in,[],1630578,,,1610612756,82,85,2025-02-13T03:11:18Z,4670000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M36.00S,2025-02-13T03:11:39.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631221,6.915243101182654,51.71568627450981,1610612756,82,85,2025-02-13T03:11:43Z,4680000,False,-9.0,13.0,1,left,MISS C. Gillespie driving finger roll Layup - blocked,"[1631221, 1641708]",1610612756.0,PHX,driving finger roll,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,1.52,Missed,Thompson,1641708.0,,,,,,,,,,,,,
479,PT01M36.00S,2025-02-13T03:11:39.1Z,3,REGULAR,block,,[],1641708,,,1610612756,82,85,2025-02-13T03:11:40Z,4690000,False,,,0,,A. Thompson BLOCK (2 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
480,PT01M34.00S,2025-02-13T03:11:41.1Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,82,85,2025-02-13T03:11:43Z,4700000,False,,,0,,A. Sengun REBOUND (Off:2 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,478.0,,,,,,,,,,10.0,8.0,2.0
481,PT01M19.00S,2025-02-13T03:11:55.6Z,3,REGULAR,3pt,Jump Shot,[],1641715,72.22404730617609,12.5,1610612745,82,85,2025-02-13T03:12:05Z,4710000,False,-188.0,209.0,1,right,MISS C. Whitmore 28' 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,28.05,Missed,,,,,,,,,,,,,,,
482,PT01M17.00S,2025-02-13T03:11:57.6Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,82,85,2025-02-13T03:30:10Z,4720000,False,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,,,,,,481.0,,,,,,,,,,1.0,0.0,1.0
570,PT01M15.00S,2025-02-13T03:12:01.0Z,3,REGULAR,turnover,bad pass,[],1630256,,,1610612745,82,85,2025-02-13T03:31:07Z,4725000,False,,,0,,J. Tate bad pass TURNOVER (1 TO),"[1630256, 201142]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,1.0,Durant,201142.0,,,,,,,,,,,,,,,,,
571,PT01M15.00S,2025-02-13T03:12:01.0Z,3,REGULAR,steal,,[],201142,,,1610612756,82,85,2025-02-13T03:31:07Z,4727500,False,,,0,,K. Durant STEAL (2 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
483,PT01M08.00S,2025-02-13T03:12:06.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631221,5.469776609724048,96.32352941176471,1610612756,82,88,2025-02-13T03:31:07Z,4730000,False,-232.0,-1.0,1,left,C. Gillespie 3PT running (7 PTS) (T. Washington Jr. 2 AST),"[1631221, 1631102]",1610612756.0,PHX,running,,,Gillespie,C. Gillespie,,,,,Left Corner 3,24+ Left,,,,23.16,Made,,,,7.0,T. Washington Jr.,1631102.0,2.0,,,,,,,,
485,PT00M46.00S,2025-02-13T03:12:29.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,90.22667542706965,51.9607843137255,1610612745,84,88,2025-02-13T03:12:34Z,4750000,False,10.0,39.0,1,right,J. Tate driving Layup (5 PTS) (A. Thompson 8 AST),"[1630256, 1641708]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,4.06,Made,,,,5.0,A. Thompson,1641708.0,8.0,,,,,,,,
487,PT00M37.60S,2025-02-13T03:12:40.3Z,3,REGULAR,2pt,Jump Shot,[],1631221,23.866622864651774,46.32352941176471,1610612756,84,90,2025-02-13T03:12:47Z,4770000,False,18.0,172.0,1,left,C. Gillespie 17' pullup Jump Shot (9 PTS),[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Center,,,,17.28,Made,,,,9.0,,,,,,,,,,,
488,PT00M24.10S,2025-02-13T03:12:56.6Z,3,REGULAR,3pt,Jump Shot,[],1630224,67.88764783180025,83.08823529411765,1610612745,84,90,2025-02-13T03:13:02Z,4780000,False,165.0,249.0,1,right,MISS J. Green 29' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,29.93,Missed,,,,,,,,,,,,,,,
489,PT00M23.60S,2025-02-13T03:12:57.1Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612756,84,90,2025-02-13T03:13:02Z,4790000,False,,,0,,N. Richards REBOUND (Off:2 Def:9),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,488.0,,,,,,,,,,11.0,9.0,2.0
490,PT00M04.20S,2025-02-13T03:13:16.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631102,15.062417871222076,47.794117647058826,1610612756,84,90,2025-02-13T03:13:21Z,4800000,False,11.0,89.0,1,left,MISS T. Washington Jr. 8' pullup Shot,[1631102],1610612756.0,PHX,pullup,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,8.98,Missed,,,,,,,,,,,,,,,
491,PT00M03.50S,2025-02-13T03:13:17.3Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612756,84,90,2025-02-13T03:13:21Z,4810000,False,,,0,,N. Richards REBOUND (Off:3 Def:9),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,490.0,,,,,,,,,,12.0,9.0,3.0
492,PT00M03.50S,2025-02-13T03:13:20.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630208,5.590000152587891,50.0,1610612756,84,92,2025-02-13T03:13:25Z,4820000,False,0.0,0.0,1,left,N. Richards tip DUNK (11 PTS),[1630208],1610612756.0,PHX,tip,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,11.0,,,,,,,,,,,
493,PT00M00.00S,2025-02-13T03:13:28.0Z,3,REGULAR,3pt,Jump Shot,[],1630578,61.711563731931676,20.588235294117645,1610612745,84,92,2025-02-13T03:13:32Z,4830000,False,-147.0,307.0,1,right,MISS A. Sengun 34' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,34.08,Missed,,,,,,,,,,,,,,,
494,PT00M00.00S,2025-02-13T03:13:29.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,84,92,2025-02-13T03:13:29Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,493.0,,,,,,,,,,,,
495,PT00M00.00S,2025-02-13T03:13:37.4Z,3,REGULAR,period,end,[],0,,,1610612745,84,92,2025-02-13T03:13:37Z,4850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2025-02-13T03:15:45.1Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612745,84,92,2025-02-13T03:16:04Z,4860000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-02-13T03:15:45.1Z,4,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,84,92,2025-02-13T03:16:04Z,4870000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2025-02-13T03:15:45.1Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612745,84,92,2025-02-13T03:16:04Z,4880000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2025-02-13T03:15:45.1Z,4,REGULAR,substitution,in,['startperiod'],1642263,,,1610612745,84,92,2025-02-13T03:16:04Z,4890000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2025-02-13T03:15:45.1Z,4,REGULAR,substitution,in,['startperiod'],1631106,,,1610612745,84,92,2025-02-13T03:16:04Z,4900000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2025-02-13T03:15:45.1Z,4,REGULAR,substitution,in,['startperiod'],1626220,,,1610612745,84,92,2025-02-13T03:16:04Z,4910000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2025-02-13T03:16:05.5Z,4,REGULAR,period,start,[],0,,,1610612745,84,92,2025-02-13T03:16:05Z,4920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M49.00S,2025-02-13T03:16:16.5Z,4,REGULAR,3pt,Jump Shot,[],1642263,69.59592641261499,24.264705882352942,1610612745,87,92,2025-02-13T03:16:21Z,4930000,False,-129.0,233.0,1,right,R. Sheppard 26' 3PT  (3 PTS) (A. Thompson 9 AST),"[1642263, 1641708]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,26.64,Made,,,,3.0,A. Thompson,1641708.0,9.0,,,,,,,,
505,PT11M29.00S,2025-02-13T03:16:34.5Z,4,REGULAR,3pt,Jump Shot,[],1631221,33.722076215505915,53.18627450980392,1610612756,87,92,2025-02-13T03:16:43Z,4950000,False,-16.0,264.0,1,left,MISS C. Gillespie 26' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,,26.5,Missed,,,,,,,,,,,,,,,
506,PT11M28.00S,2025-02-13T03:16:35.5Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,87,92,2025-02-13T03:16:43Z,4960000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,505.0,,,,,,,,,,5.0,4.0,1.0
507,PT11M06.00S,2025-02-13T03:16:58.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,91.80354796320631,44.36274509803921,1610612745,87,92,2025-02-13T03:23:48Z,4970000,False,-28.0,25.0,1,right,MISS A. Thompson alley-oop Layup,[1641708],1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,3.74,Missed,,,,,,,,,,,,,,,
