actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT06M54.00S,2025-04-03T00:53:55.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,30.17411300919842,73.77450980392157,1610612745,49,35,2025-04-03T00:55:30Z,2480000,False,-119.0,231.0,1,left,MISS J. Smith Jr. 25' running 3PT,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
256,PT06M53.00S,2025-04-03T00:54:00.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,49,35,2025-04-03T00:54:00Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,255.0,,,,,,,,,,,,,,,,,
257,PT06M53.00S,2025-04-03T00:54:01.0Z,2,REGULAR,foul,personal,[],1642271,,,1610612745,49,35,2025-04-03T00:54:09Z,2500000,False,,,0,,K. Filipowski loose ball personal FOUL (2 PF),"[1642271, 1629111]",1610612762.0,UTA,loose ball,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,,,,,,,,,,2.0,0.0,Landale,1629111.0
259,PT06M53.00S,2025-04-03T00:54:11.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,49,35,2025-04-03T00:54:11Z,2520000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M53.00S,2025-04-03T00:56:22.6Z,2,REGULAR,substitution,out,[],1630548,,,1610612745,49,35,2025-04-03T00:56:57Z,2530000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M53.00S,2025-04-03T00:56:22.6Z,2,REGULAR,substitution,in,[],1642268,,,1610612745,49,35,2025-04-03T00:56:57Z,2540000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M47.00S,2025-04-03T00:57:17.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630531,,,1610612745,49,35,2025-04-03T00:57:26Z,2550000,False,,,0,,J. Springer shooting personal FOUL (1 PF) (Green 2 FT),"[1630531, 1630224]",1610612762.0,UTA,shooting,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,,,,,,,1199.0,,,,,,,,,,1.0,0.0,Green,1630224.0
264,PT06M47.00S,2025-04-03T00:57:38.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630224,,,1610612745,49,35,2025-04-03T00:57:38Z,2570000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT06M47.00S,2025-04-03T00:57:38.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,49,35,2025-04-03T00:57:38Z,2580000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,264.0,,,,,,,,,,,,,,,,,
266,PT06M47.00S,2025-04-03T00:57:56.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630224,,,1610612745,50,35,2025-04-03T00:57:56Z,2590000,False,,,0,,J. Green Free Throw 2 of 2 (10 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,10.0,,,,,,,,,,,,
267,PT06M35.00S,2025-04-03T00:58:10.4Z,2,REGULAR,3pt,Jump Shot,[],1642271,92.19776609724047,2.941176470588235,1610612762,50,35,2025-04-03T00:58:17Z,2600000,False,-235.0,21.0,1,right,MISS K. Filipowski 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,23.62,Missed,,,,,,,,,,,,,,,,,,
268,PT06M34.00S,2025-04-03T00:58:11.4Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,50,35,2025-04-03T00:58:17Z,2610000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:8),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,267.0,11.0,8.0,3.0,,,,,,,,,,,,,,
269,PT06M19.00S,2025-04-03T00:58:26.8Z,2,REGULAR,3pt,Jump Shot,[],1628415,29.38567674113009,26.47058823529412,1610612745,50,35,2025-04-03T00:58:32Z,2620000,False,118.0,224.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
270,PT06M18.00S,2025-04-03T00:58:27.8Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,50,35,2025-04-03T00:58:32Z,2630000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,269.0,1.0,1.0,0.0,,,,,,,,,,,,,,
271,PT06M10.00S,2025-04-03T00:58:36.1Z,2,REGULAR,2pt,Jump Shot,[],1642271,95.22010512483574,32.35294117647059,1610612762,50,37,2025-04-03T00:58:57Z,2640000,False,-88.0,-8.0,1,right,K. Filipowski 8' floating Jump Shot (2 PTS) (I. Collier 3 AST),"[1642271, 1642268]",1610612762.0,UTA,floating,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Left,8.85,Made,,,,,,2.0,I. Collier,1642268.0,3.0,,,,,,,,,
273,PT05M46.00S,2025-04-03T00:58:58.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,19.136005256241788,38.72549019607843,1610612745,50,37,2025-04-03T00:59:32Z,2660000,False,56.0,127.0,1,left,MISS D. Brooks 13' pullup Shot,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,13.93,Missed,,,,,,,,,,,,,,,,,,
274,PT05M45.00S,2025-04-03T00:58:59.6Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612745,50,37,2025-04-03T00:59:06Z,2670000,False,,,0,,J. Landale REBOUND (Off:3 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,273.0,3.0,0.0,3.0,,,,,,,,,,,,,,
275,PT05M44.00S,2025-04-03T00:59:02.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,7.440867279894875,49.26470588235294,1610612745,50,37,2025-04-03T01:03:26Z,2680000,False,4.0,17.0,1,left,MISS J. Landale putback Layup - blocked,"[1629111, 1642268]",1610612745.0,HOU,putback,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,Collier,1642268.0,,,,,,,
276,PT05M44.00S,2025-04-03T00:59:02.5Z,2,REGULAR,block,,[],1642268,,,1610612745,50,37,2025-04-03T01:03:26Z,2690000,False,,,0,,I. Collier BLOCK (1 BLK),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
277,PT05M43.00S,2025-04-03T00:59:03.5Z,2,REGULAR,rebound,defensive,[],1642268,,,1610612762,50,37,2025-04-03T00:59:10Z,2700000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,275.0,1.0,1.0,0.0,,,,,,,,,,,,,,
278,PT05M27.00S,2025-04-03T00:59:18.8Z,2,REGULAR,3pt,Jump Shot,[],1630531,90.22667542706965,3.9215686274509802,1610612762,50,37,2025-04-03T00:59:26Z,2710000,False,-230.0,39.0,1,right,MISS J. Springer 3PT,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,,
279,PT05M26.00S,2025-04-03T00:59:19.8Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,50,37,2025-04-03T00:59:26Z,2720000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:9),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,278.0,12.0,9.0,3.0,,,,,,,,,,,,,,
280,PT05M16.00S,2025-04-03T00:59:29.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.440867279894875,53.18627450980392,1610612745,52,37,2025-04-03T00:59:32Z,2730000,False,-16.0,17.0,1,left,J. Green driving finger roll Layup (12 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,12.0,,,,,,,,,,,,
281,PT05M07.00S,2025-04-03T00:59:38.1Z,2,REGULAR,3pt,Jump Shot,[],1642271,67.7562417871222,63.23529411764706,1610612762,52,37,2025-04-03T00:59:46Z,2740000,False,66.0,251.0,1,right,MISS K. Filipowski 25' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
282,PT05M07.00S,2025-04-03T00:59:38.1Z,2,REGULAR,rebound,offensive,[],1630531,,,1610612762,52,37,2025-04-03T00:59:46Z,2750000,False,,,0,,J. Springer REBOUND (Off:1 Def:1),[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Center,,,281.0,2.0,1.0,1.0,,,,,,,,,,,,,,
283,PT05M03.00S,2025-04-03T00:59:42.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630531,94.30026281208936,54.166666666666664,1610612762,52,39,2025-04-03T00:59:50Z,2760000,False,21.0,1.0,1,right,J. Springer putback Layup (3 PTS),[1630531],1610612762.0,UTA,putback,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,3.0,,,,,,,,,,,,
284,PT04M48.00S,2025-04-03T00:59:57.4Z,2,REGULAR,turnover,bad pass,[],1629111,,,1610612745,52,39,2025-04-03T01:00:04Z,2770000,False,,,0,,J. Landale bad pass TURNOVER (1 TO),"[1629111, 1641729]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,Sensabaugh,1641729.0,,,,
285,PT04M48.00S,2025-04-03T00:59:57.4Z,2,REGULAR,steal,,[],1641729,,,1610612762,52,39,2025-04-03T01:00:00Z,2780000,False,,,0,,B. Sensabaugh STEAL (1 STL),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
286,PT04M45.00S,2025-04-03T01:00:02.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641718,93.11760840998686,53.18627450980392,1610612762,52,39,2025-04-03T01:00:26Z,2790000,False,16.0,12.0,1,right,MISS K. George running Layup - blocked,"[1641718, 1641708]",1610612762.0,UTA,running,,,George,K. George,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,Thompson,1641708.0,,,,,,,
287,PT04M45.00S,2025-04-03T01:00:02.3Z,2,REGULAR,block,,[],1641708,,,1610612762,52,39,2025-04-03T01:00:26Z,2800000,False,,,0,,A. Thompson BLOCK (2 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
288,PT04M44.00S,2025-04-03T01:00:03.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,52,39,2025-04-03T01:00:26Z,2810000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,286.0,,,,,,,,,,,,,,,,,
290,PT04M43.00S,2025-04-03T01:00:09.1Z,2,REGULAR,substitution,out,[],1641708,,,1610612762,52,39,2025-04-03T01:00:15Z,2830000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M43.00S,2025-04-03T01:00:09.1Z,2,REGULAR,substitution,out,[],1629111,,,1610612762,52,39,2025-04-03T01:00:15Z,2840000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M43.00S,2025-04-03T01:00:09.1Z,2,REGULAR,substitution,in,[],1631106,,,1610612762,52,39,2025-04-03T01:00:15Z,2850000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M43.00S,2025-04-03T01:00:09.1Z,2,REGULAR,substitution,in,[],1630578,,,1610612762,52,39,2025-04-03T01:00:15Z,2860000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M35.00S,2025-04-03T01:00:31.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641729,73.53810775295663,18.38235294117647,1610612762,52,39,2025-04-03T01:00:38Z,2870000,False,-158.0,196.0,1,right,MISS B. Sensabaugh 25' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
295,PT04M34.00S,2025-04-03T01:00:32.9Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,52,39,2025-04-03T01:00:38Z,2880000,False,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,294.0,2.0,2.0,0.0,,,,,,,,,,,,,,
296,PT04M25.00S,2025-04-03T01:00:43.3Z,2,REGULAR,violation,kicked ball,[],1642271,,,1610612745,52,39,2025-04-03T01:00:48Z,2890000,False,,,0,,K. Filipowski kicked ball VIOLATION,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,1626301.0,,,,,,,,,,,,,
297,PT04M25.00S,2025-04-03T01:00:54.5Z,2,REGULAR,substitution,out,[],1630531,,,1610612745,52,39,2025-04-03T01:00:57Z,2900000,False,,,0,,SUB out: J. Springer,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M25.00S,2025-04-03T01:00:54.5Z,2,REGULAR,substitution,in,[],1629012,,,1610612745,52,39,2025-04-03T01:00:57Z,2910000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M20.00S,2025-04-03T01:01:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,17.95335085413929,55.63725490196079,1610612745,52,39,2025-04-03T01:01:17Z,2920000,False,-28.0,116.0,1,left,MISS J. Smith Jr. 11' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.97,Missed,,,,,,,,,,,,,,,,,,
300,PT04M20.00S,2025-04-03T01:01:05.6Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,52,39,2025-04-03T01:01:17Z,2930000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,299.0,4.0,3.0,1.0,,,,,,,,,,,,,,
301,PT04M14.00S,2025-04-03T01:01:13.5Z,2,REGULAR,violation,kicked ball,[],1642271,,,1610612745,52,39,2025-04-03T01:01:23Z,2940000,False,,,0,,K. Filipowski kicked ball VIOLATION,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,
302,PT04M05.00S,2025-04-03T01:01:40.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,9.543363994743759,52.69607843137255,1610612745,54,39,2025-04-03T01:01:45Z,2950000,False,-13.0,37.0,1,left,D. Brooks Layup (12 PTS) (A. Sengun 6 AST),"[1628415, 1630578]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,,12.0,A. Sengun,1630578.0,6.0,,,,,,,,,
304,PT03M51.00S,2025-04-03T01:01:53.9Z,2,REGULAR,3pt,Jump Shot,[],1642271,73.40670170827858,82.84313725490196,1610612762,54,39,2025-04-03T01:01:59Z,2970000,False,164.0,197.0,1,right,MISS K. Filipowski 25' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
305,PT03M51.00S,2025-04-03T01:01:53.9Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,54,39,2025-04-03T01:01:59Z,2980000,False,,,0,,T. Eason REBOUND (Off:0 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,304.0,3.0,3.0,0.0,,,,,,,,,,,,,,
306,PT03M40.00S,2025-04-03T01:02:05.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.703679369250986,52.69607843137255,1610612745,56,39,2025-04-03T01:02:15Z,2990000,False,-13.0,20.0,1,left,A. Sengun Layup (9 PTS) (T. Eason 3 AST),"[1630578, 1631106]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.4,Made,,,,,,9.0,T. Eason,1631106.0,3.0,,,,,,,,,
308,PT03M22.00S,2025-04-03T01:02:24.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642271,91.80354796320631,47.549019607843135,1610612762,56,39,2025-04-03T01:05:12Z,3010000,False,-12.0,25.0,1,right,MISS K. Filipowski DUNK - blocked,"[1642271, 1631106]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,Eason,1631106.0,,,,,,,
309,PT03M22.00S,2025-04-03T01:02:24.1Z,2,REGULAR,block,,[],1631106,,,1610612762,56,39,2025-04-03T01:02:26Z,3020000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
310,PT03M21.00S,2025-04-03T01:02:25.1Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,56,39,2025-04-03T01:02:30Z,3030000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:10),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,308.0,13.0,10.0,3.0,,,,,,,,,,,,,,
311,PT03M13.00S,2025-04-03T01:02:32.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631095,7.5722733245729295,48.77450980392157,1610612745,58,39,2025-04-03T01:02:37Z,3040000,False,6.0,19.0,1,left,J. Smith Jr. DUNK (10 PTS) (A. Sengun 7 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,10.0,A. Sengun,1630578.0,7.0,,,,,,,,,
313,PT02M46.00S,2025-04-03T01:03:03.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630224,,,1610612762,58,39,2025-04-03T01:03:11Z,3060000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Collier 2 FT),"[1630224, 1642268]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,1146.0,,,,,,,,,,2.0,0.0,Collier,1642268.0
315,PT02M46.00S,2025-04-03T01:03:14.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,58,39,2025-04-03T01:03:14Z,3080000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M46.00S,2025-04-03T01:04:56.0Z,2,REGULAR,substitution,out,[],1631095,,,1610612762,58,39,2025-04-03T01:05:54Z,3090000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M46.00S,2025-04-03T01:04:56.0Z,2,REGULAR,substitution,out,[],1641718,,,1610612762,58,39,2025-04-03T01:05:54Z,3100000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M46.00S,2025-04-03T01:04:56.0Z,2,REGULAR,substitution,in,[],1641708,,,1610612762,58,39,2025-04-03T01:05:54Z,3110000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M46.00S,2025-04-03T01:04:56.0Z,2,REGULAR,substitution,in,[],1630548,,,1610612762,58,39,2025-04-03T01:05:54Z,3120000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M46.00S,2025-04-03T01:06:18.9Z,2,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,58,39,2025-04-03T01:06:18Z,3130000,False,,,0,,MISS I. Collier Free Throw 1 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
321,PT02M46.00S,2025-04-03T01:06:18.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,58,39,2025-04-03T01:06:18Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,
322,PT02M46.00S,2025-04-03T01:06:36.6Z,2,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,58,40,2025-04-03T01:06:36Z,3150000,False,,,0,,I. Collier Free Throw 2 of 2 (10 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,,,,,10.0,,,,,,,,,,,,
323,PT02M36.00S,2025-04-03T01:06:50.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642268,,,1610612745,58,40,2025-04-03T01:06:57Z,3160000,False,,,0,,I. Collier personal FOUL (1 PF) (Green 2 FT),"[1642268, 1630224]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,,1146.0,,,,,,,,,,1.0,0.0,Green,1630224.0
325,PT02M36.00S,2025-04-03T01:07:20.0Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,59,40,2025-04-03T01:07:20Z,3180000,False,,,0,,J. Green Free Throw 1 of 2 (13 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,13.0,,,,,,,,,,,,
326,PT02M36.00S,2025-04-03T01:07:37.8Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,60,40,2025-04-03T01:07:37Z,3190000,False,,,0,,J. Green Free Throw 2 of 2 (14 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,14.0,,,,,,,,,,,,
327,PT02M29.00S,2025-04-03T01:07:46.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,93.24901445466492,55.14705882352941,1610612762,60,42,2025-04-03T01:07:50Z,3200000,False,26.0,11.0,1,right,I. Collier driving finger roll Layup (12 PTS),[1642268],1610612762.0,UTA,driving finger roll,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,12.0,,,,,,,,,,,,
328,PT02M20.00S,2025-04-03T01:07:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,12.959921156373195,38.48039215686275,1610612745,60,42,2025-04-03T01:08:05Z,3210000,False,58.0,69.0,1,left,MISS A. Sengun 9' driving Layup - blocked,"[1630578, 1642271]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Right,9.01,Missed,,,,,,,,,,Filipowski,1642271.0,,,,,,,
329,PT02M20.00S,2025-04-03T01:07:58.2Z,2,REGULAR,block,,[],1642271,,,1610612745,60,42,2025-04-03T01:08:00Z,3220000,False,,,0,,K. Filipowski BLOCK (1 BLK),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
330,PT02M20.00S,2025-04-03T01:07:58.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,60,42,2025-04-03T01:08:05Z,3230000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,328.0,,,,,,,,,,,,,,,,,
332,PT02M06.00S,2025-04-03T01:08:23.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,7.046649145860711,54.65686274509803,1610612745,62,42,2025-04-03T01:08:26Z,3250000,False,-23.0,14.0,1,left,T. Eason driving reverse Layup (6 PTS),[1631106],1610612745.0,HOU,driving reverse,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,,6.0,,,,,,,,,,,,
333,PT01M55.00S,2025-04-03T01:08:34.1Z,2,REGULAR,3pt,Jump Shot,[],1630548,87.33574244415243,97.05882352941177,1610612762,62,42,2025-04-03T01:08:41Z,3260000,False,235.0,67.0,1,right,MISS J. Juzang 24' step back 3PT,[1630548],1610612762.0,UTA,step back,,,Juzang,J. Juzang,,,,,Right Corner 3,24+ Right,24.45,Missed,,,,,,,,,,,,,,,,,,
334,PT01M55.00S,2025-04-03T01:08:34.1Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,62,42,2025-04-03T01:08:41Z,3270000,False,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,333.0,5.0,4.0,1.0,,,,,,,,,,,,,,
335,PT01M41.00S,2025-04-03T01:08:49.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,14.4053876478318,47.549019607843135,1610612745,64,42,2025-04-03T01:26:17Z,3280000,False,12.0,83.0,1,left,A. Sengun 8' driving floating Jump Shot (11 PTS),[1630578],1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,8.38,Made,,,,,,11.0,,,,,,,,,,,,
