actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
342,PT10M38.00S,2024-12-20T02:23:24.2Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612745,68,52,2024-12-20T02:23:47Z,3380000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (VanVleet 2 FT),"[1630529, 1627832]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,,,,3.0,0.0,VanVleet,1627832.0,,
344,PT10M38.00S,2024-12-20T02:23:49.9Z,3,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,69,52,2024-12-20T02:23:49Z,3400000,False,,,0,,F. VanVleet Free Throw 1 of 2 (10 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
345,PT10M38.00S,2024-12-20T02:24:05.7Z,3,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,70,52,2024-12-20T02:24:05Z,3410000,False,,,0,,F. VanVleet Free Throw 2 of 2 (11 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
346,PT10M22.00S,2024-12-20T02:24:22.7Z,3,REGULAR,3pt,Jump Shot,[],1630529,8.09789750328515,3.431372549019608,1610612740,70,55,2024-12-20T02:24:27Z,3420000,False,233.0,24.0,1,left,H. Jones 3PT  (10 PTS) (D. Murray 6 AST),"[1630529, 1627749]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,23.4,Made,10.0,,,,,D. Murray,1627749.0,6.0,,,,,,,,
348,PT10M11.00S,2024-12-20T02:24:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,90.75229960578186,54.166666666666664,1610612745,72,55,2024-12-20T02:24:39Z,3440000,False,21.0,34.0,1,right,J. Green driving Layup (12 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,4.02,Made,12.0,,,,,,,,,,,,,,,
349,PT10M06.00S,2024-12-20T02:24:39.7Z,3,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,72,55,2024-12-20T02:25:00Z,3450000,False,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (1 TO),[203468],1610612740.0,NOP,bad pass,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,1162.0,1.0,,,,,,,,,,,,,,,,,,
351,PT09M53.00S,2024-12-20T02:25:20.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,67.88764783180025,24.754901960784316,1610612745,75,55,2024-12-20T02:25:25Z,3470000,False,-126.0,249.0,1,right,J. Green 27' 3PT  (15 PTS) (A. Sengun 3 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,27.95,Made,15.0,,,,,A. Sengun,1630578.0,3.0,,,,,,,,
353,PT09M42.00S,2024-12-20T02:25:32.5Z,3,REGULAR,turnover,lost ball,[],1630529,,,1610612740,75,55,2024-12-20T02:25:38Z,3490000,False,,,0,,H. Jones lost ball TURNOVER (1 TO),"[1630529, 1627832]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,VanVleet,1627832.0,,,,,,
354,PT09M42.00S,2024-12-20T02:25:32.5Z,3,REGULAR,steal,,[],1627832,,,1610612745,75,55,2024-12-20T02:25:33Z,3500000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
355,PT09M39.00S,2024-12-20T02:25:36.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612745,75,55,2024-12-20T02:25:44Z,3510000,False,,,0,,T. Murphy III shooting personal FOUL (3 PF) (Sengun 2 FT),"[1630530, 1630578]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,,,3.0,0.0,Sengun,1630578.0,,
357,PT09M39.00S,2024-12-20T02:26:07.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630578,,,1610612745,76,55,2024-12-20T02:26:07Z,3530000,False,,,0,,A. Sengun Free Throw 1 of 2 (12 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
358,PT09M39.00S,2024-12-20T02:26:25.6Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630578,,,1610612745,77,55,2024-12-20T02:26:25Z,3540000,False,,,0,,A. Sengun Free Throw 2 of 2 (13 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
359,PT09M21.00S,2024-12-20T02:26:44.8Z,3,REGULAR,3pt,Jump Shot,[],1630529,27.283180026281208,83.33333333333334,1610612740,77,55,2024-12-20T02:26:49Z,3550000,False,-167.0,204.0,1,left,MISS H. Jones 26' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,26.34,Missed,,,,,,,,,,,,,,,,
360,PT09M17.00S,2024-12-20T02:26:48.8Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,77,55,2024-12-20T02:26:49Z,3560000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,359.0,4.0,3.0,1.0,,,,,,,,,,,
361,PT09M11.00S,2024-12-20T02:26:54.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,67.32917214191853,45.09803921568627,1610612745,77,55,2024-12-20T02:28:10Z,3570000,False,-25.0,255.0,1,right,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,25.58,Missed,,,,,,,,,,,,,,,,
362,PT09M07.00S,2024-12-20T02:26:58.0Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,77,55,2024-12-20T02:27:03Z,3580000,False,,,0,,Y. Missi REBOUND (Off:2 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Center,,,,,,361.0,6.0,4.0,2.0,,,,,,,,,,,
363,PT09M01.00S,2024-12-20T02:27:04.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,10.5946123521682,50.245098039215684,1610612740,77,55,2024-12-20T02:27:10Z,3590000,False,-1.0,47.0,1,left,MISS D. Murray driving Layup,[1627749],1610612740.0,NOP,driving,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,4.71,Missed,,,,,,,,,,,,,,,,
365,PT08M58.00S,2024-12-20T02:27:07.4Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,77,55,2024-12-20T02:27:10Z,3610000,False,,,0,,D. Brooks REBOUND (Off:1 Def:6),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,363.0,7.0,6.0,1.0,,,,,,,,,,,
366,PT08M55.00S,2024-12-20T02:27:10.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630224,91.14651773981603,46.32352941176471,1610612745,79,55,2024-12-20T02:27:22Z,3620000,False,-18.0,31.0,1,right,J. Green running alley-oop DUNK (17 PTS) (J. Smith Jr. 3 AST),"[1630224, 1631095]",1610612745.0,HOU,running alley-oop,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,3.58,Made,17.0,,,,,J. Smith Jr.,1631095.0,3.0,,,,,,,,
368,PT08M55.00S,2024-12-20T02:27:17.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,79,55,2024-12-20T02:27:17Z,3640000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M30.00S,2024-12-20T02:30:34.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,14.011169513797633,36.029411764705884,1610612740,79,55,2024-12-20T02:30:40Z,3650000,False,70.0,79.0,1,left,MISS T. Murphy III 10' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Right,,,10.56,Missed,,,,,,,,,,,,,,,,
370,PT08M28.00S,2024-12-20T02:30:37.4Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,79,55,2024-12-20T02:30:37Z,3660000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,369.0,1.0,1.0,0.0,,,,,,,,,,,
371,PT08M25.00S,2024-12-20T02:30:40.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,73.53810775295663,14.215686274509803,1610612745,79,55,2024-12-20T02:30:52Z,3670000,False,-179.0,196.0,1,right,MISS D. Brooks 26' running 3PT,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,26.55,Missed,,,,,,,,,,,,,,,,
372,PT08M21.00S,2024-12-20T02:30:44.9Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,79,55,2024-12-20T02:30:52Z,3680000,False,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,371.0,5.0,5.0,0.0,,,,,,,,,,,
373,PT08M14.00S,2024-12-20T02:30:51.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,6.783837056504599,46.568627450980394,1610612740,79,55,2024-12-20T02:30:58Z,3690000,False,17.0,11.0,1,left,MISS T. Murphy III driving reverse Layup,[1630530],1610612740.0,NOP,driving reverse,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,2.06,Missed,,,,,,,,,,,,,,,,
374,PT08M12.00S,2024-12-20T02:30:53.0Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,79,55,2024-12-20T02:30:58Z,3700000,False,,,0,,A. Sengun REBOUND (Off:0 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,373.0,9.0,9.0,0.0,,,,,,,,,,,
375,PT08M02.00S,2024-12-20T02:31:03.1Z,3,REGULAR,turnover,bad pass,[],1627832,,,1610612745,79,55,2024-12-20T02:31:08Z,3710000,False,,,0,,F. VanVleet bad pass TURNOVER (2 TO),"[1627832, 1630530]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,2.0,,,,,,,,,,,Murphy III,1630530.0,,,,,,
376,PT08M02.00S,2024-12-20T02:31:03.1Z,3,REGULAR,steal,,[],1630530,,,1610612740,79,55,2024-12-20T02:31:04Z,3720000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT07M58.00S,2024-12-20T02:31:11.0Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630530,16.245072273324574,45.588235294117645,1610612740,79,55,2024-12-20T02:40:26Z,3730000,False,22.0,100.0,1,left,MISS T. Murphy III 10' driving floating Shot - blocked,"[1630530, 1627832]",1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,10.26,Missed,,,,,,,,,,,,,,,VanVleet,1627832.0
378,PT07M58.00S,2024-12-20T02:31:11.0Z,3,REGULAR,block,,[],1627832,,,1610612740,79,55,2024-12-20T02:35:48Z,3740000,False,,,0,,F. VanVleet BLOCK (2 BLK),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
379,PT07M58.00S,2024-12-20T02:31:11.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,79,55,2024-12-20T02:31:33Z,3750000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,377.0,,,,,,,,,,,,,,
381,PT07M45.00S,2024-12-20T02:31:49.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,91.93495400788436,46.81372549019608,1610612745,81,55,2024-12-20T02:31:59Z,3770000,False,-16.0,23.0,1,right,J. Green cutting DUNK (19 PTS) (A. Sengun 4 AST),"[1630224, 1630578]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,2.82,Made,19.0,,,,,A. Sengun,1630578.0,4.0,,,,,,,,
383,PT07M32.00S,2024-12-20T02:32:02.5Z,3,REGULAR,turnover,bad pass,[],203468,,,1610612740,81,55,2024-12-20T02:32:08Z,3790000,False,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1627832]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,VanVleet,1627832.0,,,,,,
384,PT07M32.00S,2024-12-20T02:32:02.5Z,3,REGULAR,steal,,[],1627832,,,1610612745,81,55,2024-12-20T02:32:03Z,3800000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
385,PT07M29.00S,2024-12-20T02:32:06.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,92.59198423127464,50.0,1610612745,81,55,2024-12-20T02:32:19Z,3810000,False,0.0,17.0,1,right,MISS J. Green running DUNK,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,1.71,Missed,,,,,,,,,,,,,,,,
386,PT07M27.00S,2024-12-20T02:32:08.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,81,55,2024-12-20T02:32:19Z,3820000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,385.0,,,,,,,,,,,,,,
388,PT07M15.00S,2024-12-20T02:32:27.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,9.017739816031538,55.88235294117647,1610612740,81,55,2024-12-20T02:32:35Z,3840000,False,-29.0,32.0,1,left,MISS H. Jones driving floating bank Shot,[1630529],1610612740.0,NOP,driving floating bank,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,4.37,Missed,,,,,,,,,,,,,,,,
389,PT07M12.00S,2024-12-20T02:32:31.0Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,81,55,2024-12-20T02:32:31Z,3850000,False,,,0,,Y. Missi REBOUND (Off:3 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,388.0,7.0,4.0,3.0,,,,,,,,,,,
390,PT07M12.00S,2024-12-20T02:32:31.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,5.590000152587891,50.0,1610612740,81,57,2024-12-20T02:32:31Z,3860000,False,0.0,0.0,1,left,Y. Missi tip Layup (7 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,,,0.0,Made,7.0,,,,,,,,,,,,,,,
391,PT07M01.00S,2024-12-20T02:32:41.5Z,3,REGULAR,3pt,Jump Shot,[],1628415,92.85479632063075,1.4705882352941175,1610612745,81,57,2024-12-20T02:32:47Z,3870000,False,-243.0,15.0,1,right,MISS D. Brooks 24' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,24.3,Missed,,,,,,,,,,,,,,,,
392,PT06M57.00S,2024-12-20T02:32:44.8Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,81,57,2024-12-20T02:32:44Z,3880000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,391.0,2.0,1.0,1.0,,,,,,,,,,,
393,PT06M57.00S,2024-12-20T02:32:45.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,92.9862023653088,46.07843137254902,1610612745,81,57,2024-12-20T02:37:06Z,3890000,False,-20.0,13.0,1,right,MISS J. Smith Jr. putback Layup,[1631095],1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,2.37,Missed,,,,,,,,,,,,,,,,
395,PT06M57.00S,2024-12-20T02:32:45.7Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,81,57,2024-12-20T02:32:53Z,3910000,False,,,0,,Y. Missi REBOUND (Off:3 Def:5),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,393.0,8.0,5.0,3.0,,,,,,,,,,,
396,PT06M48.00S,2024-12-20T02:32:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,7.5722733245729295,44.6078431372549,1610612740,81,59,2024-12-20T02:33:08Z,3920000,False,27.0,19.0,1,left,H. Jones driving reverse Layup (12 PTS),[1630529],1610612740.0,NOP,driving reverse,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,3.28,Made,12.0,,,,,,,,,,,,,,,
397,PT06M36.00S,2024-12-20T02:33:06.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.38042049934296,46.568627450980394,1610612745,83,59,2024-12-20T02:39:03Z,3930000,False,-17.0,10.0,1,right,J. Green driving Layup (21 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,1.97,Made,21.0,,,,,,,,,,,,,,,
398,PT06M23.00S,2024-12-20T02:33:20.1Z,3,REGULAR,foul,personal,[],1630224,,,1610612740,83,59,2024-12-20T02:39:18Z,3940000,False,,,0,,J. Green personal FOUL (2 PF),"[1630224, 203468]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,1626302.0,,,,,,,,,,,,,,2.0,0.0,McCollum,203468.0,,
400,PT06M23.00S,2024-12-20T02:33:41.7Z,3,REGULAR,substitution,out,[],203468,,,1610612740,83,59,2024-12-20T02:33:52Z,3960000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M23.00S,2024-12-20T02:33:41.7Z,3,REGULAR,substitution,in,[],1641722,,,1610612740,83,59,2024-12-20T02:33:52Z,3970000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M13.00S,2024-12-20T02:34:06.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,7.966491458607096,49.01960784313725,1610612740,83,61,2024-12-20T02:34:15Z,3980000,False,5.0,22.0,1,left,D. Murray driving finger roll Layup (12 PTS),[1627749],1610612740.0,NOP,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,2.29,Made,12.0,,,,,,,,,,,,,,,
403,PT06M03.00S,2024-12-20T02:34:15.9Z,3,REGULAR,3pt,Jump Shot,[],1630578,69.07030223390277,73.2843137254902,1610612745,83,61,2024-12-20T02:34:21Z,3990000,False,116.0,238.0,1,right,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,26.51,Missed,,,,,,,,,,,,,,,,
404,PT06M01.00S,2024-12-20T02:34:17.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,83,61,2024-12-20T02:34:21Z,4000000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,403.0,,,,,,,,,,,,,,
406,PT05M44.00S,2024-12-20T02:34:41.0Z,3,REGULAR,3pt,Jump Shot,[],1630529,21.107095926412615,7.8431372549019605,1610612740,83,64,2024-12-20T02:34:49Z,4020000,False,211.0,146.0,1,left,H. Jones 25' 3PT  (15 PTS) (D. Murray 7 AST),"[1630529, 1627749]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,25.64,Made,15.0,,,,,D. Murray,1627749.0,7.0,,,,,,,,
408,PT05M29.00S,2024-12-20T02:34:55.8Z,3,REGULAR,3pt,Jump Shot,[],1628415,92.9862023653088,97.05882352941177,1610612745,86,64,2024-12-20T02:35:00Z,4040000,False,235.0,13.0,1,right,D. Brooks 3PT  (23 PTS) (F. VanVleet 7 AST),"[1628415, 1627832]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,23.57,Made,23.0,,,,,F. VanVleet,1627832.0,7.0,,,,,,,,
410,PT05M15.00S,2024-12-20T02:35:10.0Z,3,REGULAR,2pt,Jump Shot,[],1641722,19.842312746386334,29.465379901960787,1610612740,86,64,2024-12-20T02:35:18Z,4060000,False,103.0,134.0,1,left,MISS J. Hawkins 16' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Right Center,,,16.88,Missed,,,,,,,,,,,,,,,,
411,PT05M12.00S,2024-12-20T02:35:13.0Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,86,64,2024-12-20T02:35:18Z,4070000,False,,,0,,J. Green REBOUND (Off:1 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,410.0,5.0,4.0,1.0,,,,,,,,,,,
412,PT05M04.00S,2024-12-20T02:35:22.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642274,,,1610612745,86,64,2024-12-20T02:35:33Z,4080000,False,,,0,,Y. Missi shooting personal FOUL (4 PF) (Green 2 FT),"[1642274, 1630224]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,,,4.0,0.0,Green,1630224.0,,
414,PT05M04.00S,2024-12-20T02:35:53.2Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,86,64,2024-12-20T02:35:53Z,4100000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
415,PT05M04.00S,2024-12-20T02:35:53.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,86,64,2024-12-20T02:35:53Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,
416,PT05M04.00S,2024-12-20T02:35:53.7Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,86,64,2024-12-20T02:36:02Z,4120000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M04.00S,2024-12-20T02:35:53.7Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,86,64,2024-12-20T02:36:02Z,4130000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M04.00S,2024-12-20T02:35:53.7Z,3,REGULAR,substitution,out,[],1642274,,,1610612745,86,64,2024-12-20T02:36:02Z,4140000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M04.00S,2024-12-20T02:35:53.7Z,3,REGULAR,substitution,in,[],1641708,,,1610612745,86,64,2024-12-20T02:36:02Z,4150000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M04.00S,2024-12-20T02:35:53.7Z,3,REGULAR,substitution,in,[],203500,,,1610612745,86,64,2024-12-20T02:36:02Z,4160000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M04.00S,2024-12-20T02:35:53.7Z,3,REGULAR,substitution,in,[],1641998,,,1610612745,86,64,2024-12-20T02:36:02Z,4170000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M04.00S,2024-12-20T02:36:20.6Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,87,64,2024-12-20T02:36:20Z,4180000,False,,,0,,J. Green Free Throw 2 of 2 (22 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,,
423,PT04M55.00S,2024-12-20T02:36:31.3Z,3,REGULAR,3pt,Jump Shot,[],1627749,23.47240473061761,8.088235294117647,1610612740,87,64,2024-12-20T02:42:34Z,4190000,False,210.0,168.0,1,left,MISS D. Murray 26' step back 3PT,[1627749],1610612740.0,NOP,step back,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,26.87,Missed,,,,,,,,,,,,,,,,
424,PT04M51.00S,2024-12-20T02:36:35.3Z,3,REGULAR,rebound,offensive,[],1641998,,,1610612740,87,64,2024-12-20T02:42:34Z,4200000,False,,,0,,T. Jemison III REBOUND (Off:1 Def:0),[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Right Center,,,,,,423.0,1.0,0.0,1.0,,,,,,,,,,,
425,PT04M43.00S,2024-12-20T02:36:43.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630529,7.046649145860711,3.431372549019608,1610612740,87,67,2024-12-20T02:36:47Z,4210000,False,233.0,14.0,1,left,H. Jones 3PT  (18 PTS) (T. Murphy III 2 AST),"[1630529, 1630530]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,23.32,Made,18.0,,,,,T. Murphy III,1630530.0,2.0,,,,,,,,
