actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
341,PT10M52.00S,2024-11-05T02:58:32.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626157,88.51839684625493,60.049019607843135,1610612752,63,56,2024-11-05T02:58:36Z,3400000,False,50.0,55.0,1,right,MISS K. Towns 7' turnaround Hook,[1626157],1610612752.0,NYK,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,7.48,,,,,,,,,,,
342,PT10M51.00S,2024-11-05T02:58:34.0Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,63,56,2024-11-05T02:58:34Z,3410000,False,,,0,,A. Sengun REBOUND (Off:1 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,341.0,8.0,7.0,1.0,,,,,,,
345,PT10M48.00S,2024-11-05T02:58:46.8Z,3,REGULAR,foul,offensive,[],1631095,,,1610612745,63,56,2024-11-05T02:58:56Z,3440000,False,,,0,,J. Smith Jr. charge offensive FOUL (2 PF),"[1631095, 1628973]",1610612745.0,HOU,charge,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,204059.0,,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,
347,PT10M48.00S,2024-11-05T02:58:46.8Z,3,REGULAR,turnover,offensive foul,[],1631095,,,1610612745,63,56,2024-11-05T02:58:46Z,3460000,False,,,0,,J. Smith Jr. offensive foul TURNOVER (1 TO),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,204059.0,1.0,,,,,,,,,,,,,,,,,,
348,PT10M32.00S,2024-11-05T02:59:16.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,92.46057818659659,48.529411764705884,1610612752,63,56,2024-11-05T02:59:21Z,3470000,False,-7.0,18.0,1,right,MISS O. Anunoby driving Layup,[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,1.98,,,,,,,,,,,
349,PT10M32.00S,2024-11-05T02:59:16.0Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,63,56,2024-11-05T02:59:21Z,3480000,False,,,0,,A. Sengun REBOUND (Off:1 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,348.0,9.0,8.0,1.0,,,,,,,
350,PT10M26.00S,2024-11-05T02:59:25.4Z,3,REGULAR,foul,personal,[],1626157,,,1610612745,63,56,2024-11-05T02:59:32Z,3490000,False,,,0,,K. Towns personal FOUL (4 PF),"[1626157, 1630578]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,1627961.0,,4.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,
352,PT10M12.00S,2024-11-05T03:00:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,6.521024967148489,43.38235294117647,1610612745,65,56,2024-11-05T03:00:07Z,3510000,False,33.0,9.0,1,left,J. Smith Jr. Layup (7 PTS) (A. Sengun 3 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,Made,7.0,3.42,,,,,A. Sengun,1630578.0,3.0,,,,
354,PT09M52.00S,2024-11-05T03:00:28.0Z,3,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612752,65,56,2024-11-05T03:01:08Z,3530000,False,,,0,,F. VanVleet shooting personal FOUL (3 PF) (Brunson 2 FT),"[1627832, 1628973]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Left,1627961.0,,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,
356,PT09M52.00S,2024-11-05T03:01:16.5Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,65,57,2024-11-05T03:01:16Z,3550000,False,,,0,,J. Brunson Free Throw 1 of 2 (15 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
357,PT09M52.00S,2024-11-05T03:01:38.4Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,65,58,2024-11-05T03:01:38Z,3560000,False,,,0,,J. Brunson Free Throw 2 of 2 (16 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
358,PT09M36.00S,2024-11-05T03:01:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,9.411957950065702,64.2156862745098,1610612745,65,58,2024-11-05T03:02:04Z,3570000,False,-71.0,36.0,1,left,MISS J. Smith Jr. 7' driving Layup - blocked,"[1631095, 1628384]",1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,7.97,,,,,,,,Anunoby,1628384.0,,
359,PT09M36.00S,2024-11-05T03:01:56.4Z,3,REGULAR,block,,[],1628384,,,1610612745,65,58,2024-11-05T03:01:58Z,3580000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
360,PT09M35.00S,2024-11-05T03:01:57.4Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,65,58,2024-11-05T03:02:04Z,3590000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,358.0,4.0,4.0,0.0,,,,,,,
361,PT09M29.00S,2024-11-05T03:02:03.4Z,3,REGULAR,3pt,Jump Shot,[],1628969,90.88370565045992,2.696078431372549,1610612752,65,58,2024-11-05T03:02:16Z,3600000,False,-237.0,33.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,23.88,,,,,,,,,,,
362,PT09M27.00S,2024-11-05T03:02:05.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,65,58,2024-11-05T03:02:16Z,3610000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,361.0,,,,,,,,,,
364,PT09M27.00S,2024-11-05T03:02:18.5Z,3,REGULAR,foul,personal,[],1628384,,,1610612745,65,58,2024-11-05T03:02:26Z,3630000,False,,,0,,O. Anunoby loose ball personal FOUL (1 PF),"[1628384, 1630578]",1610612752.0,NYK,loose ball,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,204059.0,,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,
366,PT09M27.00S,2024-11-05T03:02:25.2Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,65,58,2024-11-05T03:02:27Z,3650000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT09M27.00S,2024-11-05T03:02:25.2Z,3,REGULAR,substitution,in,[],1641708,,,1610612745,65,58,2024-11-05T03:02:27Z,3660000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT09M16.00S,2024-11-05T03:02:43.5Z,3,REGULAR,3pt,Jump Shot,[],1630224,33.85348226018397,53.92156862745098,1610612745,65,58,2024-11-05T03:02:49Z,3670000,False,-20.0,266.0,1,left,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,26.64,,,,,,,,,,,
369,PT09M14.00S,2024-11-05T03:02:45.5Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,65,58,2024-11-05T03:02:49Z,3680000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,368.0,4.0,3.0,1.0,,,,,,,
370,PT09M13.00S,2024-11-05T03:02:50.2Z,3,REGULAR,foul,personal,[],1628973,,,1610612745,65,58,2024-11-05T03:02:58Z,3690000,False,,,0,,J. Brunson personal FOUL (2 PF),"[1628973, 1641708]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1626302.0,,2.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,
372,PT09M07.00S,2024-11-05T03:03:22.3Z,3,REGULAR,violation,kicked ball,[],1626157,,,1610612745,65,58,2024-11-05T03:03:28Z,3710000,False,,,0,,K. Towns kicked ball VIOLATION,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,
373,PT08M54.00S,2024-11-05T03:03:49.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627832,15.193823915900131,57.84313725490197,1610612745,67,58,2024-11-05T03:03:53Z,3720000,False,-39.0,90.0,1,left,F. VanVleet 9' fadeaway Jump Shot (16 PTS),[1627832],1610612745.0,HOU,fadeaway,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,16.0,9.84,,,,,,,,,,,
374,PT08M36.00S,2024-11-05T03:04:07.4Z,3,REGULAR,2pt,Jump Shot,[],1628973,86.41590013140605,33.82352941176471,1610612752,67,58,2024-11-05T03:04:15Z,3730000,False,-81.0,75.0,1,right,MISS J. Brunson 11' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,11.05,,,,,,,,,,,
375,PT08M35.00S,2024-11-05T03:04:10.0Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,67,58,2024-11-05T03:04:10Z,3740000,False,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,374.0,8.0,5.0,3.0,,,,,,,
376,PT08M35.00S,2024-11-05T03:04:10.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,94.40999984741211,50.0,1610612752,67,58,2024-11-05T03:04:10Z,3750000,False,0.0,0.0,1,right,MISS K. Towns putback Layup,[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,0.0,,,,,,,,,,,
377,PT08M35.00S,2024-11-05T03:04:12.1Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,67,58,2024-11-05T03:04:12Z,3760000,False,,,0,,K. Towns REBOUND (Off:4 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,376.0,9.0,5.0,4.0,,,,,,,
378,PT08M35.00S,2024-11-05T03:04:12.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,94.40999984741211,50.0,1610612752,67,58,2024-11-05T03:04:12Z,3770000,False,0.0,0.0,1,right,MISS K. Towns putback Layup - blocked,"[1626157, 1627832]",1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,0.0,,,,,,,,VanVleet,1627832.0,,
379,PT08M35.00S,2024-11-05T03:04:12.1Z,3,REGULAR,block,,[],1627832,,,1610612752,67,58,2024-11-05T03:04:13Z,3780000,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
380,PT08M35.00S,2024-11-05T03:04:14.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,67,58,2024-11-05T03:04:14Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,378.0,,,,,,,,,,
382,PT08M27.00S,2024-11-05T03:04:45.2Z,3,REGULAR,foul,personal,[],1628415,,,1610612752,67,58,2024-11-05T03:04:50Z,3810000,False,,,0,,D. Brooks personal FOUL (3 PF),"[1628415, 1626157]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,3.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,
384,PT08M25.00S,2024-11-05T03:05:13.3Z,3,REGULAR,foul,personal,[],1641708,,,1610612752,67,58,2024-11-05T03:05:18Z,3830000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641708, 1626157]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,204059.0,,3.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,
387,PT08M19.00S,2024-11-05T03:05:44.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,87.20433639947439,58.08823529411765,1610612752,67,58,2024-11-05T03:16:32Z,3860000,False,40.0,68.0,1,right,MISS J. Hart 7' Layup,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,7.89,,,,,,,,,,,
388,PT08M18.00S,2024-11-05T03:05:45.6Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,67,58,2024-11-05T03:16:32Z,3870000,False,,,0,,K. Towns REBOUND (Off:5 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,387.0,10.0,5.0,5.0,,,,,,,
389,PT08M18.00S,2024-11-05T03:05:48.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626157,94.40999984741211,50.0,1610612752,67,58,2024-11-05T03:10:24Z,3880000,False,0.0,0.0,1,right,MISS K. Towns tip Layup,[1626157],1610612752.0,NYK,tip,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,0.0,,,,,,,,,,,
390,PT08M17.00S,2024-11-05T03:05:49.1Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,67,58,2024-11-05T03:10:24Z,3890000,False,,,0,,K. Towns REBOUND (Off:6 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,389.0,11.0,5.0,6.0,,,,,,,
448,PT08M17.00S,2024-11-05T03:05:48.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,92.06636005256242,52.450980392156865,1610612752,67,58,2024-11-05T03:17:15Z,3895000,False,12.0,22.0,1,right,MISS K. Towns tip Layup,[1626157],1610612752.0,NYK,tip,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,2.53,,,,,,,,,,,
449,PT08M16.00S,2024-11-05T03:05:49.8Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,67,58,2024-11-05T03:17:15Z,3897500,False,,,0,,K. Towns REBOUND (Off:7 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,448.0,12.0,5.0,7.0,,,,,,,
391,PT08M16.00S,2024-11-05T03:05:49.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626157,94.40999984741211,50.0,1610612752,67,60,2024-11-05T03:17:36Z,3900000,False,0.0,0.0,1,right,K. Towns putback Layup (9 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,Made,9.0,0.0,,,,,,,,,,,
392,PT07M52.00S,2024-11-05T03:06:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.966491458607096,44.6078431372549,1610612745,69,60,2024-11-05T03:06:10Z,3910000,False,27.0,22.0,1,left,A. Sengun driving reverse Layup (15 PTS),[1630578],1610612745.0,HOU,driving reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,Made,15.0,3.51,,,,,,,,,,,
393,PT07M41.00S,2024-11-05T03:06:15.7Z,3,REGULAR,2pt,Hook,[],1626157,91.06438896189225,67.1798406862745,1610612752,69,62,2024-11-05T03:08:28Z,3920000,False,86.0,31.0,1,right,K. Towns 9' turnaround Hook (11 PTS) (J. Hart 5 AST),"[1626157, 1628404]",1610612752.0,NYK,turnaround,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,,Made,11.0,9.15,,,,,J. Hart,1628404.0,5.0,,,,
395,PT07M21.00S,2024-11-05T03:06:55.6Z,3,REGULAR,3pt,Jump Shot,[],1630224,24.52365308804205,90.19607843137256,1610612745,69,62,2024-11-05T03:07:02Z,3940000,False,-201.0,178.0,1,left,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.85,,,,,,,,,,,
396,PT07M20.00S,2024-11-05T03:06:56.6Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,69,62,2024-11-05T03:07:02Z,3950000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,395.0,1.0,1.0,0.0,,,,,,,
397,PT07M11.00S,2024-11-05T03:07:05.3Z,3,REGULAR,turnover,bad pass,[],1628969,,,1610612752,69,62,2024-11-05T03:07:09Z,3960000,False,,,0,,M. Bridges bad pass TURNOVER (4 TO),"[1628969, 1641708]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,4.0,,,,,,,,,,,,,,,,,Thompson,1641708.0
398,PT07M11.00S,2024-11-05T03:07:05.3Z,3,REGULAR,steal,,[],1641708,,,1610612745,69,62,2024-11-05T03:07:06Z,3970000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
399,PT07M03.00S,2024-11-05T03:07:13.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641708,15.982260183968464,75.98039215686273,1610612745,71,62,2024-11-05T03:07:17Z,3980000,False,-130.0,98.0,1,left,A. Thompson 16' pullup Jump Shot (6 PTS) (A. Sengun 4 AST),"[1641708, 1630578]",1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,Made,6.0,16.25,,,,,A. Sengun,1630578.0,4.0,,,,
401,PT06M43.00S,2024-11-05T03:07:32.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,86.5473061760841,45.83333333333333,1610612752,71,62,2024-11-05T03:07:38Z,4000000,False,-21.0,74.0,1,right,MISS M. Bridges 7' Jump Shot,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,7.69,,,,,,,,,,,
402,PT06M43.00S,2024-11-05T03:07:32.6Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,71,62,2024-11-05T03:07:38Z,4010000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,401.0,5.0,4.0,1.0,,,,,,,
403,PT06M33.00S,2024-11-05T03:07:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,7.703679369250986,61.029411764705884,1610612745,71,62,2024-11-05T05:09:34Z,4020000,False,-55.0,20.0,1,left,MISS F. VanVleet driving Layup,[1627832],1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,5.86,,,,,,,,,,,
404,PT06M32.00S,2024-11-05T03:07:44.2Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,71,62,2024-11-05T03:07:48Z,4030000,False,,,0,,K. Towns REBOUND (Off:7 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,403.0,13.0,6.0,7.0,,,,,,,
405,PT06M26.00S,2024-11-05T03:07:50.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,88.78120893561103,41.17647058823529,1610612752,71,62,2024-11-05T03:08:01Z,4040000,False,-44.0,53.0,1,right,MISS M. Bridges 6' driving Layup,[1628969],1610612752.0,NYK,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,6.89,,,,,,,,,,,
406,PT06M25.00S,2024-11-05T03:07:51.1Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,71,62,2024-11-05T03:08:01Z,4050000,False,,,0,,K. Towns REBOUND (Off:8 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,405.0,14.0,6.0,8.0,,,,,,,
407,PT06M23.00S,2024-11-05T03:07:53.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,94.40999984741211,50.0,1610612752,71,62,2024-11-05T03:07:54Z,4060000,False,0.0,0.0,1,right,MISS K. Towns tip Layup,[1626157],1610612752.0,NYK,tip,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,0.0,,,,,,,,,,,
408,PT06M22.00S,2024-11-05T03:07:57.6Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,71,62,2024-11-05T03:07:57Z,4070000,False,,,0,,K. Towns REBOUND (Off:9 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,407.0,15.0,6.0,9.0,,,,,,,
409,PT06M22.00S,2024-11-05T03:07:57.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,94.40999984741211,50.0,1610612752,71,64,2024-11-05T03:07:57Z,4080000,False,0.0,0.0,1,right,K. Towns putback Layup (13 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,Made,13.0,0.0,,,,,,,,,,,
410,PT06M22.00S,2024-11-05T03:08:05.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,71,64,2024-11-05T03:08:05Z,4090000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M00.00S,2024-11-05T03:11:10.0Z,3,REGULAR,3pt,Jump Shot,[],1630578,30.17411300919842,74.50980392156863,1610612745,71,64,2024-11-05T03:11:15Z,4100000,False,-123.0,231.0,1,left,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.16,,,,,,,,,,,
413,PT06M00.00S,2024-11-05T03:11:10.0Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,71,64,2024-11-05T03:11:15Z,4110000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,412.0,2.0,2.0,0.0,,,,,,,
414,PT05M45.00S,2024-11-05T03:11:26.7Z,3,REGULAR,3pt,Jump Shot,[],1628404,91.67214191852825,3.1862745098039214,1610612752,71,64,2024-11-05T03:11:35Z,4120000,False,-234.0,26.0,1,right,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,23.55,,,,,,,,,,,
415,PT05M43.00S,2024-11-05T03:11:28.7Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,71,64,2024-11-05T03:11:35Z,4130000,False,,,0,,A. Sengun REBOUND (Off:1 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,,,,,,,,414.0,10.0,9.0,1.0,,,,,,,
416,PT05M25.00S,2024-11-05T03:11:45.7Z,3,REGULAR,3pt,Jump Shot,[],1628415,33.85348226018397,37.99019607843137,1610612745,74,64,2024-11-05T03:11:50Z,4140000,False,60.0,266.0,1,left,D. Brooks 27' 3PT  (11 PTS) (F. VanVleet 5 AST),"[1628415, 1627832]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,Made,11.0,27.24,,,,,F. VanVleet,1627832.0,5.0,,,,
418,PT05M06.00S,2024-11-05T03:12:04.8Z,3,REGULAR,2pt,Jump Shot,[],1628973,76.16622864651774,41.17647058823529,1610612752,74,66,2024-11-05T03:12:08Z,4160000,False,-44.0,172.0,1,right,J. Brunson 17' pullup Jump Shot (18 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,,,,Made,18.0,17.71,,,,,,,,,,,
419,PT04M39.00S,2024-11-05T03:12:30.9Z,3,REGULAR,3pt,Jump Shot,[],1627832,34.641918528252305,85.04901960784314,1610612745,77,66,2024-11-05T03:12:35Z,4170000,False,-175.0,273.0,1,left,F. VanVleet 32' 3PT  (19 PTS) (A. Sengun 5 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,19.0,32.45,,,,,A. Sengun,1630578.0,5.0,,,,
421,PT04M22.00S,2024-11-05T03:12:51.8Z,3,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612752,77,66,2024-11-05T03:12:59Z,4190000,False,,,0,,K. Towns bad pass out-of-bounds TURNOVER (3 TO),[1626157],1610612752.0,NYK,bad pass,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,1627961.0,3.0,,,,,,,,,,,,,,,,,,
422,PT04M22.00S,2024-11-05T03:12:54.9Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,77,66,2024-11-05T03:13:11Z,4200000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M22.00S,2024-11-05T03:12:54.9Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,77,66,2024-11-05T03:13:11Z,4210000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M22.00S,2024-11-05T03:12:54.9Z,3,REGULAR,substitution,in,[],203500,,,1610612745,77,66,2024-11-05T03:13:11Z,4220000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
