actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
254,PT05M47.00S,2024-11-16T01:57:23.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,6.258212877792378,49.754901960784316,1610612745,41,30,2024-11-16T01:57:52Z,2510000,False,1.0,6.0,1,left,MISS A. Thompson driving reverse Layup,[1641708],1610612745.0,HOU,driving reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.64,Missed,,,,,,,,,,,,,,,,,,
255,PT05M42.00S,2024-11-16T01:57:28.3Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,41,30,2024-11-16T01:57:52Z,2520000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,254.0,2.0,1.0,1.0,,,,,,,,,,,,,,
256,PT05M40.00S,2024-11-16T01:57:27.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631095,5.590000152587891,50.0,1610612745,43,30,2024-11-16T01:57:27Z,2530000,False,0.0,0.0,1,left,J. Smith Jr. tip DUNK (10 PTS),[1631095],1610612745.0,HOU,tip,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,10.0,,,,,,,
257,PT05M21.00S,2024-11-16T01:57:47.6Z,2,REGULAR,3pt,Jump Shot,[],1627884,83.39356110381078,96.56862745098039,1610612746,43,30,2024-11-16T01:58:02Z,2540000,False,233.0,104.0,1,right,MISS D. Jones Jr. 25' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
258,PT05M18.00S,2024-11-16T01:57:50.6Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,43,30,2024-11-16T01:58:02Z,2550000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:5),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,257.0,5.0,5.0,0.0,,,,,,,,,,,,,,
259,PT05M13.00S,2024-11-16T01:57:55.6Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627832,10.988830486202366,54.90196078431373,1610612745,43,30,2024-11-16T01:59:37Z,2560000,False,-25.0,51.0,1,left,MISS F. VanVleet running pullup Shot,[1627832],1610612745.0,HOU,running pullup,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
260,PT05M07.00S,2024-11-16T01:58:01.6Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,43,30,2024-11-16T01:58:12Z,2570000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,259.0,4.0,3.0,1.0,,,,,,,,,,,,,,
261,PT05M07.00S,2024-11-16T01:58:01.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641708,5.590000152587891,50.0,1610612745,45,30,2024-11-16T01:58:32Z,2580000,False,0.0,0.0,1,left,A. Thompson tip Layup (9 PTS),[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,9.0,,,,,,,
262,PT04M54.00S,2024-11-16T01:58:14.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,80.76544021024968,58.333333333333336,1610612746,45,32,2024-11-16T02:00:23Z,2590000,False,42.0,128.0,1,right,K. Dunn 13' driving floating Jump Shot (6 PTS) (J. Harden 2 AST),"[1627739, 201935]",1610612746.0,LAC,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,13.49,Made,,,,,,,,,,,6.0,J. Harden,201935.0,2.0,,,,
264,PT04M39.00S,2024-11-16T01:58:30.5Z,2,REGULAR,3pt,Jump Shot,[],1630578,32.53942181340342,49.26470588235294,1610612745,45,32,2024-11-16T01:58:39Z,2610000,False,4.0,253.0,1,left,MISS A. Sengun 25' pullup 3PT,[1630578],1610612745.0,HOU,pullup,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,,
265,PT04M39.00S,2024-11-16T01:58:30.5Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,45,32,2024-11-16T01:58:39Z,2620000,False,,,0,,I. Zubac REBOUND (Off:0 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,264.0,4.0,4.0,0.0,,,,,,,,,,,,,,
266,PT04M20.00S,2024-11-16T01:58:50.5Z,2,REGULAR,foul,personal,[],1631095,,,1610612746,45,32,2024-11-16T01:59:09Z,2630000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1626181]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right,,,,,,,1193.0,1.0,0.0,Powell,1626181.0,,,,,,,,,
268,PT04M12.00S,2024-11-16T01:59:33.7Z,2,REGULAR,3pt,Jump Shot,[],201935,66.17936925098554,48.77450980392157,1610612746,45,32,2024-11-16T01:59:38Z,2650000,False,-6.0,265.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
269,PT04M10.00S,2024-11-16T01:59:35.7Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,45,32,2024-11-16T01:59:38Z,2660000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,268.0,3.0,2.0,1.0,,,,,,,,,,,,,,
270,PT04M03.00S,2024-11-16T01:59:43.7Z,2,REGULAR,3pt,Jump Shot,[],1631095,20.05584756898817,93.38235294117648,1610612745,48,32,2024-11-16T01:59:47Z,2670000,False,-217.0,136.0,1,left,J. Smith Jr. 25' 3PT  (13 PTS) (F. VanVleet 7 AST),"[1631095, 1627832]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.6,Made,,,,,,,,,,,13.0,F. VanVleet,1627832.0,7.0,,,,
272,PT03M45.00S,2024-11-16T02:00:00.7Z,2,REGULAR,3pt,Jump Shot,[],1627739,66.5735873850197,38.970588235294116,1610612746,48,32,2024-11-16T02:00:05Z,2690000,False,-55.0,262.0,1,right,MISS K. Dunn 26' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,26.74,Missed,,,,,,,,,,,,,,,,,,
273,PT03M44.00S,2024-11-16T02:00:01.7Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,48,32,2024-11-16T02:00:05Z,2700000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,272.0,3.0,3.0,0.0,,,,,,,,,,,,,,
274,PT03M34.00S,2024-11-16T02:00:12.5Z,2,REGULAR,3pt,Jump Shot,[],1631095,29.911300919842315,31.127450980392158,1610612745,51,32,2024-11-16T02:00:16Z,2710000,False,94.0,229.0,1,left,J. Smith Jr. 24' 3PT  (16 PTS) (A. Sengun 3 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,24.74,Made,,,,,,,,,,,16.0,A. Sengun,1630578.0,3.0,,,,
276,PT03M33.00S,2024-11-16T02:00:18.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,51,32,2024-11-16T02:00:18Z,2730000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M22.00S,2024-11-16T02:01:56.9Z,2,REGULAR,3pt,Jump Shot,[],1627739,66.5735873850197,41.17647058823529,1610612746,51,35,2024-11-16T02:02:01Z,2740000,False,-44.0,262.0,1,right,K. Dunn 26' 3PT pullup (9 PTS),[1627739],1610612746.0,LAC,pullup,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,26.54,Made,,,,,,,,,,,9.0,,,,,,,
278,PT03M06.00S,2024-11-16T02:02:12.4Z,2,REGULAR,3pt,Jump Shot,[],1631095,23.99802890932983,86.76470588235294,1610612745,54,35,2024-11-16T02:02:16Z,2750000,False,-184.0,173.0,1,left,J. Smith Jr. 25' 3PT  (19 PTS) (F. VanVleet 8 AST),"[1631095, 1627832]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.25,Made,,,,,,,,,,,19.0,F. VanVleet,1627832.0,8.0,,,,
280,PT02M48.00S,2024-11-16T02:02:30.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,90.48948751642575,58.08823529411765,1610612746,54,37,2024-11-16T02:02:34Z,2770000,False,40.0,37.0,1,right,N. Powell driving Layup (2 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,,,,,,,,,,,2.0,,,,,,,
281,PT02M39.00S,2024-11-16T02:02:40.2Z,2,REGULAR,3pt,Jump Shot,[],1631095,32.40801576872536,59.31372549019608,1610612745,54,37,2024-11-16T02:02:44Z,2780000,False,-47.0,252.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
282,PT02M36.00S,2024-11-16T02:02:43.2Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,54,37,2024-11-16T02:02:44Z,2790000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,281.0,1.0,1.0,0.0,,,,,,,,,,,,,,
283,PT02M26.00S,2024-11-16T02:02:52.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,92.19776609724047,59.31372549019608,1610612746,54,39,2024-11-16T02:02:56Z,2800000,False,47.0,21.0,1,right,K. Dunn driving Layup (11 PTS),[1627739],1610612746.0,LAC,driving,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.1,Made,,,,,,,,,,,11.0,,,,,,,
284,PT02M09.00S,2024-11-16T02:03:09.8Z,2,REGULAR,3pt,Jump Shot,[],1627832,25.57490144546649,85.29411764705883,1610612745,57,39,2024-11-16T02:03:13Z,2810000,False,-176.0,188.0,1,left,F. VanVleet 25' 3PT  (6 PTS) (A. Sengun 4 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,25.78,Made,,,,,,,,,,,6.0,A. Sengun,1630578.0,4.0,,,,
286,PT01M50.00S,2024-11-16T02:03:28.8Z,2,REGULAR,3pt,Jump Shot,[],1626181,68.9388961892247,70.58823529411765,1610612746,57,39,2024-11-16T02:03:33Z,2830000,False,103.0,239.0,1,right,MISS N. Powell 26' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
287,PT01M47.00S,2024-11-16T02:03:31.8Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,57,39,2024-11-16T02:03:33Z,2840000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,286.0,5.0,4.0,1.0,,,,,,,,,,,,,,
288,PT01M34.00S,2024-11-16T02:03:44.3Z,2,REGULAR,turnover,bad pass,[],1628415,,,1610612745,57,39,2024-11-16T02:03:47Z,2850000,False,,,0,,D. Brooks bad pass TURNOVER (2 TO),"[1628415, 1627884]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,,,,,,,Jones Jr.,1627884.0
289,PT01M34.00S,2024-11-16T02:03:44.3Z,2,REGULAR,steal,,[],1627884,,,1610612746,57,39,2024-11-16T02:03:46Z,2860000,False,,,0,,D. Jones Jr. STEAL (2 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
290,PT01M19.00S,2024-11-16T02:03:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627739,92.19776609724047,56.86274509803921,1610612746,57,41,2024-11-16T02:04:08Z,2870000,False,34.0,21.0,1,right,K. Dunn driving Layup (13 PTS),[1627739],1610612746.0,LAC,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,4.01,Made,,,,,,,,,,,13.0,,,,,,,
291,PT01M01.00S,2024-11-16T02:04:21.8Z,2,REGULAR,foul,personal,[],1627826,,,1610612745,57,41,2024-11-16T02:04:28Z,2880000,False,,,0,,I. Zubac personal FOUL (3 PF),"[1627826, 1641708]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,3.0,0.0,Thompson,1641708.0,,,,,,,,,
293,PT01M01.00S,2024-11-16T02:04:38.0Z,2,REGULAR,substitution,out,[],1627826,,,1610612745,57,41,2024-11-16T02:04:44Z,2900000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M01.00S,2024-11-16T02:04:38.0Z,2,REGULAR,substitution,in,[],1629645,,,1610612745,57,41,2024-11-16T02:04:44Z,2910000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M57.00S,2024-11-16T02:05:02.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201935,,,1610612745,57,41,2024-11-16T02:05:10Z,2920000,False,,,0,,J. Harden personal FOUL (2 PF) (Sengun 2 FT),"[201935, 1630578]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left,,,,,,,1148.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,
297,PT00M57.00S,2024-11-16T02:05:37.0Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,58,41,2024-11-16T02:06:04Z,2940000,False,,,0,,A. Sengun Free Throw 1 of 2 (9 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
298,PT00M57.00S,2024-11-16T02:05:37.0Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,59,41,2024-11-16T02:06:04Z,2950000,False,,,0,,A. Sengun Free Throw 2 of 2 (10 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
299,PT00M45.90S,2024-11-16T02:06:09.7Z,2,REGULAR,3pt,Jump Shot,[],1627884,89.04402102496715,3.9215686274509802,1610612746,59,41,2024-11-16T02:06:19Z,2960000,False,-230.0,50.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
300,PT00M43.20S,2024-11-16T02:06:12.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,59,41,2024-11-16T02:06:19Z,2970000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,299.0,,,,,,,,,,,,,,,,,
301,PT00M43.20S,2024-11-16T02:06:18.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627739,,,1610612745,59,41,2024-11-16T02:06:27Z,2980000,False,,,0,,K. Dunn loose ball personal FOUL (2 PF) (Sengun 2 FT),"[1627739, 1630578]",1610612746.0,LAC,loose ball,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Left,,,,,,,1148.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,
303,PT00M43.20S,2024-11-16T02:06:54.0Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,60,41,2024-11-16T02:06:54Z,3000000,False,,,0,,A. Sengun Free Throw 1 of 2 (11 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
304,PT00M43.20S,2024-11-16T02:06:59.5Z,2,REGULAR,substitution,out,[],1627739,,,1610612745,60,41,2024-11-16T02:07:04Z,3010000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M43.20S,2024-11-16T02:06:59.5Z,2,REGULAR,substitution,in,[],1629599,,,1610612745,60,41,2024-11-16T02:07:04Z,3020000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M43.20S,2024-11-16T02:07:18.5Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,61,41,2024-11-16T02:07:18Z,3030000,False,,,0,,A. Sengun Free Throw 2 of 2 (12 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,12.0,,,,,,,
307,PT00M34.30S,2024-11-16T02:07:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,92.32917214191852,54.166666666666664,1610612746,61,43,2024-11-16T02:07:36Z,3040000,False,21.0,20.0,1,right,J. Harden driving floating Jump Shot (11 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,,,,11.0,,,,,,,
310,PT00M34.10S,2024-11-16T02:09:13.6Z,2,REGULAR,foul,technical,[],1628415,,,1610612745,61,43,2024-11-16T02:09:18Z,3070000,False,,,0,,D. Brooks double technical FOUL (1 Tech),[1628415],1610612745.0,HOU,double,,,Brooks,D. Brooks,,,,,,,,,,,,,1148.0,1.0,1.0,,,,,,,,,,,
311,PT00M34.10S,2024-11-16T02:09:13.6Z,2,REGULAR,foul,technical,['inpenalty'],1627884,,,1610612745,61,43,2024-11-16T02:09:24Z,3080000,False,,,0,,D. Jones Jr. double technical FOUL (1 Tech),[1627884],1610612746.0,LAC,double,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,1148.0,0.0,1.0,,,,,,,,,,,
314,PT00M29.00S,2024-11-16T02:09:58.1Z,2,REGULAR,3pt,Jump Shot,[],1627832,33.065045992115635,44.85294117647059,1610612745,64,43,2024-11-16T02:10:04Z,3090000,False,26.0,258.0,1,left,F. VanVleet 25' 3PT  (9 PTS) (A. Thompson 1 AST),"[1627832, 1641708]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.96,Made,,,,,,,,,,,9.0,A. Thompson,1641708.0,1.0,,,,
316,PT00M09.50S,2024-11-16T02:10:22.4Z,2,REGULAR,3pt,Jump Shot,[],1629645,71.96123521681997,79.65686274509804,1610612746,64,46,2024-11-16T02:10:31Z,3110000,False,148.0,211.0,1,right,K. Porter Jr. 25' 3PT  (6 PTS) (A. Coffey 2 AST),"[1629645, 1629599]",1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.8,Made,,,,,,,,,,,6.0,A. Coffey,1629599.0,2.0,,,,
318,PT00M00.70S,2024-11-16T02:10:35.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,6.258212877792378,46.07843137254902,1610612745,66,46,2024-11-16T02:10:44Z,3130000,False,20.0,6.0,1,left,F. VanVleet driving Layup (11 PTS),[1627832],1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,,,,,,,11.0,,,,,,,
319,PT00M00.00S,2024-11-16T02:10:48.3Z,2,REGULAR,period,end,[],0,,,1610612746,66,46,2024-11-16T02:10:48Z,3140000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2024-11-16T02:24:11.2Z,3,REGULAR,substitution,out,['startperiod'],1641708,,,1610612746,66,46,2024-11-16T02:25:37Z,3150000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2024-11-16T02:24:11.2Z,3,REGULAR,substitution,out,['startperiod'],1629645,,,1610612746,66,46,2024-11-16T02:25:37Z,3160000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2024-11-16T02:24:11.2Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612746,66,46,2024-11-16T02:25:37Z,3170000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-11-16T02:24:11.2Z,3,REGULAR,substitution,in,['startperiod'],1630224,,,1610612746,66,46,2024-11-16T02:25:37Z,3180000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-11-16T02:24:11.2Z,3,REGULAR,substitution,in,['startperiod'],1627739,,,1610612746,66,46,2024-11-16T02:25:37Z,3190000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-11-16T02:24:11.2Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,66,46,2024-11-16T02:25:37Z,3200000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-11-16T02:25:54.0Z,3,REGULAR,period,start,[],0,,,1610612746,66,46,2024-11-16T02:25:54Z,3210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M46.00S,2024-11-16T02:26:07.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,8.09789750328515,59.068627450980394,1610612746,66,48,2024-11-16T02:27:01Z,3220000,False,-45.0,24.0,1,left,I. Zubac driving Layup (4 PTS),[1627826],1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.11,Made,,,,,,,,,,,4.0,,,,,,,
328,PT11M20.00S,2024-11-16T02:26:33.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,84.70762155059133,49.50980392156863,1610612745,66,48,2024-11-16T02:26:40Z,3230000,False,-2.0,91.0,1,right,MISS A. Sengun 9' driving floating Shot,[1630578],1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.12,Missed,,,,,,,,,,,,,,,,,,
329,PT11M18.00S,2024-11-16T02:26:35.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,66,48,2024-11-16T02:26:40Z,3240000,False,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,328.0,5.0,5.0,0.0,,,,,,,,,,,,,,
330,PT11M03.00S,2024-11-16T02:26:50.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,8.360709592641262,50.73529411764706,1610612746,66,48,2024-11-16T02:26:57Z,3250000,False,-4.0,26.0,1,left,MISS I. Zubac driving Layup,[1627826],1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
332,PT10M59.00S,2024-11-16T02:26:54.1Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612746,66,48,2024-11-16T02:26:57Z,3270000,False,,,0,,D. Jones Jr. REBOUND (Off:2 Def:3),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,330.0,5.0,3.0,2.0,,,,,,,,,,,,,,
333,PT10M57.00S,2024-11-16T02:26:55.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,33.98488830486202,60.5392156862745,1610612746,66,48,2024-11-16T02:27:02Z,3280000,False,-53.0,267.0,1,left,MISS N. Powell 27' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,27.22,Missed,,,,,,,,,,,,,,,,,,
334,PT10M53.00S,2024-11-16T02:26:59.8Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,66,48,2024-11-16T02:27:02Z,3290000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,333.0,5.0,5.0,0.0,,,,,,,,,,,,,,
335,PT10M51.00S,2024-11-16T02:27:04.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627832,91.27792378449409,57.84313725490197,1610612745,66,48,2024-11-16T02:43:21Z,3300000,False,39.0,29.0,1,right,MISS F. VanVleet running Layup,[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,4.91,Missed,,,,,,,,,,,,,,,,,,
336,PT10M49.00S,2024-11-16T02:27:06.7Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612746,66,48,2024-11-16T02:43:21Z,3310000,False,,,0,,D. Jones Jr. REBOUND (Off:2 Def:4),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,335.0,6.0,4.0,2.0,,,,,,,,,,,,,,
339,PT10M44.00S,2024-11-16T02:27:13.5Z,3,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612746,66,48,2024-11-16T02:27:21Z,3340000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Harden 2 FT),"[1627832, 201935]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,2.0,0.0,Harden,201935.0,,,,,,,,,
