actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
598,PT04M09.00S,2025-04-13T21:36:46.7Z,4,REGULAR,block,,[],1642263,,,1610612743,96,121,2025-04-13T21:36:49Z,5880000,False,,,0,,R. Sheppard BLOCK (1 BLK),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
599,PT04M08.00S,2025-04-13T21:36:47.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,96,121,2025-04-13T21:36:59Z,5890000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,597.0,,,,,,,,,,,,,,
601,PT04M08.00S,2025-04-13T21:37:06.7Z,4,REGULAR,substitution,out,[],1628988,,,1610612743,96,121,2025-04-13T21:37:12Z,5910000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M08.00S,2025-04-13T21:37:06.7Z,4,REGULAR,substitution,out,[],1629111,,,1610612743,96,121,2025-04-13T21:37:12Z,5920000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M08.00S,2025-04-13T21:37:06.7Z,4,REGULAR,substitution,in,[],1642368,,,1610612743,96,121,2025-04-13T21:37:12Z,5930000,False,,,0,,SUB in: N. Dante,[1642368],1610612745.0,HOU,,,,Dante,N. Dante,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M08.00S,2025-04-13T21:37:06.7Z,4,REGULAR,substitution,in,[],1631223,,,1610612743,96,121,2025-04-13T21:37:12Z,5940000,False,,,0,,SUB in: D. Roddy,[1631223],1610612745.0,HOU,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M01.00S,2025-04-13T21:37:16.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631124,80.76544021024968,37.745098039215684,1610612743,96,121,2025-04-13T21:37:28Z,5950000,False,-61.0,128.0,1,right,MISS J. Strawther 14' turnaround fadeaway Shot,[1631124],1610612743.0,DEN,turnaround fadeaway,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,,,,14.22,Missed,,,,,,,,,,,,,,,
606,PT04M00.00S,2025-04-13T21:37:17.3Z,4,REGULAR,rebound,defensive,[],1642368,,,1610612745,96,121,2025-04-13T21:37:28Z,5960000,False,,,0,,N. Dante REBOUND (Off:0 Def:1),[1642368],1610612745.0,HOU,,,,Dante,N. Dante,,,,,In The Paint (Non-RA),8-16 Center,,,,,,605.0,1.0,1.0,0.0,,,,,,,,,,,
607,PT03M50.00S,2025-04-13T21:37:22.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642368,7.440867279894875,41.17647058823529,1610612745,98,121,2025-04-13T21:49:49Z,5970000,False,44.0,17.0,1,left,N. Dante alley-oop DUNK (2 PTS) (R. Sheppard 6 AST),"[1642368, 1642263]",1610612745.0,HOU,alley-oop,,,Dante,N. Dante,,,,,In The Paint (Non-RA),0-8 Center,,,,4.74,Made,,,,,,,,2.0,R. Sheppard,1642263.0,6.0,,,,
609,PT03M36.00S,2025-04-13T21:37:36.9Z,4,REGULAR,3pt,Jump Shot,[],1629618,76.5604467805519,88.23529411764706,1610612743,98,121,2025-04-13T21:37:41Z,5990000,False,191.0,168.0,1,right,MISS J. Pickett 25' 3PT,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Right Center,,,,25.44,Missed,,,,,,,,,,,,,,,
610,PT03M36.00S,2025-04-13T21:37:36.9Z,4,REGULAR,rebound,defensive,[],1642368,,,1610612745,98,121,2025-04-13T21:37:41Z,6000000,False,,,0,,N. Dante REBOUND (Off:0 Def:2),[1642368],1610612745.0,HOU,,,,Dante,N. Dante,,,,,Above the Break 3,24+ Right Center,,,,,,609.0,2.0,2.0,0.0,,,,,,,,,,,
611,PT03M23.00S,2025-04-13T21:37:51.2Z,4,REGULAR,turnover,bad pass,[],1641715,,,1610612745,98,121,2025-04-13T21:38:04Z,6010000,False,,,0,,C. Whitmore bad pass TURNOVER (2 TO),"[1641715, 1641725]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Left,2.0,Alexander,1641725.0,,,,,,,,,,,,,,,,,
612,PT03M23.00S,2025-04-13T21:37:51.2Z,4,REGULAR,steal,,[],1641725,,,1610612743,98,121,2025-04-13T21:37:56Z,6020000,False,,,0,,T. Alexander STEAL (1 STL),[1641725],1610612743.0,DEN,,,,Alexander,T. Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
613,PT03M14.00S,2025-04-13T21:37:58.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631124,92.46057818659659,43.38235294117647,1610612743,98,123,2025-04-13T21:51:46Z,6030000,False,-33.0,18.0,1,right,J. Strawther running reverse Layup (9 PTS) (H. Tyson 1 AST),"[1631124, 1641816]",1610612743.0,DEN,running reverse,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,3.79,Made,,,,,,,,9.0,H. Tyson,1641816.0,1.0,,,,
615,PT03M04.00S,2025-04-13T21:38:10.5Z,4,REGULAR,foul,personal,['2freethrow'],1641816,,,1610612745,98,123,2025-04-13T21:38:25Z,6050000,False,,,0,,H. Tyson shooting personal FOUL (1 PF) (Roddy 2 FT),"[1641816, 1631223]",1610612743.0,DEN,shooting,,,Tyson,H. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2004.0,,,,,1.0,0.0,Roddy,1631223.0
617,PT03M04.00S,2025-04-13T21:38:35.2Z,4,REGULAR,freethrow,1 of 2,[],1631223,,,1610612745,98,123,2025-04-13T21:38:57Z,6070000,False,,,0,,MISS D. Roddy Free Throw 1 of 2,[1631223],1610612745.0,HOU,,,,Roddy,D. Roddy,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
618,PT03M04.00S,2025-04-13T21:38:35.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,98,123,2025-04-13T21:38:57Z,6080000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,617.0,,,,,,,,,,,,,,
619,PT03M04.00S,2025-04-13T21:38:35.2Z,4,REGULAR,freethrow,2 of 2,[],1631223,,,1610612745,98,123,2025-04-13T21:38:57Z,6090000,False,,,0,,MISS D. Roddy Free Throw 2 of 2,[1631223],1610612745.0,HOU,,,,Roddy,D. Roddy,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
620,PT03M04.00S,2025-04-13T21:38:35.2Z,4,REGULAR,rebound,offensive,[],1631466,,,1610612745,98,123,2025-04-13T21:38:57Z,6100000,False,,,0,,N. Williams REBOUND (Off:2 Def:1),[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,,,,,,,,619.0,3.0,1.0,2.0,,,,,,,,,,,
621,PT02M50.00S,2025-04-13T21:39:06.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642263,8.492115637319317,60.78431372549019,1610612745,98,123,2025-04-13T21:39:14Z,6110000,False,-54.0,27.0,1,left,MISS R. Sheppard 6' driving Hook,[1642263],1610612745.0,HOU,driving,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,6.04,Missed,,,,,,,,,,,,,,,
622,PT02M49.00S,2025-04-13T21:39:07.1Z,4,REGULAR,rebound,offensive,[],1631466,,,1610612745,98,123,2025-04-13T21:39:14Z,6120000,False,,,0,,N. Williams REBOUND (Off:3 Def:1),[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,621.0,4.0,1.0,3.0,,,,,,,,,,,
623,PT02M45.00S,2025-04-13T21:39:09.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641715,31.750985545335087,69.85294117647058,1610612745,101,123,2025-04-13T21:52:35Z,6130000,False,-99.0,246.0,1,left,C. Whitmore 26' 3PT pullup (6 PTS) (N. Williams 2 AST),"[1641715, 1631466]",1610612745.0,HOU,pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,26.53,Made,,,,,,,,6.0,N. Williams,1631466.0,2.0,,,,
625,PT02M21.00S,2025-04-13T21:39:32.5Z,4,REGULAR,3pt,Jump Shot,[],1629618,67.23061760840999,38.23529411764706,1610612743,101,123,2025-04-13T21:39:40Z,6150000,False,-59.0,256.0,1,right,MISS J. Pickett 26' step back 3PT,[1629618],1610612743.0,DEN,step back,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Center,,,,26.22,Missed,,,,,,,,,,,,,,,
626,PT02M20.00S,2025-04-13T21:39:33.5Z,4,REGULAR,rebound,defensive,[],1642368,,,1610612745,101,123,2025-04-13T21:39:40Z,6160000,False,,,0,,N. Dante REBOUND (Off:0 Def:3),[1642368],1610612745.0,HOU,,,,Dante,N. Dante,,,,,Above the Break 3,24+ Center,,,,,,625.0,3.0,3.0,0.0,,,,,,,,,,,
627,PT02M14.00S,2025-04-13T21:39:41.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641715,10.33180026281209,43.38235294117647,1610612745,103,123,2025-04-13T21:39:48Z,6170000,False,33.0,45.0,1,left,C. Whitmore running Layup (8 PTS),[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,5.55,Made,,,,,,,,8.0,,,,,,,
628,PT01M55.00S,2025-04-13T21:40:02.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642263,,,1610612743,103,123,2025-04-13T21:40:09Z,6180000,False,,,0,,R. Sheppard personal FOUL (4 PF) (Nnaji 2 FT),"[1642263, 1630192]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202053.0,,,,,4.0,0.0,Nnaji,1630192.0
630,PT01M55.00S,2025-04-13T21:40:12.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,103,123,2025-04-13T21:40:12Z,6200000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M55.00S,2025-04-13T21:43:03.5Z,4,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,103,123,2025-04-13T21:43:03Z,6210000,False,,,0,,MISS Z. Nnaji Free Throw 1 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
632,PT01M55.00S,2025-04-13T21:43:03.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,103,123,2025-04-13T21:43:03Z,6220000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,631.0,,,,,,,,,,,,,,
633,PT01M55.00S,2025-04-13T21:43:16.3Z,4,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,103,124,2025-04-13T21:43:16Z,6230000,False,,,0,,Z. Nnaji Free Throw 2 of 2 (1 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,Made,,,,,,,,1.0,,,,,,,
634,PT01M39.00S,2025-04-13T21:43:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631466,7.30946123521682,61.274509803921575,1610612745,105,124,2025-04-13T21:43:42Z,6240000,False,-56.0,16.0,1,left,N. Williams driving Layup (7 PTS) (R. Sheppard 7 AST),"[1631466, 1642263]",1610612745.0,HOU,driving,,,Williams,N. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,5.87,Made,,,,,,,,7.0,R. Sheppard,1642263.0,7.0,,,,
636,PT01M25.00S,2025-04-13T21:43:51.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641816,94.69448094612353,58.08823529411765,1610612743,105,124,2025-04-13T21:44:00Z,6260000,False,40.0,-3.0,1,right,MISS H. Tyson driving floating Shot,[1641816],1610612743.0,DEN,driving floating,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,,,,4.05,Missed,,,,,,,,,,,,,,,
637,PT01M24.00S,2025-04-13T21:43:52.7Z,4,REGULAR,rebound,defensive,[],1642368,,,1610612745,105,124,2025-04-13T21:44:00Z,6270000,False,,,0,,N. Dante REBOUND (Off:0 Def:4),[1642368],1610612745.0,HOU,,,,Dante,N. Dante,,,,,Restricted Area,0-8 Center,,,,,,636.0,4.0,4.0,0.0,,,,,,,,,,,
638,PT01M13.00S,2025-04-13T21:44:03.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631466,10.33180026281209,47.794117647058826,1610612745,105,124,2025-04-13T21:44:19Z,6280000,False,11.0,45.0,1,left,MISS N. Williams driving floating Shot,[1631466],1610612745.0,HOU,driving floating,,,Williams,N. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,4.59,Missed,,,,,,,,,,,,,,,
639,PT01M12.00S,2025-04-13T21:44:04.2Z,4,REGULAR,rebound,offensive,[],1641715,,,1610612745,105,124,2025-04-13T21:44:19Z,6290000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,638.0,2.0,1.0,1.0,,,,,,,,,,,
640,PT01M08.00S,2025-04-13T21:44:07.8Z,4,REGULAR,foul,personal,['2freethrow'],1641816,,,1610612745,105,124,2025-04-13T21:44:25Z,6300000,False,,,0,,H. Tyson shooting personal FOUL (2 PF) (Whitmore 2 FT),"[1641816, 1641715]",1610612743.0,DEN,shooting,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202053.0,,,,,2.0,0.0,Whitmore,1641715.0
642,PT01M08.00S,2025-04-13T21:44:37.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641715,,,1610612745,106,124,2025-04-13T21:44:37Z,6320000,False,,,0,,C. Whitmore Free Throw 1 of 2 (9 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,Made,,,,,,,,9.0,,,,,,,
643,PT01M08.00S,2025-04-13T21:44:51.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641715,,,1610612745,107,124,2025-04-13T21:44:51Z,6330000,False,,,0,,C. Whitmore Free Throw 2 of 2 (10 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,Made,,,,,,,,10.0,,,,,,,
644,PT00M55.10S,2025-04-13T21:45:07.1Z,4,REGULAR,3pt,Jump Shot,[],1630192,68.54467805519053,67.15686274509804,1610612743,107,124,2025-04-13T21:45:17Z,6340000,False,86.0,243.0,1,right,MISS Z. Nnaji 25' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Right Center,,,,25.79,Missed,,,,,,,,,,,,,,,
645,PT00M54.40S,2025-04-13T21:45:07.8Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612745,107,124,2025-04-13T21:45:17Z,6350000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612745.0,HOU,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,644.0,1.0,1.0,0.0,,,,,,,,,,,
646,PT00M45.10S,2025-04-13T21:45:20.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,8.360709592641262,65.44117647058823,1610612745,109,124,2025-04-13T21:45:26Z,6360000,False,-77.0,26.0,1,left,D. Roddy 8' driving floating bank Jump Shot (2 PTS),[1631223],1610612745.0,HOU,driving floating bank,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Left,,,,8.15,Made,,,,,,,,2.0,,,,,,,
647,PT00M29.30S,2025-04-13T21:45:39.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642368,,,1610612743,109,124,2025-04-13T21:45:53Z,6370000,False,,,0,,N. Dante shooting personal FOUL (1 PF) (Tyson 2 FT),"[1642368, 1641816]",1610612745.0,HOU,shooting,,,Dante,N. Dante,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,200834.0,,,,,1.0,0.0,Tyson,1641816.0
650,PT00M29.30S,2025-04-13T21:47:07.4Z,4,REGULAR,freethrow,1 of 2,[],1641816,,,1610612743,109,125,2025-04-13T21:47:07Z,6400000,False,,,0,,H. Tyson Free Throw 1 of 2 (1 PTS),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,Made,,,,,,,,1.0,,,,,,,
651,PT00M29.30S,2025-04-13T21:47:22.4Z,4,REGULAR,freethrow,2 of 2,[],1641816,,,1610612743,109,126,2025-04-13T21:47:22Z,6410000,False,,,0,,H. Tyson Free Throw 2 of 2 (2 PTS),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,Made,,,,,,,,2.0,,,,,,,
652,PT00M18.70S,2025-04-13T21:47:37.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,10.988830486202366,61.76470588235294,1610612745,111,126,2025-04-13T21:47:44Z,6420000,False,-59.0,51.0,1,left,D. Roddy 7' turnaround fadeaway Jump Shot (4 PTS),[1631223],1610612745.0,HOU,turnaround fadeaway,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,7.77,Made,,,,,,,,4.0,,,,,,,
653,PT00M00.00S,2025-04-13T21:48:09.8Z,4,REGULAR,period,end,[],0,,,1610612743,111,126,2025-04-13T21:48:09Z,6430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M00.00S,2025-04-13T21:48:15.5Z,4,REGULAR,game,end,[],0,,,0,111,126,2025-04-13T21:48:15Z,6440000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
