actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
338,PT08M55.00S,2025-01-06T01:29:08.2Z,3,REGULAR,2pt,Jump Shot,[],1630224,20.71287779237845,74.50980392156863,1610612745,73,60,2025-01-06T01:29:12Z,3370000,False,-123.0,142.0,1,left,J. Green 18' step back Jump Shot (22 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,18.77,Made,22.0,,,,,,,,,,,,,,,
339,PT08M33.00S,2025-01-06T01:29:31.0Z,3,REGULAR,turnover,lost ball,[],203076,,,1610612747,73,60,2025-01-06T01:29:35Z,3380000,False,,,0,,A. Davis lost ball TURNOVER (3 TO),"[203076, 1641708]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Center,,3.0,,,,,,,,,,,,,,,Thompson,1641708.0,,
340,PT08M33.00S,2025-01-06T01:29:31.0Z,3,REGULAR,steal,,[],1641708,,,1610612745,73,60,2025-01-06T01:29:32Z,3390000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
341,PT08M33.00S,2025-01-06T01:29:35.8Z,3,REGULAR,foul,personal,[],203076,,,1610612745,73,60,2025-01-06T01:29:45Z,3400000,False,,,0,,A. Davis loose ball personal FOUL (2 PF),"[203076, 1627832]",1610612747.0,LAL,loose ball,,,Davis,A. Davis,,,,,Mid-Range,8-16 Center,1626300.0,,,,,,,,,,,,2.0,0.0,VanVleet,1627832.0,,,,
343,PT08M12.00S,2025-01-06T01:30:20.2Z,3,REGULAR,turnover,lost ball,[],1641708,,,1610612745,73,60,2025-01-06T01:30:23Z,3420000,False,,,0,,A. Thompson lost ball TURNOVER (3 TO),"[1641708, 1627827]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,3.0,,,,,,,,,,,,,,,Finney-Smith,1627827.0,,
344,PT08M12.00S,2025-01-06T01:30:20.2Z,3,REGULAR,steal,,[],1627827,,,1610612747,73,60,2025-01-06T01:30:21Z,3430000,False,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
345,PT08M06.00S,2025-01-06T01:30:26.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'fromturnover']",2544,90.75229960578186,67.40196078431373,1610612747,73,62,2025-01-06T01:30:40Z,3440000,False,87.0,34.0,1,right,L. James 9' running Layup (10 PTS) (D. Finney-Smith 1 AST),"[2544, 1627827]",1610612747.0,LAL,running,,,James,L. James,,,,,Mid-Range,8-16 Right,,,9.36,Made,10.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,
347,PT07M54.00S,2025-01-06T01:30:41.5Z,3,REGULAR,foul,personal,[],2544,,,1610612745,73,62,2025-01-06T01:30:54Z,3460000,False,,,0,,L. James personal FOUL (2 PF),"[2544, 1630224]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,2882.0,,,,,,,,,,,,2.0,0.0,Green,1630224.0,,,,
349,PT07M47.00S,2025-01-06T01:31:05.8Z,3,REGULAR,3pt,Jump Shot,[],1641708,8.360709592641262,4.166666666666666,1610612745,73,62,2025-01-06T01:31:11Z,3480000,False,229.0,26.0,1,left,MISS A. Thompson 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,23.07,Missed,,,,,,,,,,,,,,,,
350,PT07M46.00S,2025-01-06T01:31:06.8Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,73,62,2025-01-06T01:31:11Z,3490000,False,,,0,,L. James REBOUND (Off:1 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,,,,,349.0,8.0,7.0,1.0,,,,,,,,
351,PT07M31.00S,2025-01-06T01:31:21.8Z,3,REGULAR,3pt,Jump Shot,[],2544,65.1281208935611,22.30392156862745,1610612747,73,65,2025-01-06T01:31:25Z,3500000,False,-138.0,275.0,1,right,L. James 30' 3PT pullup (13 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,30.82,Made,13.0,,,,,,,,,,,,,,,
352,PT07M06.00S,2025-01-06T01:31:46.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,12.697109067017081,47.30392156862745,1610612745,75,65,2025-01-06T01:31:50Z,3510000,False,13.0,67.0,1,left,A. Thompson 6' driving floating Jump Shot (17 PTS) (A. Sengun 4 AST),"[1641708, 1630578]",1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,6.82,Made,17.0,A. Sengun,1630578.0,4.0,,,,,,,,,,,,
354,PT06M51.00S,2025-01-06T01:32:00.9Z,3,REGULAR,3pt,Jump Shot,[],2544,71.96123521681997,77.94117647058823,1610612747,75,65,2025-01-06T01:32:06Z,3530000,False,140.0,211.0,1,right,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,25.31,Missed,,,,,,,,,,,,,,,,
355,PT06M50.00S,2025-01-06T01:32:01.9Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,75,65,2025-01-06T01:32:06Z,3540000,False,,,0,,A. Thompson REBOUND (Off:4 Def:7),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,354.0,11.0,7.0,4.0,,,,,,,,
356,PT06M42.00S,2025-01-06T01:32:10.6Z,3,REGULAR,turnover,bad pass,[],1641708,,,1610612745,75,65,2025-01-06T01:32:15Z,3550000,False,,,0,,A. Thompson bad pass TURNOVER (4 TO),"[1641708, 1631108]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,4.0,,,,,,,,,,,,,,,Christie,1631108.0,,
357,PT06M42.00S,2025-01-06T01:32:10.6Z,3,REGULAR,steal,,[],1631108,,,1610612747,75,65,2025-01-06T01:32:12Z,3560000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
358,PT06M28.00S,2025-01-06T01:32:24.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203076,92.85479632063075,47.05882352941176,1610612747,75,67,2025-01-06T01:32:29Z,3570000,False,-15.0,15.0,1,right,A. Davis alley-oop DUNK (10 PTS) (L. James 6 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,2.08,Made,10.0,L. James,2544.0,6.0,,,,,,,,,,,,
360,PT06M11.00S,2025-01-06T01:32:41.0Z,3,REGULAR,3pt,Jump Shot,[],1630578,30.831143232588698,33.82352941176471,1610612745,75,67,2025-01-06T01:32:46Z,3590000,False,81.0,237.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,25.07,Missed,,,,,,,,,,,,,,,,
361,PT06M10.00S,2025-01-06T01:32:42.0Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612747,75,67,2025-01-06T01:32:46Z,3600000,False,,,0,,M. Christie REBOUND (Off:0 Def:3),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,360.0,3.0,3.0,0.0,,,,,,,,
362,PT05M55.00S,2025-01-06T01:32:57.9Z,3,REGULAR,3pt,Jump Shot,[],203076,77.34888304862024,11.27450980392157,1610612747,75,70,2025-01-06T01:33:02Z,3610000,False,-194.0,160.0,1,right,A. Davis 25' 3PT  (13 PTS) (L. James 7 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,25.14,Made,13.0,L. James,2544.0,7.0,,,,,,,,,,,,
364,PT05M53.00S,2025-01-06T01:33:03.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,75,70,2025-01-06T01:33:03Z,3630000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT05M34.00S,2025-01-06T01:36:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,12.171484888304862,64.70588235294117,1610612745,75,70,2025-01-06T01:36:26Z,3640000,False,-74.0,62.0,1,left,MISS D. Brooks 9' turnaround fadeaway Shot,[1628415],1610612745.0,HOU,turnaround fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Left,,,9.61,Missed,,,,,,,,,,,,,,,,
366,PT05M32.00S,2025-01-06T01:36:22.9Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,75,70,2025-01-06T01:36:30Z,3650000,False,,,0,,A. Davis REBOUND (Off:0 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,365.0,6.0,6.0,0.0,,,,,,,,
367,PT05M16.00S,2025-01-06T01:36:38.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,89.43823915900131,53.18627450980392,1610612747,75,70,2025-01-06T01:36:43Z,3660000,False,16.0,47.0,1,right,MISS M. Christie driving reverse Layup - blocked,"[1631108, 1630224]",1610612747.0,LAL,driving reverse,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,4.94,Missed,,,,,,,,,,,,,,,Green,1630224.0
368,PT05M16.00S,2025-01-06T01:36:38.5Z,3,REGULAR,block,,[],1630224,,,1610612747,75,70,2025-01-06T01:36:40Z,3670000,False,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT05M15.00S,2025-01-06T01:36:39.5Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,75,70,2025-01-06T01:36:43Z,3680000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,367.0,4.0,3.0,1.0,,,,,,,,
370,PT05M10.00S,2025-01-06T01:36:44.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641708,8.09789750328515,53.67647058823529,1610612745,77,70,2025-01-06T01:36:50Z,3690000,False,-18.0,24.0,1,left,A. Thompson running alley-oop DUNK (19 PTS) (J. Green 4 AST),"[1641708, 1630224]",1610612745.0,HOU,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,2.99,Made,19.0,J. Green,1630224.0,4.0,,,,,,,,,,,,
372,PT04M51.00S,2025-01-06T01:37:02.4Z,3,REGULAR,3pt,Jump Shot,[],2544,78.66294349540078,90.44117647058823,1610612747,77,73,2025-01-06T01:37:06Z,3710000,False,202.0,148.0,1,right,L. James 25' 3PT pullup (16 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,25.06,Made,16.0,,,,,,,,,,,,,,,
373,PT04M38.00S,2025-01-06T01:37:16.3Z,3,REGULAR,3pt,Jump Shot,[],1630224,31.61957950065703,71.07843137254902,1610612745,80,73,2025-01-06T01:37:19Z,3720000,False,-105.0,245.0,1,left,J. Green 26' 3PT pullup (25 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,26.64,Made,25.0,,,,,,,,,,,,,,,
374,PT04M19.00S,2025-01-06T01:37:34.5Z,3,REGULAR,3pt,Jump Shot,[],2544,72.61826544021025,17.892156862745097,1610612747,80,76,2025-01-06T01:37:39Z,3730000,False,-161.0,205.0,1,right,L. James 26' 3PT pullup (19 PTS) (D. Finney-Smith 2 AST),"[2544, 1627827]",1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,26.03,Made,19.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,,,
376,PT04M00.00S,2025-01-06T01:37:54.4Z,3,REGULAR,foul,personal,['3freethrow'],1631108,,,1610612745,80,76,2025-01-06T01:38:08Z,3750000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Green 3 FT),"[1631108, 1630224]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,2882.0,,,,,,,,,,,,1.0,0.0,Green,1630224.0,,,,
378,PT04M00.00S,2025-01-06T01:38:34.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,80,76,2025-01-06T01:38:34Z,3770000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT04M00.00S,2025-01-06T01:39:48.4Z,3,REGULAR,substitution,out,[],1641708,,,1610612745,80,76,2025-01-06T01:40:01Z,3790000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT04M00.00S,2025-01-06T01:39:48.4Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,80,76,2025-01-06T01:40:01Z,3800000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT04M00.00S,2025-01-06T01:39:48.4Z,3,REGULAR,substitution,in,[],1630256,,,1610612745,80,76,2025-01-06T01:40:01Z,3810000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M00.00S,2025-01-06T01:39:48.4Z,3,REGULAR,substitution,in,[],203500,,,1610612745,80,76,2025-01-06T01:40:01Z,3820000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M00.00S,2025-01-06T01:40:24.6Z,3,REGULAR,freethrow,1 of 3,[],1630224,,,1610612745,81,76,2025-01-06T01:40:24Z,3830000,False,,,0,,J. Green Free Throw 1 of 3 (26 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,,
385,PT04M00.00S,2025-01-06T01:40:41.1Z,3,REGULAR,freethrow,2 of 3,[],1630224,,,1610612745,82,76,2025-01-06T01:40:41Z,3840000,False,,,0,,J. Green Free Throw 2 of 3 (27 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,,
386,PT04M00.00S,2025-01-06T01:40:56.7Z,3,REGULAR,freethrow,3 of 3,[],1630224,,,1610612745,83,76,2025-01-06T01:40:56Z,3850000,False,,,0,,J. Green Free Throw 3 of 3 (28 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,,
387,PT03M49.00S,2025-01-06T01:41:08.2Z,3,REGULAR,3pt,Jump Shot,[],1627827,69.20170827858082,23.52941176470588,1610612747,83,76,2025-01-06T01:41:13Z,3860000,False,-132.0,237.0,1,right,MISS D. Finney-Smith 27' 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,27.15,Missed,,,,,,,,,,,,,,,,
388,PT03M48.00S,2025-01-06T01:41:09.2Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,83,76,2025-01-06T01:41:13Z,3870000,False,,,0,,J. Green REBOUND (Off:1 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,387.0,5.0,4.0,1.0,,,,,,,,
389,PT03M40.00S,2025-01-06T01:41:18.5Z,3,REGULAR,3pt,Jump Shot,[],1630224,27.020367936925098,79.90196078431373,1610612745,83,76,2025-01-06T01:41:27Z,3880000,False,-150.0,201.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,25.09,Missed,,,,,,,,,,,,,,,,
390,PT03M38.00S,2025-01-06T01:41:20.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,83,76,2025-01-06T01:41:27Z,3890000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,389.0,,,,,,,,,,,
391,PT03M38.00S,2025-01-06T01:41:24.8Z,3,REGULAR,foul,personal,[],203076,,,1610612745,83,76,2025-01-06T01:42:28Z,3900000,False,,,0,,A. Davis loose ball personal FOUL (3 PF),"[203076, 203500]",1610612747.0,LAL,loose ball,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,,,,,,,,,,,,3.0,0.0,Adams,203500.0,,,,
393,PT03M38.00S,2025-01-06T01:41:35.1Z,3,REGULAR,substitution,out,[],1631108,,,1610612745,83,76,2025-01-06T01:41:38Z,3920000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT03M38.00S,2025-01-06T01:41:35.1Z,3,REGULAR,substitution,in,[],1642261,,,1610612745,83,76,2025-01-06T01:41:38Z,3930000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT03M28.00S,2025-01-06T01:41:55.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630256,9.806176084099869,95.83333333333334,1610612745,86,76,2025-01-06T01:41:58Z,3940000,False,-229.0,40.0,1,left,J. Tate 3PT  (6 PTS) (S. Adams 1 AST),"[1630256, 203500]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,,,23.26,Made,6.0,S. Adams,203500.0,1.0,,,,,,,,,,,,
397,PT03M15.00S,2025-01-06T01:42:11.5Z,3,REGULAR,foul,personal,[],1630256,,,1610612747,86,76,2025-01-06T01:42:16Z,3960000,False,,,0,,J. Tate personal FOUL (5 PF),"[1630256, 203076]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,8-16 Left,2882.0,,,,,,,,,,,,5.0,0.0,Davis,203076.0,,,,
399,PT03M15.00S,2025-01-06T01:42:19.7Z,3,REGULAR,substitution,out,[],2544,,,1610612747,86,76,2025-01-06T01:42:27Z,3980000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT03M15.00S,2025-01-06T01:42:19.7Z,3,REGULAR,substitution,in,[],1629060,,,1610612747,86,76,2025-01-06T01:42:27Z,3990000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT03M09.00S,2025-01-06T01:42:40.7Z,3,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612747,86,76,2025-01-06T01:42:45Z,4000000,False,,,0,,J. Green shooting personal FOUL (4 PF) (Reaves 2 FT),"[1630224, 1630559]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,1626300.0,,,,,,,,,,,,4.0,0.0,Reaves,1630559.0,,,,
403,PT03M09.00S,2025-01-06T01:43:08.2Z,3,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,86,77,2025-01-06T01:43:30Z,4020000,False,,,0,,A. Reaves Free Throw 1 of 2 (19 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
404,PT03M09.00S,2025-01-06T01:43:08.2Z,3,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,86,77,2025-01-06T01:43:30Z,4030000,False,,,0,,MISS A. Reaves Free Throw 2 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
405,PT03M09.00S,2025-01-06T01:43:08.2Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,86,77,2025-01-06T01:43:30Z,4040000,False,,,0,,J. Green REBOUND (Off:1 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,404.0,6.0,5.0,1.0,,,,,,,,
406,PT02M56.00S,2025-01-06T01:43:38.8Z,3,REGULAR,2pt,Jump Shot,[],1630224,20.45006570302234,29.411764705882355,1610612745,86,77,2025-01-06T01:43:46Z,4050000,False,103.0,140.0,1,left,MISS J. Green 17' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,17.35,Missed,,,,,,,,,,,,,,,,
407,PT02M54.00S,2025-01-06T01:43:43.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,86,77,2025-01-06T01:43:43Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,406.0,,,,,,,,,,,
408,PT02M54.00S,2025-01-06T01:43:44.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612745,86,77,2025-01-06T01:43:51Z,4070000,False,,,0,,D. Finney-Smith loose ball personal FOUL (1 PF) (Adams 2 FT),"[1627827, 203500]",1610612747.0,LAL,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,,,,,,,,,,,,1.0,0.0,Adams,203500.0,,,,
410,PT02M54.00S,2025-01-06T01:44:12.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612745,86,77,2025-01-06T01:44:12Z,4090000,False,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
411,PT02M54.00S,2025-01-06T01:44:12.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,86,77,2025-01-06T01:44:12Z,4100000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,410.0,,,,,,,,,,,
412,PT02M54.00S,2025-01-06T01:44:13.3Z,3,REGULAR,substitution,out,[],1628415,,,1610612745,86,77,2025-01-06T01:44:19Z,4110000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M54.00S,2025-01-06T01:44:13.3Z,3,REGULAR,substitution,in,[],1641715,,,1610612745,86,77,2025-01-06T01:44:19Z,4120000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M54.00S,2025-01-06T01:44:33.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612745,87,77,2025-01-06T01:44:33Z,4130000,False,,,0,,S. Adams Free Throw 2 of 2 (5 PTS),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
415,PT02M42.00S,2025-01-06T01:44:46.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,67.62483574244416,61.51960784313726,1610612747,87,80,2025-01-06T01:44:51Z,4140000,False,58.0,252.0,1,right,D. Finney-Smith 25' 3PT  (7 PTS) (A. Reaves 7 AST),"[1627827, 1630559]",1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,25.83,Made,7.0,A. Reaves,1630559.0,7.0,,,,,,,,,,,,
417,PT02M19.00S,2025-01-06T01:45:09.8Z,3,REGULAR,3pt,Jump Shot,[],1641715,32.53942181340342,69.6078431372549,1610612745,87,80,2025-01-06T01:45:14Z,4160000,False,-98.0,253.0,1,left,MISS C. Whitmore 27' 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,27.17,Missed,,,,,,,,,,,,,,,,
418,PT02M18.00S,2025-01-06T01:45:10.8Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,87,80,2025-01-06T01:45:14Z,4170000,False,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,417.0,5.0,2.0,3.0,,,,,,,,
419,PT02M18.00S,2025-01-06T01:45:13.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612745,87,80,2025-01-06T01:45:23Z,4180000,False,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Adams 2 FT),"[1627827, 203500]",1610612747.0,LAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1628954.0,,,,,,,,,,,,2.0,0.0,Adams,203500.0,,,,
421,PT02M18.00S,2025-01-06T01:45:40.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612745,87,80,2025-01-06T01:45:40Z,4200000,False,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
422,PT02M18.00S,2025-01-06T01:45:40.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,87,80,2025-01-06T01:45:40Z,4210000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,421.0,,,,,,,,,,,
423,PT02M18.00S,2025-01-06T01:45:41.2Z,3,REGULAR,substitution,out,[],1627832,,,1610612745,87,80,2025-01-06T01:45:53Z,4220000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M18.00S,2025-01-06T01:45:41.2Z,3,REGULAR,substitution,out,[],1627827,,,1610612745,87,80,2025-01-06T01:45:53Z,4230000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M18.00S,2025-01-06T01:45:41.2Z,3,REGULAR,substitution,in,[],1641708,,,1610612745,87,80,2025-01-06T01:45:53Z,4240000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
