actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
546,PT11M47.00S,2024-10-24T01:55:55.4Z,4,REGULAR,steal,,[],1630163,,,1610612766,83,79,2024-10-24T01:55:57Z,5430000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
548,PT11M41.00S,2024-10-24T01:56:08.4Z,4,REGULAR,foul,personal,['2freethrow'],1642263,,,1610612766,83,79,2024-10-24T01:56:13Z,5450000,False,,,0,,R. Sheppard shooting personal FOUL (3 PF) (Ball 2 FT),"[1642263, 1630163]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,3.0,0.0,Ball,1630163.0,,,,,,,,,
550,PT11M41.00S,2024-10-24T01:56:27.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630163,,,1610612766,83,80,2024-10-24T01:56:27Z,5470000,False,,,0,,L. Ball Free Throw 1 of 2 (23 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,,,23.0,,,,,,
551,PT11M41.00S,2024-10-24T01:56:44.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630163,,,1610612766,83,81,2024-10-24T01:56:44Z,5480000,False,,,0,,L. Ball Free Throw 2 of 2 (24 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,,,24.0,,,,,,
552,PT11M27.00S,2024-10-24T01:57:06.0Z,4,REGULAR,foul,personal,[],1630163,,,1610612745,83,81,2024-10-24T01:57:16Z,5490000,False,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 1642263]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,2.0,0.0,Sheppard,1642263.0,,,,,,,,,
554,PT11M19.00S,2024-10-24T01:57:25.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,7.178055190538765,39.950980392156865,1610612745,83,81,2024-10-24T01:57:31Z,5510000,False,50.0,15.0,1,left,MISS C. Whitmore Layup - blocked,"[1641715, 203552]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,Curry,203552.0,,,,,,,
555,PT11M19.00S,2024-10-24T01:57:25.8Z,4,REGULAR,block,,[],203552,,,1610612745,83,81,2024-10-24T01:57:28Z,5520000,False,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
556,PT11M18.00S,2024-10-24T01:57:26.8Z,4,REGULAR,rebound,defensive,[],203552,,,1610612766,83,81,2024-10-24T01:57:31Z,5530000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,554.0,2.0,2.0,0.0,,,,,,,,,,,,,,
557,PT11M06.00S,2024-10-24T01:57:39.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,81.553876478318,64.4607843137255,1610612766,83,83,2024-10-24T01:57:45Z,5540000,False,72.0,121.0,1,right,T. Mann 14' pullup Jump Shot (17 PTS),[1630544],1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,14.09,Made,,,,,,,,,,,,17.0,,,,,,
558,PT10M40.00S,2024-10-24T01:58:04.5Z,4,REGULAR,turnover,bad pass,[],1630578,,,1610612745,83,83,2024-10-24T01:58:08Z,5550000,False,,,0,,A. Sengun bad pass TURNOVER (2 TO),"[1630578, 1628970]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Bridges,1628970.0
559,PT10M40.00S,2024-10-24T01:58:04.5Z,4,REGULAR,steal,,[],1628970,,,1610612766,83,83,2024-10-24T01:58:06Z,5560000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
560,PT10M36.00S,2024-10-24T01:58:08.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,91.93495400788436,54.166666666666664,1610612766,83,85,2024-10-24T01:58:14Z,5570000,False,21.0,23.0,1,right,M. Bridges running alley-oop DUNK (8 PTS) (L. Ball 8 AST),"[1628970, 1630163]",1610612766.0,CHA,running alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.12,Made,,,,,,,,,,,,8.0,L. Ball,1630163.0,8.0,,,
564,PT10M36.00S,2024-10-24T02:00:15.0Z,4,REGULAR,substitution,out,[],1631106,,,1610612745,83,85,2024-10-24T02:00:59Z,5590000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT10M36.00S,2024-10-24T02:00:15.0Z,4,REGULAR,substitution,out,[],1642263,,,1610612745,83,85,2024-10-24T02:00:59Z,5600000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT10M36.00S,2024-10-24T02:00:15.0Z,4,REGULAR,substitution,out,[],1641715,,,1610612745,83,85,2024-10-24T02:00:59Z,5610000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT10M36.00S,2024-10-24T02:00:15.0Z,4,REGULAR,substitution,in,[],1631095,,,1610612745,83,85,2024-10-24T02:00:59Z,5620000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT10M36.00S,2024-10-24T02:00:15.0Z,4,REGULAR,substitution,in,[],1627832,,,1610612745,83,85,2024-10-24T02:00:59Z,5630000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT10M36.00S,2024-10-24T02:00:15.0Z,4,REGULAR,substitution,in,[],1628415,,,1610612745,83,85,2024-10-24T02:00:59Z,5640000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT10M13.00S,2024-10-24T02:01:43.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,11.12023653088042,51.470588235294116,1610612745,83,85,2024-10-24T02:01:50Z,5650000,False,-7.0,52.0,1,left,MISS A. Sengun Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,,,,,,,,,,,,,
571,PT10M11.00S,2024-10-24T02:01:45.5Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,83,85,2024-10-24T02:01:50Z,5660000,False,,,0,,L. Ball REBOUND (Off:0 Def:6),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,570.0,6.0,6.0,0.0,,,,,,,,,,,,,,
572,PT09M50.00S,2024-10-24T02:02:06.0Z,4,REGULAR,3pt,Jump Shot,[],1630544,68.41327201051249,16.176470588235293,1610612766,83,85,2024-10-24T02:02:39Z,5670000,False,-169.0,244.0,1,right,MISS T. Mann 29' pullup 3PT,[1630544],1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,29.72,Missed,,,,,,,,,,,,,,,,,,
573,PT09M49.00S,2024-10-24T02:02:07.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,83,85,2024-10-24T02:02:16Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,572.0,,,,,,,,,,,,,,,,,
574,PT09M49.00S,2024-10-24T02:02:12.9Z,4,REGULAR,foul,personal,[],1630578,,,1610612766,83,85,2024-10-24T02:02:55Z,5690000,False,,,0,,A. Sengun loose ball personal FOUL (2 PF),"[1630578, 1630208]",1610612745.0,HOU,loose ball,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628480.0,2.0,0.0,Richards,1630208.0,,,,,,,,,
576,PT09M49.00S,2024-10-24T02:02:27.2Z,4,REGULAR,substitution,out,[],1630163,,,1610612766,83,85,2024-10-24T02:02:29Z,5710000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M49.00S,2024-10-24T02:02:27.2Z,4,REGULAR,substitution,in,[],203995,,,1610612766,83,85,2024-10-24T02:02:29Z,5720000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT09M41.00S,2024-10-24T02:02:52.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203552,79.97700394218134,30.392156862745097,1610612766,83,85,2024-10-24T02:03:00Z,5730000,False,-98.0,136.0,1,right,MISS S. Curry 16' step back Shot,[203552],1610612766.0,CHA,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,16.74,Missed,,,,,,,,,,,,,,,,,,
579,PT09M40.00S,2024-10-24T02:02:53.9Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,83,85,2024-10-24T02:03:00Z,5740000,False,,,0,,A. Sengun REBOUND (Off:6 Def:10),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,,,578.0,16.0,10.0,6.0,,,,,,,,,,,,,,
580,PT09M23.00S,2024-10-24T02:03:11.1Z,4,REGULAR,3pt,Jump Shot,[],1630224,23.603810775295663,7.352941176470589,1610612745,86,85,2024-10-24T02:03:17Z,5750000,False,213.0,169.0,1,left,J. Green 27' 3PT  (21 PTS) (F. VanVleet 5 AST),"[1630224, 1627832]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.23,Made,,,,,,,,,,,,21.0,F. VanVleet,1627832.0,5.0,,,
582,PT09M10.00S,2024-10-24T02:03:23.8Z,4,REGULAR,3pt,Jump Shot,[],1630544,72.88107752956637,12.990196078431374,1610612766,86,85,2024-10-24T02:03:29Z,5770000,False,-185.0,202.0,1,right,MISS T. Mann 27' pullup 3PT,[1630544],1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,27.42,Missed,,,,,,,,,,,,,,,,,,
583,PT09M09.00S,2024-10-24T02:03:24.8Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,86,85,2024-10-24T02:03:29Z,5780000,False,,,0,,A. Sengun REBOUND (Off:6 Def:11),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,582.0,17.0,11.0,6.0,,,,,,,,,,,,,,
584,PT08M59.00S,2024-10-24T02:03:37.2Z,4,REGULAR,foul,personal,[],203552,,,1610612745,86,85,2024-10-24T02:04:04Z,5790000,False,,,0,,S. Curry personal FOUL (2 PF),"[203552, 1630578]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,,,,200833.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,
586,PT08M59.00S,2024-10-24T02:03:59.0Z,4,REGULAR,substitution,out,[],1630208,,,1610612745,86,85,2024-10-24T02:04:02Z,5810000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M59.00S,2024-10-24T02:03:59.0Z,4,REGULAR,substitution,in,[],1629684,,,1610612745,86,85,2024-10-24T02:04:02Z,5830000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M59.00S,2024-10-24T02:03:59.0Z,4,REGULAR,substitution,in,[],1628998,,,1610612745,86,85,2024-10-24T02:04:02Z,5840000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M59.00S,2024-10-24T02:03:59.0Z,4,REGULAR,substitution,out,[],203552,,,1610612745,86,85,2024-10-24T02:04:15Z,5850000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M52.00S,2024-10-24T02:04:19.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.915243101182654,49.50980392156863,1610612745,88,85,2024-10-24T02:05:10Z,5860000,False,2.0,13.0,1,left,J. Green driving Layup (23 PTS) (F. VanVleet 6 AST),"[1630224, 1627832]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,,,,23.0,F. VanVleet,1627832.0,6.0,,,
593,PT08M39.00S,2024-10-24T02:04:32.7Z,4,REGULAR,3pt,Jump Shot,[],1629684,68.41327201051249,33.57843137254902,1610612766,88,85,2024-10-24T02:04:37Z,5880000,False,-82.0,244.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
594,PT08M38.00S,2024-10-24T02:04:33.7Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,88,85,2024-10-24T02:04:37Z,5890000,False,,,0,,A. Sengun REBOUND (Off:6 Def:12),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,593.0,18.0,12.0,6.0,,,,,,,,,,,,,,
595,PT08M22.00S,2024-10-24T02:04:50.0Z,4,REGULAR,3pt,Jump Shot,[],1628415,30.831143232588698,29.411764705882355,1610612745,88,85,2024-10-24T02:04:56Z,5900000,False,103.0,237.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
596,PT08M19.00S,2024-10-24T02:04:53.0Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,88,85,2024-10-24T02:04:56Z,5910000,False,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,595.0,5.0,5.0,0.0,,,,,,,,,,,,,,
597,PT08M13.00S,2024-10-24T02:05:02.3Z,4,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,88,85,2024-10-24T02:05:08Z,5920000,False,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (4 TO),[1628970],1610612766.0,CHA,lost ball,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,200833.0,,,,,,,,,,,4.0,,
598,PT07M49.00S,2024-10-24T02:05:29.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627832,18.610381077529567,64.4607843137255,1610612745,88,85,2024-10-24T02:05:34Z,5930000,False,-72.0,122.0,1,left,MISS F. VanVleet 14' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Left,14.22,Missed,,,,,,,,,,,,,,,,,,
599,PT07M48.00S,2024-10-24T02:05:30.0Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,88,85,2024-10-24T02:05:34Z,5940000,False,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,,,598.0,6.0,6.0,0.0,,,,,,,,,,,,,,
600,PT07M44.00S,2024-10-24T02:05:38.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,88,85,2024-10-24T02:05:38Z,5950000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M44.00S,2024-10-24T02:08:14.6Z,4,REGULAR,substitution,out,[],1630544,,,1610612766,88,85,2024-10-24T02:08:32Z,5960000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M44.00S,2024-10-24T02:08:14.6Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,88,85,2024-10-24T02:08:32Z,5970000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M38.00S,2024-10-24T02:08:51.9Z,4,REGULAR,3pt,Jump Shot,[],1630163,72.09264126149803,78.67647058823529,1610612766,88,88,2024-10-24T02:08:57Z,5980000,False,143.0,210.0,1,right,L. Ball 25' 3PT step back (27 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.41,Made,,,,,,,,,,,,27.0,,,,,,
604,PT07M20.00S,2024-10-24T02:09:11.5Z,4,REGULAR,3pt,Jump Shot,[],1627832,26.888961892247043,79.41176470588235,1610612745,88,88,2024-10-24T02:09:55Z,5990000,False,-147.0,200.0,1,left,MISS F. VanVleet 24' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
605,PT07M19.00S,2024-10-24T02:09:12.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,88,88,2024-10-24T02:09:21Z,6000000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,604.0,,,,,,,,,,,,,,,,,
606,PT07M19.00S,2024-10-24T02:09:16.8Z,4,REGULAR,foul,personal,[],1628998,,,1610612745,88,88,2024-10-24T02:09:32Z,6010000,False,,,0,,C. Martin loose ball personal FOUL (3 PF),"[1628998, 1630578]",1610612766.0,CHA,loose ball,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,3.0,0.0,Sengun,1630578.0,,,,,,,,,
608,PT07M08.00S,2024-10-24T02:09:49.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627832,7.178055190538765,45.34313725490196,1610612745,88,88,2024-10-24T02:09:53Z,6030000,False,23.0,15.0,1,left,MISS F. VanVleet driving Layup,[1627832],1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
609,PT07M07.00S,2024-10-24T02:09:50.2Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,88,88,2024-10-24T02:09:58Z,6040000,False,,,0,,M. Bridges REBOUND (Off:0 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,608.0,7.0,7.0,0.0,,,,,,,,,,,,,,
610,PT06M51.00S,2024-10-24T02:10:06.2Z,4,REGULAR,3pt,Jump Shot,[],1629684,72.35545335085413,17.15686274509804,1610612766,88,91,2024-10-24T02:10:09Z,6050000,False,-164.0,207.0,1,right,G. Williams 26' 3PT  (5 PTS) (L. Ball 9 AST),"[1629684, 1630163]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,26.45,Made,,,,,,,,,,,,5.0,L. Ball,1630163.0,9.0,,,
612,PT06M36.00S,2024-10-24T02:10:20.5Z,4,REGULAR,3pt,Jump Shot,[],1630224,28.07161629434954,77.94117647058823,1610612745,88,91,2024-10-24T02:11:17Z,6070000,False,-140.0,211.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
613,PT06M33.00S,2024-10-24T02:10:23.5Z,4,REGULAR,rebound,offensive,[],1627832,,,1610612745,88,91,2024-10-24T02:10:31Z,6080000,False,,,0,,F. VanVleet REBOUND (Off:2 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,612.0,4.0,2.0,2.0,,,,,,,,,,,,,,
614,PT06M30.00S,2024-10-24T02:10:29.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,6.521024967148489,47.05882352941176,1610612745,90,91,2024-10-24T02:10:34Z,6090000,False,15.0,9.0,1,left,A. Sengun driving Layup (25 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,,,,25.0,,,,,,
615,PT06M30.00S,2024-10-24T02:10:32.6Z,4,REGULAR,foul,personal,['1freethrow'],1629684,,,1610612745,90,91,2024-10-24T02:10:41Z,6100000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Sengun 1 FT),"[1629684, 1630578]",1610612766.0,CHA,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
617,PT06M30.00S,2024-10-24T02:10:58.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630578,,,1610612745,90,91,2024-10-24T02:11:03Z,6120000,False,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
618,PT06M30.00S,2024-10-24T02:10:58.0Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,90,91,2024-10-24T02:11:03Z,6130000,False,,,0,,M. Bridges REBOUND (Off:0 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,617.0,8.0,8.0,0.0,,,,,,,,,,,,,,
619,PT06M14.00S,2024-10-24T02:11:15.0Z,4,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,90,91,2024-10-24T02:11:19Z,6140000,False,,,0,,L. Ball bad pass out-of-bounds TURNOVER (2 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,200833.0,,,,,,,,,,,2.0,,
620,PT06M14.00S,2024-10-24T02:11:20.2Z,4,REGULAR,substitution,out,[],1630224,,,1610612745,90,91,2024-10-24T02:11:25Z,6150000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M14.00S,2024-10-24T02:11:20.2Z,4,REGULAR,substitution,in,[],1641708,,,1610612745,90,91,2024-10-24T02:11:25Z,6160000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M59.00S,2024-10-24T02:11:40.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,33.327858081471746,50.245098039215684,1610612745,93,91,2024-10-24T02:11:45Z,6170000,False,-1.0,261.0,1,left,F. VanVleet 26' 3PT  (9 PTS) (A. Sengun 3 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.08,Made,,,,,,,,,,,,9.0,A. Sengun,1630578.0,3.0,,,
624,PT05M38.00S,2024-10-24T02:12:00.2Z,4,REGULAR,3pt,Jump Shot,[],1630163,66.83639947437582,35.294117647058826,1610612766,93,91,2024-10-24T02:12:06Z,6190000,False,-74.0,259.0,1,right,MISS L. Ball 26' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
625,PT05M37.00S,2024-10-24T02:12:01.2Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612745,93,91,2024-10-24T02:12:06Z,6200000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,624.0,3.0,2.0,1.0,,,,,,,,,,,,,,
626,PT05M26.00S,2024-10-24T02:12:13.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,6.783837056504599,54.65686274509803,1610612745,93,91,2024-10-24T02:12:17Z,6210000,False,-23.0,11.0,1,left,MISS F. VanVleet driving Layup,[1627832],1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,,
627,PT05M25.00S,2024-10-24T02:12:14.7Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,93,91,2024-10-24T02:12:17Z,6220000,False,,,0,,M. Bridges REBOUND (Off:0 Def:9),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,626.0,9.0,9.0,0.0,,,,,,,,,,,,,,
628,PT05M15.00S,2024-10-24T02:12:24.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,93.11760840998686,63.970588235294116,1610612766,93,93,2024-10-24T02:12:29Z,6230000,False,70.0,12.0,1,right,M. Bridges 7' driving floating Jump Shot (10 PTS) (L. Ball 10 AST),"[1628970, 1630163]",1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.1,Made,,,,,,,,,,,,10.0,L. Ball,1630163.0,10.0,,,
630,PT04M53.00S,2024-10-24T02:12:46.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,12.302890932982917,62.745098039215684,1610612745,93,93,2024-10-24T02:13:03Z,6250000,False,-64.0,63.0,1,left,MISS A. Sengun 8' turnaround fadeaway Shot,[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,8.97,Missed,,,,,,,,,,,,,,,,,,
631,PT04M52.00S,2024-10-24T02:12:47.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,93,93,2024-10-24T02:13:03Z,6260000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,630.0,,,,,,,,,,,,,,,,,
