actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
435,PT01M49.00S,2023-01-22T02:16:51.8Z,3,REGULAR,2pt,Jump Shot,[],1629636,78.26872536136662,38.72549019607843,1610612739,82,75,2023-01-22T02:17:08Z,4280000,False,-56.0,152.0,1,right,D. Garland 16' pullup Jump Shot (15 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,,,,16.19,Made,15.0,,,,,,,,,,,,,,
436,PT01M29.00S,2023-01-22T02:17:11.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,14.273981603153747,37.00980392156863,1610612749,82,75,2023-01-22T02:17:23Z,4290000,False,65.0,82.0,1,left,MISS B. Lopez 10' turnaround Shot,[201572],1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,,,,10.44,Missed,,,,,,,,,,,,,,,
437,PT01M27.00S,2023-01-22T02:17:13.2Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,82,75,2023-01-22T02:17:23Z,4300000,False,,,0,,D. Garland REBOUND (Off:1 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,436.0,3.0,2.0,1.0,,,,,,,,,,
438,PT01M24.00S,2023-01-22T02:17:21.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629670,,,1610612739,82,75,2023-01-22T02:17:30Z,4310000,False,,,0,,J. Nwora shooting personal FOUL (1 PF) (Garland 2 FT),"[1629670, 1629636]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Garland,1629636.0
440,PT01M24.00S,2023-01-22T02:17:45.0Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,83,75,2023-01-22T02:17:45Z,4330000,False,,,0,,D. Garland Free Throw 1 of 2 (16 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
441,PT01M24.00S,2023-01-22T02:18:07.5Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,84,75,2023-01-22T02:18:07Z,4340000,False,,,0,,D. Garland Free Throw 2 of 2 (17 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
442,PT01M12.00S,2023-01-22T02:18:21.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,5.206964520367937,51.71568627450981,1610612749,84,77,2023-01-22T02:18:26Z,4350000,False,-9.0,-4.0,1,left,J. Holiday driving Layup (24 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,0.93,Made,24.0,,,,,,,,,,,,,,
443,PT00M53.70S,2023-01-22T02:18:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,86.15308804204993,59.80392156862745,1610612739,84,77,2023-01-22T02:22:04Z,4360000,False,49.0,78.0,1,right,MISS D. Garland 9' turnaround fadeaway Shot,[1629636],1610612739.0,CLE,turnaround fadeaway,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,,9.19,Missed,,,,,,,,,,,,,,,
444,PT00M51.60S,2023-01-22T02:18:42.9Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,84,77,2023-01-22T02:22:04Z,4370000,False,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,443.0,4.0,3.0,1.0,,,,,,,,,,
445,PT00M47.60S,2023-01-22T02:18:46.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201950,29.77989487516426,71.32352941176471,1610612749,84,77,2023-01-22T02:22:33Z,4380000,False,-107.0,227.0,1,left,MISS J. Holiday 25' running pullup 3PT,[201950],1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,25.11,Missed,,,,,,,,,,,,,,,
446,PT00M44.70S,2023-01-22T02:18:49.7Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,84,77,2023-01-22T02:18:51Z,4390000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,445.0,1.0,1.0,0.0,,,,,,,,,,
447,PT00M30.90S,2023-01-22T02:19:03.7Z,3,REGULAR,3pt,Jump Shot,[],1630205,74.06373193166885,84.55882352941177,1610612739,84,77,2023-01-22T02:19:11Z,4400000,False,173.0,191.0,1,right,MISS L. Stevens 25' 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Right Center,,,,25.78,Missed,,,,,,,,,,,,,,,
448,PT00M28.90S,2023-01-22T02:19:10.1Z,3,REGULAR,rebound,offensive,[],201567,,,1610612739,84,77,2023-01-22T02:19:10Z,4410000,False,,,0,,K. Love REBOUND (Off:1 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,,447.0,7.0,6.0,1.0,,,,,,,,,,
449,PT00M28.90S,2023-01-22T02:19:10.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201567,94.40999984741211,50.0,1610612739,86,77,2023-01-22T02:19:10Z,4420000,False,0.0,0.0,1,right,K. Love tip Layup (5 PTS),[201567],1610612739.0,CLE,tip,,,Love,K. Love,,,,,Mid-Range,8-16 Left,,,,0.0,Made,5.0,,,,,,,,,,,,,,
450,PT00M07.10S,2023-01-22T02:19:33.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,8.229303547963205,35.53921568627451,1610612749,86,79,2023-01-22T02:19:37Z,4430000,False,72.0,25.0,1,left,J. Holiday 7' turnaround bank Jump Shot (26 PTS),[201950],1610612749.0,MIL,turnaround bank,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,7.65,Made,26.0,,,,,,,,,,,,,,
452,PT00M02.20S,2023-01-22T02:19:42.1Z,3,REGULAR,turnover,lost ball,[],1629636,,,1610612739,86,79,2023-01-22T02:19:51Z,4440000,False,,,0,,D. Garland lost ball TURNOVER (1 TO),"[1629636, 201588]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,1.0,Hill,201588.0,,,,,,,,,,,,,,,,,
453,PT00M02.20S,2023-01-22T02:19:42.1Z,3,REGULAR,steal,,[],201588,,,1610612749,86,79,2023-01-22T02:19:47Z,4450000,False,,,0,,G. Hill STEAL (1 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
454,PT00M02.20S,2023-01-22T02:19:50.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629636,,,1610612749,86,79,2023-01-22T02:25:04Z,4460000,False,,,0,,D. Garland loose ball personal FOUL (1 PF) (Hill 2 FT),"[1629636, 201588]",1610612739.0,CLE,loose ball,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Hill,201588.0
456,PT00M02.20S,2023-01-22T02:20:20.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201588,,,1610612749,86,80,2023-01-22T02:20:20Z,4480000,False,,,0,,G. Hill Free Throw 1 of 2 (4 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
457,PT00M02.20S,2023-01-22T02:20:22.0Z,3,REGULAR,substitution,out,[],201572,,,1610612749,86,80,2023-01-22T02:20:29Z,4490000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT00M02.20S,2023-01-22T02:20:22.0Z,3,REGULAR,substitution,out,[],201950,,,1610612749,86,80,2023-01-22T02:20:29Z,4500000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M02.20S,2023-01-22T02:20:22.0Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,86,80,2023-01-22T02:20:29Z,4510000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M02.20S,2023-01-22T02:20:22.0Z,3,REGULAR,substitution,in,[],1628960,,,1610612749,86,80,2023-01-22T02:20:29Z,4520000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT00M02.20S,2023-01-22T02:20:42.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201588,,,1610612749,86,81,2023-01-22T02:20:42Z,4530000,False,,,0,,G. Hill Free Throw 2 of 2 (5 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
462,PT00M00.00S,2023-01-22T02:20:51.6Z,3,REGULAR,period,end,[],0,,,1610612739,86,81,2023-01-22T02:20:51Z,4540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2023-01-22T02:21:01.1Z,4,REGULAR,substitution,out,['startperiod'],201567,,,1610612739,86,81,2023-01-22T02:23:28Z,4550000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2023-01-22T02:21:01.1Z,4,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,86,81,2023-01-22T02:23:28Z,4560000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2023-01-22T02:21:01.1Z,4,REGULAR,substitution,out,['startperiod'],1629670,,,1610612739,86,81,2023-01-22T02:23:28Z,4570000,False,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2023-01-22T02:21:01.1Z,4,REGULAR,substitution,out,['startperiod'],1626171,,,1610612739,86,81,2023-01-22T02:23:28Z,4580000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2023-01-22T02:21:01.1Z,4,REGULAR,substitution,out,['startperiod'],1628960,,,1610612739,86,81,2023-01-22T02:23:28Z,4590000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2023-01-22T02:21:01.1Z,4,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,86,81,2023-01-22T02:23:28Z,4600000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2023-01-22T02:21:01.1Z,4,REGULAR,substitution,in,['startperiod'],201937,,,1610612739,86,81,2023-01-22T02:23:28Z,4610000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2023-01-22T02:21:01.1Z,4,REGULAR,substitution,in,['startperiod'],1626192,,,1610612739,86,81,2023-01-22T02:23:28Z,4620000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2023-01-22T02:21:01.1Z,4,REGULAR,substitution,in,['startperiod'],201572,,,1610612739,86,81,2023-01-22T02:23:28Z,4630000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2023-01-22T02:21:01.1Z,4,REGULAR,substitution,in,['startperiod'],1628975,,,1610612739,86,81,2023-01-22T02:23:28Z,4640000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2023-01-22T02:23:45.3Z,4,REGULAR,period,start,[],0,,,1610612749,86,81,2023-01-22T02:23:45Z,4650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2023-01-22T02:23:54.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,86,81,2023-01-22T02:26:16Z,4660000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,1627963.0,,,,
475,PT11M37.00S,2023-01-22T02:24:07.5Z,4,REGULAR,3pt,Jump Shot,[],1626192,30.17411300919842,70.09803921568627,1610612749,86,84,2023-01-22T02:24:13Z,4670000,False,-100.0,231.0,1,left,P. Connaughton 25' 3PT  (11 PTS) (J. Carter 3 AST),"[1626192, 1628975]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,,25.2,Made,11.0,,,,,J. Carter,1628975.0,3.0,,,,,,,
477,PT11M15.00S,2023-01-22T02:24:29.3Z,4,REGULAR,3pt,Jump Shot,[],1629636,69.59592641261499,13.480392156862745,1610612739,86,84,2023-01-22T02:24:34Z,4690000,False,-183.0,233.0,1,right,MISS D. Garland 29' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,29.63,Missed,,,,,,,,,,,,,,,
478,PT11M11.00S,2023-01-22T02:24:33.3Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,86,84,2023-01-22T02:24:34Z,4700000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:5),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,,,,,477.0,6.0,5.0,1.0,,,,,,,,,,
479,PT11M04.00S,2023-01-22T02:24:39.5Z,4,REGULAR,3pt,Jump Shot,[],1626192,26.363337713534822,13.480392156862745,1610612749,86,84,2023-01-22T02:24:44Z,4710000,False,183.0,195.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,26.74,Missed,,,,,,,,,,,,,,,
480,PT11M02.00S,2023-01-22T02:24:42.7Z,4,REGULAR,rebound,offensive,[],201588,,,1610612749,86,84,2023-01-22T02:24:42Z,4720000,False,,,0,,G. Hill REBOUND (Off:1 Def:0),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Right Center,,,,,,,479.0,1.0,0.0,1.0,,,,,,,,,,
481,PT10M54.00S,2023-01-22T02:24:51.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,8.886333771353483,3.6764705882352944,1610612749,86,87,2023-01-22T02:24:59Z,4730000,False,232.0,31.0,1,left,P. Connaughton 3PT  (14 PTS) (G. Hill 2 AST),"[1626192, 201588]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,,,,23.37,Made,14.0,,,,,G. Hill,201588.0,2.0,,,,,,,
483,PT10M41.00S,2023-01-22T02:25:04.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.1688567674113,51.470588235294116,1610612739,88,87,2023-01-22T02:25:09Z,4750000,False,7.0,2.0,1,right,E. Mobley cutting DUNK (26 PTS) (D. Garland 9 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,0.77,Made,26.0,,,,,D. Garland,1629636.0,9.0,,,,,,,
485,PT10M24.00S,2023-01-22T02:25:19.5Z,4,REGULAR,3pt,Jump Shot,[],204060,27.414586070959263,13.725490196078432,1610612749,88,90,2023-01-22T02:27:38Z,4770000,False,181.0,205.0,1,left,J. Ingles 27' 3PT pullup (5 PTS),[204060],1610612749.0,MIL,pullup,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,,,,27.39,Made,5.0,,,,,,,,,,,,,,
487,PT10M08.00S,2023-01-22T02:25:36.2Z,4,REGULAR,3pt,Jump Shot,[],1626224,69.20170827858082,19.607843137254903,1610612739,91,90,2023-01-22T02:25:42Z,4790000,False,-152.0,237.0,1,right,C. Osman 28' 3PT step back (13 PTS) (E. Mobley 3 AST),"[1626224, 1630596]",1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,28.16,Made,13.0,,,,,E. Mobley,1630596.0,3.0,,,,,,,
488,PT09M53.00S,2023-01-22T02:25:51.5Z,4,REGULAR,3pt,Jump Shot,[],201572,33.722076215505915,35.294117647058826,1610612749,91,90,2023-01-22T02:25:59Z,4800000,False,74.0,264.0,1,left,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,27.45,Missed,,,,,,,,,,,,,,,
489,PT09M49.00S,2023-01-22T02:25:55.5Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,91,90,2023-01-22T02:25:59Z,4810000,False,,,0,,R. Rubio REBOUND (Off:0 Def:3),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Above the Break 3,24+ Center,,,,,,,488.0,3.0,3.0,0.0,,,,,,,,,,
490,PT09M41.00S,2023-01-22T02:26:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.51182654402102,50.49019607843137,1610612739,93,90,2023-01-22T02:26:20Z,4820000,False,2.0,8.0,1,right,E. Mobley cutting finger roll Layup (28 PTS) (R. Rubio 4 AST),"[1630596, 201937]",1610612739.0,CLE,cutting finger roll,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,0.89,Made,28.0,,,,,R. Rubio,201937.0,4.0,,,,,,,
492,PT09M20.00S,2023-01-22T02:26:24.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,8.623521681997373,59.31372549019608,1610612749,93,92,2023-01-22T02:26:30Z,4840000,False,-47.0,29.0,1,left,B. Lopez turnaround fadeaway Jump Shot (10 PTS),[201572],1610612749.0,MIL,turnaround fadeaway,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,5.47,Made,10.0,,,,,,,,,,,,,,
493,PT09M07.00S,2023-01-22T02:26:37.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,86.41590013140605,35.78431372549019,1610612739,95,92,2023-01-22T02:26:41Z,4850000,False,-71.0,75.0,1,right,E. Mobley 10' turnaround fadeaway Jump Shot (30 PTS) (R. Rubio 5 AST),"[1630596, 201937]",1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,,,10.35,Made,30.0,,,,,R. Rubio,201937.0,5.0,,,,,,,
495,PT08M45.00S,2023-01-22T02:26:58.8Z,4,REGULAR,3pt,Jump Shot,[],204060,25.312089356110377,13.23529411764706,1610612749,95,95,2023-01-22T02:27:06Z,4870000,False,184.0,185.0,1,left,J. Ingles 26' 3PT  (8 PTS) (P. Connaughton 4 AST),"[204060, 1626192]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,,,,26.11,Made,8.0,,,,,P. Connaughton,1626192.0,4.0,,,,,,,
497,PT08M25.00S,2023-01-22T02:27:19.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.51182654402102,49.754901960784316,1610612739,97,95,2023-01-22T02:27:33Z,4890000,False,-1.0,8.0,1,right,E. Mobley cutting DUNK (32 PTS) (C. Osman 3 AST),"[1630596, 1626224]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,0.86,Made,32.0,,,,,C. Osman,1626224.0,3.0,,,,,,,
499,PT07M59.00S,2023-01-22T02:27:47.5Z,4,REGULAR,3pt,Jump Shot,[],201572,21.632720105124836,6.127450980392156,1610612749,97,95,2023-01-22T02:30:27Z,4910000,False,219.0,151.0,1,left,MISS B. Lopez 26' step back 3PT,[201572],1610612749.0,MIL,step back,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,26.62,Missed,,,,,,,,,,,,,,,
500,PT07M59.00S,2023-01-22T02:27:47.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,97,95,2023-01-22T02:28:10Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,499.0,,,,,,,,,,,,,
501,PT07M59.00S,2023-01-22T02:27:51.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,97,95,2023-01-22T02:28:01Z,4930000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1199.0,,,,
502,PT07M42.00S,2023-01-22T02:28:13.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630205,92.72339027595268,3.6764705882352944,1610612739,97,95,2023-01-22T02:28:18Z,4940000,False,-232.0,16.0,1,right,MISS L. Stevens 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Left Corner 3,24+ Left,,,,23.21,Missed,,,,,,,,,,,,,,,
503,PT07M39.00S,2023-01-22T02:28:16.4Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,97,95,2023-01-22T02:28:18Z,4950000,False,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,,,,,,,502.0,4.0,4.0,0.0,,,,,,,,,,
504,PT07M27.00S,2023-01-22T02:28:28.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,12.434296977660972,58.82352941176471,1610612749,97,95,2023-01-22T02:28:32Z,4960000,False,-44.0,64.0,1,left,MISS B. Lopez 7' Jump Shot,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,7.81,Missed,,,,,,,,,,,,,,,
505,PT07M25.00S,2023-01-22T02:28:30.3Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,97,95,2023-01-22T02:28:32Z,4970000,False,,,0,,E. Mobley REBOUND (Off:2 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,504.0,6.0,4.0,2.0,,,,,,,,,,
506,PT07M09.00S,2023-01-22T02:28:45.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,87.20433639947439,40.19607843137255,1610612739,99,95,2023-01-22T02:31:10Z,4980000,False,-49.0,68.0,1,right,E. Mobley 8' floating Jump Shot (34 PTS) (D. Garland 10 AST),"[1630596, 1629636]",1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,,,8.37,Made,34.0,,,,,D. Garland,1629636.0,10.0,,,,,,,
508,PT07M05.00S,2023-01-22T02:28:59.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,99,95,2023-01-22T02:28:59Z,5000000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT07M05.00S,2023-01-22T02:29:55.0Z,4,REGULAR,substitution,out,[],1630205,,,1610612749,99,95,2023-01-22T02:31:49Z,5010000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT07M05.00S,2023-01-22T02:29:55.0Z,4,REGULAR,substitution,out,[],1626224,,,1610612749,99,95,2023-01-22T02:31:49Z,5020000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT07M05.00S,2023-01-22T02:29:55.0Z,4,REGULAR,substitution,out,[],201588,,,1610612749,99,95,2023-01-22T02:31:49Z,5030000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT07M05.00S,2023-01-22T02:29:55.0Z,4,REGULAR,substitution,out,[],201572,,,1610612749,99,95,2023-01-22T02:31:49Z,5040000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT07M05.00S,2023-01-22T02:29:55.0Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,99,95,2023-01-22T02:31:49Z,5050000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT07M05.00S,2023-01-22T02:29:55.0Z,4,REGULAR,substitution,in,[],1630171,,,1610612749,99,95,2023-01-22T02:31:49Z,5060000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT07M05.00S,2023-01-22T02:29:55.0Z,4,REGULAR,substitution,in,[],1627747,,,1610612749,99,95,2023-01-22T02:31:49Z,5070000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M05.00S,2023-01-22T02:29:55.0Z,4,REGULAR,substitution,in,[],1628960,,,1610612749,99,95,2023-01-22T02:31:49Z,5080000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M05.00S,2023-01-22T02:29:55.0Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,99,95,2023-01-22T02:31:49Z,5090000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M05.00S,2023-01-22T02:29:55.0Z,4,REGULAR,substitution,in,[],201950,,,1610612749,99,95,2023-01-22T02:31:49Z,5100000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
