actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
265,PT04M32.00S,2022-12-24T01:24:59.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,49,58,2022-12-24T01:25:02Z,2590000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,264.0,2.0,2.0,0.0,,,,,
266,PT04M16.00S,2022-12-24T01:25:15.3Z,2,REGULAR,3pt,Jump Shot,[],1630205,93.64323258869908,95.83333333333334,1610612739,49,58,2022-12-24T01:25:18Z,2600000,False,229.0,7.0,1,right,MISS L. Stevens 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,22.93,,,,,,,,,
267,PT04M14.00S,2022-12-24T01:25:17.8Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,49,58,2022-12-24T01:25:17Z,2610000,False,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,266.0,1.0,1.0,0.0,,,,,
268,PT04M09.00S,2022-12-24T01:25:22.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,7.966491458607096,99.01960784313727,1610612761,49,61,2022-12-24T01:35:49Z,2620000,False,-245.0,22.0,1,left,F. VanVleet 24' 3PT running (3 PTS) (M. Flynn 2 AST),"[1627832, 1630201]",1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,3.0,24.61,,,,,M. Flynn,1630201.0,2.0,,
270,PT03M47.00S,2022-12-24T01:25:44.1Z,2,REGULAR,3pt,Jump Shot,[],1630171,92.85479632063075,2.941176470588235,1610612739,49,61,2022-12-24T01:25:49Z,2640000,False,-235.0,15.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,23.58,,,,,,,,,
271,PT03M47.00S,2022-12-24T01:25:44.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,49,61,2022-12-24T01:25:49Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,270.0,,,,,,,,
273,PT03M47.00S,2022-12-24T01:25:56.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612739,49,61,2022-12-24T01:26:08Z,2670000,False,,,0,,S. Barnes loose ball personal FOUL (3 PF) (Allen 2 FT),"[1630567, 1628386]",1610612761.0,TOR,loose ball,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,1627534.0,3.0,1.0,Allen,1628386.0,,,,,,,,,,,,
275,PT03M47.00S,2022-12-24T01:26:18.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,49,61,2022-12-24T01:26:18Z,2690000,False,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
276,PT03M47.00S,2022-12-24T01:26:18.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,49,61,2022-12-24T01:26:18Z,2700000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,
277,PT03M47.00S,2022-12-24T01:26:19.7Z,2,REGULAR,substitution,out,[],1630567,,,1610612739,49,61,2022-12-24T01:26:24Z,2710000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M47.00S,2022-12-24T01:26:19.7Z,2,REGULAR,substitution,in,[],1627783,,,1610612739,49,61,2022-12-24T01:26:24Z,2720000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M47.00S,2022-12-24T01:26:45.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628386,,,1610612739,50,61,2022-12-24T01:26:45Z,2730000,False,,,0,,J. Allen Free Throw 2 of 2 (7 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,
280,PT03M29.00S,2022-12-24T01:27:02.0Z,2,REGULAR,3pt,Jump Shot,[],1627832,29.77989487516426,74.26470588235294,1610612761,50,61,2022-12-24T01:27:06Z,2740000,False,-121.0,227.0,1,left,MISS F. VanVleet 25' step back 3PT,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.77,,,,,,,,,
281,PT03M26.00S,2022-12-24T01:27:05.0Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,50,61,2022-12-24T01:27:06Z,2750000,False,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,280.0,3.0,3.0,0.0,,,,,
282,PT03M25.00S,2022-12-24T01:27:10.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630201,,,1610612739,50,61,2022-12-24T01:27:25Z,2760000,False,,,0,,M. Flynn shooting personal FOUL (1 PF) (Okoro 2 FT),"[1630201, 1630171]",1610612761.0,TOR,shooting,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,,204059.0,1.0,0.0,Okoro,1630171.0,,,,,,,,,,,,
284,PT03M25.00S,2022-12-24T01:27:40.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630171,,,1610612739,51,61,2022-12-24T01:27:58Z,2780000,False,,,0,,I. Okoro Free Throw 1 of 2 (8 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,
285,PT03M25.00S,2022-12-24T01:27:40.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630171,,,1610612739,51,61,2022-12-24T01:27:58Z,2790000,False,,,0,,MISS I. Okoro Free Throw 2 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
286,PT03M21.00S,2022-12-24T01:27:44.2Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,51,61,2022-12-24T01:27:58Z,2800000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,285.0,4.0,4.0,0.0,,,,,
287,PT03M09.00S,2022-12-24T01:28:10.0Z,2,REGULAR,3pt,Jump Shot,[],1630201,28.86005256241787,75.0,1610612761,51,61,2022-12-24T01:28:14Z,2810000,False,-125.0,219.0,1,left,MISS M. Flynn 25' pullup 3PT,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.2,,,,,,,,,
288,PT03M06.00S,2022-12-24T01:28:13.0Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,51,61,2022-12-24T01:28:14Z,2820000,False,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,287.0,1.0,1.0,0.0,,,,,
289,PT02M57.00S,2022-12-24T01:28:22.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,70.38436268068331,24.019607843137255,1610612739,51,61,2022-12-24T01:28:29Z,2830000,False,-130.0,226.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.06,,,,,,,,,
290,PT02M54.00S,2022-12-24T01:28:25.4Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,51,61,2022-12-24T01:28:29Z,2840000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:5),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,289.0,5.0,5.0,0.0,,,,,
291,PT02M54.00S,2022-12-24T01:28:30.3Z,2,REGULAR,foul,personal,[],1628386,,,1610612761,51,61,2022-12-24T01:28:37Z,2850000,False,,,0,,J. Allen personal FOUL (2 PF),"[1628386, 1628384]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,203591.0,2.0,0.0,Anunoby,1628384.0,,,,,,,,,,,,
293,PT02M54.00S,2022-12-24T01:28:40.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,51,61,2022-12-24T01:28:40Z,2870000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M54.00S,2022-12-24T01:29:17.2Z,2,REGULAR,substitution,out,[],1630171,,,1610612761,51,61,2022-12-24T01:31:22Z,2880000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M54.00S,2022-12-24T01:29:17.2Z,2,REGULAR,substitution,in,[],1626224,,,1610612761,51,61,2022-12-24T01:31:22Z,2890000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M39.00S,2022-12-24T01:31:35.4Z,2,REGULAR,3pt,Jump Shot,[],1627832,33.196452036793694,29.901960784313726,1610612761,51,61,2022-12-24T01:31:42Z,2900000,False,100.0,260.0,1,left,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,27.83,,,,,,,,,
298,PT02M37.00S,2022-12-24T01:31:37.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,51,61,2022-12-24T01:31:42Z,2910000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,297.0,,,,,,,,
300,PT02M32.00S,2022-12-24T01:32:05.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630205,,,1610612761,51,61,2022-12-24T01:32:12Z,2930000,False,,,0,,L. Stevens shooting personal FOUL (2 PF) (Siakam 2 FT),"[1630205, 1627783]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,,,,204059.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
302,PT02M32.00S,2022-12-24T01:32:34.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627783,,,1610612761,51,61,2022-12-24T01:32:34Z,2950000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
303,PT02M32.00S,2022-12-24T01:32:34.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,51,61,2022-12-24T01:32:34Z,2960000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,302.0,,,,,,,,
304,PT02M32.00S,2022-12-24T01:32:54.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627783,,,1610612761,51,62,2022-12-24T01:32:54Z,2970000,False,,,0,,P. Siakam Free Throw 2 of 2 (11 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,
305,PT02M05.00S,2022-12-24T01:33:23.1Z,2,REGULAR,3pt,Jump Shot,[],1628378,64.73390275952694,85.29411764705883,1610612739,51,62,2022-12-24T01:44:37Z,2980000,False,176.0,279.0,1,right,MISS D. Mitchell 33' pullup bank 3PT,[1628378],1610612739.0,CLE,pullup bank,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,33.01,,,,,,,,,
306,PT02M03.00S,2022-12-24T01:33:25.1Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,51,62,2022-12-24T01:44:37Z,2990000,False,,,0,,M. Flynn REBOUND (Off:0 Def:2),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,305.0,2.0,2.0,0.0,,,,,
307,PT01M57.00S,2022-12-24T01:33:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.732588699080158,49.26470588235294,1610612761,51,62,2022-12-24T01:33:38Z,3000000,False,4.0,1.0,1,left,MISS P. Siakam driving finger roll Layup,[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,0.4,,,,,,,,,
308,PT01M54.00S,2022-12-24T01:33:33.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,51,62,2022-12-24T01:33:38Z,3010000,False,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,307.0,4.0,4.0,0.0,,,,,
309,PT01M48.00S,2022-12-24T01:33:39.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,89.04402102496715,62.5,1610612739,51,62,2022-12-24T01:45:18Z,3020000,False,62.0,50.0,1,right,MISS J. Allen 8' Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,Missed,,8.04,,,,,,,,,
310,PT01M47.00S,2022-12-24T01:33:40.1Z,2,REGULAR,rebound,offensive,[],1630205,,,1610612739,51,62,2022-12-24T01:45:39Z,3030000,False,,,0,,L. Stevens REBOUND (Off:1 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,309.0,2.0,1.0,1.0,,,,,
311,PT01M47.00S,2022-12-24T01:33:46.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630205,94.40999984741211,50.0,1610612739,53,62,2022-12-24T01:45:46Z,3040000,False,0.0,0.0,1,right,L. Stevens tip Layup (4 PTS),[1630205],1610612739.0,CLE,tip,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,0.0,,,,,,,,,
312,PT01M34.00S,2022-12-24T01:33:53.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,5.863994743758213,50.73529411764706,1610612761,53,64,2022-12-24T01:46:26Z,3050000,False,-4.0,3.0,1,left,P. Siakam turnaround Hook (13 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,13.0,0.45,,,,,,,,,
313,PT01M17.00S,2022-12-24T01:34:10.3Z,2,REGULAR,3pt,Jump Shot,[],1626224,89.43823915900131,98.2843137254902,1610612739,53,64,2022-12-24T01:34:15Z,3060000,False,241.0,47.0,1,right,MISS C. Osman 24' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,24.59,,,,,,,,,
314,PT01M16.00S,2022-12-24T01:34:12.6Z,2,REGULAR,rebound,offensive,[],1630205,,,1610612739,53,64,2022-12-24T01:34:12Z,3070000,False,,,0,,L. Stevens REBOUND (Off:2 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,313.0,3.0,1.0,2.0,,,,,
315,PT01M14.00S,2022-12-24T01:34:14.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630205,87.33574244415243,38.23529411764706,1610612739,53,64,2022-12-24T01:34:19Z,3080000,False,-59.0,67.0,1,right,MISS L. Stevens 8' bank Shot,[1630205],1610612739.0,CLE,bank,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,Missed,,8.88,,,,,,,,,
316,PT01M12.00S,2022-12-24T01:34:16.1Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,53,64,2022-12-24T01:34:19Z,3090000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,315.0,3.0,3.0,0.0,,,,,
317,PT01M12.00S,2022-12-24T01:34:21.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628378,,,1610612761,53,64,2022-12-24T01:48:38Z,3100000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Siakam 2 FT),"[1628378, 1627783]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,203591.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
319,PT01M12.00S,2022-12-24T01:34:55.3Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,53,65,2022-12-24T01:34:55Z,3120000,False,,,0,,P. Siakam Free Throw 1 of 2 (14 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,Made,14.0,,,,,,,,,,
320,PT01M12.00S,2022-12-24T01:34:56.4Z,2,REGULAR,substitution,out,[],1630205,,,1610612761,53,65,2022-12-24T01:35:01Z,3130000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M12.00S,2022-12-24T01:34:56.4Z,2,REGULAR,substitution,in,[],1630596,,,1610612761,53,65,2022-12-24T01:35:01Z,3140000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M12.00S,2022-12-24T01:35:20.3Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,53,66,2022-12-24T01:35:20Z,3150000,False,,,0,,P. Siakam Free Throw 2 of 2 (15 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,Made,15.0,,,,,,,,,,
323,PT00M58.80S,2022-12-24T01:35:36.5Z,2,REGULAR,3pt,Jump Shot,[],1628378,77.61169513797634,8.333333333333332,1610612739,53,66,2022-12-24T01:35:40Z,3160000,False,-208.0,158.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.14,,,,,,,,,
324,PT00M55.00S,2022-12-24T01:35:40.3Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,53,66,2022-12-24T01:35:40Z,3170000,False,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,323.0,6.0,5.0,1.0,,,,,
325,PT00M51.30S,2022-12-24T01:35:43.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629636,91.67214191852825,50.73529411764706,1610612739,53,66,2022-12-24T01:49:18Z,3180000,False,4.0,26.0,1,right,MISS D. Garland driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,2.61,,,,,,,,,
326,PT00M48.70S,2022-12-24T01:35:46.5Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,53,66,2022-12-24T01:49:18Z,3190000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:6),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,325.0,6.0,6.0,0.0,,,,,
327,PT00M35.30S,2022-12-24T01:35:59.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,7.5722733245729295,51.225490196078425,1610612761,53,66,2022-12-24T01:36:05Z,3200000,False,-6.0,19.0,1,left,MISS P. Siakam driving floating bank Shot,[1627783],1610612761.0,TOR,driving floating bank,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,1.97,,,,,,,,,
328,PT00M32.30S,2022-12-24T01:36:02.9Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,53,66,2022-12-24T01:36:05Z,3210000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,327.0,1.0,1.0,0.0,,,,,
329,PT00M28.20S,2022-12-24T01:36:07.0Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612739,53,66,2022-12-24T01:36:10Z,3220000,False,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1628378, 1627832]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,3.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,
330,PT00M28.20S,2022-12-24T01:36:07.0Z,2,REGULAR,steal,,[],1627832,,,1610612761,53,66,2022-12-24T01:51:01Z,3230000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
331,PT00M05.50S,2022-12-24T01:36:31.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,7.440867279894875,98.52941176470588,1610612761,53,69,2022-12-24T01:36:34Z,3240000,False,-243.0,17.0,1,left,O. Anunoby 24' 3PT  (16 PTS) (M. Flynn 3 AST),"[1628384, 1630201]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,16.0,24.32,,,,,M. Flynn,1630201.0,3.0,,
333,PT00M00.00S,2022-12-24T01:36:40.7Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612739,53,69,2022-12-24T01:36:44Z,3260000,False,,,0,,D. Garland lost ball TURNOVER (4 TO),"[1629636, 1627783]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,4.0,Siakam,1627783.0,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2022-12-24T01:36:40.7Z,2,REGULAR,steal,,[],1627783,,,1610612761,53,69,2022-12-24T01:36:42Z,3270000,False,,,0,,P. Siakam STEAL (2 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2022-12-24T01:36:44.0Z,2,REGULAR,period,end,[],0,,,1610612761,53,69,2022-12-24T01:36:44Z,3280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-12-24T01:51:31.9Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612761,53,69,2022-12-24T01:52:08Z,3290000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-12-24T01:51:31.9Z,3,REGULAR,substitution,out,['startperiod'],1628386,,,1610612761,53,69,2022-12-24T01:52:08Z,3300000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-12-24T01:51:31.9Z,3,REGULAR,substitution,out,['startperiod'],1630201,,,1610612761,53,69,2022-12-24T01:52:08Z,3310000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-12-24T01:51:31.9Z,3,REGULAR,substitution,in,['startperiod'],1627747,,,1610612761,53,69,2022-12-24T01:52:08Z,3320000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-12-24T01:51:31.9Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612761,53,69,2022-12-24T01:52:08Z,3330000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-12-24T01:51:31.9Z,3,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,53,69,2022-12-24T01:52:08Z,3340000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-12-24T01:51:57.4Z,3,REGULAR,period,start,[],0,,,1610612761,53,69,2022-12-24T01:52:09Z,3350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M44.00S,2022-12-24T01:52:12.9Z,3,REGULAR,3pt,Jump Shot,[],1627832,77.08607095926413,90.68627450980392,1610612761,53,72,2022-12-24T01:52:17Z,3360000,False,203.0,163.0,1,right,F. VanVleet 26' 3PT  (6 PTS) (S. Barnes 4 AST),"[1627832, 1630567]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,6.0,26.06,,,,,S. Barnes,1630567.0,4.0,,
347,PT11M29.00S,2022-12-24T01:52:27.0Z,3,REGULAR,2pt,Jump Shot,[],1628378,22.28975032851511,52.20588235294118,1610612739,53,72,2022-12-24T01:52:31Z,3380000,False,-11.0,157.0,1,left,MISS D. Mitchell 15' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Center,,,,,,,,,Missed,,15.74,,,,,,,,,
348,PT11M27.00S,2022-12-24T01:52:29.0Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,53,72,2022-12-24T01:52:31Z,3390000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,347.0,2.0,2.0,0.0,,,,,
