actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
344,PT09M15.00S,2023-01-05T01:29:32.6Z,3,REGULAR,turnover,bad pass,[],203967,,,1610612756,39,44,2023-01-05T01:29:36Z,3410000,False,,,0,,D. Saric bad pass TURNOVER (1 TO),"[203967, 1627747]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,LeVert,1627747.0,,,,,,
345,PT09M15.00S,2023-01-05T01:29:32.6Z,3,REGULAR,steal,,[],1627747,,,1610612739,39,44,2023-01-05T01:29:34Z,3420000,False,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
346,PT09M09.00S,2023-01-05T01:29:38.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630596,92.85479632063075,50.73529411764706,1610612739,41,44,2023-01-05T01:29:45Z,3430000,False,4.0,15.0,1,right,E. Mobley DUNK (4 PTS) (C. LeVert 2 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,4.0,C. LeVert,1627747.0,2.0,,,,,,,,,
348,PT09M09.00S,2023-01-05T01:29:46.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,41,44,2023-01-05T01:29:46Z,3450000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT08M47.00S,2023-01-05T01:32:57.1Z,3,REGULAR,3pt,Jump Shot,[],203967,32.14520367936925,24.754901960784316,1610612756,41,47,2023-01-05T01:33:01Z,3460000,False,126.0,250.0,1,left,D. Saric 27' 3PT  (6 PTS) (C. Paul 4 AST),"[203967, 101108]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,27.98,Made,,,,,,6.0,C. Paul,101108.0,4.0,,,,,,,,,
351,PT08M27.00S,2023-01-05T01:33:16.0Z,3,REGULAR,2pt,Jump Shot,[],1630596,79.188567674113,21.813725490196077,1610612739,41,47,2023-01-05T01:33:20Z,3480000,False,-141.0,143.0,1,right,MISS E. Mobley 20' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,20.08,Missed,,,,,,,,,,,,,,,,,,
352,PT08M25.00S,2023-01-05T01:33:18.0Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,41,47,2023-01-05T01:33:20Z,3490000,False,,,0,,D. Ayton REBOUND (Off:0 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,351.0,9.0,9.0,0.0,,,,,,,,,,,,,,
353,PT08M15.00S,2023-01-05T01:33:29.0Z,3,REGULAR,2pt,Jump Shot,[],101108,6.783837056504599,24.754901960784316,1610612756,41,47,2023-01-05T01:33:47Z,3500000,False,126.0,11.0,1,left,MISS C. Paul 12' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,12.67,Missed,,,,,,,,,,,,,,,,,,
354,PT08M12.00S,2023-01-05T01:33:32.0Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,41,47,2023-01-05T01:33:32Z,3510000,False,,,0,,I. Okoro REBOUND (Off:0 Def:4),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Right,,,353.0,4.0,4.0,0.0,,,,,,,,,,,,,,
355,PT08M05.00S,2023-01-05T01:33:38.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.11760840998686,51.9607843137255,1610612739,41,47,2023-01-05T01:33:43Z,3520000,False,10.0,12.0,1,right,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
356,PT08M03.00S,2023-01-05T01:33:40.9Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,41,47,2023-01-05T01:33:43Z,3530000,False,,,0,,D. Ayton REBOUND (Off:0 Def:10),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,355.0,10.0,10.0,0.0,,,,,,,,,,,,,,
357,PT07M48.00S,2023-01-05T01:33:55.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,13.222733245729303,46.568627450980394,1610612756,41,49,2023-01-05T01:34:01Z,3540000,False,17.0,72.0,1,left,D. Ayton 7' Jump Shot (10 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,7.38,Made,,,,,,10.0,,,,,,,,,,,,
358,PT07M34.00S,2023-01-05T01:34:10.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.64323258869908,49.26470588235294,1610612739,43,49,2023-01-05T01:34:15Z,3550000,False,-4.0,7.0,1,right,D. Mitchell driving Layup (14 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,14.0,,,,,,,,,,,,
360,PT07M16.00S,2023-01-05T01:34:47.6Z,3,REGULAR,3pt,Jump Shot,[],1628969,7.046649145860711,4.166666666666666,1610612756,43,49,2023-01-05T01:34:52Z,3570000,False,229.0,14.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,22.96,Missed,,,,,,,,,,,,,,,,,,
361,PT07M13.00S,2023-01-05T01:34:50.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,43,49,2023-01-05T01:34:52Z,3580000,False,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,360.0,6.0,5.0,1.0,,,,,,,,,,,,,,
362,PT07M03.00S,2023-01-05T01:35:00.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,91.01511169513797,53.431372549019606,1610612739,43,49,2023-01-05T01:35:10Z,3590000,False,17.0,32.0,1,right,MISS D. Mitchell driving floating Shot - blocked,"[1628378, 1628969]",1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0
363,PT07M03.00S,2023-01-05T01:35:00.9Z,3,REGULAR,block,,[],1628969,,,1610612739,43,49,2023-01-05T01:35:03Z,3600000,False,,,0,,M. Bridges BLOCK (2 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
364,PT07M03.00S,2023-01-05T01:35:00.9Z,3,REGULAR,rebound,defensive,[],203967,,,1610612756,43,49,2023-01-05T01:35:10Z,3610000,False,,,0,,D. Saric REBOUND (Off:0 Def:4),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,362.0,4.0,4.0,0.0,,,,,,,,,,,,,,
365,PT07M03.00S,2023-01-05T01:35:10.2Z,3,REGULAR,foul,personal,[],1628378,,,1610612756,43,49,2023-01-05T01:35:16Z,3620000,False,,,0,,D. Mitchell personal FOUL (3 PF),"[1628378, 203967]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,,,,,,,,3.0,0.0,Saric,203967.0,,
367,PT07M03.00S,2023-01-05T01:35:18.2Z,3,REGULAR,substitution,out,[],1630596,,,1610612756,43,49,2023-01-05T01:35:26Z,3640000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M03.00S,2023-01-05T01:35:18.2Z,3,REGULAR,substitution,out,[],1630171,,,1610612756,43,49,2023-01-05T01:35:26Z,3650000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M03.00S,2023-01-05T01:35:18.2Z,3,REGULAR,substitution,in,[],201567,,,1610612756,43,49,2023-01-05T01:35:26Z,3660000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M03.00S,2023-01-05T01:35:18.2Z,3,REGULAR,substitution,in,[],1626224,,,1610612756,43,49,2023-01-05T01:35:26Z,3670000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M47.00S,2023-01-05T01:35:45.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,11.514454664914586,53.67647058823529,1610612756,43,51,2023-01-05T01:35:51Z,3680000,False,-18.0,56.0,1,left,D. Ayton turnaround Hook (12 PTS) (C. Paul 5 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,,,,,,12.0,C. Paul,101108.0,5.0,,,,,,,,,
373,PT06M28.00S,2023-01-05T01:36:05.2Z,3,REGULAR,3pt,Jump Shot,[],201567,72.35545335085413,84.06862745098039,1610612739,43,51,2023-01-05T01:36:09Z,3700000,False,170.0,207.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
374,PT06M25.00S,2023-01-05T01:36:08.2Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,43,51,2023-01-05T01:36:09Z,3710000,False,,,0,,D. Ayton REBOUND (Off:0 Def:11),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,373.0,11.0,11.0,0.0,,,,,,,,,,,,,,
375,PT06M18.00S,2023-01-05T01:36:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203967,6.783837056504599,49.754901960784316,1610612756,43,53,2023-01-05T01:36:19Z,3720000,False,1.0,11.0,1,left,D. Saric Layup (8 PTS) (C. Paul 6 AST),"[203967, 101108]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,1.14,Made,,,,,,8.0,C. Paul,101108.0,6.0,,,,,,,,,
377,PT06M04.00S,2023-01-05T01:36:29.2Z,3,REGULAR,3pt,Jump Shot,[],201567,69.59592641261499,71.81372549019608,1610612739,43,53,2023-01-05T01:36:32Z,3740000,False,109.0,233.0,1,right,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
378,PT06M02.00S,2023-01-05T01:36:31.2Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,43,53,2023-01-05T01:36:32Z,3750000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,377.0,3.0,3.0,0.0,,,,,,,,,,,,,,
379,PT05M55.00S,2023-01-05T01:36:40.9Z,3,REGULAR,foul,personal,['2freethrow'],201567,,,1610612756,43,53,2023-01-05T01:36:52Z,3760000,False,,,0,,K. Love shooting personal FOUL (3 PF) (Ayton 2 FT),"[201567, 1629028]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,,,3.0,0.0,Ayton,1629028.0,,
381,PT05M55.00S,2023-01-05T01:37:08.9Z,3,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,43,54,2023-01-05T01:37:34Z,3780000,False,,,0,,D. Ayton Free Throw 1 of 2 (13 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Made,,,,,,13.0,,,,,,,,,,,,
382,PT05M55.00S,2023-01-05T01:37:08.9Z,3,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,43,54,2023-01-05T01:37:34Z,3790000,False,,,0,,MISS D. Ayton Free Throw 2 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
383,PT05M52.00S,2023-01-05T01:37:11.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,43,54,2023-01-05T01:37:34Z,3800000,False,,,0,,K. Love REBOUND (Off:1 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,382.0,5.0,4.0,1.0,,,,,,,,,,,,,,
384,PT05M33.00S,2023-01-05T01:37:52.6Z,3,REGULAR,3pt,Jump Shot,[],1626224,75.90341655716163,10.294117647058822,1610612739,46,54,2023-01-05T01:37:56Z,3810000,False,-199.0,174.0,1,right,C. Osman 26' 3PT pullup (6 PTS) (D. Mitchell 5 AST),"[1626224, 1628378]",1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,26.4,Made,,,,,,6.0,D. Mitchell,1628378.0,5.0,,,,,,,,,
386,PT05M15.00S,2023-01-05T01:38:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,11.251642575558476,46.81372549019608,1610612756,46,54,2023-01-05T01:41:07Z,3830000,False,16.0,53.0,1,left,MISS M. Bridges driving floating Shot,[1628969],1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,,
387,PT05M13.00S,2023-01-05T01:38:12.1Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,46,54,2023-01-05T01:38:16Z,3840000,False,,,0,,C. LeVert REBOUND (Off:1 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,386.0,5.0,4.0,1.0,,,,,,,,,,,,,,
388,PT05M10.00S,2023-01-05T01:38:19.8Z,3,REGULAR,foul,personal,[],1628969,,,1610612739,46,54,2023-01-05T01:38:27Z,3850000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1627747]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,1148.0,,,,,,,,1.0,0.0,LeVert,1627747.0,,
390,PT05M04.00S,2023-01-05T01:38:38.1Z,3,REGULAR,turnover,bad pass,[],1626224,,,1610612739,46,54,2023-01-05T01:38:42Z,3870000,False,,,0,,C. Osman bad pass TURNOVER (1 TO),"[1626224, 1628969]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Bridges,1628969.0,,,,,,
391,PT05M04.00S,2023-01-05T01:38:38.1Z,3,REGULAR,steal,,[],1628969,,,1610612756,46,54,2023-01-05T01:38:40Z,3880000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
392,PT05M00.00S,2023-01-05T01:38:42.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629013,6.389618922470433,49.50980392156863,1610612756,46,56,2023-01-05T01:38:51Z,3890000,False,2.0,8.0,1,left,L. Shamet running Layup (8 PTS) (M. Bridges 3 AST),"[1629013, 1628969]",1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,8.0,M. Bridges,1628969.0,3.0,,,,,,,,,
394,PT05M00.00S,2023-01-05T01:38:50.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,46,56,2023-01-05T01:38:50Z,3910000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M00.00S,2023-01-05T01:41:13.7Z,3,REGULAR,substitution,out,[],1627747,,,1610612739,46,56,2023-01-05T01:41:36Z,3920000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M00.00S,2023-01-05T01:41:13.7Z,3,REGULAR,substitution,in,[],203526,,,1610612739,46,56,2023-01-05T01:41:36Z,3930000,False,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M46.00S,2023-01-05T01:41:52.0Z,3,REGULAR,3pt,Jump Shot,[],1628378,73.53810775295663,15.196078431372548,1610612739,46,56,2023-01-05T01:41:56Z,3940000,False,-174.0,196.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
398,PT04M42.00S,2023-01-05T01:41:56.0Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,46,56,2023-01-05T01:41:56Z,3950000,False,,,0,,D. Ayton REBOUND (Off:0 Def:12),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,397.0,12.0,12.0,0.0,,,,,,,,,,,,,,
399,PT04M29.00S,2023-01-05T01:42:13.2Z,3,REGULAR,foul,personal,[],1628386,,,1610612756,46,56,2023-01-05T01:42:19Z,3960000,False,,,0,,J. Allen personal FOUL (1 PF),"[1628386, 1629028]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,,,,,,,,1.0,0.0,Ayton,1629028.0,,
401,PT04M17.00S,2023-01-05T01:42:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203967,7.440867279894875,50.0,1610612756,46,56,2023-01-05T01:42:49Z,3980000,False,0.0,17.0,1,left,MISS D. Saric driving Layup,[203967],1610612756.0,PHX,driving,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
402,PT04M14.00S,2023-01-05T01:42:46.3Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,46,56,2023-01-05T01:42:49Z,3990000,False,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,401.0,4.0,4.0,0.0,,,,,,,,,,,,,,
403,PT04M11.00S,2023-01-05T01:42:48.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,94.1688567674113,50.49019607843137,1610612739,48,56,2023-01-05T01:42:54Z,4000000,False,2.0,2.0,1,right,C. Osman running Layup (8 PTS) (D. Mitchell 6 AST),"[1626224, 1628378]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,,8.0,D. Mitchell,1628378.0,6.0,,,,,,,,,
405,PT03M58.00S,2023-01-05T01:43:01.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.1268068331143235,49.754901960784316,1610612756,48,58,2023-01-05T01:43:07Z,4020000,False,1.0,5.0,1,left,M. Bridges driving Layup (6 PTS) (L. Shamet 2 AST),"[1628969, 1629013]",1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,6.0,L. Shamet,1629013.0,2.0,,,,,,,,,
407,PT03M40.00S,2023-01-05T01:43:19.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,83.26215505913272,45.83333333333333,1610612739,48,58,2023-01-05T01:43:23Z,4040000,False,-21.0,105.0,1,right,MISS J. Allen 10' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,10.68,Missed,,,,,,,,,,,,,,,,,,
408,PT03M38.00S,2023-01-05T01:43:21.9Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,48,58,2023-01-05T01:43:23Z,4050000,False,,,0,,D. Ayton REBOUND (Off:0 Def:13),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,407.0,13.0,13.0,0.0,,,,,,,,,,,,,,
409,PT03M28.00S,2023-01-05T01:43:32.0Z,3,REGULAR,2pt,Jump Shot,[],101108,6.783837056504599,27.696078431372552,1610612756,48,58,2023-01-05T01:43:59Z,4060000,False,112.0,11.0,1,left,MISS C. Paul 11' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,11.21,Missed,,,,,,,,,,,,,,,,,,
410,PT03M28.00S,2023-01-05T01:43:32.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,48,58,2023-01-05T01:43:36Z,4070000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Right,,,409.0,,,,,,,,,,,,,,,,,
412,PT03M28.00S,2023-01-05T01:43:38.2Z,3,REGULAR,substitution,out,[],1629013,,,1610612739,48,58,2023-01-05T01:43:52Z,4090000,False,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M28.00S,2023-01-05T01:43:38.2Z,3,REGULAR,substitution,out,[],203967,,,1610612739,48,58,2023-01-05T01:43:52Z,4100000,False,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M28.00S,2023-01-05T01:43:38.2Z,3,REGULAR,substitution,in,[],1627814,,,1610612739,48,58,2023-01-05T01:43:52Z,4110000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M28.00S,2023-01-05T01:43:38.2Z,3,REGULAR,substitution,in,[],1630688,,,1610612739,48,58,2023-01-05T01:43:52Z,4120000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M10.00S,2023-01-05T01:44:08.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,90.09526938239159,39.705882352941174,1610612739,50,58,2023-01-05T01:45:03Z,4130000,False,-51.0,41.0,1,right,J. Allen 6' bank Hook (2 PTS) (K. Love 1 AST),"[1628386, 201567]",1610612739.0,CLE,bank,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.56,Made,,,,,,2.0,K. Love,201567.0,1.0,,,,,,,,,
418,PT03M09.00S,2023-01-05T01:44:14.2Z,3,REGULAR,turnover,bad pass,[],1629028,,,1610612756,50,58,2023-01-05T01:47:22Z,4142500,False,,,0,,D. Ayton bad pass TURNOVER (2 TO),"[1629028, 203526]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,Neto,203526.0,,,,,,
419,PT03M09.00S,2023-01-05T01:44:14.2Z,3,REGULAR,steal,,[],203526,,,1610612739,50,58,2023-01-05T01:44:20Z,4143750,False,,,0,,R. Neto STEAL (1 STL),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT03M08.00S,2023-01-05T01:44:20.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203526,93.9060446780552,51.9607843137255,1610612739,52,58,2023-01-05T01:47:22Z,4145000,False,10.0,5.0,1,right,R. Neto floating Jump Shot (4 PTS),[203526],1610612739.0,CLE,floating,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,4.0,,,,,,,,,,,,
421,PT02M47.00S,2023-01-05T01:44:30.8Z,3,REGULAR,3pt,Jump Shot,[],1630688,8.360709592641262,3.1862745098039214,1610612756,52,61,2023-01-05T01:44:35Z,4180000,False,234.0,26.0,1,left,I. Wainright 3PT  (6 PTS) (M. Bridges 4 AST),"[1630688, 1628969]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Right Corner 3,24+ Right,23.56,Made,,,,,,6.0,M. Bridges,1628969.0,4.0,,,,,,,,,
423,PT02M29.00S,2023-01-05T01:44:48.9Z,3,REGULAR,3pt,Jump Shot,[],1626224,66.70499342969777,29.411764705882355,1610612739,52,61,2023-01-05T01:44:54Z,4200000,False,-103.0,260.0,1,right,MISS C. Osman 28' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,28.01,Missed,,,,,,,,,,,,,,,,,,
424,PT02M27.00S,2023-01-05T01:44:50.9Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,52,61,2023-01-05T01:44:54Z,4210000,False,,,0,,D. Ayton REBOUND (Off:0 Def:14),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,423.0,14.0,14.0,0.0,,,,,,,,,,,,,,
425,PT02M18.00S,2023-01-05T01:45:03.5Z,3,REGULAR,turnover,bad pass,[],1630688,,,1610612756,52,61,2023-01-05T01:45:08Z,4220000,False,,,0,,I. Wainright bad pass TURNOVER (1 TO),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,,,,
427,PT02M18.00S,2023-01-05T01:45:06.7Z,3,REGULAR,foul,personal,[],101108,,,1610612739,52,61,2023-01-05T01:51:18Z,4240000,False,,,0,,C. Paul loose ball personal FOUL (3 PF),"[101108, 203526]",1610612756.0,PHX,loose ball,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,1148.0,,,,,,,,3.0,0.0,Neto,203526.0,,
429,PT02M18.00S,2023-01-05T01:45:22.9Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,52,61,2023-01-05T01:45:38Z,4260000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M18.00S,2023-01-05T01:45:22.9Z,3,REGULAR,substitution,out,[],101108,,,1610612739,52,61,2023-01-05T01:45:38Z,4270000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M18.00S,2023-01-05T01:45:22.9Z,3,REGULAR,substitution,out,[],1629028,,,1610612739,52,61,2023-01-05T01:45:38Z,4280000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
