actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
533,PT08M23.00S,2023-02-09T01:58:00.1Z,4,REGULAR,rebound,defensive,[],202711,,,1610612765,85,70,2023-02-09T01:58:02Z,5200000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,532.0,3.0,3.0,0.0,,,,,,
534,PT08M16.00S,2023-02-09T01:58:09.0Z,4,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,85,70,2023-02-09T01:58:16Z,5210000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (4 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,2715.0,4.0,,,,,,,,,,,,
535,PT08M04.00S,2023-02-09T01:58:29.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203526,93.24901445466492,50.49019607843137,1610612739,87,70,2023-02-09T01:58:34Z,5220000,False,2.0,11.0,1,right,R. Neto driving Layup (11 PTS) (E. Mobley 3 AST),"[203526, 1630596]",1610612739.0,CLE,driving,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,1.13,Made,11.0,E. Mobley,1630596.0,3.0,,,,,,,,,,,,,,
537,PT08M04.00S,2023-02-09T01:58:32.8Z,4,REGULAR,foul,personal,['1freethrow'],1631093,,,1610612739,87,70,2023-02-09T01:58:40Z,5240000,False,,,0,,J. Ivey shooting personal FOUL (2 PF) (Neto 1 FT),"[1631093, 203526]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,1627961.0,,,,,,,,2.0,1.0,Neto,203526.0,,
539,PT08M04.00S,2023-02-09T01:58:44.0Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,87,70,2023-02-09T01:59:11Z,5260000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M04.00S,2023-02-09T01:58:44.0Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,87,70,2023-02-09T01:59:11Z,5270000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M04.00S,2023-02-09T01:59:01.2Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],203526,,,1610612739,88,70,2023-02-09T01:59:01Z,5280000,False,,,0,,R. Neto Free Throw 1 of 1 (12 PTS),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
543,PT08M00.00S,2023-02-09T01:59:12.6Z,4,REGULAR,turnover,bad pass,[],1630191,,,1610612765,88,70,2023-02-09T01:59:46Z,5300000,False,,,0,,I. Stewart bad pass TURNOVER (1 TO),"[1630191, 203526]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,,,Neto,203526.0
544,PT08M00.00S,2023-02-09T01:59:12.6Z,4,REGULAR,steal,,[],203526,,,1610612739,88,70,2023-02-09T01:59:15Z,5310000,False,,,0,,R. Neto STEAL (3 STL),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
545,PT07M48.00S,2023-02-09T01:59:24.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612739,88,70,2023-02-09T01:59:30Z,5320000,False,,,0,,J. Ivey personal FOUL (3 PF) (Neto 2 FT),"[1631093, 203526]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,1627961.0,,,,,,,,3.0,1.0,Neto,203526.0,,
547,PT07M48.00S,2023-02-09T01:59:50.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203526,,,1610612739,89,70,2023-02-09T01:59:50Z,5340000,False,,,0,,R. Neto Free Throw 1 of 2 (13 PTS),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
548,PT07M48.00S,2023-02-09T02:00:05.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203526,,,1610612739,90,70,2023-02-09T02:00:05Z,5350000,False,,,0,,R. Neto Free Throw 2 of 2 (14 PTS),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
550,PT07M30.00S,2023-02-09T02:00:26.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,6.389618922470433,50.73529411764706,1610612765,90,72,2023-02-09T02:00:30Z,5370000,False,-4.0,8.0,1,left,J. Ivey driving Layup (10 PTS),[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,0.85,Made,10.0,,,,,,,,,,,,,,,,,
551,PT07M10.00S,2023-02-09T02:00:46.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.11760840998686,49.754901960784316,1610612739,92,72,2023-02-09T02:00:51Z,5380000,False,-1.0,12.0,1,right,C. LeVert driving Layup (7 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.23,Made,7.0,,,,,,,,,,,,,,,,,
552,PT07M00.00S,2023-02-09T02:00:56.0Z,4,REGULAR,3pt,Jump Shot,[],1630191,31.61957950065703,35.53921568627451,1610612765,92,72,2023-02-09T02:01:00Z,5390000,False,72.0,245.0,1,left,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
553,PT06M57.00S,2023-02-09T02:00:59.0Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,92,72,2023-02-09T02:01:00Z,5400000,False,,,0,,D. Wade REBOUND (Off:0 Def:7),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,,,,,,552.0,7.0,7.0,0.0,,,,,,
554,PT06M50.00S,2023-02-09T02:01:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,94.03745072273325,51.225490196078425,1610612739,94,72,2023-02-09T02:01:11Z,5410000,False,6.0,4.0,1,right,C. LeVert driving finger roll Layup (9 PTS),[1627747],1610612739.0,CLE,driving finger roll,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.7,Made,9.0,,,,,,,,,,,,,,,,,
555,PT06M36.00S,2023-02-09T02:01:21.5Z,4,REGULAR,3pt,Jump Shot,[],202711,7.440867279894875,3.6764705882352944,1610612765,94,72,2023-02-09T02:01:25Z,5420000,False,232.0,17.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
556,PT06M33.00S,2023-02-09T02:01:24.5Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,94,72,2023-02-09T02:01:25Z,5430000,False,,,0,,D. Wade REBOUND (Off:0 Def:8),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,,,,,,,,,555.0,8.0,8.0,0.0,,,,,,
557,PT06M24.00S,2023-02-09T02:01:35.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612739,94,72,2023-02-09T02:01:50Z,5440000,False,,,0,,J. Ivey personal FOUL (4 PF) (LeVert 2 FT),"[1631093, 1627747]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2715.0,,,,,,,,4.0,1.0,LeVert,1627747.0,,
559,PT06M24.00S,2023-02-09T02:01:58.5Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,95,72,2023-02-09T02:01:58Z,5460000,False,,,0,,C. LeVert Free Throw 1 of 2 (10 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
560,PT06M24.00S,2023-02-09T02:02:10.3Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,96,72,2023-02-09T02:02:10Z,5470000,False,,,0,,C. LeVert Free Throw 2 of 2 (11 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
561,PT06M10.00S,2023-02-09T02:02:25.4Z,4,REGULAR,3pt,Jump Shot,[],1631093,29.122864651773984,17.647058823529413,1610612765,96,72,2023-02-09T02:02:31Z,5480000,False,162.0,221.0,1,left,MISS J. Ivey 27' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,27.41,Missed,,,,,,,,,,,,,,,,,,
562,PT06M08.00S,2023-02-09T02:02:27.4Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,96,72,2023-02-09T02:02:31Z,5490000,False,,,0,,J. Allen REBOUND (Off:8 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,561.0,14.0,6.0,8.0,,,,,,
563,PT05M57.00S,2023-02-09T02:02:41.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612739,96,72,2023-02-09T02:02:59Z,5500000,False,,,0,,I. Stewart shooting personal FOUL (3 PF) (LeVert 2 FT),"[1630191, 1627747]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,,,,,,,,3.0,0.0,LeVert,1627747.0,,
565,PT05M57.00S,2023-02-09T02:03:20.2Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,97,72,2023-02-09T02:03:20Z,5520000,False,,,0,,C. LeVert Free Throw 1 of 2 (12 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
566,PT05M57.00S,2023-02-09T02:03:21.0Z,4,REGULAR,substitution,out,[],1630191,,,1610612739,97,72,2023-02-09T02:03:32Z,5530000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M57.00S,2023-02-09T02:03:21.0Z,4,REGULAR,substitution,in,[],1631105,,,1610612739,97,72,2023-02-09T02:03:32Z,5540000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M57.00S,2023-02-09T02:03:39.8Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,98,72,2023-02-09T02:03:39Z,5550000,False,,,0,,C. LeVert Free Throw 2 of 2 (13 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
569,PT05M46.00S,2023-02-09T02:03:58.0Z,4,REGULAR,foul,personal,[],203526,,,1610612765,98,72,2023-02-09T02:04:07Z,5560000,False,,,0,,R. Neto personal FOUL (5 PF),"[203526, 1631093]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,Mid-Range,16-24 Center,,,,,,,2715.0,,,,,,,,5.0,0.0,Ivey,1631093.0,,
571,PT05M32.00S,2023-02-09T02:04:29.1Z,4,REGULAR,2pt,Jump Shot,[],1631093,9.411957950065702,30.637254901960787,1610612765,98,72,2023-02-09T02:14:56Z,5580000,False,97.0,36.0,1,left,MISS J. Ivey 10' turnaround fadeaway Shot,[1631093],1610612765.0,DET,turnaround fadeaway,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,10.33,Missed,,,,,,,,,,,,,,,,,,
572,PT05M31.00S,2023-02-09T02:04:30.1Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,98,72,2023-02-09T02:14:56Z,5590000,False,,,0,,J. Duren REBOUND (Off:4 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,,,,,,,,,571.0,8.0,4.0,4.0,,,,,,
629,PT05M30.00S,2023-02-09T02:04:34.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,5.831143232588701,56.372549019607845,1610612765,98,72,2023-02-09T02:14:29Z,5605000,False,-32.0,2.0,1,left,MISS J. Duren Layup - blocked,"[1631105, 1629731]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,Wade,1629731.0,,,,,,,,,,
630,PT05M30.00S,2023-02-09T02:04:34.3Z,4,REGULAR,block,,[],1629731,,,1610612765,98,72,2023-02-09T02:14:29Z,5612500,False,,,0,,D. Wade BLOCK (1 BLK),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
631,PT05M30.00S,2023-02-09T02:04:34.3Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,98,72,2023-02-09T02:14:29Z,5616250,False,,,0,,D. Wade REBOUND (Off:0 Def:9),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,629.0,9.0,9.0,0.0,,,,,,
575,PT05M22.00S,2023-02-09T02:04:39.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630587,,,1610612739,98,72,2023-02-09T02:04:49Z,5620000,False,,,0,,I. Livers shooting personal FOUL (1 PF) (Okoro 2 FT),"[1630587, 1630171]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,2715.0,,,,,,,,1.0,0.0,Okoro,1630171.0,,
577,PT05M22.00S,2023-02-09T02:05:06.2Z,4,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,99,72,2023-02-09T02:11:36Z,5640000,False,,,0,,I. Okoro Free Throw 1 of 2 (6 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
578,PT05M22.00S,2023-02-09T02:05:07.0Z,4,REGULAR,substitution,out,[],1630180,,,1610612739,99,72,2023-02-09T02:05:11Z,5650000,False,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M22.00S,2023-02-09T02:05:07.0Z,4,REGULAR,substitution,in,[],1630165,,,1610612739,99,72,2023-02-09T02:05:11Z,5660000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M22.00S,2023-02-09T02:05:22.0Z,4,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,100,72,2023-02-09T02:11:36Z,5670000,False,,,0,,I. Okoro Free Throw 2 of 2 (7 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
581,PT05M08.00S,2023-02-09T02:05:38.3Z,4,REGULAR,3pt,Jump Shot,[],1630587,9.411957950065702,3.431372549019608,1610612765,100,72,2023-02-09T02:05:43Z,5680000,False,233.0,36.0,1,left,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
582,PT05M04.00S,2023-02-09T02:05:42.3Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,100,72,2023-02-09T02:05:43Z,5690000,False,,,0,,J. Allen REBOUND (Off:8 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,,,,,,,,,581.0,15.0,7.0,8.0,,,,,,
583,PT04M43.00S,2023-02-09T02:06:03.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.51182654402102,51.225490196078425,1610612739,102,72,2023-02-09T02:06:11Z,5700000,False,6.0,8.0,1,right,C. LeVert driving Layup (15 PTS) (R. Neto 8 AST),"[1627747, 203526]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.05,Made,15.0,R. Neto,203526.0,8.0,,,,,,,,,,,,,,
585,PT04M26.00S,2023-02-09T02:06:19.7Z,4,REGULAR,3pt,Jump Shot,[],1630587,10.068988173455978,4.166666666666666,1610612765,102,75,2023-02-09T02:06:25Z,5720000,False,229.0,42.0,1,left,I. Livers 3PT  (3 PTS) (J. Ivey 1 AST),"[1630587, 1631093]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,23.3,Made,3.0,J. Ivey,1631093.0,1.0,,,,,,,,,,,,,,
587,PT04M06.00S,2023-02-09T02:06:41.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,84.57621550591328,57.59803921568627,1610612739,102,75,2023-02-09T02:07:16Z,5740000,False,38.0,92.0,1,right,MISS R. Neto 10' fadeaway Shot,[203526],1610612739.0,CLE,fadeaway,,,Neto,R. Neto,,,,,In The Paint (Non-RA),8-16 Center,10.0,Missed,,,,,,,,,,,,,,,,,,
588,PT04M06.00S,2023-02-09T02:06:41.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,102,75,2023-02-09T02:07:16Z,5750000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,587.0,,,,,,,,,
589,PT04M06.00S,2023-02-09T02:06:46.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612739,102,75,2023-02-09T02:06:56Z,5760000,False,,,0,,J. Ivey loose ball personal FOUL (5 PF) (Allen 2 FT),"[1631093, 1628386]",1610612765.0,DET,loose ball,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,,,,,,,,5.0,1.0,Allen,1628386.0,,
591,PT04M06.00S,2023-02-09T02:07:09.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,103,75,2023-02-09T02:07:09Z,5780000,False,,,0,,J. Allen Free Throw 1 of 2 (19 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
592,PT04M06.00S,2023-02-09T02:07:11.6Z,4,REGULAR,substitution,out,[],202711,,,1610612739,103,75,2023-02-09T02:07:15Z,5790000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M06.00S,2023-02-09T02:07:11.6Z,4,REGULAR,substitution,in,[],1628995,,,1610612739,103,75,2023-02-09T02:07:15Z,5800000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M06.00S,2023-02-09T02:07:30.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628386,,,1610612739,104,75,2023-02-09T02:07:30Z,5810000,False,,,0,,J. Allen Free Throw 2 of 2 (20 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
595,PT03M52.00S,2023-02-09T02:07:48.7Z,4,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,104,75,2023-02-09T02:07:56Z,5820000,False,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (2 TO),[1630165],1610612765.0,DET,bad pass,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,,,,,,,1628159.0,2.0,,,,,,,,,,,,
596,PT03M52.00S,2023-02-09T02:07:53.6Z,4,REGULAR,substitution,out,[],1631093,,,1610612739,104,75,2023-02-09T02:08:00Z,5830000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M52.00S,2023-02-09T02:07:53.6Z,4,REGULAR,substitution,in,[],202709,,,1610612739,104,75,2023-02-09T02:08:00Z,5840000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M28.00S,2023-02-09T02:08:31.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,95.22010512483574,95.58823529411765,1610612739,104,75,2023-02-09T02:08:53Z,5850000,False,228.0,-8.0,1,right,MISS I. Okoro fadeaway 3PT,[1630171],1610612739.0,CLE,fadeaway,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
599,PT03M28.00S,2023-02-09T02:08:31.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,104,75,2023-02-09T02:08:53Z,5860000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,598.0,,,,,,,,,
600,PT03M28.00S,2023-02-09T02:08:35.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,104,75,2023-02-09T02:08:44Z,5870000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,1627961.0,,,,,,,,,,,,,
601,PT03M28.00S,2023-02-09T02:08:38.0Z,4,REGULAR,substitution,out,[],1628386,,,1610612765,104,75,2023-02-09T02:08:56Z,5880000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M28.00S,2023-02-09T02:08:38.0Z,4,REGULAR,substitution,out,[],1630171,,,1610612765,104,75,2023-02-09T02:08:56Z,5890000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M28.00S,2023-02-09T02:08:38.0Z,4,REGULAR,substitution,in,[],201577,,,1610612765,104,75,2023-02-09T02:08:56Z,5900000,False,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M28.00S,2023-02-09T02:08:38.0Z,4,REGULAR,substitution,in,[],1630205,,,1610612765,104,75,2023-02-09T02:08:56Z,5910000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M19.00S,2023-02-09T02:08:59.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630165,21.895532194480946,24.019607843137255,1610612765,104,77,2023-02-09T02:09:05Z,5920000,False,130.0,153.0,1,left,K. Hayes 20' pullup Jump Shot (9 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,20.09,Made,9.0,,,,,,,,,,,,,,,,,
606,PT02M56.00S,2023-02-09T02:09:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,94.56307490144546,48.529411764705884,1610612739,106,77,2023-02-09T02:09:28Z,5930000,False,-7.0,-1.0,1,right,L. Stevens cutting finger roll Layup (9 PTS) (R. Lopez 1 AST),"[1630205, 201577]",1610612739.0,CLE,cutting finger roll,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,0.75,Made,9.0,R. Lopez,201577.0,1.0,,,,,,,,,,,,,,
608,PT02M41.00S,2023-02-09T02:09:37.3Z,4,REGULAR,2pt,Jump Shot,[],1630165,21.50131406044678,85.29411764705883,1610612765,106,77,2023-02-09T02:09:43Z,5950000,False,-176.0,150.0,1,left,MISS K. Hayes 23' Jump Shot,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Left Center,23.14,Missed,,,,,,,,,,,,,,,,,,
609,PT02M37.00S,2023-02-09T02:09:41.0Z,4,REGULAR,rebound,offensive,[],1628995,,,1610612765,106,77,2023-02-09T02:09:41Z,5960000,False,,,0,,K. Knox II REBOUND (Off:1 Def:0),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,608.0,1.0,0.0,1.0,,,,,,
610,PT02M30.00S,2023-02-09T02:09:48.4Z,4,REGULAR,turnover,lost ball,[],1628995,,,1610612765,106,77,2023-02-09T02:09:53Z,5970000,False,,,0,,K. Knox II lost ball TURNOVER (1 TO),"[1628995, 203526]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1.0,,,,,,,,,,,Neto,203526.0
611,PT02M30.00S,2023-02-09T02:09:48.4Z,4,REGULAR,steal,,[],203526,,,1610612739,106,77,2023-02-09T02:09:50Z,5980000,False,,,0,,R. Neto STEAL (4 STL),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
612,PT02M18.00S,2023-02-09T02:10:00.2Z,4,REGULAR,turnover,bad pass,[],203526,,,1610612739,106,77,2023-02-09T02:10:04Z,5990000,False,,,0,,R. Neto bad pass TURNOVER (1 TO),"[203526, 1628995]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,,,,,,,Knox II,1628995.0
613,PT02M18.00S,2023-02-09T02:10:00.2Z,4,REGULAR,steal,,[],1628995,,,1610612765,106,77,2023-02-09T02:10:02Z,6000000,False,,,0,,K. Knox II STEAL (1 STL),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
614,PT02M10.00S,2023-02-09T02:10:08.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628995,30.831143232588698,12.745098039215685,1610612765,106,77,2023-02-09T02:10:24Z,6010000,False,186.0,237.0,1,left,MISS K. Knox II 30' 3PT,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,30.17,Missed,,,,,,,,,,,,,,,,,,
615,PT02M08.00S,2023-02-09T02:10:14.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,106,77,2023-02-09T02:10:14Z,6020000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,614.0,,,,,,,,,
