actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
429,PT03M20.00S,2023-03-16T01:27:25.8Z,3,REGULAR,turnover,offensive foul,[],1630178,,,1610612755,73,75,2023-03-16T01:27:25Z,4280000,False,,,0,,T. Maxey offensive foul TURNOVER (3 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,202007.0,,,,,,,,,,,,,,3.0,,,,,
430,PT03M20.00S,2023-03-16T01:27:33.4Z,3,REGULAR,substitution,out,[],202699,,,1610612739,73,75,2023-03-16T01:27:47Z,4290000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M20.00S,2023-03-16T01:27:33.4Z,3,REGULAR,substitution,in,[],1627777,,,1610612739,73,75,2023-03-16T01:27:47Z,4300000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M07.00S,2023-03-16T01:28:07.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,16.113666228646515,33.82352941176471,1610612739,75,75,2023-03-16T01:29:07Z,4310000,False,81.0,99.0,1,left,D. Garland 12' driving floating Jump Shot (10 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,Made,10.0,12.79,,,,,,,,,,,,
433,PT02M47.00S,2023-03-16T01:28:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,91.67214191852825,60.5392156862745,1610612755,75,75,2023-03-16T01:28:34Z,4320000,False,53.0,26.0,1,right,MISS T. Maxey driving Layup - blocked,"[1630178, 1630596]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.87,,,,,Mobley,1630596.0,,,,,,
434,PT02M47.00S,2023-03-16T01:28:27.7Z,3,REGULAR,block,,[],1630596,,,1610612755,75,75,2023-03-16T01:28:30Z,4330000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
435,PT02M44.00S,2023-03-16T01:28:30.7Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,75,75,2023-03-16T01:28:34Z,4340000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,433.0,3.0,3.0,0.0,,,,,,,,
436,PT02M41.00S,2023-03-16T01:28:33.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,18.610381077529567,3.9215686274509802,1610612739,78,75,2023-03-16T01:30:51Z,4350000,False,230.0,122.0,1,left,D. Garland 26' 3PT running (13 PTS) (D. Mitchell 3 AST),"[1629636, 1628378]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,Made,13.0,26.09,,,,,,,,,,D. Mitchell,1628378.0,3.0
438,PT02M21.00S,2023-03-16T01:28:53.4Z,3,REGULAR,2pt,Jump Shot,[],203954,77.4802890932983,36.27450980392157,1610612755,78,77,2023-03-16T01:28:59Z,4370000,False,-69.0,159.0,1,right,J. Embiid 17' Jump Shot (29 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,,,,Made,29.0,17.34,,,,,,,,,,,,
439,PT02M04.00S,2023-03-16T01:29:10.5Z,3,REGULAR,3pt,Jump Shot,[],1629636,33.196452036793694,69.36274509803921,1610612739,78,77,2023-03-16T01:29:16Z,4380000,False,-97.0,260.0,1,left,MISS D. Garland 27' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.7,,,,,,,,,,,,
440,PT01M59.00S,2023-03-16T01:29:15.5Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,78,77,2023-03-16T01:29:16Z,4390000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,439.0,2.0,2.0,0.0,,,,,,,,
441,PT01M56.00S,2023-03-16T01:29:22.3Z,3,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,78,77,2023-03-16T01:29:28Z,4400000,False,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (5 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,1204.0,,,,,,,,,,,,,,5.0,,,,,
442,PT01M56.00S,2023-03-16T01:29:31.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612739,78,77,2023-03-16T01:29:31Z,4410000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M56.00S,2023-03-16T01:29:34.4Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,78,77,2023-03-16T01:31:01Z,4420000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M56.00S,2023-03-16T01:29:34.4Z,3,REGULAR,substitution,in,[],203526,,,1610612739,78,77,2023-03-16T01:31:01Z,4430000,False,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M41.00S,2023-03-16T01:31:19.1Z,3,REGULAR,foul,personal,['2freethrow'],203954,,,1610612739,78,77,2023-03-16T01:31:34Z,4440000,False,,,0,,J. Embiid shooting personal FOUL (3 PF) (Mobley 2 FT),"[203954, 1630596]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,202007.0,3.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
447,PT01M41.00S,2023-03-16T01:31:42.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630596,,,1610612739,78,77,2023-03-16T01:31:42Z,4460000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
448,PT01M41.00S,2023-03-16T01:31:42.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,78,77,2023-03-16T01:31:42Z,4470000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,447.0,,,,,,,,,,,
449,PT01M41.00S,2023-03-16T01:31:58.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630596,,,1610612739,79,77,2023-03-16T01:31:58Z,4480000,False,,,0,,E. Mobley Free Throw 2 of 2 (12 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
450,PT01M22.00S,2023-03-16T01:32:21.7Z,3,REGULAR,3pt,Jump Shot,[],1627777,69.46452036793693,79.90196078431373,1610612755,79,77,2023-03-16T01:32:27Z,4490000,False,150.0,235.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.81,,,,,,,,,,,,
451,PT01M18.00S,2023-03-16T01:32:25.7Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,79,77,2023-03-16T01:32:27Z,4500000,False,,,0,,J. Embiid REBOUND (Off:3 Def:13),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,450.0,16.0,13.0,3.0,,,,,,,,
452,PT01M17.00S,2023-03-16T01:32:27.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,72.22404730617609,15.196078431372548,1610612755,79,77,2023-03-16T01:33:58Z,4510000,False,-174.0,209.0,1,right,MISS D. Melton 27' pullup 3PT - blocked,"[1629001, 1630596]",1610612755.0,PHI,pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.16,,,,,Mobley,1630596.0,,,,,,
472,PT01M17.00S,2023-03-16T01:32:27.8Z,3,REGULAR,block,,[],1630596,,,1610612755,79,77,2023-03-16T01:36:34Z,4515000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
453,PT01M17.00S,2023-03-16T01:32:27.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,79,77,2023-03-16T01:32:52Z,4520000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,452.0,,,,,,,,,,,
455,PT01M10.00S,2023-03-16T01:32:58.3Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,79,77,2023-03-16T01:33:06Z,4540000,False,,,0,,J. Embiid lost ball TURNOVER (6 TO),"[203954, 1627747]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,6.0,LeVert,1627747.0,,,
456,PT01M10.00S,2023-03-16T01:32:58.3Z,3,REGULAR,steal,,[],1627747,,,1610612739,79,77,2023-03-16T01:37:24Z,4550000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
457,PT01M04.00S,2023-03-16T01:33:04.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626224,7.178055190538765,51.9607843137255,1610612739,81,77,2023-03-16T01:37:55Z,4560000,False,-10.0,15.0,1,left,C. Osman running Layup (10 PTS) (C. LeVert 5 AST),"[1626224, 1627747]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,1.79,,,,,,,,,,C. LeVert,1627747.0,5.0
459,PT00M51.40S,2023-03-16T01:33:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,94.95729303547962,52.20588235294118,1610612755,81,79,2023-03-16T01:38:22Z,4580000,False,11.0,-5.0,1,right,J. Embiid cutting finger roll Layup (31 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,cutting finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,Made,31.0,1.21,,,,,,,,,,T. Maxey,1630178.0,3.0
461,PT00M35.70S,2023-03-16T01:33:37.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,6.521024967148489,50.49019607843137,1610612739,83,79,2023-03-16T01:33:42Z,4600000,False,-2.0,9.0,1,left,D. Garland driving floating bank Jump Shot (15 PTS),[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,0.91,,,,,,,,,,,,
463,PT00M30.00S,2023-03-16T01:33:47.7Z,3,REGULAR,foul,personal,['2freethrow'],203526,,,1610612755,83,79,2023-03-16T01:34:04Z,4620000,False,,,0,,R. Neto shooting personal FOUL (2 PF) (Maxey 2 FT),"[203526, 1630178]",1610612739.0,CLE,shooting,,,Neto,R. Neto,,,,,In The Paint (Non-RA),0-8 Center,1204.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
465,PT00M30.00S,2023-03-16T01:34:16.5Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,83,80,2023-03-16T01:34:16Z,4640000,False,,,0,,T. Maxey Free Throw 1 of 2 (19 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
466,PT00M30.00S,2023-03-16T01:34:33.9Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,83,81,2023-03-16T01:34:33Z,4650000,False,,,0,,T. Maxey Free Throw 2 of 2 (20 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
467,PT00M08.10S,2023-03-16T01:34:59.6Z,3,REGULAR,3pt,Jump Shot,[],1627747,32.670827858081466,45.83333333333333,1610612739,83,81,2023-03-16T01:35:04Z,4660000,False,21.0,255.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.54,,,,,,,,,,,,
468,PT00M05.30S,2023-03-16T01:35:02.4Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,83,81,2023-03-16T01:35:04Z,4670000,False,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,467.0,3.0,3.0,0.0,,,,,,,,
469,PT00M00.00S,2023-03-16T01:35:07.9Z,3,REGULAR,3pt,Jump Shot,[],1627777,92.85479632063075,2.941176470588235,1610612755,83,84,2023-03-16T01:35:15Z,4680000,False,-235.0,15.0,1,right,G. Niang 3PT  (5 PTS) (S. Milton 1 AST),"[1627777, 1629003]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,23.58,,,,,,,,,,S. Milton,1629003.0,1.0
471,PT00M00.00S,2023-03-16T01:35:13.7Z,3,REGULAR,period,end,[],0,,,1610612739,83,84,2023-03-16T01:35:13Z,4700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2023-03-16T01:35:56.8Z,4,REGULAR,substitution,out,['startperiod'],1630596,,,1610612739,83,84,2023-03-16T01:38:54Z,4710000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2023-03-16T01:35:56.8Z,4,REGULAR,substitution,out,['startperiod'],1629636,,,1610612739,83,84,2023-03-16T01:38:54Z,4720000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2023-03-16T01:35:56.8Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612739,83,84,2023-03-16T01:38:54Z,4730000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2023-03-16T01:35:56.8Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612739,83,84,2023-03-16T01:38:54Z,4740000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2023-03-16T01:35:56.8Z,4,REGULAR,substitution,out,['startperiod'],203954,,,1610612739,83,84,2023-03-16T01:38:54Z,4750000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2023-03-16T01:35:56.8Z,4,REGULAR,substitution,in,['startperiod'],1628378,,,1610612739,83,84,2023-03-16T01:38:54Z,4760000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2023-03-16T01:35:56.8Z,4,REGULAR,substitution,in,['startperiod'],1629603,,,1610612739,83,84,2023-03-16T01:38:54Z,4770000,False,,,0,,SUB in: M. Diakite,[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2023-03-16T01:35:56.8Z,4,REGULAR,substitution,in,['startperiod'],200782,,,1610612739,83,84,2023-03-16T01:38:54Z,4780000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2023-03-16T01:35:56.8Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612739,83,84,2023-03-16T01:38:54Z,4790000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2023-03-16T01:35:56.8Z,4,REGULAR,substitution,in,['startperiod'],1627863,,,1610612739,83,84,2023-03-16T01:38:54Z,4800000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2023-03-16T01:39:13.9Z,4,REGULAR,period,start,[],0,,,1610612755,83,84,2023-03-16T01:39:13Z,4810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT11M47.00S,2023-03-16T01:39:26.7Z,4,REGULAR,3pt,Jump Shot,[],1629003,77.7431011826544,7.352941176470589,1610612755,83,87,2023-03-16T01:39:31Z,4820000,False,-213.0,157.0,1,right,S. Milton 26' 3PT  (8 PTS) (J. Harden 8 AST),"[1629003, 201935]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,26.46,,,,,,,,,,J. Harden,201935.0,8.0
486,PT11M20.00S,2023-03-16T01:39:52.7Z,4,REGULAR,3pt,Jump Shot,[],1628378,31.35676741130092,22.30392156862745,1610612739,83,87,2023-03-16T01:40:57Z,4840000,False,138.0,242.0,1,left,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.91,,,,,,,,,,,,
487,PT11M20.00S,2023-03-16T01:39:52.7Z,4,REGULAR,rebound,offensive,[],1627747,,,1610612739,83,87,2023-03-16T01:40:57Z,4850000,False,,,0,,C. LeVert REBOUND (Off:1 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,486.0,2.0,1.0,1.0,,,,,,,,
488,PT11M09.00S,2023-03-16T01:40:03.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627747,7.966491458607096,36.51960784313725,1610612739,85,87,2023-03-16T01:40:07Z,4860000,False,67.0,22.0,1,left,C. LeVert 7' driving floating bank Jump Shot (16 PTS),[1627747],1610612739.0,CLE,driving floating bank,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,16.0,7.1,,,,,,,,,,,,
489,PT10M50.00S,2023-03-16T01:40:22.8Z,4,REGULAR,3pt,Jump Shot,[],200782,93.64323258869908,97.79411764705883,1610612755,85,87,2023-03-16T01:40:31Z,4870000,False,239.0,7.0,1,right,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.91,,,,,,,,,,,,
490,PT10M48.00S,2023-03-16T01:40:24.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,85,87,2023-03-16T01:40:31Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,489.0,,,,,,,,,,,
492,PT10M42.00S,2023-03-16T01:40:50.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201935,67.7562417871222,27.205882352941174,1610612755,85,90,2023-03-16T01:40:57Z,4900000,False,-114.0,251.0,1,right,J. Harden 27' 3PT step back (18 PTS) (P. Tucker 2 AST),"[201935, 200782]",1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,Made,18.0,27.53,,,,,,,,,,P. Tucker,200782.0,2.0
494,PT10M23.00S,2023-03-16T01:41:10.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.046649145860711,47.05882352941176,1610612739,87,90,2023-03-16T01:41:17Z,4920000,False,15.0,14.0,1,left,D. Mitchell driving finger roll Layup (13 PTS),[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,2.01,,,,,,,,,,,,
495,PT10M09.00S,2023-03-16T01:41:23.6Z,4,REGULAR,3pt,Jump Shot,[],1627777,82.21090670170827,93.62745098039215,1610612755,87,93,2023-03-16T01:41:28Z,4930000,False,218.0,115.0,1,right,G. Niang 24' 3PT  (8 PTS) (J. Harden 9 AST),"[1627777, 201935]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,24.64,,,,,,,,,,J. Harden,201935.0,9.0
497,PT09M49.00S,2023-03-16T01:41:43.4Z,4,REGULAR,3pt,Jump Shot,[],1627747,31.225361366622867,65.44117647058823,1610612739,90,93,2023-03-16T01:42:20Z,4950000,False,-77.0,241.0,1,left,C. LeVert 25' 3PT step back (19 PTS),[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,Made,19.0,25.31,,,,,,,,,,,,
498,PT09M29.00S,2023-03-16T01:42:06.6Z,4,REGULAR,foul,personal,['2freethrow'],203526,,,1610612755,90,93,2023-03-16T01:42:12Z,4960000,False,,,0,,R. Neto shooting personal FOUL (3 PF) (Harden 2 FT),"[203526, 201935]",1610612739.0,CLE,shooting,,,Neto,R. Neto,,,,,Mid-Range,8-16 Right,202007.0,3.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
500,PT09M29.00S,2023-03-16T01:42:37.7Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,90,94,2023-03-16T01:42:37Z,4980000,False,,,0,,J. Harden Free Throw 1 of 2 (19 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
501,PT09M29.00S,2023-03-16T01:43:11.4Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,90,95,2023-03-16T01:43:11Z,4990000,False,,,0,,J. Harden Free Throw 2 of 2 (20 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
502,PT09M13.00S,2023-03-16T01:43:27.8Z,4,REGULAR,3pt,Jump Shot,[],1626224,5.732588699080158,96.56862745098039,1610612739,93,95,2023-03-16T01:43:32Z,5000000,False,-233.0,1.0,1,left,C. Osman 3PT  (13 PTS) (C. LeVert 6 AST),"[1626224, 1627747]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,,,,,,Made,13.0,23.28,,,,,,,,,,C. LeVert,1627747.0,6.0
504,PT09M03.00S,2023-03-16T01:43:41.0Z,4,REGULAR,foul,personal,[],1627747,,,1610612755,93,95,2023-03-16T01:43:47Z,5020000,False,,,0,,C. LeVert personal FOUL (2 PF),"[1627747, 201935]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,202007.0,2.0,1.0,Harden,201935.0,,,,,,,,,,,,,,,
506,PT08M46.00S,2023-03-16T01:44:10.9Z,4,REGULAR,3pt,Jump Shot,[],201935,88.78120893561103,98.0392156862745,1610612755,93,95,2023-03-16T01:44:18Z,5040000,False,240.0,53.0,1,right,MISS J. Harden 24' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.6,,,,,,,,,,,,
507,PT08M45.00S,2023-03-16T01:44:12.8Z,4,REGULAR,rebound,offensive,[],200782,,,1610612755,93,95,2023-03-16T01:44:12Z,5050000,False,,,0,,P. Tucker REBOUND (Off:3 Def:1),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,,,,,,,,,506.0,4.0,1.0,3.0,,,,,,,,
508,PT08M45.00S,2023-03-16T01:44:15.7Z,4,REGULAR,turnover,out-of-bounds,[],200782,,,1610612755,93,95,2023-03-16T01:44:22Z,5060000,False,,,0,,P. Tucker step out-of-bounds TURNOVER (2 TO),[200782],1610612755.0,PHI,step,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Left,101284.0,,,,,,,,,,,,,,2.0,,,,,
509,PT08M45.00S,2023-03-16T01:44:20.1Z,4,REGULAR,substitution,out,[],1629603,,,1610612739,93,95,2023-03-16T01:44:25Z,5070000,False,,,0,,SUB out: M. Diakite,[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M45.00S,2023-03-16T01:44:20.1Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,93,95,2023-03-16T01:44:25Z,5080000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M26.00S,2023-03-16T01:44:52.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,27.151773981603156,79.16666666666666,1610612739,96,95,2023-03-16T01:46:50Z,5090000,False,-146.0,203.0,1,left,C. LeVert 24' 3PT step back (22 PTS),[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,Made,22.0,24.97,,,,,,,,,,,,
512,PT08M07.00S,2023-03-16T01:45:10.8Z,4,REGULAR,3pt,Jump Shot,[],201935,69.46452036793693,73.77450980392157,1610612755,96,95,2023-03-16T01:45:16Z,5100000,False,119.0,235.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.29,,,,,,,,,,,,
513,PT08M05.00S,2023-03-16T01:45:12.9Z,4,REGULAR,rebound,offensive,[],1629003,,,1610612755,96,95,2023-03-16T01:45:12Z,5110000,False,,,0,,S. Milton REBOUND (Off:1 Def:0),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,512.0,1.0,0.0,1.0,,,,,,,,
514,PT07M51.00S,2023-03-16T01:45:26.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201935,79.05716162943496,92.15686274509804,1610612755,96,98,2023-03-16T01:45:32Z,5120000,False,211.0,144.0,1,right,J. Harden 25' 3PT step back (23 PTS) (P. Tucker 3 AST),"[201935, 200782]",1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,Made,23.0,25.55,,,,,,,,,,P. Tucker,200782.0,3.0
