actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
284,PT03M57.00S,2022-11-13T23:58:08.0Z,2,REGULAR,block,,[],1627747,,,1610612750,41,57,2022-11-13T23:58:11Z,2790000,False,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT03M53.00S,2022-11-13T23:58:12.0Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,41,57,2022-11-13T23:58:14Z,2800000,False,,,0,,C. LeVert REBOUND (Off:2 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,283.0,4.0,2.0,2.0,,,,,,,,,,,,,
286,PT03M49.00S,2022-11-13T23:58:16.0Z,2,REGULAR,2pt,Jump Shot,[],1627747,77.08607095926413,34.80392156862745,1610612739,41,57,2022-11-13T23:58:21Z,2810000,False,-76.0,163.0,1,right,MISS C. LeVert 17' step back Shot,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left Center,17.98,Missed,,,,,,,,,,,,,,,,,,
287,PT03M46.00S,2022-11-13T23:58:19.0Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,41,57,2022-11-13T23:58:21Z,2820000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,,286.0,4.0,4.0,0.0,,,,,,,,,,,,,
288,PT03M41.00S,2022-11-13T23:58:24.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629669,16.770696452036795,95.34313725490196,1610612750,41,60,2022-11-14T00:09:29Z,2830000,False,-227.0,105.0,1,left,J. Nowell 24' 3PT running (9 PTS) (K. Towns 2 AST),"[1629669, 1626157]",1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,24.99,Made,9.0,,,,,K. Towns,1626157.0,2.0,,,,,,,,,,
290,PT03M20.00S,2022-11-13T23:58:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.72339027595268,57.107843137254896,1610612739,41,60,2022-11-13T23:58:52Z,2850000,False,36.0,16.0,1,right,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,,
291,PT03M17.00S,2022-11-13T23:58:48.0Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,41,60,2022-11-13T23:58:52Z,2860000,False,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,290.0,5.0,5.0,0.0,,,,,,,,,,,,,
292,PT03M15.00S,2022-11-13T23:58:51.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,30.042706964520367,75.98039215686273,1610612750,41,60,2022-11-14T00:11:44Z,2870000,False,-130.0,230.0,1,left,MISS D. Russell 26' running pullup 3PT,[1626156],1610612750.0,MIN,running pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
293,PT03M12.00S,2022-11-13T23:58:54.2Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,41,60,2022-11-13T23:58:58Z,2880000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,292.0,4.0,4.0,0.0,,,,,,,,,,,,,
294,PT02M57.00S,2022-11-13T23:59:09.9Z,2,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,41,60,2022-11-13T23:59:16Z,2890000,False,,,0,,E. Mobley bad pass out-of-bounds TURNOVER (2 TO),[1630596],1610612739.0,CLE,bad pass,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202026.0,,,,,2.0,,,,
295,PT02M57.00S,2022-11-13T23:59:20.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,41,60,2022-11-13T23:59:20Z,2900000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M57.00S,2022-11-14T00:01:39.5Z,2,REGULAR,substitution,out,[],1630171,,,1610612750,41,60,2022-11-14T00:01:59Z,2910000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M57.00S,2022-11-14T00:01:39.5Z,2,REGULAR,substitution,out,[],1630183,,,1610612750,41,60,2022-11-14T00:01:59Z,2920000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M57.00S,2022-11-14T00:01:39.5Z,2,REGULAR,substitution,out,[],203937,,,1610612750,41,60,2022-11-14T00:01:59Z,2930000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M57.00S,2022-11-14T00:01:39.5Z,2,REGULAR,substitution,in,[],201567,,,1610612750,41,60,2022-11-14T00:01:59Z,2940000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M57.00S,2022-11-14T00:01:39.5Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,41,60,2022-11-14T00:01:59Z,2950000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M57.00S,2022-11-14T00:01:39.5Z,2,REGULAR,substitution,in,[],203497,,,1610612750,41,60,2022-11-14T00:01:59Z,2960000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M43.00S,2022-11-14T00:02:23.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,20.45006570302234,66.17647058823529,1610612750,41,62,2022-11-14T00:02:27Z,2970000,False,-81.0,140.0,1,left,D. Russell 16' pullup Jump Shot (17 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,16.14,Made,17.0,,,,,,,,,,,,,,,,,
303,PT02M18.00S,2022-11-14T00:02:48.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,86.81011826544021,49.26470588235294,1610612739,41,62,2022-11-14T00:13:11Z,2980000,False,-4.0,71.0,1,right,MISS E. Mobley 7' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,,
304,PT02M15.00S,2022-11-14T00:02:51.3Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,41,62,2022-11-14T00:13:11Z,2990000,False,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,303.0,5.0,4.0,1.0,,,,,,,,,,,,,
305,PT02M02.00S,2022-11-14T00:03:04.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630205,83.78777923784494,40.931372549019606,1610612739,43,62,2022-11-14T00:03:22Z,3000000,False,-45.0,100.0,1,right,L. Stevens 10' turnaround Jump Shot (8 PTS) (E. Mobley 1 AST),"[1630205, 1630596]",1610612739.0,CLE,turnaround,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,10.97,Made,8.0,,,,,E. Mobley,1630596.0,1.0,,,,,,,,,,
306,PT01M38.00S,2022-11-14T00:03:28.8Z,2,REGULAR,3pt,Jump Shot,[],1629669,34.37910643889619,50.245098039215684,1610612750,43,62,2022-11-14T00:14:32Z,3010000,False,-1.0,271.0,1,left,MISS J. Nowell 27' pullup 3PT,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,27.07,Missed,,,,,,,,,,,,,,,,,,
307,PT01M34.00S,2022-11-14T00:03:32.8Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,43,62,2022-11-14T00:03:33Z,3020000,False,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,306.0,6.0,5.0,1.0,,,,,,,,,,,,,
308,PT01M29.00S,2022-11-14T00:03:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,93.11760840998686,49.26470588235294,1610612739,45,62,2022-11-14T00:03:46Z,3030000,False,-4.0,12.0,1,right,C. LeVert running Layup (5 PTS) (D. Garland 2 AST),"[1627747, 1629636]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.27,Made,5.0,,,,,D. Garland,1629636.0,2.0,,,,,,,,,,
310,PT01M16.00S,2022-11-14T00:03:51.1Z,2,REGULAR,3pt,Jump Shot,[],1626157,30.17411300919842,75.0,1610612750,45,62,2022-11-14T00:03:56Z,3050000,False,-125.0,231.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
311,PT01M14.00S,2022-11-14T00:03:53.1Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,45,62,2022-11-14T00:03:56Z,3060000,False,,,0,,L. Stevens REBOUND (Off:0 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Left Center,,,,310.0,2.0,2.0,0.0,,,,,,,,,,,,,
312,PT01M04.00S,2022-11-14T00:04:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,94.56307490144546,48.28431372549019,1610612739,45,62,2022-11-14T00:04:10Z,3070000,False,-9.0,-1.0,1,right,MISS L. Stevens reverse Layup,[1630205],1610612739.0,CLE,reverse,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,0.87,Missed,,,,,,,,,,,,,,,,,,
313,PT01M01.00S,2022-11-14T00:04:06.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,45,62,2022-11-14T00:04:10Z,3080000,False,,,0,,R. Gobert REBOUND (Off:0 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,312.0,6.0,6.0,0.0,,,,,,,,,,,,,
314,PT01M01.00S,2022-11-14T00:04:10.9Z,2,REGULAR,turnover,lost ball,[],203497,,,1610612750,45,62,2022-11-14T00:04:21Z,3090000,False,,,0,,R. Gobert lost ball TURNOVER (2 TO),"[203497, 1630596]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,,,Mobley,1630596.0
315,PT01M01.00S,2022-11-14T00:04:10.9Z,2,REGULAR,steal,,[],1630596,,,1610612739,45,62,2022-11-14T00:32:31Z,3100000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
316,PT01M01.00S,2022-11-14T00:04:23.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612739,45,62,2022-11-14T00:04:29Z,3110000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Mobley 2 FT),"[203497, 1630596]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202026.0,2.0,0.0,Mobley,1630596.0,,,,,
318,PT01M01.00S,2022-11-14T00:04:38.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630596,,,1610612739,45,62,2022-11-14T00:04:38Z,3130000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
319,PT01M01.00S,2022-11-14T00:04:38.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,45,62,2022-11-14T00:04:38Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,
320,PT01M01.00S,2022-11-14T00:04:38.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630596,,,1610612739,45,62,2022-11-14T00:04:56Z,3150000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
321,PT00M58.10S,2022-11-14T00:04:41.2Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,45,62,2022-11-14T00:04:56Z,3160000,False,,,0,,R. Gobert REBOUND (Off:0 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,320.0,7.0,7.0,0.0,,,,,,,,,,,,,
322,PT00M45.30S,2022-11-14T00:05:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.966491458607096,50.0,1610612750,45,64,2022-11-14T00:05:16Z,3170000,False,0.0,22.0,1,left,A. Edwards driving finger roll Layup (6 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.24,Made,6.0,,,,,,,,,,,,,,,,,
323,PT00M36.20S,2022-11-14T00:05:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,94.43166885676742,52.450980392156865,1610612739,45,64,2022-11-14T00:05:28Z,3180000,False,12.0,0.0,1,right,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
324,PT00M32.40S,2022-11-14T00:05:24.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,45,64,2022-11-14T00:05:28Z,3190000,False,,,0,,R. Gobert REBOUND (Off:0 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,323.0,8.0,8.0,0.0,,,,,,,,,,,,,
325,PT00M32.30S,2022-11-14T00:05:28.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626156,7.30946123521682,49.26470588235294,1610612750,45,66,2022-11-14T00:32:14Z,3200000,False,4.0,16.0,1,left,D. Russell running Layup (19 PTS) (J. Nowell 1 AST),"[1626156, 1629669]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.66,Made,19.0,,,,,J. Nowell,1629669.0,1.0,,,,,,,,,,
327,PT00M17.20S,2022-11-14T00:05:50.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612739,45,66,2022-11-14T00:05:56Z,3220000,False,,,0,,A. Edwards personal FOUL (3 PF) (Mobley 2 FT),"[1630162, 1630596]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627526.0,3.0,0.0,Mobley,1630596.0,,,,,
329,PT00M17.20S,2022-11-14T00:06:11.3Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,46,66,2022-11-14T00:06:11Z,3240000,False,,,0,,E. Mobley Free Throw 1 of 2 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
330,PT00M17.20S,2022-11-14T00:06:12.2Z,2,REGULAR,substitution,out,[],201567,,,1610612739,46,66,2022-11-14T00:06:23Z,3250000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M17.20S,2022-11-14T00:06:12.2Z,2,REGULAR,substitution,out,[],1630162,,,1610612739,46,66,2022-11-14T00:06:23Z,3260000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M17.20S,2022-11-14T00:06:12.2Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,46,66,2022-11-14T00:06:23Z,3270000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M17.20S,2022-11-14T00:06:12.2Z,2,REGULAR,substitution,in,[],1627752,,,1610612739,46,66,2022-11-14T00:06:23Z,3280000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M17.20S,2022-11-14T00:06:31.6Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,47,66,2022-11-14T00:06:31Z,3290000,False,,,0,,E. Mobley Free Throw 2 of 2 (4 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
335,PT00M04.70S,2022-11-14T00:06:48.6Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612750,47,66,2022-11-14T00:06:54Z,3300000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Gobert 2 FT),"[1630596, 203497]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627526.0,2.0,0.0,Gobert,203497.0,,,,,
337,PT00M04.70S,2022-11-14T00:07:17.0Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,47,66,2022-11-14T00:07:17Z,3320000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
338,PT00M04.70S,2022-11-14T00:07:17.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,47,66,2022-11-14T00:07:17Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,337.0,,,,,,,,,,,,,,,,
339,PT00M04.70S,2022-11-14T00:07:18.1Z,2,REGULAR,substitution,out,[],1630171,,,1610612750,47,66,2022-11-14T00:07:33Z,3340000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M04.70S,2022-11-14T00:07:18.1Z,2,REGULAR,substitution,out,[],1626156,,,1610612750,47,66,2022-11-14T00:07:33Z,3350000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M04.70S,2022-11-14T00:07:18.1Z,2,REGULAR,substitution,out,[],1626157,,,1610612750,47,66,2022-11-14T00:07:33Z,3360000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M04.70S,2022-11-14T00:07:18.1Z,2,REGULAR,substitution,in,[],201567,,,1610612750,47,66,2022-11-14T00:07:33Z,3370000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M04.70S,2022-11-14T00:07:18.1Z,2,REGULAR,substitution,in,[],203937,,,1610612750,47,66,2022-11-14T00:07:33Z,3380000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M04.70S,2022-11-14T00:07:18.1Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,47,66,2022-11-14T00:07:33Z,3390000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M04.70S,2022-11-14T00:07:49.9Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,47,67,2022-11-14T00:07:49Z,3400000,False,,,0,,R. Gobert Free Throw 2 of 2 (5 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2022-11-14T00:08:17.8Z,2,REGULAR,3pt,Jump Shot,[],1629636,60.791721419185286,50.0,1610612739,50,67,2022-11-14T00:20:52Z,3420000,False,0.0,316.0,1,right,D. Garland 31' 3PT driving floating (19 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,31.61,Made,19.0,,,,,,,,,,,,,,,,,
348,PT00M00.00S,2022-11-14T00:08:29.0Z,2,REGULAR,period,end,[],0,,,1610612750,50,67,2022-11-14T00:08:29Z,3430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-11-14T00:23:35.9Z,3,REGULAR,substitution,out,['startperiod'],1629669,,,1610612750,50,67,2022-11-14T00:25:16Z,3450000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-11-14T00:23:35.9Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612750,50,67,2022-11-14T00:25:16Z,3460000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-11-14T00:23:35.9Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,50,67,2022-11-14T00:25:16Z,3480000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-11-14T00:23:35.9Z,3,REGULAR,substitution,in,['startperiod'],1630162,,,1610612750,50,67,2022-11-14T00:25:16Z,3490000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-11-14T00:23:35.9Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,50,67,2022-11-14T00:25:16Z,3500000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2022-11-14T00:23:35.9Z,3,REGULAR,substitution,out,['startperiod'],1630183,,,1610612750,50,67,2022-11-14T00:30:10Z,3507500,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-11-14T00:25:20.5Z,3,REGULAR,foul,technical,['1freethrow'],1629636,,,1610612750,50,67,2022-11-14T02:03:29Z,3510000,False,,,0,,D. Garland technical FOUL (1 Tech),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,202026.0,1.0,1.0,,,,,,,
358,PT12M00.00S,2022-11-14T00:25:32.2Z,3,REGULAR,freethrow,1 of 1,[],1627752,,,1610612750,50,68,2022-11-14T00:25:32Z,3520000,False,,,0,,T. Prince technical Free Throw 1 of 1 (9 PTS),[1627752],1610612750.0,MIN,technical,,,Prince,T. Prince,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-11-14T00:25:33.7Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612750,50,68,2022-11-14T00:25:41Z,3530000,False,,,0,,TEAM foul technical,[],1610612739.0,CLE,bench,,,,,,,,,,,,,,,,,,,,,202026.0,,,,,,,,,
388,PT12M00.00S,2022-11-14T00:25:47.7Z,3,REGULAR,substitution,out,['startperiod'],1627752,,,1610612750,50,68,2022-11-14T00:30:45Z,3535000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2022-11-14T00:25:47.7Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,50,68,2022-11-14T00:30:45Z,3537500,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-11-14T00:25:42.0Z,3,REGULAR,freethrow,1 of 1,[],1627752,,,1610612750,50,69,2022-11-14T00:25:42Z,3540000,False,,,0,,T. Prince technical Free Throw 1 of 1 (10 PTS),[1627752],1610612750.0,MIN,technical,,,Prince,T. Prince,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-11-14T00:25:53.4Z,3,REGULAR,period,start,[],0,,,1610612739,50,69,2022-11-14T00:25:53Z,3550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M47.00S,2022-11-14T00:26:05.8Z,3,REGULAR,3pt,Jump Shot,[],201567,29.122864651773984,19.11764705882353,1610612739,53,69,2022-11-14T00:34:55Z,3560000,False,154.0,221.0,1,left,K. Love 26' 3PT pullup (10 PTS) (D. Garland 3 AST),"[201567, 1629636]",1610612739.0,CLE,pullup,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,26.98,Made,10.0,,,,,D. Garland,1629636.0,3.0,,,,,,,,,,
364,PT11M23.00S,2022-11-14T00:26:30.0Z,3,REGULAR,3pt,Jump Shot,[],1630162,69.33311432325887,22.30392156862745,1610612750,53,69,2022-11-14T00:35:14Z,3580000,False,-138.0,236.0,1,right,MISS A. Edwards 27' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,27.35,Missed,,,,,,,,,,,,,,,,,,
365,PT11M19.00S,2022-11-14T00:26:34.0Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,53,69,2022-11-14T00:26:34Z,3590000,False,,,0,,E. Mobley REBOUND (Off:1 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,364.0,7.0,6.0,1.0,,,,,,,,,,,,,
