actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
74,PT05M00.00S,2022-11-19T00:54:52.7Z,1,REGULAR,substitution,out,[],1629023,,,1610612739,19,10,2022-11-19T00:55:17Z,730000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M00.00S,2022-11-19T00:54:52.7Z,1,REGULAR,substitution,in,[],201567,,,1610612739,19,10,2022-11-19T00:55:17Z,740000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M00.00S,2022-11-19T00:54:52.7Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,19,10,2022-11-19T00:55:17Z,750000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M00.00S,2022-11-19T00:54:52.7Z,1,REGULAR,substitution,in,[],1630547,,,1610612739,19,10,2022-11-19T00:55:17Z,760000,False,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M00.00S,2022-11-19T00:54:52.7Z,1,REGULAR,substitution,in,[],1630177,,,1610612739,19,10,2022-11-19T00:55:17Z,770000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M00.00S,2022-11-19T00:54:52.7Z,1,REGULAR,substitution,in,[],1629667,,,1610612739,19,10,2022-11-19T00:55:17Z,780000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M45.00S,2022-11-19T00:55:35.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628378,85.3646517739816,56.372549019607845,1610612739,21,10,2022-11-19T00:55:42Z,790000,False,32.0,85.0,1,right,D. Mitchell 9' driving floating Jump Shot (11 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,9.09,Made,11.0,,,,,,,,,,,,,,,,,
81,PT04M26.00S,2022-11-19T00:55:57.3Z,1,REGULAR,foul,personal,[],1626224,,,1610612766,21,10,2022-11-19T00:56:10Z,800000,False,,,0,,C. Osman personal FOUL (1 PF),"[1626224, 1630177]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2005.0,1.0,0.0,Maledon,1630177.0,,,,,
83,PT04M26.00S,2022-11-19T00:56:07.2Z,1,REGULAR,substitution,out,[],1628378,,,1610612766,21,10,2022-11-19T00:56:19Z,820000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M26.00S,2022-11-19T00:56:07.2Z,1,REGULAR,substitution,out,[],203486,,,1610612766,21,10,2022-11-19T00:56:19Z,830000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M26.00S,2022-11-19T00:56:07.2Z,1,REGULAR,substitution,in,[],1629636,,,1610612766,21,10,2022-11-19T00:56:19Z,840000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M26.00S,2022-11-19T00:56:07.2Z,1,REGULAR,substitution,in,[],1630208,,,1610612766,21,10,2022-11-19T00:56:19Z,850000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M13.00S,2022-11-19T00:56:38.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,23.127463863337713,90.70925245098039,1610612766,21,10,2022-11-19T00:57:34Z,860000,False,-204.0,165.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
88,PT04M10.00S,2022-11-19T00:56:41.5Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,21,10,2022-11-19T00:56:51Z,870000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,87.0,,,,,,1.0,1.0,0.0,,
89,PT04M00.00S,2022-11-19T00:56:51.1Z,1,REGULAR,3pt,Jump Shot,[],1629636,68.9388961892247,23.03921568627451,1610612739,21,10,2022-11-19T00:56:59Z,880000,False,-135.0,239.0,1,right,MISS D. Garland 27' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,27.48,Missed,,,,,,,,,,,,,,,,,,
90,PT03M55.00S,2022-11-19T00:56:56.1Z,1,REGULAR,rebound,defensive,[],1630547,,,1610612766,21,10,2022-11-19T00:56:59Z,890000,False,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,89.0,,,,,,1.0,1.0,0.0,,
91,PT03M47.00S,2022-11-19T00:57:05.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,9.411957950065702,38.23529411764706,1610612766,21,10,2022-11-19T01:16:53Z,900000,False,59.0,36.0,1,left,MISS T. Maledon 6' driving floating bank Shot,[1630177],1610612766.0,CHA,driving floating bank,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,6.89,Missed,,,,,,,,,,,,,,,,,,
92,PT03M46.00S,2022-11-19T00:57:06.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,21,10,2022-11-19T00:59:28Z,910000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,91.0,,,,,,,,,,
94,PT03M46.00S,2022-11-19T00:57:37.3Z,1,REGULAR,violation,kicked ball,[],1630208,,,1610612739,21,10,2022-11-19T00:59:28Z,930000,False,,,0,,N. Richards kicked ball VIOLATION,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,1155.0,,,,,,,,,
95,PT03M46.00S,2022-11-19T00:57:59.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,21,10,2022-11-19T00:59:28Z,940000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M46.00S,2022-11-19T00:59:35.0Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,21,10,2022-11-19T00:59:56Z,950000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M46.00S,2022-11-19T00:59:35.0Z,1,REGULAR,substitution,out,[],1626162,,,1610612739,21,10,2022-11-19T00:59:56Z,960000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M46.00S,2022-11-19T00:59:35.0Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,21,10,2022-11-19T00:59:56Z,970000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M46.00S,2022-11-19T00:59:35.0Z,1,REGULAR,substitution,in,[],1629023,,,1610612739,21,10,2022-11-19T00:59:56Z,980000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M30.00S,2022-11-19T01:00:22.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,86.81011826544021,58.08823529411765,1610612739,21,10,2022-11-19T01:00:28Z,990000,False,40.0,71.0,1,right,MISS C. LeVert 8' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,8.21,Missed,,,,,,,,,,,,,,,,,,
101,PT03M27.00S,2022-11-19T01:00:25.3Z,1,REGULAR,rebound,defensive,[],1630547,,,1610612766,21,10,2022-11-19T01:01:46Z,1000000,False,,,0,,J. Bouknight REBOUND (Off:0 Def:2),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,100.0,,,,,,2.0,2.0,0.0,,
102,PT03M16.00S,2022-11-19T01:00:36.3Z,1,REGULAR,turnover,lost ball,[],1630547,,,1610612766,21,10,2022-11-19T01:00:43Z,1010000,False,,,0,,J. Bouknight lost ball TURNOVER (1 TO),"[1630547, 1629636]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Garland,1629636.0,,,,,,,,,,,
103,PT03M16.00S,2022-11-19T01:00:36.3Z,1,REGULAR,steal,,[],1629636,,,1610612739,21,10,2022-11-19T01:00:40Z,1020000,False,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
104,PT03M09.00S,2022-11-19T01:00:42.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201567,71.04139290407359,19.852941176470587,1610612739,21,10,2022-11-19T01:00:49Z,1030000,False,-151.0,220.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
105,PT03M06.00S,2022-11-19T01:00:45.5Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,21,10,2022-11-19T01:00:49Z,1040000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,104.0,,,,,,1.0,1.0,0.0,,
106,PT02M59.00S,2022-11-19T01:00:52.9Z,1,REGULAR,3pt,Jump Shot,[],1629667,6.915243101182654,3.9215686274509802,1610612766,21,10,2022-11-19T01:01:00Z,1050000,False,230.0,13.0,1,left,MISS J. McDaniels 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
107,PT02M54.00S,2022-11-19T01:00:57.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,21,10,2022-11-19T01:01:00Z,1060000,False,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,,,,,,,,106.0,,,,,,6.0,5.0,1.0,,
108,PT02M36.00S,2022-11-19T01:01:15.4Z,1,REGULAR,3pt,Jump Shot,[],201567,68.54467805519053,68.87254901960785,1610612739,21,10,2022-11-19T01:01:21Z,1070000,False,94.0,243.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
109,PT02M36.00S,2022-11-19T01:01:15.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,21,10,2022-11-19T01:01:21Z,1080000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,108.0,,,,,,,,,,
111,PT02M15.00S,2022-11-19T01:01:47.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,7.178055190538765,49.26470588235294,1610612766,21,12,2022-11-19T01:01:55Z,1100000,False,4.0,15.0,1,left,N. Richards cutting DUNK (2 PTS) (J. Bouknight 1 AST),"[1630208, 1630547]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.54,Made,2.0,J. Bouknight,1630547.0,1.0,,,,,,,,,,,,,,
113,PT02M15.00S,2022-11-19T01:01:50.5Z,1,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612766,21,12,2022-11-19T01:02:06Z,1120000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Richards 1 FT),"[1630596, 1630208]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,1.0,0.0,Richards,1630208.0,,,,,
115,PT02M15.00S,2022-11-19T01:02:23.1Z,1,REGULAR,freethrow,1 of 1,[],1630208,,,1610612766,21,12,2022-11-19T01:02:31Z,1140000,False,,,0,,MISS N. Richards Free Throw 1 of 1,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
116,PT02M11.00S,2022-11-19T01:02:27.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,21,12,2022-11-19T01:02:31Z,1150000,False,,,0,,E. Mobley REBOUND (Off:1 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,115.0,,,,,,7.0,6.0,1.0,,
117,PT02M01.00S,2022-11-19T01:02:38.4Z,1,REGULAR,foul,personal,[],1629667,,,1610612739,21,12,2022-11-19T01:02:51Z,1160000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1629667, 1626224]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1662.0,1.0,0.0,Osman,1626224.0,,,,,
119,PT02M01.00S,2022-11-19T01:02:48.9Z,1,REGULAR,substitution,out,[],1630547,,,1610612739,21,12,2022-11-19T01:02:52Z,1180000,False,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M01.00S,2022-11-19T01:02:48.9Z,1,REGULAR,substitution,in,[],1626179,,,1610612739,21,12,2022-11-19T01:02:52Z,1190000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M48.00S,2022-11-19T01:03:11.3Z,1,REGULAR,2pt,Jump Shot,[],1629636,86.94152431011827,67.40196078431373,1610612739,23,12,2022-11-19T01:03:16Z,1200000,False,87.0,70.0,1,right,D. Garland 11' turnaround fadeaway Jump Shot (6 PTS),[1629636],1610612739.0,CLE,turnaround fadeaway,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,11.18,Made,6.0,,,,,,,,,,,,,,,,,
122,PT01M32.00S,2022-11-19T01:03:26.4Z,1,REGULAR,3pt,Jump Shot,[],1629023,31.61957950065703,34.55882352941176,1610612766,23,12,2022-11-19T01:03:34Z,1210000,False,77.0,245.0,1,left,MISS P. Washington 25' step back 3PT,[1629023],1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
123,PT01M31.00S,2022-11-19T01:03:27.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,23,12,2022-11-19T01:03:34Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,122.0,,,,,,,,,,
125,PT01M17.00S,2022-11-19T01:03:57.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629023,6.783837056504599,51.470588235294116,1610612766,23,14,2022-11-19T01:05:13Z,1240000,False,-7.0,11.0,1,left,P. Washington DUNK (7 PTS) (T. Maledon 1 AST),"[1629023, 1630177]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.35,Made,7.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,,,
127,PT00M59.80S,2022-11-19T01:04:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.64323258869908,51.225490196078425,1610612739,25,14,2022-11-19T01:06:13Z,1260000,False,6.0,7.0,1,right,E. Mobley cutting Layup (2 PTS) (D. Garland 1 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.95,Made,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
129,PT00M59.80S,2022-11-19T01:04:20.0Z,1,REGULAR,foul,personal,['1freethrow'],1629667,,,1610612739,25,14,2022-11-19T01:04:33Z,1280000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Mobley 1 FT),"[1629667, 1630596]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,2.0,0.0,Mobley,1630596.0,,,,,
131,PT00M59.80S,2022-11-19T01:04:39.7Z,1,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,26,14,2022-11-19T01:04:39Z,1300000,False,,,0,,E. Mobley Free Throw 1 of 1 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
132,PT00M43.70S,2022-11-19T01:04:57.4Z,1,REGULAR,3pt,Jump Shot,[],1629023,15.719448094612352,4.411764705882353,1610612766,26,14,2022-11-19T01:05:03Z,1310000,False,228.0,95.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,24.7,Missed,,,,,,,,,,,,,,,,,,
133,PT00M38.30S,2022-11-19T01:05:02.8Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612739,26,14,2022-11-19T01:05:03Z,1320000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,132.0,,,,,,1.0,1.0,0.0,,
134,PT00M20.30S,2022-11-19T01:05:20.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.64323258869908,50.245098039215684,1610612739,26,14,2022-11-19T01:05:31Z,1330000,False,1.0,7.0,1,right,MISS E. Mobley Layup - blocked,"[1630596, 1629667]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.74,Missed,,,,,,,,,,,,,,,,,McDaniels,1629667.0
135,PT00M20.30S,2022-11-19T01:05:20.7Z,1,REGULAR,block,,[],1629667,,,1610612739,26,14,2022-11-19T01:05:31Z,1340000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT00M16.70S,2022-11-19T01:05:24.3Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,26,14,2022-11-19T01:05:31Z,1350000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,134.0,,,,,,1.0,1.0,0.0,,
137,PT00M13.30S,2022-11-19T01:05:27.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630177,26.49474375821288,83.08823529411765,1610612766,26,14,2022-11-19T01:07:37Z,1360000,False,-165.0,197.0,1,left,MISS T. Maledon 25' running pullup 3PT,[1630177],1610612766.0,CHA,running pullup,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
138,PT00M10.40S,2022-11-19T01:05:30.8Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,26,14,2022-11-19T01:05:30Z,1370000,False,,,0,,E. Mobley REBOUND (Off:1 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,137.0,,,,,,8.0,7.0,1.0,,
139,PT00M00.80S,2022-11-19T01:05:40.4Z,1,REGULAR,2pt,Jump Shot,[],1629636,78.79434954007884,56.372549019607845,1610612739,28,14,2022-11-19T01:05:46Z,1380000,False,32.0,147.0,1,right,D. Garland 15' pullup Jump Shot (8 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,8-16 Center,15.02,Made,8.0,,,,,,,,,,,,,,,,,
140,PT00M00.00S,2022-11-19T01:05:48.1Z,1,REGULAR,period,end,[],0,,,1610612766,28,14,2022-11-19T01:05:48Z,1390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2022-11-19T01:06:09.3Z,2,REGULAR,substitution,out,['startperiod'],1630177,,,1610612766,28,14,2022-11-19T01:08:20Z,1400000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2022-11-19T01:06:09.3Z,2,REGULAR,substitution,in,['startperiod'],202330,,,1610612766,28,14,2022-11-19T01:08:20Z,1410000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2022-11-19T01:08:29.9Z,2,REGULAR,period,start,[],0,,,1610612766,28,14,2022-11-19T01:08:29Z,1420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT11M40.00S,2022-11-19T01:08:48.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,18.74178712220762,55.392156862745104,1610612766,28,14,2022-11-19T01:08:56Z,1430000,False,-27.0,124.0,1,left,MISS G. Hayward 12' driving floating Shot,[202330],1610612766.0,CHA,driving floating,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,12.66,Missed,,,,,,,,,,,,,,,,,,
145,PT11M35.00S,2022-11-19T01:08:53.9Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,28,14,2022-11-19T01:08:53Z,1440000,False,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,144.0,,,,,,2.0,1.0,1.0,,
146,PT11M35.00S,2022-11-19T01:08:53.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,5.590000152587891,50.0,1610612766,28,16,2022-11-19T01:08:53Z,1450000,False,0.0,0.0,1,left,N. Richards putback DUNK (4 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
147,PT11M14.00S,2022-11-19T01:10:10.9Z,2,REGULAR,jumpball,recovered,[],1630208,,,1610612739,28,16,2022-11-19T01:10:10Z,1460000,False,,,0,,Jump Ball P. Washington vs. K. Love: Tip to N. Richards,"[1630208, 1629023, 201567]",1610612766.0,CHA,heldball,N. Richards,1630208.0,Richards,N. Richards,Washington,1629023.0,Love,201567.0,,,,,,,,,,,,,,,,,,,,,,
150,PT11M14.00S,2022-11-19T01:10:10.9Z,2,REGULAR,turnover,lost ball,[],201567,,,1610612739,28,16,2022-11-19T01:10:10Z,1490000,False,,,0,,K. Love lost ball TURNOVER (1 TO),"[201567, 1629023]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,1.0,Washington,1629023.0,,,,,,,,,,,
151,PT11M14.00S,2022-11-19T01:10:10.9Z,2,REGULAR,steal,,[],1629023,,,1610612766,28,16,2022-11-19T01:10:10Z,1500000,False,,,0,,P. Washington STEAL (2 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT10M49.00S,2022-11-19T01:10:35.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629023,19.004599211563733,70.83333333333334,1610612766,28,16,2022-11-19T01:11:25Z,1510000,False,-104.0,126.0,1,left,MISS P. Washington 16' pullup Shot,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left Center,16.36,Missed,,,,,,,,,,,,,,,,,,
153,PT10M46.00S,2022-11-19T01:10:38.3Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612766,28,16,2022-11-19T01:10:38Z,1520000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,152.0,,,,,,2.0,1.0,1.0,,
154,PT10M40.00S,2022-11-19T01:10:47.6Z,2,REGULAR,foul,personal,['2freethrow'],201567,,,1610612766,28,16,2022-11-19T01:10:59Z,1530000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Washington 2 FT),"[201567, 1629023]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,1.0,0.0,Washington,1629023.0,,,,,
156,PT10M40.00S,2022-11-19T01:11:08.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629023,,,1610612766,28,17,2022-11-19T01:11:08Z,1550000,False,,,0,,P. Washington Free Throw 1 of 2 (8 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
157,PT10M40.00S,2022-11-19T01:11:20.7Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629023,,,1610612766,28,18,2022-11-19T01:11:20Z,1560000,False,,,0,,P. Washington Free Throw 2 of 2 (9 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
158,PT10M27.00S,2022-11-19T01:11:35.9Z,2,REGULAR,3pt,Jump Shot,[],1629636,69.59592641261499,15.931372549019606,1610612739,28,18,2022-11-19T01:11:42Z,1570000,False,-170.0,233.0,1,right,MISS D. Garland 28' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,28.88,Missed,,,,,,,,,,,,,,,,,,
159,PT10M23.00S,2022-11-19T01:11:39.9Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,28,18,2022-11-19T01:11:42Z,1580000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,158.0,,,,,,3.0,2.0,1.0,,
