actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
264,PT03M11.00S,2024-02-01T00:58:07.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,86.41590013140605,43.872549019607845,1610612741,57,47,2024-02-01T00:58:12Z,2590000,False,-31.0,75.0,1,right,MISS N. Vucevic 8' driving floating Shot,[202696],1610612741.0,CHI,driving floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,8.12,Missed,,,,,,,,,,,,,,,,,,
265,PT03M09.00S,2024-02-01T00:58:09.8Z,2,REGULAR,rebound,defensive,[],1641733,,,1610612766,57,47,2024-02-01T00:58:12Z,2600000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,264.0,,,,,1.0,1.0,0.0,,,,,,,,,,
266,PT03M02.00S,2024-02-01T00:58:16.9Z,2,REGULAR,3pt,Jump Shot,[],1629023,32.276609724047304,54.41176470588235,1610612766,57,47,2024-02-01T00:58:24Z,2610000,False,-22.0,251.0,1,left,MISS P. Washington 25' step back 3PT,[1629023],1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.19,Missed,,,,,,,,,,,,,,,,,,
267,PT02M55.00S,2024-02-01T00:58:23.9Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,57,47,2024-02-01T00:58:24Z,2620000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,266.0,,,,,2.0,2.0,0.0,,,,,,,,,,
268,PT02M47.00S,2024-02-01T00:58:31.5Z,2,REGULAR,3pt,Jump Shot,[],1629632,67.62483574244416,67.15686274509804,1610612741,57,47,2024-02-01T00:58:36Z,2630000,False,86.0,252.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
269,PT02M44.00S,2024-02-01T00:58:34.5Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,57,47,2024-02-01T00:58:36Z,2640000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,268.0,,,,,1.0,1.0,0.0,,,,,,,,,,
270,PT02M36.00S,2024-02-01T00:58:42.7Z,2,REGULAR,turnover,lost ball,[],1628998,,,1610612766,57,47,2024-02-01T00:58:48Z,2650000,False,,,0,,C. Martin lost ball TURNOVER (1 TO),"[1628998, 1630245]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Dosunmu,1630245.0
271,PT02M36.00S,2024-02-01T00:58:42.7Z,2,REGULAR,steal,,[],1630245,,,1610612741,57,47,2024-02-01T00:58:46Z,2660000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
272,PT02M31.00S,2024-02-01T00:58:47.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,93.11760840998686,52.20588235294118,1610612741,57,49,2024-02-01T00:58:54Z,2670000,False,11.0,12.0,1,right,A. Dosunmu running DUNK (11 PTS),[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.64,Made,,11.0,,,,,,,,,,,,,,,,
273,PT02M18.00S,2024-02-01T00:59:00.8Z,2,REGULAR,3pt,Jump Shot,[],1629023,28.597240473061763,74.01960784313727,1610612766,57,49,2024-02-01T00:59:06Z,2680000,False,-120.0,216.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,24.74,Missed,,,,,,,,,,,,,,,,,,
274,PT02M14.00S,2024-02-01T00:59:04.8Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,57,49,2024-02-01T00:59:06Z,2690000,False,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,273.0,,,,,3.0,3.0,0.0,,,,,,,,,,
275,PT02M07.00S,2024-02-01T00:59:11.0Z,2,REGULAR,turnover,lost ball,[],1629632,,,1610612741,57,49,2024-02-01T00:59:18Z,2700000,False,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 1641877]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Mensah,1641877.0
276,PT02M07.00S,2024-02-01T00:59:11.0Z,2,REGULAR,steal,,[],1641877,,,1610612766,57,49,2024-02-01T00:59:12Z,2710000,False,,,0,,N. Mensah STEAL (1 STL),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
277,PT02M02.00S,2024-02-01T00:59:16.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641733,5.732588699080158,48.28431372549019,1610612766,59,49,2024-02-01T00:59:21Z,2720000,False,9.0,1.0,1,left,N. Smith Jr. running Layup (5 PTS) (M. Bridges 4 AST),"[1641733, 1628970]",1610612766.0,CHA,running,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,0.87,Made,,5.0,M. Bridges,1628970.0,4.0,,,,,,,,,,,,,
279,PT01M49.00S,2024-02-01T00:59:32.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612741,59,49,2024-02-01T00:59:48Z,2740000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1628970, 201942]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627529.0,1.0,0.0,DeRozan,201942.0,,,,,
281,PT01M49.00S,2024-02-01T01:00:04.9Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,59,50,2024-02-01T01:00:04Z,2760000,False,,,0,,D. DeRozan Free Throw 1 of 2 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
282,PT01M49.00S,2024-02-01T01:00:07.9Z,2,REGULAR,substitution,out,[],1641733,,,1610612741,59,50,2024-02-01T01:00:11Z,2770000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M49.00S,2024-02-01T01:00:07.9Z,2,REGULAR,substitution,in,[],1641706,,,1610612741,59,50,2024-02-01T01:00:11Z,2780000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M49.00S,2024-02-01T01:00:04.9Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,59,50,2024-02-01T01:00:27Z,2790000,False,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
285,PT01M46.00S,2024-02-01T01:00:07.9Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,59,50,2024-02-01T01:00:27Z,2800000,False,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,284.0,,,,,6.0,6.0,0.0,,,,,,,,,,
286,PT01M30.00S,2024-02-01T01:00:42.8Z,2,REGULAR,turnover,bad pass,[],1628998,,,1610612766,59,50,2024-02-01T01:00:47Z,2810000,False,,,0,,C. Martin bad pass TURNOVER (2 TO),"[1628998, 1630245]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,2.0,Dosunmu,1630245.0
287,PT01M30.00S,2024-02-01T01:00:42.8Z,2,REGULAR,steal,,[],1630245,,,1610612741,59,50,2024-02-01T01:00:45Z,2820000,False,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
288,PT01M13.00S,2024-02-01T01:00:59.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,90.48948751642575,56.372549019607845,1610612741,59,50,2024-02-01T01:01:07Z,2830000,False,32.0,37.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
289,PT01M09.00S,2024-02-01T01:01:03.9Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,59,50,2024-02-01T01:01:07Z,2840000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,288.0,,,,,7.0,5.0,2.0,,,,,,,,,,
290,PT01M09.00S,2024-02-01T01:01:03.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,94.40999984741211,50.0,1610612741,59,50,2024-02-01T01:01:03Z,2850000,False,0.0,0.0,1,right,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
291,PT01M07.00S,2024-02-01T01:01:05.6Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,59,50,2024-02-01T01:01:05Z,2860000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,290.0,,,,,8.0,5.0,3.0,,,,,,,,,,
292,PT01M07.00S,2024-02-01T01:01:05.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,94.40999984741211,50.0,1610612741,59,52,2024-02-01T01:01:05Z,2870000,False,0.0,0.0,1,right,N. Vucevic tip Layup (11 PTS),[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,0.0,Made,,11.0,,,,,,,,,,,,,,,,
293,PT00M46.00S,2024-02-01T01:01:28.1Z,2,REGULAR,2pt,Jump Shot,[],1628998,10.85742444152431,74.26470588235294,1610612766,59,52,2024-02-01T01:01:32Z,2880000,False,-121.0,50.0,1,left,MISS C. Martin 13' turnaround fadeaway Shot,[1628998],1610612766.0,CHA,turnaround fadeaway,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,13.1,Missed,,,,,,,,,,,,,,,,,,
294,PT00M43.60S,2024-02-01T01:01:30.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,59,52,2024-02-01T01:01:30Z,2890000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,293.0,,,,,9.0,6.0,3.0,,,,,,,,,,
295,PT00M35.20S,2024-02-01T01:01:41.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612741,59,52,2024-02-01T01:01:57Z,2900000,False,,,0,,C. Martin personal FOUL (2 PF) (White 2 FT),"[1628998, 1629632]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627529.0,2.0,0.0,White,1629632.0,,,,,
297,PT00M35.20S,2024-02-01T01:02:09.7Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,59,53,2024-02-01T01:02:09Z,2920000,False,,,0,,C. White Free Throw 1 of 2 (11 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
298,PT00M35.20S,2024-02-01T01:02:12.3Z,2,REGULAR,substitution,out,[],1628998,,,1610612741,59,53,2024-02-01T01:02:19Z,2930000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M35.20S,2024-02-01T01:02:12.3Z,2,REGULAR,substitution,in,[],202397,,,1610612741,59,53,2024-02-01T01:02:19Z,2940000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M35.20S,2024-02-01T01:02:30.6Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,59,54,2024-02-01T01:02:30Z,2950000,False,,,0,,C. White Free Throw 2 of 2 (12 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
301,PT00M13.00S,2024-02-01T01:02:54.1Z,2,REGULAR,3pt,Jump Shot,[],1628970,32.53942181340342,64.2156862745098,1610612766,59,54,2024-02-01T01:02:58Z,2960000,False,-71.0,253.0,1,left,MISS M. Bridges 26' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,26.32,Missed,,,,,,,,,,,,,,,,,,
302,PT00M09.80S,2024-02-01T01:02:57.3Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,59,54,2024-02-01T01:02:58Z,2970000,False,,,0,,A. Caruso REBOUND (Off:1 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,301.0,,,,,3.0,2.0,1.0,,,,,,,,,,
303,PT00M00.60S,2024-02-01T01:03:13.5Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",202397,,,1610612741,59,54,2024-02-01T01:09:36Z,2972500,False,,,0,,I. Smith shooting personal FOUL (2 PF) (White 3 FT),"[202397, 1629632]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627529.0,2.0,0.0,White,1629632.0,,,,,
306,PT00M00.60S,2024-02-01T01:04:43.5Z,2,REGULAR,freethrow,1 of 3,[],1629632,,,1610612741,59,55,2024-02-01T01:09:22Z,2975000,False,,,0,,C. White Free Throw 1 of 3 (13 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
307,PT00M00.60S,2024-02-01T01:04:43.5Z,2,REGULAR,freethrow,2 of 3,[],1629632,,,1610612741,59,56,2024-02-01T01:09:22Z,2977500,False,,,0,,C. White Free Throw 2 of 3 (14 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
308,PT00M00.60S,2024-02-01T01:04:43.5Z,2,REGULAR,freethrow,3 of 3,[],1629632,,,1610612741,59,57,2024-02-01T01:09:22Z,2978750,False,,,0,,C. White Free Throw 3 of 3 (15 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
309,PT00M00.00S,2024-02-01T01:05:17.5Z,2,REGULAR,period,end,[],0,,,1610612766,59,57,2024-02-01T01:09:36Z,3040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2024-02-01T01:05:21.2Z,3,REGULAR,substitution,out,['startperiod'],1641877,,,1610612766,59,57,2024-02-01T01:22:03Z,3050000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2024-02-01T01:05:21.2Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,59,57,2024-02-01T01:22:03Z,3060000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2024-02-01T01:05:21.2Z,3,REGULAR,substitution,out,['startperiod'],202397,,,1610612766,59,57,2024-02-01T01:22:03Z,3070000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2024-02-01T01:05:21.2Z,3,REGULAR,substitution,in,['startperiod'],1631121,,,1610612766,59,57,2024-02-01T01:22:03Z,3080000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2024-02-01T01:05:21.2Z,3,REGULAR,substitution,in,['startperiod'],1628998,,,1610612766,59,57,2024-02-01T01:22:03Z,3090000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2024-02-01T01:05:21.2Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,59,57,2024-02-01T01:22:03Z,3100000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-02-01T01:22:16.7Z,3,REGULAR,period,start,[],0,,,1610612741,59,57,2024-02-01T01:22:16Z,3110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M46.00S,2024-02-01T01:22:30.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,5.995400788436268,52.94117647058824,1610612741,59,57,2024-02-01T01:22:54Z,3120000,False,-15.0,4.0,1,left,MISS N. Vucevic driving Layup,[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
318,PT11M43.00S,2024-02-01T01:22:33.5Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,59,57,2024-02-01T01:22:35Z,3130000,False,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,317.0,,,,,2.0,1.0,1.0,,,,,,,,,,
319,PT11M21.00S,2024-02-01T01:22:55.6Z,3,REGULAR,2pt,Jump Shot,[],1628998,91.93495400788436,11.029411764705882,1610612766,59,57,2024-02-01T01:23:00Z,3140000,False,-195.0,23.0,1,right,MISS C. Martin 19' Jump Shot,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left,19.63,Missed,,,,,,,,,,,,,,,,,,
320,PT11M18.00S,2024-02-01T01:22:58.4Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,59,57,2024-02-01T01:22:58Z,3150000,False,,,0,,C. White REBOUND (Off:0 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left,,,319.0,,,,,4.0,4.0,0.0,,,,,,,,,,
321,PT10M59.00S,2024-02-01T01:23:16.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,7.30946123521682,53.18627450980392,1610612741,59,59,2024-02-01T01:23:21Z,3160000,False,-16.0,16.0,1,left,A. Caruso driving Layup (2 PTS) (C. White 4 AST),"[1627936, 1629632]",1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,2.27,Made,,2.0,C. White,1629632.0,4.0,,,,,,,,,,,,,
323,PT10M49.00S,2024-02-01T01:23:30.1Z,3,REGULAR,turnover,out-of-bounds,[],1628998,,,1610612766,59,59,2024-02-01T01:23:35Z,3180000,False,,,0,,C. Martin lost ball out-of-bounds TURNOVER (3 TO),[1628998],1610612766.0,CHA,lost ball,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627529.0,,,,,,,3.0,,
324,PT10M39.00S,2024-02-01T01:23:51.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202696,32.013797634691194,50.0,1610612741,59,62,2024-02-01T01:23:56Z,3190000,False,0.0,248.0,1,left,N. Vucevic 24' 3PT  (14 PTS) (C. White 5 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,24.84,Made,,14.0,C. White,1629632.0,5.0,,,,,,,,,,,,,
326,PT10M22.00S,2024-02-01T01:24:09.1Z,3,REGULAR,3pt,Jump Shot,[],1631121,63.55124835742444,37.745098039215684,1610612766,59,62,2024-02-01T01:24:14Z,3210000,False,-61.0,290.0,1,right,MISS B. McGowens 29' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,29.65,Missed,,,,,,,,,,,,,,,,,,
327,PT10M20.00S,2024-02-01T01:24:12.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,59,62,2024-02-01T01:24:12Z,3220000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,326.0,,,,,,,,,,,,,,,,,
329,PT10M07.00S,2024-02-01T01:24:36.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629632,7.5722733245729295,47.05882352941176,1610612741,59,64,2024-02-01T01:24:42Z,3240000,False,15.0,19.0,1,left,C. White driving DUNK (17 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,2.38,Made,,17.0,,,,,,,,,,,,,,,,
330,PT09M49.00S,2024-02-01T01:24:54.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,92.72339027595268,63.23529411764706,1610612766,59,64,2024-02-01T01:25:42Z,3250000,False,66.0,16.0,1,right,MISS B. Miller 6' driving floating bank Shot,[1641706],1610612766.0,CHA,driving floating bank,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
331,PT09M47.00S,2024-02-01T01:24:56.6Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,59,64,2024-02-01T01:25:00Z,3260000,False,,,0,,N. Richards REBOUND (Off:2 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,330.0,,,,,3.0,1.0,2.0,,,,,,,,,,
332,PT09M46.00S,2024-02-01T01:24:57.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,91.80354796320631,52.94117647058824,1610612766,59,64,2024-02-01T01:25:03Z,3270000,False,15.0,25.0,1,right,MISS N. Richards putback Layup,[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
333,PT09M43.00S,2024-02-01T01:25:00.7Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,59,64,2024-02-01T01:29:03Z,3280000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,332.0,,,,,10.0,7.0,3.0,,,,,,,,,,
334,PT09M39.00S,2024-02-01T01:25:10.2Z,3,REGULAR,foul,personal,[],1630208,,,1610612741,59,64,2024-02-01T01:25:20Z,3290000,False,,,0,,N. Richards personal FOUL (3 PF),"[1630208, 202696]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627529.0,3.0,0.0,Vucevic,202696.0,,,,,
336,PT09M32.00S,2024-02-01T01:25:31.0Z,3,REGULAR,3pt,Jump Shot,[],202696,33.065045992115635,47.05882352941176,1610612741,59,64,2024-02-01T01:25:36Z,3310000,False,15.0,258.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
337,PT09M27.00S,2024-02-01T01:25:36.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,59,64,2024-02-01T01:25:36Z,3320000,False,,,0,,M. Bridges REBOUND (Off:0 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,336.0,,,,,7.0,7.0,0.0,,,,,,,,,,
338,PT09M18.00S,2024-02-01T01:25:50.3Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612766,59,64,2024-02-01T01:25:59Z,3330000,False,,,0,,D. DeRozan shooting personal FOUL (2 PF) (McGowens 2 FT),"[201942, 1631121]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627529.0,2.0,0.0,McGowens,1631121.0,,,,,
340,PT09M18.00S,2024-02-01T01:26:13.4Z,3,REGULAR,freethrow,1 of 2,[],1631121,,,1610612766,59,64,2024-02-01T01:26:13Z,3350000,False,,,0,,MISS B. McGowens Free Throw 1 of 2,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
341,PT09M18.00S,2024-02-01T01:26:13.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,59,64,2024-02-01T01:26:13Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,,,,,
342,PT09M18.00S,2024-02-01T01:26:31.8Z,3,REGULAR,freethrow,2 of 2,[],1631121,,,1610612766,60,64,2024-02-01T01:26:31Z,3370000,False,,,0,,B. McGowens Free Throw 2 of 2 (5 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
343,PT09M08.00S,2024-02-01T01:26:44.1Z,3,REGULAR,3pt,Jump Shot,[],1629632,30.962549277266753,71.07843137254902,1610612741,60,64,2024-02-01T01:26:51Z,3380000,False,-105.0,239.0,1,left,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
344,PT09M05.00S,2024-02-01T01:26:47.1Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,60,64,2024-02-01T01:26:51Z,3390000,False,,,0,,M. Bridges REBOUND (Off:0 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,343.0,,,,,8.0,8.0,0.0,,,,,,,,,,
