actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
175,PT10M40.00S,2024-01-20T00:38:52.8Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,39,35,2024-01-20T00:38:52Z,1750000,False,,,0,,L. Ball Free Throw 2 of 2 (8 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,Made,8.0,,,,,,,,,
176,PT10M18.00S,2024-01-20T00:39:15.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,91.14651773981603,50.73529411764706,1610612759,39,35,2024-01-20T00:39:18Z,1760000,False,4.0,31.0,1,right,MISS B. Wesley driving Layup,[1631104],1610612759.0,SAS,driving,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,,,,3.09,Missed,,,,,,,,,,
177,PT10M16.00S,2024-01-20T00:39:17.2Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,39,35,2024-01-20T00:39:17Z,1770000,False,,,0,,B. Miller REBOUND (Off:1 Def:5),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,176.0,6.0,5.0,1.0,,
178,PT10M09.00S,2024-01-20T00:39:24.1Z,2,REGULAR,3pt,Jump Shot,[],1630163,35.8245729303548,71.56862745098039,1610612766,39,35,2024-01-20T00:41:43Z,1780000,False,-108.0,284.0,1,left,MISS L. Ball 30' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,30.41,Missed,,,,,,,,,,
179,PT10M07.00S,2024-01-20T00:39:27.4Z,2,REGULAR,rebound,offensive,[],1641733,,,1610612766,39,35,2024-01-20T00:39:27Z,1790000,False,,,0,,N. Smith Jr. REBOUND (Off:1 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,178.0,2.0,1.0,1.0,,
180,PT09M59.00S,2024-01-20T00:39:35.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641706,32.933639947437584,70.09803921568627,1610612766,39,35,2024-01-20T00:39:39Z,1800000,False,-100.0,257.0,1,left,MISS B. Miller 27' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.6,Missed,,,,,,,,,,
181,PT09M56.00S,2024-01-20T00:39:38.1Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,39,35,2024-01-20T00:39:39Z,1810000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,180.0,1.0,1.0,0.0,,
182,PT09M48.00S,2024-01-20T00:39:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.72339027595268,47.30392156862745,1610612759,39,37,2024-01-20T00:39:49Z,1820000,False,-13.0,16.0,1,right,K. Johnson driving finger roll Layup (15 PTS),[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,2.09,Made,15.0,,,,,,,,,
183,PT09M35.00S,2024-01-20T00:40:00.7Z,2,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612766,39,37,2024-01-20T00:40:15Z,1830000,False,,,0,,Z. Collins shooting personal FOUL (2 PF) (Washington 2 FT),"[1628380, 1629023]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,2714.0,2.0,0.0,Washington,1629023.0,,,,,,,,,,,,
185,PT09M35.00S,2024-01-20T00:40:31.7Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,40,37,2024-01-20T00:40:31Z,1850000,False,,,0,,P. Washington Free Throw 1 of 2 (6 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,Made,6.0,,,,,,,,,
186,PT09M35.00S,2024-01-20T00:40:32.7Z,2,REGULAR,substitution,out,[],1641733,,,1610612766,40,37,2024-01-20T00:40:49Z,1860000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M35.00S,2024-01-20T00:40:32.7Z,2,REGULAR,substitution,out,[],1631104,,,1610612766,40,37,2024-01-20T00:40:49Z,1870000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M35.00S,2024-01-20T00:40:32.7Z,2,REGULAR,substitution,out,[],1626224,,,1610612766,40,37,2024-01-20T00:40:49Z,1880000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M35.00S,2024-01-20T00:40:32.7Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,40,37,2024-01-20T00:40:49Z,1890000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M35.00S,2024-01-20T00:40:32.7Z,2,REGULAR,substitution,in,[],1630577,,,1610612766,40,37,2024-01-20T00:40:49Z,1900000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M35.00S,2024-01-20T00:40:32.7Z,2,REGULAR,substitution,in,[],1630200,,,1610612766,40,37,2024-01-20T00:40:49Z,1910000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M35.00S,2024-01-20T00:40:54.9Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,41,37,2024-01-20T00:40:54Z,1920000,False,,,0,,P. Washington Free Throw 2 of 2 (7 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,
193,PT09M14.00S,2024-01-20T00:41:19.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,88.51839684625493,40.19607843137255,1610612759,41,37,2024-01-20T00:41:24Z,1930000,False,-49.0,55.0,1,right,MISS Z. Collins 7' Hook,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.4,Missed,,,,,,,,,,
194,PT09M14.00S,2024-01-20T00:41:19.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,41,37,2024-01-20T00:41:24Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,193.0,,,,,
195,PT09M14.00S,2024-01-20T00:41:23.5Z,2,REGULAR,foul,personal,[],1630163,,,1610612759,41,37,2024-01-20T00:41:36Z,1950000,False,,,0,,L. Ball loose ball personal FOUL (2 PF),"[1630163, 1630577]",1610612766.0,CHA,loose ball,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,2714.0,2.0,0.0,Champagnie,1630577.0,,,,,,,,,,,,
197,PT09M14.00S,2024-01-20T00:41:33.2Z,2,REGULAR,substitution,out,[],1628380,,,1610612759,41,37,2024-01-20T00:41:37Z,1970000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M14.00S,2024-01-20T00:41:33.2Z,2,REGULAR,substitution,in,[],1631230,,,1610612759,41,37,2024-01-20T00:41:37Z,1980000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M06.00S,2024-01-20T00:41:57.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630200,91.93495400788436,46.81372549019608,1610612759,41,37,2024-01-20T00:42:01Z,1990000,False,-16.0,23.0,1,right,MISS T. Jones driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,2.82,Missed,,,,,,,,,,
200,PT09M04.00S,2024-01-20T00:41:59.7Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,41,37,2024-01-20T00:42:01Z,2000000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,199.0,1.0,1.0,0.0,,
201,PT08M50.00S,2024-01-20T00:42:15.8Z,2,REGULAR,3pt,Jump Shot,[],1641706,26.231931668856767,17.892156862745097,1610612766,44,37,2024-01-20T00:42:19Z,2010000,False,161.0,194.0,1,left,B. Miller 25' 3PT  (13 PTS) (L. Ball 4 AST),"[1641706, 1630163]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.19,Made,13.0,L. Ball,1630163.0,4.0,,,,,,
203,PT08M50.00S,2024-01-20T00:42:20.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,44,37,2024-01-20T00:42:20Z,2030000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M29.00S,2024-01-20T00:45:28.8Z,2,REGULAR,turnover,lost ball,[],1629640,,,1610612759,44,37,2024-01-20T00:45:32Z,2040000,False,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1629640, 1630163]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Right,1.0,Ball,1630163.0,,,,,,,,,,,,,,,,,
205,PT08M29.00S,2024-01-20T00:45:28.8Z,2,REGULAR,steal,,[],1630163,,,1610612766,44,37,2024-01-20T00:45:30Z,2050000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
206,PT08M14.00S,2024-01-20T00:45:44.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630163,10.068988173455978,46.32352941176471,1610612766,46,37,2024-01-20T00:45:49Z,2060000,False,18.0,42.0,1,left,L. Ball driving Layup (10 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.59,Made,10.0,,,,,,,,,
207,PT08M06.00S,2024-01-20T00:45:55.8Z,2,REGULAR,foul,personal,[],1628998,,,1610612759,46,37,2024-01-20T00:46:13Z,2070000,False,,,0,,C. Martin personal FOUL (1 PF),"[1628998, 1631230]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,203593.0,1.0,0.0,Barlow,1631230.0,,,,,,,,,,,,
209,PT08M06.00S,2024-01-20T00:46:13.1Z,2,REGULAR,substitution,out,[],1630163,,,1610612759,46,37,2024-01-20T00:46:28Z,2090000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M06.00S,2024-01-20T00:46:13.1Z,2,REGULAR,substitution,out,[],1630550,,,1610612759,46,37,2024-01-20T00:46:28Z,2100000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M06.00S,2024-01-20T00:46:13.1Z,2,REGULAR,substitution,out,[],1629023,,,1610612759,46,37,2024-01-20T00:46:28Z,2110000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M06.00S,2024-01-20T00:46:13.1Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,46,37,2024-01-20T00:46:28Z,2120000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M06.00S,2024-01-20T00:46:13.1Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,46,37,2024-01-20T00:46:28Z,2130000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M06.00S,2024-01-20T00:46:13.1Z,2,REGULAR,substitution,in,[],1641877,,,1610612759,46,37,2024-01-20T00:46:28Z,2140000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M06.00S,2024-01-20T00:46:13.1Z,2,REGULAR,substitution,in,[],1628970,,,1610612759,46,37,2024-01-20T00:46:28Z,2150000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M06.00S,2024-01-20T00:46:13.1Z,2,REGULAR,substitution,in,[],1626179,,,1610612759,46,37,2024-01-20T00:46:28Z,2160000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M06.00S,2024-01-20T00:46:13.1Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,46,37,2024-01-20T00:46:28Z,2170000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M06.00S,2024-01-20T00:46:13.1Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,46,37,2024-01-20T00:46:28Z,2180000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M51.00S,2024-01-20T00:46:39.1Z,2,REGULAR,3pt,Jump Shot,[],1630577,88.12417871222075,97.54901960784314,1610612759,46,37,2024-01-20T00:46:43Z,2190000,False,238.0,59.0,1,right,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,,,,24.49,Missed,,,,,,,,,,
220,PT07M48.00S,2024-01-20T00:46:42.1Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,46,37,2024-01-20T00:46:43Z,2200000,False,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,219.0,4.0,3.0,1.0,,
221,PT07M37.00S,2024-01-20T00:46:53.5Z,2,REGULAR,2pt,Jump Shot,[],1628998,11.777266754270697,16.666666666666664,1610612766,46,37,2024-01-20T00:46:59Z,2210000,False,167.0,58.0,1,left,MISS C. Martin 17' pullup Shot,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right,,,,,,,,,17.66,Missed,,,,,,,,,,
222,PT07M31.00S,2024-01-20T00:46:59.5Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,46,37,2024-01-20T00:46:59Z,2220000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,221.0,2.0,2.0,0.0,,
223,PT07M26.00S,2024-01-20T00:47:04.1Z,2,REGULAR,2pt,Jump Shot,[],1631230,81.2910643889619,70.09803921568627,1610612759,46,39,2024-01-20T00:48:06Z,2230000,False,100.0,123.0,1,right,D. Barlow 15' pullup Jump Shot (4 PTS) (J. Sochan 3 AST),"[1631230, 1631110]",1610612759.0,SAS,pullup,,,Barlow,D. Barlow,,,,,Mid-Range,8-16 Right,,,,,,,,,15.91,Made,4.0,J. Sochan,1631110.0,3.0,,,,,,
225,PT07M10.00S,2024-01-20T00:47:20.1Z,2,REGULAR,turnover,bad pass,[],1626179,,,1610612766,46,39,2024-01-20T00:47:26Z,2250000,False,,,0,,T. Rozier bad pass TURNOVER (2 TO),"[1626179, 1631110]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Center,2.0,Sochan,1631110.0,,,,,,,,,,,,,,,,,
226,PT07M10.00S,2024-01-20T00:47:20.1Z,2,REGULAR,steal,,[],1631110,,,1610612759,46,39,2024-01-20T00:47:22Z,2260000,False,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
227,PT07M05.00S,2024-01-20T00:47:25.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630577,92.06636005256242,52.94117647058824,1610612759,46,41,2024-01-20T00:47:33Z,2270000,False,15.0,22.0,1,right,J. Champagnie running Layup (5 PTS) (J. Sochan 4 AST),"[1630577, 1631110]",1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,2.65,Made,5.0,J. Sochan,1631110.0,4.0,,,,,,
229,PT06M48.00S,2024-01-20T00:47:46.5Z,2,REGULAR,turnover,out-of-bounds,[],1628998,,,1610612766,46,41,2024-01-20T00:47:51Z,2290000,False,,,0,,C. Martin bad pass out-of-bounds TURNOVER (1 TO),[1628998],1610612766.0,CHA,bad pass,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,1.0,,,2714.0,,,,,,,,,,,,,,,,
230,PT06M48.00S,2024-01-20T00:47:50.1Z,2,REGULAR,substitution,out,[],1641706,,,1610612759,46,41,2024-01-20T00:47:53Z,2300000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M48.00S,2024-01-20T00:47:50.1Z,2,REGULAR,substitution,in,[],1641733,,,1610612759,46,41,2024-01-20T00:47:53Z,2310000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M35.00S,2024-01-20T00:48:17.4Z,2,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,46,41,2024-01-20T00:48:24Z,2320000,False,,,0,,D. Vassell lost ball out-of-bounds TURNOVER (2 TO),[1630170],1610612759.0,SAS,lost ball,,,Vassell,D. Vassell,,,,,Mid-Range,0-8 Center,2.0,,,203593.0,,,,,,,,,,,,,,,,
233,PT06M20.00S,2024-01-20T00:48:41.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,14.4053876478318,63.23529411764706,1610612766,48,41,2024-01-20T00:48:45Z,2330000,False,-66.0,83.0,1,left,T. Rozier 10' driving floating Jump Shot (8 PTS) (C. Martin 1 AST),"[1626179, 1628998]",1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,10.61,Made,8.0,C. Martin,1628998.0,1.0,,,,,,
235,PT06M11.00S,2024-01-20T00:48:50.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,87.33574244415243,43.872549019607845,1610612759,48,43,2024-01-20T00:48:54Z,2350000,False,-31.0,67.0,1,right,J. Sochan 7' driving floating Jump Shot (6 PTS) (T. Jones 2 AST),"[1631110, 1630200]",1610612759.0,SAS,driving floating,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.32,Made,6.0,T. Jones,1630200.0,2.0,,,,,,
236,PT05M56.00S,2024-01-20T00:49:05.9Z,2,REGULAR,3pt,Jump Shot,[],1626179,25.18068331143233,15.196078431372548,1610612766,51,43,2024-01-20T00:51:57Z,2360000,False,174.0,184.0,1,left,T. Rozier 25' 3PT step back (11 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.34,Made,11.0,,,,,,,,,
237,PT05M37.00S,2024-01-20T00:49:24.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,91.5407358738502,46.07843137254902,1610612759,51,43,2024-01-20T00:49:30Z,2370000,False,-20.0,27.0,1,right,MISS J. Sochan cutting Layup - blocked,"[1631110, 1641877]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,3.34,Missed,,,,,,,,,Mensah,1641877.0
238,PT05M37.00S,2024-01-20T00:49:24.5Z,2,REGULAR,block,,[],1641877,,,1610612759,51,43,2024-01-20T00:49:27Z,2380000,False,,,0,,N. Mensah BLOCK (1 BLK),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
239,PT05M34.00S,2024-01-20T00:49:27.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,51,43,2024-01-20T00:49:30Z,2390000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,237.0,2.0,2.0,0.0,,
240,PT05M28.00S,2024-01-20T00:49:33.4Z,2,REGULAR,3pt,Jump Shot,[],1626179,16.770696452036795,5.637254901960785,1610612766,51,43,2024-01-20T00:49:37Z,2400000,False,222.0,105.0,1,left,MISS T. Rozier 24' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.54,Missed,,,,,,,,,,
241,PT05M26.00S,2024-01-20T00:49:35.4Z,2,REGULAR,rebound,defensive,[],1631230,,,1610612759,51,43,2024-01-20T00:49:37Z,2410000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,240.0,1.0,1.0,0.0,,
242,PT05M13.00S,2024-01-20T00:49:47.9Z,2,REGULAR,3pt,Jump Shot,[],1631110,88.91261498028909,97.79411764705883,1610612759,51,43,2024-01-20T00:49:57Z,2420000,False,239.0,52.0,1,right,MISS J. Sochan 24' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,,,,,,,24.45,Missed,,,,,,,,,,
243,PT05M11.00S,2024-01-20T00:49:50.9Z,2,REGULAR,rebound,offensive,[],1631230,,,1610612759,51,43,2024-01-20T00:49:50Z,2430000,False,,,0,,D. Barlow REBOUND (Off:1 Def:1),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,242.0,2.0,1.0,1.0,,
244,PT05M10.00S,2024-01-20T00:49:51.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631230,89.83245729303549,49.754901960784316,1610612759,51,43,2024-01-20T00:50:21Z,2440000,False,-1.0,43.0,1,right,MISS D. Barlow putback Layup - blocked,"[1631230, 1628970]",1610612759.0,SAS,putback,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,4.31,Missed,,,,,,,,,Bridges,1628970.0
245,PT05M10.00S,2024-01-20T00:49:51.6Z,2,REGULAR,block,,[],1628970,,,1610612759,51,43,2024-01-20T00:49:54Z,2450000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
246,PT05M10.00S,2024-01-20T00:49:51.6Z,2,REGULAR,rebound,offensive,[],1630577,,,1610612759,51,43,2024-01-20T00:50:05Z,2460000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,244.0,1.0,0.0,1.0,,
247,PT05M01.00S,2024-01-20T00:50:00.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630577,94.40999984741211,50.0,1610612759,51,45,2024-01-20T00:50:00Z,2470000,False,0.0,0.0,1,right,J. Champagnie putback Layup (7 PTS),[1630577],1610612759.0,SAS,putback,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Made,7.0,,,,,,,,,
248,PT04M55.00S,2024-01-20T00:50:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.178055190538765,45.34313725490196,1610612766,53,45,2024-01-20T00:50:11Z,2480000,False,23.0,15.0,1,left,M. Bridges driving Layup (9 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,2.77,Made,9.0,,,,,,,,,
249,PT04M44.00S,2024-01-20T00:50:17.8Z,2,REGULAR,2pt,Jump Shot,[],1631230,92.85479632063075,71.81372549019608,1610612759,53,47,2024-01-20T00:50:24Z,2490000,False,109.0,15.0,1,right,D. Barlow 11' Jump Shot (6 PTS) (J. Champagnie 3 AST),"[1631230, 1630577]",1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Mid-Range,8-16 Right,,,,,,,,,11.01,Made,6.0,J. Champagnie,1630577.0,3.0,,,,,,
251,PT04M27.00S,2024-01-20T00:50:34.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.389618922470433,46.568627450980394,1610612766,55,47,2024-01-20T00:50:38Z,2510000,False,17.0,8.0,1,left,M. Bridges driving Layup (11 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,1.88,Made,11.0,,,,,,,,,
253,PT04M23.00S,2024-01-20T00:50:43.7Z,2,REGULAR,substitution,out,[],1641877,,,1610612759,55,47,2024-01-20T00:50:57Z,2530000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M23.00S,2024-01-20T00:50:43.7Z,2,REGULAR,substitution,out,[],1631230,,,1610612759,55,47,2024-01-20T00:50:57Z,2540000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M23.00S,2024-01-20T00:50:43.7Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,55,47,2024-01-20T00:50:57Z,2550000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
