actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
171,PT09M41.00S,2024-01-11T00:42:58.2Z,2,REGULAR,3pt,Jump Shot,[],1628370,37.92706964520368,42.40196078431372,1610612758,31,44,2024-01-11T00:43:02Z,1690000,False,38.0,304.0,1,left,M. Monk 30' 3PT  (5 PTS) (A. Len 1 AST),"[1628370, 203458]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,30.64,Made,5.0,,,,,,,,,,A. Len,203458.0,1.0,,,,,
173,PT09M30.00S,2024-01-11T00:43:12.8Z,2,REGULAR,foul,personal,['2freethrow'],1629308,,,1610612766,31,44,2024-01-11T00:49:45Z,1710000,False,,,0,,J. Toscano-Anderson shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1629308, 1641733]",1610612758.0,SAC,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Mid-Range,8-16 Right,,,,,,,,2530.0,1.0,0.0,Smith Jr.,1641733.0,,,,,,,,
175,PT09M30.00S,2024-01-11T00:43:33.7Z,2,REGULAR,freethrow,1 of 2,[],1641733,,,1610612766,31,44,2024-01-11T00:49:50Z,1730000,False,,,0,,MISS N. Smith Jr. Free Throw 1 of 2,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
176,PT09M30.00S,2024-01-11T00:43:33.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,31,44,2024-01-11T00:49:50Z,1740000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,
177,PT09M30.00S,2024-01-11T00:43:33.7Z,2,REGULAR,freethrow,2 of 2,[],1641733,,,1610612766,32,44,2024-01-11T00:49:50Z,1750000,False,,,0,,N. Smith Jr. Free Throw 2 of 2 (1 PTS),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
178,PT09M13.00S,2024-01-11T00:44:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.440867279894875,47.794117647058826,1610612758,32,46,2024-01-11T00:50:12Z,1760000,False,11.0,17.0,1,left,M. Monk driving finger roll Layup (7 PTS),[1628370],1610612758.0,SAC,driving finger roll,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.06,Made,7.0,,,,,,,,,,,,,,,,,
179,PT09M13.00S,2024-01-11T00:44:17.3Z,2,REGULAR,foul,personal,['1freethrow'],1641733,,,1610612758,32,46,2024-01-11T00:44:34Z,1770000,False,,,0,,N. Smith Jr. shooting personal FOUL (1 PF) (Monk 1 FT),"[1641733, 1628370]",1610612766.0,CHA,shooting,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,1.0,0.0,Monk,1628370.0,,,,,,,,
181,PT09M13.00S,2024-01-11T00:44:39.4Z,2,REGULAR,freethrow,1 of 1,[],1628370,,,1610612758,32,47,2024-01-11T00:44:39Z,1790000,False,,,0,,M. Monk Free Throw 1 of 1 (8 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
182,PT08M59.00S,2024-01-11T00:44:56.3Z,2,REGULAR,3pt,Jump Shot,[],1641733,91.80354796320631,4.411764705882353,1610612766,35,47,2024-01-11T00:45:00Z,1800000,False,-228.0,25.0,1,right,N. Smith Jr. 3PT  (4 PTS) (N. Mensah 1 AST),"[1641733, 1641877]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,22.92,Made,4.0,,,,,,,,,,N. Mensah,1641877.0,1.0,,,,,
184,PT08M48.00S,2024-01-11T00:45:06.7Z,2,REGULAR,3pt,Jump Shot,[],1626168,5.995400788436268,96.81372549019608,1610612758,35,50,2024-01-11T00:45:10Z,1820000,False,-234.0,4.0,1,left,T. Lyles 3PT  (6 PTS) (D. Fox 3 AST),"[1626168, 1628368]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,23.41,Made,6.0,,,,,,,,,,D. Fox,1628368.0,3.0,,,,,
186,PT08M40.00S,2024-01-11T00:45:20.3Z,2,REGULAR,foul,personal,[],203458,,,1610612766,35,50,2024-01-11T00:50:49Z,1840000,False,,,0,,A. Len personal FOUL (2 PF),"[203458, 1626179]",1610612758.0,SAC,,,,Len,A. Len,,,,,Mid-Range,16-24 Left Center,,,,,,,,1199.0,2.0,0.0,Rozier,1626179.0,,,,,,,,
188,PT08M40.00S,2024-01-11T00:45:37.6Z,2,REGULAR,substitution,out,[],1628368,,,1610612766,35,50,2024-01-11T00:45:50Z,1860000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M40.00S,2024-01-11T00:45:37.6Z,2,REGULAR,substitution,out,[],203458,,,1610612766,35,50,2024-01-11T00:45:50Z,1870000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M40.00S,2024-01-11T00:45:37.6Z,2,REGULAR,substitution,in,[],1627734,,,1610612766,35,50,2024-01-11T00:45:50Z,1880000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M40.00S,2024-01-11T00:45:37.6Z,2,REGULAR,substitution,in,[],1641732,,,1610612766,35,50,2024-01-11T00:45:50Z,1890000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M20.00S,2024-01-11T00:46:08.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641733,88.64980289093299,52.20588235294118,1610612766,35,50,2024-01-11T00:46:13Z,1900000,False,11.0,54.0,1,right,MISS N. Smith Jr. driving finger roll Layup,[1641733],1610612766.0,CHA,driving finger roll,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,,,,,,,,,,,,,,,,,,
193,PT08M18.00S,2024-01-11T00:46:10.5Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,35,50,2024-01-11T00:46:13Z,1910000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,192.0,3.0,3.0,0.0,,,,,,,,,,,,,
194,PT07M58.00S,2024-01-11T00:46:30.7Z,2,REGULAR,2pt,Jump Shot,[],1628370,25.969119579500656,66.42156862745098,1610612758,35,50,2024-01-11T00:46:35Z,1920000,False,-82.0,192.0,1,left,MISS M. Monk 20' pullup Shot,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,20.84,Missed,,,,,,,,,,,,,,,,,,
195,PT07M55.00S,2024-01-11T00:46:33.7Z,2,REGULAR,rebound,defensive,[],1641877,,,1610612766,35,50,2024-01-11T00:46:35Z,1930000,False,,,0,,N. Mensah REBOUND (Off:0 Def:1),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Mid-Range,16-24 Left Center,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,
196,PT07M45.00S,2024-01-11T00:46:43.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,85.62746386333771,50.245098039215684,1610612766,37,50,2024-01-11T00:52:35Z,1940000,False,1.0,83.0,1,right,T. Rozier 8' driving floating Jump Shot (12 PTS),[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,12.0,,,,,,,,,,,,,,,,,
197,PT07M36.00S,2024-01-11T00:46:57.0Z,2,REGULAR,foul,personal,['2freethrow'],1641733,,,1610612758,37,50,2024-01-11T00:52:50Z,1950000,False,,,0,,N. Smith Jr. shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1641733, 1627734]",1610612766.0,CHA,shooting,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2530.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,
199,PT07M36.00S,2024-01-11T00:47:28.6Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,37,51,2024-01-11T00:52:57Z,1970000,False,,,0,,D. Sabonis Free Throw 1 of 2 (10 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
212,PT07M36.00S,2024-01-11T00:47:28.6Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,37,52,2024-01-11T00:52:57Z,2100000,False,,,0,,D. Sabonis Free Throw 2 of 2 (11 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
200,PT07M36.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,out,[],1641877,,,1610612766,37,52,2024-01-11T00:53:04Z,2105000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M36.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,out,[],1626179,,,1610612766,37,52,2024-01-11T00:53:04Z,2107500,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M36.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,out,[],1641733,,,1610612766,37,52,2024-01-11T00:53:04Z,2108750,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M36.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,out,[],1630550,,,1610612766,37,52,2024-01-11T00:53:04Z,2109375,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M36.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,out,[],1626168,,,1610612766,37,52,2024-01-11T00:53:04Z,2109687,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M36.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,out,[],1629308,,,1610612766,37,52,2024-01-11T00:53:04Z,2109843,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612758.0,SAC,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M36.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,in,[],1630208,,,1610612766,37,52,2024-01-11T00:53:04Z,2109921,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M36.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,37,52,2024-01-11T00:53:04Z,2109960,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M36.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,37,52,2024-01-11T00:53:04Z,2109980,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M36.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,in,[],202397,,,1610612766,37,52,2024-01-11T00:53:04Z,2109990,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M36.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,in,[],1631099,,,1610612766,37,52,2024-01-11T00:53:04Z,2109995,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M36.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,in,[],203084,,,1610612766,37,52,2024-01-11T00:53:04Z,2109997,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M08.00S,2024-01-11T00:48:36.7Z,2,REGULAR,3pt,Jump Shot,[],1628970,68.67608409986859,74.26470588235294,1610612766,40,52,2024-01-11T00:48:44Z,2110000,False,121.0,242.0,1,right,M. Bridges 27' 3PT pullup bank (12 PTS),[1628970],1610612766.0,CHA,pullup bank,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,27.06,Made,12.0,,,,,,,,,,,,,,,,,
214,PT06M58.00S,2024-01-11T00:48:47.9Z,2,REGULAR,3pt,Jump Shot,[],1641732,27.677398160315374,21.813725490196077,1610612758,40,52,2024-01-11T00:48:53Z,2120000,False,141.0,208.0,1,left,MISS C. Jones 25' 3PT,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
215,PT06M55.00S,2024-01-11T00:48:50.9Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,40,52,2024-01-11T00:48:53Z,2130000,False,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,214.0,5.0,4.0,1.0,,,,,,,,,,,,,
216,PT06M45.00S,2024-01-11T00:48:59.9Z,2,REGULAR,2pt,Jump Shot,[],1628970,89.56964520367937,72.79411764705883,1610612766,42,52,2024-01-11T00:49:06Z,2140000,False,114.0,46.0,1,right,M. Bridges 12' fadeaway Jump Shot (14 PTS) (J. Bouknight 1 AST),"[1628970, 1630547]",1610612766.0,CHA,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,12.27,Made,14.0,,,,,,,,,,J. Bouknight,1630547.0,1.0,,,,,
218,PT06M33.00S,2024-01-11T00:49:12.9Z,2,REGULAR,3pt,Jump Shot,[],203084,25.57490144546649,84.06862745098039,1610612758,42,55,2024-01-11T00:49:17Z,2160000,False,-170.0,188.0,1,left,H. Barnes 25' 3PT  (3 PTS) (M. Monk 4 AST),"[203084, 1628370]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.36,Made,3.0,,,,,,,,,,M. Monk,1628370.0,4.0,,,,,
219,PT06M21.00S,2024-01-11T00:49:25.2Z,2,REGULAR,2pt,Jump Shot,[],1628970,75.64060446780552,51.225490196078425,1610612766,42,55,2024-01-11T00:49:32Z,2170000,False,6.0,176.0,1,right,MISS M. Bridges 17' pullup Shot,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,17.66,Missed,,,,,,,,,,,,,,,,,,
220,PT06M17.00S,2024-01-11T00:49:29.2Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,42,55,2024-01-11T00:49:32Z,2180000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,219.0,4.0,4.0,0.0,,,,,,,,,,,,,
221,PT06M08.00S,2024-01-11T00:49:39.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,12.434296977660972,50.0,1610612758,42,57,2024-01-11T00:49:45Z,2190000,False,0.0,64.0,1,left,K. Murray 6' driving bank Jump Shot (14 PTS) (D. Sabonis 3 AST),"[1631099, 1627734]",1610612758.0,SAC,driving bank,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.44,Made,14.0,,,,,,,,,,D. Sabonis,1627734.0,3.0,,,,,
223,PT05M40.00S,2024-01-11T00:50:05.4Z,2,REGULAR,3pt,Jump Shot,[],1630547,89.30683311432325,4.6568627450980395,1610612766,42,57,2024-01-11T00:50:11Z,2210000,False,-227.0,48.0,1,right,MISS J. Bouknight 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
224,PT05M37.00S,2024-01-11T00:50:08.4Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,42,57,2024-01-11T00:50:11Z,2220000,False,,,0,,N. Richards REBOUND (Off:3 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Left Corner 3,24+ Left,,,,223.0,6.0,3.0,3.0,,,,,,,,,,,,,
225,PT05M36.00S,2024-01-11T00:50:09.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630547,92.06636005256242,51.225490196078425,1610612766,44,57,2024-01-11T00:50:14Z,2230000,False,6.0,22.0,1,right,J. Bouknight cutting Layup (2 PTS) (N. Richards 2 AST),"[1630547, 1630208]",1610612766.0,CHA,cutting,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,2.29,Made,2.0,,,,,,,,,,N. Richards,1630208.0,2.0,,,,,
227,PT05M22.00S,2024-01-11T00:50:23.3Z,2,REGULAR,3pt,Jump Shot,[],1641732,19.793035479632064,92.15686274509804,1610612758,44,57,2024-01-11T00:50:39Z,2250000,False,-211.0,134.0,1,left,MISS C. Jones 24' 3PT,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
228,PT05M22.00S,2024-01-11T00:50:23.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,44,57,2024-01-11T00:50:39Z,2260000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,227.0,,,,,,,,,,,,,,,,
230,PT05M22.00S,2024-01-11T00:50:38.3Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,44,57,2024-01-11T00:50:51Z,2280000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M22.00S,2024-01-11T00:50:38.3Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,44,57,2024-01-11T00:50:51Z,2290000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M17.00S,2024-01-11T00:50:53.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631099,7.703679369250986,88.48039215686273,1610612758,44,57,2024-01-11T00:58:32Z,2300000,False,-192.0,20.0,1,left,MISS K. Murray 19' Jump Shot,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left,19.34,Missed,,,,,,,,,,,,,,,,,,
233,PT05M14.00S,2024-01-11T00:50:56.6Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,44,57,2024-01-11T00:50:58Z,2310000,False,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,,,,232.0,6.0,5.0,1.0,,,,,,,,,,,,,
234,PT04M57.00S,2024-01-11T00:51:13.9Z,2,REGULAR,3pt,Jump Shot,[],1641706,88.64980289093299,96.32352941176471,1610612766,47,57,2024-01-11T00:51:37Z,2320000,False,232.0,54.0,1,right,B. Miller 3PT  (5 PTS) (N. Richards 3 AST),"[1641706, 1630208]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Right Corner 3,24+ Right,23.79,Made,5.0,,,,,,,,,,N. Richards,1630208.0,3.0,,,,,
236,PT04M43.00S,2024-01-11T00:51:28.0Z,2,REGULAR,3pt,Jump Shot,[],1627734,31.488173455978973,62.745098039215684,1610612758,47,60,2024-01-11T00:51:32Z,2340000,False,-64.0,243.0,1,left,D. Sabonis 25' 3PT  (14 PTS) (K. Murray 2 AST),"[1627734, 1631099]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,25.17,Made,14.0,,,,,,,,,,K. Murray,1631099.0,2.0,,,,,
239,PT04M30.00S,2024-01-11T00:51:41.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,92.46057818659659,54.90196078431373,1610612766,49,60,2024-01-11T00:51:46Z,2360000,False,25.0,18.0,1,right,I. Smith driving Layup (2 PTS),[202397],1610612766.0,CHA,driving,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,3.06,Made,2.0,,,,,,,,,,,,,,,,,
240,PT04M16.00S,2024-01-11T00:51:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,8.623521681997373,49.26470588235294,1610612758,49,62,2024-01-11T00:51:58Z,2370000,False,4.0,29.0,1,left,K. Murray driving Layup (16 PTS),[1631099],1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.88,Made,16.0,,,,,,,,,,,,,,,,,
241,PT03M57.00S,2024-01-11T00:52:13.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,92.85479632063075,53.67647058823529,1610612766,49,62,2024-01-11T00:52:18Z,2380000,False,18.0,15.0,1,right,MISS N. Richards driving DUNK - blocked,"[1630208, 1627734]",1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,Sabonis,1627734.0,,
293,PT03M57.00S,2024-01-11T00:52:13.9Z,2,REGULAR,block,,[],1627734,,,1610612766,49,62,2024-01-11T01:02:50Z,2385000,False,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT03M54.00S,2024-01-11T00:52:16.9Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,49,62,2024-01-11T01:02:50Z,2390000,False,,,0,,K. Murray REBOUND (Off:0 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,241.0,4.0,4.0,0.0,,,,,,,,,,,,,
243,PT03M50.00S,2024-01-11T00:52:21.0Z,2,REGULAR,3pt,Jump Shot,[],1631099,29.77989487516426,25.245098039215684,1610612758,49,65,2024-01-11T00:52:26Z,2400000,False,124.0,227.0,1,left,K. Murray 25' 3PT  (19 PTS) (D. Sabonis 4 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.89,Made,19.0,,,,,,,,,,D. Sabonis,1627734.0,4.0,,,,,
245,PT03M49.00S,2024-01-11T00:52:34.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,49,65,2024-01-11T00:52:34Z,2420000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M49.00S,2024-01-11T00:52:35.4Z,2,REGULAR,substitution,out,[],202397,,,1610612766,49,65,2024-01-11T00:55:09Z,2430000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT03M49.00S,2024-01-11T00:52:35.4Z,2,REGULAR,substitution,out,[],1641732,,,1610612766,49,65,2024-01-11T00:55:09Z,2440000,False,,,0,,SUB out: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT03M49.00S,2024-01-11T00:52:35.4Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,49,65,2024-01-11T00:55:09Z,2450000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT03M49.00S,2024-01-11T00:52:35.4Z,2,REGULAR,substitution,in,[],1628370,,,1610612766,49,65,2024-01-11T00:55:09Z,2460000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M33.00S,2024-01-11T00:55:35.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,93.64323258869908,51.71568627450981,1610612766,51,65,2024-01-11T00:55:41Z,2470000,False,9.0,7.0,1,right,N. Richards reverse Layup (8 PTS) (M. Bridges 1 AST),"[1630208, 1628970]",1610612766.0,CHA,reverse,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.13,Made,8.0,,,,,,,,,,M. Bridges,1628970.0,1.0,,,,,
252,PT03M15.00S,2024-01-11T00:55:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.30946123521682,52.69607843137255,1610612758,51,67,2024-01-11T00:55:57Z,2490000,False,-13.0,16.0,1,left,D. Sabonis cutting Layup (16 PTS) (K. Murray 3 AST),"[1627734, 1631099]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.11,Made,16.0,,,,,,,,,,K. Murray,1631099.0,3.0,,,,,
254,PT03M05.00S,2024-01-11T00:56:07.7Z,2,REGULAR,foul,personal,[],1627734,,,1610612766,51,67,2024-01-11T00:56:18Z,2510000,False,,,0,,D. Sabonis personal FOUL (2 PF),"[1627734, 1626179]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,1199.0,2.0,0.0,Rozier,1626179.0,,,,,,,,
256,PT02M56.00S,2024-01-11T00:56:30.0Z,2,REGULAR,3pt,Jump Shot,[],1626179,73.40670170827858,17.401960784313726,1610612766,54,67,2024-01-11T00:56:34Z,2530000,False,-163.0,197.0,1,right,T. Rozier 25' 3PT  (15 PTS) (M. Bridges 2 AST),"[1626179, 1628970]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.61,Made,15.0,,,,,,,,,,M. Bridges,1628970.0,2.0,,,,,
258,PT02M35.00S,2024-01-11T00:56:59.1Z,2,REGULAR,foul,personal,[],1641706,,,1610612758,54,67,2024-01-11T00:57:08Z,2550000,False,,,0,,B. Miller personal FOUL (1 PF),"[1641706, 1628368]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627529.0,1.0,0.0,Fox,1628368.0,,,,,,,,
