actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
523,PT07M49.00S,2023-12-09T01:58:39.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630201,15.325229960578188,31.862745098039213,1610612761,96,94,2023-12-09T02:05:16Z,5070000,False,91.0,92.0,1,left,M. Flynn 12' pullup Jump Shot (6 PTS),[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,Mid-Range,8-16 Right,,,,12.89,Made,,,,,,6.0,,,,,,,,,
524,PT07M41.00S,2023-12-09T01:58:55.6Z,4,REGULAR,foul,personal,[],1630173,,,1610612766,96,94,2023-12-09T02:06:19Z,5080000,False,,,0,,P. Achiuwa personal FOUL (4 PF),"[1630173, 1628970]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628171.0,,,,,,,4.0,0.0,Bridges,1628970.0
526,PT07M25.00S,2023-12-09T01:59:28.7Z,4,REGULAR,turnover,bad pass,[],1629023,,,1610612766,96,94,2023-12-09T02:00:13Z,5100000,False,,,0,,P. Washington bad pass TURNOVER (2 TO),"[1629023, 1630567]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Right,2.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,
527,PT07M25.00S,2023-12-09T01:59:28.7Z,4,REGULAR,steal,,[],1630567,,,1610612761,96,94,2023-12-09T01:59:32Z,5110000,False,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
528,PT07M17.00S,2023-12-09T01:59:36.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628449,23.340998685939553,89.2156862745098,1610612761,96,94,2023-12-09T02:07:07Z,5120000,False,-196.0,167.0,1,left,MISS C. Boucher 25' running 3PT,[1628449],1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,,25.75,Missed,,,,,,,,,,,,,,,
529,PT07M15.00S,2023-12-09T01:59:39.0Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,96,94,2023-12-09T01:59:39Z,5130000,False,,,0,,P. Achiuwa REBOUND (Off:4 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,528.0,9.0,5.0,4.0,,,,,,,,,,,
530,PT07M03.00S,2023-12-09T01:59:50.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630173,17.69053876478318,6.862745098039216,1610612761,96,97,2023-12-09T02:00:18Z,5140000,False,216.0,114.0,1,left,P. Achiuwa 24' 3PT  (17 PTS) (S. Barnes 10 AST),"[1630173, 1630567]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,24.39,Made,,,,,,17.0,S. Barnes,1630567.0,10.0,,,,,,
533,PT06M57.00S,2023-12-09T01:59:57.5Z,4,REGULAR,turnover,bad pass,[],1626179,,,1610612766,96,97,2023-12-09T02:00:27Z,5160000,False,,,0,,T. Rozier bad pass TURNOVER (2 TO),"[1626179, 1630201]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,2.0,Flynn,1630201.0,,,,,,,,,,,,,,,,,
534,PT06M57.00S,2023-12-09T01:59:57.5Z,4,REGULAR,steal,,[],1630201,,,1610612761,96,97,2023-12-09T02:24:06Z,5170000,False,,,0,,M. Flynn STEAL (2 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT06M45.00S,2023-12-09T02:00:08.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630201,6.389618922470433,48.03921568627451,1610612761,96,99,2023-12-09T02:00:23Z,5180000,False,10.0,8.0,1,left,M. Flynn driving Layup (8 PTS),[1630201],1610612761.0,TOR,driving,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,,1.24,Made,,,,,,8.0,,,,,,,,,
536,PT06M24.00S,2023-12-09T02:00:29.6Z,4,REGULAR,2pt,Jump Shot,[],1626179,71.30420499342969,66.66666666666666,1610612766,96,99,2023-12-09T02:08:12Z,5190000,False,83.0,217.0,1,right,MISS T. Rozier 23' step back Shot,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,,,,23.26,Missed,,,,,,,,,,,,,,,
537,PT06M21.00S,2023-12-09T02:00:32.6Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612761,96,99,2023-12-09T02:00:36Z,5200000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,536.0,3.0,3.0,0.0,,,,,,,,,,,
538,PT06M18.00S,2023-12-09T02:00:38.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630567,6.1268068331143235,48.03921568627451,1610612761,96,101,2023-12-09T02:09:25Z,5210000,False,10.0,5.0,1,left,S. Barnes running Layup (23 PTS) (M. Flynn 3 AST),"[1630567, 1630201]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,1.1,Made,,,,,,23.0,M. Flynn,1630201.0,3.0,,,,,,
540,PT06M18.00S,2023-12-09T02:00:49.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,96,101,2023-12-09T02:00:49Z,5230000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M18.00S,2023-12-09T02:00:50.8Z,4,REGULAR,substitution,out,[],1629023,,,1610612766,96,101,2023-12-09T02:02:08Z,5240000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M18.00S,2023-12-09T02:00:50.8Z,4,REGULAR,substitution,in,[],1630208,,,1610612766,96,101,2023-12-09T02:02:08Z,5250000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M02.00S,2023-12-09T02:02:29.1Z,4,REGULAR,3pt,Jump Shot,[],1626179,89.56964520367937,5.637254901960785,1610612766,96,101,2023-12-09T02:09:53Z,5260000,False,-222.0,46.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,22.64,Missed,,,,,,,,,,,,,,,
544,PT05M59.00S,2023-12-09T02:02:32.1Z,4,REGULAR,rebound,offensive,[],202330,,,1610612766,96,101,2023-12-09T02:09:53Z,5270000,False,,,0,,G. Hayward REBOUND (Off:1 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,,,,,,543.0,2.0,1.0,1.0,,,,,,,,,,,
545,PT05M57.00S,2023-12-09T02:02:33.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,69.46452036793693,29.166666666666668,1610612766,99,101,2023-12-09T02:02:38Z,5280000,False,-104.0,235.0,1,right,M. Bridges 25' 3PT  (20 PTS) (G. Hayward 4 AST),"[1628970, 202330]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,25.66,Made,,,,,,20.0,G. Hayward,202330.0,4.0,,,,,,
547,PT05M39.00S,2023-12-09T02:02:51.8Z,4,REGULAR,3pt,Jump Shot,[],1628449,6.258212877792378,95.83333333333334,1610612761,99,101,2023-12-09T02:02:56Z,5300000,False,-229.0,6.0,1,left,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,,22.93,Missed,,,,,,,,,,,,,,,
548,PT05M36.00S,2023-12-09T02:02:54.8Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,99,101,2023-12-09T02:02:56Z,5310000,False,,,0,,S. Barnes REBOUND (Off:4 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,,547.0,10.0,6.0,4.0,,,,,,,,,,,
549,PT05M35.00S,2023-12-09T02:02:56.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,9.674770039421814,50.49019607843137,1610612761,99,101,2023-12-09T02:11:08Z,5320000,False,-2.0,38.0,1,left,MISS C. Boucher cutting Layup,[1628449],1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,3.85,Missed,,,,,,,,,,,,,,,
551,PT05M32.00S,2023-12-09T02:02:59.0Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,99,101,2023-12-09T02:02:59Z,5340000,False,,,0,,M. Bridges REBOUND (Off:0 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,549.0,8.0,8.0,0.0,,,,,,,,,,,
552,PT05M20.00S,2023-12-09T02:03:10.1Z,4,REGULAR,3pt,Jump Shot,[],1641706,75.3777923784494,86.27450980392157,1610612766,99,101,2023-12-09T02:03:16Z,5350000,False,181.0,179.0,1,right,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,25.48,Missed,,,,,,,,,,,,,,,
553,PT05M16.00S,2023-12-09T02:03:14.1Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,99,101,2023-12-09T02:03:14Z,5360000,False,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,,,552.0,3.0,2.0,1.0,,,,,,,,,,,
554,PT05M15.00S,2023-12-09T02:03:16.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630567,5.206964520367937,48.77450980392157,1610612761,99,103,2023-12-09T02:03:22Z,5370000,False,6.0,-4.0,1,left,S. Barnes running DUNK (25 PTS) (M. Flynn 4 AST),"[1630567, 1630201]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,0.71,Made,,,,,,25.0,M. Flynn,1630201.0,4.0,,,,,,
556,PT05M02.00S,2023-12-09T02:03:38.2Z,4,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612766,99,103,2023-12-09T02:04:00Z,5390000,False,,,0,,C. Boucher shooting personal FOUL (4 PF) (Miller 2 FT),"[1628449, 1641706]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628171.0,,,,,,,4.0,0.0,Miller,1641706.0
558,PT05M02.00S,2023-12-09T02:04:00.9Z,4,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,100,103,2023-12-09T02:04:00Z,5410000,False,,,0,,B. Miller Free Throw 1 of 2 (16 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,Made,,,,,,16.0,,,,,,,,,
559,PT05M02.00S,2023-12-09T02:04:12.4Z,4,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,101,103,2023-12-09T02:04:12Z,5420000,False,,,0,,B. Miller Free Throw 2 of 2 (17 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,Made,,,,,,17.0,,,,,,,,,
560,PT04M45.00S,2023-12-09T02:04:30.1Z,4,REGULAR,3pt,Jump Shot,[],1630173,6.521024967148489,95.83333333333334,1610612761,101,103,2023-12-09T02:05:34Z,5430000,False,-229.0,9.0,1,left,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,22.94,Missed,,,,,,,,,,,,,,,
564,PT04M40.00S,2023-12-09T02:04:35.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,101,103,2023-12-09T02:05:34Z,5440000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,560.0,,,,,,,,,,,,,,
561,PT04M40.00S,2023-12-09T02:05:32.7Z,4,REGULAR,jumpball,recovered,[],1630208,,,1610612766,101,103,2023-12-09T02:05:32Z,5450000,False,,,0,,Jump Ball B. Miller vs. C. Boucher: Tip to N. Richards,"[1630208, 1641706, 1628449]",1610612766.0,CHA,heldball,N. Richards,1630208.0,Richards,N. Richards,Miller,1641706.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,,,,,,
565,PT04M30.00S,2023-12-09T02:05:41.9Z,4,REGULAR,3pt,Jump Shot,[],1628970,90.75229960578186,4.901960784313726,1610612766,101,103,2023-12-09T02:05:48Z,5480000,False,-225.0,34.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,22.81,Missed,,,,,,,,,,,,,,,
566,PT04M27.00S,2023-12-09T02:05:44.8Z,4,REGULAR,rebound,offensive,[],202330,,,1610612766,101,103,2023-12-09T02:05:44Z,5490000,False,,,0,,G. Hayward REBOUND (Off:2 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,,,,,,565.0,3.0,1.0,2.0,,,,,,,,,,,
567,PT04M23.00S,2023-12-09T02:05:51.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,72.61826544021025,17.647058823529413,1610612766,104,103,2023-12-09T02:05:55Z,5500000,False,-162.0,205.0,1,right,T. Rozier 26' 3PT  (17 PTS) (B. Miller 3 AST),"[1626179, 1641706]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,26.11,Made,,,,,,17.0,B. Miller,1641706.0,3.0,,,,,,
569,PT04M23.00S,2023-12-09T02:06:05.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,104,103,2023-12-09T02:06:05Z,5520000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M23.00S,2023-12-09T02:06:06.7Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,104,103,2023-12-09T02:07:39Z,5530000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M23.00S,2023-12-09T02:06:06.7Z,4,REGULAR,substitution,out,[],1630201,,,1610612761,104,103,2023-12-09T02:07:39Z,5540000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M23.00S,2023-12-09T02:06:06.7Z,4,REGULAR,substitution,out,[],1628449,,,1610612761,104,103,2023-12-09T02:07:39Z,5550000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M23.00S,2023-12-09T02:06:06.7Z,4,REGULAR,substitution,in,[],203471,,,1610612761,104,103,2023-12-09T02:07:39Z,5560000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M23.00S,2023-12-09T02:06:06.7Z,4,REGULAR,substitution,in,[],1627783,,,1610612761,104,103,2023-12-09T02:07:39Z,5570000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M23.00S,2023-12-09T02:06:06.7Z,4,REGULAR,substitution,in,[],1627751,,,1610612761,104,103,2023-12-09T02:07:39Z,5580000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M07.00S,2023-12-09T02:07:56.0Z,4,REGULAR,foul,personal,[],1626179,,,1610612761,104,103,2023-12-09T02:08:10Z,5590000,False,,,0,,T. Rozier personal FOUL (3 PF),"[1626179, 1630567]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2004.0,,,,,,,3.0,0.0,Barnes,1630567.0
578,PT03M56.00S,2023-12-09T02:08:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,7.440867279894875,50.0,1610612761,104,105,2023-12-09T02:08:34Z,5610000,False,0.0,17.0,1,left,O. Anunoby driving Layup (10 PTS) (D. Schroder 5 AST),"[1628384, 203471]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,1.74,Made,,,,,,10.0,D. Schroder,203471.0,5.0,,,,,,
579,PT03M56.00S,2023-12-09T02:08:32.6Z,4,REGULAR,foul,personal,['1freethrow'],1626179,,,1610612761,104,105,2023-12-09T02:08:41Z,5620000,False,,,0,,T. Rozier shooting personal FOUL (4 PF) (Anunoby 1 FT),"[1626179, 1628384]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,,201638.0,,,,,,,4.0,0.0,Anunoby,1628384.0
581,PT03M56.00S,2023-12-09T02:08:47.8Z,4,REGULAR,freethrow,1 of 1,[],1628384,,,1610612761,104,106,2023-12-09T02:08:47Z,5640000,False,,,0,,O. Anunoby Free Throw 1 of 1 (11 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,Made,,,,,,11.0,,,,,,,,,
582,PT03M44.00S,2023-12-09T02:09:05.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612766,104,106,2023-12-09T02:09:19Z,5650000,False,,,0,,D. Schroder shooting personal FOUL (3 PF) (Hayward 2 FT),"[203471, 202330]",1610612761.0,TOR,shooting,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201638.0,,,,,,,3.0,0.0,Hayward,202330.0
584,PT03M44.00S,2023-12-09T02:09:27.8Z,4,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,105,106,2023-12-09T02:09:51Z,5670000,False,,,0,,G. Hayward Free Throw 1 of 2 (20 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,Made,,,,,,20.0,,,,,,,,,
585,PT03M44.00S,2023-12-09T02:09:27.8Z,4,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,105,106,2023-12-09T02:09:51Z,5680000,False,,,0,,MISS G. Hayward Free Throw 2 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
586,PT03M41.00S,2023-12-09T02:09:30.8Z,4,REGULAR,rebound,offensive,[],202330,,,1610612766,105,106,2023-12-09T02:09:51Z,5690000,False,,,0,,G. Hayward REBOUND (Off:3 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,585.0,4.0,1.0,3.0,,,,,,,,,,,
587,PT03M35.00S,2023-12-09T02:09:53.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202330,92.19776609724047,49.50980392156863,1610612766,107,106,2023-12-09T02:09:57Z,5700000,False,-2.0,21.0,1,right,G. Hayward driving Layup (22 PTS),[202330],1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,2.09,Made,,,,,,22.0,,,,,,,,,
588,PT03M24.00S,2023-12-09T02:10:04.9Z,4,REGULAR,3pt,Jump Shot,[],1628384,26.888961892247043,80.3921568627451,1610612761,107,106,2023-12-09T02:10:10Z,5710000,False,-152.0,200.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,25.14,Missed,,,,,,,,,,,,,,,
589,PT03M23.00S,2023-12-09T02:10:05.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,107,106,2023-12-09T02:10:10Z,5720000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,588.0,,,,,,,,,,,,,,
591,PT03M11.00S,2023-12-09T02:10:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612766,107,106,2023-12-09T02:10:48Z,5740000,False,,,0,,D. Schroder personal FOUL (4 PF) (Hayward 2 FT),"[203471, 202330]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Right,,,,,,,,,,201638.0,,,,,,,4.0,0.0,Hayward,202330.0
593,PT03M11.00S,2023-12-09T02:10:55.3Z,4,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,108,106,2023-12-09T02:10:55Z,5760000,False,,,0,,G. Hayward Free Throw 1 of 2 (23 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,Made,,,,,,23.0,,,,,,,,,
594,PT03M11.00S,2023-12-09T02:11:15.6Z,4,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,109,106,2023-12-09T02:11:15Z,5770000,False,,,0,,G. Hayward Free Throw 2 of 2 (24 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,Made,,,,,,24.0,,,,,,,,,
595,PT02M55.00S,2023-12-09T02:11:35.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.915243101182654,46.32352941176471,1610612761,109,108,2023-12-09T02:11:41Z,5780000,False,18.0,13.0,1,left,P. Siakam driving Layup (25 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,2.22,Made,,,,,,25.0,,,,,,,,,
596,PT02M38.00S,2023-12-09T02:11:53.3Z,4,REGULAR,2pt,Jump Shot,[],1628970,69.85873850197109,50.245098039215684,1610612766,111,108,2023-12-09T02:11:57Z,5790000,False,1.0,231.0,1,right,M. Bridges 23' pullup Jump Shot (22 PTS) (T. Rozier 12 AST),"[1628970, 1626179]",1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,23.08,Made,,,,,,22.0,T. Rozier,1626179.0,12.0,,,,,,
597,PT02M17.00S,2023-12-09T02:12:13.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,8.492115637319317,45.83333333333333,1610612761,111,110,2023-12-09T02:19:35Z,5800000,False,21.0,27.0,1,left,S. Barnes driving floating Jump Shot (27 PTS),[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,3.43,Made,,,,,,27.0,,,,,,,,,
598,PT01M58.00S,2023-12-09T02:12:33.0Z,4,REGULAR,3pt,Jump Shot,[],1641706,71.17279894875165,18.38235294117647,1610612766,114,110,2023-12-09T02:12:37Z,5810000,False,-158.0,218.0,1,right,B. Miller 26' 3PT  (20 PTS) (T. Rozier 13 AST),"[1641706, 1626179]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,26.97,Made,,,,,,20.0,T. Rozier,1626179.0,13.0,,,,,,
600,PT01M36.00S,2023-12-09T02:12:59.4Z,4,REGULAR,2pt,Jump Shot,[],203471,22.158344283837057,40.68627450980392,1610612761,114,112,2023-12-09T02:13:03Z,5830000,False,47.0,156.0,1,left,D. Schroder 16' pullup Jump Shot (7 PTS) (O. Anunoby 4 AST),"[203471, 1628384]",1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,,,,16.26,Made,,,,,,7.0,O. Anunoby,1628384.0,4.0,,,,,,
604,PT01M21.00S,2023-12-09T02:13:39.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,114,112,2023-12-09T02:19:34Z,5870000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M21.00S,2023-12-09T02:13:44.6Z,4,REGULAR,substitution,out,[],1627751,,,1610612766,114,112,2023-12-09T02:19:34Z,5890000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M21.00S,2023-12-09T02:13:44.6Z,4,REGULAR,substitution,in,[],1630173,,,1610612766,114,112,2023-12-09T02:19:34Z,5900000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT01M21.00S,2023-12-09T02:19:18.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612766,114,112,2023-12-09T02:19:34Z,5910000,False,,,0,,O. Anunoby personal FOUL (3 PF) (Richards 2 FT),"[1628384, 1630208]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,,,2004.0,,,,,,,3.0,0.0,Richards,1630208.0
612,PT01M21.00S,2023-12-09T02:19:29.4Z,4,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,114,112,2023-12-09T02:19:29Z,5940000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
613,PT01M21.00S,2023-12-09T02:19:29.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,114,112,2023-12-09T02:19:29Z,5950000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,612.0,,,,,,,,,,,,,,
614,PT01M21.00S,2023-12-09T02:19:38.6Z,4,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,115,112,2023-12-09T02:19:38Z,5960000,False,,,0,,N. Richards Free Throw 2 of 2 (15 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,Made,,,,,,15.0,,,,,,,,,
615,PT01M14.00S,2023-12-09T02:19:54.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,6.1268068331143235,46.568627450980394,1610612761,115,114,2023-12-09T02:19:58Z,5970000,False,17.0,5.0,1,left,S. Barnes alley-oop Layup (29 PTS) (P. Siakam 4 AST),"[1630567, 1627783]",1610612761.0,TOR,alley-oop,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,1.79,Made,,,,,,29.0,P. Siakam,1627783.0,4.0,,,,,,
