actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
582,PT02M41.00S,2023-11-21T02:04:42.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630163,25.57490144546649,80.63725490196079,1610612766,99,105,2023-11-21T02:04:50Z,5640000,False,-153.0,188.0,1,left,MISS L. Ball 24' running pullup 3PT,[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,24.24,Missed,,,,,,,,,,,,,,,,,,
583,PT02M38.00S,2023-11-21T02:04:45.2Z,4,REGULAR,rebound,defensive,[],201950,,,1610612738,99,105,2023-11-21T02:04:50Z,5650000,False,,,0,,J. Holiday REBOUND (Off:2 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,582.0,5.0,3.0,2.0,,,,,,,,,,,,,
584,PT02M20.00S,2023-11-21T02:05:03.5Z,4,REGULAR,3pt,Jump Shot,[],201950,73.9323258869908,11.27450980392157,1610612738,99,108,2023-11-21T02:05:07Z,5660000,False,-194.0,193.0,1,right,J. Holiday 27' 3PT  (11 PTS) (J. Brown 2 AST),"[201950, 1627759]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,27.3,Made,11.0,,,,,,,,,,,J. Brown,1627759.0,2.0,,,,
586,PT02M03.00S,2023-11-21T02:05:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202330,7.178055190538765,48.77450980392157,1610612766,99,108,2023-11-21T02:05:26Z,5680000,False,6.0,15.0,1,left,MISS G. Hayward Layup,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,,
587,PT01M59.00S,2023-11-21T02:05:24.1Z,4,REGULAR,rebound,offensive,[],1631109,,,1610612766,99,108,2023-11-21T02:05:26Z,5690000,False,,,0,,M. Williams REBOUND (Off:7 Def:7),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,586.0,14.0,7.0,7.0,,,,,,,,,,,,,
588,PT01M59.00S,2023-11-21T02:05:24.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,5.590000152587891,50.0,1610612766,101,108,2023-11-21T02:05:24Z,5700000,False,0.0,0.0,1,left,M. Williams tip Layup (16 PTS),[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,16.0,,,,,,,,,,,,,,,,,
589,PT01M41.00S,2023-11-21T02:05:42.9Z,4,REGULAR,2pt,Jump Shot,[],1627759,90.88370565045992,29.166666666666668,1610612738,101,108,2023-11-21T02:05:55Z,5710000,False,-104.0,33.0,1,right,MISS J. Brown 10' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,10.94,Missed,,,,,,,,,,,,,,,,,,
590,PT01M38.00S,2023-11-21T02:05:45.9Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,101,108,2023-11-21T02:05:55Z,5720000,False,,,0,,M. Bridges REBOUND (Off:0 Def:12),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,589.0,12.0,12.0,0.0,,,,,,,,,,,,,
591,PT01M32.00S,2023-11-21T02:05:52.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,28.728646517739815,77.20588235294117,1610612766,104,108,2023-11-21T02:06:02Z,5730000,False,-136.0,218.0,1,left,L. Ball 25' 3PT running (30 PTS) (G. Hayward 3 AST),"[1630163, 202330]",1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,25.65,Made,30.0,,,,,,,,,,,G. Hayward,202330.0,3.0,,,,
593,PT01M09.00S,2023-11-21T02:06:19.1Z,4,REGULAR,3pt,Jump Shot,[],1627759,70.12155059132719,83.57843137254902,1610612738,104,108,2023-11-21T02:06:23Z,5750000,False,168.0,228.0,1,right,MISS J. Brown 28' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,28.35,Missed,,,,,,,,,,,,,,,,,,
594,PT01M09.00S,2023-11-21T02:06:19.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,104,108,2023-11-21T02:09:34Z,5760000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,593.0,,,,,,,,,,,,,,,,
595,PT01M09.00S,2023-11-21T02:06:32.6Z,4,REGULAR,foul,personal,[],1630163,,,1610612738,104,108,2023-11-21T02:09:27Z,5770000,False,,,0,,L. Ball loose ball personal FOUL (4 PF),"[1630163, 204001]",1610612766.0,CHA,loose ball,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,4.0,0.0,,,,,,,Porzingis,204001.0,,
600,PT00M56.10S,2023-11-21T02:07:04.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,90.88370565045992,51.470588235294116,1610612738,104,108,2023-11-21T02:09:27Z,5810000,False,7.0,33.0,1,right,MISS J. Tatum Layup,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
601,PT00M53.80S,2023-11-21T02:07:06.2Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,104,108,2023-11-21T02:07:06Z,5820000,False,,,0,,M. Bridges REBOUND (Off:0 Def:13),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,600.0,13.0,13.0,0.0,,,,,,,,,,,,,
602,PT00M34.90S,2023-11-21T02:07:25.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,5.863994743758213,52.450980392156865,1610612766,104,108,2023-11-21T02:07:29Z,5830000,False,-12.0,3.0,1,left,MISS M. Williams DUNK - blocked,"[1631109, 204001]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,,,,,,,,,,,,Porzingis,204001.0
603,PT00M34.90S,2023-11-21T02:07:25.1Z,4,REGULAR,block,,[],204001,,,1610612766,104,108,2023-11-21T02:07:27Z,5840000,False,,,0,,K. Porzingis BLOCK (3 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
604,PT00M33.90S,2023-11-21T02:07:26.1Z,4,REGULAR,rebound,offensive,[],1631109,,,1610612766,104,108,2023-11-21T02:07:29Z,5850000,False,,,0,,M. Williams REBOUND (Off:8 Def:7),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,602.0,15.0,7.0,8.0,,,,,,,,,,,,,
605,PT00M33.90S,2023-11-21T02:07:28.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,5.601182654402102,51.225490196078425,1610612766,106,108,2023-11-21T02:07:33Z,5860000,False,-6.0,0.0,1,left,M. Williams Layup (18 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.61,Made,18.0,,,,,,,,,,,,,,,,,
606,PT00M10.70S,2023-11-21T02:07:55.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612738,106,108,2023-11-21T02:08:15Z,5870000,False,,,0,,L. Ball loose ball personal FOUL (5 PF) (Porzingis 2 FT),"[1630163, 204001]",1610612766.0,CHA,loose ball,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1179.0,5.0,0.0,,,,,,,Porzingis,204001.0,,
608,PT00M10.70S,2023-11-21T02:08:29.9Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612738,106,108,2023-11-21T02:08:29Z,5890000,False,,,0,,MISS J. Holiday Free Throw 1 of 2,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
609,PT00M10.70S,2023-11-21T02:08:29.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,106,108,2023-11-21T02:08:29Z,5900000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,608.0,,,,,,,,,,,,,,,,
610,PT00M10.70S,2023-11-21T02:08:29.9Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612738,106,108,2023-11-21T02:09:38Z,5910000,False,,,0,,MISS J. Holiday Free Throw 2 of 2,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
611,PT00M10.30S,2023-11-21T02:08:30.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,106,108,2023-11-21T02:09:38Z,5920000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,610.0,,,,,,,,,,,,,,,,
612,PT00M10.30S,2023-11-21T02:09:00.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,106,108,2023-11-21T02:09:00Z,5930000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M10.30S,2023-11-21T02:09:48.5Z,4,REGULAR,substitution,out,[],1631109,,,1610612766,106,108,2023-11-21T02:10:10Z,5940000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M10.30S,2023-11-21T02:09:48.5Z,4,REGULAR,substitution,in,[],1629023,,,1610612766,106,108,2023-11-21T02:10:10Z,5950000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M10.30S,2023-11-21T02:10:22.2Z,4,REGULAR,substitution,out,[],204001,,,1610612766,106,108,2023-11-21T02:10:24Z,5960000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M10.30S,2023-11-21T02:10:22.2Z,4,REGULAR,substitution,in,[],1629052,,,1610612766,106,108,2023-11-21T02:10:24Z,5970000,False,,,0,,SUB in: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M07.20S,2023-11-21T02:10:42.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,7.5722733245729295,52.450980392156865,1610612766,108,108,2023-11-21T02:10:50Z,5980000,False,-12.0,19.0,1,left,L. Ball driving Layup (32 PTS) (G. Hayward 4 AST),"[1630163, 202330]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,2.24,Made,32.0,,,,,,,,,,,G. Hayward,202330.0,4.0,,,,
622,PT00M07.20S,2023-11-21T02:10:48.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,108,108,2023-11-21T02:10:48Z,6000000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M07.20S,2023-11-21T02:12:07.6Z,4,REGULAR,substitution,out,[],1629023,,,1610612738,108,108,2023-11-21T02:12:15Z,6050000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT00M07.20S,2023-11-21T02:12:07.6Z,4,REGULAR,substitution,in,[],1631109,,,1610612738,108,108,2023-11-21T02:39:03Z,6065000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT00M07.20S,2023-11-21T02:12:07.6Z,4,REGULAR,substitution,out,[],1629052,,,1610612738,108,108,2023-11-21T02:39:18Z,6067500,False,,,0,,SUB out: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT00M07.20S,2023-11-21T02:12:07.6Z,4,REGULAR,substitution,in,[],204001,,,1610612738,108,108,2023-11-21T02:39:18Z,6068750,False,,,0,,SUB in: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M00.00S,2023-11-21T02:12:25.0Z,4,REGULAR,3pt,Jump Shot,[],1630573,66.3107752956636,50.73529411764706,1610612738,108,108,2023-11-21T02:12:31Z,6070000,False,4.0,264.0,1,right,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,26.42,Missed,,,,,,,,,,,,,,,,,,
630,PT00M00.00S,2023-11-21T02:12:29.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,108,108,2023-11-21T02:12:29Z,6080000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,629.0,,,,,,,,,,,,,,,,
631,PT00M00.00S,2023-11-21T02:12:40.1Z,4,REGULAR,period,end,[],0,,,1610612738,108,108,2023-11-21T02:12:40Z,6090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M00.00S,2023-11-21T02:12:52.4Z,5,OVERTIME,substitution,out,['startperiod'],1630573,,,1610612738,108,108,2023-11-21T02:15:03Z,6100000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT05M00.00S,2023-11-21T02:12:52.4Z,5,OVERTIME,substitution,in,['startperiod'],1630202,,,1610612738,108,108,2023-11-21T02:15:03Z,6110000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M00.00S,2023-11-21T02:15:18.5Z,5,OVERTIME,period,start,[],0,,,0,108,108,2023-11-21T02:15:18Z,6120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M57.00S,2023-11-21T02:15:20.9Z,5,OVERTIME,jumpball,recovered,[],1627759,,,1610612738,108,108,2023-11-21T02:15:20Z,6140000,False,,,0,,Jump Ball K. Porzingis vs. M. Williams: Tip to J. Brown,"[1627759, 204001, 1631109]",1610612738.0,BOS,startperiod,J. Brown,1627759.0,Brown,J. Brown,Porzingis,204001.0,Williams,1631109.0,,,,,,,,,,,,,,,,,,,,,,
639,PT04M43.00S,2023-11-21T02:15:34.6Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1627759,85.23324572930355,51.225490196078425,1610612738,108,110,2023-11-21T02:20:12Z,6170000,False,6.0,86.0,1,right,J. Brown 8' pullup Jump Shot (12 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,8.65,Made,12.0,,,,,,,,,,,,,,,,,
640,PT04M26.00S,2023-11-21T02:15:52.1Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630163,15.588042049934298,43.38235294117647,1610612766,110,110,2023-11-21T02:16:12Z,6180000,False,33.0,94.0,1,left,L. Ball 9' driving floating Jump Shot (34 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,9.97,Made,34.0,,,,,,,,,,,,,,,,,
641,PT04M10.00S,2023-11-21T02:16:07.9Z,5,OVERTIME,3pt,Jump Shot,[],1630202,95.6143232588699,4.411764705882353,1610612738,110,110,2023-11-21T02:16:15Z,6190000,False,-228.0,-11.0,1,right,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
642,PT04M10.00S,2023-11-21T02:16:07.9Z,5,OVERTIME,rebound,defensive,[],1628970,,,1610612766,110,110,2023-11-21T02:16:15Z,6200000,False,,,0,,M. Bridges REBOUND (Off:0 Def:14),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,641.0,14.0,14.0,0.0,,,,,,,,,,,,,
643,PT03M58.00S,2023-11-21T02:16:19.5Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630163,5.206964520367937,48.03921568627451,1610612766,110,110,2023-11-21T02:20:58Z,6210000,False,10.0,-4.0,1,left,MISS L. Ball driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,,,,,,,,
644,PT03M56.00S,2023-11-21T02:16:21.5Z,5,OVERTIME,rebound,defensive,[],1630202,,,1610612738,110,110,2023-11-21T02:16:25Z,6220000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,643.0,6.0,4.0,2.0,,,,,,,,,,,,,
645,PT03M51.00S,2023-11-21T02:16:28.4Z,5,OVERTIME,foul,personal,['2freethrow'],1631109,,,1610612738,110,110,2023-11-21T02:16:39Z,6230000,False,,,0,,M. Williams shooting personal FOUL (4 PF) (Brown 2 FT),"[1631109, 1627759]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,4.0,0.0,,,,,,,Brown,1627759.0,,
647,PT03M51.00S,2023-11-21T02:16:58.3Z,5,OVERTIME,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,110,110,2023-11-21T02:16:58Z,6250000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
648,PT03M51.00S,2023-11-21T02:16:58.3Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612738,110,110,2023-11-21T02:16:58Z,6260000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,647.0,,,,,,,,,,,,,,,,
649,PT03M51.00S,2023-11-21T02:17:15.7Z,5,OVERTIME,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,110,111,2023-11-21T02:17:15Z,6270000,False,,,0,,J. Brown Free Throw 2 of 2 (13 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
650,PT03M35.00S,2023-11-21T02:17:37.6Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630163,5.601182654402102,54.41176470588235,1610612766,112,111,2023-11-21T02:17:46Z,6280000,False,-22.0,0.0,1,left,L. Ball driving Layup (36 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,2.21,Made,36.0,,,,,,,,,,,,,,,,,
651,PT03M18.00S,2023-11-21T02:17:53.6Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628369,92.06636005256242,51.225490196078425,1610612738,112,111,2023-11-21T02:17:58Z,6290000,False,6.0,22.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
652,PT03M16.00S,2023-11-21T02:17:55.6Z,5,OVERTIME,rebound,defensive,[],1641706,,,1610612766,112,111,2023-11-21T02:17:58Z,6300000,False,,,0,,B. Miller REBOUND (Off:3 Def:3),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,651.0,6.0,3.0,3.0,,,,,,,,,,,,,
653,PT03M10.00S,2023-11-21T02:18:03.4Z,5,OVERTIME,3pt,Jump Shot,[],1630163,22.552562417871222,11.27450980392157,1610612766,112,111,2023-11-21T02:22:17Z,6310000,False,194.0,159.0,1,left,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
654,PT03M10.00S,2023-11-21T02:18:03.4Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612766,112,111,2023-11-21T02:18:11Z,6320000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,653.0,,,,,,,,,,,,,,,,
655,PT03M10.00S,2023-11-21T02:18:07.8Z,5,OVERTIME,foul,personal,[],204001,,,1610612766,112,111,2023-11-21T02:24:42Z,6330000,False,,,0,,K. Porzingis loose ball personal FOUL (2 PF),"[204001, 1631109]",1610612738.0,BOS,loose ball,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,2.0,0.0,,,,,,,Williams,1631109.0,,
657,PT03M00.00S,2023-11-21T02:18:31.1Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,8.360709592641262,50.245098039215684,1610612766,112,111,2023-11-21T02:18:40Z,6350000,False,-1.0,26.0,1,left,MISS M. Williams Layup - blocked,"[1631109, 1628369]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,Tatum,1628369.0
658,PT03M00.00S,2023-11-21T02:18:31.1Z,5,OVERTIME,block,,[],1628369,,,1610612766,112,111,2023-11-21T02:18:36Z,6360000,False,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
659,PT03M00.00S,2023-11-21T02:18:31.1Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612766,112,111,2023-11-21T02:18:40Z,6370000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,657.0,,,,,,,,,,,,,,,,
661,PT02M59.00S,2023-11-21T02:18:58.5Z,5,OVERTIME,turnover,out-of-bounds,[],1630163,,,1610612766,112,111,2023-11-21T02:19:07Z,6390000,False,,,0,,L. Ball step out-of-bounds TURNOVER (5 TO),[1630163],1610612766.0,CHA,step,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,,203591.0,,,5.0,,,,,,,,,
662,PT02M38.00S,2023-11-21T02:19:28.6Z,5,OVERTIME,2pt,Jump Shot,['fromturnover'],1627759,74.85216819973719,44.6078431372549,1610612738,112,111,2023-11-21T02:23:10Z,6400000,False,-27.0,184.0,1,right,MISS J. Brown 18' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,18.59,Missed,,,,,,,,,,,,,,,,,,
663,PT02M33.00S,2023-11-21T02:19:33.9Z,5,OVERTIME,rebound,offensive,[],204001,,,1610612738,112,111,2023-11-21T02:19:34Z,6410000,False,,,0,,K. Porzingis REBOUND (Off:3 Def:5),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,,,,662.0,8.0,5.0,3.0,,,,,,,,,,,,,
664,PT02M33.00S,2023-11-21T02:19:33.9Z,5,OVERTIME,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",204001,94.40999984741211,50.0,1610612738,112,113,2023-11-21T02:23:47Z,6420000,False,0.0,0.0,1,right,K. Porzingis putback DUNK (17 PTS),[204001],1610612738.0,BOS,putback,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,0.0,Made,17.0,,,,,,,,,,,,,,,,,
665,PT02M18.00S,2023-11-21T02:19:49.6Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1631109,9.674770039421814,48.28431372549019,1610612766,112,113,2023-11-21T02:24:36Z,6430000,False,9.0,38.0,1,left,MISS M. Williams Jump Shot,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
666,PT02M16.00S,2023-11-21T02:19:51.6Z,5,OVERTIME,rebound,offensive,[],1641706,,,1610612766,112,113,2023-11-21T02:19:51Z,6440000,False,,,0,,B. Miller REBOUND (Off:4 Def:3),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,665.0,7.0,3.0,4.0,,,,,,,,,,,,,
667,PT02M13.00S,2023-11-21T02:19:54.6Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202330,19.004599211563733,63.725490196078425,1610612766,114,113,2023-11-21T02:20:06Z,6450000,False,-69.0,126.0,1,left,G. Hayward 14' Jump Shot (16 PTS) (B. Miller 4 AST),"[202330, 1641706]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,14.36,Made,16.0,,,,,,,,,,,B. Miller,1641706.0,4.0,,,,
669,PT01M54.00S,2023-11-21T02:20:16.8Z,5,OVERTIME,violation,kicked ball,[],202330,,,1610612738,114,113,2023-11-21T02:21:03Z,6470000,False,,,0,,G. Hayward kicked ball VIOLATION,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,
670,PT01M40.00S,2023-11-21T02:20:45.1Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630202,79.97700394218134,50.73529411764706,1610612738,114,113,2023-11-21T02:22:54Z,6480000,False,4.0,136.0,1,right,MISS P. Pritchard 13' Jump Shot - blocked,"[1630202, 1631109]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,13.58,Missed,,,,,,,,,,,,,,,,,Williams,1631109.0
671,PT01M40.00S,2023-11-21T02:20:45.1Z,5,OVERTIME,block,,[],1631109,,,1610612738,114,113,2023-11-21T02:20:47Z,6490000,False,,,0,,M. Williams BLOCK (3 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
672,PT01M40.00S,2023-11-21T02:20:45.1Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612738,114,113,2023-11-21T02:22:54Z,6500000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,670.0,,,,,,,,,,,,,,,,
673,PT01M40.00S,2023-11-21T02:20:50.2Z,5,OVERTIME,turnover,shot clock,['team'],0,,,1610612738,114,113,2023-11-21T02:21:13Z,6510000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203591.0,,,,,,,,,,,,
