actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
505,PT06M31.00S,2024-01-30T02:02:23.7Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,83,101,2024-01-30T02:02:28Z,4950000,False,,,0,,C. Martin REBOUND (Off:0 Def:5),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,504.0,5.0,5.0,0.0,,,,,,,,,
506,PT06M28.00S,2024-01-30T02:02:27.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,34.90473061760841,15.686274509803921,1610612766,83,101,2024-01-30T02:02:32Z,4960000,False,172.0,276.0,1,left,MISS B. Miller 32' running 3PT,[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,32.47,Missed,,,,,,,,,,,,,
507,PT06M25.00S,2024-01-30T02:02:30.5Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,83,101,2024-01-30T02:02:32Z,4970000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,506.0,5.0,4.0,1.0,,,,,,,,,
508,PT06M18.00S,2024-01-30T02:02:40.5Z,4,REGULAR,foul,personal,[],1628998,,,1610612752,83,101,2024-01-30T02:02:50Z,4980000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628998, 1628973]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,2882.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
510,PT06M05.00S,2024-01-30T02:03:07.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,92.46057818659659,53.67647058823529,1610612752,83,103,2024-01-30T02:03:12Z,5000000,False,18.0,18.0,1,right,D. DiVincenzo driving Layup (28 PTS),[1628978],1610612752.0,NYK,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,2.6,Made,,,,,,,28.0,,,,,,
511,PT05M41.00S,2024-01-30T02:03:31.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,5.469776609724048,46.07843137254902,1610612766,85,103,2024-01-30T02:03:35Z,5010000,False,20.0,-1.0,1,left,P. Washington Layup (12 PTS) (B. Miller 3 AST),"[1629023, 1641706]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,1.96,Made,,,,,,,12.0,B. Miller,1641706.0,3.0,,,
513,PT05M15.00S,2024-01-30T02:03:58.2Z,4,REGULAR,3pt,Jump Shot,[],1628973,69.99014454664915,77.20588235294117,1610612752,85,103,2024-01-30T02:04:02Z,5030000,False,136.0,230.0,1,right,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,26.69,Missed,,,,,,,,,,,,,
514,PT05M12.00S,2024-01-30T02:04:01.2Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,85,103,2024-01-30T02:04:02Z,5040000,False,,,0,,C. Martin REBOUND (Off:0 Def:6),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,513.0,6.0,6.0,0.0,,,,,,,,,
515,PT05M03.00S,2024-01-30T02:04:09.1Z,4,REGULAR,3pt,Jump Shot,[],1629023,29.38567674113009,27.450980392156865,1610612766,85,103,2024-01-30T02:04:15Z,5050000,False,113.0,224.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,25.05,Missed,,,,,,,,,,,,,
516,PT05M01.00S,2024-01-30T02:04:11.6Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,85,103,2024-01-30T02:04:11Z,5060000,False,,,0,,N. Richards REBOUND (Off:4 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,515.0,7.0,3.0,4.0,,,,,,,,,
517,PT04M56.00S,2024-01-30T02:04:15.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,7.703679369250986,50.98039215686274,1610612766,87,103,2024-01-30T02:04:21Z,5070000,False,-5.0,20.0,1,left,P. Washington Layup (14 PTS) (C. Martin 7 AST),"[1629023, 1628998]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,2.05,Made,,,,,,,14.0,C. Martin,1628998.0,7.0,,,
519,PT04M33.00S,2024-01-30T02:04:39.1Z,4,REGULAR,3pt,Jump Shot,[],1628978,66.3107752956636,56.127450980392155,1610612752,87,103,2024-01-30T02:04:43Z,5090000,False,31.0,264.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,26.6,Missed,,,,,,,,,,,,,
520,PT04M30.00S,2024-01-30T02:04:41.9Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,87,103,2024-01-30T02:04:41Z,5100000,False,,,0,,N. Richards REBOUND (Off:4 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,519.0,8.0,4.0,4.0,,,,,,,,,
521,PT04M26.00S,2024-01-30T02:04:46.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628998,9.937582128777924,4.6568627450980395,1610612766,87,103,2024-01-30T02:04:52Z,5110000,False,227.0,41.0,1,left,MISS C. Martin running pullup 3PT,[1628998],1610612766.0,CHA,running pullup,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,23.04,Missed,,,,,,,,,,,,,
522,PT04M23.00S,2024-01-30T02:04:49.2Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,87,103,2024-01-30T02:04:52Z,5120000,False,,,0,,J. Hart REBOUND (Off:2 Def:10),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,,521.0,12.0,10.0,2.0,,,,,,,,,
523,PT04M13.00S,2024-01-30T02:05:00.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,87.72996057818659,50.245098039215684,1610612752,87,105,2024-01-30T02:05:05Z,5130000,False,1.0,63.0,1,right,P. Achiuwa 6' driving floating Jump Shot (9 PTS) (J. Hart 7 AST),"[1630173, 1628404]",1610612752.0,NYK,driving floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.28,Made,,,,,,,9.0,J. Hart,1628404.0,7.0,,,
525,PT03M47.00S,2024-01-30T02:05:25.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,5.338370565045992,48.77450980392157,1610612766,89,105,2024-01-30T02:05:31Z,5150000,False,6.0,-2.0,1,left,P. Washington driving reverse Layup (16 PTS) (C. Martin 8 AST),"[1629023, 1628998]",1610612766.0,CHA,driving reverse,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,0.65,Made,,,,,,,16.0,C. Martin,1628998.0,8.0,,,
527,PT03M26.00S,2024-01-30T02:05:54.1Z,4,REGULAR,violation,kicked ball,[],1629023,,,1610612752,89,105,2024-01-30T02:06:00Z,5170000,False,,,0,,P. Washington kicked ball VIOLATION,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,
528,PT03M19.00S,2024-01-30T02:06:18.3Z,4,REGULAR,turnover,lost ball,[],1628973,,,1610612752,89,105,2024-01-30T02:06:27Z,5180000,False,,,0,,J. Brunson lost ball TURNOVER (2 TO),"[1628973, 1628998]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Martin,1628998.0
529,PT03M19.00S,2024-01-30T02:06:18.3Z,4,REGULAR,steal,,[],1628998,,,1610612766,89,105,2024-01-30T02:06:24Z,5190000,False,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
530,PT03M16.00S,2024-01-30T02:06:25.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1628998,7.440867279894875,50.49019607843137,1610612766,91,105,2024-01-30T02:06:58Z,5200000,False,-2.0,17.0,1,left,C. Martin running Layup (14 PTS),[1628998],1610612766.0,CHA,running,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,1.76,Made,,,,,,,14.0,,,,,,
531,PT03M16.00S,2024-01-30T02:06:29.3Z,4,REGULAR,violation,defensive goaltending,[],1630173,,,1610612766,91,105,2024-01-30T02:06:36Z,5210000,False,,,0,,P. Achiuwa defensive goaltending VIOLATION,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,
532,PT02M57.00S,2024-01-30T02:06:47.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,87.72996057818659,41.42156862745098,1610612752,91,107,2024-01-30T02:06:52Z,5220000,False,-43.0,63.0,1,right,J. Brunson 7' driving floating Jump Shot (30 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.61,Made,,,,,,,30.0,,,,,,
533,PT02M44.00S,2024-01-30T02:07:01.1Z,4,REGULAR,2pt,Jump Shot,[],1628998,20.45006570302234,26.96078431372549,1610612766,91,107,2024-01-30T02:07:05Z,5230000,False,115.0,140.0,1,left,MISS C. Martin 18' pullup Shot,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,18.11,Missed,,,,,,,,,,,,,
534,PT02M41.00S,2024-01-30T02:07:04.1Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612752,91,107,2024-01-30T02:07:05Z,5240000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:6),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,,,,,,533.0,6.0,6.0,0.0,,,,,,,,,
535,PT02M23.00S,2024-01-30T02:07:21.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.47371879106439,44.36274509803921,1610612752,91,109,2024-01-30T02:07:26Z,5250000,False,-28.0,112.0,1,right,J. Brunson 11' turnaround fadeaway Jump Shot (32 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.57,Made,,,,,,,32.0,,,,,,
536,PT02M23.00S,2024-01-30T02:07:29.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,91,109,2024-01-30T02:07:29Z,5260000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT02M23.00S,2024-01-30T02:07:30.6Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,91,109,2024-01-30T02:09:01Z,5270000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT02M23.00S,2024-01-30T02:07:30.6Z,4,REGULAR,substitution,out,[],1630208,,,1610612766,91,109,2024-01-30T02:09:01Z,5280000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT02M23.00S,2024-01-30T02:07:30.6Z,4,REGULAR,substitution,out,[],1628998,,,1610612766,91,109,2024-01-30T02:09:01Z,5290000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT02M23.00S,2024-01-30T02:07:30.6Z,4,REGULAR,substitution,out,[],1641706,,,1610612766,91,109,2024-01-30T02:09:01Z,5300000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT02M23.00S,2024-01-30T02:07:30.6Z,4,REGULAR,substitution,out,[],1629023,,,1610612766,91,109,2024-01-30T02:09:01Z,5310000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT02M23.00S,2024-01-30T02:07:30.6Z,4,REGULAR,substitution,in,[],1641877,,,1610612766,91,109,2024-01-30T02:09:01Z,5320000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT02M23.00S,2024-01-30T02:07:30.6Z,4,REGULAR,substitution,in,[],1631121,,,1610612766,91,109,2024-01-30T02:09:01Z,5330000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT02M23.00S,2024-01-30T02:07:30.6Z,4,REGULAR,substitution,in,[],1630550,,,1610612766,91,109,2024-01-30T02:09:01Z,5340000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT02M23.00S,2024-01-30T02:07:30.6Z,4,REGULAR,substitution,in,[],1641733,,,1610612766,91,109,2024-01-30T02:09:01Z,5350000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT02M23.00S,2024-01-30T02:07:30.6Z,4,REGULAR,substitution,in,[],1630547,,,1610612766,91,109,2024-01-30T02:09:01Z,5360000,False,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT02M05.00S,2024-01-30T02:09:17.9Z,4,REGULAR,2pt,Jump Shot,[],1630550,14.011169513797633,11.76470588235294,1610612766,91,109,2024-01-30T02:09:25Z,5370000,False,191.0,79.0,1,left,MISS J. Thor 20' Jump Shot,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Mid-Range,16-24 Right,,,,,,20.7,Missed,,,,,,,,,,,,,
548,PT02M02.00S,2024-01-30T02:09:20.8Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,91,109,2024-01-30T02:09:20Z,5380000,False,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,,,,,,,,547.0,4.0,4.0,0.0,,,,,,,,,
549,PT01M45.00S,2024-01-30T02:09:38.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,90.48948751642575,64.2156862745098,1610612752,91,109,2024-01-30T02:10:14Z,5390000,False,71.0,37.0,1,right,MISS J. Brunson 8' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,8.01,Missed,,,,,,,,,,,,,
550,PT01M44.00S,2024-01-30T02:09:39.4Z,4,REGULAR,rebound,defensive,[],1631121,,,1610612766,91,109,2024-01-30T02:09:46Z,5400000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,549.0,1.0,1.0,0.0,,,,,,,,,
551,PT01M44.00S,2024-01-30T02:09:43.1Z,4,REGULAR,foul,personal,[],1630173,,,1610612766,91,109,2024-01-30T02:09:54Z,5410000,False,,,0,,P. Achiuwa take personal FOUL (4 PF),"[1630173, 1631121]",1610612752.0,NYK,take,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Center,2882.0,4.0,0.0,McGowens,1631121.0,,,,,,,,,,,,,,,
553,PT01M44.00S,2024-01-30T02:09:53.9Z,4,REGULAR,substitution,out,[],1628978,,,1610612766,91,109,2024-01-30T02:10:02Z,5430000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT01M44.00S,2024-01-30T02:09:53.9Z,4,REGULAR,substitution,out,[],1628404,,,1610612766,91,109,2024-01-30T02:10:02Z,5440000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT01M44.00S,2024-01-30T02:09:53.9Z,4,REGULAR,substitution,out,[],1630173,,,1610612766,91,109,2024-01-30T02:10:02Z,5450000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT01M44.00S,2024-01-30T02:09:53.9Z,4,REGULAR,substitution,out,[],1629656,,,1610612766,91,109,2024-01-30T02:10:02Z,5460000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT01M44.00S,2024-01-30T02:09:53.9Z,4,REGULAR,substitution,out,[],1628973,,,1610612766,91,109,2024-01-30T02:10:02Z,5470000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT01M44.00S,2024-01-30T02:09:53.9Z,4,REGULAR,substitution,in,[],1629718,,,1610612766,91,109,2024-01-30T02:10:02Z,5480000,False,,,0,,SUB in: C. Brown Jr.,[1629718],1610612752.0,NYK,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT01M44.00S,2024-01-30T02:09:53.9Z,4,REGULAR,substitution,in,[],1630540,,,1610612766,91,109,2024-01-30T02:10:02Z,5490000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT01M44.00S,2024-01-30T02:09:53.9Z,4,REGULAR,substitution,in,[],1627853,,,1610612766,91,109,2024-01-30T02:10:02Z,5500000,False,,,0,,SUB in: R. Arcidiacono,[1627853],1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT01M44.00S,2024-01-30T02:09:53.9Z,4,REGULAR,substitution,in,[],1630201,,,1610612766,91,109,2024-01-30T02:10:02Z,5510000,False,,,0,,SUB in: M. Flynn,[1630201],1610612752.0,NYK,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT01M44.00S,2024-01-30T02:09:53.9Z,4,REGULAR,substitution,in,[],1630579,,,1610612766,91,109,2024-01-30T02:10:02Z,5520000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT01M32.00S,2024-01-30T02:10:19.3Z,4,REGULAR,3pt,Jump Shot,[],1630550,7.178055190538765,3.6764705882352944,1610612766,91,109,2024-01-30T02:10:25Z,5530000,False,232.0,15.0,1,left,MISS J. Thor 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,,,,,,23.21,Missed,,,,,,,,,,,,,
564,PT01M28.00S,2024-01-30T02:10:22.9Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,91,109,2024-01-30T02:10:22Z,5540000,False,,,0,,J. Sims REBOUND (Off:3 Def:4),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Right Corner 3,24+ Right,,,,,,,,563.0,7.0,4.0,3.0,,,,,,,,,
565,PT01M20.00S,2024-01-30T02:10:32.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,92.59198423127464,48.28431372549019,1610612752,91,111,2024-01-30T02:10:36Z,5550000,False,-9.0,17.0,1,right,M. McBride driving Layup (11 PTS),[1630540],1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,1.91,Made,,,,,,,11.0,,,,,,
566,PT01M00.00S,2024-01-30T02:10:53.0Z,4,REGULAR,3pt,Jump Shot,[],1630547,36.35019710906702,48.28431372549019,1610612766,91,111,2024-01-30T02:11:02Z,5560000,False,9.0,289.0,1,left,MISS J. Bouknight 28' pullup 3PT,[1630547],1610612766.0,CHA,pullup,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,,,,,,28.93,Missed,,,,,,,,,,,,,
567,PT01M00.00S,2024-01-30T02:10:53.0Z,4,REGULAR,rebound,offensive,[],1630550,,,1610612766,91,111,2024-01-30T02:11:02Z,5570000,False,,,0,,J. Thor REBOUND (Off:1 Def:0),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,,,,,,,,566.0,1.0,0.0,1.0,,,,,,,,,
568,PT01M00.00S,2024-01-30T02:11:03.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629718,,,1610612766,91,111,2024-01-30T02:13:08Z,5580000,False,,,0,,C. Brown Jr. personal FOUL (1 PF) (Thor 2 FT),"[1629718, 1630550]",1610612752.0,NYK,,,,Brown Jr.,C. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,1151.0,1.0,0.0,Thor,1630550.0,,,,,,,,,,,,,,,
570,PT01M00.00S,2024-01-30T02:11:26.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630550,,,1610612766,92,111,2024-01-30T02:11:26Z,5600000,False,,,0,,J. Thor Free Throw 1 of 2 (1 PTS),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,Made,,,,,,,1.0,,,,,,
571,PT01M00.00S,2024-01-30T02:11:26.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630550,,,1610612766,92,111,2024-01-30T02:11:45Z,5610000,False,,,0,,MISS J. Thor Free Throw 2 of 2,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
572,PT00M55.50S,2024-01-30T02:11:31.0Z,4,REGULAR,rebound,defensive,[],1627853,,,1610612752,92,111,2024-01-30T02:11:45Z,5620000,False,,,0,,R. Arcidiacono REBOUND (Off:0 Def:1),[1627853],1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,571.0,1.0,1.0,0.0,,,,,,,,,
573,PT00M49.20S,2024-01-30T02:11:54.1Z,4,REGULAR,foul,offensive,['inpenalty'],1630579,,,1610612752,92,111,2024-01-30T02:15:02Z,5630000,False,,,0,,J. Sims charge offensive FOUL (1 PF),"[1630579, 1641877]",1610612752.0,NYK,charge,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,1151.0,1.0,0.0,Mensah,1641877.0,,,,,,,,,,,,,,,
575,PT00M49.20S,2024-01-30T02:11:54.1Z,4,REGULAR,turnover,offensive foul,[],1630579,,,1610612752,92,111,2024-01-30T02:15:02Z,5650000,False,,,0,,J. Sims offensive foul TURNOVER (2 TO),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,1151.0,,,,,,,,,,,,,,,,,2.0,,
577,PT00M30.80S,2024-01-30T02:12:43.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631121,13.222733245729303,50.245098039215684,1610612766,92,111,2024-01-30T02:16:39Z,5670000,False,-1.0,72.0,1,left,MISS B. McGowens 7' driving Layup - blocked,"[1631121, 1629718]",1610612766.0,CHA,driving,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.18,Missed,,,,,Brown Jr.,1629718.0,,,,,,,
578,PT00M30.80S,2024-01-30T02:12:43.1Z,4,REGULAR,block,,[],1629718,,,1610612766,92,111,2024-01-30T02:12:46Z,5680000,False,,,0,,C. Brown Jr. BLOCK (1 BLK),[1629718],1610612752.0,NYK,,,,Brown Jr.,C. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
579,PT00M29.80S,2024-01-30T02:12:44.1Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612752,92,111,2024-01-30T02:16:39Z,5690000,False,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612752.0,NYK,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,577.0,1.0,1.0,0.0,,,,,,,,,
580,PT00M25.10S,2024-01-30T02:12:49.6Z,4,REGULAR,foul,personal,['2freethrow'],1630547,,,1610612752,92,111,2024-01-30T02:13:08Z,5700000,False,,,0,,J. Bouknight shooting personal FOUL (1 PF) (Flynn 2 FT),"[1630547, 1630201]",1610612766.0,CHA,shooting,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,1151.0,1.0,0.0,Flynn,1630201.0,,,,,,,,,,,,,,,
582,PT00M25.10S,2024-01-30T02:13:11.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630201,,,1610612752,92,112,2024-01-30T02:13:11Z,5720000,False,,,0,,M. Flynn Free Throw 1 of 2 (1 PTS),[1630201],1610612752.0,NYK,,,,Flynn,M. Flynn,,,,,,,,,,,,,Made,,,,,,,1.0,,,,,,
583,PT00M25.10S,2024-01-30T02:13:24.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630201,,,1610612752,92,113,2024-01-30T02:13:24Z,5730000,False,,,0,,M. Flynn Free Throw 2 of 2 (2 PTS),[1630201],1610612752.0,NYK,,,,Flynn,M. Flynn,,,,,,,,,,,,,Made,,,,,,,2.0,,,,,,
584,PT00M00.00S,2024-01-30T02:14:01.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,92,113,2024-01-30T02:14:14Z,5740000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,1628480.0,,,,,,,,,,,,,,,,,,,
585,PT00M00.00S,2024-01-30T02:14:11.4Z,4,REGULAR,period,end,[],0,,,1610612752,92,113,2024-01-30T02:14:11Z,5750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT00M00.00S,2024-01-30T02:14:15.9Z,4,REGULAR,game,end,[],0,,,0,92,113,2024-01-30T02:14:15Z,5760000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
