actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,descriptor,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
425,PT05M52.00S,2024-01-27T01:39:35.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,4.944152431011826,50.245098039215684,1610612745,64,81,2024-01-27T01:39:40Z,4110000,False,-1.0,-6.0,1,left,J. Green running Layup (31 PTS),[1630224],1610612745.0,HOU,,Green,J. Green,Restricted Area,0-8 Center,0.61,Made,31.0,,,,running,,,,,,,,,,,,,,,,,,,
426,PT05M52.00S,2024-01-27T01:39:40.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,64,81,2024-01-27T01:39:40Z,4120000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M52.00S,2024-01-27T01:41:49.0Z,3,REGULAR,substitution,out,[],1628998,,,1610612766,64,81,2024-01-27T01:42:39Z,4130000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M52.00S,2024-01-27T01:41:49.0Z,3,REGULAR,substitution,out,[],202397,,,1610612766,64,81,2024-01-27T01:42:39Z,4140000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M52.00S,2024-01-27T01:41:49.0Z,3,REGULAR,substitution,out,[],1627832,,,1610612766,64,81,2024-01-27T01:42:39Z,4150000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M52.00S,2024-01-27T01:41:49.0Z,3,REGULAR,substitution,in,[],1630163,,,1610612766,64,81,2024-01-27T01:42:39Z,4160000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M52.00S,2024-01-27T01:41:49.0Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,64,81,2024-01-27T01:42:39Z,4170000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M52.00S,2024-01-27T01:41:49.0Z,3,REGULAR,substitution,in,[],1641708,,,1610612766,64,81,2024-01-27T01:42:39Z,4180000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M25.00S,2024-01-27T01:43:08.4Z,3,REGULAR,3pt,Jump Shot,[],1628970,70.38436268068331,81.37254901960785,1610612766,67,81,2024-01-27T01:44:05Z,4190000,False,157.0,226.0,1,right,M. Bridges 27' 3PT pullup (17 PTS),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,Above the Break 3,24+ Right Center,27.5,Made,17.0,,,,pullup,,,,,,,,,,,,,,,,,,,
436,PT05M10.00S,2024-01-27T01:43:23.4Z,3,REGULAR,turnover,bad pass,[],1630578,,,1610612745,67,81,2024-01-27T01:43:30Z,4200000,False,,,0,,A. Sengun bad pass TURNOVER (2 TO),"[1630578, 1630163]",1610612745.0,HOU,,Sengun,A. Sengun,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,,,,,,,,,,,,Ball,1630163.0
437,PT05M10.00S,2024-01-27T01:43:23.4Z,3,REGULAR,steal,,[],1630163,,,1610612766,67,81,2024-01-27T01:44:28Z,4210000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,Ball,L. Ball,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M07.00S,2024-01-27T01:43:29.5Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612766,67,81,2024-01-27T01:43:46Z,4220000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Bridges 2 FT),"[1630578, 1628970]",1610612745.0,HOU,1148.0,Sengun,A. Sengun,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,2.0,0.0,Bridges,1628970.0,,,,,,,,,,
440,PT05M07.00S,2024-01-27T01:43:49.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628970,,,1610612766,68,81,2024-01-27T01:45:37Z,4240000,False,,,0,,M. Bridges Free Throw 1 of 2 (18 PTS),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,Made,18.0,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M07.00S,2024-01-27T01:43:50.1Z,3,REGULAR,substitution,out,[],201145,,,1610612766,68,81,2024-01-27T01:44:02Z,4250000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M07.00S,2024-01-27T01:43:50.1Z,3,REGULAR,substitution,in,[],1630256,,,1610612766,68,81,2024-01-27T01:44:02Z,4260000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M07.00S,2024-01-27T01:43:49.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628970,,,1610612766,69,81,2024-01-27T01:45:37Z,4270000,False,,,0,,M. Bridges Free Throw 2 of 2 (19 PTS),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,Made,19.0,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M49.00S,2024-01-27T01:44:28.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,10.33180026281209,49.01960784313725,1610612745,69,83,2024-01-27T01:46:14Z,4280000,False,5.0,45.0,1,left,J. Tate driving Hook (2 PTS) (D. Brooks 1 AST),"[1630256, 1628415]",1610612745.0,HOU,,Tate,J. Tate,In The Paint (Non-RA),0-8 Center,4.49,Made,2.0,D. Brooks,1628415.0,1.0,driving,,,,,,,,,,,,,,,,,,,
445,PT04M39.00S,2024-01-27T01:44:40.2Z,3,REGULAR,turnover,lost ball,[],1630163,,,1610612766,69,83,2024-01-27T01:44:50Z,4290000,False,,,0,,L. Ball lost ball TURNOVER (2 TO),"[1630163, 1641708]",1610612766.0,CHA,,Ball,L. Ball,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,,,,,,,,,,Thompson,1641708.0
446,PT04M39.00S,2024-01-27T01:44:40.2Z,3,REGULAR,steal,,[],1641708,,,1610612745,69,83,2024-01-27T02:11:52Z,4300000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,Thompson,A. Thompson,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M35.00S,2024-01-27T01:44:45.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641778,,,1610612745,69,83,2024-01-27T01:45:05Z,4310000,False,,,0,,L. Black shooting personal FOUL (3 PF) (Brooks 2 FT),"[1641778, 1628415]",1610612766.0,CHA,201638.0,Black,L. Black,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,3.0,0.0,Brooks,1628415.0,,,,,,,,,,
449,PT04M35.00S,2024-01-27T01:45:11.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628415,,,1610612745,69,84,2024-01-27T01:45:11Z,4330000,False,,,0,,D. Brooks Free Throw 1 of 2 (11 PTS),[1628415],1610612745.0,HOU,,Brooks,D. Brooks,,,,Made,11.0,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M35.00S,2024-01-27T01:45:12.8Z,3,REGULAR,substitution,out,[],1630208,,,1610612745,69,84,2024-01-27T01:45:19Z,4340000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M35.00S,2024-01-27T01:45:12.8Z,3,REGULAR,substitution,in,[],1628373,,,1610612745,69,84,2024-01-27T01:45:19Z,4350000,False,,,0,,SUB in: F. Ntilikina,[1628373],1610612766.0,CHA,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M35.00S,2024-01-27T01:45:11.4Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628415,,,1610612745,69,85,2024-01-27T01:48:18Z,4360000,False,,,0,,D. Brooks Free Throw 2 of 2 (12 PTS),[1628415],1610612745.0,HOU,,Brooks,D. Brooks,,,,Made,12.0,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M18.00S,2024-01-27T01:45:47.0Z,3,REGULAR,turnover,bad pass,[],1629023,,,1610612766,69,85,2024-01-27T02:10:00Z,4370000,False,,,0,,P. Washington bad pass TURNOVER (2 TO),"[1629023, 1641708]",1610612766.0,CHA,,Washington,P. Washington,Above the Break 3,24+ Left Center,,,,,,,,2.0,,,,,,,,,,,,,,,,,Thompson,1641708.0
455,PT04M18.00S,2024-01-27T01:45:47.0Z,3,REGULAR,steal,,[],1641708,,,1610612745,69,85,2024-01-27T01:46:03Z,4380000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,Thompson,A. Thompson,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M18.00S,2024-01-27T01:46:05.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641778,,,1610612745,69,85,2024-01-27T01:46:41Z,4390000,False,,,0,,L. Black shooting personal FOUL (4 PF) (Thompson 2 FT),"[1641778, 1641708]",1610612766.0,CHA,1201.0,Black,L. Black,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,4.0,0.0,Thompson,1641708.0,,,,,,,,,,
458,PT04M18.00S,2024-01-27T01:46:27.8Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641708,,,1610612745,69,86,2024-01-27T01:46:27Z,4410000,False,,,0,,A. Thompson Free Throw 1 of 2 (6 PTS),[1641708],1610612745.0,HOU,,Thompson,A. Thompson,,,,Made,6.0,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M18.00S,2024-01-27T01:46:30.0Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641708,,,1610612745,69,87,2024-01-27T01:46:30Z,4420000,False,,,0,,A. Thompson Free Throw 2 of 2 (7 PTS),[1641708],1610612745.0,HOU,,Thompson,A. Thompson,,,,Made,7.0,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M05.00S,2024-01-27T01:46:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,91.14651773981603,50.245098039215684,1610612766,71,87,2024-01-27T01:49:55Z,4430000,False,1.0,31.0,1,right,P. Washington Layup (6 PTS) (M. Bridges 1 AST),"[1629023, 1628970]",1610612766.0,CHA,,Washington,P. Washington,Restricted Area,0-8 Center,3.07,Made,6.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,,,,,,,
462,PT04M05.00S,2024-01-27T01:46:51.8Z,3,REGULAR,foul,personal,['1freethrow'],1630256,,,1610612766,71,87,2024-01-27T01:50:03Z,4450000,False,,,0,,J. Tate shooting personal FOUL (1 PF) (Washington 1 FT),"[1630256, 1629023]",1610612745.0,HOU,1201.0,Tate,J. Tate,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,1.0,0.0,Washington,1629023.0,,,,,,,,,,
464,PT04M05.00S,2024-01-27T01:47:09.1Z,3,REGULAR,substitution,out,[],1641778,,,1610612766,71,87,2024-01-27T01:47:12Z,4470000,False,,,0,,SUB out: L. Black,[1641778],1610612766.0,CHA,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M05.00S,2024-01-27T01:47:09.1Z,3,REGULAR,substitution,in,[],202397,,,1610612766,71,87,2024-01-27T01:47:12Z,4480000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M05.00S,2024-01-27T01:47:20.5Z,3,REGULAR,freethrow,1 of 1,[],1629023,,,1610612766,71,87,2024-01-27T01:50:24Z,4490000,False,,,0,,MISS P. Washington Free Throw 1 of 1,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M03.00S,2024-01-27T01:47:22.5Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,71,87,2024-01-27T01:50:24Z,4500000,False,,,0,,J. Green REBOUND (Off:0 Def:10),[1630224],1610612745.0,HOU,,Green,J. Green,,,,,,,,,,,466.0,10.0,10.0,0.0,,,,,,,,,,,,,,
468,PT03M44.00S,2024-01-27T01:47:42.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202397,,,1610612745,71,87,2024-01-27T01:47:53Z,4510000,False,,,0,,I. Smith shooting personal FOUL (2 PF) (Green 2 FT),"[202397, 1630224]",1610612766.0,CHA,201638.0,Smith,I. Smith,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,2.0,0.0,Green,1630224.0,,,,,,,,,,
470,PT03M44.00S,2024-01-27T01:48:08.5Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,71,88,2024-01-27T01:48:08Z,4530000,False,,,0,,J. Green Free Throw 1 of 2 (32 PTS),[1630224],1610612745.0,HOU,,Green,J. Green,,,,Made,32.0,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M44.00S,2024-01-27T01:48:14.1Z,3,REGULAR,substitution,out,[],1628415,,,1610612745,71,88,2024-01-27T01:48:22Z,4540000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M44.00S,2024-01-27T01:48:14.1Z,3,REGULAR,substitution,in,[],1641715,,,1610612745,71,88,2024-01-27T01:48:22Z,4550000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M44.00S,2024-01-27T01:48:28.7Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,71,89,2024-01-27T01:48:28Z,4560000,False,,,0,,J. Green Free Throw 2 of 2 (33 PTS),[1630224],1610612745.0,HOU,,Green,J. Green,,,,Made,33.0,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M29.00S,2024-01-27T01:48:47.5Z,3,REGULAR,foul,personal,[],1641715,,,1610612766,71,89,2024-01-27T01:48:55Z,4570000,False,,,0,,C. Whitmore personal FOUL (1 PF),"[1641715, 1630163]",1610612745.0,HOU,1148.0,Whitmore,C. Whitmore,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,0.0,Ball,1630163.0,,,,,,,,,,
476,PT03M20.00S,2024-01-27T01:49:15.2Z,3,REGULAR,3pt,Jump Shot,[],1630163,65.65374507227332,30.14705882352941,1610612766,71,89,2024-01-27T01:49:22Z,4590000,False,-99.0,270.0,1,right,MISS L. Ball 28' step back 3PT,[1630163],1610612766.0,CHA,,Ball,L. Ball,Above the Break 3,24+ Left Center,28.81,Missed,,,,,step back,,,,,,,,,,,,,,,,,,,
477,PT03M18.00S,2024-01-27T01:49:17.2Z,3,REGULAR,rebound,defensive,[],1641715,,,1610612745,71,89,2024-01-27T01:49:22Z,4600000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:5),[1641715],1610612745.0,HOU,,Whitmore,C. Whitmore,Above the Break 3,24+ Left Center,,,,,,,,,476.0,7.0,5.0,2.0,,,,,,,,,,,,,,
478,PT03M09.00S,2024-01-27T01:49:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,7.703679369250986,49.754901960784316,1610612745,71,89,2024-01-27T01:52:31Z,4610000,False,1.0,20.0,1,left,MISS A. Thompson alley-oop Layup,[1641708],1610612745.0,HOU,,Thompson,A. Thompson,Restricted Area,0-8 Center,1.99,Missed,,,,,alley-oop,,,,,,,,,,,,,,,,,,,
479,PT03M08.00S,2024-01-27T01:49:28.3Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,71,89,2024-01-27T01:49:28Z,4620000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,Thompson,A. Thompson,Restricted Area,0-8 Center,,,,,,,,,478.0,3.0,2.0,1.0,,,,,,,,,,,,,,
480,PT03M07.00S,2024-01-27T01:49:29.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641715,6.258212877792378,53.18627450980392,1610612745,71,91,2024-01-27T01:49:34Z,4630000,False,-16.0,6.0,1,left,C. Whitmore driving Layup (10 PTS) (A. Thompson 4 AST),"[1641715, 1641708]",1610612745.0,HOU,,Whitmore,C. Whitmore,Restricted Area,0-8 Center,1.71,Made,10.0,A. Thompson,1641708.0,4.0,driving,,,,,,,,,,,,,,,,,,,
482,PT02M56.00S,2024-01-27T01:49:42.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641715,,,1610612766,71,91,2024-01-27T01:49:52Z,4650000,False,,,0,,C. Whitmore shooting personal FOUL (2 PF) (Ball 2 FT),"[1641715, 1630163]",1610612745.0,HOU,1201.0,Whitmore,C. Whitmore,In The Paint (Non-RA),0-8 Center,,,,,,,shooting,,,,,,2.0,0.0,Ball,1630163.0,,,,,,,,,,
484,PT02M56.00S,2024-01-27T01:50:25.8Z,3,REGULAR,foul,technical,['inpenalty'],1641715,,,1610612766,71,91,2024-01-27T01:50:39Z,4670000,False,,,0,,C. Whitmore double technical FOUL (1 Tech),[1641715],1610612745.0,HOU,1148.0,Whitmore,C. Whitmore,,,,,,,,,double,,,,,,2.0,1.0,,,,,,,,,,,,
485,PT02M56.00S,2024-01-27T01:50:25.8Z,3,REGULAR,foul,technical,['inpenalty'],1630163,,,1610612766,71,91,2024-01-27T01:50:30Z,4680000,False,,,0,,L. Ball double technical FOUL (1 Tech),[1630163],1610612766.0,CHA,1148.0,Ball,L. Ball,,,,,,,,,double,,,,,,4.0,1.0,,,,,,,,,,,,
486,PT02M56.00S,2024-01-27T01:50:46.4Z,3,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,71,91,2024-01-27T01:50:46Z,4690000,False,,,0,,MISS L. Ball Free Throw 1 of 2,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M56.00S,2024-01-27T01:50:46.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,71,91,2024-01-27T01:50:46Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,486.0,,,,,,,,,,,,,,,,,
488,PT02M56.00S,2024-01-27T01:50:47.5Z,3,REGULAR,substitution,out,[],1630578,,,1610612766,71,91,2024-01-27T01:50:51Z,4710000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M56.00S,2024-01-27T01:50:47.5Z,3,REGULAR,substitution,in,[],1629111,,,1610612766,71,91,2024-01-27T01:50:51Z,4720000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M56.00S,2024-01-27T01:51:11.2Z,3,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,72,91,2024-01-27T01:51:11Z,4730000,False,,,0,,L. Ball Free Throw 2 of 2 (13 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,Made,13.0,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M43.00S,2024-01-27T01:51:26.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,6.915243101182654,51.225490196078425,1610612745,72,91,2024-01-27T01:51:37Z,4740000,False,-6.0,13.0,1,left,MISS A. Thompson Layup - blocked,"[1641708, 1629023]",1610612745.0,HOU,,Thompson,A. Thompson,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,,,,Washington,1629023.0,,
492,PT02M43.00S,2024-01-27T01:51:26.0Z,3,REGULAR,block,,[],1629023,,,1610612745,72,91,2024-01-27T01:52:15Z,4750000,False,,,0,,P. Washington BLOCK (3 BLK),[1629023],1610612766.0,CHA,,Washington,P. Washington,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M43.00S,2024-01-27T01:51:26.0Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612745,72,91,2024-01-27T01:55:06Z,4760000,False,,,0,,J. Landale REBOUND (Off:3 Def:2),[1629111],1610612745.0,HOU,,Landale,J. Landale,Restricted Area,0-8 Center,,,,,,,,,491.0,5.0,2.0,3.0,,,,,,,,,,,,,,
527,PT02M43.00S,2024-01-27T01:51:30.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,5.387647831800263,46.83670343137255,1610612745,72,91,2024-01-27T02:05:17Z,4765000,False,16.0,-2.0,1,left,MISS J. Landale putback Layup,[1629111],1610612745.0,HOU,,Landale,J. Landale,Restricted Area,0-8 Center,1.59,Missed,,,,,putback,,,,,,,,,,,,,,,,,,,
528,PT02M43.00S,2024-01-27T01:51:30.7Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612745,72,91,2024-01-27T01:56:25Z,4767500,False,,,0,,J. Landale REBOUND (Off:4 Def:2),[1629111],1610612745.0,HOU,,Landale,J. Landale,Restricted Area,0-8 Center,,,,,,,,,527.0,6.0,2.0,4.0,,,,,,,,,,,,,,
494,PT02M40.00S,2024-01-27T01:51:35.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,7.30946123521682,51.71568627450981,1610612745,72,93,2024-01-27T01:56:25Z,4770000,False,-9.0,16.0,1,left,J. Landale tip Layup (4 PTS),[1629111],1610612745.0,HOU,,Landale,J. Landale,Restricted Area,0-8 Center,1.83,Made,4.0,,,,tip,,,,,,,,,,,,,,,,,,,
495,PT02M33.00S,2024-01-27T01:51:40.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612766,72,93,2024-01-27T01:51:52Z,4780000,False,,,0,,J. Landale shooting personal FOUL (2 PF) (Ntilikina 2 FT),"[1629111, 1628373]",1610612745.0,HOU,201638.0,Landale,J. Landale,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,2.0,1.0,Ntilikina,1628373.0,,,,,,,,,,
497,PT02M33.00S,2024-01-27T01:52:05.7Z,3,REGULAR,freethrow,1 of 2,[],1628373,,,1610612766,73,93,2024-01-27T01:52:05Z,4800000,False,,,0,,F. Ntilikina Free Throw 1 of 2 (4 PTS),[1628373],1610612766.0,CHA,,Ntilikina,F. Ntilikina,,,,Made,4.0,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M33.00S,2024-01-27T01:52:21.9Z,3,REGULAR,freethrow,2 of 2,[],1628373,,,1610612766,74,93,2024-01-27T01:52:22Z,4810000,False,,,0,,F. Ntilikina Free Throw 2 of 2 (5 PTS),[1628373],1610612766.0,CHA,,Ntilikina,F. Ntilikina,,,,Made,5.0,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M14.00S,2024-01-27T01:52:58.7Z,3,REGULAR,2pt,Jump Shot,[],1630224,25.312089356110377,57.35294117647059,1610612745,74,93,2024-01-27T01:56:06Z,4830000,False,-37.0,185.0,1,left,MISS J. Green 18' step back Shot,[1630224],1610612745.0,HOU,,Green,J. Green,Mid-Range,16-24 Center,18.9,Missed,,,,,step back,,,,,,,,,,,,,,,,,,,
501,PT02M09.00S,2024-01-27T01:53:03.7Z,3,REGULAR,rebound,defensive,[],202397,,,1610612766,74,93,2024-01-27T01:53:04Z,4840000,False,,,0,,I. Smith REBOUND (Off:0 Def:5),[202397],1610612766.0,CHA,,Smith,I. Smith,Mid-Range,16-24 Center,,,,,,,,,500.0,5.0,5.0,0.0,,,,,,,,,,,,,,
503,PT01M54.00S,2024-01-27T01:53:17.9Z,3,REGULAR,turnover,bad pass,[],1630163,,,1610612766,74,93,2024-01-27T01:53:22Z,4860000,False,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 1629111]",1610612766.0,CHA,,Ball,L. Ball,Above the Break 3,24+ Center,,,,,,,,3.0,,,,,,,,,,,,,,,,,Landale,1629111.0
504,PT01M54.00S,2024-01-27T01:53:17.9Z,3,REGULAR,steal,,[],1629111,,,1610612745,74,93,2024-01-27T01:53:19Z,4870000,False,,,0,,J. Landale STEAL (1 STL),[1629111],1610612745.0,HOU,,Landale,J. Landale,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M52.00S,2024-01-27T01:53:21.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630224,7.178055190538765,53.92156862745098,1610612745,74,95,2024-01-27T01:57:36Z,4880000,False,-20.0,15.0,1,left,J. Green Layup (35 PTS) (C. Whitmore 1 AST),"[1630224, 1641715]",1610612745.0,HOU,,Green,J. Green,Restricted Area,0-8 Center,2.47,Made,35.0,C. Whitmore,1641715.0,1.0,,,,,,,,,,,,,,,,,,,,
506,PT01M52.00S,2024-01-27T01:53:35.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202397,,,1610612745,74,95,2024-01-27T01:53:54Z,4890000,False,,,0,,I. Smith shooting personal FOUL (3 PF) (Green 1 FT),"[202397, 1630224]",1610612766.0,CHA,201638.0,Smith,I. Smith,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,3.0,0.0,Green,1630224.0,,,,,,,,,,
508,PT01M52.00S,2024-01-27T01:53:48.6Z,3,REGULAR,substitution,out,[],202397,,,1610612745,74,95,2024-01-27T01:54:07Z,4910000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M52.00S,2024-01-27T01:53:48.6Z,3,REGULAR,substitution,in,[],1641706,,,1610612745,74,95,2024-01-27T01:54:07Z,4920000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M52.00S,2024-01-27T01:53:56.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630224,,,1610612745,74,96,2024-01-27T01:53:56Z,4930000,False,,,0,,J. Green Free Throw 1 of 1 (36 PTS),[1630224],1610612745.0,HOU,,Green,J. Green,,,,Made,36.0,,,,,,,,,,,,,,,,,,,,,,,
