actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
332,PT10M20.00S,2025-01-14T01:21:35.8Z,3,REGULAR,block,,[],1630183,,,1610612764,52,57,2025-01-14T01:21:38Z,3240000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
333,PT10M18.00S,2025-01-14T01:21:37.8Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,52,57,2025-01-14T01:21:39Z,3250000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,331.0,5.0,4.0,1.0,,,,,,
334,PT10M13.00S,2025-01-14T01:21:43.0Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,52,57,2025-01-14T01:21:49Z,3260000,False,,,0,,J. McDaniels bad pass TURNOVER (2 TO),"[1630183, 1641731]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,2.0,Coulibaly,1641731.0,,,,,,,,,,,,,,,,,
335,PT10M13.00S,2025-01-14T01:21:43.0Z,3,REGULAR,steal,,[],1641731,,,1610612764,52,57,2025-01-14T01:21:44Z,3270000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
336,PT10M09.00S,2025-01-14T01:21:47.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629673,78.40013140604468,92.8921568627451,1610612764,52,57,2025-01-14T01:26:21Z,3280000,False,214.0,151.0,1,right,MISS J. Poole 26' running pullup 3PT,[1629673],1610612764.0,WAS,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,26.2,Missed,,,,,,,,,,,,,,
337,PT10M05.00S,2025-01-14T01:21:51.4Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,52,57,2025-01-14T01:21:53Z,3290000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,336.0,3.0,3.0,0.0,,,,,,
338,PT10M01.00S,2025-01-14T01:21:57.3Z,3,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612750,52,57,2025-01-14T01:22:02Z,3300000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Randle 2 FT),"[1629673, 203944]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,1628485.0,,,,,,,,,,,,,1.0,0.0,Randle,203944.0
340,PT10M01.00S,2025-01-14T01:22:25.2Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,52,57,2025-01-14T01:22:25Z,3320000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
341,PT10M01.00S,2025-01-14T01:22:25.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,52,57,2025-01-14T01:22:25Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,340.0,,,,,,,,,
344,PT10M01.00S,2025-01-14T01:22:45.2Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,52,58,2025-01-14T01:22:45Z,3340000,False,,,0,,J. Randle Free Throw 2 of 2 (7 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
345,PT09M49.00S,2025-01-14T01:23:02.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.59198423127464,51.9607843137255,1610612764,54,58,2025-01-14T01:23:06Z,3350000,False,10.0,17.0,1,right,K. Kuzma driving Layup (13 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,1.97,Made,13.0,,,,,,,,,,,,,
346,PT09M33.00S,2025-01-14T01:23:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.703679369250986,59.31372549019608,1610612750,54,58,2025-01-14T01:23:24Z,3360000,False,-47.0,20.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.07,Missed,,,,,,,,,,,,,,
347,PT09M32.00S,2025-01-14T01:23:19.6Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,54,58,2025-01-14T01:23:19Z,3370000,False,,,0,,R. Gobert REBOUND (Off:4 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,346.0,8.0,4.0,4.0,,,,,,
348,PT09M31.00S,2025-01-14T01:23:20.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,6.389618922470433,55.392156862745104,1610612750,54,58,2025-01-14T01:30:18Z,3380000,False,-27.0,8.0,1,left,MISS R. Gobert putback Layup - blocked,"[203497, 1642259]",1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,2.8,Missed,,,,,,,,,Sarr,1642259.0,,,,
349,PT09M31.00S,2025-01-14T01:23:20.8Z,3,REGULAR,block,,[],1642259,,,1610612750,54,58,2025-01-14T01:23:22Z,3390000,False,,,0,,A. Sarr BLOCK (1 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
350,PT09M28.00S,2025-01-14T01:23:23.8Z,3,REGULAR,rebound,offensive,[],1628978,,,1610612750,54,58,2025-01-14T01:23:26Z,3400000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,348.0,3.0,1.0,2.0,,,,,,
351,PT09M27.00S,2025-01-14T01:23:24.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,20.18725361366623,5.392156862745098,1610612750,54,58,2025-01-14T01:23:30Z,3410000,False,223.0,137.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,26.19,Missed,,,,,,,,,,,,,,
352,PT09M25.00S,2025-01-14T01:23:26.4Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,54,58,2025-01-14T01:23:30Z,3420000,False,,,0,,C. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,351.0,3.0,3.0,0.0,,,,,,
353,PT09M21.00S,2025-01-14T01:23:30.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,70.77858081471747,12.5,1610612764,57,58,2025-01-14T01:30:58Z,3430000,False,-188.0,222.0,1,right,J. Poole 29' 3PT step back (13 PTS) (C. Carrington 1 AST),"[1629673, 1642267]",1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,29.07,Made,13.0,C. Carrington,1642267.0,1.0,,,,,,,,,,
354,PT09M05.00S,2025-01-14T01:23:46.0Z,3,REGULAR,3pt,Jump Shot,[],1630183,5.995400788436268,97.30392156862744,1610612750,57,58,2025-01-14T01:23:50Z,3440000,False,-237.0,4.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,23.65,Missed,,,,,,,,,,,,,,
356,PT09M02.00S,2025-01-14T01:23:49.0Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,57,58,2025-01-14T01:23:50Z,3450000,False,,,0,,R. Gobert REBOUND (Off:5 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,,,,,354.0,9.0,4.0,5.0,,,,,,
357,PT08M55.00S,2025-01-14T01:23:56.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203944,7.703679369250986,55.14705882352941,1610612750,57,60,2025-01-14T01:31:42Z,3460000,False,-26.0,20.0,1,left,J. Randle driving floating bank Jump Shot (9 PTS),[203944],1610612750.0,MIN,driving floating bank,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,3.25,Made,9.0,,,,,,,,,,,,,
360,PT08M42.00S,2025-01-14T01:24:46.2Z,3,REGULAR,3pt,Jump Shot,[],1629673,79.05716162943496,92.15686274509804,1610612764,57,60,2025-01-14T01:24:54Z,3490000,False,211.0,144.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,25.55,Missed,,,,,,,,,,,,,,
361,PT08M40.00S,2025-01-14T01:24:49.1Z,3,REGULAR,rebound,offensive,[],1641731,,,1610612764,57,60,2025-01-14T01:24:49Z,3500000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:0),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,360.0,1.0,0.0,1.0,,,,,,
362,PT08M33.00S,2025-01-14T01:24:54.5Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612764,57,60,2025-01-14T01:25:00Z,3510000,False,,,0,,J. Poole bad pass TURNOVER (3 TO),"[1629673, 1630162]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,3.0,Edwards,1630162.0,,,,,,,,,,,,,,,,,
363,PT08M33.00S,2025-01-14T01:24:54.5Z,3,REGULAR,steal,,[],1630162,,,1610612750,57,60,2025-01-14T01:24:56Z,3520000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
364,PT08M30.00S,2025-01-14T01:24:58.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,4.812746386333772,54.41176470588235,1610612750,57,62,2025-01-14T01:25:06Z,3530000,False,-22.0,-7.0,1,left,J. Randle running DUNK (11 PTS) (A. Edwards 4 AST),"[203944, 1630162]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,2.33,Made,11.0,A. Edwards,1630162.0,4.0,,,,,,,,,,
366,PT08M12.00S,2025-01-14T01:25:16.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.03745072273325,57.35294117647059,1610612764,59,62,2025-01-14T01:25:30Z,3550000,False,37.0,4.0,1,right,K. Kuzma driving Layup (15 PTS) (A. Sarr 4 AST),"[1628398, 1642259]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,3.7,Made,15.0,A. Sarr,1642259.0,4.0,,,,,,,,,,
367,PT07M54.00S,2025-01-14T01:25:33.5Z,3,REGULAR,2pt,Jump Shot,[],1628978,27.54599211563732,44.85294117647059,1610612750,59,62,2025-01-14T01:33:46Z,3560000,False,26.0,206.0,1,left,MISS D. DiVincenzo 20' step back Shot,[1628978],1610612750.0,MIN,step back,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,,,20.8,Missed,,,,,,,,,,,,,,
368,PT07M51.00S,2025-01-14T01:25:36.5Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,59,62,2025-01-14T01:25:38Z,3570000,False,,,0,,J. Poole REBOUND (Off:1 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,,,,,,,,,,,367.0,4.0,3.0,1.0,,,,,,
373,PT07M50.00S,2025-01-14T01:26:11.6Z,3,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612764,59,62,2025-01-14T01:34:41Z,3577500,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (4 TO),[1629673],1610612764.0,WAS,bad pass,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,4.0,,,1830.0,,,,,,,,,,,,,,,,
370,PT07M50.00S,2025-01-14T01:26:24.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,59,62,2025-01-14T01:28:14Z,3580000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M31.00S,2025-01-14T01:29:37.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,5.075558475689881,50.98039215686274,1610612750,59,64,2025-01-14T01:29:41Z,3610000,False,-5.0,-5.0,1,left,J. Randle driving Layup (13 PTS) (A. Edwards 5 AST),"[203944, 1630162]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,0.69,Made,13.0,A. Edwards,1630162.0,5.0,,,,,,,,,,
377,PT07M12.00S,2025-01-14T01:29:56.6Z,3,REGULAR,3pt,Jump Shot,[],1642259,68.41327201051249,19.362745098039216,1610612764,62,64,2025-01-14T01:30:01Z,3630000,False,-153.0,244.0,1,right,A. Sarr 28' 3PT  (9 PTS) (K. Kuzma 3 AST),"[1642259, 1628398]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,28.84,Made,9.0,K. Kuzma,1628398.0,3.0,,,,,,,,,,
379,PT06M57.00S,2025-01-14T01:30:11.2Z,3,REGULAR,3pt,Jump Shot,[],1630162,26.49474375821288,10.53921568627451,1610612750,62,67,2025-01-14T01:35:37Z,3650000,False,197.0,197.0,1,left,A. Edwards 27' 3PT pullup (19 PTS) (R. Gobert 1 AST),"[1630162, 203497]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,27.85,Made,19.0,R. Gobert,203497.0,1.0,,,,,,,,,,
380,PT06M47.00S,2025-01-14T01:30:21.5Z,3,REGULAR,3pt,Jump Shot,[],1642267,73.9323258869908,89.95098039215686,1610612764,62,67,2025-01-14T01:36:11Z,3660000,False,200.0,193.0,1,right,MISS C. Carrington 27' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,27.74,Missed,,,,,,,,,,,,,,
381,PT06M45.00S,2025-01-14T01:30:23.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,62,67,2025-01-14T01:30:28Z,3670000,False,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,380.0,7.0,5.0,2.0,,,,,,
383,PT06M31.00S,2025-01-14T01:30:37.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.178055190538765,52.94117647058824,1610612750,62,69,2025-01-14T01:36:42Z,3680000,False,-15.0,15.0,1,left,A. Edwards driving Layup (21 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,2.1,Made,21.0,,,,,,,,,,,,,
384,PT06M11.00S,2025-01-14T01:30:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,92.72339027595268,45.83333333333333,1610612764,62,69,2025-01-14T01:31:01Z,3690000,False,-21.0,16.0,1,right,MISS A. Sarr driving Layup,[1642259],1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,2.62,Missed,,,,,,,,,,,,,,
385,PT06M10.00S,2025-01-14T01:30:57.7Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,62,69,2025-01-14T01:31:01Z,3700000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,384.0,6.0,5.0,1.0,,,,,,
386,PT06M06.00S,2025-01-14T01:31:03.1Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,62,69,2025-01-14T01:31:08Z,3710000,False,,,0,,A. Edwards bad pass TURNOVER (5 TO),"[1630162, 1629673]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,5.0,Poole,1629673.0,,,,,,,,,,,,,,,,,
387,PT06M06.00S,2025-01-14T01:31:03.1Z,3,REGULAR,steal,,[],1629673,,,1610612764,62,69,2025-01-14T01:31:05Z,3720000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
388,PT06M00.00S,2025-01-14T01:31:08.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642259,92.59198423127464,50.49019607843137,1610612764,64,69,2025-01-14T01:31:13Z,3730000,False,2.0,17.0,1,right,A. Sarr running DUNK (11 PTS) (J. Poole 4 AST),"[1642259, 1629673]",1610612764.0,WAS,running,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,1.73,Made,11.0,J. Poole,1629673.0,4.0,,,,,,,,,,
390,PT05M54.00S,2025-01-14T01:31:16.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,6.652431011826544,48.529411764705884,1610612750,64,69,2025-01-14T01:31:41Z,3750000,False,7.0,10.0,1,left,MISS J. McDaniels driving DUNK - blocked,"[1630183, 1642259]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,1.24,Missed,,,,,,,,,Sarr,1642259.0,,,,
391,PT05M54.00S,2025-01-14T01:31:16.0Z,3,REGULAR,block,,[],1642259,,,1610612750,64,69,2025-01-14T01:31:18Z,3760000,False,,,0,,A. Sarr BLOCK (2 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
392,PT05M53.00S,2025-01-14T01:31:17.0Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,64,69,2025-01-14T01:31:41Z,3770000,False,,,0,,J. Poole REBOUND (Off:1 Def:4),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,390.0,5.0,4.0,1.0,,,,,,
394,PT05M53.00S,2025-01-14T01:31:23.0Z,3,REGULAR,foul,personal,[],1630183,,,1610612764,64,69,2025-01-14T01:31:34Z,3790000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1629673]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,,1627962.0,,,,,,,,,,,,,1.0,0.0,Poole,1629673.0
396,PT05M53.00S,2025-01-14T01:31:31.5Z,3,REGULAR,substitution,out,[],1642259,,,1610612764,64,69,2025-01-14T01:31:53Z,3810000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M53.00S,2025-01-14T01:31:31.5Z,3,REGULAR,substitution,out,[],1628978,,,1610612764,64,69,2025-01-14T01:31:53Z,3820000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M53.00S,2025-01-14T01:31:31.5Z,3,REGULAR,substitution,out,[],203944,,,1610612764,64,69,2025-01-14T01:31:53Z,3830000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M53.00S,2025-01-14T01:31:31.5Z,3,REGULAR,substitution,in,[],202685,,,1610612764,64,69,2025-01-14T01:31:53Z,3840000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M53.00S,2025-01-14T01:31:31.5Z,3,REGULAR,substitution,in,[],1629675,,,1610612764,64,69,2025-01-14T01:31:53Z,3850000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M53.00S,2025-01-14T01:31:31.5Z,3,REGULAR,substitution,in,[],201144,,,1610612764,64,69,2025-01-14T01:31:53Z,3860000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M39.00S,2025-01-14T01:32:09.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,91.40932982917214,56.372549019607845,1610612764,64,69,2025-01-14T01:43:34Z,3870000,False,32.0,28.0,1,right,MISS K. Kuzma driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,4.26,Missed,,,,,,,,,,,,,,
403,PT05M38.00S,2025-01-14T01:32:10.1Z,3,REGULAR,rebound,offensive,[],202685,,,1610612764,64,69,2025-01-14T01:43:34Z,3880000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:4),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,402.0,5.0,4.0,1.0,,,,,,
404,PT05M38.00S,2025-01-14T01:32:13.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612764,66,69,2025-01-14T01:43:44Z,3890000,False,0.0,0.0,1,right,J. Valančiūnas tip Layup (4 PTS),[202685],1610612764.0,WAS,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,4.0,,,,,,,,,,,,,
405,PT05M20.00S,2025-01-14T01:32:28.9Z,3,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,66,69,2025-01-14T01:33:02Z,3900000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (6 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,6.0,,,1830.0,,,,,,,,,,,,,,,,
406,PT05M20.00S,2025-01-14T01:32:32.5Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,66,69,2025-01-14T01:32:36Z,3910000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M20.00S,2025-01-14T01:32:32.5Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,66,69,2025-01-14T01:32:36Z,3920000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M02.00S,2025-01-14T01:33:04.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641731,82.47371879106439,3.1862745098039214,1610612764,69,69,2025-01-14T01:33:12Z,3930000,False,-234.0,112.0,1,right,B. Coulibaly 25' 3PT  (12 PTS) (K. Kuzma 4 AST),"[1641731, 1628398]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,25.96,Made,12.0,K. Kuzma,1628398.0,4.0,,,,,,,,,,
410,PT04M46.00S,2025-01-14T01:33:19.5Z,3,REGULAR,3pt,Jump Shot,[],1629675,30.436925098554536,13.970588235294118,1610612750,69,72,2025-01-14T01:33:23Z,3950000,False,180.0,234.0,1,left,N. Reid 29' 3PT  (9 PTS) (M. Conley 3 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,29.5,Made,9.0,M. Conley,201144.0,3.0,,,,,,,,,,
412,PT04M22.00S,2025-01-14T01:33:43.7Z,3,REGULAR,3pt,Jump Shot,[],1628398,85.10183968462549,2.696078431372549,1610612764,72,72,2025-01-14T01:52:22Z,3970000,False,-237.0,88.0,1,right,K. Kuzma 25' 3PT step back (18 PTS),[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,25.22,Made,18.0,,,,,,,,,,,,,
413,PT04M13.00S,2025-01-14T01:33:53.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,27.414586070959263,8.823529411764707,1610612750,72,72,2025-01-14T01:33:57Z,3980000,False,206.0,205.0,1,left,MISS A. Edwards 29' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,29.07,Missed,,,,,,,,,,,,,,
414,PT04M09.00S,2025-01-14T01:33:57.6Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,72,72,2025-01-14T01:33:57Z,3990000,False,,,0,,J. Poole REBOUND (Off:1 Def:5),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,413.0,6.0,5.0,1.0,,,,,,
415,PT04M05.00S,2025-01-14T01:34:00.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,74.98357424441524,13.23529411764706,1610612764,72,72,2025-01-14T01:47:18Z,4000000,False,-184.0,183.0,1,right,MISS K. Kuzma 25' running pullup 3PT,[1628398],1610612764.0,WAS,running pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,25.92,Missed,,,,,,,,,,,,,,
416,PT04M03.00S,2025-01-14T01:34:02.4Z,3,REGULAR,rebound,offensive,[],1629673,,,1610612764,72,72,2025-01-14T01:47:18Z,4010000,False,,,0,,J. Poole REBOUND (Off:2 Def:5),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,415.0,7.0,5.0,2.0,,,,,,
417,PT04M02.00S,2025-01-14T01:34:03.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629673,93.51182654402102,24.509803921568626,1610612764,74,72,2025-01-14T01:47:46Z,4020000,False,-127.0,8.0,1,right,J. Poole 12' fadeaway Jump Shot (15 PTS),[1629673],1610612764.0,WAS,fadeaway,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,,,12.78,Made,15.0,,,,,,,,,,,,,
418,PT04M02.00S,2025-01-14T01:34:08.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,74,72,2025-01-14T01:34:08Z,4030000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
