actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
343,PT11M08.00S,2025-03-30T00:27:16.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630551,6.389618922470433,52.69607843137255,1610612764,61,54,2025-03-30T00:27:22Z,3360000,False,-13.0,8.0,1,left,J. Champagnie running DUNK (9 PTS) (A. Johnson 1 AST),"[1630551, 1642358]",1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,9.0,,,,,,,,,A. Johnson,1642358.0,1.0,,
345,PT10M44.00S,2025-03-30T00:27:39.8Z,3,REGULAR,3pt,Jump Shot,[],1641730,66.04796320630749,51.225490196078425,1610612751,61,54,2025-03-30T00:27:44Z,3380000,False,6.0,267.0,1,right,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,26.67,Missed,,,,,,,,,,,,,,,,,,
346,PT10M41.00S,2025-03-30T00:27:42.8Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,61,54,2025-03-30T00:27:44Z,3390000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:7),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,345.0,7.0,7.0,0.0,,,,,,,,,,,,,,
347,PT10M31.00S,2025-03-30T00:27:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,6.258212877792378,47.05882352941176,1610612764,61,54,2025-03-30T00:29:08Z,3400000,False,15.0,6.0,1,left,MISS J. Champagnie driving Layup,[1630551],1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
348,PT10M30.00S,2025-03-30T00:27:53.7Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,61,54,2025-03-30T00:27:57Z,3410000,False,,,0,,C. Johnson REBOUND (Off:2 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,347.0,6.0,4.0,2.0,,,,,,,,,,,,,,
349,PT10M25.00S,2025-03-30T00:28:00.3Z,3,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612751,61,54,2025-03-30T00:28:07Z,3420000,False,,,0,,B. Carrington shooting personal FOUL (1 PF) (Johnson 2 FT),"[1642267, 1629661]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,,,,1.0,0.0,Johnson,1629661.0,,,,,
351,PT10M25.00S,2025-03-30T00:28:25.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629661,,,1610612751,61,55,2025-03-30T00:30:09Z,3440000,False,,,0,,C. Johnson Free Throw 1 of 2 (10 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
352,PT10M25.00S,2025-03-30T00:28:25.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629661,,,1610612751,61,56,2025-03-30T00:30:09Z,3450000,False,,,0,,C. Johnson Free Throw 2 of 2 (11 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
353,PT10M04.00S,2025-03-30T00:29:06.9Z,3,REGULAR,3pt,Jump Shot,[],1629673,39.50394218134034,32.1078431372549,1610612764,61,56,2025-03-30T00:29:11Z,3460000,False,89.0,319.0,1,left,MISS J. Poole 33' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,33.11,Missed,,,,,,,,,,,,,,,,,,
354,PT10M01.00S,2025-03-30T00:29:09.9Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,61,56,2025-03-30T00:29:11Z,3470000,False,,,0,,C. Johnson REBOUND (Off:2 Def:5),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,353.0,7.0,5.0,2.0,,,,,,,,,,,,,,
355,PT09M58.00S,2025-03-30T00:29:15.6Z,3,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612751,61,56,2025-03-30T00:29:22Z,3480000,False,,,0,,J. Poole shooting personal FOUL (3 PF) (Johnson 2 FT),"[1629673, 1629661]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,,,,3.0,0.0,Johnson,1629661.0,,,,,
357,PT09M58.00S,2025-03-30T00:29:40.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629661,,,1610612751,61,57,2025-03-30T00:30:59Z,3500000,False,,,0,,C. Johnson Free Throw 1 of 2 (12 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
358,PT09M58.00S,2025-03-30T00:29:40.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629661,,,1610612751,61,58,2025-03-30T00:30:59Z,3510000,False,,,0,,C. Johnson Free Throw 2 of 2 (13 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
359,PT09M35.00S,2025-03-30T00:30:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,9.017739816031538,50.49019607843137,1610612764,61,58,2025-03-30T00:32:59Z,3520000,False,-2.0,32.0,1,left,MISS A. Johnson driving Layup,[1642358],1610612764.0,WAS,driving,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
360,PT09M34.00S,2025-03-30T00:30:28.2Z,3,REGULAR,rebound,offensive,[],1630551,,,1610612764,61,58,2025-03-30T00:32:59Z,3530000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:7),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,359.0,8.0,7.0,1.0,,,,,,,,,,,,,,
361,PT09M33.00S,2025-03-30T00:30:34.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630551,9.411957950065702,50.49019607843137,1610612764,61,58,2025-03-30T00:33:29Z,3540000,False,-2.0,36.0,1,left,MISS J. Champagnie tip DUNK,[1630551],1610612764.0,WAS,tip,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
362,PT09M32.00S,2025-03-30T00:30:35.6Z,3,REGULAR,rebound,defensive,[],1630553,,,1610612751,61,58,2025-03-30T00:33:29Z,3550000,False,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,361.0,3.0,3.0,0.0,,,,,,,,,,,,,,
363,PT09M21.00S,2025-03-30T00:30:37.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630553,90.22667542706965,50.73529411764706,1610612751,61,58,2025-03-30T00:30:48Z,3560000,False,4.0,39.0,1,right,MISS K. Johnson running Layup,[1630553],1610612751.0,BKN,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,,
365,PT09M19.00S,2025-03-30T00:30:39.1Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,61,58,2025-03-30T00:30:48Z,3580000,False,,,0,,A. Sarr REBOUND (Off:0 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,363.0,3.0,3.0,0.0,,,,,,,,,,,,,,
366,PT09M17.00S,2025-03-30T00:30:41.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642358,20.318659658344284,92.40196078431373,1610612764,61,58,2025-03-30T00:34:46Z,3590000,False,-212.0,138.0,1,left,MISS A. Johnson 25' running 3PT,[1642358],1610612764.0,WAS,running,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
367,PT09M15.00S,2025-03-30T00:30:43.7Z,3,REGULAR,rebound,offensive,[],1629673,,,1610612764,61,58,2025-03-30T00:30:43Z,3600000,False,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,366.0,2.0,1.0,1.0,,,,,,,,,,,,,,
369,PT09M04.00S,2025-03-30T00:31:14.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642259,5.075558475689881,96.81372549019608,1610612764,61,58,2025-03-30T00:35:39Z,3620000,False,-234.0,-5.0,1,left,MISS A. Sarr turnaround 3PT,[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
370,PT09M04.00S,2025-03-30T00:31:14.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,61,58,2025-03-30T00:31:22Z,3630000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,369.0,,,,,,,,,,,,,,,,,
372,PT09M04.00S,2025-03-30T00:31:26.7Z,3,REGULAR,foul,personal,[],1630533,,,1610612764,61,58,2025-03-30T00:36:20Z,3650000,False,,,0,,Z. Williams loose ball personal FOUL (3 PF),"[1630533, 1629673]",1610612751.0,BKN,loose ball,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,,,,3.0,0.0,Poole,1629673.0,,,,,
374,PT08M55.00S,2025-03-30T00:31:47.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642259,20.18725361366623,94.6078431372549,1610612764,61,58,2025-03-30T00:31:56Z,3670000,False,-223.0,137.0,1,left,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
375,PT08M52.00S,2025-03-30T00:31:50.1Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612751,61,58,2025-03-30T00:31:50Z,3680000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,374.0,3.0,3.0,0.0,,,,,,,,,,,,,,
376,PT08M43.00S,2025-03-30T00:31:59.1Z,3,REGULAR,3pt,Jump Shot,[],1631213,94.30026281208936,96.56862745098039,1610612751,61,61,2025-03-30T00:32:07Z,3690000,False,233.0,1.0,1,right,T. Martin 3PT  (10 PTS) (N. Clowney 1 AST),"[1631213, 1641730]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,23.28,Made,,,,,10.0,,,,,,,,,N. Clowney,1641730.0,1.0,,
378,PT08M30.00S,2025-03-30T00:32:15.8Z,3,REGULAR,foul,personal,[],1641730,,,1610612764,61,61,2025-03-30T00:32:29Z,3710000,False,,,0,,N. Clowney personal FOUL (4 PF),"[1641730, 1629673]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628481.0,,,,4.0,0.0,Poole,1629673.0,,,,,
380,PT08M30.00S,2025-03-30T00:32:45.9Z,3,REGULAR,substitution,out,[],1641730,,,1610612764,61,61,2025-03-30T00:33:01Z,3730000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT08M30.00S,2025-03-30T00:32:45.9Z,3,REGULAR,substitution,in,[],1631166,,,1610612764,61,61,2025-03-30T00:33:01Z,3740000,False,,,0,,SUB in: D. Timme,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M23.00S,2025-03-30T00:33:17.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,35.8245729303548,42.8921568627451,1610612764,61,61,2025-03-30T00:33:21Z,3750000,False,36.0,284.0,1,left,MISS J. Poole 28' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,28.65,Missed,,,,,,,,,,,,,,,,,,
383,PT08M20.00S,2025-03-30T00:33:20.3Z,3,REGULAR,rebound,defensive,[],1631213,,,1610612751,61,61,2025-03-30T00:33:21Z,3760000,False,,,0,,T. Martin REBOUND (Off:2 Def:2),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,,,382.0,4.0,2.0,2.0,,,,,,,,,,,,,,
384,PT08M11.00S,2025-03-30T00:33:28.4Z,3,REGULAR,3pt,Jump Shot,[],1630553,68.15045992115637,71.81372549019608,1610612751,61,61,2025-03-30T00:33:33Z,3770000,False,109.0,247.0,1,right,MISS K. Johnson 26' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
385,PT08M09.00S,2025-03-30T00:33:30.4Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,61,61,2025-03-30T00:33:33Z,3780000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:8),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,384.0,9.0,8.0,1.0,,,,,,,,,,,,,,
386,PT07M56.00S,2025-03-30T00:33:43.7Z,3,REGULAR,turnover,bad pass,[],1642267,,,1610612764,61,61,2025-03-30T00:33:47Z,3790000,False,,,0,,B. Carrington bad pass TURNOVER (1 TO),"[1642267, 1630533]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,,,,,,Williams,1630533.0
387,PT07M56.00S,2025-03-30T00:33:43.7Z,3,REGULAR,steal,,[],1630533,,,1610612751,61,61,2025-03-30T00:33:45Z,3800000,False,,,0,,Z. Williams STEAL (2 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
388,PT07M53.00S,2025-03-30T00:33:47.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631213,92.72339027595268,51.71568627450981,1610612751,61,63,2025-03-30T00:33:53Z,3810000,False,9.0,16.0,1,right,T. Martin running DUNK (12 PTS) (K. Johnson 1 AST),"[1631213, 1630553]",1610612751.0,BKN,running,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,12.0,,,,,,,,,K. Johnson,1630553.0,1.0,,
390,PT07M35.00S,2025-03-30T00:34:03.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,32.53942181340342,17.892156862745097,1610612764,64,63,2025-03-30T00:34:08Z,3830000,False,161.0,253.0,1,left,J. Poole 30' 3PT pullup (9 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,30.0,Made,,,,,9.0,,,,,,,,,,,,,
391,PT07M24.00S,2025-03-30T00:34:14.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631166,83.13074901445466,41.66666666666667,1610612751,64,65,2025-03-30T00:34:19Z,3840000,False,-42.0,106.0,1,right,D. Timme 11' floating Jump Shot (9 PTS) (T. Martin 3 AST),"[1631166, 1631213]",1610612751.0,BKN,floating,,,Timme,D. Timme,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,,,,,9.0,,,,,,,,,T. Martin,1631213.0,3.0,,
393,PT07M08.00S,2025-03-30T00:34:30.7Z,3,REGULAR,3pt,Jump Shot,[],1642267,33.065045992115635,56.86274509803921,1610612764,67,65,2025-03-30T00:34:37Z,3860000,False,-34.0,258.0,1,left,B. Carrington 26' 3PT pullup (10 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,26.06,Made,,,,,10.0,,,,,,,,,,,,,
394,PT06M56.00S,2025-03-30T00:34:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,93.64323258869908,51.470588235294116,1610612751,67,67,2025-03-30T00:34:49Z,3870000,False,7.0,7.0,1,right,C. Johnson driving Layup (15 PTS),[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,15.0,,,,,,,,,,,,,
395,PT06M56.00S,2025-03-30T00:34:47.2Z,3,REGULAR,foul,personal,['1freethrow'],1630551,,,1610612751,67,67,2025-03-30T00:35:00Z,3880000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Johnson 1 FT),"[1630551, 1629661]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,1628481.0,,,,1.0,0.0,Johnson,1629661.0,,,,,
397,PT06M56.00S,2025-03-30T00:35:04.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,67,67,2025-03-30T00:36:20Z,3900000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M56.00S,2025-03-30T00:38:00.7Z,3,REGULAR,substitution,out,[],1630551,,,1610612751,67,67,2025-03-30T00:38:15Z,3910000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M56.00S,2025-03-30T00:38:00.7Z,3,REGULAR,substitution,in,[],1641798,,,1610612751,67,67,2025-03-30T00:38:15Z,3920000,False,,,0,,SUB in: J. Martin,[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M56.00S,2025-03-30T00:38:34.0Z,3,REGULAR,freethrow,1 of 1,[],1629661,,,1610612751,67,68,2025-03-30T00:38:34Z,3930000,False,,,0,,C. Johnson Free Throw 1 of 1 (16 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
401,PT06M44.00S,2025-03-30T00:38:48.0Z,3,REGULAR,2pt,Jump Shot,[],1642259,14.011169513797633,77.20588235294117,1610612764,67,68,2025-03-30T00:39:47Z,3940000,False,-136.0,79.0,1,left,MISS A. Sarr 15' Jump Shot,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,15.74,Missed,,,,,,,,,,,,,,,,,,
402,PT06M40.00S,2025-03-30T00:38:52.0Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,67,68,2025-03-30T00:38:53Z,3950000,False,,,0,,C. Johnson REBOUND (Off:2 Def:6),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,401.0,8.0,6.0,2.0,,,,,,,,,,,,,,
403,PT06M24.00S,2025-03-30T00:39:07.1Z,3,REGULAR,3pt,Jump Shot,[],1630553,92.9862023653088,2.696078431372549,1610612751,67,68,2025-03-30T00:39:11Z,3960000,False,-237.0,13.0,1,right,MISS K. Johnson 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.69,Missed,,,,,,,,,,,,,,,,,,
404,PT06M21.00S,2025-03-30T00:39:10.1Z,3,REGULAR,rebound,defensive,[],1641798,,,1610612764,67,68,2025-03-30T00:39:11Z,3970000,False,,,0,,J. Martin REBOUND (Off:2 Def:2),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,Left Corner 3,24+ Left,,,403.0,4.0,2.0,2.0,,,,,,,,,,,,,,
405,PT06M14.00S,2025-03-30T00:39:17.4Z,3,REGULAR,3pt,Jump Shot,[],1629673,36.21879106438896,16.42156862745098,1610612764,70,68,2025-03-30T00:40:31Z,3980000,False,168.0,288.0,1,left,J. Poole 33' 3PT pullup (12 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,33.34,Made,,,,,12.0,,,,,,,,,,,,,
406,PT05M52.00S,2025-03-30T00:39:38.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631166,88.64980289093299,39.950980392156865,1610612751,70,68,2025-03-30T00:39:42Z,3990000,False,-50.0,54.0,1,right,MISS D. Timme 7' cutting Layup,[1631166],1610612751.0,BKN,cutting,,,Timme,D. Timme,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,,,,,,,,,,,,,,
407,PT05M51.00S,2025-03-30T00:39:39.8Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,70,68,2025-03-30T00:39:42Z,4000000,False,,,0,,A. Sarr REBOUND (Off:0 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,406.0,4.0,4.0,0.0,,,,,,,,,,,,,,
408,PT05M48.00S,2025-03-30T00:39:46.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,70,68,2025-03-30T00:39:46Z,4010000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M48.00S,2025-03-30T00:42:11.4Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,70,68,2025-03-30T00:42:34Z,4020000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M48.00S,2025-03-30T00:42:11.4Z,3,REGULAR,substitution,out,[],1629673,,,1610612764,70,68,2025-03-30T00:42:34Z,4030000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M48.00S,2025-03-30T00:42:11.4Z,3,REGULAR,substitution,out,[],1630533,,,1610612764,70,68,2025-03-30T00:42:34Z,4040000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M48.00S,2025-03-30T00:42:11.4Z,3,REGULAR,substitution,in,[],1641732,,,1610612764,70,68,2025-03-30T00:42:34Z,4050000,False,,,0,,SUB in: C. Jones,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M48.00S,2025-03-30T00:42:11.4Z,3,REGULAR,substitution,in,[],1630550,,,1610612764,70,68,2025-03-30T00:42:34Z,4060000,False,,,0,,SUB in: J. Thor,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M48.00S,2025-03-30T00:42:11.4Z,3,REGULAR,substitution,in,[],1630592,,,1610612764,70,68,2025-03-30T00:42:34Z,4070000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M41.00S,2025-03-30T00:42:49.6Z,3,REGULAR,3pt,Jump Shot,[],1641732,21.632720105124836,94.11764705882352,1610612764,73,68,2025-03-30T00:43:46Z,4080000,False,-221.0,151.0,1,left,C. Jones 26' 3PT step back (11 PTS) (A. Sarr 1 AST),"[1641732, 1642259]",1610612764.0,WAS,step back,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,26.72,Made,,,,,11.0,,,,,,,,,A. Sarr,1642259.0,1.0,,
417,PT05M24.00S,2025-03-30T00:43:08.3Z,3,REGULAR,substitution,out,[],1629661,,,1610612751,73,68,2025-03-30T00:43:14Z,4100000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M24.00S,2025-03-30T00:43:08.3Z,3,REGULAR,substitution,in,[],1630570,,,1610612751,73,68,2025-03-30T00:43:14Z,4110000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M16.00S,2025-03-30T00:43:34.4Z,3,REGULAR,2pt,Jump Shot,[],1631213,78.40013140604468,42.40196078431372,1610612751,73,70,2025-03-30T00:43:38Z,4120000,False,-38.0,151.0,1,right,T. Martin 15' turnaround Jump Shot (14 PTS),[1631213],1610612751.0,BKN,turnaround,,,Martin,T. Martin,,,,,Mid-Range,8-16 Center,15.52,Made,,,,,14.0,,,,,,,,,,,,,
420,PT04M53.00S,2025-03-30T00:43:57.1Z,3,REGULAR,3pt,Jump Shot,[],1642358,29.6484888304862,17.647058823529413,1610612764,76,70,2025-03-30T00:45:03Z,4130000,False,162.0,226.0,1,left,A. Johnson 27' 3PT step back (4 PTS),[1642358],1610612764.0,WAS,step back,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Right Center,27.81,Made,,,,,4.0,,,,,,,,,,,,,
421,PT04M31.00S,2025-03-30T00:44:19.1Z,3,REGULAR,3pt,Jump Shot,[],1630592,67.88764783180025,80.3921568627451,1610612751,76,73,2025-03-30T00:44:23Z,4140000,False,152.0,249.0,1,right,J. Wilson 29' 3PT  (11 PTS) (K. Johnson 2 AST),"[1630592, 1630553]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,29.21,Made,,,,,11.0,,,,,,,,,K. Johnson,1630553.0,2.0,,
423,PT04M12.00S,2025-03-30T00:44:38.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641798,7.5722733245729295,38.23529411764706,1610612764,76,73,2025-03-30T00:46:06Z,4160000,False,59.0,19.0,1,left,MISS J. Martin 6' driving floating Shot - blocked,"[1641798, 1630570]",1610612764.0,WAS,driving floating,,,Martin,J. Martin,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,Watford,1630570.0,,,,,,,,,
424,PT04M12.00S,2025-03-30T00:44:38.1Z,3,REGULAR,block,,[],1630570,,,1610612764,76,73,2025-03-30T00:44:41Z,4170000,False,,,0,,T. Watford BLOCK (1 BLK),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
425,PT04M10.00S,2025-03-30T00:44:40.1Z,3,REGULAR,rebound,defensive,[],1630553,,,1610612751,76,73,2025-03-30T00:46:24Z,4180000,False,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,423.0,4.0,4.0,0.0,,,,,,,,,,,,,,
