actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
430,PT09M01.00S,2025-01-31T01:34:25.8Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],2544,,,1610612747,52,84,2025-01-31T01:34:25Z,4210000,False,,,0,,L. James Free Throw 1 of 1 (20 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
431,PT08M45.00S,2025-01-31T01:34:43.2Z,3,REGULAR,3pt,Jump Shot,[],1629673,27.94021024967148,12.745098039215685,1610612764,52,84,2025-01-31T01:34:49Z,4220000,False,186.0,210.0,1,left,MISS J. Poole 28' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.08,,,,,,,,,,,,
432,PT08M42.00S,2025-01-31T01:34:46.2Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,52,84,2025-01-31T01:35:12Z,4230000,False,,,0,,J. Hayes REBOUND (Off:2 Def:6),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,431.0,8.0,6.0,2.0,,,,,,,,
433,PT08M37.00S,2025-01-31T01:34:52.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],2544,61.58015768725361,18.38235294117647,1610612747,52,84,2025-01-31T01:36:24Z,4240000,False,-158.0,309.0,1,right,MISS L. James 34' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,34.67,,,,,,,,,,,,
434,PT08M36.00S,2025-01-31T01:34:53.3Z,3,REGULAR,rebound,defensive,[],1642273,,,1610612764,52,84,2025-01-31T01:36:24Z,4250000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,433.0,2.0,2.0,0.0,,,,,,,,
435,PT08M32.00S,2025-01-31T01:34:59.2Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1628398,9.937582128777924,26.96078431372549,1610612764,52,84,2025-01-31T01:36:29Z,4260000,False,115.0,41.0,1,left,MISS K. Kuzma 12' floating Shot,[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,Missed,,12.22,,,,,,,,,,,,
436,PT08M31.00S,2025-01-31T01:35:00.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,52,84,2025-01-31T01:36:29Z,4270000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,435.0,,,,,,,,,,,
438,PT08M12.00S,2025-01-31T01:35:20.4Z,3,REGULAR,2pt,Jump Shot,[],2544,93.9060446780552,18.137254901960784,1610612747,52,86,2025-01-31T01:37:01Z,4290000,False,-159.0,5.0,1,right,L. James 15' fadeaway Jump Shot (22 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,Made,22.0,15.94,,,,,,,,,,,,
439,PT07M59.00S,2025-01-31T01:35:32.9Z,3,REGULAR,3pt,Jump Shot,[],1628398,18.478975032851512,6.862745098039216,1610612764,52,86,2025-01-31T01:35:37Z,4300000,False,216.0,121.0,1,left,MISS K. Kuzma 24' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.74,,,,,,,,,,,,
440,PT07M56.00S,2025-01-31T01:35:35.9Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612747,52,86,2025-01-31T01:35:37Z,4310000,False,,,0,,M. Christie REBOUND (Off:0 Def:4),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,439.0,4.0,4.0,0.0,,,,,,,,
441,PT07M51.00S,2025-01-31T01:35:42.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,94.56307490144546,51.470588235294116,1610612747,52,88,2025-01-31T01:35:47Z,4320000,False,7.0,-1.0,1,right,R. Hachimura DUNK (22 PTS) (L. James 11 AST),"[1629060, 2544]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,Made,22.0,0.75,,,,,,L. James,2544.0,11.0,,,,
443,PT07M51.00S,2025-01-31T01:35:47.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,52,88,2025-01-31T01:35:47Z,4340000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT07M51.00S,2025-01-31T01:37:31.1Z,3,REGULAR,substitution,out,[],202685,,,1610612764,52,88,2025-01-31T01:38:31Z,4350000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT07M51.00S,2025-01-31T01:37:31.1Z,3,REGULAR,substitution,in,[],1626158,,,1610612764,52,88,2025-01-31T01:38:31Z,4360000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT07M41.00S,2025-01-31T01:38:46.9Z,3,REGULAR,3pt,Jump Shot,[],1642273,4.02431011826544,1.715686274509804,1610612764,52,88,2025-01-31T01:38:52Z,4370000,False,241.0,-15.0,1,left,MISS K. George 24' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.18,,,,,,,,,,,,
447,PT07M39.00S,2025-01-31T01:38:48.9Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,52,88,2025-01-31T01:39:03Z,4380000,False,,,0,,J. Hayes REBOUND (Off:2 Def:7),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Right Corner 3,24+ Right,,,,,,,,,446.0,9.0,7.0,2.0,,,,,,,,
448,PT07M18.00S,2025-01-31T01:39:10.7Z,3,REGULAR,3pt,Jump Shot,[],2544,78.53153745072274,92.64705882352942,1610612747,52,88,2025-01-31T01:39:16Z,4390000,False,213.0,149.0,1,right,MISS L. James 26' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.03,,,,,,,,,,,,
449,PT07M18.00S,2025-01-31T01:39:10.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,52,88,2025-01-31T01:39:16Z,4400000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,448.0,,,,,,,,,,,
450,PT07M18.00S,2025-01-31T01:39:16.8Z,3,REGULAR,foul,personal,[],1629637,,,1610612764,52,88,2025-01-31T01:39:23Z,4410000,False,,,0,,J. Hayes loose ball personal FOUL (4 PF),"[1629637, 1629673]",1610612747.0,LAL,loose ball,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,4.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
452,PT07M18.00S,2025-01-31T01:39:27.1Z,3,REGULAR,substitution,out,[],1642273,,,1610612764,52,88,2025-01-31T01:39:36Z,4430000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT07M18.00S,2025-01-31T01:39:27.1Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,52,88,2025-01-31T01:39:36Z,4440000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT07M18.00S,2025-01-31T01:39:27.1Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,52,88,2025-01-31T01:39:36Z,4450000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT07M18.00S,2025-01-31T01:39:27.1Z,3,REGULAR,substitution,in,[],1642267,,,1610612764,52,88,2025-01-31T01:39:36Z,4460000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT06M59.00S,2025-01-31T01:40:02.9Z,3,REGULAR,3pt,Jump Shot,[],1642267,32.802233902759525,30.14705882352941,1610612764,52,88,2025-01-31T01:40:22Z,4470000,False,99.0,256.0,1,left,MISS B. Carrington 27' pullup 3PT,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.44,,,,,,,,,,,,
457,PT06M55.00S,2025-01-31T01:40:06.9Z,3,REGULAR,rebound,offensive,[],1629673,,,1610612764,52,88,2025-01-31T01:40:22Z,4480000,False,,,0,,J. Poole REBOUND (Off:1 Def:4),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,456.0,5.0,4.0,1.0,,,,,,,,
458,PT06M46.00S,2025-01-31T01:40:13.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641731,18.084756898817346,96.81372549019608,1610612764,52,88,2025-01-31T01:40:17Z,4490000,False,-234.0,117.0,1,left,MISS B. Coulibaly 26' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.19,,,,,,,,,,,,
459,PT06M43.00S,2025-01-31T01:40:16.6Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,52,88,2025-01-31T01:40:17Z,4500000,False,,,0,,J. Hayes REBOUND (Off:2 Def:8),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,458.0,10.0,8.0,2.0,,,,,,,,
460,PT06M28.00S,2025-01-31T01:40:31.5Z,3,REGULAR,2pt,Jump Shot,[],2544,87.99277266754271,76.7156862745098,1610612747,52,88,2025-01-31T01:41:13Z,4510000,False,134.0,60.0,1,right,MISS L. James 14' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,Missed,,14.66,,,,,,,,,,,,
461,PT06M25.00S,2025-01-31T01:40:34.5Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612764,52,88,2025-01-31T01:41:13Z,4520000,False,,,0,,R. Holmes REBOUND (Off:1 Def:1),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Mid-Range,8-16 Right,,,,,,,,,460.0,2.0,1.0,1.0,,,,,,,,
462,PT06M12.00S,2025-01-31T01:40:47.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,11.514454664914586,49.01960784313725,1610612764,52,88,2025-01-31T01:40:51Z,4530000,False,5.0,56.0,1,left,MISS R. Holmes Hook,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.59,,,,,,,,,,,,
463,PT06M10.00S,2025-01-31T01:40:49.4Z,3,REGULAR,rebound,offensive,[],1630557,,,1610612764,52,88,2025-01-31T01:40:49Z,4540000,False,,,0,,C. Kispert REBOUND (Off:2 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,462.0,3.0,1.0,2.0,,,,,,,,
464,PT06M08.00S,2025-01-31T01:40:51.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642267,6.258212877792378,2.450980392156863,1610612764,52,88,2025-01-31T01:40:57Z,4550000,False,238.0,6.0,1,left,MISS B. Carrington 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.78,,,,,,,,,,,,
465,PT06M07.00S,2025-01-31T01:40:52.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,52,88,2025-01-31T01:40:57Z,4560000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,464.0,,,,,,,,,,,
467,PT05M53.00S,2025-01-31T01:41:13.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,87.46714848883047,54.65686274509803,1610612747,52,88,2025-01-31T01:41:17Z,4580000,False,23.0,65.0,1,right,MISS A. Reaves 6' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.93,,,,,,,,,,,,
468,PT05M52.00S,2025-01-31T01:41:14.4Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612764,52,88,2025-01-31T01:41:17Z,4590000,False,,,0,,R. Holmes REBOUND (Off:1 Def:2),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,467.0,3.0,2.0,1.0,,,,,,,,
469,PT05M49.00S,2025-01-31T01:41:18.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,22.28975032851511,88.97058823529412,1610612764,55,88,2025-01-31T03:22:48Z,4600000,False,-195.0,157.0,1,left,C. Kispert 25' 3PT running (7 PTS) (B. Carrington 2 AST),"[1630557, 1642267]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,25.03,,,,,,B. Carrington,1642267.0,2.0,,,,
471,PT05M38.00S,2025-01-31T01:41:31.6Z,3,REGULAR,turnover,out-of-bounds,[],1629637,,,1610612747,55,88,2025-01-31T01:41:36Z,4620000,False,,,0,,J. Hayes bad pass out-of-bounds TURNOVER (3 TO),[1629637],1610612747.0,LAL,bad pass,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Center,1627963.0,,,,,,,,,,,,3.0,,,,,,,
472,PT05M31.00S,2025-01-31T01:41:49.5Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612764,55,88,2025-01-31T01:42:40Z,4630000,False,,,0,,J. Poole bad pass TURNOVER (3 TO),"[1629673, 1631108]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,3.0,,,,,,Christie,1631108.0
473,PT05M31.00S,2025-01-31T01:41:49.5Z,3,REGULAR,steal,,[],1631108,,,1610612747,55,88,2025-01-31T01:41:52Z,4640000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
474,PT05M28.00S,2025-01-31T01:41:53.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631108,91.27792378449409,52.94117647058824,1610612747,55,90,2025-01-31T01:42:45Z,4650000,False,15.0,29.0,1,right,M. Christie running finger roll Layup (10 PTS),[1631108],1610612747.0,LAL,running finger roll,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,3.3,,,,,,,,,,,,
475,PT05M07.00S,2025-01-31T01:42:09.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,4.28712220762155,0.49019607843137253,1610612764,58,90,2025-01-31T01:42:13Z,4660000,False,248.0,-12.0,1,left,J. Poole 24' 3PT  (17 PTS) (B. Carrington 3 AST),"[1629673, 1642267]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,Made,17.0,24.78,,,,,,B. Carrington,1642267.0,3.0,,,,
477,PT05M00.00S,2025-01-31T01:42:17.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,93.24901445466492,50.49019607843137,1610612747,58,92,2025-01-31T01:43:06Z,4680000,False,2.0,11.0,1,right,L. James driving DUNK (24 PTS) (M. Christie 2 AST),"[2544, 1631108]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,24.0,1.13,,,,,,M. Christie,1631108.0,2.0,,,,
479,PT04M46.00S,2025-01-31T01:42:31.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.521024967148489,46.81372549019608,1610612764,60,92,2025-01-31T01:42:37Z,4700000,False,16.0,9.0,1,left,C. Kispert reverse Layup (9 PTS) (R. Holmes 1 AST),"[1630557, 1626158]",1610612764.0,WAS,reverse,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.82,,,,,,R. Holmes,1626158.0,1.0,,,,
481,PT04M32.00S,2025-01-31T01:42:45.6Z,3,REGULAR,2pt,Jump Shot,[],1630559,78.79434954007884,41.66666666666667,1610612747,60,94,2025-01-31T01:44:15Z,4720000,False,-42.0,147.0,1,right,A. Reaves 15' driving floating Jump Shot (13 PTS),[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Center,,,,,,Made,13.0,15.26,,,,,,,,,,,,
482,PT04M13.00S,2025-01-31T01:43:05.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.521024967148489,53.18627450980392,1610612764,62,94,2025-01-31T01:43:12Z,4730000,False,-16.0,9.0,1,left,C. Kispert cutting Layup (11 PTS) (B. Carrington 4 AST),"[1630557, 1642267]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,1.82,,,,,,B. Carrington,1642267.0,4.0,,,,
484,PT03M49.00S,2025-01-31T01:43:28.6Z,3,REGULAR,turnover,bad pass,[],1631108,,,1610612747,62,94,2025-01-31T01:43:33Z,4750000,False,,,0,,M. Christie bad pass TURNOVER (1 TO),"[1631108, 1626158]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,,,,Holmes,1626158.0
485,PT03M49.00S,2025-01-31T01:43:28.6Z,3,REGULAR,steal,,[],1626158,,,1610612764,62,94,2025-01-31T01:43:30Z,4760000,False,,,0,,R. Holmes STEAL (1 STL),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
486,PT03M43.00S,2025-01-31T01:43:34.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642267,30.56833114323259,20.34313725490196,1610612764,62,94,2025-01-31T01:43:39Z,4770000,False,148.0,235.0,1,left,MISS B. Carrington 27' running pullup 3PT,[1642267],1610612764.0,WAS,running pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.77,,,,,,,,,,,,
487,PT03M41.00S,2025-01-31T01:43:36.5Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,62,94,2025-01-31T01:43:36Z,4780000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,,486.0,4.0,4.0,0.0,,,,,,,,
488,PT03M38.00S,2025-01-31T01:43:39.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,83.919185282523,3.6764705882352944,1610612747,62,97,2025-01-31T03:22:08Z,4790000,False,-232.0,99.0,1,right,M. Christie 25' 3PT running (13 PTS) (A. Reaves 5 AST),"[1631108, 1630559]",1610612747.0,LAL,running,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,Made,13.0,25.18,,,,,,A. Reaves,1630559.0,5.0,,,,
491,PT03M24.00S,2025-01-31T01:44:11.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631108,,,1610612764,62,97,2025-01-31T01:44:20Z,4820000,False,,,0,,M. Christie personal FOUL (4 PF) (Poole 2 FT),"[1631108, 1629673]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,201638.0,4.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
493,PT03M24.00S,2025-01-31T01:44:31.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,62,97,2025-01-31T01:44:31Z,4840000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M24.00S,2025-01-31T01:44:33.9Z,3,REGULAR,substitution,out,[],1641731,,,1610612764,62,97,2025-01-31T01:47:16Z,4850000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M24.00S,2025-01-31T01:44:33.9Z,3,REGULAR,substitution,out,[],1629637,,,1610612764,62,97,2025-01-31T01:47:16Z,4860000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M24.00S,2025-01-31T01:44:33.9Z,3,REGULAR,substitution,out,[],2544,,,1610612764,62,97,2025-01-31T01:47:16Z,4870000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M24.00S,2025-01-31T01:44:33.9Z,3,REGULAR,substitution,out,[],1629060,,,1610612764,62,97,2025-01-31T01:47:16Z,4880000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M24.00S,2025-01-31T01:44:33.9Z,3,REGULAR,substitution,in,[],1630551,,,1610612764,62,97,2025-01-31T01:47:16Z,4890000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M24.00S,2025-01-31T01:44:33.9Z,3,REGULAR,substitution,in,[],1629020,,,1610612764,62,97,2025-01-31T01:47:16Z,4900000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M24.00S,2025-01-31T01:44:33.9Z,3,REGULAR,substitution,in,[],1641998,,,1610612764,62,97,2025-01-31T01:47:16Z,4910000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M24.00S,2025-01-31T01:44:33.9Z,3,REGULAR,substitution,in,[],1642261,,,1610612764,62,97,2025-01-31T01:47:16Z,4920000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M24.00S,2025-01-31T01:47:42.0Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,63,97,2025-01-31T01:47:42Z,4930000,False,,,0,,J. Poole Free Throw 1 of 2 (18 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
503,PT03M24.00S,2025-01-31T01:47:57.3Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,64,97,2025-01-31T01:47:57Z,4940000,False,,,0,,J. Poole Free Throw 2 of 2 (19 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
504,PT03M23.00S,2025-01-31T01:48:05.3Z,3,REGULAR,foul,personal,[],1630557,,,1610612747,64,97,2025-01-31T01:48:11Z,4950000,False,,,0,,C. Kispert personal FOUL (1 PF),"[1630557, 1631108]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Right,1830.0,1.0,0.0,Christie,1631108.0,,,,,,,,,,,,,,,
506,PT03M23.00S,2025-01-31T01:48:11.5Z,3,REGULAR,substitution,out,[],1629673,,,1610612747,64,97,2025-01-31T01:48:17Z,4970000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT03M23.00S,2025-01-31T01:48:11.5Z,3,REGULAR,substitution,in,[],1630215,,,1610612747,64,97,2025-01-31T01:48:17Z,4980000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT03M08.00S,2025-01-31T01:48:31.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641998,92.19776609724047,39.21568627450981,1610612747,64,97,2025-01-31T01:48:35Z,4990000,False,-54.0,21.0,1,right,MISS T. Jemison III alley-oop DUNK,[1641998],1610612747.0,LAL,alley-oop,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.78,,,,,,,,,,,,
509,PT03M06.00S,2025-01-31T01:48:34.4Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612764,64,97,2025-01-31T01:48:34Z,5000000,False,,,0,,R. Holmes REBOUND (Off:1 Def:3),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,508.0,4.0,3.0,1.0,,,,,,,,
510,PT02M56.00S,2025-01-31T01:48:44.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,6.1268068331143235,48.529411764705884,1610612764,66,97,2025-01-31T01:48:48Z,5010000,False,7.0,5.0,1,left,R. Holmes alley-oop DUNK (4 PTS) (B. Carrington 5 AST),"[1626158, 1642267]",1610612764.0,WAS,alley-oop,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.9,,,,,,B. Carrington,1642267.0,5.0,,,,
512,PT02M53.00S,2025-01-31T01:48:51.3Z,3,REGULAR,foul,personal,[],1630215,,,1610612747,66,97,2025-01-31T01:48:58Z,5030000,False,,,0,,J. Butler personal FOUL (1 PF),"[1630215, 1630559]",1610612764.0,WAS,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left,1830.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
514,PT02M53.00S,2025-01-31T01:48:55.2Z,3,REGULAR,substitution,out,[],1631108,,,1610612747,66,97,2025-01-31T01:48:57Z,5050000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT02M53.00S,2025-01-31T01:48:55.2Z,3,REGULAR,substitution,in,[],1629003,,,1610612747,66,97,2025-01-31T01:48:57Z,5060000,False,,,0,,SUB in: S. Milton,[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
