actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
265,PT06M29.00S,2024-10-30T23:51:28.1Z,2,REGULAR,substitution,in,[],1630168,,,1610612764,38,48,2024-10-30T23:54:12Z,2620000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M16.00S,2024-10-30T23:54:37.8Z,2,REGULAR,foul,personal,['2freethrow'],1631223,,,1610612764,38,48,2024-10-30T23:54:44Z,2630000,False,,,0,,D. Roddy shooting personal FOUL (3 PF) (Poole 2 FT),"[1631223, 1629673]",1610612737.0,ATL,shooting,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Left,,,,2882.0,,,,,,,,3.0,0.0,Poole,1629673.0,,,,,
268,PT06M16.00S,2024-10-30T23:55:06.0Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,39,48,2024-10-30T23:55:06Z,2650000,False,,,0,,J. Poole Free Throw 1 of 2 (3 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,3.0,,,,,,,,,,,,,,,
269,PT06M16.00S,2024-10-30T23:55:06.6Z,2,REGULAR,substitution,out,[],1631223,,,1610612764,39,48,2024-10-30T23:55:10Z,2660000,False,,,0,,SUB out: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M16.00S,2024-10-30T23:55:06.6Z,2,REGULAR,substitution,in,[],1642258,,,1610612764,39,48,2024-10-30T23:55:10Z,2670000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M16.00S,2024-10-30T23:55:45.7Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,40,48,2024-10-30T23:55:45Z,2680000,False,,,0,,J. Poole Free Throw 2 of 2 (4 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,4.0,,,,,,,,,,,,,,,
272,PT05M59.00S,2024-10-30T23:56:04.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642258,7.5722733245729295,57.35294117647059,1610612737,40,50,2024-10-30T23:56:39Z,2690000,False,-37.0,19.0,1,left,Z. Risacher driving floating bank Jump Shot (6 PTS) (G. Mathews 2 AST),"[1642258, 1629726]",1610612737.0,ATL,driving floating bank,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,4.13,Made,,,6.0,G. Mathews,1629726.0,2.0,,,,,,,,,,,,
273,PT05M39.00S,2024-10-30T23:56:22.9Z,2,REGULAR,3pt,Jump Shot,[],1629673,66.83639947437582,9.558823529411764,1610612764,43,50,2024-10-30T23:56:58Z,2700000,False,-202.0,259.0,1,right,J. Poole 32' 3PT pullup (7 PTS) (J. Valančiūnas 2 AST),"[1629673, 202685]",1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,32.87,Made,,,7.0,J. Valančiūnas,202685.0,2.0,,,,,,,,,,,,
276,PT05M29.00S,2024-10-30T23:56:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,7.835085413929041,57.107843137254896,1610612737,43,52,2024-10-31T00:29:51Z,2720000,False,-36.0,21.0,1,left,T. Young driving finger roll Layup (16 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,4.13,Made,,,16.0,,,,,,,,,,,,,,,
277,PT05M17.00S,2024-10-30T23:56:45.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,66.17936925098554,34.80392156862745,1610612764,46,52,2024-10-30T23:57:13Z,2730000,False,-76.0,265.0,1,right,J. Poole 27' 3PT pullup (10 PTS) (J. Valančiūnas 3 AST),"[1629673, 202685]",1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.61,Made,,,10.0,J. Valančiūnas,202685.0,3.0,,,,,,,,,,,,
279,PT05M16.00S,2024-10-30T23:56:54.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,46,52,2024-10-30T23:57:14Z,2750000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M05.00S,2024-10-30T23:58:35.2Z,2,REGULAR,3pt,Jump Shot,[],1629027,31.61957950065703,34.31372549019608,1610612737,46,52,2024-10-30T23:58:41Z,2760000,False,78.0,245.0,1,left,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.7,Missed,,,,,,,,,,,,,,,,,,
281,PT05M03.00S,2024-10-30T23:58:36.9Z,2,REGULAR,rebound,offensive,[],1642258,,,1610612737,46,52,2024-10-30T23:58:36Z,2770000,False,,,0,,Z. Risacher REBOUND (Off:2 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,280.0,,,,,,4.0,2.0,2.0,,,,,,,,,
282,PT04M58.00S,2024-10-30T23:58:42.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630552,8.360709592641262,53.92156862745098,1610612737,46,54,2024-10-30T23:58:58Z,2780000,False,-20.0,26.0,1,left,J. Johnson driving DUNK (7 PTS) (T. Young 5 AST),"[1630552, 1629027]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.26,Made,,,7.0,T. Young,1629027.0,5.0,,,,,,,,,,,,
284,PT04M38.00S,2024-10-30T23:59:02.3Z,2,REGULAR,turnover,bad pass,[],1641731,,,1610612764,46,54,2024-10-30T23:59:08Z,2800000,False,,,0,,B. Coulibaly bad pass TURNOVER (1 TO),"[1641731, 1629027]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Young,1629027.0
285,PT04M38.00S,2024-10-30T23:59:02.3Z,2,REGULAR,steal,,[],1629027,,,1610612737,46,54,2024-10-30T23:59:04Z,2810000,False,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
286,PT04M34.00S,2024-10-30T23:59:06.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629027,32.933639947437584,36.029411764705884,1610612737,46,54,2024-10-30T23:59:33Z,2820000,False,70.0,257.0,1,left,MISS T. Young 26' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,26.64,Missed,,,,,,,,,,,,,,,,,,
287,PT04M31.00S,2024-10-30T23:59:09.7Z,2,REGULAR,rebound,offensive,[],1629027,,,1610612737,46,54,2024-10-30T23:59:33Z,2830000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,286.0,,,,,,2.0,1.0,1.0,,,,,,,,,
288,PT04M31.00S,2024-10-30T23:59:09.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629027,27.414586070959263,18.137254901960784,1610612737,46,57,2024-10-30T23:59:14Z,2840000,False,159.0,205.0,1,left,T. Young 25' 3PT  (19 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,25.98,Made,,,19.0,,,,,,,,,,,,,,,
289,PT04M12.00S,2024-10-30T23:59:32.0Z,2,REGULAR,foul,personal,[],1642258,,,1610612764,46,57,2024-10-30T23:59:47Z,2850000,False,,,0,,Z. Risacher personal FOUL (2 PF),"[1642258, 1629673]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,,204058.0,,,,,,,,2.0,0.0,Poole,1629673.0,,,,,
293,PT04M06.00S,2024-10-31T00:00:40.2Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612764,46,57,2024-10-31T00:00:55Z,2890000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M02.00S,2024-10-31T00:04:06.1Z,2,REGULAR,jumpball,recovered,[],1630557,,,1610612764,46,57,2024-10-31T00:04:06Z,2910000,False,,,0,,Jump Ball J. Valančiūnas vs. O. Okongwu: Tip to C. Kispert,"[1630557, 202685, 1630168]",1610612764.0,WAS,challenge,C. Kispert,1630557.0,Kispert,C. Kispert,Valančiūnas,202685.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
298,PT03M59.00S,2024-10-31T00:04:09.6Z,2,REGULAR,3pt,Jump Shot,[],1629673,79.97700394218134,96.81372549019608,1610612764,49,57,2024-10-31T00:04:56Z,2940000,False,234.0,136.0,1,right,J. Poole 27' 3PT step back (13 PTS),[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,27.06,Made,,,13.0,,,,,,,,,,,,,,,
299,PT03M37.00S,2024-10-31T00:04:30.5Z,2,REGULAR,3pt,Jump Shot,[],1630168,8.229303547963205,3.9215686274509802,1610612737,49,57,2024-10-31T00:05:13Z,2950000,False,230.0,25.0,1,left,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
300,PT03M37.00S,2024-10-31T00:04:30.5Z,2,REGULAR,rebound,offensive,[],1630552,,,1610612737,49,57,2024-10-31T00:05:13Z,2960000,False,,,0,,J. Johnson REBOUND (Off:2 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,299.0,,,,,,7.0,5.0,2.0,,,,,,,,,
301,PT03M34.00S,2024-10-31T00:04:34.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,3.3672798948751645,96.81372549019608,1610612737,49,57,2024-10-31T00:06:22Z,2970000,False,-234.0,-21.0,1,left,MISS T. Young 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Left Corner 3,24+ Left,23.5,Missed,,,,,,,,,,,,,,,,,,
302,PT03M31.00S,2024-10-31T00:04:37.4Z,2,REGULAR,rebound,offensive,[],1642258,,,1610612737,49,57,2024-10-31T00:05:16Z,2980000,False,,,0,,Z. Risacher REBOUND (Off:3 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,,,301.0,,,,,,5.0,2.0,3.0,,,,,,,,,
303,PT03M31.00S,2024-10-31T00:04:38.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642258,9.674770039421814,52.69607843137255,1610612737,49,57,2024-10-31T00:06:14Z,2990000,False,-13.0,38.0,1,left,MISS Z. Risacher Hook,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,,
304,PT03M31.00S,2024-10-31T00:04:38.6Z,2,REGULAR,rebound,offensive,[],1630552,,,1610612737,49,57,2024-10-31T00:12:40Z,3000000,False,,,0,,J. Johnson REBOUND (Off:3 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,303.0,,,,,,8.0,5.0,3.0,,,,,,,,,
344,PT03M31.00S,2024-10-31T00:04:42.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,8.229303547963205,51.225490196078425,1610612737,49,57,2024-10-31T00:11:34Z,3005000,False,-6.0,25.0,1,left,MISS J. Johnson tip Layup,[1630552],1610612737.0,ATL,tip,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
345,PT03M31.00S,2024-10-31T00:04:42.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,49,57,2024-10-31T00:11:34Z,3007500,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,344.0,,,,,,,,,,,,,,,,,
305,PT03M31.00S,2024-10-31T00:04:46.4Z,2,REGULAR,foul,personal,[],1630557,,,1610612737,49,57,2024-10-31T00:04:55Z,3010000,False,,,0,,C. Kispert loose ball personal FOUL (1 PF),"[1630557, 1630552]",1610612764.0,WAS,loose ball,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,2882.0,,,,,,,,1.0,0.0,Johnson,1630552.0,,,,,
307,PT03M31.00S,2024-10-31T00:04:56.2Z,2,REGULAR,substitution,out,[],202685,,,1610612737,49,57,2024-10-31T00:05:02Z,3030000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M31.00S,2024-10-31T00:04:56.2Z,2,REGULAR,substitution,in,[],1642259,,,1610612737,49,57,2024-10-31T00:05:02Z,3040000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M22.00S,2024-10-31T00:05:25.3Z,2,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612737,49,57,2024-10-31T00:05:32Z,3050000,False,,,0,,K. George shooting personal FOUL (1 PF) (Johnson 2 FT),"[1642273, 1630552]",1610612764.0,WAS,shooting,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,204058.0,,,,,,,,1.0,0.0,Johnson,1630552.0,,,,,
311,PT03M22.00S,2024-10-31T00:05:54.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630552,,,1610612737,49,57,2024-10-31T00:11:34Z,3070000,False,,,0,,MISS J. Johnson Free Throw 1 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
312,PT03M22.00S,2024-10-31T00:05:54.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,49,57,2024-10-31T00:05:54Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,311.0,,,,,,,,,,,,,,,,,
313,PT03M22.00S,2024-10-31T00:06:12.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630552,,,1610612737,49,58,2024-10-31T00:11:34Z,3090000,False,,,0,,J. Johnson Free Throw 2 of 2 (8 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,8.0,,,,,,,,,,,,,,,
314,PT03M16.00S,2024-10-31T00:06:20.4Z,2,REGULAR,turnover,lost ball,[],1641731,,,1610612764,49,58,2024-10-31T00:06:25Z,3100000,False,,,0,,B. Coulibaly lost ball TURNOVER (2 TO),"[1641731, 1642258]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Risacher,1642258.0
315,PT03M16.00S,2024-10-31T00:06:20.4Z,2,REGULAR,steal,,[],1642258,,,1610612737,49,58,2024-10-31T00:06:22Z,3110000,False,,,0,,Z. Risacher STEAL (1 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
316,PT03M10.00S,2024-10-31T00:06:27.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629027,11.908672798948752,41.17647058823529,1610612737,49,58,2024-10-31T00:08:55Z,3120000,False,44.0,59.0,1,left,MISS T. Young 7' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
317,PT03M08.00S,2024-10-31T00:06:29.0Z,2,REGULAR,rebound,offensive,[],1630552,,,1610612737,49,58,2024-10-31T00:06:29Z,3130000,False,,,0,,J. Johnson REBOUND (Off:4 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,316.0,,,,,,9.0,5.0,4.0,,,,,,,,,
318,PT03M06.00S,2024-10-31T00:06:29.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630552,6.652431011826544,52.20588235294118,1610612737,49,60,2024-10-31T00:09:05Z,3140000,False,-11.0,10.0,1,left,J. Johnson putback Layup (10 PTS),[1630552],1610612737.0,ATL,putback,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.49,Made,,,10.0,,,,,,,,,,,,,,,
319,PT02M49.00S,2024-10-31T00:06:47.0Z,2,REGULAR,3pt,Jump Shot,[],1641731,68.54467805519053,73.0392156862745,1610612764,49,60,2024-10-31T00:06:58Z,3150000,False,115.0,243.0,1,right,MISS B. Coulibaly 26' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,,,,,,,,,,,,,,,,,
320,PT02M49.00S,2024-10-31T00:06:47.0Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,49,60,2024-10-31T00:06:58Z,3160000,False,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,319.0,,,,,,3.0,2.0,1.0,,,,,,,,,
321,PT02M41.00S,2024-10-31T00:06:55.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629726,16.507884362680684,95.58823529411765,1610612737,49,60,2024-10-31T00:09:33Z,3170000,False,-228.0,103.0,1,left,MISS G. Mathews 25' running 3PT,[1629726],1610612737.0,ATL,running,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
322,PT02M41.00S,2024-10-31T00:06:55.3Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,49,60,2024-10-31T00:07:05Z,3180000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,321.0,,,,,,1.0,1.0,0.0,,,,,,,,,
323,PT02M30.00S,2024-10-31T00:07:06.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641731,93.77463863337714,45.34313725490196,1610612764,51,60,2024-10-31T00:09:59Z,3190000,False,-23.0,6.0,1,right,B. Coulibaly cutting DUNK (13 PTS) (A. Sarr 1 AST),"[1641731, 1642259]",1610612764.0,WAS,cutting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.41,Made,,,13.0,A. Sarr,1642259.0,1.0,,,,,,,,,,,,
325,PT02M14.00S,2024-10-31T00:07:22.4Z,2,REGULAR,turnover,bad pass,[],1630552,,,1610612737,51,60,2024-10-31T00:07:28Z,3210000,False,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[1630552, 1641731]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Coulibaly,1641731.0
326,PT02M14.00S,2024-10-31T00:07:22.4Z,2,REGULAR,steal,,[],1641731,,,1610612764,51,60,2024-10-31T00:07:24Z,3220000,False,,,0,,B. Coulibaly STEAL (2 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
327,PT02M08.00S,2024-10-31T00:07:28.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642259,91.80354796320631,56.61764705882353,1610612764,51,60,2024-10-31T00:10:52Z,3230000,False,33.0,25.0,1,right,MISS A. Sarr running Layup,[1642259],1610612764.0,WAS,running,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,,,,,,,,
328,PT02M04.00S,2024-10-31T00:07:31.6Z,2,REGULAR,rebound,offensive,[],1641731,,,1610612764,51,60,2024-10-31T00:07:31Z,3240000,False,,,0,,B. Coulibaly REBOUND (Off:3 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,327.0,,,,,,5.0,2.0,3.0,,,,,,,,,
329,PT02M04.00S,2024-10-31T00:07:31.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1641731,94.40999984741211,50.0,1610612764,53,60,2024-10-31T00:11:14Z,3250000,False,0.0,0.0,1,right,B. Coulibaly tip DUNK (15 PTS),[1641731],1610612764.0,WAS,tip,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,0.0,Made,,,15.0,,,,,,,,,,,,,,,
330,PT01M49.00S,2024-10-31T00:07:47.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642258,8.623521681997373,59.55882352941176,1610612737,53,60,2024-10-31T00:08:10Z,3260000,False,-48.0,29.0,1,left,MISS Z. Risacher driving Hook,[1642258],1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
331,PT01M47.00S,2024-10-31T00:07:49.4Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,53,60,2024-10-31T00:08:10Z,3270000,False,,,0,,A. Sarr REBOUND (Off:0 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,330.0,,,,,,3.0,3.0,0.0,,,,,,,,,
332,PT01M44.00S,2024-10-31T00:07:54.3Z,2,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612764,53,60,2024-10-31T00:08:52Z,3280000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (3 TO),[1629673],1610612764.0,WAS,bad pass,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,3.0,,
333,PT01M44.00S,2024-10-31T00:07:57.0Z,2,REGULAR,substitution,out,[],1630557,,,1610612737,53,60,2024-10-31T00:08:03Z,3290000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M44.00S,2024-10-31T00:07:57.0Z,2,REGULAR,substitution,in,[],1642267,,,1610612737,53,60,2024-10-31T00:08:03Z,3300000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M37.00S,2024-10-31T00:08:21.6Z,2,REGULAR,foul,personal,[],1641731,,,1610612737,53,60,2024-10-31T00:08:29Z,3310000,False,,,0,,B. Coulibaly personal FOUL (3 PF),"[1641731, 1629027]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,2882.0,,,,,,,,3.0,0.0,Young,1629027.0,,,,,
337,PT01M37.00S,2024-10-31T00:08:30.9Z,2,REGULAR,substitution,out,[],1641731,,,1610612737,53,60,2024-10-31T00:08:44Z,3330000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M37.00S,2024-10-31T00:08:30.9Z,2,REGULAR,substitution,in,[],1630557,,,1610612737,53,60,2024-10-31T00:08:44Z,3340000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M31.00S,2024-10-31T00:09:00.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642258,15.456636005256241,96.56862745098039,1610612737,53,60,2024-10-31T00:09:09Z,3350000,False,-233.0,93.0,1,left,MISS Z. Risacher 25' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left,25.06,Missed,,,,,,,,,,,,,,,,,,
340,PT01M28.00S,2024-10-31T00:09:03.8Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,53,60,2024-10-31T00:09:09Z,3360000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left,,,339.0,,,,,,2.0,2.0,0.0,,,,,,,,,
341,PT01M26.00S,2024-10-31T00:09:10.9Z,2,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612764,53,60,2024-10-31T00:09:37Z,3370000,False,,,0,,G. Mathews shooting personal FOUL (2 PF) (Carrington 2 FT),"[1629726, 1642267]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,2882.0,,,,,,,,2.0,0.0,Carrington,1642267.0,,,,,
346,PT01M26.00S,2024-10-31T00:11:57.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642267,,,1610612764,54,60,2024-10-31T00:12:27Z,3400000,False,,,0,,C. Carrington Free Throw 1 of 2 (3 PTS),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,Made,,,3.0,,,,,,,,,,,,,,,
347,PT01M26.00S,2024-10-31T00:11:57.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1642267,,,1610612764,55,60,2024-10-31T00:12:27Z,3410000,False,,,0,,C. Carrington Free Throw 2 of 2 (4 PTS),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,Made,,,4.0,,,,,,,,,,,,,,,
348,PT01M16.00S,2024-10-31T00:12:20.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,32.276609724047304,69.11764705882352,1610612737,55,63,2024-10-31T00:12:54Z,3420000,False,-96.0,251.0,1,left,T. Young 26' 3PT pullup (22 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,26.85,Made,,,22.0,,,,,,,,,,,,,,,
349,PT01M01.00S,2024-10-31T00:12:35.7Z,2,REGULAR,3pt,Jump Shot,[],1642273,77.34888304862024,94.11764705882352,1610612764,55,63,2024-10-31T00:12:50Z,3430000,False,221.0,160.0,1,right,MISS K. George 27' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,27.27,Missed,,,,,,,,,,,,,,,,,,
350,PT00M59.40S,2024-10-31T00:12:37.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,55,63,2024-10-31T00:12:50Z,3440000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,349.0,,,,,,,,,,,,,,,,,
