actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
620,PT05M42.00S,2025-02-22T02:14:14.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641731,7.178055190538765,51.71568627450981,1610612764,88,99,2025-02-22T02:14:23Z,6040000,False,-9.0,15.0,1,left,B. Coulibaly driving DUNK (6 PTS) (K. Middleton 1 AST),"[1641731, 203114]",1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,1.73,Made,,,,,,,,,6.0,K. Middleton,203114.0,1.0,,,,,
622,PT05M42.00S,2025-02-22T02:14:20.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630579,,,1610612764,88,99,2025-02-22T02:14:33Z,6060000,False,,,0,,J. Sims shooting personal FOUL (1 PF) (Coulibaly 1 FT),"[1630579, 1641731]",1610612749.0,MIL,shooting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Coulibaly,1641731.0
624,PT05M42.00S,2025-02-22T02:14:29.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,88,99,2025-02-22T02:16:36Z,6080000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M42.00S,2025-02-22T02:14:40.6Z,4,REGULAR,substitution,out,[],1630579,,,1610612764,88,99,2025-02-22T02:16:36Z,6090000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M42.00S,2025-02-22T02:14:40.6Z,4,REGULAR,substitution,out,[],1629018,,,1610612764,88,99,2025-02-22T02:16:36Z,6100000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M42.00S,2025-02-22T02:14:40.6Z,4,REGULAR,substitution,out,[],1631157,,,1610612764,88,99,2025-02-22T02:16:36Z,6110000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M42.00S,2025-02-22T02:14:40.6Z,4,REGULAR,substitution,in,[],201572,,,1610612764,88,99,2025-02-22T02:16:36Z,6120000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M42.00S,2025-02-22T02:14:40.6Z,4,REGULAR,substitution,in,[],203507,,,1610612764,88,99,2025-02-22T02:16:36Z,6130000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M42.00S,2025-02-22T02:14:40.6Z,4,REGULAR,substitution,in,[],1628398,,,1610612764,88,99,2025-02-22T02:16:36Z,6140000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M42.00S,2025-02-22T02:16:09.2Z,4,REGULAR,freethrow,1 of 1,[],1641731,,,1610612764,89,99,2025-02-22T02:16:09Z,6150000,False,,,0,,B. Coulibaly Free Throw 1 of 1 (7 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,
632,PT05M19.00S,2025-02-22T02:16:34.3Z,4,REGULAR,2pt,Jump Shot,[],1628398,91.67214191852825,84.55882352941177,1610612749,89,99,2025-02-22T02:16:39Z,6160000,False,173.0,26.0,1,right,MISS K. Kuzma 17' turnaround fadeaway Shot,[1628398],1610612749.0,MIL,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right,,17.47,Missed,,,,,,,,,,,,,,,,,
633,PT05M16.00S,2025-02-22T02:16:37.3Z,4,REGULAR,rebound,defensive,[],203114,,,1610612764,89,99,2025-02-22T02:16:39Z,6170000,False,,,0,,K. Middleton REBOUND (Off:0 Def:5),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right,,,,,,632.0,5.0,5.0,0.0,,,,,,,,,,,
634,PT05M14.00S,2025-02-22T02:16:41.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631260,,,1610612764,89,99,2025-02-22T02:16:50Z,6180000,False,,,0,,A. Green shooting personal FOUL (4 PF) (Poole 2 FT),"[1631260, 1629673]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1627964.0,4.0,0.0,Poole,1629673.0
636,PT05M14.00S,2025-02-22T02:17:16.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629673,,,1610612764,89,99,2025-02-22T02:17:46Z,6200000,False,,,0,,MISS J. Poole Free Throw 1 of 2,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
637,PT05M14.00S,2025-02-22T02:17:16.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,89,99,2025-02-22T02:17:46Z,6210000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,636.0,,,,,,,,,,,,,,
638,PT05M14.00S,2025-02-22T02:17:16.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629673,,,1610612764,90,99,2025-02-22T02:17:46Z,6220000,False,,,0,,J. Poole Free Throw 2 of 2 (9 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,
639,PT05M11.00S,2025-02-22T02:17:44.3Z,4,REGULAR,foul,personal,[],1642273,,,1610612749,90,99,2025-02-22T02:17:51Z,6230000,False,,,0,,K. George personal FOUL (3 PF),"[1642273, 1629645]",1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628159.0,3.0,0.0,Porter Jr.,1629645.0
641,PT04M53.00S,2025-02-22T02:18:21.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642259,,,1610612749,90,99,2025-02-22T02:18:28Z,6250000,False,,,0,,A. Sarr shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1642259, 203507]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628159.0,4.0,0.0,Antetokounmpo,203507.0
643,PT04M53.00S,2025-02-22T02:18:52.9Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,90,100,2025-02-22T02:19:19Z,6270000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,
644,PT04M53.00S,2025-02-22T02:18:52.9Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,90,100,2025-02-22T02:19:19Z,6280000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
645,PT04M50.00S,2025-02-22T02:18:55.9Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,90,100,2025-02-22T02:19:19Z,6290000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,644.0,5.0,3.0,2.0,,,,,,,,,,,
646,PT04M49.00S,2025-02-22T02:19:17.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,92.46057818659659,53.18627450980392,1610612749,90,100,2025-02-22T02:19:51Z,6300000,False,16.0,18.0,1,right,MISS G. Antetokounmpo putback DUNK,[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,2.43,Missed,,,,,,,,,,,,,,,,,
647,PT04M49.00S,2025-02-22T02:19:19.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,90,100,2025-02-22T02:19:19Z,6310000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,646.0,,,,,,,,,,,,,,
649,PT04M43.00S,2025-02-22T02:19:35.3Z,4,REGULAR,3pt,Jump Shot,[],1629673,36.74441524310118,49.50980392156863,1610612764,90,100,2025-02-22T02:19:39Z,6330000,False,2.0,293.0,1,left,MISS J. Poole 29' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,29.29,Missed,,,,,,,,,,,,,,,,,
650,PT04M39.00S,2025-02-22T02:19:39.0Z,4,REGULAR,rebound,offensive,[],1641731,,,1610612764,90,100,2025-02-22T02:19:39Z,6340000,False,,,0,,B. Coulibaly REBOUND (Off:3 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,649.0,5.0,2.0,3.0,,,,,,,,,,,
651,PT04M30.00S,2025-02-22T02:19:47.6Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612764,90,100,2025-02-22T02:19:51Z,6350000,False,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 1629645]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,1.0,,,,,,,,,Porter Jr.,1629645.0,,,,,,,,,
652,PT04M30.00S,2025-02-22T02:19:47.6Z,4,REGULAR,steal,,[],1629645,,,1610612749,90,100,2025-02-22T02:19:49Z,6360000,False,,,0,,K. Porter Jr. STEAL (2 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
653,PT04M28.00S,2025-02-22T02:19:49.5Z,4,REGULAR,turnover,bad pass,[],1629645,,,1610612749,90,100,2025-02-22T02:19:53Z,6370000,False,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 203114]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,Middleton,203114.0,,,,,,,,,
654,PT04M28.00S,2025-02-22T02:19:49.5Z,4,REGULAR,steal,,[],203114,,,1610612764,90,100,2025-02-22T02:19:51Z,6380000,False,,,0,,K. Middleton STEAL (2 STL),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
655,PT04M22.00S,2025-02-22T02:19:56.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642259,14.011169513797633,55.392156862745104,1610612764,90,100,2025-02-22T02:19:59Z,6390000,False,-27.0,79.0,1,left,MISS A. Sarr 8' turnaround Shot,[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,,8.37,Missed,,,,,,,,,,,,,,,,,
656,PT04M20.00S,2025-02-22T02:19:58.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,90,100,2025-02-22T02:19:59Z,6400000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,655.0,6.0,4.0,2.0,,,,,,,,,,,
657,PT04M04.00S,2025-02-22T02:20:13.7Z,4,REGULAR,turnover,lost ball,[],203507,,,1610612749,90,100,2025-02-22T02:20:17Z,6410000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (7 TO),"[203507, 1642259]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,7.0,,,,,,,,,Sarr,1642259.0,,,,,,,,,
658,PT04M04.00S,2025-02-22T02:20:13.7Z,4,REGULAR,steal,,[],1642259,,,1610612764,90,100,2025-02-22T02:20:15Z,6420000,False,,,0,,A. Sarr STEAL (2 STL),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
659,PT04M02.00S,2025-02-22T02:20:16.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642259,9.149145860709593,51.225490196078425,1610612764,92,100,2025-02-22T02:20:24Z,6430000,False,-6.0,34.0,1,left,A. Sarr running finger roll Layup (19 PTS),[1642259],1610612764.0,WAS,running finger roll,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,3.41,Made,,,,,,,,,19.0,,,,,,,,
660,PT03M36.00S,2025-02-22T02:20:41.2Z,4,REGULAR,2pt,Layup,[],203507,89.17542706964521,69.11764705882352,1610612749,92,100,2025-02-22T02:20:45Z,6440000,False,96.0,49.0,1,right,MISS G. Antetokounmpo 10' driving Layup - blocked,"[203507, 1642273]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,10.76,Missed,George,1642273.0,,,,,,,,,,,,,,,
661,PT03M36.00S,2025-02-22T02:20:41.2Z,4,REGULAR,block,,[],1642273,,,1610612749,92,100,2025-02-22T02:20:43Z,6450000,False,,,0,,K. George BLOCK (2 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
662,PT03M36.00S,2025-02-22T02:20:41.2Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,92,100,2025-02-22T02:20:45Z,6460000,False,,,0,,K. George REBOUND (Off:1 Def:4),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,660.0,5.0,4.0,1.0,,,,,,,,,,,
663,PT03M36.00S,2025-02-22T02:20:46.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612764,92,100,2025-02-22T02:21:07Z,6470000,False,,,0,,G. Antetokounmpo personal FOUL (6 PF) (George 2 FT),"[203507, 1642273]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1162.0,6.0,0.0,George,1642273.0
665,PT03M36.00S,2025-02-22T02:20:58.7Z,4,REGULAR,substitution,out,[],203507,,,1610612764,92,100,2025-02-22T02:21:02Z,6490000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M36.00S,2025-02-22T02:20:58.7Z,4,REGULAR,substitution,in,[],1629018,,,1610612764,92,100,2025-02-22T02:21:02Z,6500000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M36.00S,2025-02-22T02:21:29.0Z,4,REGULAR,freethrow,1 of 2,[],1642273,,,1610612764,92,100,2025-02-22T02:21:29Z,6510000,False,,,0,,MISS K. George Free Throw 1 of 2,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
668,PT03M36.00S,2025-02-22T02:21:29.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,92,100,2025-02-22T02:21:29Z,6520000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,667.0,,,,,,,,,,,,,,
669,PT03M36.00S,2025-02-22T02:21:46.1Z,4,REGULAR,freethrow,2 of 2,[],1642273,,,1610612764,93,100,2025-02-22T02:21:46Z,6530000,False,,,0,,K. George Free Throw 2 of 2 (4 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,
670,PT03M16.00S,2025-02-22T02:22:10.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,88.51839684625493,39.705882352941174,1610612749,93,100,2025-02-22T02:22:15Z,6540000,False,-51.0,55.0,1,right,MISS K. Kuzma 7' driving bank Shot,[1628398],1610612749.0,MIL,driving bank,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,7.56,Missed,,,,,,,,,,,,,,,,,
671,PT03M14.00S,2025-02-22T02:22:12.2Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,93,100,2025-02-22T02:22:15Z,6550000,False,,,0,,K. George REBOUND (Off:1 Def:5),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,670.0,6.0,5.0,1.0,,,,,,,,,,,
672,PT03M08.00S,2025-02-22T02:22:18.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,9.280551905387648,47.30392156862745,1610612764,93,100,2025-02-22T02:22:22Z,6560000,False,13.0,35.0,1,left,MISS A. Sarr driving Layup - blocked,"[1642259, 1631260]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,3.72,Missed,Green,1631260.0,,,,,,,,,,,,,,,
673,PT03M08.00S,2025-02-22T02:22:18.1Z,4,REGULAR,block,,[],1631260,,,1610612764,93,100,2025-02-22T02:22:20Z,6570000,False,,,0,,A. Green BLOCK (1 BLK),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
674,PT03M05.00S,2025-02-22T02:22:21.1Z,4,REGULAR,rebound,defensive,[],1629018,,,1610612749,93,100,2025-02-22T02:22:22Z,6580000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:5),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,672.0,5.0,5.0,0.0,,,,,,,,,,,
675,PT02M54.00S,2025-02-22T02:22:32.0Z,4,REGULAR,turnover,lost ball,[],1631260,,,1610612749,93,100,2025-02-22T02:22:35Z,6590000,False,,,0,,A. Green lost ball TURNOVER (1 TO),"[1631260, 1642273]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,George,1642273.0,,,,,,,,,
676,PT02M54.00S,2025-02-22T02:22:32.0Z,4,REGULAR,steal,,[],1642273,,,1610612764,93,100,2025-02-22T02:22:33Z,6600000,False,,,0,,K. George STEAL (1 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
677,PT02M39.00S,2025-02-22T02:22:47.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642259,18.347568988173457,3.9215686274509802,1610612764,96,100,2025-02-22T02:22:51Z,6610000,False,230.0,120.0,1,left,A. Sarr 25' 3PT  (22 PTS) (K. Middleton 2 AST),"[1642259, 203114]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,25.98,Made,,,,,,,,,22.0,K. Middleton,203114.0,2.0,,,,,
679,PT02M21.00S,2025-02-22T02:23:04.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,91.27792378449409,49.01960784313725,1610612749,96,100,2025-02-22T02:23:08Z,6630000,False,-5.0,29.0,1,right,MISS K. Porter Jr. driving Layup,[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,2.99,Missed,,,,,,,,,,,,,,,,,
680,PT02M20.00S,2025-02-22T02:23:05.1Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,96,100,2025-02-22T02:23:08Z,6640000,False,,,0,,K. George REBOUND (Off:1 Def:6),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,679.0,7.0,6.0,1.0,,,,,,,,,,,
681,PT02M11.00S,2025-02-22T02:23:16.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.440867279894875,48.529411764705884,1610612764,98,100,2025-02-22T02:23:20Z,6650000,False,7.0,17.0,1,left,J. Poole driving Layup (11 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,1.89,Made,,,,,,,,,11.0,,,,,,,,
682,PT02M11.00S,2025-02-22T02:23:24.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,98,100,2025-02-22T02:23:24Z,6660000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT02M11.00S,2025-02-22T02:24:41.1Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,98,100,2025-02-22T02:25:03Z,6670000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT02M11.00S,2025-02-22T02:24:41.1Z,4,REGULAR,substitution,in,[],1631157,,,1610612749,98,100,2025-02-22T02:25:03Z,6680000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M54.00S,2025-02-22T02:25:32.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612749,98,100,2025-02-22T02:25:37Z,6690000,False,,,0,,K. Middleton personal FOUL (2 PF) (Lopez 2 FT),"[203114, 201572]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Lopez,201572.0
687,PT01M54.00S,2025-02-22T02:25:57.7Z,4,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,98,101,2025-02-22T02:25:57Z,6710000,False,,,0,,B. Lopez Free Throw 1 of 2 (15 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,
688,PT01M54.00S,2025-02-22T02:26:19.7Z,4,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,98,102,2025-02-22T02:26:19Z,6720000,False,,,0,,B. Lopez Free Throw 2 of 2 (16 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,Made,,,,,,,,,16.0,,,,,,,,
689,PT01M38.00S,2025-02-22T02:26:36.5Z,4,REGULAR,turnover,bad pass,[],203114,,,1610612764,98,102,2025-02-22T02:26:43Z,6730000,False,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1629645]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,Porter Jr.,1629645.0,,,,,,,,,
690,PT01M38.00S,2025-02-22T02:26:36.5Z,4,REGULAR,steal,,[],1629645,,,1610612749,98,102,2025-02-22T02:26:38Z,6740000,False,,,0,,K. Porter Jr. STEAL (3 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
691,PT01M20.00S,2025-02-22T02:26:53.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631157,74.32654402102497,11.519607843137255,1610612749,98,102,2025-02-22T02:26:57Z,6750000,False,-192.0,189.0,1,right,MISS R. Rollins 26' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,26.96,Missed,,,,,,,,,,,,,,,,,
692,PT01M18.00S,2025-02-22T02:26:55.9Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,98,102,2025-02-22T02:26:57Z,6760000,False,,,0,,K. George REBOUND (Off:1 Def:7),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,691.0,8.0,7.0,1.0,,,,,,,,,,,
693,PT01M09.00S,2025-02-22T02:27:05.0Z,4,REGULAR,3pt,Jump Shot,[],1642259,29.25427069645204,77.20588235294117,1610612764,98,102,2025-02-22T02:27:28Z,6770000,False,-136.0,222.0,1,left,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,26.08,Missed,,,,,,,,,,,,,,,,,
694,PT01M07.00S,2025-02-22T02:27:07.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,98,102,2025-02-22T02:29:08Z,6780000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,693.0,,,,,,,,,,,,,,
695,PT01M07.00S,2025-02-22T02:28:16.8Z,4,REGULAR,jumpball,recovered,[],1641731,,,1610612764,98,102,2025-02-22T02:29:16Z,6790000,False,,,0,,Jump Ball K. Middleton vs. K. Porter Jr.: Tip to B. Coulibaly,"[1641731, 203114, 1629645]",1610612764.0,WAS,heldball,B. Coulibaly,1641731.0,Coulibaly,B. Coulibaly,Middleton,203114.0,Porter Jr.,1629645.0,,,,,,,,,,,,,,,,,,,,,,
698,PT01M01.00S,2025-02-22T02:28:17.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203114,30.17411300919842,71.81372549019608,1610612764,101,102,2025-02-22T02:29:29Z,6820000,False,-109.0,231.0,1,left,K. Middleton 25' 3PT  (12 PTS) (B. Coulibaly 4 AST),"[203114, 1641731]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,25.56,Made,,,,,,,,,12.0,B. Coulibaly,1641731.0,4.0,,,,,
700,PT00M38.50S,2025-02-22T02:28:43.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641731,,,1610612749,101,102,2025-02-22T02:28:49Z,6840000,False,,,0,,B. Coulibaly shooting personal FOUL (3 PF) (Lopez 2 FT),"[1641731, 201572]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Lopez,201572.0
702,PT00M38.50S,2025-02-22T02:29:15.2Z,4,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,101,103,2025-02-22T02:29:15Z,6860000,False,,,0,,B. Lopez Free Throw 1 of 2 (17 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,Made,,,,,,,,,17.0,,,,,,,,
703,PT00M38.50S,2025-02-22T02:29:35.4Z,4,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,101,104,2025-02-22T02:29:35Z,6870000,False,,,0,,B. Lopez Free Throw 2 of 2 (18 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,
