actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
429,PT07M54.00S,2025-04-01T00:34:11.5Z,3,REGULAR,3pt,Jump Shot,[],1630551,32.670827858081466,74.26470588235294,1610612764,55,70,2025-04-01T00:34:22Z,4180000,False,-121.0,255.0,1,left,J. Champagnie 28' 3PT  (5 PTS) (B. Carrington 4 AST),"[1630551, 1642267]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,28.2,Made,,,,,5.0,,,,,,,B. Carrington,1642267.0,4.0,,,,
431,PT07M35.00S,2025-04-01T00:34:30.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,94.03745072273325,47.794117647058826,1610612748,55,72,2025-04-01T00:34:34Z,4200000,False,-11.0,4.0,1,right,P. Larsson cutting Layup (15 PTS) (T. Herro 5 AST),"[1641796, 1629639]",1610612748.0,MIA,cutting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,15.0,,,,,,,T. Herro,1629639.0,5.0,,,,
433,PT07M23.00S,2025-04-01T00:34:42.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,24.392247043363994,10.784313725490197,1610612764,58,72,2025-04-01T00:34:46Z,4220000,False,196.0,177.0,1,left,J. Poole 26' 3PT pullup (22 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.4,Made,,,,,22.0,,,,,,,,,,,,,
434,PT07M08.00S,2025-04-01T00:34:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,92.85479632063075,53.67647058823529,1610612748,58,74,2025-04-01T00:35:02Z,4230000,False,18.0,15.0,1,right,T. Herro cutting Layup (18 PTS) (A. Burks 2 AST),"[1629639, 202692]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,18.0,,,,,,,A. Burks,202692.0,2.0,,,,
436,PT06M49.00S,2025-04-01T00:35:16.4Z,3,REGULAR,3pt,Jump Shot,[],1629673,32.670827858081466,14.950980392156863,1610612764,61,74,2025-04-01T00:35:21Z,4250000,False,175.0,255.0,1,left,J. Poole 30' 3PT  (25 PTS) (B. Carrington 5 AST),"[1629673, 1642267]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,30.91,Made,,,,,25.0,,,,,,,B. Carrington,1642267.0,5.0,,,,
438,PT06M36.00S,2025-04-01T00:35:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,94.03745072273325,42.8921568627451,1610612748,61,76,2025-04-01T00:35:39Z,4270000,False,-36.0,4.0,1,right,T. Herro cutting Layup (20 PTS) (B. Adebayo 5 AST),"[1629639, 1628389]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,20.0,,,,,,,B. Adebayo,1628389.0,5.0,,,,
440,PT06M16.00S,2025-04-01T00:35:49.8Z,3,REGULAR,3pt,Jump Shot,[],1630551,31.882391590013142,12.5,1610612764,61,76,2025-04-01T00:35:53Z,4290000,False,188.0,247.0,1,left,MISS J. Champagnie 31' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,31.03,Missed,,,,,,,,,,,,,,,,,,
441,PT06M14.00S,2025-04-01T00:35:51.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,61,76,2025-04-01T00:35:53Z,4300000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,440.0,9.0,7.0,2.0,,,,,,,,,,,,,,
442,PT06M02.00S,2025-04-01T00:36:04.8Z,3,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612748,61,76,2025-04-01T00:36:14Z,4310000,False,,,0,,A. Sarr shooting personal FOUL (5 PF) (Adebayo 2 FT),"[1642259, 1628389]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,202041.0,5.0,0.0,Adebayo,1628389.0,,,,,,,,
444,PT06M02.00S,2025-04-01T00:36:18.7Z,3,REGULAR,foul,technical,['1freethrow'],201449,,,1610612748,61,76,2025-04-01T00:36:43Z,4330000,False,,,0,,TEAM foul technical,[201449],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,
445,PT06M02.00S,2025-04-01T00:36:47.0Z,3,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,61,77,2025-04-01T00:36:47Z,4340000,False,,,0,,T. Herro technical Free Throw 1 of 1 (21 PTS),[1629639],1610612748.0,MIA,technical,,,Herro,T. Herro,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
447,PT06M02.00S,2025-04-01T00:37:12.8Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,61,77,2025-04-01T00:37:12Z,4350000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT06M02.00S,2025-04-01T00:37:12.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,61,77,2025-04-01T00:37:12Z,4360000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,447.0,,,,,,,,,,,,,,,,,
449,PT06M02.00S,2025-04-01T00:37:13.5Z,3,REGULAR,substitution,out,[],1642259,,,1610612748,61,77,2025-04-01T00:37:16Z,4370000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M02.00S,2025-04-01T00:37:13.5Z,3,REGULAR,substitution,in,[],1626158,,,1610612748,61,77,2025-04-01T00:37:16Z,4380000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M02.00S,2025-04-01T00:37:35.1Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,61,78,2025-04-01T00:37:35Z,4390000,False,,,0,,B. Adebayo Free Throw 2 of 2 (25 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
452,PT05M55.00S,2025-04-01T00:37:47.7Z,3,REGULAR,foul,personal,[],1629312,,,1610612764,61,78,2025-04-01T00:37:53Z,4400000,False,,,0,,H. Highsmith personal FOUL (3 PF),"[1629312, 1629673]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,,,,,202041.0,3.0,0.0,Poole,1629673.0,,,,,,,,
454,PT05M55.00S,2025-04-01T00:37:53.4Z,3,REGULAR,substitution,out,[],1629639,,,1610612764,61,78,2025-04-01T00:37:59Z,4420000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M55.00S,2025-04-01T00:37:53.4Z,3,REGULAR,substitution,in,[],1626179,,,1610612764,61,78,2025-04-01T00:37:59Z,4430000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M54.00S,2025-04-01T00:38:13.1Z,3,REGULAR,foul,personal,[],1629312,,,1610612764,61,78,2025-04-01T00:38:22Z,4440000,False,,,0,,H. Highsmith personal FOUL (4 PF),"[1629312, 1629673]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,202041.0,4.0,0.0,Poole,1629673.0,,,,,,,,
458,PT05M54.00S,2025-04-01T00:38:32.2Z,3,REGULAR,substitution,out,[],1629312,,,1610612764,61,78,2025-04-01T00:38:34Z,4460000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M54.00S,2025-04-01T00:38:32.2Z,3,REGULAR,substitution,in,[],1631170,,,1610612764,61,78,2025-04-01T00:38:34Z,4470000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M47.00S,2025-04-01T00:39:00.3Z,3,REGULAR,3pt,Jump Shot,[],1642267,21.369908015768726,9.803921568627452,1610612764,61,78,2025-04-01T00:39:05Z,4480000,False,201.0,148.0,1,left,MISS B. Carrington 24' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,,
461,PT05M47.00S,2025-04-01T00:39:00.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,61,78,2025-04-01T00:39:05Z,4490000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,460.0,,,,,,,,,,,,,,,,,
463,PT05M28.00S,2025-04-01T00:39:27.4Z,3,REGULAR,turnover,bad pass,[],202692,,,1610612748,61,78,2025-04-01T00:39:34Z,4510000,False,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1642267]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,,,,,,Carrington,1642267.0
464,PT05M28.00S,2025-04-01T00:39:27.4Z,3,REGULAR,steal,,[],1642267,,,1610612764,61,78,2025-04-01T00:39:29Z,4520000,False,,,0,,B. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
465,PT05M22.00S,2025-04-01T00:39:32.9Z,3,REGULAR,turnover,bad pass,[],1642267,,,1610612764,61,78,2025-04-01T00:39:38Z,4530000,False,,,0,,B. Carrington bad pass TURNOVER (3 TO),"[1642267, 1641796]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,,,,,,Larsson,1641796.0
466,PT05M22.00S,2025-04-01T00:39:32.9Z,3,REGULAR,steal,,[],1641796,,,1610612748,61,78,2025-04-01T00:39:34Z,4540000,False,,,0,,P. Larsson STEAL (1 STL),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
467,PT05M18.00S,2025-04-01T00:39:37.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631170,94.30026281208936,45.09803921568628,1610612748,61,80,2025-04-01T00:40:33Z,4550000,False,-25.0,1.0,1,right,J. Jaquez Jr. running Layup (5 PTS) (P. Larsson 4 AST),"[1631170, 1641796]",1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,5.0,,,,,,,P. Larsson,1641796.0,4.0,,,,
469,PT05M00.00S,2025-04-01T00:39:55.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,18.873193166885677,47.549019607843135,1610612764,63,80,2025-04-01T00:41:08Z,4570000,False,12.0,125.0,1,left,R. Holmes 12' floating Jump Shot (8 PTS) (B. Carrington 6 AST),"[1626158, 1642267]",1610612764.0,WAS,floating,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Center,12.55,Made,,,,,8.0,,,,,,,B. Carrington,1642267.0,6.0,,,,
471,PT04M46.00S,2025-04-01T00:40:09.1Z,3,REGULAR,3pt,Jump Shot,[],1628389,68.01905387647832,26.715686274509803,1610612748,63,83,2025-04-01T00:40:14Z,4590000,False,-116.0,248.0,1,right,B. Adebayo 27' 3PT  (28 PTS) (T. Rozier 4 AST),"[1628389, 1626179]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,27.4,Made,,,,,28.0,,,,,,,T. Rozier,1626179.0,4.0,,,,
473,PT04M28.00S,2025-04-01T00:40:27.2Z,3,REGULAR,3pt,Jump Shot,[],1642358,32.802233902759525,45.83333333333333,1610612764,63,83,2025-04-01T00:41:30Z,4610000,False,21.0,256.0,1,left,MISS A. Johnson 25' pullup 3PT,[1642358],1610612764.0,WAS,pullup,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
474,PT04M26.00S,2025-04-01T00:40:29.2Z,3,REGULAR,rebound,defensive,[],1631170,,,1610612748,63,83,2025-04-01T00:40:30Z,4620000,False,,,0,,J. Jaquez Jr. REBOUND (Off:3 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,473.0,4.0,1.0,3.0,,,,,,,,,,,,,,
475,PT04M09.00S,2025-04-01T00:40:48.8Z,3,REGULAR,2pt,Jump Shot,[],1628389,77.08607095926413,65.68627450980392,1610612748,63,83,2025-04-01T00:43:16Z,4630000,False,78.0,163.0,1,right,MISS B. Adebayo 18' step back Shot - blocked,"[1628389, 1626158]",1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,18.08,Missed,,,,,,,,,,,,,,,Holmes,1626158.0,,
476,PT04M09.00S,2025-04-01T00:40:48.8Z,3,REGULAR,block,,[],1626158,,,1610612748,63,83,2025-04-01T00:40:51Z,4640000,False,,,0,,R. Holmes BLOCK (1 BLK),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
477,PT04M08.00S,2025-04-01T00:40:49.8Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,63,83,2025-04-01T00:43:16Z,4650000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,475.0,10.0,7.0,3.0,,,,,,,,,,,,,,
478,PT04M06.00S,2025-04-01T00:40:55.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628389,70.12155059132719,72.30392156862744,1610612748,63,83,2025-04-01T00:41:26Z,4660000,False,112.0,228.0,1,right,MISS B. Adebayo 25' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
479,PT04M05.00S,2025-04-01T00:40:56.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,63,83,2025-04-01T00:41:26Z,4670000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,478.0,,,,,,,,,,,,,,,,,
480,PT04M05.00S,2025-04-01T00:40:58.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612748,63,83,2025-04-01T00:41:02Z,4680000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,202041.0,,,,,,,,,,,,
481,PT04M05.00S,2025-04-01T00:40:59.7Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,63,83,2025-04-01T00:41:04Z,4690000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M05.00S,2025-04-01T00:40:59.7Z,3,REGULAR,substitution,in,[],203935,,,1610612764,63,83,2025-04-01T00:41:04Z,4700000,False,,,0,,SUB in: M. Smart,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M50.00S,2025-04-01T00:41:26.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642358,17.16491458607096,98.2843137254902,1610612764,63,83,2025-04-01T00:41:31Z,4710000,False,-241.0,109.0,1,left,MISS A. Johnson 26' 3PT,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
484,PT03M45.00S,2025-04-01T00:41:31.5Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,63,83,2025-04-01T00:41:31Z,4720000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,483.0,11.0,8.0,3.0,,,,,,,,,,,,,,
485,PT03M36.00S,2025-04-01T00:41:39.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,81.68528252299606,63.725490196078425,1610612748,63,85,2025-04-01T00:41:46Z,4730000,False,69.0,120.0,1,right,T. Rozier 13' driving floating Jump Shot (3 PTS),[1626179],1610612748.0,MIA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,13.8,Made,,,,,3.0,,,,,,,,,,,,,
486,PT03M19.00S,2025-04-01T00:41:56.6Z,3,REGULAR,3pt,Jump Shot,[],1629673,37.53285151116951,44.6078431372549,1610612764,66,85,2025-04-01T00:42:00Z,4740000,False,27.0,300.0,1,left,J. Poole 30' 3PT pullup (28 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,30.15,Made,,,,,28.0,,,,,,,,,,,,,
487,PT03M03.00S,2025-04-01T00:42:12.9Z,3,REGULAR,turnover,bad pass,[],202692,,,1610612748,66,85,2025-04-01T00:42:16Z,4750000,False,,,0,,A. Burks bad pass TURNOVER (2 TO),"[202692, 1642358]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,,,,,,Johnson,1642358.0
488,PT03M03.00S,2025-04-01T00:42:12.9Z,3,REGULAR,steal,,[],1642358,,,1610612764,66,85,2025-04-01T00:42:14Z,4760000,False,,,0,,A. Johnson STEAL (1 STL),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
489,PT02M54.00S,2025-04-01T00:42:22.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,35.955978975032856,8.823529411764707,1610612764,69,85,2025-04-01T00:42:27Z,4770000,False,206.0,285.0,1,left,J. Poole 35' 3PT  (31 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,35.2,Made,,,,,31.0,,,,,,,,,,,,,
490,PT02M52.00S,2025-04-01T00:42:27.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,69,85,2025-04-01T00:42:27Z,4780000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M52.00S,2025-04-01T00:42:29.8Z,3,REGULAR,substitution,out,[],1642358,,,1610612748,69,85,2025-04-01T00:45:23Z,4790000,False,,,0,,SUB out: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M52.00S,2025-04-01T00:42:29.8Z,3,REGULAR,substitution,out,[],1630551,,,1610612748,69,85,2025-04-01T00:45:23Z,4800000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M52.00S,2025-04-01T00:42:29.8Z,3,REGULAR,substitution,out,[],202692,,,1610612748,69,85,2025-04-01T00:45:23Z,4810000,False,,,0,,SUB out: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M52.00S,2025-04-01T00:42:29.8Z,3,REGULAR,substitution,in,[],1641798,,,1610612748,69,85,2025-04-01T00:45:23Z,4820000,False,,,0,,SUB in: J. Martin,[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M52.00S,2025-04-01T00:42:29.8Z,3,REGULAR,substitution,in,[],1641774,,,1610612748,69,85,2025-04-01T00:45:23Z,4830000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M52.00S,2025-04-01T00:42:29.8Z,3,REGULAR,substitution,in,[],203937,,,1610612748,69,85,2025-04-01T00:45:23Z,4840000,False,,,0,,SUB in: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M44.00S,2025-04-01T00:45:29.4Z,3,REGULAR,turnover,lost ball,[],1641796,,,1610612748,69,85,2025-04-01T00:45:38Z,4850000,False,,,0,,P. Larsson lost ball TURNOVER (2 TO),"[1641796, 1629673]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,,,,,,Poole,1629673.0
498,PT02M44.00S,2025-04-01T00:45:29.4Z,3,REGULAR,steal,,[],1629673,,,1610612764,69,85,2025-04-01T00:45:31Z,4860000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
499,PT02M41.00S,2025-04-01T00:45:33.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,6.783837056504599,50.73529411764706,1610612764,71,85,2025-04-01T00:47:27Z,4870000,False,-4.0,11.0,1,left,J. Poole reverse Layup (33 PTS),[1629673],1610612764.0,WAS,reverse,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,33.0,,,,,,,,,,,,,
500,PT02M41.00S,2025-04-01T00:45:37.0Z,3,REGULAR,foul,personal,['1freethrow'],1641796,,,1610612764,71,85,2025-04-01T00:45:42Z,4880000,False,,,0,,P. Larsson shooting personal FOUL (2 PF) (Poole 1 FT),"[1641796, 1629673]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,2.0,0.0,Poole,1629673.0,,,,,,,,
502,PT02M41.00S,2025-04-01T00:46:02.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629673,,,1610612764,72,85,2025-04-01T00:46:02Z,4900000,False,,,0,,J. Poole Free Throw 1 of 1 (34 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,,,34.0,,,,,,,,,,,,,
503,PT02M17.00S,2025-04-01T00:46:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203937,93.77463863337714,54.41176470588235,1610612748,72,87,2025-04-01T00:48:06Z,4910000,False,22.0,6.0,1,right,K. Anderson cutting Layup (6 PTS) (P. Larsson 5 AST),"[203937, 1641796]",1610612748.0,MIA,cutting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,6.0,,,,,,,P. Larsson,1641796.0,5.0,,,,
505,PT02M03.00S,2025-04-01T00:46:42.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,6.1268068331143235,42.64705882352941,1610612764,72,87,2025-04-01T00:48:57Z,4930000,False,37.0,5.0,1,left,MISS R. Holmes driving Layup,[1626158],1610612764.0,WAS,driving,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
506,PT02M02.00S,2025-04-01T00:46:43.0Z,3,REGULAR,rebound,defensive,[],1631170,,,1610612748,72,87,2025-04-01T00:46:46Z,4940000,False,,,0,,J. Jaquez Jr. REBOUND (Off:3 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,505.0,5.0,2.0,3.0,,,,,,,,,,,,,,
507,PT01M54.00S,2025-04-01T00:46:51.6Z,3,REGULAR,3pt,Jump Shot,[],1626179,80.50262812089356,6.61764705882353,1610612748,72,87,2025-04-01T00:46:55Z,4950000,False,-217.0,131.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
508,PT01M51.00S,2025-04-01T00:46:54.6Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612764,72,87,2025-04-01T00:46:55Z,4960000,False,,,0,,R. Holmes REBOUND (Off:2 Def:5),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Left Center,,,507.0,7.0,5.0,2.0,,,,,,,,,,,,,,
509,PT01M44.00S,2025-04-01T00:47:03.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612764,72,87,2025-04-01T00:47:10Z,4970000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Poole 2 FT),"[1628389, 1629673]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201638.0,1.0,0.0,Poole,1629673.0,,,,,,,,
511,PT01M44.00S,2025-04-01T00:47:29.2Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,73,87,2025-04-01T00:47:57Z,4990000,False,,,0,,J. Poole Free Throw 1 of 2 (35 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,,,35.0,,,,,,,,,,,,,
559,PT01M44.00S,2025-04-01T00:47:53.3Z,3,REGULAR,substitution,out,[],1641796,,,1610612764,73,87,2025-04-01T00:56:12Z,5005000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT01M44.00S,2025-04-01T00:47:53.3Z,3,REGULAR,substitution,in,[],1629639,,,1610612764,73,87,2025-04-01T00:56:12Z,5012500,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT01M44.00S,2025-04-01T00:47:29.2Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,73,87,2025-04-01T00:47:57Z,5020000,False,,,0,,MISS J. Poole Free Throw 2 of 2,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
515,PT01M40.00S,2025-04-01T00:47:33.2Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,73,87,2025-04-01T00:48:59Z,5030000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,514.0,4.0,4.0,0.0,,,,,,,,,,,,,,
