actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
348,PT12M00.00S,2021-12-21T03:19:25.4Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612762,54,41,2021-12-21T03:20:24Z,3460000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-12-21T03:20:27.3Z,3,REGULAR,period,start,[],0,,,1610612766,54,41,2021-12-21T03:20:27Z,3470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M46.00S,2021-12-21T03:20:40.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,83.78777923784494,43.627450980392155,1610612766,54,43,2021-12-21T03:20:46Z,3480000,-32.0,100.0,1,right,T. Rozier 10' pullup Jump Shot (4 PTS) (K. Oubre Jr. 1 AST),"[1626179, 1626162]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,10.49,Made,,,,,,,,,,4.0,,K. Oubre Jr.,1626162.0,1.0,,,,
352,PT11M26.00S,2021-12-21T03:20:59.9Z,3,REGULAR,3pt,Jump Shot,[],201144,30.56833114323259,64.2156862745098,1610612762,54,43,2021-12-21T03:21:06Z,3500000,-71.0,235.0,1,left,MISS M. Conley 24' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,
353,PT11M23.00S,2021-12-21T03:21:02.9Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612762,54,43,2021-12-21T03:21:06Z,3510000,,,0,,R. O'Neale REBOUND (Off:2 Def:6),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,352.0,8.0,6.0,2.0,,,,,,,,,,,,,,
354,PT11M23.00S,2021-12-21T03:21:05.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626220,5.590000152587891,50.0,1610612762,54,43,2021-12-21T03:21:05Z,3520000,0.0,0.0,1,left,MISS R. O'Neale tip Layup,[1626220],1610612762.0,UTA,tip,,,O'Neale,R. O'Neale,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
355,PT11M23.00S,2021-12-21T03:21:05.2Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612762,54,43,2021-12-21T03:21:05Z,3530000,,,0,,R. O'Neale REBOUND (Off:3 Def:6),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,354.0,9.0,6.0,3.0,,,,,,,,,,,,,,
356,PT11M23.00S,2021-12-21T03:21:06.9Z,3,REGULAR,turnover,out-of-bounds,[],1626220,,,1610612762,54,43,2021-12-21T03:21:15Z,3540000,,,0,,R. O'Neale lost ball out-of-bounds TURNOVER (2 TO),[1626220],1610612762.0,UTA,lost ball,,,O'Neale,R. O'Neale,,,,,,,,,,,2003.0,,,,,,2.0,,,,,,,
357,PT11M08.00S,2021-12-21T03:21:26.1Z,3,REGULAR,foul,personal,['2freethrow'],201144,,,1610612766,54,43,2021-12-21T03:21:32Z,3550000,,,0,,M. Conley shooting personal FOUL (2 PF) (Rozier 2 FT),"[201144, 1626179]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,,,,,,,202035.0,2.0,0.0,Rozier,1626179.0,,,,,,,,,
359,PT11M08.00S,2021-12-21T03:21:56.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626179,,,1610612766,54,44,2021-12-21T03:21:56Z,3570000,,,0,,T. Rozier Free Throw 1 of 2 (5 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
360,PT11M08.00S,2021-12-21T03:22:14.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626179,,,1610612766,54,45,2021-12-21T03:22:14Z,3580000,,,0,,T. Rozier Free Throw 2 of 2 (6 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
361,PT10M59.00S,2021-12-21T03:22:26.6Z,3,REGULAR,3pt,Jump Shot,[],202711,22.158344283837057,9.558823529411764,1610612762,54,45,2021-12-21T03:22:32Z,3590000,202.0,156.0,1,left,MISS B. Bogdanovic 25' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,
362,PT10M55.00S,2021-12-21T03:22:30.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,54,45,2021-12-21T03:22:32Z,3600000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,361.0,5.0,5.0,0.0,,,,,,,,,,,,,,
363,PT10M40.00S,2021-12-21T03:22:45.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,87.07293035479631,61.029411764705884,1610612766,54,45,2021-12-21T03:22:51Z,3610000,55.0,69.0,1,right,MISS K. Oubre Jr. 8' driving floating Shot,[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,8.83,Missed,,,,,,,,,,,,,,,,,,
364,PT10M40.00S,2021-12-21T03:22:45.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,54,45,2021-12-21T03:22:51Z,3620000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,,,
365,PT10M40.00S,2021-12-21T03:22:49.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,54,45,2021-12-21T03:22:49Z,3630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT10M32.00S,2021-12-21T03:23:08.5Z,3,REGULAR,3pt,Jump Shot,[],201144,32.670827858081466,52.450980392156865,1610612762,57,45,2021-12-21T03:23:13Z,3640000,-12.0,255.0,1,left,M. Conley 25' 3PT pullup (5 PTS) (R. O'Neale 3 AST),"[201144, 1626220]",1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.49,Made,,,,,,,,,,5.0,,R. O'Neale,1626220.0,3.0,,,,
367,PT10M15.00S,2021-12-21T03:23:24.3Z,3,REGULAR,turnover,bad pass,[],1630163,,,1610612766,57,45,2021-12-21T03:23:29Z,3650000,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 201144]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,3.0,,,,,,Conley,201144.0
368,PT10M15.00S,2021-12-21T03:23:24.3Z,3,REGULAR,steal,,[],201144,,,1610612762,57,45,2021-12-21T03:23:26Z,3660000,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
369,PT10M15.00S,2021-12-21T03:23:29.1Z,3,REGULAR,foul,personal,[],1626162,,,1610612762,57,45,2021-12-21T03:25:30Z,3670000,,,0,,K. Oubre Jr. take personal FOUL (1 PF),"[1626162, 201144]",1610612766.0,CHA,take,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,202035.0,1.0,0.0,Conley,201144.0,,,,,,,,,
371,PT10M09.00S,2021-12-21T03:23:51.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201144,31.225361366622867,61.76470588235294,1610612762,60,45,2021-12-21T03:23:56Z,3690000,-59.0,241.0,1,left,M. Conley 24' 3PT pullup (8 PTS),[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,24.81,Made,,,,,,,,,,8.0,,,,,,,,
372,PT09M56.00S,2021-12-21T03:24:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,89.56964520367937,38.970588235294116,1610612766,60,45,2021-12-21T03:24:08Z,3700000,-55.0,46.0,1,right,MISS T. Rozier 7' driving bank Shot,[1626179],1610612766.0,CHA,driving bank,,,Rozier,T. Rozier,,,,,7.15,Missed,,,,,,,,,,,,,,,,,,
373,PT09M53.00S,2021-12-21T03:24:06.4Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,60,45,2021-12-21T03:24:08Z,3710000,,,0,,D. Mitchell REBOUND (Off:1 Def:3),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,372.0,4.0,3.0,1.0,,,,,,,,,,,,,,
374,PT09M51.00S,2021-12-21T03:24:09.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202711,7.966491458607096,2.941176470588235,1610612762,60,45,2021-12-21T03:24:17Z,3720000,235.0,22.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,23.64,Missed,,,,,,,,,,,,,,,,,,
375,PT09M45.00S,2021-12-21T03:24:15.3Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,60,45,2021-12-21T03:24:17Z,3730000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,374.0,1.0,1.0,0.0,,,,,,,,,,,,,,
376,PT09M39.00S,2021-12-21T03:24:20.6Z,3,REGULAR,turnover,bad pass,[],1628970,,,1610612766,60,45,2021-12-21T03:24:24Z,3740000,,,0,,M. Bridges bad pass TURNOVER (4 TO),"[1628970, 202711]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,4.0,,,,,,Bogdanovic,202711.0
377,PT09M39.00S,2021-12-21T03:24:20.6Z,3,REGULAR,steal,,[],202711,,,1610612762,60,45,2021-12-21T03:24:22Z,3750000,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M35.00S,2021-12-21T03:24:24.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,7.835085413929041,49.26470588235294,1610612762,62,45,2021-12-21T03:24:34Z,3760000,4.0,21.0,1,left,B. Bogdanovic running Layup (14 PTS),[202711],1610612762.0,UTA,running,,,Bogdanovic,B. Bogdanovic,,,,,2.14,Made,,,,,,,,,,14.0,,,,,,,,
379,PT09M22.00S,2021-12-21T03:24:37.1Z,3,REGULAR,2pt,Jump Shot,[],1630163,85.3646517739816,77.69607843137256,1610612766,62,45,2021-12-21T03:24:43Z,3770000,138.0,85.0,1,right,MISS L. Ball 16' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,16.26,Missed,,,,,,,,,,,,,,,,,,
380,PT09M17.00S,2021-12-21T03:24:42.1Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,62,45,2021-12-21T03:24:43Z,3780000,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,379.0,6.0,5.0,1.0,,,,,,,,,,,,,,
381,PT09M17.00S,2021-12-21T03:24:42.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,94.40999984741211,50.0,1610612766,62,47,2021-12-21T03:24:42Z,3790000,0.0,0.0,1,right,M. Bridges putback Layup (14 PTS),[1628970],1610612766.0,CHA,putback,,,Bridges,M. Bridges,,,,,0.0,Made,,,,,,,,,,14.0,,,,,,,,
382,PT09M02.00S,2021-12-21T03:24:57.7Z,3,REGULAR,3pt,Jump Shot,[],1628378,29.25427069645204,77.94117647058823,1610612762,62,47,2021-12-21T03:25:05Z,3800000,-140.0,222.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,
383,PT08M58.00S,2021-12-21T03:25:01.7Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,62,47,2021-12-21T03:25:05Z,3810000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,382.0,3.0,2.0,1.0,,,,,,,,,,,,,,
384,PT08M50.00S,2021-12-21T03:25:09.3Z,3,REGULAR,3pt,Jump Shot,[],1626162,73.40670170827858,81.37254901960785,1610612766,62,50,2021-12-21T03:25:14Z,3820000,157.0,197.0,1,right,K. Oubre Jr. 25' 3PT  (3 PTS) (L. Ball 5 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.22,Made,,,,,,,,,,3.0,,L. Ball,1630163.0,5.0,,,,
386,PT08M22.00S,2021-12-21T03:25:37.4Z,3,REGULAR,3pt,Jump Shot,[],1628378,42.000657030223394,55.14705882352941,1610612762,62,50,2021-12-21T03:25:43Z,3840000,-26.0,342.0,1,left,MISS D. Mitchell 34' step back 3PT,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,34.33,Missed,,,,,,,,,,,,,,,,,,
387,PT08M19.00S,2021-12-21T03:25:40.8Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,62,50,2021-12-21T03:25:40Z,3850000,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,386.0,5.0,4.0,1.0,,,,,,,,,,,,,,
388,PT08M13.00S,2021-12-21T03:25:49.7Z,3,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,62,50,2021-12-21T03:25:57Z,3860000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (5 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,,,,,,,202037.0,,,,,,5.0,,,,,,,
389,PT08M03.00S,2021-12-21T03:26:10.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202711,28.86005256241787,22.058823529411764,1610612762,65,50,2021-12-21T03:26:15Z,3870000,140.0,219.0,1,left,B. Bogdanovic 25' 3PT  (17 PTS) (D. Mitchell 2 AST),"[202711, 1628378]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.96,Made,,,,,,,,,,17.0,,D. Mitchell,1628378.0,2.0,,,,
391,PT08M00.00S,2021-12-21T03:26:19.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,65,50,2021-12-21T03:26:19Z,3890000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M49.00S,2021-12-21T03:29:30.0Z,3,REGULAR,foul,personal,[],1628378,,,1610612766,65,50,2021-12-21T03:29:40Z,3900000,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 1628970]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,2003.0,1.0,0.0,Bridges,1628970.0,,,,,,,,,
395,PT07M35.00S,2021-12-21T03:30:01.1Z,3,REGULAR,3pt,Jump Shot,[],1630163,70.77858081471747,77.94117647058823,1610612766,65,53,2021-12-21T03:30:06Z,3920000,140.0,222.0,1,right,L. Ball 26' 3PT  (7 PTS) (T. Rozier 3 AST),"[1630163, 1626179]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.25,Made,,,,,,,,,,7.0,,T. Rozier,1626179.0,3.0,,,,
397,PT07M10.00S,2021-12-21T03:30:25.6Z,3,REGULAR,3pt,Jump Shot,[],202711,6.1268068331143235,95.83333333333334,1610612762,65,53,2021-12-21T03:30:31Z,3940000,-229.0,5.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
398,PT07M06.00S,2021-12-21T03:30:29.6Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,65,53,2021-12-21T03:30:31Z,3950000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,397.0,2.0,2.0,0.0,,,,,,,,,,,,,,
399,PT07M00.00S,2021-12-21T03:30:35.6Z,3,REGULAR,3pt,Jump Shot,[],1630163,66.17936925098554,74.50980392156863,1610612766,65,56,2021-12-21T03:30:41Z,3960000,123.0,265.0,1,right,L. Ball 29' 3PT  (10 PTS) (M. Bridges 3 AST),"[1630163, 1628970]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,29.23,Made,,,,,,,,,,10.0,,M. Bridges,1628970.0,3.0,,,,
401,PT06M50.00S,2021-12-21T03:30:45.0Z,3,REGULAR,3pt,Jump Shot,[],201144,9.806176084099869,3.431372549019608,1610612762,65,56,2021-12-21T03:30:53Z,3980000,233.0,40.0,1,left,MISS M. Conley 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,23.62,Missed,,,,,,,,,,,,,,,,,,
402,PT06M48.00S,2021-12-21T03:30:49.7Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,65,56,2021-12-21T03:30:49Z,3990000,,,0,,R. Gobert REBOUND (Off:4 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,401.0,13.0,9.0,4.0,,,,,,,,,,,,,,
403,PT06M48.00S,2021-12-21T03:30:49.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612762,65,56,2021-12-21T03:30:49Z,4000000,0.0,0.0,1,left,MISS R. Gobert tip Layup,[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
404,PT06M48.00S,2021-12-21T03:30:51.7Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,65,56,2021-12-21T03:30:51Z,4010000,,,0,,R. Gobert REBOUND (Off:5 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,403.0,14.0,9.0,5.0,,,,,,,,,,,,,,
405,PT06M48.00S,2021-12-21T03:30:52.2Z,3,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612762,65,56,2021-12-21T03:31:02Z,4020000,,,0,,L. Ball shooting personal FOUL (3 PF) (Gobert 2 FT),"[1630163, 203497]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,202035.0,3.0,0.0,Gobert,203497.0,,,,,,,,,
407,PT06M48.00S,2021-12-21T03:31:15.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612762,66,56,2021-12-21T03:31:15Z,4040000,,,0,,R. Gobert Free Throw 1 of 2 (16 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
408,PT06M48.00S,2021-12-21T03:31:16.5Z,3,REGULAR,substitution,out,[],201144,,,1610612762,66,56,2021-12-21T03:31:20Z,4050000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M48.00S,2021-12-21T03:31:16.5Z,3,REGULAR,substitution,in,[],204060,,,1610612762,66,56,2021-12-21T03:31:20Z,4060000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M48.00S,2021-12-21T03:31:39.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612762,67,56,2021-12-21T03:31:39Z,4070000,,,0,,R. Gobert Free Throw 2 of 2 (17 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
411,PT06M43.00S,2021-12-21T03:31:49.7Z,3,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,67,56,2021-12-21T03:31:57Z,4080000,,,0,,L. Ball lost ball out-of-bounds TURNOVER (4 TO),[1630163],1610612766.0,CHA,lost ball,,,Ball,L. Ball,,,,,,,,,,,202037.0,,,,,,4.0,,,,,,,
412,PT06M43.00S,2021-12-21T03:31:52.7Z,3,REGULAR,substitution,out,[],203497,,,1610612762,67,56,2021-12-21T03:31:54Z,4090000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M43.00S,2021-12-21T03:31:52.7Z,3,REGULAR,substitution,in,[],202355,,,1610612762,67,56,2021-12-21T03:31:54Z,4100000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M25.00S,2021-12-21T03:32:26.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,12.434296977660972,2.696078431372549,1610612762,67,56,2021-12-21T03:32:30Z,4110000,237.0,64.0,1,left,MISS R. O'Neale 24' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,24.51,Missed,,,,,,,,,,,,,,,,,,
415,PT06M22.00S,2021-12-21T03:32:29.2Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,67,56,2021-12-21T03:32:30Z,4120000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,414.0,4.0,3.0,1.0,,,,,,,,,,,,,,
417,PT06M16.00S,2021-12-21T03:32:34.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630163,79.97700394218134,50.245098039215684,1610612766,67,58,2021-12-21T03:33:15Z,4140000,1.0,136.0,1,right,L. Ball 13' driving floating Jump Shot (12 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,13.57,Made,,,,,,,,,,12.0,,,,,,,,
418,PT06M01.00S,2021-12-21T03:32:52.6Z,3,REGULAR,foul,personal,[],1630163,,,1610612762,67,58,2021-12-21T03:33:00Z,4150000,,,0,,L. Ball personal FOUL (4 PF),"[1630163, 1628378]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,202037.0,4.0,0.0,Mitchell,1628378.0,,,,,,,,,
420,PT06M01.00S,2021-12-21T03:33:02.1Z,3,REGULAR,substitution,out,[],1626179,,,1610612762,67,58,2021-12-21T03:33:08Z,4170000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M01.00S,2021-12-21T03:33:02.1Z,3,REGULAR,substitution,out,[],203486,,,1610612762,67,58,2021-12-21T03:33:08Z,4180000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M01.00S,2021-12-21T03:33:02.1Z,3,REGULAR,substitution,in,[],1629667,,,1610612762,67,58,2021-12-21T03:33:08Z,4190000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M01.00S,2021-12-21T03:33:02.1Z,3,REGULAR,substitution,in,[],1629023,,,1610612762,67,58,2021-12-21T03:33:08Z,4200000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M49.00S,2021-12-21T03:33:27.8Z,3,REGULAR,3pt,Jump Shot,[],202711,30.305519053876477,30.14705882352941,1610612762,67,58,2021-12-21T03:33:35Z,4210000,99.0,232.0,1,left,MISS B. Bogdanovic 25' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,
425,PT05M47.00S,2021-12-21T03:33:29.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,67,58,2021-12-21T03:33:35Z,4220000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,424.0,,,,,,,,,,,,,,,,,
426,PT05M47.00S,2021-12-21T03:33:32.5Z,3,REGULAR,foul,personal,[],202355,,,1610612766,67,58,2021-12-21T03:34:07Z,4230000,,,0,,H. Whiteside loose ball personal FOUL (2 PF),"[202355, 1629023]",1610612762.0,UTA,loose ball,,,Whiteside,H. Whiteside,,,,,,,,,,,2003.0,2.0,0.0,Washington,1629023.0,,,,,,,,,
428,PT05M47.00S,2021-12-21T03:33:40.9Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,67,58,2021-12-21T03:33:47Z,4250000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M47.00S,2021-12-21T03:33:40.9Z,3,REGULAR,substitution,in,[],202397,,,1610612766,67,58,2021-12-21T03:33:47Z,4260000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M33.00S,2021-12-21T03:34:10.2Z,3,REGULAR,turnover,out-of-bounds,[],1629667,,,1610612766,67,58,2021-12-21T03:34:17Z,4270000,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (1 TO),[1629667],1610612766.0,CHA,bad pass,,,McDaniels,J. McDaniels,,,,,,,,,,,202035.0,,,,,,1.0,,,,,,,
431,PT05M21.00S,2021-12-21T03:34:29.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,33.85348226018397,53.92156862745098,1610612762,67,58,2021-12-21T03:34:34Z,4280000,-20.0,266.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,
432,PT05M17.00S,2021-12-21T03:34:33.1Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,67,58,2021-12-21T03:34:34Z,4290000,,,0,,M. Bridges REBOUND (Off:1 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,431.0,7.0,6.0,1.0,,,,,,,,,,,,,,
433,PT05M07.00S,2021-12-21T03:34:42.5Z,3,REGULAR,3pt,Jump Shot,[],1626162,73.53810775295663,16.666666666666664,1610612766,67,58,2021-12-21T03:34:48Z,4300000,-167.0,196.0,1,right,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
434,PT05M04.00S,2021-12-21T03:34:45.5Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,67,58,2021-12-21T03:34:48Z,4310000,,,0,,R. O'Neale REBOUND (Off:3 Def:7),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,433.0,10.0,7.0,3.0,,,,,,,,,,,,,,
435,PT04M53.00S,2021-12-21T03:35:00.0Z,3,REGULAR,turnover,out-of-bounds,[],202355,,,1610612762,67,58,2021-12-21T03:35:06Z,4320000,,,0,,H. Whiteside bad pass out-of-bounds TURNOVER (2 TO),[202355],1610612762.0,UTA,bad pass,,,Whiteside,H. Whiteside,,,,,,,,,,,202035.0,,,,,,2.0,,,,,,,
