actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,shotActionNumber,turnoverTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
447,PT02M59.00S,2022-04-01T03:42:07.1Z,3,REGULAR,substitution,in,[],1629117,,,1610612747,90,79,2022-04-01T03:42:22Z,4470000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M59.00S,2022-04-01T03:42:07.1Z,3,REGULAR,substitution,out,[],1626220,,,1610612747,90,79,2022-04-01T03:42:29Z,4480000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M59.00S,2022-04-01T03:42:07.1Z,3,REGULAR,substitution,in,[],201144,,,1610612747,90,79,2022-04-01T03:42:29Z,4490000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M45.00S,2022-04-01T03:42:43.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629117,92.19776609724047,42.64705882352941,1610612747,90,81,2022-04-01T03:42:50Z,4500000,-37.0,21.0,1,right,W. Gabriel driving Layup (7 PTS) (D. Augustin 2 AST),"[1629117, 201571]",1610612747.0,LAL,driving,,,Gabriel,W. Gabriel,,,,,,,,Made,,,4.23,7.0,D. Augustin,201571.0,2.0,,,,,,,,,
452,PT02M24.00S,2022-04-01T03:43:04.6Z,3,REGULAR,3pt,Jump Shot,[],201144,4.155716162943495,3.431372549019608,1610612762,93,81,2022-04-01T03:43:10Z,4520000,233.0,-13.0,1,left,M. Conley 3PT  (16 PTS) (J. Hernangomez 2 AST),"[201144, 1627823]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,Made,,,23.32,16.0,J. Hernangomez,1627823.0,2.0,,,,,,,,,
454,PT02M14.00S,2022-04-01T03:43:16.2Z,3,REGULAR,foul,offensive,[],1629117,,,1610612747,93,81,2022-04-01T03:43:21Z,4540000,,,0,,W. Gabriel offensive FOUL (4 PF),"[1629117, 201144]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,1628172.0,4.0,0.0,,,,,,,,,,,,Conley,201144.0,,,,
456,PT02M14.00S,2022-04-01T03:43:16.2Z,3,REGULAR,turnover,offensive foul,[],1629117,,,1610612747,93,81,2022-04-01T03:43:16Z,4560000,,,0,,W. Gabriel offensive foul TURNOVER (1 TO),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,1628172.0,,,,,1.0,,,,,,,,,,,,,,
457,PT02M14.00S,2022-04-01T03:43:21.6Z,3,REGULAR,substitution,out,[],1628370,,,1610612762,93,81,2022-04-01T03:43:25Z,4570000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M14.00S,2022-04-01T03:43:21.6Z,3,REGULAR,substitution,in,[],201566,,,1610612762,93,81,2022-04-01T03:43:25Z,4580000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M57.00S,2022-04-01T03:44:01.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203903,28.728646517739815,79.65686274509804,1610612762,93,81,2022-04-01T03:44:07Z,4590000,-148.0,218.0,1,left,MISS J. Clarkson 26' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,26.32,,,,,,,,,,,,,
460,PT01M54.00S,2022-04-01T03:44:04.1Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,93,81,2022-04-01T03:44:07Z,4600000,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,459.0,,,,,,,4.0,3.0,1.0,,,,,,
461,PT01M39.00S,2022-04-01T03:44:18.4Z,3,REGULAR,2pt,Jump Shot,[],201566,90.62089356110381,17.892156862745097,1610612747,93,81,2022-04-01T03:44:24Z,4610000,-161.0,36.0,1,right,MISS R. Westbrook 16' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,16.44,,,,,,,,,,,,,
462,PT01M36.00S,2022-04-01T03:44:21.4Z,3,REGULAR,rebound,offensive,[],1630559,,,1610612747,93,81,2022-04-01T03:44:24Z,4620000,,,0,,A. Reaves REBOUND (Off:1 Def:0),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,461.0,,,,,,,1.0,0.0,1.0,,,,,,
463,PT01M25.00S,2022-04-01T03:44:33.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],2546,79.97700394218134,33.088235294117645,1610612747,93,83,2022-04-01T03:44:39Z,4630000,-85.0,136.0,1,right,C. Anthony 15' pullup Jump Shot (8 PTS),[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,,,,Made,,,15.99,8.0,,,,,,,,,,,,
464,PT01M14.00S,2022-04-01T03:44:46.6Z,3,REGULAR,foul,personal,['2freethrow'],1629117,,,1610612762,93,83,2022-04-01T03:44:51Z,4640000,,,0,,W. Gabriel shooting personal FOUL (5 PF) (Gobert 2 FT),"[1629117, 203497]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,2715.0,5.0,0.0,,,,,,,,,,,,Gobert,203497.0,,,,
466,PT01M14.00S,2022-04-01T03:45:18.8Z,3,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,94,83,2022-04-01T03:45:57Z,4660000,,,0,,R. Gobert Free Throw 1 of 2 (15 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Made,,,,15.0,,,,,,,,,,,,
467,PT01M14.00S,2022-04-01T03:45:32.5Z,3,REGULAR,substitution,out,[],1629117,,,1610612762,94,83,2022-04-01T03:45:37Z,4670000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M14.00S,2022-04-01T03:45:32.5Z,3,REGULAR,substitution,in,[],2772,,,1610612762,94,83,2022-04-01T03:45:37Z,4680000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M14.00S,2022-04-01T03:45:18.8Z,3,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,94,83,2022-04-01T03:45:57Z,4690000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,
470,PT01M12.00S,2022-04-01T03:45:20.8Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,94,83,2022-04-01T03:45:57Z,4700000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,469.0,,,,,,,5.0,4.0,1.0,,,,,,
471,PT01M03.00S,2022-04-01T03:46:05.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.06636005256242,56.61764705882353,1610612747,94,83,2022-04-01T03:46:09Z,4710000,33.0,22.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,3.98,,,,,,,,,,,,,
472,PT01M00.00S,2022-04-01T03:46:07.9Z,3,REGULAR,rebound,offensive,[],2772,,,1610612747,94,83,2022-04-01T03:46:07Z,4720000,,,0,,T. Ariza REBOUND (Off:2 Def:3),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,471.0,,,,,,,5.0,3.0,2.0,,,,,,
473,PT01M00.00S,2022-04-01T03:46:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2772,94.40999984741211,50.0,1610612747,94,83,2022-04-01T03:46:07Z,4730000,0.0,0.0,1,right,MISS T. Ariza tip Layup,[2772],1610612747.0,LAL,tip,,,Ariza,T. Ariza,,,,,,,,Missed,,,0.0,,,,,,,,,,,,,
474,PT00M59.20S,2022-04-01T03:46:08.8Z,3,REGULAR,rebound,defensive,[],1627863,,,1610612762,94,83,2022-04-01T03:46:08Z,4740000,,,0,,D. House Jr. REBOUND (Off:0 Def:2),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,473.0,,,,,,,2.0,2.0,0.0,,,,,,
475,PT00M54.30S,2022-04-01T03:46:13.6Z,3,REGULAR,3pt,Jump Shot,[],1627823,13.61695137976347,1.9607843137254901,1610612762,97,83,2022-04-01T03:46:18Z,4750000,240.0,75.0,1,left,J. Hernangomez 25' 3PT  (8 PTS) (M. Conley 4 AST),"[1627823, 201144]",1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,Made,,,25.18,8.0,M. Conley,201144.0,4.0,,,,,,,,,
477,PT00M50.50S,2022-04-01T03:46:25.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627863,,,1610612747,97,83,2022-04-01T03:46:30Z,4770000,,,0,,D. House Jr. personal FOUL (3 PF) (Westbrook 2 FT),"[1627863, 201566]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,202026.0,3.0,0.0,,,,,,,,,,,,Westbrook,201566.0,,,,
479,PT00M50.50S,2022-04-01T03:46:58.0Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,97,84,2022-04-01T03:46:58Z,4790000,,,0,,R. Westbrook Free Throw 1 of 2 (20 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,20.0,,,,,,,,,,,,
480,PT00M50.50S,2022-04-01T03:46:59.1Z,3,REGULAR,substitution,out,[],201571,,,1610612747,97,84,2022-04-01T03:47:03Z,4800000,,,0,,SUB out: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M50.50S,2022-04-01T03:46:59.1Z,3,REGULAR,substitution,in,[],1629659,,,1610612747,97,84,2022-04-01T03:47:03Z,4810000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M50.50S,2022-04-01T03:47:21.8Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,97,85,2022-04-01T03:47:21Z,4820000,,,0,,R. Westbrook Free Throw 2 of 2 (21 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,21.0,,,,,,,,,,,,
483,PT00M34.00S,2022-04-01T03:47:40.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,11.383048620236531,39.46078431372549,1610612762,97,85,2022-04-01T03:47:45Z,4830000,53.0,55.0,1,left,MISS J. Clarkson 7' floating Shot - blocked,"[203903, 2772]",1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,7.58,,,,,,,,,,Ariza,2772.0,,
484,PT00M34.00S,2022-04-01T03:47:40.4Z,3,REGULAR,block,,[],2772,,,1610612762,97,85,2022-04-01T03:48:12Z,4840000,,,0,,T. Ariza BLOCK (2 BLK),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M31.60S,2022-04-01T03:47:42.8Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612747,97,85,2022-04-01T03:47:45Z,4850000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,483.0,,,,,,,1.0,1.0,0.0,,,,,,
486,PT00M27.10S,2022-04-01T03:47:47.2Z,3,REGULAR,turnover,bad pass,[],1629659,,,1610612747,97,85,2022-04-01T03:47:53Z,4860000,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),"[1629659, 1627863]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,1.0,,,,,,,,,,,,,House Jr.,1627863.0
487,PT00M27.10S,2022-04-01T03:47:47.2Z,3,REGULAR,steal,,[],1627863,,,1610612762,97,85,2022-04-01T03:47:48Z,4870000,,,0,,D. House Jr. STEAL (2 STL),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M24.40S,2022-04-01T03:47:50.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627863,8.360709592641262,50.0,1610612762,99,85,2022-04-01T03:48:04Z,4880000,0.0,26.0,1,left,D. House Jr. running DUNK (2 PTS),[1627863],1610612762.0,UTA,running,,,House Jr.,D. House Jr.,,,,,,,,Made,,,2.61,2.0,,,,,,,,,,,,
489,PT00M05.20S,2022-04-01T03:48:14.9Z,3,REGULAR,3pt,Jump Shot,[],2772,89.30683311432325,3.1862745098039214,1610612747,99,85,2022-04-01T03:48:21Z,4890000,-234.0,48.0,1,right,MISS T. Ariza 3PT,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,Missed,,,23.9,,,,,,,,,,,,,
490,PT00M01.30S,2022-04-01T03:48:18.9Z,3,REGULAR,rebound,defensive,[],1627823,,,1610612762,99,85,2022-04-01T03:48:18Z,4900000,,,0,,J. Hernangomez REBOUND (Off:0 Def:2),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,489.0,,,,,,,2.0,2.0,0.0,,,,,,
491,PT00M00.00S,2022-04-01T03:48:21.6Z,3,REGULAR,3pt,Jump Shot,[],203903,62.23718791064389,74.50980392156863,1610612762,99,85,2022-04-01T03:48:26Z,4910000,-123.0,533.0,1,left,MISS J. Clarkson 54' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,54.64,,,,,,,,,,,,,
492,PT00M00.00S,2022-04-01T03:48:23.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,99,85,2022-04-01T03:48:23Z,4920000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,
493,PT00M00.00S,2022-04-01T03:48:23.9Z,3,REGULAR,period,end,[],0,,,1610612762,99,85,2022-04-01T03:48:23Z,4930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-04-01T03:52:00.7Z,4,REGULAR,period,start,[],0,,,1610612747,99,85,2022-04-01T03:52:00Z,4940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M41.00S,2022-04-01T03:52:19.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2772,93.11760840998686,53.18627450980392,1610612747,99,85,2022-04-01T03:52:25Z,4950000,16.0,12.0,1,right,MISS T. Ariza Layup,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,Missed,,,2.0,,,,,,,,,,,,,
496,PT11M38.00S,2022-04-01T03:52:22.4Z,4,REGULAR,rebound,defensive,[],1627823,,,1610612762,99,85,2022-04-01T03:52:25Z,4960000,,,0,,J. Hernangomez REBOUND (Off:0 Def:3),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,495.0,,,,,,,3.0,3.0,0.0,,,,,,
497,PT11M33.00S,2022-04-01T03:52:29.5Z,4,REGULAR,foul,personal,['2freethrow'],1629659,,,1610612762,99,85,2022-04-01T03:52:33Z,4970000,,,0,,T. Horton-Tucker shooting personal FOUL (3 PF) (Hernangomez 2 FT),"[1629659, 1627823]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,202026.0,3.0,0.0,,,,,,,,,,,,Hernangomez,1627823.0,,,,
499,PT11M33.00S,2022-04-01T03:52:51.7Z,4,REGULAR,freethrow,1 of 2,[],1627823,,,1610612762,99,85,2022-04-01T03:52:51Z,4990000,,,0,,MISS J. Hernangomez Free Throw 1 of 2,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,Missed,,,,,,,,,,,,,,,,
500,PT11M33.00S,2022-04-01T03:52:51.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,99,85,2022-04-01T03:52:51Z,5000000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,
501,PT11M33.00S,2022-04-01T03:53:10.6Z,4,REGULAR,freethrow,2 of 2,[],1627823,,,1610612762,100,85,2022-04-01T03:53:10Z,5010000,,,0,,J. Hernangomez Free Throw 2 of 2 (9 PTS),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,Made,,,,9.0,,,,,,,,,,,,
502,PT11M23.00S,2022-04-01T03:53:21.5Z,4,REGULAR,3pt,Jump Shot,[],2772,70.64717477003943,22.30392156862745,1610612747,100,85,2022-04-01T03:53:27Z,5020000,-138.0,223.0,1,right,MISS T. Ariza 26' 3PT,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,Missed,,,26.28,,,,,,,,,,,,,
503,PT11M19.00S,2022-04-01T03:53:25.5Z,4,REGULAR,rebound,offensive,[],2546,,,1610612747,100,85,2022-04-01T03:53:27Z,5030000,,,0,,C. Anthony REBOUND (Off:1 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,502.0,,,,,,,4.0,3.0,1.0,,,,,,
504,PT11M06.00S,2022-04-01T03:53:37.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",2772,91.80354796320631,55.63725490196079,1610612747,100,87,2022-04-01T03:53:46Z,5040000,28.0,25.0,1,right,T. Ariza driving Hook (6 PTS) (R. Westbrook 6 AST),"[2772, 201566]",1610612747.0,LAL,driving,,,Ariza,T. Ariza,,,,,,,,Made,,,3.74,6.0,R. Westbrook,201566.0,6.0,,,,,,,,,
505,PT10M49.00S,2022-04-01T03:53:55.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627823,7.835085413929041,43.872549019607845,1610612762,100,87,2022-04-01T03:53:59Z,5050000,31.0,21.0,1,left,MISS J. Hernangomez driving Layup,[1627823],1610612762.0,UTA,driving,,,Hernangomez,J. Hernangomez,,,,,,,,Missed,,,3.72,,,,,,,,,,,,,
506,PT10M45.00S,2022-04-01T03:53:59.0Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,100,87,2022-04-01T03:53:59Z,5060000,,,0,,R. Gobert REBOUND (Off:3 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,505.0,,,,,,,12.0,9.0,3.0,,,,,,
507,PT10M45.00S,2022-04-01T03:53:58.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612762,102,87,2022-04-01T03:53:58Z,5070000,0.0,0.0,1,left,R. Gobert tip DUNK (17 PTS),[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,,,,Made,,,0.0,17.0,,,,,,,,,,,,
508,PT10M36.00S,2022-04-01T03:54:07.7Z,4,REGULAR,2pt,Jump Shot,[],201566,85.23324572930355,31.61764705882353,1610612747,102,87,2022-04-01T03:54:13Z,5080000,-92.0,86.0,1,right,MISS R. Westbrook 12' step back bank Shot,[201566],1610612747.0,LAL,step back bank,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,12.61,,,,,,,,,,,,,
509,PT10M34.00S,2022-04-01T03:54:09.7Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,102,87,2022-04-01T03:54:13Z,5090000,,,0,,M. Conley REBOUND (Off:1 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,508.0,,,,,,,2.0,1.0,1.0,,,,,,
510,PT10M18.00S,2022-04-01T03:54:26.9Z,4,REGULAR,3pt,Jump Shot,[],201144,32.276609724047304,31.61764705882353,1610612762,102,87,2022-04-01T03:54:33Z,5100000,92.0,251.0,1,left,MISS M. Conley 26' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,Missed,,,26.72,,,,,,,,,,,,,
511,PT10M15.00S,2022-04-01T03:54:29.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,102,87,2022-04-01T03:54:33Z,5110000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,
512,PT10M15.00S,2022-04-01T03:54:31.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,102,87,2022-04-01T03:54:31Z,5120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M07.00S,2022-04-01T03:54:46.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,80.1084099868594,51.9607843137255,1610612747,102,89,2022-04-01T03:54:52Z,5130000,10.0,134.0,1,right,T. Horton-Tucker 13' fadeaway Jump Shot (6 PTS),[1629659],1610612747.0,LAL,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,13.49,6.0,,,,,,,,,,,,
514,PT09M52.00S,2022-04-01T03:55:03.3Z,4,REGULAR,foul,personal,[],201566,,,1610612762,102,89,2022-04-01T03:55:16Z,5140000,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 203497]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,1628172.0,1.0,0.0,,,,,,,,,,,,Gobert,203497.0,,,,
516,PT09M44.00S,2022-04-01T03:55:35.4Z,4,REGULAR,3pt,Jump Shot,[],1627823,23.866622864651774,12.254901960784313,1610612762,102,89,2022-04-01T03:55:43Z,5160000,189.0,172.0,1,left,MISS J. Hernangomez 25' 3PT,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,Missed,,,25.52,,,,,,,,,,,,,
517,PT09M43.00S,2022-04-01T03:55:36.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,102,89,2022-04-01T03:55:47Z,5170000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,516.0,,,,,,,,,,,,,,,
518,PT09M43.00S,2022-04-01T03:55:39.2Z,4,REGULAR,foul,personal,[],1630559,,,1610612762,102,89,2022-04-01T03:56:11Z,5180000,,,0,,A. Reaves loose ball personal FOUL (1 PF),"[1630559, 203497]",1610612747.0,LAL,loose ball,,,Reaves,A. Reaves,,,,,2715.0,1.0,0.0,,,,,,,,,,,,Gobert,203497.0,,,,
520,PT09M30.00S,2022-04-01T03:56:10.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201144,9.543363994743759,44.85294117647059,1610612762,104,89,2022-04-01T03:56:15Z,5200000,26.0,37.0,1,left,M. Conley driving Layup (18 PTS) (D. House Jr. 1 AST),"[201144, 1627863]",1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,,,,Made,,,4.52,18.0,D. House Jr.,1627863.0,1.0,,,,,,,,,
522,PT09M29.00S,2022-04-01T03:56:14.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,104,89,2022-04-01T03:56:14Z,5220000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M29.00S,2022-04-01T03:59:06.1Z,4,REGULAR,substitution,out,[],2772,,,1610612747,104,89,2022-04-01T03:59:16Z,5230000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M29.00S,2022-04-01T03:59:06.1Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,104,89,2022-04-01T03:59:16Z,5240000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M29.00S,2022-04-01T03:59:06.1Z,4,REGULAR,substitution,in,[],2730,,,1610612747,104,89,2022-04-01T03:59:16Z,5250000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M29.00S,2022-04-01T03:59:06.1Z,4,REGULAR,substitution,in,[],1628370,,,1610612747,104,89,2022-04-01T03:59:16Z,5260000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M11.00S,2022-04-01T03:59:53.3Z,4,REGULAR,2pt,Jump Shot,[],2546,90.62089356110381,24.754901960784316,1610612747,104,91,2022-04-01T03:59:58Z,5270000,-126.0,36.0,1,right,C. Anthony 13' pullup Jump Shot (10 PTS),[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,,,,Made,,,13.12,10.0,,,,,,,,,,,,
529,PT08M46.00S,2022-04-01T04:00:16.5Z,4,REGULAR,3pt,Jump Shot,[],1627863,4.5499342969776615,2.450980392156863,1610612762,107,91,2022-04-01T04:00:22Z,5280000,238.0,-10.0,1,left,D. House Jr. 3PT  (5 PTS) (J. Hernangomez 3 AST),"[1627863, 1627823]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,Made,,,23.79,5.0,J. Hernangomez,1627823.0,3.0,,,,,,,,,
531,PT08M26.00S,2022-04-01T04:00:36.6Z,4,REGULAR,2pt,Jump Shot,[],2546,90.3580814717477,26.47058823529412,1610612747,107,91,2022-04-01T04:02:56Z,5300000,-118.0,38.0,1,right,MISS C. Anthony 12' turnaround Shot,[2546],1610612747.0,LAL,turnaround,,,Anthony,C. Anthony,,,,,,,,Missed,,,12.36,,,,,,,,,,,,,
532,PT08M25.00S,2022-04-01T04:00:37.6Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,107,91,2022-04-01T04:00:41Z,5310000,,,0,,R. Gobert REBOUND (Off:3 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,531.0,,,,,,,13.0,10.0,3.0,,,,,,
533,PT08M15.00S,2022-04-01T04:00:51.5Z,4,REGULAR,foul,personal,['2freethrow'],201566,,,1610612762,107,91,2022-04-01T04:01:07Z,5320000,,,0,,R. Westbrook shooting personal FOUL (2 PF) (Gobert 2 FT),"[201566, 203497]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,1628172.0,2.0,0.0,,,,,,,,,,,,Gobert,203497.0,,,,
535,PT08M15.00S,2022-04-01T04:01:15.3Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,108,91,2022-04-01T04:01:15Z,5340000,,,0,,R. Gobert Free Throw 1 of 2 (18 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Made,,,,18.0,,,,,,,,,,,,
