actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
541,PT07M56.00S,2021-12-24T04:00:21.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204060,10.200394218134035,62.00980392156863,1610612762,110,95,2021-12-24T04:00:26Z,5380000,-60.0,43.0,1,left,J. Ingles 7' driving Layup (16 PTS) (R. Gobert 2 AST),"[204060, 203497]",1610612762.0,UTA,driving,,,Ingles,J. Ingles,,,,,7.41,Made,,,,,,,,,,16.0,R. Gobert,203497.0,2.0,,,,,,
543,PT07M43.00S,2021-12-24T04:00:33.8Z,4,REGULAR,3pt,Jump Shot,[],1630183,93.11760840998686,3.431372549019608,1610612750,110,95,2021-12-24T04:00:39Z,5400000,-233.0,12.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,,
544,PT07M41.00S,2021-12-24T04:00:35.8Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,110,95,2021-12-24T04:00:39Z,5410000,,,0,,N. Reid REBOUND (Off:2 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,543.0,7.0,5.0,2.0,,,,,,,,,,,,,
545,PT07M37.00S,2021-12-24T04:00:40.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,92.85479632063075,40.931372549019606,1610612750,110,95,2021-12-24T04:00:46Z,5420000,-45.0,15.0,1,right,MISS J. McDaniels Layup - blocked,"[1630183, 203497]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,4.76,Missed,Gobert,203497.0,,,,,,,,,,,,,,,,,
546,PT07M37.00S,2021-12-24T04:00:40.3Z,4,REGULAR,block,,[],203497,,,1610612750,110,95,2021-12-24T04:00:42Z,5430000,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M33.00S,2021-12-24T04:00:44.3Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,110,95,2021-12-24T04:00:46Z,5440000,,,0,,N. Reid REBOUND (Off:3 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,545.0,8.0,5.0,3.0,,,,,,,,,,,,,
548,PT07M32.00S,2021-12-24T04:00:44.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629675,89.43823915900131,49.754901960784316,1610612750,110,97,2021-12-24T04:00:49Z,5450000,-1.0,47.0,1,right,N. Reid floating Jump Shot (13 PTS),[1629675],1610612750.0,MIN,floating,,,Reid,N. Reid,,,,,4.68,Made,,,,,,,,,,13.0,,,,,,,,,
549,PT07M11.00S,2021-12-24T04:01:05.7Z,4,REGULAR,3pt,Jump Shot,[],204060,29.77989487516426,81.61764705882352,1610612762,110,97,2021-12-24T04:01:11Z,5460000,-158.0,227.0,1,left,MISS J. Ingles 27' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,27.7,Missed,,,,,,,,,,,,,,,,,,,
550,PT07M09.00S,2021-12-24T04:01:07.7Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,110,97,2021-12-24T04:01:11Z,5470000,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,549.0,5.0,4.0,1.0,,,,,,,,,,,,,
551,PT06M51.00S,2021-12-24T04:01:26.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,87.59855453350855,63.48039215686274,1610612750,110,97,2021-12-24T04:01:37Z,5480000,67.0,64.0,1,right,MISS D. Russell 9' driving floating Shot,[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,9.3,Missed,,,,,,,,,,,,,,,,,,,
552,PT06M49.00S,2021-12-24T04:01:28.0Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,110,97,2021-12-24T04:01:28Z,5490000,,,0,,N. Reid REBOUND (Off:4 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,551.0,9.0,5.0,4.0,,,,,,,,,,,,,
553,PT06M49.00S,2021-12-24T04:01:29.8Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612750,110,97,2021-12-24T04:01:37Z,5500000,,,0,,R. Gobert shooting personal FOUL (3 PF) (Reid 2 FT),"[203497, 1629675]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,1179.0,3.0,0.0,Reid,1629675.0,
555,PT06M49.00S,2021-12-24T04:02:06.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629675,,,1610612750,110,98,2021-12-24T04:02:06Z,5520000,,,0,,N. Reid Free Throw 1 of 2 (14 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,,,,,,14.0,,,,,,,,,
556,PT06M49.00S,2021-12-24T04:02:07.1Z,4,REGULAR,substitution,out,[],204060,,,1610612750,110,98,2021-12-24T04:02:15Z,5530000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M49.00S,2021-12-24T04:02:07.1Z,4,REGULAR,substitution,out,[],200752,,,1610612750,110,98,2021-12-24T04:02:15Z,5540000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M49.00S,2021-12-24T04:02:07.1Z,4,REGULAR,substitution,in,[],202711,,,1610612750,110,98,2021-12-24T04:02:15Z,5550000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M49.00S,2021-12-24T04:02:07.1Z,4,REGULAR,substitution,in,[],1626220,,,1610612750,110,98,2021-12-24T04:02:15Z,5560000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M49.00S,2021-12-24T04:02:31.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629675,,,1610612750,110,99,2021-12-24T04:02:31Z,5570000,,,0,,N. Reid Free Throw 2 of 2 (15 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
561,PT06M33.00S,2021-12-24T04:02:50.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.389618922470433,50.98039215686274,1610612762,112,99,2021-12-24T04:03:06Z,5580000,-5.0,8.0,1,left,R. Gobert DUNK (18 PTS) (R. O'Neale 4 AST),"[203497, 1626220]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,0.9,Made,,,,,,,,,,18.0,R. O'Neale,1626220.0,4.0,,,,,,
563,PT06M33.00S,2021-12-24T04:02:52.9Z,4,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612762,112,99,2021-12-24T04:02:57Z,5600000,,,0,,N. Reid shooting personal FOUL (5 PF) (Gobert 1 FT),"[1629675, 203497]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,1179.0,5.0,0.0,Gobert,203497.0,
565,PT06M33.00S,2021-12-24T04:03:18.6Z,4,REGULAR,freethrow,1 of 1,[],203497,,,1610612762,112,99,2021-12-24T04:03:20Z,5620000,,,0,,MISS R. Gobert Free Throw 1 of 1,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
566,PT06M32.00S,2021-12-24T04:03:19.6Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,112,99,2021-12-24T04:03:20Z,5630000,,,0,,J. McDaniels REBOUND (Off:1 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,565.0,6.0,5.0,1.0,,,,,,,,,,,,,
567,PT06M27.00S,2021-12-24T04:03:26.9Z,4,REGULAR,foul,personal,[],203903,,,1610612750,112,99,2021-12-24T04:03:31Z,5640000,,,0,,J. Clarkson personal FOUL (1 PF),"[203903, 1629669]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Nowell,1629669.0,
569,PT06M23.00S,2021-12-24T04:03:43.2Z,4,REGULAR,3pt,Jump Shot,[],1626156,67.7562417871222,61.274509803921575,1610612750,112,102,2021-12-24T04:03:48Z,5660000,56.0,251.0,1,right,D. Russell 25' 3PT  (19 PTS) (J. McDaniels 5 AST),"[1626156, 1630183]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.69,Made,,,,,,,,,,19.0,J. McDaniels,1630183.0,5.0,,,,,,
571,PT05M56.00S,2021-12-24T04:04:09.3Z,4,REGULAR,3pt,Jump Shot,[],1626220,6.521024967148489,96.56862745098039,1610612762,112,102,2021-12-24T04:04:17Z,5680000,-233.0,9.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
572,PT05M54.00S,2021-12-24T04:04:11.3Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,112,102,2021-12-24T04:04:17Z,5690000,,,0,,J. McDaniels REBOUND (Off:1 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,571.0,7.0,6.0,1.0,,,,,,,,,,,,,
573,PT05M41.00S,2021-12-24T04:04:25.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,88.91261498028909,46.07843137254902,1610612750,112,102,2021-12-24T04:04:31Z,5700000,-20.0,52.0,1,right,MISS N. Reid driving DUNK,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,5.53,Missed,,,,,,,,,,,,,,,,,,,
575,PT05M39.00S,2021-12-24T04:04:27.4Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,112,102,2021-12-24T04:04:31Z,5720000,,,0,,N. Reid REBOUND (Off:5 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,573.0,10.0,5.0,5.0,,,,,,,,,,,,,
576,PT05M36.00S,2021-12-24T04:04:30.6Z,4,REGULAR,turnover,bad pass,[],1629675,,,1610612750,112,102,2021-12-24T04:04:35Z,5730000,,,0,,N. Reid bad pass TURNOVER (1 TO),"[1629675, 202711]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,1.0,Bogdanovic,202711.0,,,,,,,,,,
577,PT05M36.00S,2021-12-24T04:04:30.6Z,4,REGULAR,steal,,[],202711,,,1610612762,112,102,2021-12-24T04:05:27Z,5740000,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M31.00S,2021-12-24T04:04:36.8Z,4,REGULAR,turnover,bad pass,[],202711,,,1610612762,112,102,2021-12-24T04:05:00Z,5760000,,,0,,B. Bogdanovic bad pass TURNOVER (2 TO),"[202711, 1629675]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,2.0,Reid,1629675.0,,,,,,,,,,
580,PT05M31.00S,2021-12-24T04:04:36.8Z,4,REGULAR,steal,,[],1629675,,,1610612750,112,102,2021-12-24T04:08:53Z,5770000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M30.00S,2021-12-24T04:04:40.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,71.69842312746385,17.892156862745097,1610612750,112,105,2021-12-24T04:04:48Z,5780000,-161.0,214.0,1,right,M. Beasley 26' 3PT  (28 PTS) (N. Reid 1 AST),"[1627736, 1629675]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,26.71,Made,,,,,,,,,,28.0,N. Reid,1629675.0,1.0,,,,,,
583,PT05M30.00S,2021-12-24T04:04:49.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,112,105,2021-12-24T04:04:49Z,5800000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M30.00S,2021-12-24T04:06:40.3Z,4,REGULAR,substitution,out,[],1629669,,,1610612762,112,105,2021-12-24T04:07:28Z,5810000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M30.00S,2021-12-24T04:06:40.3Z,4,REGULAR,substitution,out,[],1629675,,,1610612762,112,105,2021-12-24T04:07:28Z,5820000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M30.00S,2021-12-24T04:06:40.3Z,4,REGULAR,substitution,in,[],1630233,,,1610612762,112,105,2021-12-24T04:07:28Z,5830000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M30.00S,2021-12-24T04:06:40.3Z,4,REGULAR,substitution,in,[],1627774,,,1610612762,112,105,2021-12-24T04:07:28Z,5840000,,,0,,SUB in: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M09.00S,2021-12-24T04:07:55.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,12.302890932982917,49.754901960784316,1610612762,112,105,2021-12-24T04:08:00Z,5850000,1.0,63.0,1,left,MISS D. Mitchell 6' floating Shot,[1628378],1610612762.0,UTA,floating,,,Mitchell,D. Mitchell,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,,
589,PT05M05.00S,2021-12-24T04:07:59.6Z,4,REGULAR,rebound,defensive,[],1630233,,,1610612750,112,105,2021-12-24T04:08:00Z,5860000,,,0,,N. Knight REBOUND (Off:0 Def:2),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,588.0,2.0,2.0,0.0,,,,,,,,,,,,,
590,PT05M01.00S,2021-12-24T04:08:03.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,71.82982917214193,78.43137254901961,1610612750,112,105,2021-12-24T04:08:13Z,5870000,142.0,212.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
591,PT04M59.00S,2021-12-24T04:08:05.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,112,105,2021-12-24T04:08:13Z,5880000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,590.0,,,,,,,,,,,,,,,,
592,PT04M59.00S,2021-12-24T04:08:09.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,112,105,2021-12-24T04:08:09Z,5890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M59.00S,2021-12-24T04:08:12.2Z,4,REGULAR,substitution,out,[],203903,,,1610612750,112,105,2021-12-24T04:08:15Z,5900000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M59.00S,2021-12-24T04:08:12.2Z,4,REGULAR,substitution,in,[],201144,,,1610612750,112,105,2021-12-24T04:08:15Z,5910000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M56.00S,2021-12-24T04:08:37.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,74.98357424441524,14.460784313725492,1610612750,112,105,2021-12-24T04:08:42Z,5920000,-178.0,183.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
596,PT04M53.00S,2021-12-24T04:08:40.0Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,112,105,2021-12-24T04:08:42Z,5930000,,,0,,R. Gobert REBOUND (Off:6 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,595.0,15.0,9.0,6.0,,,,,,,,,,,,,
597,PT04M39.00S,2021-12-24T04:08:54.5Z,4,REGULAR,3pt,Jump Shot,[],1628378,29.6484888304862,69.85294117647058,1610612762,112,105,2021-12-24T04:09:00Z,5940000,-99.0,226.0,1,left,MISS D. Mitchell 24' step back 3PT,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,,
598,PT04M36.00S,2021-12-24T04:08:57.5Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,112,105,2021-12-24T04:09:08Z,5950000,,,0,,R. Gobert REBOUND (Off:7 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,597.0,16.0,9.0,7.0,,,,,,,,,,,,,
599,PT04M33.00S,2021-12-24T04:09:00.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,7.30946123521682,50.49019607843137,1610612762,112,105,2021-12-24T04:09:17Z,5960000,-2.0,16.0,1,left,MISS R. Gobert putback Layup,[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,,
600,PT04M32.00S,2021-12-24T04:09:01.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,112,105,2021-12-24T04:09:05Z,5970000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,599.0,,,,,,,,,,,,,,,,
601,PT04M32.00S,2021-12-24T04:09:04.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,112,105,2021-12-24T04:09:04Z,5980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M28.00S,2021-12-24T04:09:24.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203497,11.383048620236531,52.94117647058824,1610612762,114,105,2021-12-24T04:09:34Z,5990000,-15.0,55.0,1,left,R. Gobert turnaround bank Jump Shot (20 PTS) (M. Conley 4 AST),"[203497, 201144]",1610612762.0,UTA,turnaround bank,,,Gobert,R. Gobert,,,,,5.64,Made,,,,,,,,,,20.0,M. Conley,201144.0,4.0,,,,,,
604,PT04M08.00S,2021-12-24T04:09:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630233,92.9862023653088,55.88235294117647,1610612750,114,105,2021-12-24T04:09:47Z,6010000,29.0,13.0,1,right,MISS N. Knight Layup - blocked,"[1630233, 203497]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,3.23,Missed,Gobert,203497.0,,,,,,,,,,,,,,,,,
605,PT04M08.00S,2021-12-24T04:09:43.3Z,4,REGULAR,block,,[],203497,,,1610612750,114,105,2021-12-24T04:09:45Z,6020000,,,0,,R. Gobert BLOCK (4 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M06.00S,2021-12-24T04:09:45.3Z,4,REGULAR,rebound,offensive,[],1630233,,,1610612750,114,105,2021-12-24T04:09:47Z,6030000,,,0,,N. Knight REBOUND (Off:1 Def:2),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,604.0,3.0,2.0,1.0,,,,,,,,,,,,,
607,PT04M03.00S,2021-12-24T04:09:48.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627774,88.25558475689881,51.9607843137255,1610612750,114,105,2021-12-24T04:09:54Z,6040000,10.0,58.0,1,right,MISS J. Layman Layup - blocked,"[1627774, 1628378]",1610612750.0,MIN,,,,Layman,J. Layman,,,,,5.87,Missed,Mitchell,1628378.0,,,,,,,,,,,,,,,,,
608,PT04M03.00S,2021-12-24T04:09:48.4Z,4,REGULAR,block,,[],1628378,,,1610612750,114,105,2021-12-24T04:09:50Z,6050000,,,0,,D. Mitchell BLOCK (1 BLK),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M01.00S,2021-12-24T04:09:50.4Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612762,114,105,2021-12-24T04:09:54Z,6060000,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,607.0,4.0,4.0,0.0,,,,,,,,,,,,,
610,PT04M01.00S,2021-12-24T04:09:54.1Z,4,REGULAR,foul,personal,[],1626156,,,1610612762,114,105,2021-12-24T04:10:00Z,6070000,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 1628378]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Mitchell,1628378.0,
612,PT03M43.00S,2021-12-24T04:10:30.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,10.988830486202366,46.07843137254902,1610612762,116,105,2021-12-24T04:10:40Z,6090000,20.0,51.0,1,left,D. Mitchell driving floating Jump Shot (23 PTS) (M. Conley 5 AST),"[1628378, 201144]",1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,5.44,Made,,,,,,,,,,23.0,M. Conley,201144.0,5.0,,,,,,
614,PT03M31.00S,2021-12-24T04:10:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630233,93.9060446780552,44.6078431372549,1610612750,116,107,2021-12-24T04:10:49Z,6110000,-27.0,5.0,1,right,N. Knight reverse Layup (8 PTS) (J. McDaniels 6 AST),"[1630233, 1630183]",1610612750.0,MIN,reverse,,,Knight,N. Knight,,,,,2.74,Made,,,,,,,,,,8.0,J. McDaniels,1630183.0,6.0,,,,,,
616,PT03M31.00S,2021-12-24T04:10:51.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,116,107,2021-12-24T04:10:51Z,6130000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M22.00S,2021-12-24T04:12:25.5Z,4,REGULAR,3pt,Jump Shot,[],201144,33.722076215505915,50.49019607843137,1610612762,119,107,2021-12-24T04:12:30Z,6140000,-2.0,264.0,1,left,M. Conley 26' 3PT pullup (13 PTS),[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,26.45,Made,,,,,,,,,,13.0,,,,,,,,,
618,PT03M04.00S,2021-12-24T04:12:43.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627774,87.46714848883047,49.26470588235294,1610612750,119,109,2021-12-24T04:12:49Z,6150000,-4.0,65.0,1,right,J. Layman 6' turnaround Hook (13 PTS) (N. Knight 1 AST),"[1627774, 1630233]",1610612750.0,MIN,turnaround,,,Layman,J. Layman,,,,,6.54,Made,,,,,,,,,,13.0,N. Knight,1630233.0,1.0,,,,,,
620,PT02M48.00S,2021-12-24T04:12:59.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.440867279894875,53.18627450980392,1610612762,119,109,2021-12-24T04:13:05Z,6170000,-16.0,17.0,1,left,MISS R. Gobert alley-oop DUNK - blocked,"[203497, 1630183]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,2.36,Missed,McDaniels,1630183.0,,,,,,,,,,,,,,,,,
621,PT02M48.00S,2021-12-24T04:12:59.0Z,4,REGULAR,block,,[],1630183,,,1610612762,119,109,2021-12-24T04:13:01Z,6180000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M47.00S,2021-12-24T04:13:00.0Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,119,109,2021-12-24T04:13:28Z,6190000,,,0,,M. Beasley REBOUND (Off:2 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,620.0,5.0,3.0,2.0,,,,,,,,,,,,,
623,PT02M47.00S,2021-12-24T04:13:04.2Z,4,REGULAR,foul,personal,[],201144,,,1610612750,119,109,2021-12-24T04:13:22Z,6200000,,,0,,M. Conley take personal FOUL (2 PF),"[201144, 1626156]",1610612762.0,UTA,take,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Russell,1626156.0,
625,PT02M47.00S,2021-12-24T04:13:16.7Z,4,REGULAR,substitution,out,[],1630233,,,1610612750,119,109,2021-12-24T04:13:19Z,6220000,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M47.00S,2021-12-24T04:13:16.7Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,119,109,2021-12-24T04:13:19Z,6230000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M35.00S,2021-12-24T04:13:34.6Z,4,REGULAR,3pt,Jump Shot,[],1627774,93.11760840998686,95.09803921568627,1610612750,119,109,2021-12-24T04:13:40Z,6240000,225.0,12.0,1,right,MISS J. Layman 3PT,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,,
628,PT02M31.00S,2021-12-24T04:13:38.6Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,119,109,2021-12-24T04:13:40Z,6250000,,,0,,M. Conley REBOUND (Off:1 Def:3),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,627.0,4.0,3.0,1.0,,,,,,,,,,,,,
629,PT02M25.00S,2021-12-24T04:13:43.7Z,4,REGULAR,3pt,Jump Shot,[],1626220,6.915243101182654,3.1862745098039214,1610612762,119,109,2021-12-24T04:13:50Z,6260000,234.0,13.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
630,PT02M22.00S,2021-12-24T04:13:46.7Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,119,109,2021-12-24T04:13:50Z,6270000,,,0,,M. Beasley REBOUND (Off:2 Def:4),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,629.0,6.0,4.0,2.0,,,,,,,,,,,,,
