actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
258,PT04M22.00S,2022-02-12T02:50:08.4Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,40,28,2022-02-12T02:50:08Z,2550000,,,0,,D. Mitchell Free Throw 1 of 2 (12 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,,,12.0,,,,,,,,
259,PT04M22.00S,2022-02-12T02:50:09.2Z,2,REGULAR,substitution,out,[],203914,,,1610612762,40,28,2022-02-12T02:50:12Z,2560000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M22.00S,2022-02-12T02:50:09.2Z,2,REGULAR,substitution,in,[],1630591,,,1610612762,40,28,2022-02-12T02:50:12Z,2570000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M22.00S,2022-02-12T02:50:36.2Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,41,28,2022-02-12T02:50:36Z,2580000,,,0,,D. Mitchell Free Throw 2 of 2 (13 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,,,13.0,,,,,,,,
262,PT04M08.00S,2022-02-12T02:50:51.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.40932982917214,43.38235294117647,1610612753,41,28,2022-02-12T02:50:57Z,2590000,-33.0,28.0,1,right,MISS F. Wagner Layup,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,4.35,Missed,,,,,,,,,,,,,,,
263,PT04M05.00S,2022-02-12T02:50:54.5Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,41,28,2022-02-12T02:53:42Z,2600000,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,262.0,2.0,1.0,1.0,,,,,,,,,,,
281,PT04M05.00S,2022-02-12T02:50:54.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,91.93495400788436,49.50980392156863,1610612753,41,28,2022-02-12T02:53:48Z,2605000,-2.0,23.0,1,right,MISS M. Bamba tip Layup,[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,,,,2.34,Missed,,,,,,,,,,,,,,,
282,PT04M05.00S,2022-02-12T02:50:54.9Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,41,28,2022-02-12T02:53:48Z,2607500,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,281.0,2.0,2.0,0.0,,,,,,,,,,,
264,PT04M01.00S,2022-02-12T02:50:58.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,32.14520367936925,27.941176470588236,1610612762,41,28,2022-02-12T02:51:29Z,2610000,110.0,250.0,1,left,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,27.3,Missed,,,,,,,,,,,,,,,
265,PT03M59.00S,2022-02-12T02:51:00.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,41,28,2022-02-12T02:51:11Z,2620000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,264.0,,,,,,,,,,,,,,
266,PT03M59.00S,2022-02-12T02:51:03.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,41,28,2022-02-12T02:51:03Z,2630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M59.00S,2022-02-12T02:51:05.9Z,2,REGULAR,substitution,out,[],203903,,,1610612753,41,28,2022-02-12T02:51:10Z,2640000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M59.00S,2022-02-12T02:51:05.9Z,2,REGULAR,substitution,in,[],201144,,,1610612753,41,28,2022-02-12T02:51:10Z,2650000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M47.00S,2022-02-12T02:51:38.1Z,2,REGULAR,3pt,Jump Shot,[],1628964,71.30420499342969,74.50980392156863,1610612753,41,28,2022-02-12T02:51:42Z,2660000,123.0,217.0,1,right,MISS M. Bamba 24' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,24.94,Missed,,,,,,,,,,,,,,,
270,PT03M44.00S,2022-02-12T02:51:41.1Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,41,28,2022-02-12T02:51:42Z,2670000,,,0,,D. Mitchell REBOUND (Off:3 Def:3),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,269.0,6.0,3.0,3.0,,,,,,,,,,,
271,PT03M38.00S,2022-02-12T02:51:46.9Z,2,REGULAR,3pt,Jump Shot,[],1628378,24.52365308804205,82.84313725490196,1610612762,41,28,2022-02-12T02:53:11Z,2680000,-164.0,178.0,1,left,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,24.22,Missed,,,,,,,,,,,,,,,
272,PT03M35.00S,2022-02-12T02:51:49.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,41,28,2022-02-12T02:51:53Z,2690000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,271.0,,,,,,,,,,,,,,
273,PT03M35.00S,2022-02-12T02:51:52.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,41,28,2022-02-12T02:51:52Z,2700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M19.00S,2022-02-12T02:52:23.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,83.39356110381078,36.27450980392157,1610612753,41,30,2022-02-12T02:52:28Z,2710000,-69.0,104.0,1,right,J. Suggs 12' driving floating bank Jump Shot (6 PTS),[1630591],1610612753.0,ORL,driving floating bank,,,Suggs,J. Suggs,,,,,,,,12.43,Made,,,,,,,6.0,,,,,,,,
275,PT03M02.00S,2022-02-12T02:52:38.2Z,2,REGULAR,turnover,bad pass,[],201144,,,1610612762,41,30,2022-02-12T02:52:43Z,2720000,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 1630591]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,2.0,Suggs,1630591.0,,,,,,,,,,,,,,,,,
276,PT03M02.00S,2022-02-12T02:52:38.2Z,2,REGULAR,steal,,[],1630591,,,1610612753,41,30,2022-02-12T02:52:39Z,2730000,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M00.00S,2022-02-12T02:52:41.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,92.19776609724047,51.225490196078425,1610612753,41,32,2022-02-12T02:52:47Z,2740000,6.0,21.0,1,right,C. Anthony DUNK (7 PTS) (J. Suggs 4 AST),"[1630175, 1630591]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,2.17,Made,,,,,,,7.0,J. Suggs,1630591.0,4.0,,,,,
279,PT02M38.00S,2022-02-12T02:53:11.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,41,32,2022-02-12T02:53:11Z,2760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M38.00S,2022-02-12T02:53:13.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,41,32,2022-02-12T02:53:13Z,2770000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M38.00S,2022-02-12T02:55:10.4Z,2,REGULAR,substitution,out,[],203082,,,1610612762,41,32,2022-02-12T02:55:56Z,2780000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M38.00S,2022-02-12T02:55:10.4Z,2,REGULAR,substitution,in,[],1628976,,,1610612762,41,32,2022-02-12T02:55:56Z,2790000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M36.00S,2022-02-12T02:56:16.0Z,2,REGULAR,3pt,Jump Shot,[],202711,9.280551905387648,4.6568627450980395,1610612762,44,32,2022-02-12T02:56:20Z,2800000,227.0,35.0,1,left,B. Bogdanovic 3PT  (3 PTS) (R. O'Neale 2 AST),"[202711, 1626220]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,22.93,Made,,,,,,,3.0,R. O'Neale,1626220.0,2.0,,,,,
287,PT02M13.00S,2022-02-12T02:56:39.2Z,2,REGULAR,2pt,Jump Shot,[],1630591,86.02168199737189,25.49019607843137,1610612753,44,32,2022-02-12T02:56:45Z,2820000,-123.0,79.0,1,right,MISS J. Suggs 14' turnaround bank Shot,[1630591],1610612753.0,ORL,turnaround bank,,,Suggs,J. Suggs,,,,,,,,14.57,Missed,,,,,,,,,,,,,,,
288,PT02M09.00S,2022-02-12T02:56:43.2Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,44,32,2022-02-12T02:56:45Z,2830000,,,0,,H. Whiteside REBOUND (Off:3 Def:7),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,287.0,10.0,7.0,3.0,,,,,,,,,,,
289,PT02M02.00S,2022-02-12T02:56:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,6.258212877792378,56.372549019607845,1610612762,44,32,2022-02-12T02:56:56Z,2840000,-32.0,6.0,1,left,MISS B. Bogdanovic Layup - blocked,"[202711, 1628964]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,3.25,Missed,,,,,Bamba,1628964.0,,,,,,,,,
290,PT02M02.00S,2022-02-12T02:56:50.0Z,2,REGULAR,block,,[],1628964,,,1610612762,44,32,2022-02-12T02:56:51Z,2850000,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M58.00S,2022-02-12T02:56:54.0Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,44,32,2022-02-12T02:56:56Z,2860000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,289.0,2.0,2.0,0.0,,,,,,,,,,,
292,PT01M52.00S,2022-02-12T02:56:59.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,64.07687253613666,48.03921568627451,1610612753,44,35,2022-02-12T02:57:05Z,2870000,-10.0,285.0,1,right,C. Anthony 28' 3PT  (10 PTS) (J. Suggs 5 AST),"[1630175, 1630591]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,28.54,Made,,,,,,,10.0,J. Suggs,1630591.0,5.0,,,,,
294,PT01M27.00S,2022-02-12T02:57:25.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,13.61695137976347,58.333333333333336,1610612762,44,35,2022-02-12T02:57:28Z,2890000,-42.0,75.0,1,left,MISS M. Conley 8' driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,,,,8.63,Missed,,,,,,,,,,,,,,,
295,PT01M25.00S,2022-02-12T02:57:27.0Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,44,35,2022-02-12T02:57:28Z,2900000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,294.0,6.0,5.0,1.0,,,,,,,,,,,
296,PT01M20.00S,2022-02-12T02:57:32.2Z,2,REGULAR,3pt,Jump Shot,[],1630532,92.72339027595268,94.85294117647058,1610612753,44,35,2022-02-12T02:57:38Z,2910000,224.0,16.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,22.49,Missed,,,,,,,,,,,,,,,
297,PT01M16.00S,2022-02-12T02:57:36.2Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,44,35,2022-02-12T02:57:38Z,2920000,,,0,,H. Whiteside REBOUND (Off:3 Def:8),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,296.0,11.0,8.0,3.0,,,,,,,,,,,
298,PT01M09.00S,2022-02-12T02:57:42.9Z,2,REGULAR,3pt,Jump Shot,[],202711,6.389618922470433,1.9607843137254901,1610612762,44,35,2022-02-12T02:57:46Z,2930000,240.0,8.0,1,left,MISS B. Bogdanovic 24' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,24.03,Missed,,,,,,,,,,,,,,,
299,PT01M06.00S,2022-02-12T02:57:45.9Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,44,35,2022-02-12T02:57:46Z,2940000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,298.0,3.0,3.0,0.0,,,,,,,,,,,
300,PT00M58.40S,2022-02-12T02:57:56.2Z,2,REGULAR,foul,personal,['2freethrow'],202355,,,1610612753,44,35,2022-02-12T02:58:00Z,2950000,,,0,,H. Whiteside shooting personal FOUL (2 PF) (Anthony 2 FT),"[202355, 1630175]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Anthony,1630175.0
302,PT00M58.40S,2022-02-12T02:58:25.5Z,2,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,44,36,2022-02-12T02:58:25Z,2970000,,,0,,C. Anthony Free Throw 1 of 2 (11 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,11.0,,,,,,,,
303,PT00M58.40S,2022-02-12T02:58:50.4Z,2,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,44,37,2022-02-12T02:58:50Z,2980000,,,0,,C. Anthony Free Throw 2 of 2 (12 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,Made,,,,,,,12.0,,,,,,,,
304,PT00M48.00S,2022-02-12T02:59:03.2Z,2,REGULAR,turnover,bad pass,[],201144,,,1610612762,44,37,2022-02-12T02:59:10Z,2990000,,,0,,M. Conley bad pass TURNOVER (3 TO),"[201144, 1630591]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,3.0,Suggs,1630591.0,,,,,,,,,,,,,,,,,
305,PT00M48.00S,2022-02-12T02:59:03.2Z,2,REGULAR,steal,,[],1630591,,,1610612753,44,37,2022-02-12T02:59:05Z,3000000,,,0,,J. Suggs STEAL (3 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M46.00S,2022-02-12T02:59:06.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630591,92.46057818659659,50.245098039215684,1610612753,44,39,2022-02-12T02:59:36Z,3010000,1.0,18.0,1,right,J. Suggs running DUNK (8 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,,,,1.84,Made,,,,,,,8.0,,,,,,,,
307,PT00M27.30S,2022-02-12T02:59:32.3Z,2,REGULAR,3pt,Jump Shot,[],201144,31.750985545335087,42.15686274509804,1610612762,44,39,2022-02-12T02:59:38Z,3020000,39.0,246.0,1,left,MISS M. Conley 24' step back 3PT,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,,,,24.91,Missed,,,,,,,,,,,,,,,
308,PT00M24.60S,2022-02-12T02:59:35.0Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,44,39,2022-02-12T02:59:38Z,3030000,,,0,,C. Anthony REBOUND (Off:0 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,307.0,4.0,4.0,0.0,,,,,,,,,,,
309,PT00M05.30S,2022-02-12T02:59:54.3Z,2,REGULAR,3pt,Jump Shot,[],1630591,66.96780551905388,10.784313725490197,1610612753,44,39,2022-02-12T03:00:02Z,3040000,-196.0,258.0,1,right,MISS J. Suggs 32' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,32.41,Missed,,,,,,,,,,,,,,,
310,PT00M02.20S,2022-02-12T02:59:57.4Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,44,39,2022-02-12T03:00:02Z,3050000,,,0,,H. Whiteside REBOUND (Off:3 Def:9),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,309.0,12.0,9.0,3.0,,,,,,,,,,,
311,PT00M00.00S,2022-02-12T03:00:00.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,64.07687253613666,18.38235294117647,1610612762,44,39,2022-02-12T03:00:05Z,3060000,158.0,550.0,1,left,MISS D. Mitchell 57' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,57.21,Missed,,,,,,,,,,,,,,,
312,PT00M00.00S,2022-02-12T03:00:00.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,44,39,2022-02-12T03:00:08Z,3070000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,311.0,,,,,,,,,,,,,,
313,PT00M00.00S,2022-02-12T03:00:09.7Z,2,REGULAR,period,end,[],0,,,1610612762,44,39,2022-02-12T03:00:09Z,3080000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-02-12T03:14:54.2Z,3,REGULAR,substitution,out,['startperiod'],202355,,,1610612762,44,39,2022-02-12T03:15:11Z,3090000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-02-12T03:14:54.2Z,3,REGULAR,substitution,in,['startperiod'],1628962,,,1610612762,44,39,2022-02-12T03:15:11Z,3100000,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-02-12T03:15:24.9Z,3,REGULAR,period,start,[],0,,,1610612753,44,39,2022-02-12T03:15:24Z,3110000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M46.00S,2022-02-12T03:15:38.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.492115637319317,56.127450980392155,1610612753,44,41,2022-02-12T03:15:43Z,3120000,-31.0,27.0,1,left,F. Wagner Layup (2 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,4.1,Made,,,,,,,2.0,,,,,,,,
318,PT11M20.00S,2022-02-12T03:16:03.6Z,3,REGULAR,3pt,Jump Shot,[],1626220,85.10183968462549,95.34313725490196,1610612762,47,41,2022-02-12T03:16:51Z,3130000,227.0,88.0,1,right,R. O'Neale 24' 3PT pullup (5 PTS) (M. Conley 3 AST),"[1626220, 201144]",1610612762.0,UTA,pullup,,,O'Neale,R. O'Neale,,,,,,,,24.3,Made,,,,,,,5.0,M. Conley,201144.0,3.0,,,,,
320,PT10M59.00S,2022-02-12T03:16:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,7.5722733245729295,53.431372549019606,1610612753,47,43,2022-02-12T03:16:30Z,3150000,-17.0,19.0,1,left,W. Carter Jr. driving floating Jump Shot (10 PTS),[1628976],1610612753.0,ORL,driving floating,,,Carter Jr.,W. Carter Jr.,,,,,,,,2.54,Made,,,,,,,10.0,,,,,,,,
321,PT10M49.00S,2022-02-12T03:16:34.8Z,3,REGULAR,3pt,Jump Shot,[],1626220,68.9388961892247,15.686274509803921,1610612762,50,43,2022-02-12T03:16:39Z,3160000,-172.0,239.0,1,right,R. O'Neale 29' 3PT  (8 PTS) (M. Conley 4 AST),"[1626220, 201144]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,29.46,Made,,,,,,,8.0,M. Conley,201144.0,4.0,,,,,
323,PT10M34.00S,2022-02-12T03:16:52.1Z,3,REGULAR,foul,personal,['2freethrow'],1628962,,,1610612753,50,43,2022-02-12T03:16:57Z,3180000,,,0,,U. Azubuike shooting personal FOUL (2 PF) (Bamba 2 FT),"[1628962, 1628964]",1610612762.0,UTA,shooting,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Bamba,1628964.0
325,PT10M34.00S,2022-02-12T03:17:17.0Z,3,REGULAR,freethrow,1 of 2,[],1628964,,,1610612753,50,44,2022-02-12T03:17:17Z,3200000,,,0,,M. Bamba Free Throw 1 of 2 (6 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
326,PT10M34.00S,2022-02-12T03:17:35.9Z,3,REGULAR,freethrow,2 of 2,[],1628964,,,1610612753,50,45,2022-02-12T03:17:35Z,3210000,,,0,,M. Bamba Free Throw 2 of 2 (7 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
327,PT10M19.00S,2022-02-12T03:17:52.8Z,3,REGULAR,3pt,Jump Shot,[],201144,94.1688567674113,95.83333333333334,1610612762,50,45,2022-02-12T03:17:57Z,3220000,229.0,2.0,1,right,MISS M. Conley 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,22.92,Missed,,,,,,,,,,,,,,,
328,PT10M16.00S,2022-02-12T03:17:55.8Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,50,45,2022-02-12T03:17:57Z,3230000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,327.0,1.0,1.0,0.0,,,,,,,,,,,
329,PT10M10.00S,2022-02-12T03:18:01.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,9.674770039421814,42.40196078431372,1610612753,50,45,2022-02-12T03:18:06Z,3240000,38.0,38.0,1,left,MISS J. Suggs driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,,,,5.4,Missed,,,,,,,,,,,,,,,
330,PT10M05.00S,2022-02-12T03:18:06.0Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,50,45,2022-02-12T03:18:06Z,3250000,,,0,,M. Bamba REBOUND (Off:2 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,329.0,3.0,1.0,2.0,,,,,,,,,,,
331,PT10M05.00S,2022-02-12T03:18:05.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628964,5.590000152587891,50.0,1610612753,50,47,2022-02-12T03:18:05Z,3260000,0.0,0.0,1,left,M. Bamba tip DUNK (9 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,,,,0.0,Made,,,,,,,9.0,,,,,,,,
332,PT09M57.00S,2022-02-12T03:18:16.6Z,3,REGULAR,foul,offensive,[],1628962,,,1610612762,50,47,2022-02-12T03:18:25Z,3270000,,,0,,U. Azubuike offensive FOUL (3 PF),"[1628962, 1630175]",1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Anthony,1630175.0
334,PT09M57.00S,2022-02-12T03:18:16.6Z,3,REGULAR,turnover,offensive foul,[],1628962,,,1610612762,50,47,2022-02-12T03:18:16Z,3290000,,,0,,U. Azubuike offensive foul TURNOVER (2 TO),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,2.0,,,,,,,,,,,,,,,1627534.0,,,,
335,PT09M47.00S,2022-02-12T03:18:41.0Z,3,REGULAR,foul,personal,['2freethrow'],1628962,,,1610612753,50,47,2022-02-12T03:18:47Z,3300000,,,0,,U. Azubuike shooting personal FOUL (4 PF) (Wagner 2 FT),"[1628962, 1630532]",1610612762.0,UTA,shooting,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,202041.0,4.0,0.0,Wagner,1630532.0
337,PT09M47.00S,2022-02-12T03:19:09.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630532,,,1610612753,50,48,2022-02-12T03:19:09Z,3320000,,,0,,F. Wagner Free Throw 1 of 2 (3 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
338,PT09M47.00S,2022-02-12T03:19:09.9Z,3,REGULAR,substitution,out,[],1628962,,,1610612753,50,48,2022-02-12T03:19:12Z,3330000,,,0,,SUB out: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,
339,PT09M47.00S,2022-02-12T03:19:09.9Z,3,REGULAR,substitution,in,[],202355,,,1610612753,50,48,2022-02-12T03:19:12Z,3340000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
340,PT09M47.00S,2022-02-12T03:19:29.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630532,,,1610612753,50,49,2022-02-12T03:19:29Z,3350000,,,0,,F. Wagner Free Throw 2 of 2 (4 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
341,PT09M39.00S,2022-02-12T03:19:40.9Z,3,REGULAR,3pt,Jump Shot,[],1628378,67.09921156373193,43.627450980392155,1610612762,53,49,2022-02-12T03:19:45Z,3360000,-32.0,257.0,1,right,D. Mitchell 25' 3PT pullup (16 PTS) (B. Bogdanovic 1 AST),"[1628378, 202711]",1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,25.88,Made,,,,,,,16.0,B. Bogdanovic,202711.0,1.0,,,,,
343,PT09M39.00S,2022-02-12T03:19:44.2Z,3,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612762,53,49,2022-02-12T03:19:48Z,3380000,,,0,,J. Suggs shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1630591, 1628378]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Mitchell,1628378.0
