actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
635,PT01M44.00S,2021-10-27T04:28:04.7Z,4,REGULAR,steal,,[],203932,,,1610612743,115,102,2021-10-27T04:28:06Z,6220000,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M40.00S,2021-10-27T04:28:09.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203115,88.25558475689881,47.30392156862745,1610612743,115,104,2021-10-27T04:28:15Z,6230000,-13.0,58.0,1,right,W. Barton floating Jump Shot (21 PTS),[203115],1610612743.0,DEN,floating,,,Barton,W. Barton,,,,,,,,5.95,Made,21.0,,,,,,,,,,,,,,,
637,PT01M22.00S,2021-10-27T04:28:30.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,7.835085413929041,40.931372549019606,1610612762,117,104,2021-10-27T04:28:36Z,6240000,45.0,21.0,1,left,M. Conley driving Layup (15 PTS),[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,,,,5.0,Made,15.0,,,,,,,,,,,,,,,
638,PT01M18.00S,2021-10-27T04:28:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201145,92.9862023653088,43.872549019607845,1610612743,117,106,2021-10-27T04:29:22Z,6250000,-31.0,13.0,1,right,J. Green running Layup (7 PTS),[201145],1610612743.0,DEN,running,,,Green,J. Green,,,,,,,,3.34,Made,7.0,,,,,,,,,,,,,,,
639,PT01M18.00S,2021-10-27T04:28:39.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628378,,,1610612743,117,106,2021-10-27T04:28:46Z,6260000,,,0,,D. Mitchell shooting personal FOUL (4 PF) (Green 1 FT),"[1628378, 201145]",1610612762.0,UTA,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,2714.0,4.0,0.0,Green,201145.0,,,,,,,,,,
641,PT01M18.00S,2021-10-27T04:29:08.5Z,4,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,117,107,2021-10-27T04:29:08Z,6280000,,,0,,J. Green Free Throw 1 of 1 (8 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
642,PT01M05.00S,2021-10-27T04:29:24.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.258212877792378,49.50980392156863,1610612762,119,107,2021-10-27T04:29:34Z,6290000,2.0,6.0,1,left,R. Gobert DUNK (23 PTS) (R. O'Neale 2 AST),"[203497, 1626220]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,0.68,Made,23.0,,,,,,,,,,R. O'Neale,1626220.0,2.0,,,
644,PT00M51.60S,2021-10-27T04:29:43.0Z,4,REGULAR,turnover,out-of-bounds,[],1628420,,,1610612743,119,107,2021-10-27T04:29:49Z,6310000,,,0,,M. Morris bad pass out-of-bounds TURNOVER (1 TO),[1628420],1610612743.0,DEN,bad pass,,,Morris,M. Morris,,,,,1.0,,,,,,1627961.0,,,,,,,,,,,,,,
645,PT00M34.50S,2021-10-27T04:30:11.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],204060,17.16491458607096,5.147058823529411,1610612762,122,107,2021-10-27T04:30:17Z,6320000,224.0,109.0,1,left,J. Ingles 24' 3PT  (13 PTS) (M. Conley 5 AST),"[204060, 201144]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,24.93,Made,13.0,,,,,,,,,,M. Conley,201144.0,5.0,,,
647,PT00M26.30S,2021-10-27T04:30:24.5Z,4,REGULAR,3pt,Jump Shot,[],1629008,71.69842312746385,75.24509803921569,1610612743,122,110,2021-10-27T04:30:29Z,6340000,126.0,214.0,1,right,M. Porter Jr. 24' 3PT  (13 PTS) (M. Morris 4 AST),"[1629008, 1628420]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,24.8,Made,13.0,,,,,,,,,,M. Morris,1628420.0,4.0,,,
649,PT00M01.70S,2021-10-27T04:30:59.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612762,122,110,2021-10-27T04:31:09Z,6360000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,,,,
650,PT00M00.00S,2021-10-27T04:31:06.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,49.885019710906704,13.725490196078432,1610612743,122,110,2021-10-27T04:31:14Z,6370000,-181.0,419.0,1,right,MISS M. Porter Jr. 45' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,45.62,Missed,,,,,,,,,,,,,,,,
651,PT00M00.00S,2021-10-27T04:31:10.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,122,110,2021-10-27T04:31:10Z,6380000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,650.0,,,,,,,,,
652,PT00M00.00S,2021-10-27T04:31:11.6Z,4,REGULAR,period,end,[],0,,,1610612743,122,110,2021-10-27T04:31:11Z,6390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M00.00S,2021-10-27T04:31:14.5Z,4,REGULAR,game,end,[],0,,,0,122,110,2021-10-27T04:31:14Z,6400000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
