actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
439,PT03M12.00S,2021-10-21T02:44:00.3Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,77,54,2021-10-21T02:44:17Z,4300000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M12.00S,2021-10-21T02:44:00.3Z,3,REGULAR,substitution,out,[],1628378,,,1610612762,77,54,2021-10-21T02:44:17Z,4310000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M12.00S,2021-10-21T02:44:00.3Z,3,REGULAR,substitution,in,[],1629672,,,1610612762,77,54,2021-10-21T02:44:17Z,4320000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M12.00S,2021-10-21T02:44:00.3Z,3,REGULAR,substitution,in,[],201144,,,1610612762,77,54,2021-10-21T02:44:17Z,4330000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M00.00S,2021-10-21T02:44:43.6Z,3,REGULAR,3pt,Jump Shot,[],201144,2.8416557161629434,2.941176470588235,1610612762,77,54,2021-10-21T02:44:49Z,4340000,235.0,-26.0,1,left,MISS M. Conley 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,23.67,Missed,,,,,,,,,,,,,,,,
444,PT02M56.00S,2021-10-21T02:44:47.6Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,77,54,2021-10-21T02:44:49Z,4350000,,,0,,I. Roby REBOUND (Off:3 Def:2),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,443.0,5.0,2.0,3.0,,,,,,,,
445,PT02M50.00S,2021-10-21T02:44:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,92.06636005256242,54.90196078431373,1610612760,77,54,2021-10-21T02:45:01Z,4360000,25.0,22.0,1,right,MISS L. Dort driving reverse Layup,[1629652],1610612760.0,OKC,driving reverse,,,Dort,L. Dort,,,,,,,3.3,Missed,,,,,,,,,,,,,,,,
446,PT02M48.00S,2021-10-21T02:44:56.5Z,3,REGULAR,rebound,offensive,[],1629652,,,1610612760,77,54,2021-10-21T02:44:56Z,4370000,,,0,,L. Dort REBOUND (Off:2 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,445.0,6.0,4.0,2.0,,,,,,,,
447,PT02M46.00S,2021-10-21T02:45:00.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204060,,,1610612760,77,54,2021-10-21T02:45:09Z,4380000,,,0,,J. Ingles personal FOUL (1 PF) (Pokusevski 2 FT),"[204060, 1630197]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,200834.0,,,,,,,,,,,,1.0,0.0,Pokusevski,1630197.0,,,,
449,PT02M46.00S,2021-10-21T02:45:25.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630197,,,1610612760,77,54,2021-10-21T02:45:46Z,4400000,,,0,,MISS A. Pokusevski Free Throw 1 of 2,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,Missed,,,,,,,,,,,,,,,,
450,PT02M46.00S,2021-10-21T02:45:25.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,77,54,2021-10-21T02:45:46Z,4410000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,449.0,,,,,,,,,,,
451,PT02M46.00S,2021-10-21T02:45:25.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630197,,,1610612760,77,54,2021-10-21T02:45:46Z,4420000,,,0,,MISS A. Pokusevski Free Throw 2 of 2,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,Missed,,,,,,,,,,,,,,,,
452,PT02M44.00S,2021-10-21T02:45:27.5Z,3,REGULAR,rebound,defensive,[],1629672,,,1610612762,77,54,2021-10-21T02:45:46Z,4430000,,,0,,E. Paschall REBOUND (Off:0 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,451.0,1.0,1.0,0.0,,,,,,,,
453,PT02M35.00S,2021-10-21T02:45:53.7Z,3,REGULAR,3pt,Jump Shot,[],1629672,5.075558475689881,96.81372549019608,1610612762,80,54,2021-10-21T02:45:58Z,4440000,-234.0,-5.0,1,left,E. Paschall 3PT  (3 PTS) (J. Clarkson 1 AST),"[1629672, 203903]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,23.41,Made,3.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,,
455,PT02M08.00S,2021-10-21T02:46:20.1Z,3,REGULAR,3pt,Jump Shot,[],1628983,77.08607095926413,10.53921568627451,1610612760,80,54,2021-10-21T02:46:26Z,4460000,-197.0,163.0,1,right,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,25.59,Missed,,,,,,,,,,,,,,,,
456,PT02M05.00S,2021-10-21T02:46:23.1Z,3,REGULAR,rebound,defensive,[],1629672,,,1610612762,80,54,2021-10-21T02:46:26Z,4470000,,,0,,E. Paschall REBOUND (Off:0 Def:2),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,455.0,2.0,2.0,0.0,,,,,,,,
457,PT01M58.00S,2021-10-21T02:46:30.0Z,3,REGULAR,turnover,bad pass,[],203903,,,1610612762,80,54,2021-10-21T02:46:34Z,4480000,,,0,,J. Clarkson bad pass TURNOVER (2 TO),"[203903, 1629652]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,2.0,,,,,,,,,,,,,,,Dort,1629652.0,,
458,PT01M58.00S,2021-10-21T02:46:30.0Z,3,REGULAR,steal,,[],1629652,,,1610612760,80,54,2021-10-21T02:46:32Z,4490000,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M54.00S,2021-10-21T02:46:34.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630544,92.9862023653088,52.69607843137255,1610612760,80,56,2021-10-21T02:46:49Z,4500000,13.0,13.0,1,right,T. Mann running DUNK (6 PTS) (L. Dort 2 AST),"[1630544, 1629652]",1610612760.0,OKC,running,,,Mann,T. Mann,,,,,,,1.9,Made,6.0,L. Dort,1629652.0,2.0,,,,,,,,,,,,
461,PT01M44.00S,2021-10-21T02:46:46.2Z,3,REGULAR,foul,offensive,['inpenalty'],203497,,,1610612762,80,56,2021-10-21T02:46:58Z,4520000,,,0,,R. Gobert offensive FOUL (1 PF),"[203497, 1630197]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2534.0,,,,,,,,,,,,1.0,0.0,Pokusevski,1630197.0,,,,
463,PT01M44.00S,2021-10-21T02:46:46.2Z,3,REGULAR,turnover,offensive foul,[],203497,,,1610612762,80,56,2021-10-21T02:46:46Z,4540000,,,0,,R. Gobert offensive foul TURNOVER (1 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2534.0,1.0,,,,,,,,,,,,,,,,,,
464,PT01M44.00S,2021-10-21T02:46:55.9Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,80,56,2021-10-21T02:46:58Z,4550000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M44.00S,2021-10-21T02:46:55.9Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,80,56,2021-10-21T02:46:58Z,4560000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M31.00S,2021-10-21T02:47:15.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629026,83.13074901445466,4.6568627450980395,1610612760,80,59,2021-10-21T02:47:20Z,4570000,-227.0,106.0,1,right,K. Williams 25' 3PT  (7 PTS) (A. Pokusevski 2 AST),"[1629026, 1630197]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,25.03,Made,7.0,A. Pokusevski,1630197.0,2.0,,,,,,,,,,,,
468,PT01M08.00S,2021-10-21T02:47:37.3Z,3,REGULAR,3pt,Jump Shot,[],204060,7.835085413929041,2.696078431372549,1610612762,83,59,2021-10-21T02:47:41Z,4590000,237.0,21.0,1,left,J. Ingles 3PT  (11 PTS) (E. Paschall 1 AST),"[204060, 1629672]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,23.74,Made,11.0,E. Paschall,1629672.0,1.0,,,,,,,,,,,,
470,PT00M47.70S,2021-10-21T02:47:59.2Z,3,REGULAR,3pt,Jump Shot,[],1629676,66.5735873850197,52.20588235294118,1610612760,83,59,2021-10-21T02:48:03Z,4610000,11.0,262.0,1,right,MISS I. Roby 26' 3PT,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,26.19,Missed,,,,,,,,,,,,,,,,
471,PT00M45.20S,2021-10-21T02:48:01.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,83,59,2021-10-21T02:48:03Z,4620000,,,0,,R. Gobert REBOUND (Off:4 Def:15),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,470.0,19.0,15.0,4.0,,,,,,,,
472,PT00M35.80S,2021-10-21T02:48:12.0Z,3,REGULAR,turnover,out-of-bounds,[],201144,,,1610612762,83,59,2021-10-21T02:48:19Z,4630000,,,0,,M. Conley bad pass out-of-bounds TURNOVER (1 TO),[201144],1610612762.0,UTA,bad pass,,,Conley,M. Conley,,,,,1626300.0,1.0,,,,,,,,,,,,,,,,,,
473,PT00M30.30S,2021-10-21T02:48:26.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,93.51182654402102,54.166666666666664,1610612760,83,61,2021-10-21T02:48:32Z,4640000,21.0,8.0,1,right,S. Gilgeous-Alexander driving Layup (14 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,2.25,Made,14.0,,,,,,,,,,,,,,,
474,PT00M30.30S,2021-10-21T02:48:29.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201144,,,1610612760,83,61,2021-10-21T02:48:45Z,4650000,,,0,,M. Conley shooting personal FOUL (4 PF) (Gilgeous-Alexander 1 FT),"[201144, 1628983]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,2534.0,,,,,,,,,,,,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,
476,PT00M30.30S,2021-10-21T02:48:46.5Z,3,REGULAR,substitution,out,[],1630544,,,1610612760,83,61,2021-10-21T02:48:49Z,4670000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M30.30S,2021-10-21T02:48:46.5Z,3,REGULAR,substitution,in,[],1629647,,,1610612760,83,61,2021-10-21T02:48:49Z,4680000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M30.30S,2021-10-21T02:49:05.6Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628983,,,1610612760,83,61,2021-10-21T02:49:08Z,4690000,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 1,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,
479,PT00M28.70S,2021-10-21T02:49:07.2Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,83,61,2021-10-21T02:49:08Z,4700000,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,478.0,1.0,1.0,0.0,,,,,,,,
480,PT00M07.30S,2021-10-21T02:49:27.9Z,3,REGULAR,3pt,Jump Shot,[],203903,18.74178712220762,92.8921568627451,1610612762,83,61,2021-10-21T02:49:33Z,4710000,-214.0,124.0,1,left,MISS J. Clarkson 24' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,,,24.76,Missed,,,,,,,,,,,,,,,,
481,PT00M04.00S,2021-10-21T02:49:31.2Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,83,61,2021-10-21T02:49:33Z,4720000,,,0,,A. Pokusevski REBOUND (Off:1 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,480.0,3.0,2.0,1.0,,,,,,,,
482,PT00M00.00S,2021-10-21T02:49:35.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629647,93.11760840998686,50.245098039215684,1610612760,83,63,2021-10-21T02:49:58Z,4730000,1.0,12.0,1,right,D. Bazley running finger roll Layup (10 PTS) (A. Pokusevski 3 AST),"[1629647, 1630197]",1610612760.0,OKC,running finger roll,,,Bazley,D. Bazley,,,,,,,1.23,Made,10.0,A. Pokusevski,1630197.0,3.0,,,,,,,,,,,,
484,PT00M00.00S,2021-10-21T02:49:43.1Z,3,REGULAR,period,end,[],0,,,1610612762,83,63,2021-10-21T02:49:43Z,4750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2021-10-21T02:51:45.7Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612762,83,63,2021-10-21T02:52:01Z,4760000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2021-10-21T02:51:45.7Z,4,REGULAR,substitution,out,['startperiod'],1629676,,,1610612762,83,63,2021-10-21T02:52:01Z,4770000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-10-21T02:51:45.7Z,4,REGULAR,substitution,in,['startperiod'],1630526,,,1610612762,83,63,2021-10-21T02:52:01Z,4780000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-10-21T02:51:45.7Z,4,REGULAR,substitution,in,['startperiod'],1630177,,,1610612762,83,63,2021-10-21T02:52:01Z,4790000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2021-10-21T02:52:20.0Z,4,REGULAR,period,start,[],0,,,1610612762,83,63,2021-10-21T02:52:20Z,4800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M39.00S,2021-10-21T02:52:40.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,11.251642575558476,44.36274509803921,1610612762,83,63,2021-10-21T02:52:47Z,4810000,28.0,53.0,1,left,MISS M. Conley 6' driving Layup,[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,,,6.03,Missed,,,,,,,,,,,,,,,,
491,PT11M37.00S,2021-10-21T02:52:42.7Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,83,63,2021-10-21T02:55:22Z,4820000,,,0,,R. Gobert REBOUND (Off:5 Def:15),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,490.0,20.0,15.0,5.0,,,,,,,,
492,PT11M36.00S,2021-10-21T02:52:45.6Z,4,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612762,83,63,2021-10-21T02:53:03Z,4830000,,,0,,K. Williams shooting personal FOUL (2 PF) (Gobert 2 FT),"[1629026, 203497]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,1626300.0,,,,,,,,,,,,2.0,0.0,Gobert,203497.0,,,,
494,PT11M36.00S,2021-10-21T02:53:07.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612762,83,63,2021-10-21T02:53:07Z,4850000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,
495,PT11M36.00S,2021-10-21T02:53:07.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,83,63,2021-10-21T02:53:07Z,4860000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,494.0,,,,,,,,,,,
496,PT11M36.00S,2021-10-21T02:53:25.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612762,84,63,2021-10-21T02:53:25Z,4870000,,,0,,R. Gobert Free Throw 2 of 2 (14 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
497,PT11M23.00S,2021-10-21T02:53:41.7Z,4,REGULAR,foul,personal,[],203903,,,1610612760,84,63,2021-10-21T02:53:51Z,4880000,,,0,,J. Clarkson personal FOUL (2 PF),"[203903, 1629026]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,200834.0,,,,,,,,,,,,2.0,0.0,Williams,1629026.0,,,,
499,PT11M14.00S,2021-10-21T02:54:13.9Z,4,REGULAR,turnover,out-of-bounds,[],1630177,,,1610612760,84,63,2021-10-21T02:54:23Z,4900000,,,0,,T. Maledon step out-of-bounds TURNOVER (2 TO),[1630177],1610612760.0,OKC,step,,,Maledon,T. Maledon,,,,,200834.0,2.0,,,,,,,,,,,,,,,,,,
500,PT11M03.00S,2021-10-21T02:54:33.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203903,29.25427069645204,70.58823529411765,1610612762,84,63,2021-10-21T02:54:37Z,4910000,-103.0,222.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,24.51,Missed,,,,,,,,,,,,,,,,
501,PT11M01.00S,2021-10-21T02:54:35.0Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,84,63,2021-10-21T02:54:38Z,4920000,,,0,,D. Bazley REBOUND (Off:1 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,500.0,5.0,4.0,1.0,,,,,,,,
502,PT10M54.00S,2021-10-21T02:54:42.7Z,4,REGULAR,3pt,Jump Shot,[],1629647,73.40670170827858,11.76470588235294,1610612760,84,66,2021-10-21T02:54:47Z,4930000,-191.0,197.0,1,right,D. Bazley 27' 3PT  (13 PTS) (T. Maledon 1 AST),"[1629647, 1630177]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,27.49,Made,13.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,
504,PT10M35.00S,2021-10-21T02:55:00.7Z,4,REGULAR,2pt,Jump Shot,[],201144,12.828515111695138,68.87254901960785,1610612762,84,66,2021-10-21T02:55:09Z,4950000,-94.0,68.0,1,left,MISS M. Conley 11' driving floating bank Shot,[201144],1610612762.0,UTA,driving floating bank,,,Conley,M. Conley,,,,,,,11.64,Missed,,,,,,,,,,,,,,,,
505,PT10M31.00S,2021-10-21T02:55:04.7Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,84,66,2021-10-21T02:55:09Z,4960000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,504.0,2.0,2.0,0.0,,,,,,,,
506,PT10M30.00S,2021-10-21T02:55:06.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629026,69.99014454664915,73.0392156862745,1610612760,84,66,2021-10-21T02:55:15Z,4970000,115.0,230.0,1,right,MISS K. Williams 25' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,25.69,Missed,,,,,,,,,,,,,,,,
507,PT10M26.00S,2021-10-21T02:55:10.0Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,84,66,2021-10-21T02:55:15Z,4980000,,,0,,R. Gobert REBOUND (Off:5 Def:16),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,506.0,21.0,16.0,5.0,,,,,,,,
508,PT10M13.00S,2021-10-21T02:55:25.8Z,4,REGULAR,foul,personal,[],1630177,,,1610612762,84,66,2021-10-21T02:55:36Z,4990000,,,0,,T. Maledon personal FOUL (1 PF),"[1630177, 201144]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,1626300.0,,,,,,,,,,,,1.0,0.0,Conley,201144.0,,,,
510,PT10M13.00S,2021-10-21T02:55:32.8Z,4,REGULAR,substitution,out,[],201144,,,1610612762,84,66,2021-10-21T02:55:38Z,5010000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
511,PT10M13.00S,2021-10-21T02:55:32.8Z,4,REGULAR,substitution,out,[],1630197,,,1610612762,84,66,2021-10-21T02:55:38Z,5020000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M13.00S,2021-10-21T02:55:32.8Z,4,REGULAR,substitution,in,[],1630215,,,1610612762,84,66,2021-10-21T02:55:38Z,5030000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M13.00S,2021-10-21T02:55:32.8Z,4,REGULAR,substitution,in,[],1630581,,,1610612762,84,66,2021-10-21T02:55:38Z,5040000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
514,PT10M05.00S,2021-10-21T02:55:57.6Z,4,REGULAR,3pt,Jump Shot,[],204060,23.866622864651774,8.57843137254902,1610612762,87,66,2021-10-21T02:56:02Z,5050000,207.0,172.0,1,left,J. Ingles 26' 3PT pullup (14 PTS),[204060],1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,,,26.91,Made,14.0,,,,,,,,,,,,,,,
515,PT09M49.00S,2021-10-21T02:56:12.8Z,4,REGULAR,3pt,Jump Shot,[],1630526,69.07030223390277,31.61764705882353,1610612760,87,69,2021-10-21T02:56:17Z,5060000,-92.0,238.0,1,right,J. Robinson-Earl 25' 3PT  (7 PTS) (T. Maledon 2 AST),"[1630526, 1630177]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,25.53,Made,7.0,T. Maledon,1630177.0,2.0,,,,,,,,,,,,
517,PT09M38.00S,2021-10-21T02:56:23.2Z,4,REGULAR,3pt,Jump Shot,[],1630215,16.770696452036795,4.901960784313726,1610612762,87,69,2021-10-21T02:56:28Z,5080000,225.0,105.0,1,left,MISS J. Butler 24' 3PT,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,24.88,Missed,,,,,,,,,,,,,,,,
518,PT09M35.00S,2021-10-21T02:56:26.2Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,87,69,2021-10-21T02:56:28Z,5090000,,,0,,J. Giddey REBOUND (Off:2 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,517.0,8.0,6.0,2.0,,,,,,,,
519,PT09M24.00S,2021-10-21T02:56:40.9Z,4,REGULAR,turnover,out-of-bounds,[],1629026,,,1610612760,87,69,2021-10-21T02:56:48Z,5100000,,,0,,K. Williams lost ball out-of-bounds TURNOVER (1 TO),[1629026],1610612760.0,OKC,lost ball,,,Williams,K. Williams,,,,,1626300.0,1.0,,,,,,,,,,,,,,,,,,
520,PT09M12.00S,2021-10-21T02:57:04.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,9.149145860709593,44.85294117647059,1610612762,87,69,2021-10-21T02:57:08Z,5110000,26.0,34.0,1,left,MISS R. Gobert cutting Layup,[203497],1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,,,4.22,Missed,,,,,,,,,,,,,,,,
521,PT09M09.00S,2021-10-21T02:57:07.2Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,87,69,2021-10-21T02:57:08Z,5120000,,,0,,D. Bazley REBOUND (Off:1 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,520.0,6.0,5.0,1.0,,,,,,,,
522,PT09M03.00S,2021-10-21T02:57:12.7Z,4,REGULAR,2pt,Jump Shot,[],1630526,89.30683311432325,77.69607843137256,1610612760,87,69,2021-10-21T02:57:18Z,5130000,138.0,48.0,1,right,MISS J. Robinson-Earl 14' Jump Shot,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,14.66,Missed,,,,,,,,,,,,,,,,
523,PT09M00.00S,2021-10-21T02:57:15.7Z,4,REGULAR,rebound,defensive,[],1630215,,,1610612762,87,69,2021-10-21T02:57:18Z,5140000,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,522.0,1.0,1.0,0.0,,,,,,,,
524,PT08M51.00S,2021-10-21T02:57:23.9Z,4,REGULAR,3pt,Jump Shot,[],1629672,24.392247043363994,86.02941176470588,1610612762,87,69,2021-10-21T02:57:29Z,5150000,-180.0,177.0,1,left,MISS E. Paschall 25' 3PT,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,25.24,Missed,,,,,,,,,,,,,,,,
525,PT08M49.00S,2021-10-21T02:57:25.9Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,87,69,2021-10-21T02:57:29Z,5160000,,,0,,J. Giddey REBOUND (Off:2 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,524.0,9.0,7.0,2.0,,,,,,,,
526,PT08M29.00S,2021-10-21T02:57:46.0Z,4,REGULAR,3pt,Jump Shot,[],1630526,72.35545335085413,20.588235294117645,1610612760,87,72,2021-10-21T02:57:51Z,5170000,-147.0,207.0,1,right,J. Robinson-Earl 25' 3PT  (10 PTS) (T. Maledon 3 AST),"[1630526, 1630177]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,25.43,Made,10.0,T. Maledon,1630177.0,3.0,,,,,,,,,,,,
