actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
363,PT07M13.00S,2022-02-26T03:28:15.8Z,3,REGULAR,steal,,[],1628973,,,1610612742,66,73,2022-02-26T03:28:17Z,3610000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
364,PT07M09.00S,2022-02-26T03:28:19.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203493,84.83902759526939,95.34313725490196,1610612742,66,73,2022-02-26T03:28:30Z,3620000,227.0,90.0,1,right,MISS R. Bullock 24' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,
365,PT07M07.00S,2022-02-26T03:28:21.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,66,73,2022-02-26T03:28:30Z,3630000,,,0,,R. Gobert REBOUND (Off:1 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,364.0,11.0,10.0,1.0,,,,,,,,,,
366,PT07M07.00S,2022-02-26T03:28:25.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,66,73,2022-02-26T03:28:25Z,3640000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M07.00S,2022-02-26T03:30:50.9Z,3,REGULAR,substitution,out,[],203497,,,1610612762,66,73,2022-02-26T03:30:53Z,3650000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M07.00S,2022-02-26T03:30:50.9Z,3,REGULAR,substitution,in,[],202355,,,1610612762,66,73,2022-02-26T03:30:53Z,3660000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M51.00S,2022-02-26T03:31:44.6Z,3,REGULAR,3pt,Jump Shot,[],1628378,31.61957950065703,52.69607843137255,1610612762,69,73,2022-02-26T03:31:51Z,3670000,-13.0,245.0,1,left,D. Mitchell 24' 3PT  (21 PTS) (R. O'Neale 3 AST),"[1628378, 1626220]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,24.51,Made,21.0,R. O'Neale,1626220.0,3.0,,,,,,,,,,,,,,
371,PT06M30.00S,2022-02-26T03:32:07.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,93.11760840998686,44.85294117647059,1610612742,69,75,2022-02-26T03:32:14Z,3690000,-26.0,12.0,1,right,D. Powell alley-oop DUNK (19 PTS) (L. Doncic 9 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,2.84,Made,19.0,L. Doncic,1629029.0,9.0,,,,,,,,,,,,,,
373,PT06M30.00S,2022-02-26T03:32:09.5Z,3,REGULAR,foul,personal,['1freethrow'],202355,,,1610612742,69,75,2022-02-26T03:32:14Z,3710000,,,0,,H. Whiteside shooting personal FOUL (2 PF) (Powell 1 FT),"[202355, 203939]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Powell,203939.0
375,PT06M30.00S,2022-02-26T03:32:41.8Z,3,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,69,76,2022-02-26T03:32:41Z,3730000,,,0,,D. Powell Free Throw 1 of 1 (20 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
376,PT06M21.00S,2022-02-26T03:32:58.3Z,3,REGULAR,3pt,Jump Shot,[],202711,23.47240473061761,10.294117647058822,1610612762,72,76,2022-02-26T03:33:03Z,3740000,199.0,168.0,1,left,B. Bogdanovic 26' 3PT  (13 PTS) (M. Conley 3 AST),"[202711, 201144]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,26.01,Made,13.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,,
378,PT05M52.00S,2022-02-26T03:33:26.5Z,3,REGULAR,turnover,bad pass,[],1627827,,,1610612742,72,76,2022-02-26T03:33:30Z,3760000,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 201144]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,1.0,Conley,201144.0,,,,,,,
379,PT05M52.00S,2022-02-26T03:33:26.5Z,3,REGULAR,steal,,[],201144,,,1610612762,72,76,2022-02-26T03:33:28Z,3770000,,,0,,M. Conley STEAL (3 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M38.00S,2022-02-26T03:33:40.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,5.732588699080158,3.1862745098039214,1610612762,72,76,2022-02-26T03:33:46Z,3780000,234.0,1.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,
381,PT05M35.00S,2022-02-26T03:33:43.8Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,72,76,2022-02-26T03:33:46Z,3790000,,,0,,H. Whiteside REBOUND (Off:2 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,380.0,5.0,3.0,2.0,,,,,,,,,,
382,PT05M31.00S,2022-02-26T03:33:47.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201144,27.808804204993432,75.24509803921569,1610612762,75,76,2022-02-26T03:33:53Z,3800000,-126.0,209.0,1,left,M. Conley 24' 3PT  (11 PTS) (H. Whiteside 1 AST),"[201144, 202355]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,24.41,Made,11.0,H. Whiteside,202355.0,1.0,,,,,,,,,,,,,,
384,PT05M04.00S,2022-02-26T03:34:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.64323258869908,54.166666666666664,1610612742,75,78,2022-02-26T03:34:21Z,3820000,21.0,7.0,1,right,D. Powell reverse Layup (22 PTS) (D. Finney-Smith 1 AST),"[203939, 1627827]",1610612742.0,DAL,reverse,,,Powell,D. Powell,,,,,2.2,Made,22.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,
386,PT04M57.00S,2022-02-26T03:34:21.6Z,3,REGULAR,turnover,lost ball,[],1628378,,,1610612762,75,78,2022-02-26T03:34:26Z,3840000,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1628378, 203493]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,2.0,Bullock,203493.0,,,,,,,
387,PT04M57.00S,2022-02-26T03:34:21.6Z,3,REGULAR,steal,,[],203493,,,1610612742,75,78,2022-02-26T03:37:15Z,3850000,,,0,,R. Bullock STEAL (2 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M40.00S,2022-02-26T03:34:38.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203493,75.24638633377135,13.725490196078432,1610612742,75,81,2022-02-26T03:34:45Z,3860000,-181.0,180.0,1,right,R. Bullock 25' 3PT  (9 PTS) (L. Doncic 10 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.57,Made,9.0,L. Doncic,1629029.0,10.0,,,,,,,,,,,,,,
391,PT04M16.00S,2022-02-26T03:35:02.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201144,7.835085413929041,57.107843137254896,1610612762,77,81,2022-02-26T03:35:08Z,3890000,-36.0,21.0,1,left,M. Conley driving Layup (13 PTS),[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,4.13,Made,13.0,,,,,,,,,,,,,,,,,
392,PT04M01.00S,2022-02-26T03:35:17.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,92.19776609724047,44.11764705882353,1610612742,77,81,2022-02-26T03:35:22Z,3900000,-29.0,21.0,1,right,MISS D. Powell Layup,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,3.6,Missed,,,,,,,,,,,,,,,,,,
393,PT04M00.00S,2022-02-26T03:35:18.8Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,77,81,2022-02-26T03:35:22Z,3910000,,,0,,H. Whiteside REBOUND (Off:2 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,392.0,6.0,4.0,2.0,,,,,,,,,,
394,PT04M00.00S,2022-02-26T03:35:22.6Z,3,REGULAR,foul,personal,[],1629029,,,1610612762,77,81,2022-02-26T03:35:31Z,3920000,,,0,,L. Doncic personal FOUL (4 PF),"[1629029, 202355]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,1627961.0,4.0,0.0,Whiteside,202355.0
396,PT04M00.00S,2022-02-26T03:35:35.1Z,3,REGULAR,substitution,out,[],201144,,,1610612762,77,81,2022-02-26T03:35:43Z,3940000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M00.00S,2022-02-26T03:35:35.1Z,3,REGULAR,substitution,out,[],203939,,,1610612762,77,81,2022-02-26T03:35:43Z,3950000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M00.00S,2022-02-26T03:35:35.1Z,3,REGULAR,substitution,out,[],1628973,,,1610612762,77,81,2022-02-26T03:35:43Z,3960000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M00.00S,2022-02-26T03:35:35.1Z,3,REGULAR,substitution,in,[],1630235,,,1610612762,77,81,2022-02-26T03:35:43Z,3970000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M00.00S,2022-02-26T03:35:35.1Z,3,REGULAR,substitution,in,[],203915,,,1610612762,77,81,2022-02-26T03:35:43Z,3980000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M00.00S,2022-02-26T03:35:35.1Z,3,REGULAR,substitution,in,[],1628467,,,1610612762,77,81,2022-02-26T03:35:43Z,3990000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M47.00S,2022-02-26T03:36:04.4Z,3,REGULAR,3pt,Jump Shot,[],1626220,24.129434954007884,7.352941176470589,1610612762,80,81,2022-02-26T03:36:09Z,4000000,213.0,174.0,1,left,R. O'Neale 27' 3PT  (9 PTS) (D. Mitchell 2 AST),"[1626220, 1628378]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,27.54,Made,9.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,
404,PT03M34.00S,2022-02-26T03:36:16.9Z,3,REGULAR,3pt,Jump Shot,[],1628467,66.70499342969777,49.26470588235294,1610612742,80,84,2022-02-26T03:36:21Z,4020000,-4.0,260.0,1,right,M. Kleber 26' 3PT  (3 PTS) (L. Doncic 11 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.05,Made,3.0,L. Doncic,1629029.0,11.0,,,,,,,,,,,,,,
406,PT03M33.00S,2022-02-26T03:36:23.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,80,84,2022-02-26T03:36:23Z,4040000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M33.00S,2022-02-26T03:39:06.6Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,80,84,2022-02-26T03:39:29Z,4050000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M33.00S,2022-02-26T03:39:06.6Z,3,REGULAR,substitution,out,[],202711,,,1610612762,80,84,2022-02-26T03:39:29Z,4060000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M33.00S,2022-02-26T03:39:06.6Z,3,REGULAR,substitution,in,[],203903,,,1610612762,80,84,2022-02-26T03:39:29Z,4070000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M33.00S,2022-02-26T03:39:06.6Z,3,REGULAR,substitution,in,[],1627863,,,1610612762,80,84,2022-02-26T03:39:29Z,4080000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M18.00S,2022-02-26T03:39:42.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,16.376478318002626,60.049019607843135,1610612762,82,84,2022-02-26T03:39:47Z,4090000,-50.0,101.0,1,left,D. Mitchell 11' step back Jump Shot (23 PTS),[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,11.31,Made,23.0,,,,,,,,,,,,,,,,,
412,PT03M02.00S,2022-02-26T03:39:58.9Z,3,REGULAR,turnover,lost ball,[],1628467,,,1610612742,82,84,2022-02-26T03:40:03Z,4100000,,,0,,M. Kleber lost ball TURNOVER (1 TO),"[1628467, 203903]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,1.0,Clarkson,203903.0,,,,,,,
413,PT03M02.00S,2022-02-26T03:39:58.9Z,3,REGULAR,steal,,[],203903,,,1610612762,82,84,2022-02-26T03:40:00Z,4110000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M58.00S,2022-02-26T03:40:02.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203903,30.56833114323259,32.1078431372549,1610612762,82,84,2022-02-26T03:40:10Z,4120000,89.0,235.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,
415,PT02M56.00S,2022-02-26T03:40:04.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,82,84,2022-02-26T03:40:10Z,4130000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,
416,PT02M56.00S,2022-02-26T03:40:07.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,82,84,2022-02-26T03:40:07Z,4140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT02M39.00S,2022-02-26T03:40:32.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.32917214191852,45.34313725490196,1610612742,82,84,2022-02-26T03:40:42Z,4150000,-23.0,20.0,1,right,MISS S. Dinwiddie driving reverse Layup,[203915],1610612742.0,DAL,driving reverse,,,Dinwiddie,S. Dinwiddie,,,,,3.04,Missed,,,,,,,,,,,,,,,,,,
418,PT02M37.00S,2022-02-26T03:40:34.1Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,82,84,2022-02-26T03:40:42Z,4160000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,417.0,1.0,1.0,0.0,,,,,,,,,,
419,PT02M32.00S,2022-02-26T03:40:39.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627863,5.863994743758213,1.9607843137254901,1610612762,85,84,2022-02-26T03:40:48Z,4170000,240.0,3.0,1,left,D. House Jr. 24' 3PT  (3 PTS) (D. Mitchell 3 AST),"[1627863, 1628378]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,24.02,Made,3.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,,,
421,PT02M18.00S,2022-02-26T03:40:53.2Z,3,REGULAR,3pt,Jump Shot,[],1629029,76.16622864651774,12.009803921568627,1610612742,85,84,2022-02-26T03:40:58Z,4190000,-190.0,172.0,1,right,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,
422,PT02M16.00S,2022-02-26T03:40:55.2Z,3,REGULAR,rebound,defensive,[],1630235,,,1610612762,85,84,2022-02-26T03:40:58Z,4200000,,,0,,T. Forrest REBOUND (Off:0 Def:3),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,421.0,3.0,3.0,0.0,,,,,,,,,,
423,PT01M59.00S,2022-02-26T03:41:12.5Z,3,REGULAR,3pt,Jump Shot,[],1628378,33.722076215505915,53.92156862745098,1610612762,88,84,2022-02-26T03:41:17Z,4210000,-20.0,264.0,1,left,D. Mitchell 26' 3PT pullup (26 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,26.52,Made,26.0,,,,,,,,,,,,,,,,,
424,PT01M58.00S,2022-02-26T03:41:17.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612742,88,84,2022-02-26T03:41:17Z,4220000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT01M58.00S,2022-02-26T03:42:31.4Z,3,REGULAR,substitution,out,[],202355,,,1610612742,88,84,2022-02-26T03:42:46Z,4230000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
426,PT01M58.00S,2022-02-26T03:42:31.4Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,88,84,2022-02-26T03:42:46Z,4240000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
427,PT01M58.00S,2022-02-26T03:42:31.4Z,3,REGULAR,substitution,out,[],203493,,,1610612742,88,84,2022-02-26T03:42:46Z,4250000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
428,PT01M58.00S,2022-02-26T03:42:31.4Z,3,REGULAR,substitution,in,[],203497,,,1610612742,88,84,2022-02-26T03:42:46Z,4260000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
429,PT01M58.00S,2022-02-26T03:42:31.4Z,3,REGULAR,substitution,in,[],202722,,,1610612742,88,84,2022-02-26T03:42:46Z,4270000,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
430,PT01M58.00S,2022-02-26T03:42:31.4Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,88,84,2022-02-26T03:42:46Z,4280000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
431,PT01M46.00S,2022-02-26T03:43:03.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,88,84,2022-02-26T03:43:03Z,4290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT01M45.00S,2022-02-26T03:43:14.1Z,3,REGULAR,3pt,Jump Shot,[],202722,89.04402102496715,95.58823529411765,1610612742,88,84,2022-02-26T03:43:18Z,4300000,228.0,50.0,1,right,MISS D. Bertans 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,
433,PT01M42.00S,2022-02-26T03:43:17.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,88,84,2022-02-26T03:43:18Z,4310000,,,0,,R. Gobert REBOUND (Off:1 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,432.0,12.0,11.0,1.0,,,,,,,,,,
434,PT01M33.00S,2022-02-26T03:43:25.0Z,3,REGULAR,3pt,Jump Shot,[],1628378,30.699737187910642,66.17647058823529,1610612762,88,84,2022-02-26T03:45:13Z,4320000,-81.0,236.0,1,left,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,
435,PT01M27.00S,2022-02-26T03:43:31.0Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,88,84,2022-02-26T03:43:31Z,4330000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,434.0,1.0,1.0,0.0,,,,,,,,,,
436,PT01M21.00S,2022-02-26T03:43:37.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,90.48948751642575,63.725490196078425,1610612742,88,86,2022-02-26T03:43:42Z,4340000,69.0,37.0,1,right,S. Dinwiddie 7' driving bank Jump Shot (12 PTS),[203915],1610612742.0,DAL,driving bank,,,Dinwiddie,S. Dinwiddie,,,,,7.79,Made,12.0,,,,,,,,,,,,,,,,,
437,PT00M59.40S,2022-02-26T03:44:00.1Z,3,REGULAR,2pt,Jump Shot,[],203903,5.338370565045992,70.83333333333334,1610612762,88,86,2022-02-26T03:44:05Z,4350000,-104.0,-2.0,1,left,MISS J. Clarkson 10' floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,10.42,Missed,,,,,,,,,,,,,,,,,,
438,PT00M55.30S,2022-02-26T03:44:04.2Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,88,86,2022-02-26T03:44:05Z,4360000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,437.0,2.0,2.0,0.0,,,,,,,,,,
439,PT00M38.60S,2022-02-26T03:44:20.9Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,88,86,2022-02-26T03:44:26Z,4370000,,,0,,L. Doncic bad pass TURNOVER (4 TO),"[1629029, 1627863]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,4.0,House Jr.,1627863.0,,,,,,,
440,PT00M38.60S,2022-02-26T03:44:20.9Z,3,REGULAR,steal,,[],1627863,,,1610612762,88,86,2022-02-26T03:44:23Z,4380000,,,0,,D. House Jr. STEAL (1 STL),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M35.30S,2022-02-26T03:44:26.5Z,3,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612762,88,86,2022-02-26T03:44:39Z,4390000,,,0,,J. Green shooting personal FOUL (2 PF) (House Jr. 2 FT),"[1630182, 1627863]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,House Jr.,1627863.0
443,PT00M35.30S,2022-02-26T03:45:03.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627863,,,1610612762,88,86,2022-02-26T03:45:03Z,4410000,,,0,,MISS D. House Jr. Free Throw 1 of 2,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
444,PT00M35.30S,2022-02-26T03:45:03.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,88,86,2022-02-26T03:45:03Z,4420000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,443.0,,,,,,,,,,,,,
445,PT00M35.30S,2022-02-26T03:45:23.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627863,,,1610612762,89,86,2022-02-26T03:45:23Z,4430000,,,0,,D. House Jr. Free Throw 2 of 2 (4 PTS),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
446,PT00M13.90S,2022-02-26T03:45:47.2Z,3,REGULAR,3pt,Jump Shot,[],202722,63.55124835742444,20.588235294117645,1610612742,89,86,2022-02-26T03:45:52Z,4440000,-147.0,290.0,1,right,MISS D. Bertans 32' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,32.53,Missed,,,,,,,,,,,,,,,,,,
447,PT00M11.10S,2022-02-26T03:45:50.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,89,86,2022-02-26T03:45:52Z,4450000,,,0,,R. Gobert REBOUND (Off:1 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,446.0,13.0,12.0,1.0,,,,,,,,,,
448,PT00M01.50S,2022-02-26T03:46:01.4Z,3,REGULAR,turnover,traveling,[],1628378,,,1610612762,89,86,2022-02-26T03:46:08Z,4460000,,,0,,D. Mitchell traveling TURNOVER (3 TO),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,3.0,,,,,101284.0,,,,
449,PT00M00.00S,2022-02-26T03:46:22.4Z,3,REGULAR,period,end,[],0,,,1610612742,89,86,2022-02-26T03:46:22Z,4470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2022-02-26T03:48:39.0Z,4,REGULAR,substitution,out,['startperiod'],1628378,,,1610612742,89,86,2022-02-26T03:48:53Z,4480000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2022-02-26T03:48:39.0Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,89,86,2022-02-26T03:48:53Z,4490000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2022-02-26T03:48:39.0Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612742,89,86,2022-02-26T03:48:53Z,4500000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2022-02-26T03:48:39.0Z,4,REGULAR,substitution,in,['startperiod'],1628973,,,1610612742,89,86,2022-02-26T03:48:53Z,4510000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
