actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
267,PT03M59.00S,2022-01-27T03:57:25.4Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,40,48,2022-01-27T03:57:30Z,2630000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,265.0,1.0,1.0,0.0,,,,,,,,,,,
268,PT03M59.00S,2022-01-27T03:57:29.4Z,2,REGULAR,turnover,out-of-bounds,[],202711,,,1610612762,40,48,2022-01-27T03:57:39Z,2640000,,,0,,B. Bogdanovic lost ball out-of-bounds TURNOVER (3 TO),[202711],1610612762.0,UTA,lost ball,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,1627962.0,3.0,,,,,,,,,
269,PT03M59.00S,2022-01-27T03:57:45.4Z,2,REGULAR,substitution,out,[],204060,,,1610612756,40,48,2022-01-27T03:57:47Z,2650000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M59.00S,2022-01-27T03:57:45.4Z,2,REGULAR,substitution,in,[],201144,,,1610612756,40,48,2022-01-27T03:57:47Z,2660000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M43.00S,2022-01-27T03:58:09.4Z,2,REGULAR,turnover,lost ball,[],1626164,,,1610612756,40,48,2022-01-27T03:58:15Z,2670000,,,0,,D. Booker lost ball TURNOVER (2 TO),"[1626164, 203903]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,2.0,,,,,,,Clarkson,203903.0,
272,PT03M43.00S,2022-01-27T03:58:09.4Z,2,REGULAR,steal,,[],203903,,,1610612762,40,48,2022-01-27T03:58:10Z,2680000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M39.00S,2022-01-27T03:58:14.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203903,26.10052562417871,15.931372549019606,1610612762,40,48,2022-01-27T03:58:21Z,2690000,170.0,193.0,1,left,MISS J. Clarkson 25' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
274,PT03M36.00S,2022-01-27T03:58:17.0Z,2,REGULAR,rebound,defensive,[],203901,,,1610612756,40,48,2022-01-27T03:58:21Z,2700000,,,0,,E. Payton REBOUND (Off:0 Def:1),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,273.0,1.0,1.0,0.0,,,,,,,,,,,
275,PT03M34.00S,2022-01-27T03:58:23.1Z,2,REGULAR,foul,technical,['1freethrow'],1626164,,,1610612756,40,48,2022-01-27T03:58:43Z,2710000,,,0,,D. Booker technical FOUL (1 Tech),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,1627962.0,,2.0,1.0,,,,,,,
276,PT03M34.00S,2022-01-27T03:59:00.5Z,2,REGULAR,freethrow,1 of 1,[],202711,,,1610612756,40,48,2022-01-27T03:59:00Z,2720000,,,0,,MISS B. Bogdanovic technical Free Throw 1 of 1,[202711],1610612762.0,UTA,technical,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
277,PT03M34.00S,2022-01-27T03:59:00.5Z,2,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612756,40,48,2022-01-27T03:59:00Z,2730000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,276.0,,,,,,,,,,,,,,
278,PT03M28.00S,2022-01-27T03:59:29.9Z,2,REGULAR,foul,personal,[],201144,,,1610612756,40,48,2022-01-27T03:59:36Z,2740000,,,0,,M. Conley personal FOUL (2 PF),"[201144, 1630188]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,2715.0,,2.0,0.0,Smith,1630188.0,,,,,
280,PT03M15.00S,2022-01-27T03:59:56.4Z,2,REGULAR,2pt,Jump Shot,[],1626164,76.42904073587385,17.15686274509804,1610612756,40,50,2022-01-27T04:00:02Z,2760000,-164.0,169.0,1,right,D. Booker 23' pullup Jump Shot (26 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,23.57,Made,26.0,,,,,,,,,,,,,,,,,,
281,PT02M57.00S,2022-01-27T04:00:15.5Z,2,REGULAR,foul,personal,[],1628969,,,1610612762,40,50,2022-01-27T04:00:20Z,2770000,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 203903]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1626301.0,,1.0,0.0,Clarkson,203903.0,,,,,
283,PT02M57.00S,2022-01-27T04:00:23.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,40,50,2022-01-27T04:00:23Z,2790000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M57.00S,2022-01-27T04:03:17.4Z,2,REGULAR,substitution,out,[],1629672,,,1610612762,40,50,2022-01-27T04:03:20Z,2800000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M57.00S,2022-01-27T04:03:17.4Z,2,REGULAR,substitution,in,[],202355,,,1610612762,40,50,2022-01-27T04:03:20Z,2810000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M50.00S,2022-01-27T04:04:07.6Z,2,REGULAR,3pt,Jump Shot,[],202711,28.465834428383708,74.01960784313727,1610612762,40,50,2022-01-27T04:04:13Z,2820000,-120.0,215.0,1,left,MISS B. Bogdanovic 24' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,,
289,PT02M47.00S,2022-01-27T04:04:10.6Z,2,REGULAR,rebound,defensive,[],203901,,,1610612756,40,50,2022-01-27T04:04:13Z,2830000,,,0,,E. Payton REBOUND (Off:0 Def:2),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,288.0,2.0,2.0,0.0,,,,,,,,,,,
290,PT02M38.00S,2022-01-27T04:04:23.1Z,2,REGULAR,foul,offensive,[],1630188,,,1610612756,40,50,2022-01-27T04:04:35Z,2840000,,,0,,J. Smith offensive FOUL (1 PF),"[1630188, 1626220]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,2715.0,,1.0,0.0,O'Neale,1626220.0,,,,,
292,PT02M38.00S,2022-01-27T04:04:23.1Z,2,REGULAR,turnover,offensive foul,[],1630188,,,1610612756,40,50,2022-01-27T04:04:35Z,2860000,,,0,,J. Smith offensive foul TURNOVER (1 TO),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,2715.0,1.0,,,,,,,,,
293,PT02M18.00S,2022-01-27T04:04:55.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202711,8.09789750328515,40.68627450980392,1610612762,40,50,2022-01-27T04:05:05Z,2870000,47.0,24.0,1,left,MISS B. Bogdanovic Layup,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,5.22,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M15.00S,2022-01-27T04:04:58.6Z,2,REGULAR,rebound,offensive,[],203903,,,1610612762,40,50,2022-01-27T04:05:05Z,2880000,,,0,,J. Clarkson REBOUND (Off:2 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,293.0,4.0,2.0,2.0,,,,,,,,,,,
295,PT02M15.00S,2022-01-27T04:05:03.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,40,50,2022-01-27T04:05:03Z,2890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M13.00S,2022-01-27T04:05:19.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202711,24.129434954007884,86.27450980392157,1610612762,43,50,2022-01-27T04:05:24Z,2900000,-181.0,174.0,1,left,B. Bogdanovic 25' 3PT  (5 PTS) (M. Conley 5 AST),"[202711, 201144]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.16,Made,5.0,M. Conley,201144.0,5.0,,,,,,,,,,,,,,,
298,PT01M52.00S,2022-01-27T04:05:38.9Z,2,REGULAR,2pt,Jump Shot,[],1626164,83.65637319316689,32.1078431372549,1610612756,43,50,2022-01-27T04:05:43Z,2920000,-89.0,101.0,1,right,MISS D. Booker 13' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,13.5,Missed,,,,,,,,,,,,,,,,,,,
299,PT01M50.00S,2022-01-27T04:05:40.9Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,43,50,2022-01-27T04:05:43Z,2930000,,,0,,H. Whiteside REBOUND (Off:1 Def:7),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,298.0,8.0,7.0,1.0,,,,,,,,,,,
300,PT01M42.00S,2022-01-27T04:05:52.5Z,2,REGULAR,foul,offensive,[],203903,,,1610612762,43,50,2022-01-27T04:05:57Z,2940000,,,0,,J. Clarkson offensive FOUL (3 PF),"[203903, 1628969]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,1627962.0,,3.0,0.0,Bridges,1628969.0,,,,,
302,PT01M42.00S,2022-01-27T04:05:52.5Z,2,REGULAR,turnover,offensive foul,[],203903,,,1610612762,43,50,2022-01-27T04:05:52Z,2960000,,,0,,J. Clarkson offensive foul TURNOVER (2 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,1627962.0,2.0,,,,,,,,,
303,PT01M42.00S,2022-01-27T04:05:58.1Z,2,REGULAR,substitution,out,[],203901,,,1610612756,43,50,2022-01-27T04:06:17Z,2970000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M42.00S,2022-01-27T04:05:58.1Z,2,REGULAR,substitution,out,[],1630188,,,1610612756,43,50,2022-01-27T04:06:17Z,2980000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M42.00S,2022-01-27T04:05:58.1Z,2,REGULAR,substitution,out,[],1630688,,,1610612756,43,50,2022-01-27T04:06:17Z,2990000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M42.00S,2022-01-27T04:05:58.1Z,2,REGULAR,substitution,in,[],202687,,,1610612756,43,50,2022-01-27T04:06:17Z,3000000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M42.00S,2022-01-27T04:05:58.1Z,2,REGULAR,substitution,in,[],1629661,,,1610612756,43,50,2022-01-27T04:06:17Z,3010000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M42.00S,2022-01-27T04:05:58.1Z,2,REGULAR,substitution,in,[],101108,,,1610612756,43,50,2022-01-27T04:06:17Z,3020000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M42.00S,2022-01-27T04:05:58.1Z,2,REGULAR,substitution,out,[],203903,,,1610612756,43,50,2022-01-27T04:06:21Z,3030000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M42.00S,2022-01-27T04:05:58.1Z,2,REGULAR,substitution,in,[],204060,,,1610612756,43,50,2022-01-27T04:06:21Z,3040000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M33.00S,2022-01-27T04:06:32.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,74.85216819973719,6.61764705882353,1610612756,43,50,2022-01-27T04:06:37Z,3050000,-217.0,184.0,1,right,MISS C. Johnson 28' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,28.44,Missed,,,,,,,,,,,,,,,,,,,
312,PT01M30.00S,2022-01-27T04:06:35.5Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,43,50,2022-01-27T04:06:37Z,3060000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,311.0,2.0,2.0,0.0,,,,,,,,,,,
313,PT01M18.00S,2022-01-27T04:06:47.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,17.427726675427067,51.71568627450981,1610612762,45,50,2022-01-27T04:06:52Z,3070000,-9.0,111.0,1,left,B. Bogdanovic 11' pullup Jump Shot (7 PTS) (M. Conley 6 AST),"[202711, 201144]",1610612762.0,UTA,pullup,,,Bogdanovic,B. Bogdanovic,,,,,11.16,Made,7.0,M. Conley,201144.0,6.0,,,,,,,,,,,,,,,
315,PT01M06.00S,2022-01-27T04:07:01.4Z,2,REGULAR,foul,personal,[],1626220,,,1610612756,45,50,2022-01-27T04:07:05Z,3090000,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 1626164]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,2715.0,,2.0,0.0,Booker,1626164.0,,,,,
317,PT00M57.60S,2022-01-27T04:07:27.4Z,2,REGULAR,2pt,Jump Shot,[],1626164,87.86136662286465,25.735294117647058,1610612756,45,50,2022-01-27T04:07:34Z,3110000,-121.0,62.0,1,right,MISS D. Booker 13' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,13.6,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M55.40S,2022-01-27T04:07:29.6Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,45,50,2022-01-27T04:07:34Z,3120000,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,317.0,3.0,3.0,0.0,,,,,,,,,,,
319,PT00M39.70S,2022-01-27T04:07:46.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,45,50,2022-01-27T04:07:46Z,3130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M32.60S,2022-01-27T04:08:09.2Z,2,REGULAR,3pt,Jump Shot,[],204060,25.18068331143233,11.519607843137255,1610612762,48,50,2022-01-27T04:08:16Z,3140000,192.0,184.0,1,left,J. Ingles 26' 3PT  (6 PTS) (R. O'Neale 1 AST),"[204060, 1626220]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,26.64,Made,6.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,,,
322,PT00M11.70S,2022-01-27T04:08:35.0Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,48,50,2022-01-27T04:08:40Z,3160000,,,0,,D. Booker bad pass TURNOVER (3 TO),"[1626164, 202711]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,3.0,,,,,,,Bogdanovic,202711.0,
323,PT00M11.70S,2022-01-27T04:08:35.0Z,2,REGULAR,steal,,[],202711,,,1610612762,48,50,2022-01-27T04:08:36Z,3170000,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M05.90S,2022-01-27T04:08:40.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,5.995400788436268,45.588235294117645,1610612762,48,50,2022-01-27T04:08:49Z,3180000,22.0,4.0,1,left,MISS B. Bogdanovic running Layup - blocked,"[202711, 202687]",1610612762.0,UTA,running,,,Bogdanovic,B. Bogdanovic,,,,,2.24,Missed,,,,,,,,,,,,,,,Biyombo,202687.0,,,
325,PT00M05.90S,2022-01-27T04:08:40.8Z,2,REGULAR,block,,[],202687,,,1610612762,48,50,2022-01-27T04:08:42Z,3190000,,,0,,B. Biyombo BLOCK (3 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M03.30S,2022-01-27T04:08:43.4Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,48,50,2022-01-27T04:08:43Z,3200000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,324.0,2.0,2.0,0.0,,,,,,,,,,,
327,PT00M00.80S,2022-01-27T04:08:45.9Z,2,REGULAR,3pt,Jump Shot,[],1628969,82.47371879106439,3.6764705882352944,1610612756,48,50,2022-01-27T04:09:05Z,3210000,-232.0,112.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
328,PT00M00.80S,2022-01-27T04:08:45.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,48,50,2022-01-27T04:09:05Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,
329,PT00M00.00S,2022-01-27T04:08:56.4Z,2,REGULAR,period,end,[],0,,,1610612756,48,50,2022-01-27T04:08:56Z,3230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-01-27T04:24:17.0Z,3,REGULAR,period,start,[],0,,,1610612756,48,50,2022-01-27T04:24:17Z,3240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M45.00S,2022-01-27T04:24:32.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202687,7.966491458607096,53.67647058823529,1610612756,48,52,2022-01-27T04:24:39Z,3250000,-18.0,22.0,1,left,B. Biyombo turnaround Hook (6 PTS),[202687],1610612756.0,PHX,turnaround,,,Biyombo,B. Biyombo,,,,,2.9,Made,6.0,,,,,,,,,,,,,,,,,,
333,PT11M22.00S,2022-01-27T04:24:53.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,91.5407358738502,48.03921568627451,1610612762,50,52,2022-01-27T04:24:58Z,3270000,-10.0,27.0,1,right,H. Whiteside DUNK (8 PTS) (M. Conley 7 AST),"[202355, 201144]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,2.87,Made,8.0,M. Conley,201144.0,7.0,,,,,,,,,,,,,,,
335,PT11M05.00S,2022-01-27T04:25:11.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,15.062417871222076,35.78431372549019,1610612756,50,52,2022-01-27T04:25:21Z,3290000,71.0,89.0,1,left,MISS C. Paul 11' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,11.4,Missed,,,,,,,,,,,,,,,,,,,
336,PT11M02.00S,2022-01-27T04:25:14.8Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,50,52,2022-01-27T04:25:21Z,3300000,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,335.0,1.0,1.0,0.0,,,,,,,,,,,
337,PT10M52.00S,2022-01-27T04:25:24.5Z,3,REGULAR,turnover,bad pass,[],201144,,,1610612762,50,52,2022-01-27T04:25:45Z,3310000,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1626164]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,1.0,,,,,,,Booker,1626164.0,
338,PT10M52.00S,2022-01-27T04:25:24.5Z,3,REGULAR,steal,,[],1626164,,,1610612756,50,52,2022-01-27T04:25:26Z,3320000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT10M52.00S,2022-01-27T04:25:30.5Z,3,REGULAR,foul,personal,['2freethrow'],201144,,,1610612756,50,52,2022-01-27T04:26:57Z,3330000,,,0,,M. Conley clear-path personal FOUL (3 PF) (Booker 2 FT),"[201144, 1626164]",1610612762.0,UTA,clear-path,,,Conley,M. Conley,,,,,,,,,,,,,,,1627962.0,,3.0,0.0,Booker,1626164.0,,,,,
341,PT10M52.00S,2022-01-27T04:25:46.9Z,3,REGULAR,instantreplay,request,[],0,,,1610612756,50,52,2022-01-27T04:27:13Z,3350000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,Clear Path - Overturn Call
342,PT10M52.00S,2022-01-27T04:26:58.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626164,,,1610612756,50,53,2022-01-27T04:26:58Z,3360000,,,0,,D. Booker clear-path Free Throw 1 of 2 (27 PTS),[1626164],1610612756.0,PHX,clear-path,,,Booker,D. Booker,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
343,PT10M52.00S,2022-01-27T04:27:02.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626164,,,1610612756,50,54,2022-01-27T04:27:02Z,3370000,,,0,,D. Booker clear-path Free Throw 2 of 2 (28 PTS),[1626164],1610612756.0,PHX,clear-path,,,Booker,D. Booker,,,,,,Made,28.0,,,,,,,,,,,,,,,,,,
344,PT10M40.00S,2022-01-27T04:27:22.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,21.107095926412615,21.323529411764707,1610612756,50,54,2022-01-27T04:27:29Z,3380000,143.0,146.0,1,left,MISS D. Booker 20' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,20.46,Missed,,,,,,,,,,,,,,,,,,,
345,PT10M35.00S,2022-01-27T04:27:27.9Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,50,54,2022-01-27T04:27:29Z,3390000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,344.0,2.0,2.0,0.0,,,,,,,,,,,
346,PT10M25.00S,2022-01-27T04:27:36.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,84.70762155059133,53.92156862745098,1610612762,50,54,2022-01-27T04:27:45Z,3400000,20.0,91.0,1,right,MISS B. Bogdanovic 9' step back Shot,[202711],1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,9.33,Missed,,,,,,,,,,,,,,,,,,,
347,PT10M25.00S,2022-01-27T04:27:36.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,50,54,2022-01-27T04:27:45Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,346.0,,,,,,,,,,,,,,
348,PT10M25.00S,2022-01-27T04:27:41.5Z,3,REGULAR,foul,personal,[],202687,,,1610612762,50,54,2022-01-27T04:28:02Z,3420000,,,0,,B. Biyombo loose ball personal FOUL (3 PF),"[202687, 202355]",1610612756.0,PHX,loose ball,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,2715.0,,3.0,0.0,Whiteside,202355.0,,,,,
350,PT10M12.00S,2022-01-27T04:28:16.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201144,81.02825229960578,40.931372549019606,1610612762,50,54,2022-01-27T04:28:21Z,3440000,-45.0,126.0,1,right,MISS M. Conley 13' floating Shot,[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,13.37,Missed,,,,,,,,,,,,,,,,,,,
351,PT10M10.00S,2022-01-27T04:28:18.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,50,54,2022-01-27T04:28:21Z,3450000,,,0,,D. Booker REBOUND (Off:1 Def:7),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,350.0,8.0,7.0,1.0,,,,,,,,,,,
352,PT10M04.00S,2022-01-27T04:28:25.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,30.56833114323259,64.2156862745098,1610612756,50,57,2022-01-27T04:28:34Z,3460000,-71.0,235.0,1,left,D. Booker 24' 3PT step back (31 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,24.53,Made,31.0,,,,,,,,,,,,,,,,,,
353,PT09M44.00S,2022-01-27T04:28:45.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,91.80354796320631,51.470588235294116,1610612762,52,57,2022-01-27T04:28:51Z,3470000,7.0,25.0,1,right,H. Whiteside cutting DUNK (10 PTS) (M. Conley 8 AST),"[202355, 201144]",1610612762.0,UTA,cutting,,,Whiteside,H. Whiteside,,,,,2.56,Made,10.0,M. Conley,201144.0,8.0,,,,,,,,,,,,,,,
355,PT09M22.00S,2022-01-27T04:29:05.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,12.565703022339028,35.049019607843135,1610612756,52,59,2022-01-27T04:29:10Z,3490000,75.0,66.0,1,left,D. Booker 9' floating Jump Shot (33 PTS),[1626164],1610612756.0,PHX,floating,,,Booker,D. Booker,,,,,9.95,Made,33.0,,,,,,,,,,,,,,,,,,
356,PT08M57.00S,2022-01-27T04:29:31.0Z,3,REGULAR,3pt,Jump Shot,[],1626220,92.46057818659659,95.83333333333334,1610612762,55,59,2022-01-27T04:29:36Z,3500000,229.0,18.0,1,right,R. O'Neale 3PT  (8 PTS) (M. Conley 9 AST),"[1626220, 201144]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,22.99,Made,8.0,M. Conley,201144.0,9.0,,,,,,,,,,,,,,,
358,PT08M36.00S,2022-01-27T04:29:52.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],101108,5.863994743758213,55.392156862745104,1610612756,55,61,2022-01-27T04:29:56Z,3520000,-27.0,3.0,1,left,C. Paul Layup (6 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,2.71,Made,6.0,,,,,,,,,,,,,,,,,,
