actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
351,PT00M03.00S,2025-12-06T03:48:33.1Z,2,REGULAR,2pt,Jump Shot,[],1642948,95.48291721419186,91.66666666666666,1610612742,63,48,2025-12-06T03:49:55Z,3420000,False,208.0,-10.0,1,right,MISS R. Nembhard 20' step back Shot,[1642948],1610612742.0,DAL,step back,,,Nembhard,R. Nembhard,,,,,,Mid-Range,16-24 Right,20.85,Missed,,,,,,,,,,,,,,,,,
352,PT00M01.10S,2025-12-06T03:48:35.0Z,2,REGULAR,rebound,offensive,[],203076,,,1610612742,63,48,2025-12-06T03:50:24Z,3430000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,Mid-Range,16-24 Right,,,,,,,351.0,4.0,3.0,1.0,,,,,,,,,
353,PT00M01.00S,2025-12-06T03:48:36.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,92.72339027595268,47.549019607843135,1610612742,63,48,2025-12-06T03:50:12Z,3440000,False,-12.0,16.0,1,right,MISS A. Davis putback Layup - blocked,"[203076, 1631096]",1610612742.0,DAL,putback,,,Davis,A. Davis,,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,Holmgren,1631096.0
354,PT00M01.00S,2025-12-06T03:48:36.2Z,2,REGULAR,block,,[],1631096,,,1610612742,63,48,2025-12-06T03:48:38Z,3450000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
355,PT00M01.00S,2025-12-06T03:48:36.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,63,48,2025-12-06T03:50:12Z,3460000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,353.0,,,,,,,,,,,,
356,PT00M00.00S,2025-12-06T03:50:32.0Z,2,REGULAR,period,end,[],0,,,1610612742,63,48,2025-12-06T03:50:32Z,3470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-12-06T04:02:54.9Z,3,REGULAR,substitution,out,['startperiod'],1630598,,,1610612742,63,48,2025-12-06T04:03:43Z,3480000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-12-06T04:02:54.9Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612742,63,48,2025-12-06T04:03:43Z,3490000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-12-06T04:02:54.9Z,3,REGULAR,substitution,in,['startperiod'],1631119,,,1610612742,63,48,2025-12-06T04:03:43Z,3500000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-12-06T04:02:54.9Z,3,REGULAR,substitution,in,['startperiod'],1630230,,,1610612742,63,48,2025-12-06T04:03:43Z,3510000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-12-06T04:04:00.2Z,3,REGULAR,period,start,[],0,,,1610612760,63,48,2025-12-06T04:04:00Z,3520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M48.00S,2025-12-06T04:04:11.9Z,3,REGULAR,3pt,Jump Shot,[],1631119,96.7969776609724,2.941176470588235,1610612760,63,48,2025-12-06T04:04:17Z,3530000,False,-235.0,-22.0,1,right,MISS J. Williams 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Left Corner 3,24+ Left,23.64,Missed,,,,,,,,,,,,,,,,,
363,PT11M44.00S,2025-12-06T04:04:15.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,63,48,2025-12-06T04:04:17Z,3540000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,362.0,,,,,,,,,,,,
365,PT11M22.00S,2025-12-06T04:04:44.3Z,3,REGULAR,2pt,Jump Shot,[],1642843,21.369908015768726,24.509803921568626,1610612742,63,48,2025-12-06T04:04:48Z,3560000,False,127.0,148.0,1,left,MISS C. Flagg 19' pullup Shot,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,,Mid-Range,16-24 Right Center,19.56,Missed,,,,,,,,,,,,,,,,,
366,PT11M19.00S,2025-12-06T04:04:47.3Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,63,48,2025-12-06T04:04:48Z,3570000,False,,,0,,J. Williams REBOUND (Off:0 Def:6),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Mid-Range,16-24 Right Center,,,,,,,365.0,6.0,6.0,0.0,,,,,,,,,
367,PT11M11.00S,2025-12-06T04:04:55.3Z,3,REGULAR,3pt,Jump Shot,[],1641717,95.3515111695138,2.696078431372549,1610612760,66,48,2025-12-06T04:04:59Z,3580000,False,-237.0,-9.0,1,right,C. Wallace 3PT  (11 PTS) (J. Williams 4 AST),"[1641717, 1631114]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,Left Corner 3,24+ Left,23.67,Made,11.0,J. Williams,1631114.0,4.0,,,,,,,,,,,,,
369,PT10M53.00S,2025-12-06T04:05:12.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,13.61695137976347,65.68627450980392,1610612742,66,48,2025-12-06T04:05:18Z,3600000,False,-78.0,75.0,1,left,MISS A. Davis 10' fadeaway Shot,[203076],1610612742.0,DAL,fadeaway,,,Davis,A. Davis,,,,,,In The Paint (Non-RA),8-16 Left,10.88,Missed,,,,,,,,,,,,,,,,,
370,PT10M50.00S,2025-12-06T04:05:15.7Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,66,48,2025-12-06T04:05:18Z,3610000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:5),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,369.0,7.0,5.0,2.0,,,,,,,,,
371,PT10M48.00S,2025-12-06T04:05:25.2Z,3,REGULAR,foul,personal,['2freethrow'],1642948,,,1610612760,66,48,2025-12-06T04:05:39Z,3620000,False,,,0,,R. Nembhard shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1642948, 1628983]",1610612742.0,DAL,shooting,,,Nembhard,R. Nembhard,,,,,202027.0,Mid-Range,8-16 Left,,,,,,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,
373,PT10M48.00S,2025-12-06T04:05:41.7Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,67,48,2025-12-06T04:05:41Z,3640000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (18 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,
374,PT10M48.00S,2025-12-06T04:05:54.4Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,68,48,2025-12-06T04:05:54Z,3650000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (19 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,
375,PT10M47.00S,2025-12-06T04:06:01.3Z,3,REGULAR,foul,personal,[],1631114,,,1610612742,68,48,2025-12-06T04:06:05Z,3660000,False,,,0,,J. Williams personal FOUL (3 PF),"[1631114, 1642948]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,1627961.0,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,3.0,0.0,Nembhard,1642948.0,,
377,PT10M28.00S,2025-12-06T04:06:22.8Z,3,REGULAR,2pt,Jump Shot,[],1642948,24.52365308804205,58.57843137254902,1610612742,68,50,2025-12-06T04:06:52Z,3680000,False,-43.0,178.0,1,left,R. Nembhard 18' pullup Jump Shot (10 PTS) (A. Davis 3 AST),"[1642948, 203076]",1610612742.0,DAL,pullup,,,Nembhard,R. Nembhard,,,,,,Mid-Range,16-24 Center,18.31,Made,10.0,A. Davis,203076.0,3.0,,,,,,,,,,,,,
379,PT10M18.00S,2025-12-06T04:06:31.4Z,3,REGULAR,3pt,Jump Shot,[],1631096,69.33311432325887,73.2843137254902,1610612760,68,50,2025-12-06T04:06:37Z,3700000,False,116.0,236.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,
380,PT10M18.00S,2025-12-06T04:06:31.4Z,3,REGULAR,rebound,defensive,[],1642948,,,1610612742,68,50,2025-12-06T04:06:37Z,3710000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:1),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,Above the Break 3,24+ Right Center,,,,,,,379.0,1.0,1.0,0.0,,,,,,,,,
381,PT10M10.00S,2025-12-06T04:06:41.1Z,3,REGULAR,3pt,Jump Shot,[],1642948,27.020367936925098,16.666666666666664,1610612742,68,50,2025-12-06T04:06:48Z,3720000,False,167.0,201.0,1,left,MISS R. Nembhard 26' step back 3PT,[1642948],1610612742.0,DAL,step back,,,Nembhard,R. Nembhard,,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,
382,PT10M06.00S,2025-12-06T04:06:45.1Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,68,50,2025-12-06T04:06:48Z,3730000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Above the Break 3,24+ Right Center,,,,,,,381.0,3.0,3.0,0.0,,,,,,,,,
383,PT10M00.00S,2025-12-06T04:06:50.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,90.62089356110381,50.245098039215684,1610612760,70,50,2025-12-06T04:06:57Z,3740000,False,1.0,36.0,1,right,J. Williams driving Layup (12 PTS) (S. Gilgeous-Alexander 4 AST),"[1631114, 1628983]",1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,,Restricted Area,0-8 Center,3.57,Made,12.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,,,,,
385,PT09M46.00S,2025-12-06T04:07:04.2Z,3,REGULAR,turnover,bad pass,[],203076,,,1610612742,70,50,2025-12-06T04:07:07Z,3760000,False,,,0,,A. Davis bad pass TURNOVER (2 TO),"[203076, 1641717]",1610612742.0,DAL,,,,Davis,A. Davis,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,Wallace,1641717.0,,,,,,
386,PT09M46.00S,2025-12-06T04:07:04.2Z,3,REGULAR,steal,,[],1641717,,,1610612760,70,50,2025-12-06T04:07:05Z,3770000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
387,PT09M33.00S,2025-12-06T04:07:18.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,93.64323258869908,53.431372549019606,1610612760,72,50,2025-12-06T04:07:22Z,3780000,False,17.0,7.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (21 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Restricted Area,0-8 Center,1.87,Made,21.0,,,,,,,,,,,,,,,,
388,PT09M33.00S,2025-12-06T04:07:22.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,72,50,2025-12-06T04:07:22Z,3790000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT09M14.00S,2025-12-06T04:11:03.5Z,3,REGULAR,2pt,Jump Shot,[],203076,17.0335085413929,76.47058823529412,1610612742,72,50,2025-12-06T04:11:35Z,3800000,False,-132.0,108.0,1,left,MISS A. Davis 17' Jump Shot,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,Mid-Range,16-24 Left Center,17.06,Missed,,,,,,,,,,,,,,,,,
390,PT09M13.00S,2025-12-06T04:11:04.5Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,72,50,2025-12-06T04:11:35Z,3810000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,Mid-Range,16-24 Left Center,,,,,,,389.0,8.0,6.0,2.0,,,,,,,,,
391,PT08M53.00S,2025-12-06T04:11:23.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,91.27792378449409,34.80392156862745,1610612760,74,50,2025-12-06T04:12:03Z,3820000,False,-76.0,29.0,1,right,C. Holmgren 8' driving floating Jump Shot (11 PTS),[1631096],1610612760.0,OKC,driving floating,,,Holmgren,C. Holmgren,,,,,,In The Paint (Non-RA),8-16 Left,8.15,Made,11.0,,,,,,,,,,,,,,,,
392,PT08M44.00S,2025-12-06T04:11:32.2Z,3,REGULAR,3pt,Jump Shot,[],1631108,31.09395532194481,26.715686274509803,1610612742,74,53,2025-12-06T04:11:35Z,3830000,False,116.0,240.0,1,left,M. Christie 26' 3PT  (10 PTS) (C. Flagg 2 AST),"[1631108, 1642843]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,,Above the Break 3,24+ Right Center,26.66,Made,10.0,C. Flagg,1642843.0,2.0,,,,,,,,,,,,,
394,PT08M31.00S,2025-12-06T04:11:44.9Z,3,REGULAR,3pt,Jump Shot,[],1631114,69.99014454664915,17.15686274509804,1610612760,77,53,2025-12-06T04:11:48Z,3850000,False,-164.0,230.0,1,right,J. Williams 28' 3PT  (15 PTS) (S. Gilgeous-Alexander 5 AST),"[1631114, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Above the Break 3,24+ Left Center,28.23,Made,15.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,,,,,
396,PT08M24.00S,2025-12-06T04:12:01.5Z,3,REGULAR,foul,personal,[],1628983,,,1610612742,77,53,2025-12-06T04:12:07Z,3870000,False,,,0,,S. Gilgeous-Alexander personal FOUL (4 PF),"[1628983, 1631108]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,202027.0,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,4.0,0.0,Christie,1631108.0,,
398,PT08M24.00S,2025-12-06T04:12:07.9Z,3,REGULAR,substitution,out,[],1630230,,,1610612742,77,53,2025-12-06T04:12:13Z,3890000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M24.00S,2025-12-06T04:12:07.9Z,3,REGULAR,substitution,in,[],1630702,,,1610612742,77,53,2025-12-06T04:12:13Z,3900000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M15.00S,2025-12-06T04:12:28.1Z,3,REGULAR,2pt,Jump Shot,[],1642948,22.158344283837057,69.6078431372549,1610612742,77,53,2025-12-06T04:12:31Z,3910000,False,-98.0,156.0,1,left,MISS R. Nembhard 18' pullup Shot,[1642948],1610612742.0,DAL,pullup,,,Nembhard,R. Nembhard,,,,,,Mid-Range,16-24 Left Center,18.41,Missed,,,,,,,,,,,,,,,,,
401,PT08M13.00S,2025-12-06T04:12:30.1Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,77,53,2025-12-06T04:12:31Z,3920000,False,,,0,,J. Williams REBOUND (Off:0 Def:7),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Mid-Range,16-24 Left Center,,,,,,,400.0,7.0,7.0,0.0,,,,,,,,,
402,PT08M01.00S,2025-12-06T04:12:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,90.3580814717477,53.67647058823529,1610612760,77,53,2025-12-06T04:12:47Z,3930000,False,18.0,38.0,1,right,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,,Restricted Area,0-8 Center,4.23,Missed,,,,,,,,,,,,,,,,,
403,PT08M00.00S,2025-12-06T04:12:44.1Z,3,REGULAR,rebound,offensive,[],1631114,,,1610612760,77,53,2025-12-06T04:12:47Z,3940000,False,,,0,,J. Williams REBOUND (Off:1 Def:7),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Restricted Area,0-8 Center,,,,,,,402.0,8.0,7.0,1.0,,,,,,,,,
404,PT07M57.00S,2025-12-06T04:12:46.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631096,93.38042049934296,49.754901960784316,1610612760,79,53,2025-12-06T04:12:49Z,3950000,False,-1.0,10.0,1,right,C. Holmgren cutting DUNK (13 PTS) (J. Williams 5 AST),"[1631096, 1631114]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,,Restricted Area,0-8 Center,0.98,Made,13.0,J. Williams,1631114.0,5.0,,,,,,,,,,,,,
406,PT07M39.00S,2025-12-06T04:13:04.5Z,3,REGULAR,2pt,Jump Shot,[],1631108,19.66162943495401,22.54901960784314,1610612742,79,55,2025-12-06T04:13:11Z,3970000,False,137.0,132.0,1,left,M. Christie 19' step back Jump Shot (12 PTS),[1631108],1610612742.0,DAL,step back,,,Christie,M. Christie,,,,,,Mid-Range,16-24 Right Center,19.07,Made,12.0,,,,,,,,,,,,,,,,
408,PT07M13.00S,2025-12-06T04:13:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,94.69448094612353,49.26470588235294,1610612760,81,55,2025-12-06T04:14:13Z,3990000,False,-4.0,-3.0,1,right,C. Holmgren driving Layup (15 PTS),[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,,Restricted Area,0-8 Center,0.45,Made,15.0,,,,,,,,,,,,,,,,
409,PT06M59.00S,2025-12-06T04:13:43.8Z,3,REGULAR,3pt,Jump Shot,[],1630702,22.421156373193167,89.95098039215686,1610612742,81,55,2025-12-06T04:13:48Z,4000000,False,-200.0,158.0,1,left,MISS J. Hardy 25' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,
410,PT06M57.00S,2025-12-06T04:13:45.8Z,3,REGULAR,rebound,offensive,[],203076,,,1610612742,81,55,2025-12-06T04:15:43Z,4010000,False,,,0,,A. Davis REBOUND (Off:2 Def:3),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,Above the Break 3,24+ Left Center,,,,,,,409.0,5.0,3.0,2.0,,,,,,,,,
412,PT06M53.00S,2025-12-06T04:13:54.1Z,3,REGULAR,foul,offensive,[],1642843,,,1610612742,81,55,2025-12-06T04:14:00Z,4030000,False,,,0,,C. Flagg charge offensive FOUL (1 PF),"[1642843, 1631119]",1610612742.0,DAL,charge,,,Flagg,C. Flagg,,,,,201245.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Williams,1631119.0,,
414,PT06M53.00S,2025-12-06T04:13:54.1Z,3,REGULAR,turnover,offensive foul,[],1642843,,,1610612742,81,55,2025-12-06T04:13:54Z,4050000,False,,,0,,C. Flagg offensive foul TURNOVER (4 TO),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,201245.0,Restricted Area,0-8 Center,,,,,,,,,,,4.0,,,,,,,,
415,PT06M32.00S,2025-12-06T04:14:32.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,72.7496714848883,81.37254901960785,1610612760,84,55,2025-12-06T04:14:37Z,4060000,False,157.0,204.0,1,right,S. Gilgeous-Alexander 25' 3PT  (24 PTS) (C. Holmgren 1 AST),"[1628983, 1631096]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Above the Break 3,24+ Right Center,25.71,Made,24.0,C. Holmgren,1631096.0,1.0,,,,,,,,,,,,,
417,PT06M27.00S,2025-12-06T04:14:38.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,84,55,2025-12-06T04:14:38Z,4080000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M27.00S,2025-12-06T04:16:47.3Z,3,REGULAR,substitution,out,[],203076,,,1610612742,84,55,2025-12-06T04:17:59Z,4090000,False,,,0,,SUB out: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M27.00S,2025-12-06T04:16:47.3Z,3,REGULAR,substitution,out,[],1642948,,,1610612742,84,55,2025-12-06T04:17:59Z,4100000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M27.00S,2025-12-06T04:16:47.3Z,3,REGULAR,substitution,in,[],203939,,,1610612742,84,55,2025-12-06T04:17:59Z,4110000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M27.00S,2025-12-06T04:16:47.3Z,3,REGULAR,substitution,in,[],1630314,,,1610612742,84,55,2025-12-06T04:17:59Z,4120000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M15.00S,2025-12-06T04:18:20.8Z,3,REGULAR,3pt,Jump Shot,[],1642843,19.398817345597898,94.11764705882352,1610612742,84,55,2025-12-06T04:18:25Z,4130000,False,-221.0,130.0,1,left,MISS C. Flagg 25' 3PT,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,
423,PT06M13.00S,2025-12-06T04:18:22.8Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,84,55,2025-12-06T04:18:57Z,4140000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Above the Break 3,24+ Left Center,,,,,,,422.0,4.0,4.0,0.0,,,,,,,,,
424,PT06M04.00S,2025-12-06T04:18:31.2Z,3,REGULAR,2pt,Jump Shot,[],1628983,88.25558475689881,33.088235294117645,1610612760,86,55,2025-12-06T04:18:37Z,4150000,False,-85.0,58.0,1,right,S. Gilgeous-Alexander 10' turnaround fadeaway Jump Shot (26 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Mid-Range,8-16 Left,10.25,Made,26.0,,,,,,,,,,,,,,,,
425,PT05M46.00S,2025-12-06T04:18:57.1Z,3,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612742,86,55,2025-12-06T04:19:07Z,4160000,False,,,0,,J. Williams shooting personal FOUL (4 PF) (Hardy 2 FT),"[1631114, 1630702]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,202027.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,4.0,0.0,Hardy,1630702.0,,
427,PT05M46.00S,2025-12-06T04:19:22.4Z,3,REGULAR,freethrow,1 of 2,[],1630702,,,1610612742,86,56,2025-12-06T04:19:22Z,4180000,False,,,0,,J. Hardy Free Throw 1 of 2 (1 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
428,PT05M46.00S,2025-12-06T04:19:23.0Z,3,REGULAR,substitution,out,[],1631119,,,1610612742,86,56,2025-12-06T04:19:30Z,4190000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M46.00S,2025-12-06T04:19:23.0Z,3,REGULAR,substitution,out,[],1631108,,,1610612742,86,56,2025-12-06T04:19:30Z,4200000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M46.00S,2025-12-06T04:19:23.0Z,3,REGULAR,substitution,in,[],1642349,,,1610612742,86,56,2025-12-06T04:19:30Z,4210000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M46.00S,2025-12-06T04:19:23.0Z,3,REGULAR,substitution,in,[],202691,,,1610612742,86,56,2025-12-06T04:19:30Z,4220000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M46.00S,2025-12-06T04:19:46.8Z,3,REGULAR,freethrow,2 of 2,[],1630702,,,1610612742,86,57,2025-12-06T04:19:46Z,4230000,False,,,0,,J. Hardy Free Throw 2 of 2 (2 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
433,PT05M41.00S,2025-12-06T04:19:57.0Z,3,REGULAR,foul,personal,[],203939,,,1610612760,86,57,2025-12-06T04:20:07Z,4240000,False,,,0,,D. Powell personal FOUL (1 PF),"[203939, 1628983]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,1627961.0,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,
435,PT05M27.00S,2025-12-06T04:20:31.2Z,3,REGULAR,3pt,Jump Shot,[],1631114,94.30026281208936,94.85294117647058,1610612760,86,57,2025-12-06T04:20:36Z,4260000,False,224.0,1.0,1,right,MISS J. Williams 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,
436,PT05M25.00S,2025-12-06T04:20:33.2Z,3,REGULAR,rebound,defensive,[],1630702,,,1610612742,86,57,2025-12-06T04:20:58Z,4270000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,Right Corner 3,24+ Right,,,,,,,435.0,1.0,1.0,0.0,,,,,,,,,
